"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","trees_presence","spectral_EVI2b_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_blue_changePSLS","site_code","presence_absence"
414.617700322091,1255.09778454496,1038.01730908981,632.849790664629,609.434158081062,-2077.92061681914,-1113.61245935879,-1275.066108382,-1469.86694334537,2557.85098724771,0,18.8908972353854,-170.764685930857,-1275.066108382,41.609099331328,"nonveg_624","absence"
337.067922878413,382.500711760114,-352.114492947752,-755.924661215146,407.953720383506,199.196379867914,-134.677029522489,-1281.98862844683,-274.785987696588,2956.41772418523,0,-21.5369504945676,77.3143948120446,-274.785987696588,29.3648763614483,"nonveg_558","absence"
2031.15979693458,1487.73873359965,2816.6967632599,1332.23207603541,4331.64382183462,-4841.06940507734,-5022.68363648382,-5588.67114216114,-3251.29273652236,1890.95936168886,0,55.3205402089194,52.4307309871505,-5354.76612313755,-6.53323294699164,"Canada.DaringLake.Tower1-SedgeTussock","presence"
2429.18392469932,3124.19330573679,3528.70574129908,1462.69327221255,4086.63823639316,-5494.20475483082,-5603.51562022675,-6097.64979325051,-3552.78590049113,2400.41718022144,0,29.1710603429098,-164.26985332082,-5350.00999141886,44.5304094013495,"Russia.Tiksi.FloodMeadow","absence"
1266.47072066162,1127.31471592633,1426.8414681217,988.594721664905,2426.9593529085,-2340.78129872411,-2713.59081746272,-2192.05418470586,-2648.67598937672,1925.43028064448,0,6.16810567154151,155.605660479504,-2648.67598937672,-119.484498890621,"nonveg_764","absence"
2355.92085135785,2376.84862160852,2705.47674486445,1456.25874166157,4706.9958831337,-4289.26602716949,-5027.57997966077,-5303.10604257608,-4040.44462007287,2186.10174887232,0,25.335748944511,-46.7679016464221,-5337.50888537059,-3.10368585995869,"Canada.PayneLake.TD2","presence"
1402.38925308819,1059.93916556491,1612.10061996656,767.403314629382,2723.1386811423,-2386.59372816768,-3380.68124226975,-2757.02227835754,-1489.10861787254,1916.56455112762,0,9.74761622649617,-199.748403997176,-2941.1281884132,5.7311260846833,"USA.NorthSlope.HoweIsland-C13","presence"
-131.764963530521,-280.963898425416,85.3532226555402,10.4264435987724,-171.116652435241,-55.395118664966,-968.426735112334,-455.38986671175,936.383361261942,981.062135560612,0,7.48683400641589,-99.9933204036127,-370.844726668114,12.3900135837451,"nonveg_1927","absence"
3509.56696166607,2887.47981305669,4420.35562606291,2016.66450516493,6504.22761598318,-6030.57019968819,-5767.56769454838,-7187.25764380036,-4405.56129950919,2430.28365507333,1,9.22776262726297,-76.4523114615958,-6291.85860217769,12.3828558751367,"Canada.ClearwaterLake.AB2","presence"
2770.09131968285,2746.56306877192,3498.01361997151,2112.65339489679,5524.15929170358,-5829.75288901949,-5914.11970023442,-6366.64933358028,-4966.25634735479,2084.02513786829,1,14.7846360384438,-30.052799703891,-6132.96150577715,5.70255675343759,"Canada.LeRoyLake.TDA6","presence"
3447.24238355982,3177.0306476887,4495.30360889149,2085.52578040019,5683.17041926061,-5541.73596819087,-6307.53970287621,-6368.24251514741,-4617.34013368709,2853.72585631061,0,37.3778536053695,-60.4631699212774,-6083.61063796403,-3.05799682417482,"USA.YukonKuskokwimDelta.15B6","presence"
511.485008156279,150.137512656191,252.722384160081,305.503033073437,870.073685445305,-704.344617939256,-1433.67629500108,-1619.91777028898,-352.353941460825,2046.64156448677,0,-11.7619374543727,-12.3451262321237,-1433.67629500108,3.46044130677154,"nonveg_806","absence"
3318.36576389065,2521.46262693912,3786.51427099705,2598.20895644105,5809.48122129909,-6000.6356069907,-6011.55847481776,-6234.85058478664,-5595.83149450044,2645.03658712586,0,11.9286119800186,-31.5832095951362,-5838.55028938316,0.667508078661117,"Canada.Yukon.SCHAR","presence"
2631.87768361184,1487.54791962245,3774.73935636207,1812.69520956992,4654.72872019831,-4644.55646515645,-5565.92247626055,-5079.34825025262,-3636.40462644681,2457.56934007527,0,45.7572027423715,-69.651993368633,-4961.95843917831,-5.78099985640919,"USA.NorthSlope.11","presence"
2491.49787909456,2491.07105946157,3378.05235759405,1814.52657309554,4336.15667781894,-5575.06844757809,-5830.67351901756,-5820.308576232,-2550.53187714152,2455.48583657759,0,13.842642464385,-37.9335002893407,-5114.8559850638,2.66860720357624,"Russia.Yamal.Kharasavey-2b","presence"
564.057439259131,-407.461204125257,-249.655883210821,10000,709.134974106801,128.268039439193,-958.23208212568,-1314.76240191694,21.9033049783869,2768.77827975168,0,-31.2966662488443,-7.59021855477874,-958.23208212568,-2.60992016254678,"nonveg_1241","absence"
3598.84194541587,3031.41106256347,4070.48205149087,2627.82821750821,5985.95553862825,-6088.69652895507,-5775.61317682214,-6498.21996548663,-5132.81674748668,2980.01546089852,1,-5.98435623025562,-27.0046201544978,-6209.36645821676,-3.65762078824267,"Canada.Yukon.SOUTHSTONEBOY","presence"
3076.43915739086,2468.48218127967,4013.79215202829,2039.78946942534,5268.08672897056,-5648.40248120445,-5374.32045470557,-6405.93636346735,-4871.69786249044,2593.22953571018,0,47.2401695891413,-85.8734337179792,-5423.13717178003,0.414693953792111,"USA.NorthSlope.Oumalik2","presence"
-1104.61226114452,-343.394690154695,-617.743769096984,-1766.13383243258,-4112.57145736552,7628.28493677724,8478.02219957955,6383.08284110035,10000,0,0,23.1842139070254,-23.8763703586482,7628.28493677724,10.9668662078249,"nonveg_1797","absence"
2323.8513482748,2779.46597072376,3174.93785848021,1510.96772647614,3981.05835422014,-4877.21983663612,-6065.01704580555,-6670.16365712842,-5045.55793340081,2000.27926716175,0,34.6074242935344,-49.9244459811806,-5534.80268809977,22.2286854133863,"Russia.Kytalyk.T3","presence"
2057.44309386866,2494.98309088969,3033.8349630129,1785.29833061616,4499.50220735512,-6134.76984423249,-6054.2611442884,-6269.2210966682,-4341.68802031709,1735.22556420018,0,24.164179360198,10.4616977338354,-6187.29394123534,-17.5558824591403,"Finland.Javrresduottar.A-Betula","presence"
3781.43334067863,3227.01792091339,4634.31397962184,2906.95562463496,6615.18567704094,-6812.56936868973,-6103.72389374323,-7108.72328929586,-5693.78424932809,2588.44926741674,1,17.7329410339761,-45.4489708564828,-6729.54702152011,3.23263700548466,"USA.InteriorAlaska.21","presence"
672.326273422526,1013.98424688565,839.470095614814,-156.629017508123,788.785398206559,-557.670766147955,-506.915367534923,-1218.5127305795,1070.12967425331,1882.72961851241,0,8.79704327327832,62.0984147941878,-557.670766147955,-12.4874691311081,"nonveg_1834","absence"
3010.61173391075,2080.2400141421,4063.09221930318,1945.66855219744,5621.59702179618,-6214.40460027499,-6301.66835559533,-5671.00399711102,-5332.24547188326,2263.08166276391,1,24.5565978528241,-169.40126742547,-5899.6409454485,0.14852494055893,"Russia.Kolyma.T1","presence"
3598.84194541587,3031.41106256347,4070.48205149087,2627.82821750821,5985.95553862825,-6088.69652895507,-5775.61317682214,-6498.21996548663,-5132.81674748668,2980.01546089852,1,-5.98435623025562,-27.0046201544978,-6209.36645821676,-3.65762078824267,"Canada.Yukon.SOUTHSTONEBOY","presence"
4351.21485842471,4521.29833229808,4605.5632757364,2652.34579102009,7405.85895464852,-6690.16063000376,-6747.23398657222,-7472.96039378415,-5603.19768836668,2792.1336278333,1,24.3749546433469,-7.14651891674582,-6322.59880137864,-21.8723637016308,"Finland.Kevo.11","presence"
636.741908812381,596.385479418473,704.697157934927,559.098134609215,1028.57431395122,-1693.5467594725,-1659.01725723096,-1791.35537074328,-1098.22933965697,2399.56517657329,0,3.3977624561273,-19.6504456638378,-1662.81206466618,5.5475655230188,"nonveg_866","absence"
2501.55069291637,2472.48871644117,3050.83655512149,1763.87777966151,4683.74918061773,-5485.72577099013,-5238.51354104334,-5815.40690120225,-4409.50908529649,2234.03928312083,0,5.712502243576,-20.5987930995806,-5622.80990862216,11.5176710358085,"Canada.ChukotkaRiver.TH1","presence"
2005.45668256069,1497.96786455577,2684.83766139829,1176.16682036399,4535.99128303615,-5036.0338056717,-5036.13704347871,-5725.31465359047,-3146.87570704808,1758.66803551697,0,25.5145403219617,-73.7874715461224,-5244.68665024836,6.98166496792669,"Canada.DaringLake.Tower2-SedgeFen","presence"
1200.69877159342,674.118964350998,930.782712522005,-51.7497593531456,2525.51777177729,-1889.71955409144,-2670.91225510433,-2614.65725999422,-934.93748707425,1598.20169603603,0,-5.09275583153618,-73.0926452311464,-1889.71955409144,13.0414635522373,"nonveg_619","absence"
3837.73344886948,4413.13773199034,5076.80178534414,2683.63691670154,7385.40686508786,-7149.77951592029,-6703.65605206942,-7260.57613771867,-5364.52800729739,2461.72710502607,1,17.8305932551877,-118.790320172545,-6719.55186854935,14.3239770769475,"Finland.Kevo.9","presence"
2856.82537671586,2829.66688057085,3505.53372124019,2271.78060206554,4506.6732400664,-5021.10899902208,-4970.60930104803,-5469.63937979811,-4679.18308808751,2812.74614076076,0,21.1508109899816,-29.4122815210782,-4884.3417051051,-2.12063768868227,"USA.YukonKuskokwimDelta.UB5","presence"
-47.6279122144458,598.267108828952,603.030997118026,-278.608968887669,1939.56607894868,-1867.63125405609,-306.516090659957,-1588.35951424546,-1246.84593796018,967.671765360068,0,23.2378181904454,151.918310722632,-1588.35951424546,-11.0747624819321,"nonveg_547","absence"
3413.39577804429,3107.8116086554,3652.11008651713,2739.48465454301,5855.96214260484,-5056.60569919918,-5539.14836974858,-6567.59408377707,-4251.81119963558,2808.22206898933,0,33.046714852133,-51.8915762189487,-5316.98780702336,8.83727887294374,"Canada.DaringLake.Tower1-DwarfShrub","presence"
2131.10069625878,1727.61518581261,2805.37808749112,1594.82727065056,4030.88421536738,-5070.90905327219,-5106.3382209578,-5849.02806512497,-3774.42518240255,2136.30153169692,0,5.81363993843871,-58.0320015259204,-4560.80385647521,8.17965772866398,"USA.NorthSlope.Sagwon-C16","presence"
1164.21567724562,857.274068379259,1467.00816654369,577.49891958788,3583.232543561,-4037.81320460882,-3068.29049583462,-4615.31438228676,-2301.86577999995,1325.09506162825,1,10.8140174749313,-6.53698918504274,-4037.81320460882,-16.3490126593274,"nonveg_856","absence"
1666.96530819411,1786.0543016152,1790.76391159663,1232.62706600502,3374.04188215633,-4385.43040715353,-3865.40263961745,-4785.21100327132,-3840.62532193846,1801.42196673153,0,13.4363376555837,-3.66808286516516,-4816.48407278308,-11.739571479286,"Canada.ChukotkaRiver.TPO5","presence"
-462.676850347821,-111.27826756006,356.068627505157,-110.214124022465,-1278.15425705007,3957.05826773661,8876.94396871292,5728.27080123037,4701.1249044063,633.635666841609,0,14.6204549616603,-44.4695354958177,5728.27080123037,18.732709269839,"nonveg_1344","absence"
613.319445227811,566.986072587658,204.33850716996,53.4855003229254,1338.67929258521,-1429.4956574869,-1575.03625017025,-2263.11082641535,-1607.38503687595,1365.92393025571,0,-17.0408724190771,-33.330901280113,-1575.03625017025,16.6061558167025,"nonveg_693","absence"
979.704433430349,712.666476049472,938.521622895299,544.466183487738,1564.67550121188,-2214.05170670435,-2456.80282078206,-2299.26466482668,-2650.61707604293,2383.3950550218,0,-1.58395425134809,-70.1725196700839,-2299.26466482668,19.230983008082,"nonveg_863","absence"
3768.61922922348,3366.38848480929,4689.04178633387,2752.07743201782,5471.32205082166,-5821.96352409457,-6336.07102668703,-6489.63128138657,-4550.31529004964,3308.06636942519,0,2.31844313134103,-25.0931668319085,-5754.19450983544,11.8699889894616,"USA.YukonKuskokwimDelta.2","presence"
2770.09131968285,2746.56306877192,3498.01361997151,2112.65339489679,5524.15929170358,-5829.75288901949,-5914.11970023442,-6366.64933358028,-4966.25634735479,2084.02513786829,1,14.7846360384438,-30.052799703891,-6132.96150577715,5.70255675343759,"Canada.LeRoyLake.TDA6","presence"
221.94238700373,671.601687244248,311.994561639522,-54.8273135674365,870.73065031697,-1873.49078899331,-1202.35076911149,-2056.32010134226,-822.140128070961,1178.25464381874,0,2.36979406936295,61.9091837334743,-1873.49078899331,16.5456565078738,"nonveg_779","absence"
2057.44309386866,2494.98309088969,3033.8349630129,1785.29833061616,4499.50220735512,-6134.76984423249,-6054.2611442884,-6269.2210966682,-4341.68802031709,1735.22556420018,0,24.164179360198,10.4616977338354,-6187.29394123534,-17.5558824591403,"Finland.Javrresduottar.A-Betula","presence"
2496.71048763512,2416.00735973035,3221.07391591042,1972.76254991288,5011.04058998613,-5441.43826158425,-5649.83086273822,-6602.76067556023,-3595.67621195559,2242.51024780022,0,20.0940142481723,-58.1275887475452,-5518.88532829544,3.15454489475519,"Canada.DeceptionBay.BEGL1","presence"
3086.71199218683,2389.81135999092,4167.81679563385,1633.52700470274,5087.84649453137,-5315.76711694803,-5341.36977796097,-6302.80004734994,-4611.61748030282,2731.79407847271,0,46.974252359357,-124.1583119204,-5480.56883653507,3.72361434885066,"Russia.Kolyma.WT1","presence"
3318.36576389065,2521.46262693912,3786.51427099705,2598.20895644105,5809.48122129909,-6000.6356069907,-6011.55847481776,-6234.85058478664,-5595.83149450044,2645.03658712586,0,11.9286119800186,-31.5832095951362,-5838.55028938316,0.667508078661117,"Canada.Yukon.SCHAR","presence"
41.6448251680245,601.639989822332,-111.807540310579,443.980752188095,118.000083943808,-1170.7452282685,-771.763055122718,-1389.9356077718,132.683837473409,1850.73659906919,0,-3.93467603791291,11.7483128607996,-889.815429090988,3.92189601515643,"nonveg_1416","absence"
656.34818129711,561.303370264171,479.387408019813,354.482551890837,1669.18107436391,-1589.15586159084,-1608.28704933256,-2355.23789268811,-1326.91697093877,1190.28692334731,0,-6.55410271397395,12.8696237047453,-1608.28704933256,-1.7002000654769,"nonveg_769","absence"
195.71053642658,682.856468368027,935.52157127224,157.335007793113,1123.8242410406,-2473.579489577,-1565.35606070274,-2069.76288835773,-1290.8803031447,890.798176457388,0,22.4185162074443,-1.26276821619295,-2054.20683152474,-3.52191481372894,"nonveg_627","absence"
-78.5531642723755,605.482256934005,168.0404545921,117.940574658626,-107.514097924838,1162.90756994065,-1888.18585898795,-3337.20226578477,3654.40378419053,263.012175439034,0,6.84982274623544,-28.8326778799853,-1888.18585898795,6.04036251739341,"nonveg_1626","absence"
392.819796500381,-272.728765774587,593.014468822316,30.6036630297626,911.378113450405,-1004.87452949632,-2005.83464878487,-1041.31772391111,-1129.50356283259,2759.20951197947,0,7.14980972578341,7.7515500220951,-1129.50356283259,-35.208925954896,"nonveg_907","absence"
320.8804588823,-104.569966372155,128.964655843974,622.094166706279,-526.191597829059,3243.59539888517,3967.8947652601,2732.03593137727,4279.38190289108,447.250158008156,0,-8.72344559265118,-39.5858996021439,3243.59539888517,-0.342320857033831,"nonveg_1854","absence"
3064.83746693577,3178.37465004655,3616.23781599009,2488.95860298314,5110.96191512327,-5893.04515769397,-6596.14250677582,-6289.40418098859,-4639.80247269986,2569.1794613164,0,8.71893832000265,-56.8613722237463,-6380.39123054131,-4.35478325602222,"Finland.Kevo.1","presence"
-281.580826382823,1624.01912284884,844.72474642208,-601.648256840656,853.56887913263,-2987.94603791038,-629.363730795122,-2512.43020725168,-1979.20776645146,690.42349432062,0,36.3324378324162,38.8178202693991,-2262.30739204292,4.03001937787849,"nonveg_666","absence"
3718.19235314942,3539.28185828807,4826.03664277487,2278.63631229393,6354.88711537848,-6286.69644666289,-6377.40241357047,-7139.3173518023,-5352.69074341059,2717.99065075954,0,22.3638113609782,-138.45226142037,-6882.42046570846,25.9008026017878,"Norway.Javrresduottar.A-Hummock","presence"
945.333613190373,587.236755496913,927.45227344952,159.855349683708,1515.38070094539,-604.598555033189,-1814.56764832149,-1458.1668238595,-1320.36292455248,2321.55100725793,0,-0.541858780025843,-53.0028836534874,-1458.1668238595,4.15235108938037,"nonveg_935","absence"
2750.66808627149,2374.75944425734,3087.50246234369,1538.084764265,5980.34495653639,-4955.37334995788,-5967.65098077558,-6297.75436289502,-4369.1935621094,2085.99413013646,0,22.4447801991577,-35.4113585759893,-5834.85676752098,-5.67969711839114,"Finland.Javrresduottar.EC-Sphagnum","presence"
3554.9263883518,3484.69103835427,4902.26303735291,2420.64401595782,5753.39139796093,-6578.71817132503,-6755.50640419193,-6677.2772600584,-5703.29716105971,2756.2782648828,0,15.8513187022051,-108.078148940451,-6180.9157632004,18.2905371074944,"Norway.Javrresduottar.A-Sphagnum","presence"
179.606873762305,346.624379750973,395.428167189634,299.464410517519,824.458212504574,-2038.59799963976,-1673.07313780138,-1979.94587938283,-880.324611733779,916.338564894256,0,6.16632266935226,-1.68001704796648,-1979.94587938283,-0.713606647057069,"nonveg_979","absence"
2894.43883473383,2884.29773947456,3786.80983557583,2325.58444065872,4823.45778111947,-5687.81841755539,-5920.82258775764,-6241.50334280978,-5002.58164692494,2622.19394190823,0,8.07980003428085,-34.5928113154591,-5881.5558193356,5.467829978762,"USA.YukonKuskokwimDelta.15B4","presence"
2704.50536771392,2199.9549106408,3452.77294274932,1857.97104385307,5483.18009609559,-5718.06128830308,-5932.57680520289,-6407.01332122054,-4189.51785538638,2140.39045764964,0,18.5819061363498,-55.624459196826,-5669.80983601261,5.14276278248381,"Canada.DaringLake.Tower3-DwarfShrub-1","presence"
1352.19273344266,907.204741206246,1442.81188928759,1743.52065053356,2963.39087544859,-3445.36998109112,-1943.39956249459,-3282.44857415438,-2975.10550759669,1534.71347217009,0,8.23810507681163,-8.50179810895746,-2975.10550759669,-2.16759144861756,"nonveg_1132","absence"
-33.2373609836228,612.560679929884,479.127224086303,-324.913453699592,837.61338682053,-2683.25227266561,-892.678331517139,-462.218674901391,4010.81425593472,1081.55437803921,0,12.1991567873792,533.51285129849,-892.678331517139,-138.907106454128,"nonveg_1888","absence"
1949.05556693771,1734.31494250598,2702.27854481055,702.993202242807,3828.46148256484,-4208.46874807872,-4701.84336112471,-5041.51683874531,-3828.18413768899,2002.66259697984,0,30.506714267594,-11.8604967235074,-4768.88378527091,-32.2627873666446,"USA.NorthSlope.FranklinBluffs-C17","absence"
966.275967329367,1014.98639901958,884.088610316218,622.443764744268,1807.51851037734,-2198.39076437332,-2568.15813224938,-2944.98300154202,-1105.98636477183,1913.04265776286,0,-11.8394978945375,276.170772972333,-2579.50203317898,-20.7895009556654,"Canada.EllefRingnesIsland.Isachsen-C02","absence"
-78.5531642723755,605.482256934005,168.0404545921,117.940574658626,-107.514097924838,1162.90756994065,-1888.18585898795,-3337.20226578477,3654.40378419053,263.012175439034,0,6.84982274623544,-28.8326778799853,-1888.18585898795,6.04036251739341,"nonveg_1626","absence"
3505.92671491093,2756.40125687775,3992.17854122521,2593.40439157861,5556.59009761922,-5406.04282767935,-5482.69130914519,-6461.79695567093,-5500.99149313163,3009.79936056108,0,18.2782261518011,-10.2981347593431,-5760.17855653109,2.6781773749062,"USA.BrooksRange.6","presence"
1381.15764973954,1030.30598496729,784.605733516001,643.577340465971,2105.41943005563,-469.02295528535,-701.544010015825,-1266.24828399103,-1325.12862619333,2380.67092386429,0,-19.8850638741179,74.2297588127909,-1266.24828399103,-21.0448588968262,"nonveg_695","absence"
3259.45898295717,2506.1217927587,4124.33955862553,2259.63553234936,5283.57823510348,-5803.778751433,-5637.74817465275,-6447.65141007879,-5231.16365528896,2915.91832766823,0,30.25023678517,-64.217989890329,-5799.29222831259,1.62988829889877,"USA.NorthSlope.Ivotuk3","absence"
573.369112216739,-68.8942043904518,-316.03887143356,100.202914123803,-440.051401128877,9796.03997692554,7207.86695935586,8804.56462335008,8782.00877219951,782.168914849162,0,-889.407983650299,-26.5727446214154,8782.00877219951,0.589512629802121,"nonveg_1994","absence"
2636.64338598586,2563.61150845512,3039.18373084963,1694.80966262991,5334.82998446949,-5575.92496681317,-6016.61834114763,-6413.68205826866,-4856.35015830691,2053.08787662733,0,9.29899648914138,129.586030978662,-5217.01637647848,-14.2973771978909,"Finland.Javrresduottar.A-Sphagnum","absence"
1949.05556693771,1734.31494250598,2702.27854481055,702.993202242807,3828.46148256484,-4208.46874807872,-4701.84336112471,-5041.51683874531,-3828.18413768899,2002.66259697984,0,30.506714267594,-11.8604967235074,-4768.88378527091,-32.2627873666446,"USA.NorthSlope.FranklinBluffs-C17","absence"
3064.83746693577,3178.37465004655,3616.23781599009,2488.95860298314,5110.96191512327,-5893.04515769397,-6596.14250677582,-6289.40418098859,-4639.80247269986,2569.1794613164,0,8.71893832000265,-56.8613722237463,-6380.39123054131,-4.35478325602222,"Finland.Kevo.1","presence"
998.174043820125,-263.218570832973,100.320712317226,930.725997003647,1563.71419815875,-1230.93238362576,-3940.20615853683,-3162.41314396366,-1303.59390957079,3070.92956986108,0,-35.914133260116,-1329.86878945557,-1303.59390957079,729.08452784153,"nonveg_801","absence"
366.312426520453,-292.171831083283,-332.255681988283,-632.819539756185,247.109427486204,691.57498486185,-63.2160826060018,-218.086125273542,128.39488519128,1907.62585992618,0,-12.2555808510305,-25.6194503235176,128.39488519128,5.82766826773893,"nonveg_592","absence"
2538.51531284212,1968.13626600093,3301.43631646492,1663.62762230272,4765.63856441588,-5016.93092938108,-4748.26156670209,-5853.53578706909,-4034.91721687867,2259.2650076704,0,17.8255073826338,-93.4203413016978,-4502.52467917564,9.36137181386787,"USA.NorthSlope.Oumalik1","presence"
91.5085966215364,-63.9197193759587,562.844626004297,-87.7829212476995,306.076380197083,-844.028605631578,-1359.30189223694,-541.979410763786,-489.310231083876,1416.83388055726,0,13.8628243936106,8.83578234040766,-844.028605631578,-6.99978580555195,"nonveg_710","absence"
2717.502535993,2528.69173852556,3797.72258782934,2334.7855282362,5729.17909911562,-6096.01809469263,-5595.39254676535,-5994.3499094077,-5037.39046606881,1966.93720507551,1,52.6339166812667,-93.8210494123591,-5615.52369838109,-4.04724028995803,"Russia.Yamal.Nadym-1","presence"
308.464076854078,437.669894074828,369.189268304687,35.1474526886403,714.604315134034,-635.672663780855,-369.645927778489,-1493.93127873049,35.2461590646582,1559.79299510361,0,2.33558428656189,-16.6165799292083,-635.672663780855,-15.3223181011103,"nonveg_1469","absence"
