"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_blue_endSnowfree","spectral_blue_peakSummer","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeLSES","spectral_NBR_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeSSES","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_green_changeSSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
4008.18543612769,2727.96533313014,3792.37714647651,4914.02243437577,2755.3225998591,7259.83138425594,5697.67105030091,6809.04481062069,8196.92952081785,5723.43809332968,-5861.14300535678,-6812.79587699431,-6956.63772161682,-6265.63851581754,-5780.91854686978,2744.10025934142,288.702090557396,425.553527451149,0.0892741444210215,1,3799.31882527169,3694.75652641032,2334.74239043343,40.5362061068464,-38.6246076984274,10.4410859930146,6657.56940238879,6715.21847608571,2618.22102609755,47.6486381589205,-6490.92282542402,-6554.35347606306,3.67700464313844,20.7778237705968,7.82724200021476,2.42912643362676,"USA.InteriorAlaska.21","presence",0,1,0,0,0
2550.27645408856,2336.64167718388,2924.57526472058,3000.79039802511,1851.02002030284,4337.23650720737,4280.13994630723,5217.12158943132,5193.62371191251,3333.71801599327,-5138.93987762939,-5849.228633104,-5373.41472889675,-5644.00405663489,-4138.2140705209,2505.71682591287,348.91031082375,525.947995857153,2.02480789025625,0,2530.83475554752,2488.00399957449,1282.69055832493,35.6302932868036,-23.4023372983944,-50.4547186012661,4503.21145979075,4395.60218591556,2205.42498427785,61.2618051188291,-5629.86621903349,-5357.90222562108,12.239808415038,20.6449354090428,-20.9080037243756,11.0050636425718,"Canada.ChukotkaRiver.TPO2","presence",0,0,1,0,0
2330.5182136759,2515.32470953723,2808.03922955169,2854.65025382988,1211.87355099845,5368.39018351381,5503.01292947124,6100.70966514285,6309.94967358511,3307.07153129039,-5045.62579880372,-5258.9156611244,-5825.80340214453,-6050.06437924761,-4556.37532903117,1800.83033736172,468.901819311029,385.531117187969,3.28866696357727,0,2986.22466918318,2732.6847012827,1425.54466165389,18.1700351898957,-19.7524904735547,44.6265101060627,5982.41427449868,5686.74528660642,2566.52001385415,43.0826331546704,-5508.65199778064,-5371.09482672752,-51.1161301572819,3.2442436508319,4.47534562897115,-3.5349277135177,"Finland.Javrresduottar.EC-Hummock","presence",0,1,0,0,0
977.708426707418,1229.22155365935,1225.6665760072,1187.89362855495,548.112749574451,1753.22921825793,2154.91781217925,2184.46487180316,2141.02845216656,976.350670646522,-2357.18733738106,-2325.90728843704,-2567.78332807004,-2707.38025751896,-1654.06890495949,2153.43178995861,1075.6144664296,997.963837322668,1.84247897466024,0,1126.55069307191,886.768697591298,1282.58722391523,43.3437146460363,3.61686123950794,-42.9725108729595,1950.77751883215,1644.92892701623,2183.89511691392,70.5343725366236,-2557.00705727152,-2591.34518325603,-9.74648902599309,9.23058796756861,-16.6990784983852,-9.44891395263655,"Canada.PrincePatrickIsland.MouldBay-C00","presence",1,0,0,0,0
2398.35115667524,1792.75262659856,2335.40101342749,3048.99344814595,2071.94665756305,4172.52588130485,3711.67719990299,4353.10381073479,5150.81829448038,3672.18487636116,-4913.40718182551,-5503.12045447852,-5610.80520505762,-5322.99072268708,-4185.49367449729,2423.57317788368,470.273076346704,599.629417836009,0.90376752614975,0,2211.234416776,2399.67933011758,903.260288711822,6.98361591446321,-4.24314409358617,13.2898699535571,4066.29099266412,4157.26927071409,1237.83102842855,9.63174736902811,-5267.73978955285,-5155.36287658901,-14.1312511810583,1.63031884777153,2.43369488991251,-2.24660650875034,"USA.YukonKuskokwimDelta.5","presence",0,0,1,0,0
-96.442321715425,-202.525574632625,449.779791409269,-518.92807891403,30.9395920552799,-534.971526360126,-352.172546101939,326.695296889045,-639.07749752722,-1749.20710244438,-0.769923889880658,-411.457673188729,9.24792042192709,-1039.457205822,2191.35992441137,857.745358751129,655.380656470593,585.601840225165,0.186212286353111,0,-96.442321715425,-67.4353183595062,968.707870323299,-4.89930437579634,-43.487024402793,-62.0187356887185,-534.971526360126,-589.746675108923,2075.90239933342,46.7013683109327,-0.769923889880658,149.784608386538,-84.3126864731252,5.7763856230541,-5.49014382874858,6.05332662428787,"nonveg_1642","absence",0,0,1,0,0
243.900146678515,729.364148965133,588.489092264267,695.709445321418,-314.799353368856,284.66240507013,972.429830777917,749.16517266271,1062.21372592142,-745.16352630632,-671.455616399659,368.106635111576,-209.430393225298,50.0954302950784,-1298.41546937564,1715.51504999545,1163.69618478141,1152.46156107779,9.05084419250488,0,588.489092264267,388.532695972095,1044.16350233399,31.0388611137429,14.0875056700867,21.3259526317328,749.16517266271,464.661521625171,1807.37725222774,57.2125517431361,-209.430393225298,-352.219882718789,34.8311029431102,21.6795706058469,12.7061375137375,11.8044828014024,"nonveg_848","absence",1,0,0,0,0
684.503383206016,1001.9594520453,1618.46141651497,1793.3891136,1013.3016126021,1779.1555870889,2283.38799699466,3179.17133365771,3462.86370188914,2013.58396832798,-4148.77233875163,-4014.82583642086,-3533.87369234253,-3479.19772132701,-2664.7756573758,1408.57877236104,664.978740601706,781.143349149831,1.8270617723465,0,1013.3016126021,1222.32299559368,1108.88573039399,-9.13328414989125,-38.5313727793546,46.5268094867965,2283.38799699466,2543.63251759168,1683.70811480024,-6.51189947886355,-3533.87369234253,-3568.28904924357,-41.2221300382177,-10.7131099739201,16.3413909835457,-8.65443839892198,"nonveg_662","absence",0,0,1,0,0
3069.96823223989,3154.53116606192,3512.84313299116,3333.36224032326,2117.54967810785,6044.31263701095,6268.91156045073,6708.25615240424,6312.03095483184,4408.04558383918,-5872.14376689784,-6145.99716813437,-6294.67208184266,-7047.24152430234,-5088.17841072586,2233.38552544672,383.993300001236,247.92824364754,2.86797575950622,0,3334.45881901191,3219.17798303811,1539.69760635172,29.1835339869711,-20.4045271546376,4.69592866262344,6278.0783520813,6211.77730892393,2544.92262933377,48.080993402152,-5717.8068777582,-6037.58504667308,-13.371697788924,8.73168544549436,-3.11937789379784,1.1365631339378,"Finland.Kevo.5","presence",0,1,0,0,0
2671.31343648248,2257.66182536591,3175.45538195257,3094.11492246322,1967.09272297774,5012.46211382615,4577.03801454083,5768.63541492989,5728.68762253618,3771.16804552736,-5533.84296315165,-5701.12196470735,-5791.34108575235,-6274.95864933116,-4775.44090507264,2262.63491871989,413.688325260844,375.533589447401,2.63672027587891,0,2720.84404966635,2477.65143533125,1456.09297402323,37.2332741229512,-43.6019673201045,23.0122768322332,5212.85214230065,4810.58409411258,2191.90467229667,51.1646437590191,-6067.569606942,-5817.0570986545,-1.41902748741526,20.4465406294323,-1.41914049333231,3.80157028673492,"USA.NorthSlope.Sagwon-C18","presence",0,0,1,0,0
2093.40013822338,2205.09189600101,2977.57162304205,2536.37412517012,1648.16177419662,4378.31781897142,4712.0535011417,5777.96645564314,5156.7788992863,3055.46603684866,-5478.0601958011,-5662.56645266636,-4900.01196932145,-5847.96090812545,-3235.92767093196,1926.96239726564,411.065564654933,392.50824088681,7.31899738311768,0,2207.67545156996,2407.04175805007,1304.46613465675,6.09866195503998,-71.2185018586606,18.3185360294133,4979.51878108822,4981.79152234093,2590.63555979385,27.6510578120256,-5542.29595375302,-4955.56822666741,-66.2050833421904,-8.9395024483903,1.23779284708102,-12.3690496251814,"Finland.Kilpisjarvi.18","presence",0,0,0,1,0
3939.79693457784,4130.37354356133,4491.13175142739,4858.13617977521,2338.5957725409,7489.92964154356,7724.64153933152,8228.14740404183,8717.20425207847,5407.01014491363,-6664.20077014959,-6288.17250263288,-7229.35477288387,-7374.59307794175,-6245.80412386207,2474.94489079151,373.196498342537,327.985786886683,2.10921468734741,1,4456.37180222842,4154.77634064879,1757.57441485687,31.4473983234932,-10.6435167625648,33.8858598058593,7989.56141705522,7562.71005604183,1956.3046196745,34.8231264806234,-7121.3925659576,-6933.01988988386,-48.4271326740645,11.1492124174361,9.76597815576034,-5.43039478483596,"Finland.Kevo.14","presence",0,1,0,0,0
2331.73248168087,2771.62179851485,3163.1940856653,3383.40085063755,1933.13808453497,4520.34230492019,5176.45518718742,5769.69511699824,6116.82363914027,3883.90653361096,-5775.07765724216,-5856.4353789633,-5871.04362778369,-5691.41974551285,-4723.50968247348,2016.25467383464,469.415571600236,569.418146035582,2.89144563674927,0,2554.89534012419,2677.14015252463,1552.20393595579,-0.0843732071282517,-13.619844752097,71.3737981760126,4842.5910364534,5027.80103020192,2405.64267568913,0.363517428472534,-6008.74058153406,-5638.5658338169,-50.2970176611419,-5.83187415432106,27.2551037719617,-7.43820808961673,"Norway.Javrresduottar.EC-Sedge","presence",0,1,0,0,0
-331.650340514102,398.850561069186,425.321700177178,101.970900664372,970.657087042256,-64.918536836757,865.037120965178,1009.27136877326,628.700210629767,401.159480582713,-2243.54867569832,-927.849494822865,-1116.20026342371,-1807.30579487861,-145.083542952515,767.208064264414,981.381266612799,727.81499749665,3.12220048904419,0,398.850561069186,313.029981687778,1302.30742755636,-50.0887472137061,-2.64711391079919,6.37082062795936,628.700210629767,567.849928822833,1074.18990561002,-17.9260775930565,-1116.20026342371,-1247.9975543552,-80.7101974133002,-31.7168617280743,9.77678298186494,-28.4988437839364,"nonveg_958","absence",1,0,0,0,0
3302.30197911343,2565.67889923782,3162.50501490664,3497.40181273432,2014.75644987844,6052.42363810776,4856.6905280193,6099.33760800011,6448.3333502115,3986.86193214397,-5832.89540186865,-5403.02453767501,-6095.31778766796,-6673.08103326838,-5110.1042317818,2439.92763595002,515.616931195705,315.492825532719,1.66447007656097,1,2797.87166641019,2860.14697905677,1788.50716816554,61.6726609712256,-5.6218980248583,-9.83613128652701,5519.24155600324,5404.03471636748,2777.79896408928,95.7861711754925,-5392.04647673389,-5912.37900483025,-2.16699694525649,24.5683986848763,-11.6771186576125,6.08023711362982,"Russia.Kolyma.T1","presence",0,0,1,0,0
2018.44822094685,1373.31420122148,2390.24595233512,2170.98200188565,1120.00987575159,3946.59632063217,2793.71793035903,4473.25495877272,4124.87271679884,2519.61072503108,-3953.84703411664,-4773.61132812499,-4185.42026077519,-4854.35066883888,-3454.72277224372,2105.05522225394,463.54720759572,571.689941474254,2.92593908309937,0,1699.80746710788,1646.21129167504,1793.18166719139,37.8691302779257,-109.616944306694,-16.4290239471287,3412.21750378015,3293.65709372382,2798.42278179895,59.6816174906125,-4440.57182356673,-4495.29683739509,-20.7126647278819,22.4975815383376,5.58071658098186,3.06479834204962,"Canada.BanksIsland.GreenCabin-C11","presence",1,0,0,0,0
425.364123430743,-445.809718009724,687.932312700103,309.158063755341,436.540120906788,630.636067375972,-706.007856950712,1104.26808321572,454.550149180141,659.355159319954,-1119.26991567257,-2825.42865328035,-928.102457460194,-1734.71455780262,-409.69049940449,2031.18305428781,636.841140770124,930.825833663662,27.3541851043701,0,425.364123430743,282.63698055665,1133.74203070983,-0.447039899041822,-94.4785025591522,-23.2463402332215,630.636067375972,428.560320428215,1810.27594016643,-1.14876367775931,-1119.26991567257,-1403.44121672404,-28.383176650723,-19.1144010853428,-16.9583577865331,-25.8157251406951,"nonveg_560","absence",1,0,0,0,0
-338.01265661071,664.529501340929,-426.432292343215,-881.920318611115,260.680641323286,-1217.72718374978,-1231.03442503735,-1360.77377542339,-1261.36183832308,-1339.26103511423,2664.75645941794,4643.5502088638,2806.96689465336,1843.97142929317,3961.87938719812,0,424.463719798706,0,0.148143708705902,0,-338.01265661071,-144.231024980165,1546.44981995204,-28.5092046635236,36.3653931228048,48.7462660921775,-1261.36183832308,-1282.03165152957,143.046591673603,5.78732625545005,2806.96689465336,3184.22487588528,-61.7677584657226,-20.3023661653128,0,-7.90364123482442,"nonveg_1854","absence",0,0,0,1,0
940.258256195803,795.911642297473,625.967224577605,444.972270901301,478.776186321087,2172.46098788451,1902.12260880262,1708.17980480046,1426.09555567793,1071.35625872544,-958.264311847069,-1086.951635721,-1850.68600309077,-2431.71358379942,-1050.71753110922,1424.33382341237,866.897588572708,518.537856126951,1.84379136562347,0,625.967224577605,657.177116058654,495.285985294501,17.0919285138784,11.3296278479912,-35.4270430283588,1708.17980480046,1656.04304317819,1101.10472915906,40.7816566355209,-1086.951635721,-1475.6666131135,3.42419330600542,9.58343555101966,-17.0103584405569,4.0477937604859,"nonveg_769","absence",1,0,0,0,0
2317.91613026562,1563.9753974213,2412.31961806694,2986.73581999386,1438.45443999537,4106.36798817086,3290.05409726146,4404.70775682804,5121.55609219287,2520.69507587445,-5343.92217147061,-4292.69443920763,-5531.07256104257,-6400.09101386685,-4155.15909811127,2465.34715676841,634.715677817287,450.481512626682,12.6446168899536,0,2792.24803809503,2513.96728235122,2273.61082103329,28.8742313360913,-71.3815406845894,21.6879606330819,4292.68029819825,3759.98609895886,2908.84631841235,42.8615077379429,-5502.1621012684,-5520.80140480362,-61.8669297890694,13.4509716182857,11.0830265396729,0.283973020883756,"Canada.KluaneLake.Gladstone-MixedTundra","presence",0,0,0,1,0
1940.78634178438,2024.42971553406,2058.1512720028,2073.44279571301,1374.5060738183,3661.12588495295,3836.43278759693,3852.52067021061,3836.65918494617,2470.81306819448,-3884.15135850673,-4221.90001517801,-4523.77679246138,-4656.38364982476,-3619.3203678071,2177.60303005149,661.038505225607,546.285275244068,1.19446396827698,0,2306.5589555861,2181.27309535595,1113.11486316498,18.2790598549325,-16.0988724587471,32.1270149061562,4300.91766701476,3988.15719682509,1957.56081830443,32.6316540175452,-4999.65661924373,-4688.50084667576,-36.8574513820023,0.0281607141338657,8.96599976532306,-7.94625343977516,"Russia.Tiksi.LichenTundra","presence",0,0,1,0,0
-331.650340514102,398.850561069186,425.321700177178,101.970900664372,970.657087042256,-64.918536836757,865.037120965178,1009.27136877326,628.700210629767,401.159480582713,-2243.54867569832,-927.849494822865,-1116.20026342371,-1807.30579487861,-145.083542952515,767.208064264414,981.381266612799,727.81499749665,3.12220048904419,0,398.850561069186,313.029981687778,1302.30742755636,-50.0887472137061,-2.64711391079919,6.37082062795936,628.700210629767,567.849928822833,1074.18990561002,-17.9260775930565,-1116.20026342371,-1247.9975543552,-80.7101974133002,-31.7168617280743,9.77678298186494,-28.4988437839364,"nonveg_958","absence",1,0,0,0,0
476.581027352523,566.23859389423,72.6465366963753,882.185660155918,384.81912117074,923.232419195391,974.831683880762,429.294150963426,1407.05368194772,810.122511504645,-1076.71653388919,-960.075083233917,-1547.12903635849,-626.442138809727,-1170.43514593172,1423.87787903786,911.180497328652,998.769844514569,1.25611102581024,0,476.581027352523,476.494187853957,809.539123459543,11.4702382727229,20.5663357165773,49.8736011927502,923.232419195391,908.906889498388,977.759530984291,14.1387384613432,-1076.71653388919,-1076.15958764461,11.7148265053158,9.05418640781321,35.5832236024947,3.17588301252934,"nonveg_900","absence",1,0,0,0,0
1323.67161031978,1074.84521480721,1046.15227649718,1522.5540247117,185.959560990591,1931.0250731735,1540.58781670674,1528.91101453071,2201.66129964485,341.40272947415,-2236.19239061852,-2345.48169545134,-3049.01446351312,-2654.39933343014,-2846.17012845661,2928.57969890826,1255.27898593721,1256.50738752853,0.179700762033463,0,1074.84521480721,1030.63653746529,1336.59446372111,43.7581557434302,1.79330864437742,5.54133691669335,1540.58781670674,1508.71758670599,1860.2585701707,61.1393209115133,-2654.39933343014,-2626.25160229395,23.4606822245419,28.7784381400182,3.88526826486423,12.9267971714092,"nonveg_507","absence",1,0,0,0,0
379.368807715958,-92.4572515312345,755.236065311408,1043.98899451674,411.622367349159,1037.88156195748,460.104304519538,1662.96049843789,2043.97971700447,833.589747825688,-1720.50923027333,-2395.32449491708,-1566.12792939678,-1218.66106208301,-1161.89495260737,1178.50454227981,654.185062979989,821.43798543393,4.25112295150757,0,411.622367349159,499.551796672406,1136.44624604798,-1.4023286797044,-47.0940731579246,34.9319836233822,1037.88156195748,1207.70316594901,1583.87541248493,8.88225278833872,-1566.12792939678,-1612.50353385551,-24.2875772898242,-12.7110739084635,16.5825326608037,-12.4281652799863,"nonveg_693","absence",1,0,0,0,0
3691.87912124199,2953.23021146973,4034.54773070143,4669.09229142076,2494.31930342206,5750.54486299573,5050.35123933692,6208.3613277787,6865.29945145311,4303.87898214483,-6022.19790943735,-5980.60470162398,-6487.76464493995,-6619.32752349311,-5601.70984664846,3096.69665179299,490.445799338973,448.12773192945,2.19179191456901,0,3698.31599486395,3723.56917525533,2886.56944744922,44.8358122256017,-86.9023326710219,68.2636189653469,5712.54219496164,5814.03421167196,3439.50646012968,52.7022925835333,-5838.88935429191,-5966.37101815466,-8.54870762208499,20.8342001984101,28.5472524749746,2.44643492935555,"USA.NorthSlope.Ivotuk1","presence",0,0,1,0,0
2074.40212008589,1552.39555498578,1964.82256433204,2577.19476030312,909.014806899597,4045.70698992326,3710.02548585296,4205.20433775183,4784.48655794129,2149.87133859528,-4523.2234735152,-5143.69302020459,-5558.24173854452,-5280.12626249003,-4126.79642543743,2132.83913991025,434.306683785881,500.884554028243,0.790813326835632,0,1706.16373037193,1608.38753044242,2038.75064115715,21.7979770437326,-29.7409104796249,37.1653044174486,3484.1544992858,3480.16568129347,3168.62522325004,34.3697041213826,-5086.28923860274,-5044.90820972708,-8.22006081311025,10.4603988131288,7.65028367268255,0.338772358080765,"USA.YukonKuskokwimDelta.1","presence",0,0,1,0,0
832.418758616961,110.657629898098,217.374226658514,-3.8619360226304,216.098045907145,2279.67476510936,1237.97819020511,1529.08520403462,1613.05027669161,860.341912234659,-1843.11757779986,-2184.60605843539,-2711.33419866842,-3384.50071608734,-1138.83111538115,1357.4959723171,813.290529329751,440.285063444561,31.6032943725586,0,216.098045907145,274.537345011618,836.280694639591,20.5440237569939,-3.81130702715772,-36.4883885852341,1529.08520403462,1504.02606965507,1419.3328528747,47.3110950958232,-2184.60605843539,-2252.47793327443,-23.4762154139569,4.66401750173607,-20.4126099395574,-4.76367606611764,"nonveg_666","absence",0,0,1,0,0
2691.43493260947,2258.72980079441,2892.13151540612,3523.03257317452,2332.96715380979,4759.96169128287,4270.78593964696,5172.38139942858,5967.68893137285,4078.03956834483,-5369.07146365292,-5623.27951297022,-6150.38111810842,-6006.85283105919,-4369.74424792094,2426.04219175953,484.978519552339,512.713316624613,0.652561724185944,0,2519.07425049371,2831.33573260027,1739.35292926347,10.5334776032318,-47.9739622069894,42.07252846217,4602.77637128768,4953.49161485947,2516.52599713639,19.896317734219,-5602.62710990212,-5442.82318125523,-22.7894508964827,0.222793003192215,15.9354046409083,-2.18794420733581,"USA.SewardPeninsula.18","presence",0,0,1,0,0
1241.80590724561,292.869163249727,-24.5038255792258,1392.7298316681,-739.177208364677,1777.45631345549,726.674224688436,463.094745931974,2082.92887433167,-735.103246231914,-804.895570641572,-1865.29114377337,-2628.47159243947,-1230.70321702949,-1624.12240676096,2155.46327149447,903.45647600643,904.920285226809,1.50054705142975,0,292.869163249727,432.744773643908,2131.90704003278,82.5409631504287,26.4477490690794,-20.7675525224625,726.674224688436,863.01018243513,2818.03212056358,104.689981653642,-1624.12240676096,-1630.69678612897,34.1344515049743,38.5220416528666,-4.90820985631924,-6.96438864731552,"nonveg_869","absence",1,0,0,0,0
