"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_SWIR2_lateSummer","spectral_blue_earlySummer","spectral_blue_endSnowfree","spectral_blue_startSnowfree","spectral_green_earlySummer","topo_eastness","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_changeESPS","spectral_NDMI_changeSSES","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NIR_changePSLS","spectral_red_changePSLS","spectral_red_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
3945.17986548699,3583.18193864737,4737.25400446701,4732.38811457679,1516.0204741531,6569.96547948171,6142.72998216785,7844.31282923115,7688.64965100174,3282.48263422365,-6724.72883408711,-6391.14441086995,-6955.6530129853,-7894.69563353915,-5323.14859535887,989.697081179623,416.427867562504,438.752793532798,435.051008846293,604.124561717868,-0.00790212862193583,0,3551.14916923983,3350.59976229436,4103.85693944751,66.4450942246782,49.3966289328825,-28.3661610391527,65.1677796197728,53.1245057135659,-59.2464161073594,-6882.72606530585,-6668.4348450379,-11.8429916763071,6.78211757550804,3.69739056411819,"USA.Kougaork.TallShrub","presence",0,0,1,0,0
2827.03142568446,2834.26209674837,3171.75998504518,3212.97049369022,2047.45160359281,4707.20295096966,5077.01091975006,5585.37560083428,5539.94520150179,3480.29133461473,-5302.34318953011,-5616.55003358777,-5452.6184977399,-5633.94550321426,-4286.90656632845,1255.26073277949,639.506998895342,558.234161613961,782.234723654661,793.566588200625,-0.000703793973661959,0,2891.92358984943,2940.10559283029,981.554481975792,22.3709534243817,10.9577786280741,-55.30499238709,18.7177247232201,-60.6605046558155,-97.5706030737694,-5259.60075939169,-5175.89865696232,26.3095570541077,37.9705838199374,-33.9704593328369,"Russia.Yamal.OstrovBelyy-1","presence",1,0,0,0,0
616.37740612409,853.124546144959,396.249661358104,843.5166044433,491.573638715905,1708.41408266222,2073.27083267196,1477.39028718146,2136.4000647504,1348.35960390432,-2712.39755599922,-2406.94471406895,-3051.37674821609,-2594.24716387884,-2534.3815666316,1735.05855506994,612.049045974342,678.815404307005,605.668623628225,723.355876293322,0.0224280748516321,0,616.37740612409,640.168371357272,456.874884786855,4.30357818648916,7.57130661064033,30.458325652457,17.736204546418,1.67664112071134,39.7253696993665,-2594.24716387884,-2659.86954975894,-22.5002215751985,-10.3819126337017,10.5762999929508,"nonveg_746","absence",0,0,1,0,0
1090.50839288892,1159.74778940252,453.244465405884,7.36802398515829,510.908923521386,1891.06550959094,2164.62538784528,1265.63890027405,663.328846630871,1086.29805301267,-2555.00144295137,-2544.54549985442,-3509.9553174492,-4069.55121939016,-2313.88141530221,1452.1522338275,906.594394019847,846.832725918353,792.844475159403,1277.77273151207,-0.000548839918337762,0,510.908923521386,644.355519040774,1152.37976541736,22.2922872833666,-40.1163099593984,58.8752769997199,-80.2309998195137,-61.290402210987,74.9155406309355,-2555.00144295137,-2998.58697898947,17.7575242016508,11.0993482898843,18.169205574579,"nonveg_680","absence",0,0,1,0,0
-124.856402315739,-87.0282454181806,111.566995885526,-372.800743618821,-197.21153796701,3099.90806503392,2170.92464147237,3703.38785055103,3750.92675307484,1316.82769364558,1845.5583088468,5189.32728434883,2352.9588931603,794.937327948093,1940.10187263321,99.2022363984313,115.324013547916,165.952382961516,115.290580292081,106.098702809186,0.0151116121560335,0,-124.856402315739,-134.065986686845,484.367739504347,2.5841119875454,-8.85515504653866,-8.63457570885679,20.6810010297726,-22.8976365675699,-66.6288351773334,1940.10187263321,2424.57673738745,10.6669225506528,5.54959319042228,-2.29791317739762,"nonveg_1880","absence",0,0,1,0,0
1225.13845537167,-365.30092816047,817.429944615547,1910.78848362368,28.3159659155107,1891.42148999507,264.053659762052,1576.9000944701,2764.13471772751,497.735211112948,-1248.6132992056,-3603.61455062229,-2201.97135484707,-822.993358080442,-2223.46746668797,1617.71429297657,1313.25949981167,616.460153390171,1010.78985563816,1600.28267888554,-0.0076152621768415,0,817.429944615547,723.274384273187,2276.08941178415,59.8411244728081,34.2825014126002,-90.9792979058475,54.4025850533398,77.1614343268017,-100.988187285234,-2201.97135484707,-2020.13200588867,-65.5608124049117,-34.4853016963944,-38.8523683784221,"nonveg_663","absence",1,0,0,0,0
292.373672937784,2305.32209833849,934.864878086882,781.463480116525,140.203884402688,713.970309232495,3075.71533487149,1519.14785861854,1339.48785419384,444.503731878458,-2589.14618752063,-353.357023764022,-2071.50984662311,-2322.52955234886,-2206.08665620947,2556.86689232976,1139.85018086237,1644.8142469291,1249.75862881224,1422.94566949327,-0.0507917404174805,0,781.463480116525,890.845602776474,2165.1182139358,6.08679154140382,19.5635922871496,124.587020022873,33.8681079261419,-2.0688454269551,141.506134204814,-2206.08665620947,-1908.52585329322,8.57125485445133,3.10157832069773,39.432030762261,"nonveg_628","absence",1,0,0,0,0
1962.50198346133,1894.863165089,1408.77052724969,1450.37076490237,1528.65847688026,3543.46178638434,3271.23637912268,3130.37566646611,3176.4259104162,2718.53462748059,-3274.59617124407,-2753.53218390968,-4043.97221276709,-4164.35566893405,-3251.0248777594,1786.01703221704,780.324882687335,852.837243743019,668.014985592996,918.430107571394,0.126259550452232,0,1528.65847688026,1649.03298351653,553.731456211646,39.4403187800973,-42.6776015465808,25.5838230441745,-60.7652408635804,23.0705763371791,7.41372171876686,-3274.59617124407,-3497.49622292286,-2.313770007579,1.73688658781246,15.907007813558,"nonveg_1069","absence",0,0,0,1,0
1943.57197334442,1499.86779785637,2129.78980794682,2563.83918560997,1095.5460930651,3865.10477842845,3371.35733156141,4299.10538423359,4929.04600406781,2548.24659282172,-4524.15137244372,-4506.66287926738,-5222.6468994957,-5348.17890208409,-3514.72036531725,1317.03928845187,547.496055168848,511.612831651178,594.367024764649,712.196332045639,0.00738938199356198,0,2512.59655725561,2291.03791149495,1206.89455087139,27.4090889316793,11.067255053647,-65.670108799321,6.19538709218018,25.8422713015064,-94.6353069172979,-4264.34648990604,-4133.58976625383,0.524465120190331,7.44287177412791,-5.2616573043158,"USA.NorthSlope.FranklinBluffs-C15","presence",0,0,1,0,0
3382.69682840574,3632.78459804153,3750.97715045148,3961.18594494988,2513.79228809825,6251.64855989989,6021.13900634866,6431.97223466829,6796.7276668305,4196.52082124645,-6032.06023292758,-6241.02848352153,-6301.14311227504,-6361.51127148403,-4535.05830832242,1036.22011672374,484.871067812227,337.579442333198,794.902051848493,660.091977053131,-0.0464773115701973,0,3815.25556679404,3536.76616894497,1312.50456732508,27.7270694805222,10.2911187502818,5.70597014852856,6.56182643003031,12.0417785463841,-12.18211219691,-5953.15569620274,-5662.37382347667,4.91422902801335,8.42939681112681,4.10414430318774,"Sweden.Abisko.VJ-BirchShrub","presence",0,0,0,1,0
2338.4017276885,1559.64437093132,2783.47601563858,2809.49219572783,996.093836019961,4217.67046968344,3433.62694947931,5045.41604585937,5252.08355520148,2326.89549254072,-4638.11208517697,-5144.09571824171,-5223.29710128784,-5670.76620988219,-4248.82637097447,1472.78778420321,589.029671940345,431.756690572092,504.773391670504,749.789504271905,0.00927664060145617,0,1582.97857591726,2039.60371628829,1838.96397231872,7.55069738933741,51.7707210725569,-63.4329972562335,79.3685492587391,11.6336626847052,-90.1393156391696,-5272.07611942253,-5050.85633917842,-22.2827446507016,-5.79554591734973,-4.59821442625265,"USA.NorthSlope.15","presence",0,0,1,0,0
1706.27926645765,1777.50088282904,1960.51987946665,1889.00584963593,1569.47559194563,3408.28240016674,3627.389024012,3848.48319013135,3736.15225193478,2985.38064733942,-4161.55337846659,-4017.62556303875,-4227.12230021331,-4656.02315576833,-2664.44571543722,1387.0831273298,665.943488548958,685.707319561653,990.595008506762,835.311027416852,-0.00575690197810117,1,1626.54161034169,1799.11421858391,958.119827009388,-1.73874931997888,2.31259882913186,-24.9263513434313,6.4294054771151,-39.3036660987994,-38.7360953980255,-4114.73521687198,-3863.27742054395,20.077086940588,8.97175797376322,-4.75458458771231,"Canada.ClearwaterLake.LS1","presence",0,1,0,0,0
416.806368360646,878.274641897742,894.14389250021,866.414520546074,490.062106371214,1467.26870190328,2118.72836619068,2246.41497269566,2245.54215088321,1268.84350509535,-2710.18795410506,-2283.76495770187,-2601.83089775822,-2754.63111251201,-1375.16922505127,1877.86479870397,623.722394348868,802.753353643451,1017.69123721085,663.89487593049,0.0102703319862485,0,866.414520546074,709.140305935177,477.337524139564,-2.5260599313989,14.9869384061809,-1.22071158480521,16.9773681735721,-18.9543367780497,-9.82204665422957,-2601.83089775822,-2345.11682942569,3.18308156960982,1.84872632921172,3.01902106784342,"nonveg_957","absence",0,0,1,0,0
2392.39555725363,2386.22525007205,2701.73481991256,2601.20844535324,1654.70038037286,4416.9641567103,4444.49407693856,4926.20894396003,4793.47282414738,3022.47781298463,-4693.58447819033,-5000.79575259164,-4982.03402684261,-5335.07750309477,-3941.49494940927,1563.1674524329,660.178155621481,558.130653273537,756.907009889211,878.423149100589,-0.0364074352197349,0,2444.63963079871,2355.94883932754,924.269146718547,18.3217964202136,-8.26054161704739,-0.991171199759322,-13.4270778124256,14.7384005764584,-2.21805299725702,-4697.50632925595,-4813.15489016166,22.8060951096302,14.3018199612297,5.68011878027372,"Finland.Kevo.12","presence",0,0,0,1,0
-69.5247149654062,752.461635146402,-97.6064905962613,726.391722065658,100.774872630476,-204.796797782127,621.295299654132,-184.07621001362,827.371702061764,-395.416358315121,-466.463891253208,2019.0829975699,-277.288224554498,99.8739588340547,402.241409418245,779.614186374771,658.78812895456,671.48148034571,1171.27330516934,856.710024493114,-0.38668555021286,0,100.774872630476,282.499404856174,850.068125742664,-4.73054409988562,21.5112550548936,42.5034062871332,3.88202738700188,-72.25068230205,40.2685754833876,99.8739588340547,355.489250002899,-29.9659519958645,-19.1051650749791,11.9327266012026,"nonveg_1145","absence",0,0,0,1,0
606.654764257083,361.573271670603,591.903356864784,1008.02217403462,875.073679918394,1192.01447219184,1006.997050173,1351.66667447393,1858.97915225125,1224.31742700169,-1952.94950647068,-2555.40937706617,-2349.5760827798,-2131.31689783739,-285.455278021063,2036.70320588827,1155.7476928105,756.516256513178,1947.49413875025,1325.1432980309,-0.391773700714111,0,606.654764257083,688.645449349098,646.44890236402,-8.13390653519125,11.8049238169865,-8.22607447122076,0.464536302599453,-66.8275450000996,-12.3096294393188,-2131.31689783739,-1854.94142843502,-20.2226248322796,-11.4225454079183,-0.802280715291293,"nonveg_725","absence",0,0,0,1,0
155.76501983031,593.417090686482,808.88901574306,566.378178777175,140.907064998592,560.426218190221,1077.99365270983,1248.6050249435,1302.96309646697,-830.612800826116,-2507.26292735861,-2372.98498687012,-2555.05938265813,-3261.70818222851,657.218379183286,3465.30690924252,644.318866956252,991.717085977285,685.151456711673,1053.25553222507,0.000872678123414516,0,566.378178777175,453.071274007124,667.981950744468,0.781997622722031,21.6112188919403,-10.7735962528289,-90.6147699154525,-186.924342893548,-8.53056861168354,-2507.26292735861,-2007.95941998642,17.6632970903564,11.4374401162425,-18.2451127304865,"nonveg_1672","absence",0,0,1,0,0
2959.34135608017,2909.01977966675,3566.65968371341,3557.83623627377,2096.16349023028,5170.48024333045,5077.2328682059,6140.23367565341,6181.18145494085,3789.49122318301,-4517.70731080469,-5764.98753398863,-5728.59607004853,-6077.83544713649,-4163.07616634972,1072.45833285628,563.326737381372,437.679609961338,614.03388275607,762.804261196194,-0.00648002605885268,0,2830.3721512132,2770.35501217581,2137.68324306429,45.7484725512921,20.4161248916044,-64.4852816753995,37.4915015410825,49.7017634578998,-111.802545180546,-5175.68564966243,-4904.2443961668,9.21841892912345,12.1131256080349,-1.43523304877283,"Russia.Kytalyk.T3","presence",0,0,1,0,0
738.167836693072,630.010694073507,1698.40888891477,-446.941089965942,-409.662243870874,2353.35726318704,2242.16123503159,3337.15092532268,1381.66957062437,577.271891189806,-2552.07782399624,-2508.93923830911,-1964.4228713906,-3777.77414720024,-2121.30100051192,1857.72489232089,758.416041374298,649.802671234445,955.518853512377,828.701113238234,0.0451525077223778,0,630.010694073507,441.996817168907,2145.34997888072,35.8696900176233,-35.9123917169398,-71.2265463227511,-72.6408125006201,16.521898781165,-72.9993126860726,-2508.93923830911,-2584.90301628162,107.95334488913,27.1537067459979,-5.91290152286417,"nonveg_648","absence",0,0,1,0,0
1882.19994907229,1570.78778961918,2923.5960365014,3364.64652465533,696.780025457216,3931.91374796646,3822.09424312193,5865.90170440369,6336.11667077942,1858.67761402198,-5698.36682499311,-4388.07055574243,-5395.55028946539,-6380.45240406713,-3914.95908601544,1013.82607251481,361.980636550109,424.695217669189,448.59170680259,569.922612102204,-0.000672429683618248,1,1727.22830768511,1594.28840228941,3043.61227210188,38.9407588142652,31.8409219322901,-33.3102378284144,54.9107250584708,44.7079925138432,-47.371503382992,-5889.2344225378,-5970.47472254568,-18.6059234740386,-1.54118936301999,8.68541216830922,"USA.InteriorAlaska.23","presence",0,1,0,0,0
-393.301893671901,-435.225049270287,269.807634524949,134.590817862948,308.400065978908,-271.718533517258,-398.184438001141,673.225445514002,627.279069459253,224.000442294403,-1171.16926216077,-928.095996734026,-571.483843313289,-1092.32257418066,517.688610022852,1123.60457686656,721.971048397252,614.678706968673,1333.03965693427,837.598641500875,-0.206217885017395,0,134.590817862948,-23.1456849150766,743.625115249195,-15.9477718102457,11.7309491452189,-27.1166416844321,-4.27306636047739,-47.2883793785822,-41.2080724428901,-928.095996734026,-649.076613273178,4.3663633668426,3.28789193118062,-7.65434491899482,"nonveg_921","absence",0,0,0,1,0
3346.52989024966,2853.11541456295,3741.35788527238,4390.30748495072,2185.17207335345,6340.55203145414,5763.79476789044,6773.20496061499,7680.31929748007,4405.60300946194,-6013.3347821518,-6513.42095480074,-7157.37140313128,-6926.82960901271,-4942.09341704638,558.054786549768,483.760219647183,229.412952159611,617.567399211704,599.918121303388,-0.0599577724933624,1,3385.88915579312,3283.51564193543,1950.47612929491,36.6287782551956,23.5865219735955,-42.9900400601779,7.63114826364566,51.7260790148225,-43.7657162203763,-6965.34737843962,-6755.59261428088,-10.888569673482,-0.565687999833409,5.88019719492707,"Sweden.Abisko.NF-Wetland","presence",0,0,0,1,0
3753.72826397139,3553.72941711124,4014.05954650096,4409.39837436787,2812.862996031,5814.8422047267,5854.73007885936,6369.01593367355,6777.59120390229,4546.28222092944,-5925.24258418776,-6320.577653536,-6682.26249679473,-6843.95766208614,-5203.3250536141,1070.45239135283,567.934419455008,500.460306032407,689.919433824662,771.158601865531,-0.0125396342482418,0,3524.5969702624,3557.41147987046,2003.84703829151,21.7293684981422,24.3064589288953,-46.7493848745012,31.7369893555119,-2.95802026206852,-56.1037955561045,-6466.64070569973,-6397.17168631318,-4.96594631287041,2.35016769022037,-6.04755606533711,"USA.YukonKuskokwimDelta.72B3","presence",0,0,1,0,0
2215.75234820732,2429.54538224519,2987.33591172721,2958.90173868882,1568.522342025,5121.98661651075,5313.36417964744,6329.13848660028,6376.28308334788,3853.91626456742,-5366.99184800563,-5510.88724390154,-5729.30402480597,-6203.26061830613,-3980.16910119926,1039.84352550753,406.526678573426,432.085154410945,547.017139407925,517.805161807954,0.0566957704722881,0,2629.09066878179,2528.14421390292,1186.99919660955,18.1330916672376,15.1508967730904,-21.2422136231972,46.1982094127501,23.5913799701955,-45.7589092889727,-5008.16517512326,-4943.87683788241,8.70681554579975,11.0799157851727,7.05312839103519,"Finland.Javrresduottar.EC-Salix","presence",0,1,0,0,0
157.46428747814,121.981979349867,257.55681465313,391.564165803467,316.25800818258,396.615790829917,417.665451899585,542.742272567825,752.627592691876,371.263941937095,-768.629096546761,-1146.78199228721,-900.501095852192,-737.784540650786,-27.4169913413043,1544.63529244295,1001.0771971654,849.995255159296,1414.03399155555,1194.85698693674,-0.247904986143112,0,257.55681465313,248.965051093437,269.5821864536,-4.67040355013059,6.88529053898021,-5.89455805666359,-1.69425373214966,-36.2854494036171,-5.43812263774956,-768.629096546761,-716.22274333565,-4.09294332539201,-0.954650724653551,-2.97080850407105,"nonveg_710","absence",0,0,1,0,0
1608.92838823362,1629.3510073753,2115.69251638083,2243.04549671654,560.850698782108,3236.11783546423,3659.74108763222,4355.49979714627,4509.79868662278,1290.5690397408,-4047.94153146836,-3993.20132234928,-4545.86169049715,-4947.2300203048,-2338.13237561921,1313.67126941404,663.117380816498,620.679407079515,823.575796151207,798.842395332434,0.00534393759444356,0,2214.54612397776,2087.68360774942,2355.60064762111,41.2843984099913,32.3281218281683,-19.0605010657033,49.8357123049205,32.9365840408535,-27.1781312594405,-4066.53721069172,-3941.85678620631,-24.4432344577594,-6.81264284843235,9.66262069327388,"USA.NorthSlope.WestDock-C14","presence",1,0,0,0,0
856.459159179103,988.793673157168,928.335840749767,981.709476687812,526.497873758825,2022.94097525609,2377.5111308521,2086.48254587895,2369.59179512339,1005.87801743813,-1945.24094362555,-2197.78408227565,-2798.12324859166,-2653.72163402668,-555.716686437403,2140.11518248191,892.564837358024,761.496934329448,1486.45155591104,1004.86903693536,-0.0248688225530916,0,561.628218791246,719.436841634295,1068.80660766499,28.8866650720268,-27.6807730443179,-41.0189234005747,-84.1403746325116,31.0924102133167,-103.65654947007,-1265.87633354199,-1613.87133164852,43.0716879247865,48.1809343542652,-29.3696137317333,"Canada.Ivujivik.TP10","presence",0,0,1,0,0
445.380947675217,333.62741987084,-6.46534727712861,3.90581086562202,402.545459155288,1063.61737210049,586.896335193268,382.197953947379,579.11893711872,946.080890087256,-1289.8517919043,-58.1148222683496,-1506.22730982476,-1899.52210359544,-1159.94014576375,1962.90379907317,846.043458060028,774.645689211952,788.940567920412,974.954090371904,-0.344030499458313,0,333.62741987084,235.798858057968,451.846294952345,2.51973461881933,-24.5263964894219,12.5960284128877,-30.0265060934272,-0.855336407394669,7.58142152762552,-1289.8517919043,-1182.73123467132,8.08117086152145,8.3646583814741,0.442972908420533,"nonveg_988","absence",0,0,0,1,0
493.768752753765,660.784206697326,644.336852524324,802.05238343316,150.598446993922,802.455256824744,1193.24934635634,1136.58250955039,1227.34740104844,330.025703289869,-1687.98966677305,-1496.17426657041,-1566.8727303964,-1488.2373179602,-1730.33994696107,3764.37234455608,1901.34169927108,2020.1958477584,2092.82760589385,2457.59688374927,-0.0236498117446899,0,644.336852524324,550.308128480499,651.453936439238,14.9204480765149,12.8451512783081,3.28947083460055,11.8774116002706,-9.14454603988653,11.3333673611912,-1566.8727303964,-1593.92278573223,-43.6888242127621,-24.5329472547798,20.1343515521075,"nonveg_674","absence",1,0,0,0,0
-591.806402785265,821.814488019768,50.2928744739077,-908.345638665132,10000,-668.037901312199,968.339920779405,35.8847045496124,-1118.64365975591,-197.950028867068,-728.650608794025,505.395850188545,-356.502667039085,-1406.34730371831,739.273573050541,2087.43634433475,1072.62896577082,1718.17014989141,2057.66076679361,1292.48477259623,-0.0588624775409699,0,50.2928744739077,1874.39106420866,10908.3456386651,-441.325266782719,-13.1891348283278,385.76080677293,-36.7911967628929,-130.740867098192,466.227608114896,-356.502667039085,-249.366231262467,403.145234314529,228.446311596108,243.268340992783,"nonveg_1477","absence",1,0,0,0,0
361.404449449864,388.256044902728,441.553046309505,797.549193370431,775.060752359819,950.890808195878,966.511674435288,1195.79869754916,1697.59001726544,1350.78699905777,-2082.70880603175,-1785.81192986993,-2303.29298440535,-2093.66827161599,-938.749191967785,1108.90012549431,927.539159297637,845.861473865128,1353.50243046351,1103.82776436026,0.0182873010635376,0,441.553046309505,552.764697278469,436.144743920567,-10.089178119755,10.6376766809894,-1.719258109896,18.3476823439835,-31.0620427708434,-7.39635558431853,-2082.70880603175,-1840.84623677816,-9.7650157438819,-6.27058861411206,0.08978937467309,"nonveg_1968","absence",0,0,0,1,0
