"spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_startSnowfree","trees_presence","spectral_EVI2b_changeSSES","spectral_NDVI_annualMedian","site_code","presence_absence"
762.215179190354,1152.56257139601,457.590177731812,-2495.88607428835,-1415.03704579779,0,1.54055895470033,1306.35122904932,"nonveg_998","absence"
770.469024790286,654.652175063986,54.0643550514895,-1333.74665831144,-623.104657198915,0,12.1886925549925,1309.89486089777,"nonveg_779","absence"
1449.89400393901,1381.89902041524,1590.25971954227,-3796.63366084652,-3181.29257162464,0,-8.08396216836216,3015.27119671079,"nonveg_1069","absence"
1601.32798693022,2334.84932419322,1210.59841149518,-4388.04413192052,-3468.20145206808,0,29.1271011412638,4834.03898003733,"Canada.LeRoyLake.TD1","presence"
266.604167538024,384.627572297606,376.064950658129,-1768.69538626468,-1180.35859857495,0,-63.7408485708369,688.274078665822,"nonveg_900","absence"
2418.31880599468,3996.36522017182,1721.48815753088,-5620.8088364497,-4484.78462098506,0,37.1944340890144,5137.44449935021,"Russia.Kolyma.OW1","presence"
853.244106305912,1067.80926757987,567.282479618507,-2700.18160705187,-1147.43031019602,0,-5.3006623163172,2184.45700792965,"Canada.Ivujivik.RTP12","presence"
371.361612338734,1415.76139111227,194.323300661705,958.396806612926,3732.42911347941,0,-13.5166237381877,2254.30074845295,"nonveg_1626","absence"
532.757410247497,609.120741902886,-744.740143323972,-525.147097731832,-259.566025154372,0,17.1724421908461,-47.0842238377857,"nonveg_558","absence"
2621.04333536925,4337.06097440157,2046.01928912598,-6045.13616912595,-4019.89062834589,0,16.0375787928656,4249.97583127939,"Canada.Yukon.UPPERQUARRY","presence"
2385.25636555072,3141.59251502363,1830.7640835004,-5605.49404022798,-4581.03798363326,0,44.7020831845785,5007.95135193487,"Canada.ChukotkaRiver.TH4","presence"
532.757410247497,609.120741902886,-744.740143323972,-525.147097731832,-259.566025154372,0,17.1724421908461,-47.0842238377857,"nonveg_558","absence"
2525.90879551056,3192.11975141344,1572.20302007494,-5441.29988162141,-4482.77999618986,0,33.8098592590196,5362.8989814291,"Finland.Javrresduottar.EC-Sphagnum","absence"
-42.679431472083,428.100370725436,458.274538416333,-2347.97968179719,-700.858155077388,0,-3.38083594809086,944.342192060582,"nonveg_954","absence"
2530.03983084052,3365.2248972109,2080.32887574221,-5449.58752998106,-4166.27858879944,0,38.6949492613308,5452.85439891468,"Russia.Tazovsky.Burned12","presence"
21.71698982626,494.183126201798,-188.351612157901,-857.933697849223,222.631216549082,0,12.5692972821653,432.724353020555,"nonveg_751","absence"
-233.146575303129,11.7273992491564,-135.410650288753,-1060.79232421972,-923.127027865424,0,0.251520926629231,-228.619872094819,"nonveg_995","absence"
-257.552736869108,62.1683117660656,575.38063085391,-1105.94320167925,-981.225712377297,0,-14.0355544277642,1029.78199188145,"nonveg_972","absence"
-233.146575303129,11.7273992491564,-135.410650288753,-1060.79232421972,-923.127027865424,0,0.251520926629231,-228.619872094819,"nonveg_995","absence"
1471.34017660873,2545.9757736926,1371.36040609919,-2513.28329600023,-1947.85870929556,0,22.0956554225153,3338.28127222684,"nonveg_632","absence"
2315.04999592417,2787.2160561488,1790.55414021554,-4664.37990996405,-3677.98214514317,0,-0.712326339966871,4587.52783493878,"Canada.PayneLake.TD2","presence"
2638.77565068904,4486.34123974263,2433.14808408335,-5799.19156137332,-5454.53282454475,0,17.845387916703,5325.77801782218,"USA.YukonKuskokwimDelta.72B4","presence"
3159.51186290811,3459.45634072484,2405.27021290133,-5033.88702526212,-4652.59708065219,0,27.5775358987341,5301.46122563442,"Finland.Kevo.1","presence"
1130.64804766736,5470.42806642046,901.903611893974,-6402.07983816465,-2897.65494963861,1,71.9294511906561,5644.08272497927,"Canada.KluaneLake.Outpost-ShrubTundra","presence"
827.756698398309,329.85558902021,1131.9568221681,-1222.61752415116,92.8508033036483,0,-19.6159804575121,1117.95162786722,"nonveg_790","absence"
3159.51186290811,3459.45634072484,2405.27021290133,-5033.88702526212,-4652.59708065219,0,27.5775358987341,5301.46122563442,"Finland.Kevo.1","presence"
2977.35750688286,3195.8022965273,1411.21689294936,-5537.50948808154,-3632.7831778485,0,5.23179752117739,5358.25914123698,"Finland.Kilpisjarvi.20","presence"
2617.6136831883,3937.97390019214,1446.12959037449,-5205.93540025709,-3452.0148235294,0,39.2148361337997,4309.37248418562,"Canada.DeceptionBay.TH8","presence"
823.443409855725,620.392258288434,1064.70291153977,-2070.11000968392,-387.521673753671,0,-20.86508330989,1734.12279630737,"nonveg_882","absence"
-114.876971041042,-97.3683478656148,-218.455364115437,-355.355707968046,-79.5381521058984,0,12.3827175754938,351.44684886236,"nonveg_921","absence"
2121.0350151707,3877.11368418014,1723.55193838818,-6000.86109784693,-4134.04808258239,0,41.147102875223,6023.27714343383,"Canada.DaringLake.Tower4-LowShrub-2","presence"
3196.89828581813,4446.78080602054,1871.44584164681,-6205.87869147375,-4881.49132379735,1,50.8168439772327,5584.53768364391,"Sweden.Abisko.VJ-SalixShrub","presence"
1114.43476087584,1130.63938983444,1026.83321740966,-2517.38780472053,-1922.94090974004,0,-8.26699527185888,2118.68757586739,"nonveg_746","absence"
2121.0350151707,3877.11368418014,1723.55193838818,-6000.86109784693,-4134.04808258239,0,41.147102875223,6023.27714343383,"Canada.DaringLake.Tower4-LowShrub-2","presence"
414.45897692981,-336.653890673692,539.420717393121,-842.934676719965,287.859226413668,0,-23.4977505256401,480.267808869069,"nonveg_1234","absence"
2936.41916374684,3668.86616260281,2398.17110121229,-5869.6811653256,-4841.47802467702,1,12.4375952148355,4817.80395718676,"Russia.Tazovsky.Burned44","presence"
371.361612338734,1415.76139111227,194.323300661705,958.396806612926,3732.42911347941,0,-13.5166237381877,2254.30074845295,"nonveg_1626","absence"
2054.08234160141,2384.11278427384,1348.49191772375,-4437.39811980066,-3598.69571582097,0,21.7980085837823,3924.4914899078,"Canada.BanksIsland.GreenCabin-C10","presence"
3194.83415477906,4344.9244003901,2511.5617079548,-5422.50855997073,-4693.28655915927,0,19.4430402213355,5593.30244908646,"USA.YukonKuskokwimDelta.3","presence"
1857.38224388182,2677.05122114597,1571.76437344236,-4958.04617856276,-4212.48986844809,0,18.6958347907795,4085.43890539729,"USA.YukonKuskokwimDelta.15B3","presence"
-204.971119274433,-27.7168548708419,-1181.51461171149,-611.377330845432,-112.215718360033,0,17.6274916533217,-192.710557865278,"nonveg_1172","absence"
168.67316086704,141.890284931207,632.173663330905,-1750.80456892721,-227.489328759031,0,-18.1153867683922,826.511758762752,"nonveg_608","absence"
1368.05632095816,1296.58399217686,1565.8965699388,-2753.23758446941,-2544.67605696538,0,16.46804983589,3271.8246108348,"nonveg_529","absence"
2670.68028670633,3843.04112201882,2664.8854286472,-6245.91544877585,-5511.27265856102,0,46.2150817248933,5873.64036672406,"Russia.Tazovsky.Burned28","presence"
2593.0871080359,2996.27914766475,1885.72097797488,-5659.26530004787,-5025.88518316561,0,17.2193612128971,5075.88009005296,"USA.NorthSlope.Sagwon-C18","presence"
2780.57429945521,4027.44379621231,2707.15768461656,-6165.47757294348,-4797.74822379301,0,27.5276260905597,5397.91134512092,"USA.BrooksRange.7","presence"
1590.8328931072,2677.59123395525,765.756337519535,-4393.26354512065,-3200.87079159933,0,30.7480076330743,4563.94705973492,"USA.NorthSlope.Deadhorse-C16","presence"
2567.08437407454,2579.16403453844,2308.47595983467,-5118.68783543042,-4551.80615139573,0,12.5369017890362,4596.12208311,"USA.YukonKuskokwimDelta.6","presence"
24.5424031692822,-3.95958118374165,45.0957223572997,-1051.73162537392,-274.779177131446,0,2.89890281797208,121.333161890043,"nonveg_1416","absence"
-118.638590968982,732.68704171941,-277.580398483528,-2210.46017764306,-2086.46605072144,0,41.0232580323135,1957.53353990359,"nonveg_719","absence"
-9.16235748995055,464.022472734476,-791.253410576834,-327.04661824641,415.718060194674,0,-6.78512125582883,-337.023463956357,"nonveg_593","absence"
2329.24418548756,3076.7078541031,1770.35596712238,-5519.93890160398,-4757.78811209927,0,31.762161478738,4858.4079640776,"Canada.ChukotkaRiver.TPO3","presence"
327.222590727123,158.684118158327,-1.93549286112022,-1800.50507050166,-1239.70480225365,0,2.69681090063867,208.706967897643,"nonveg_560","absence"
1742.09563628653,2513.38414530066,874.121996138435,-4339.97274509672,-3189.37878147588,0,44.9319307845973,4438.54111848112,"USA.NorthSlope.Deadhorse-C15","presence"
385.155739546614,547.562262373079,426.457546297317,-1420.86716500341,84.1244400835098,0,-7.49759683139831,1123.15461373071,"nonveg_794","absence"
514.833745526678,1253.10523743646,442.677992801473,-1779.52495448036,-821.172580232232,0,9.2107162466723,1373.96328959713,"nonveg_725","absence"
1590.8328931072,2677.59123395525,765.756337519535,-4393.26354512065,-3200.87079159933,0,30.7480076330743,4563.94705973492,"USA.NorthSlope.Deadhorse-C16","presence"
2879.38594269149,4772.30786410269,2249.41044348575,-6151.80543922023,-4430.32055805445,0,-12.8087632301019,5054.92863050389,"USA.Kougaork.GraminoidShrub","presence"
2300.41847754194,4246.73849664297,1960.35869542143,-5891.97706788316,-4489.81599568259,0,24.7884269978101,5313.35801186774,"USA.Toolik.S3","presence"
371.361612338734,1415.76139111227,194.323300661705,958.396806612926,3732.42911347941,0,-13.5166237381877,2254.30074845295,"nonveg_1626","absence"
1360.64433574755,1122.81333470127,1018.15949511471,-1234.37265295331,-1657.12189020123,0,16.7629973294089,1638.29546750841,"nonveg_508","absence"
823.443409855725,620.392258288434,1064.70291153977,-2070.11000968392,-387.521673753671,0,-20.86508330989,1734.12279630737,"nonveg_882","absence"
2882.92218980867,4681.86990274621,2512.19909333932,-6046.78436210573,-5558.41430597647,0,16.16776809339,5443.65615746987,"USA.NorthSlope.Ivotuk1","presence"
602.527979801686,699.030928523684,307.074845782802,-1354.52505052609,-807.302764720517,0,3.20330258201299,632.588024525237,"nonveg_936","absence"
2934.50847896916,3765.72373942553,2056.87915508944,-5793.06137947911,-4462.41918168502,1,49.6438092735057,6439.14102790883,"Canada.LeRoyLake.TDA3","presence"
1990.01756459173,2040.42287120083,1213.09838426044,-4184.57664045529,-2724.52639453225,0,18.2960442095347,3834.60142655345,"Canada.Ivujivik.TP13","presence"
2102.33163942009,2855.965166507,1756.77892433372,-4735.73837111504,-3570.3162159563,0,9.46384644691831,4270.30017771162,"Canada.PayneLake.TD4","presence"
2003.43739664228,421.276941159778,687.513377188836,483.050700874988,1805.87393786014,0,-25.7034309209037,2595.11357304692,"nonveg_991","absence"
3365.49710053758,4602.69628130456,1294.19227920692,-5859.90205737034,-4335.04203701551,0,29.6480860455231,5926.42138366257,"Sweden.Abisko.KJ-SalixShrub","presence"
3039.68036964029,3986.6631959201,2424.95723598849,-4857.69217473896,-4775.80726302914,0,29.4184474781702,6189.41259551842,"Canada.DaringLake.Tower1-DwarfShrub","presence"
-42.679431472083,428.100370725436,458.274538416333,-2347.97968179719,-700.858155077388,0,-3.38083594809086,944.342192060582,"nonveg_954","absence"
295.874846219731,556.33184797656,731.17482177304,-1071.6286164722,-1358.55234923559,0,15.4678035723972,2244.39354542597,"nonveg_1442","absence"
3789.58896478093,5158.7606011826,2301.09890251342,-6821.35742080336,-5044.80442254812,0,54.3181852460441,7254.63247320624,"USA.Kougaork.TallShrub","presence"
4521.55822033931,4941.60251908025,2463.887044921,-6371.90771810227,-5864.95232198036,1,75.6267502821284,7925.64114419933,"Finland.Kevo.11","presence"
431.958380450227,444.732370262702,859.431781197622,-1221.81440560241,-840.578560612787,0,-0.409690734724226,1415.42419846302,"nonveg_968","absence"
76.3430204996334,81.8752049340571,-66.3543580442495,3239.59168672093,10000,0,-16.6880143875221,-1080.34135954655,"nonveg_1720","absence"
-1063.40890548602,718.350248724705,-144.717446982041,3585.20519374908,5394.25148416732,0,7.76020105811585,272.933142649256,"nonveg_1290","absence"
883.827811664699,873.950693704171,531.97619028916,-1766.85284516264,-1993.8554466212,0,8.01238714827196,1942.20575200746,"nonveg_745","absence"
2757.12063952861,2698.05057190242,1870.60603875643,-5274.4020483778,-3507.91026399418,0,7.23535333882135,4523.41836429071,"Finland.Kilpisjarvi.18","presence"
335.77118687532,1667.45363110715,609.664097268606,-4228.95418749239,-2227.87971427535,1,17.4612489155778,3420.42405662141,"nonveg_856","absence"
2880.12276970009,3923.83655032289,1778.48201219196,-5808.01966381329,-3807.49158934661,1,84.4682179020899,7530.57906197499,"Finland.Kilpisjarvi.19","presence"
-9.16235748995055,464.022472734476,-791.253410576834,-327.04661824641,415.718060194674,0,-6.78512125582883,-337.023463956357,"nonveg_593","absence"
2086.03639310791,3770.15820257306,1993.47589396555,-6234.33697316526,-5583.49753422284,1,41.6112052833827,6670.75506889842,"USA.InteriorAlaska.17","presence"
-290.233525153854,288.194435103758,163.511983662316,470.628569767115,780.551809040296,0,18.8008504248484,1063.67674018655,"nonveg_1889","absence"
1360.64433574755,1122.81333470127,1018.15949511471,-1234.37265295331,-1657.12189020123,0,16.7629973294089,1638.29546750841,"nonveg_508","absence"
3274.27921160587,4638.71530634457,2327.68891929044,-5939.99537847674,-5133.79892344969,0,16.0726161425271,5484.75413424194,"Norway.Javrresduottar.A-Sedge","absence"
444.166346696611,1508.12106211563,87.2533724892434,-1697.45288875831,-768.843705037135,0,24.0443867567583,1561.59683149954,"nonveg_619","absence"
2568.99874479883,4140.06653201187,2351.48465977613,-5934.47950013372,-5093.41503900097,0,37.7791190965066,5386.10001792589,"USA.InteriorAlaska.FRYINGPAN","absence"
-13.7890213080478,106.601421270729,-270.810231565551,-346.836476042485,-388.240841343,0,2.11472350799746,-43.9324190309567,"nonveg_875","absence"
185.804975533115,-642.981407867229,-261.592018407444,3673.67639406822,3597.26141719691,0,9.10911739941183,-954.146289453262,"nonveg_1637","absence"
2820.77094946105,3982.66152355091,2161.32293067094,-5679.95507584144,-4460.60620744067,0,39.1323808547458,5315.40483773495,"USA.SewardPeninsula.QuartzCreek3","presence"
599.764983089392,449.234963898019,568.143469721901,-1119.43982456492,-630.498580760076,0,5.55664886046199,787.773628976108,"nonveg_733","absence"
24.9557146254299,429.398052184873,205.46529248394,-340.363577656294,-626.607033049673,0,20.749564238609,396.605506982231,"nonveg_1268","absence"
2890.19883103571,2947.30340505669,1816.42326786441,-5069.13563336668,-4489.02097335759,0,25.8995605322795,5477.3419155299,"Finland.Javrresduottar.A-Sedge","absence"
752.587784143537,795.69083865342,570.962394003202,-2420.49644037901,-2079.55254819146,0,-5.17979073783801,764.932055471666,"nonveg_801","absence"
618.082313160504,352.710113815781,101.616771350907,-2169.31594650149,-1619.60097783061,0,-12.7108861717563,559.508534331238,"nonveg_681","absence"
1449.89400393901,1381.89902041524,1590.25971954227,-3796.63366084652,-3181.29257162464,0,-8.08396216836216,3015.27119671079,"nonveg_1069","absence"
385.155739546614,547.562262373079,426.457546297317,-1420.86716500341,84.1244400835098,0,-7.49759683139831,1123.15461373071,"nonveg_794","absence"
1187.19975161253,2675.52253425742,156.363845514097,-4174.86891069581,-717.446496839644,0,38.0542908970463,5822.87114734674,"nonveg_1607","absence"
2300.41847754194,4246.73849664297,1960.35869542143,-5891.97706788316,-4489.81599568259,0,24.7884269978101,5313.35801186774,"USA.Toolik.S3","presence"
327.222590727123,158.684118158327,-1.93549286112022,-1800.50507050166,-1239.70480225365,0,2.69681090063867,208.706967897643,"nonveg_560","absence"
2621.04333536925,4337.06097440157,2046.01928912598,-6045.13616912595,-4019.89062834589,0,16.0375787928656,4249.97583127939,"Canada.Yukon.UPPERQUARRY","presence"
-27.9887418029662,-677.248878246923,945.709899094972,-2583.99622562503,-389.027950630813,0,-27.8072934472019,1060.48763328337,"nonveg_666","absence"
2329.24418548756,3076.7078541031,1770.35596712238,-5519.93890160398,-4757.78811209927,0,31.762161478738,4858.4079640776,"Canada.ChukotkaRiver.TPO3","presence"
2216.42449535233,2299.05990751796,1306.20948095959,-4373.75698554043,-3222.62322527347,0,19.4403574444907,4389.33988058686,"Russia.Yamal.OstrovBelyy-2","presence"
2164.50555143148,2914.34121421759,1225.23834300089,-4771.20463329211,-4317.93671039493,0,24.8997556673313,4524.84721827871,"USA.YukonKuskokwimDelta.15B7","presence"
130.789502501765,-338.643259088287,-286.635310054066,8784.71106323198,8266.02109967046,0,50.9033470913987,-1664.46541216555,"nonveg_1994","absence"
542.219425814453,989.342092533198,552.553925056182,-2215.24220116289,-2186.90197871831,0,7.32086286927915,1732.09097846472,"nonveg_986","absence"
1460.07147942252,1467.91211666187,800.015087524843,-2941.70696717128,-1840.43939840447,0,-7.33911929836147,1951.8914003616,"Canada.PrincePatrickIsland.MouldBay-C03","absence"
771.983332404633,150.81197214011,210.579229918383,-979.788897602979,-426.904024345421,0,-1.18472706506854,536.795139092514,"nonveg_1499","absence"
30.3180672056104,-662.971238468876,176.617141439256,-834.559424956785,478.200309719154,0,-7.72961630130778,-16.9362844872527,"nonveg_1473","absence"
3468.56954423975,3770.7431843073,2107.80004732826,-5550.16789617224,-5122.59090969437,0,42.0278439296739,6068.69258295786,"Russia.Kytalyk.T3","presence"
2598.07091609364,3257.88489577904,1669.26101879475,-5783.89201532588,-5158.61123599781,0,20.3952352764018,5674.24288025829,"Norway.Javrresduottar.EC-Hummock","presence"
2495.77302465068,3163.36436788186,1227.96956767298,-4627.08095375734,-2339.03003589407,0,46.3116866501709,5483.3215853632,"Canada.CoutureLake.TDA7","presence"
1860.23524789396,3129.08543579653,1756.48019866805,-5037.22763421817,-3438.2326244776,0,17.0619945434525,4125.12811531661,"USA.InteriorAlaska.BROWNSCREEK","presence"
484.835455448658,1044.65216430484,741.360516440979,-2888.62904889873,-2183.63653314314,0,2.40642000477,2072.84776109863,"nonveg_758","absence"
2426.80568141642,3499.90458180551,1624.41976616721,-5283.1808282918,-4824.01649414369,1,41.4810904911269,6538.51237003797,"Sweden.Abisko.NF-Wetland","presence"
2568.07429047903,4566.25486192418,1460.84285945465,-5954.59591248525,-4618.96818950623,1,39.9665300251922,6311.04674102044,"Finland.Kilpisjarvi.17","presence"
1001.49642852066,1321.60088857736,606.333344119231,-2222.53743625894,-2592.46067815479,0,24.2288670159457,1723.1910838233,"nonveg_561","absence"
2200.72843240075,2811.43394723989,1107.16171978572,-4404.50377443039,-3527.01628084413,0,0.550854829328743,4805.10262949479,"USA.NorthSlope.14","presence"
2222.87426600374,3460.06337867294,1559.05064242461,-5207.01589226914,-2773.98813202388,1,8.69908094944257,4840.2131510235,"Canada.DaringLake.Tower1-SedgeHollow","presence"
2490.6205925963,2912.46770360901,1500.15176924845,-5464.64826297431,-4700.20250644461,0,39.9155980943228,5760.53363482456,"Norway.Javrresduottar.EC-Sphagnum","absence"
2222.87426600374,3460.06337867294,1559.05064242461,-5207.01589226914,-2773.98813202388,1,8.69908094944257,4840.2131510235,"Canada.DaringLake.Tower1-SedgeHollow","presence"
1550.18367782416,2655.78507763829,1008.26330900864,-4329.32999271685,-3674.37537688982,0,16.0693244776791,3865.84311741216,"USA.NorthSlope.FranklinBluffs-C15","presence"
1100.62303761992,1198.74444389293,674.079066016531,-2364.71223623351,-1569.11988282484,0,2.68208533644337,1664.1302755253,"Canada.PrincePatrickIsland.MouldBay-C00","presence"
2473.56337352051,3915.70876177624,2077.26373613342,-6000.68605317994,-4161.11988725762,0,31.4847743535739,6381.57210069447,"USA.SewardPeninsula.19","presence"
1742.09563628653,2513.38414530066,874.121996138435,-4339.97274509672,-3189.37878147588,0,44.9319307845973,4438.54111848112,"USA.NorthSlope.Deadhorse-C15","presence"
1367.58222508208,1479.75944491638,837.145506108533,-2376.77841507213,-1615.78504248322,0,49.6058070326867,3038.15390776843,"Canada.PrincePatrickIsland.MouldBay-C04","presence"
527.82898523546,412.139252219013,69.7946395695803,-598.29937255111,-1369.88577335712,0,35.7091426412399,1173.45576665724,"nonveg_984","absence"
2517.301435172,3824.58180273071,2099.17870301244,-5860.15107434033,-5341.51850231092,0,51.0229678322896,5730.70745579385,"USA.NorthSlope.HappyValley-C20","presence"
2575.70245167486,4002.41493925236,1592.10742641355,-6192.34758669685,-5346.14746315879,1,66.5635563478912,6723.35057584176,"USA.InteriorAlaska.2","presence"
2598.07091609364,3257.88489577904,1669.26101879475,-5783.89201532588,-5158.61123599781,0,20.3952352764018,5674.24288025829,"Norway.Javrresduottar.EC-Hummock","presence"
187.106641825545,66.6143567828212,764.829044747295,-1325.57341673962,117.517132351829,0,-11.7808953989619,578.544877006327,"nonveg_729","absence"
598.194844350729,125.956646595877,286.28613152222,-1023.65322600321,-864.692540066943,0,12.0065250827415,980.538123025931,"nonveg_874","absence"
3181.33278077576,4282.54052592116,2300.46302315333,-6253.72857749424,-4300.36541717561,0,-1.95516364994826,5274.55767122566,"Russia.Yamal.VaskinyDachi-1","presence"
103.914246734452,-837.884377552866,10000,-116.395678968549,300.677458414372,0,-388.577743548372,416.836622481791,"nonveg_1241","absence"
1863.94349050738,2177.6502582348,1295.88458182275,-4471.09883517966,-3125.41125275838,1,9.00603617421058,3655.80533542165,"Canada.ClearwaterLake.LS1","presence"
2977.35750688286,3195.8022965273,1411.21689294936,-5537.50948808154,-3632.7831778485,0,5.23179752117739,5358.25914123698,"Finland.Kilpisjarvi.20","presence"
2650.16290545168,2097.86994048403,1028.15881312533,-2901.82365195071,-2595.47805888167,0,39.3650918428343,3502.89112121665,"nonveg_1177","absence"
2308.06783408392,2699.81699822431,1538.39940528119,-4671.88773336035,-4022.38656395618,0,21.2188141598014,4743.85343867412,"Finland.Kevo.12","presence"
78.8406307198303,-272.582130869983,-557.88423914775,-650.326347662927,-222.919829640742,0,13.566637367098,-70.2887775983702,"nonveg_1213","absence"
68.1000225942775,728.77125616459,274.297106501681,-1932.90959971582,-1606.57672092221,0,0.644164996867256,776.424092257355,"nonveg_623","absence"
300.257683740577,675.57484324374,491.323966796986,-943.92596844845,152.624514258207,0,3.97298421839334,1507.04970483634,"nonveg_792","absence"
414.45897692981,-336.653890673692,539.420717393121,-842.934676719965,287.859226413668,0,-23.4977505256401,480.267808869069,"nonveg_1234","absence"
3663.63130728022,4974.13895111539,3079.07055186068,-5772.39999623728,-4937.02811025375,0,11.6361160352771,5722.35271691655,"USA.YukonKuskokwimDelta.72B3","presence"
631.219514073827,727.767314161117,-65.2492207132668,-1576.18522564505,-1339.54430657775,0,-3.56434521142889,662.505402819262,"nonveg_596","absence"
327.222590727123,158.684118158327,-1.93549286112022,-1800.50507050166,-1239.70480225365,0,2.69681090063867,208.706967897643,"nonveg_560","absence"
106.813252956824,379.808994776608,890.110156339174,-2515.21169143823,-1195.08771560511,0,-26.8152588184923,245.268368111668,"nonveg_624","absence"
