"spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","topo_eastness","spectral_NDVI_annualRange","site_code","presence_absence"
1287.5245197822,987.40896299588,1572.66257813179,-1516.80745313736,-1850.08681614106,-1892.39571945107,-0.0487819500267506,1199.47726894924,"nonveg_647","absence"
-71.5286629590206,99.2112100803072,242.955115009268,-1392.79217745229,-1360.90553854624,-542.609739156946,0.103764846920967,765.939850441618,"nonveg_932","absence"
1943.72969686174,1661.08605407857,4720.76810568383,-4920.85999786802,-5914.86180997651,-4001.20449438324,-0.0106803144328296,2411.43178420705,"USA.NorthSlope.Oumalik1","presence"
1662.0334490424,893.216449063668,3102.39045811847,-4146.06551174282,-5139.84539746383,-2019.70879872597,0.006694002635777,3300.94930573677,"USA.NorthSlope.WestDock-C14","presence"
1093.03538495567,219.522971963293,624.842780730689,-421.204123519517,-880.739575160902,-952.568776323773,0.141554981470108,1456.85538192306,"nonveg_936","absence"
324.707304379942,-1269.32338831867,1838.74304517032,-1206.01275311616,-888.3263661916,2982.8042836671,0.00580652989447117,5552.59282335882,"nonveg_1888","absence"
1889.94767567024,1426.7785164225,4984.31307364443,-6123.59690858018,-6310.74178192613,-4125.53844990234,0.0545369293540716,2401.06001395426,"Finland.Javrresduottar.EC-Hummock","presence"
1375.46969851101,1403.08717943483,4792.95634510907,-4068.45026400291,-5365.03813012528,-4695.91803551591,0.055602099125584,2610.94877847155,"Canada.KluaneLake.Quill-MixedTundra","presence"
540.919271181187,296.798285568461,1350.36797292657,-2144.0057354254,-2068.16899982042,-2218.60267471891,-0.0133769940584898,751.881675359328,"nonveg_926","absence"
1466.64421893603,1119.43882832173,4143.43889630022,-4374.81486274082,-5515.78549992993,-3600.47429288826,0.00750320795923471,2229.81084371988,"USA.NorthSlope.FranklinBluffs-C16","presence"
2479.47424485835,1858.86146389754,5852.92713666738,-5717.06461316731,-6362.97945927777,-4868.0154525742,0.00344962205013467,3743.04527251796,"Canada.LeRoyLake.TDA4","presence"
1729.4452486634,1426.79645777401,1602.30674603527,-592.729557415858,-1030.39888497367,-505.180736265147,0.0267367959022522,861.1000146575,"nonveg_643","absence"
1374.14232136492,1209.00924071003,3212.65909167653,-3946.89851122468,-3914.30216542178,-2799.85673413637,-0.0427190437912941,2128.25053975552,"Canada.PrincePatrickIsland.MouldBay-C05","presence"
205.331853688131,702.570831779727,2095.01660662225,-2963.71168287073,-1643.29738544228,-1467.36365354177,-0.0076152621768415,1177.63276265152,"nonveg_663","absence"
1957.86475991975,1534.10660319655,6962.72147824106,-5874.47720402572,-7477.6537857423,-5446.59875467716,0.00279218563809991,3978.60706537241,"USA.InteriorAlaska.2","presence"
858.466208061549,364.029010742396,1653.29096590137,-2696.38694884023,-2953.55268357061,-1225.14697486763,-0.0241724256840017,1289.16463595945,"Canada.Ivujivik.TP10","presence"
841.548020034553,2025.14739738694,1020.87079882757,-1076.79554128796,-2339.67006034007,384.800137413405,0.242570012807846,2312.84611452489,"nonveg_700","absence"
3195.64151236944,1684.23675475993,5233.1339601591,-6149.24614509138,-6398.99727455971,-4004.82408949777,0.00271075076630546,3313.72195097903,"USA.YukonKuskokwimDelta.15B2","presence"
2909.69224959084,1450.7045249189,4400.56955724982,-4744.74489044515,-6029.11204962699,-3118.58323509129,0.0424383502039644,4368.33128383531,"Canada.DeceptionBay.TH8","presence"
2387.29193674756,2267.68709447094,5498.19408019033,-6119.64274685336,-6357.37972614019,-5025.09996327302,0.0459540635347366,2421.70637056112,"USA.NorthSlope.HappyValley-C19","presence"
2267.4365393586,1974.48745010504,5339.78513003239,-5253.05330254615,-6770.09350731427,-3853.24811986687,-0.0130198703457912,3491.10093272644,"USA.BrooksRange.8","presence"
1627.81535019196,-426.249918267657,2808.27513708115,-3479.63783756992,-5205.42363642033,3864.59893093541,0.00410062447190285,7114.14041624296,"nonveg_1813","absence"
36.8130566876913,-318.142729342616,515.94686623934,-1687.65970373283,-1031.04200451869,-1021.17401929101,0.182610839605331,2244.32484225198,"nonveg_608","absence"
520.817167268003,-276.547737528804,-1280.52653861498,1984.14874838706,957.921287843681,2674.70517741638,3.62526152457576e-05,1957.68952964516,"nonveg_1677","absence"
1057.58749913494,441.032686570996,1900.1976511838,-2811.95106672505,-2789.05486034026,-1439.72030277224,-0.0268855735193938,2480.36046309942,"USA.NorthSlope.HoweIsland-C12","absence"
178.146755433962,-610.409634523897,-3389.24178078353,5370.68192541342,4127.34276912152,8327.19590048196,-0.000134873494971544,4124.51049576323,"nonveg_1810","absence"
1050.38986167921,646.732160859379,5339.29139050203,-5263.00746636044,-5823.71503332701,-286.656936395667,0.00434169638901949,2873.67920383648,"nonveg_1607","absence"
2596.03364637593,1781.76863561779,5143.62259087279,-5758.17639709792,-6191.59503431363,-3758.96357150992,-0.00176545607650446,3533.0070290702,"Canada.BonifaceRiver.LSA6","presence"
4205.72870253398,2748.57852092203,7440.15640190992,-6941.19402432322,-7122.72400651799,-5550.73699830302,-0.0542870089411736,2925.90453887375,"Finland.Kevo.4","presence"
1093.03538495567,219.522971963293,624.842780730689,-421.204123519517,-880.739575160902,-952.568776323773,0.141554981470108,1456.85538192306,"nonveg_936","absence"
3427.20854475744,2333.50620243328,5417.97385010257,-5800.41942350192,-6384.17501810969,-4893.29385616479,0.0487766578793526,2005.82808320194,"Finland.Kevo.1","presence"
573.904308738304,-303.274417658414,511.118667908381,-339.50910946396,-735.780066848924,-330.013645850728,0.0297692660242319,1377.90891517928,"nonveg_582","absence"
2205.81897592412,1816.29553629505,4104.15743710379,-5200.81883939732,-5305.74221186364,-3759.95065392952,0.0178038192292055,2552.06061470866,"USA.YukonKuskokwimDelta.15B7","presence"
1225.28509166485,865.792927036195,2753.69340110207,-3445.8306566601,-2730.31795576757,-3114.18974586201,-0.0162668656557798,1967.62179338466,"nonveg_898","absence"
2455.06707542982,2277.77599016203,6520.80381188116,-5713.4955829409,-6095.8681174698,-5749.38362944342,-0.000603313092142344,3352.90279786158,"USA.InteriorAlaska.22","presence"
-23.5454265257465,222.741918943374,-9.98972454408556,-461.428911074341,-1390.65697491871,420.589225861965,-0.206217885017395,378.879704986198,"nonveg_921","absence"
2450.94216517407,1234.20761675326,2821.90689158379,-3160.71983809943,-3096.07331635619,-2376.45269158792,0.0379773192107677,889.262580500475,"nonveg_1177","absence"
2571.37075275641,1228.20892553169,5833.81725740768,-5772.33336450906,-6484.50319187114,-5151.75097246457,0.00843034311401424,3592.58757620675,"Finland.Javrresduottar.A-Betula","presence"
1050.38986167921,646.732160859379,5339.29139050203,-5263.00746636044,-5823.71503332701,-286.656936395667,0.00434169638901949,2873.67920383648,"nonveg_1607","absence"
3270.32541428622,2314.33462795822,4966.94374465544,-5679.05449325861,-6421.47325163833,-3883.12018583965,-0.0306650884449482,2589.63935137088,"Russia.Yamal.VaskinyDachi-2","presence"
2780.08566137829,2354.25076183676,4985.50127438911,-6029.10584987838,-6182.13495685613,-4959.50394093187,0.00176510053764408,1811.31161413235,"USA.YukonKuskokwimDelta.15B4","presence"
1187.45997070946,790.339222365169,2820.569999603,-3219.5852093034,-3420.22086059242,-1619.39568199383,0.0260088695213199,1758.3870806771,"Canada.PrincePatrickIsland.MouldBay-C04","presence"
3350.50763866218,2175.84773327118,6801.32294915536,-6165.62230724286,-7049.6890734952,-4563.32731471043,0.00564744375232194,3344.9642983812,"Canada.BonifaceRiver.AB8","presence"
1391.92444951904,2041.64329473399,5736.12879043367,-4684.49468075707,-6247.46440677014,-4438.81868710843,0.093702658265829,3730.28023541177,"Canada.KluaneLake.Outpost-MixedTundra","presence"
2780.08566137829,2354.25076183676,4985.50127438911,-6029.10584987838,-6182.13495685613,-4959.50394093187,0.00176510053764408,1811.31161413235,"USA.YukonKuskokwimDelta.15B4","presence"
1908.21282051651,1405.66205358022,4187.26986065998,-4395.82860307311,-5202.73732984345,-3885.39918457228,0.00832612926347388,2267.67825159375,"Canada.LeRoyLake.TD4","presence"
1662.0334490424,893.216449063668,3102.39045811847,-4146.06551174282,-5139.84539746383,-2019.70879872597,0.006694002635777,3300.94930573677,"USA.NorthSlope.WestDock-C14","presence"
2596.03364637593,1781.76863561779,5143.62259087279,-5758.17639709792,-6191.59503431363,-3758.96357150992,-0.00176545607650446,3533.0070290702,"Canada.BonifaceRiver.LSA6","presence"
479.152259987719,798.98124904646,1264.9126847003,-1554.11562733134,-918.023390335688,738.476872749849,0.0253587532788515,805.261194442874,"nonveg_779","absence"
495.534472990956,363.895305111435,460.856998428985,-1335.1946724452,-2471.07434159831,-165.360447893962,0.0122256381437182,780.25727652928,"nonveg_792","absence"
3347.38756306383,1858.94626974638,5479.6265283412,-5587.55361818738,-6669.1958394263,-4914.94870000923,-0.000455418058360616,3737.03205391676,"USA.YukonKuskokwimDelta.B","presence"
722.036915329359,952.892771451043,637.912942355208,-2592.39162799697,-2981.63253818751,-1340.6526417216,0.0441852025687695,1782.69627378554,"nonveg_612","absence"
2044.99463080868,1553.74087665298,3609.16320885323,-4306.99160376494,-4512.51552116248,-3589.17540020137,0.00931734642945228,1253.17156400146,"Russia.Tiksi.LichenTundra","presence"
984.92085776045,317.724815659817,1160.9970986339,-1102.29538239175,-1235.95630954876,-804.387372213955,0.0818539261817932,1200.88403235726,"nonveg_941","absence"
980.477393526685,176.456320108266,718.565033308504,-165.363528773115,-1145.49454730259,-187.236083721815,-0.247904986143112,1550.81958566847,"nonveg_710","absence"
3144.74079589503,2597.87041915309,5451.01528800623,-6104.28370987757,-6776.68351891896,-4201.70732768175,-0.00259560005118449,1914.34275422265,"USA.YukonKuskokwimDelta.3","presence"
1016.85691665134,1111.89112616831,841.033824529382,-1538.81449852001,-2032.76501889583,-1644.88812056978,0.384139955043793,664.858971399771,"nonveg_1309","absence"
133.021743039488,278.113321459085,-687.740322559887,7051.81982302772,4089.36247024104,4184.74197106535,0.00564983859658241,1233.04256291719,"nonveg_1637","absence"
1987.21047107505,1189.65431323548,3321.37072607466,-3937.77262179801,-5044.23589082532,-3529.67533826024,0.0253350573281447,1738.99215822412,"Canada.BanksIsland.GreenCabin-C11","presence"
299.003714574803,-503.225382989033,-1039.99459499114,4322.43506319816,1858.11766553413,3290.78639416431,0.00176430959254503,1622.83771968333,"nonveg_1854","absence"
2030.06180959408,878.716718585048,3589.2320849692,-4735.56997758568,-5399.43359477942,-3151.50974088741,0.00255622658167138,3116.10168560016,"USA.NorthSlope.Deadhorse-C15","presence"
3578.5078274959,2696.16230940985,5757.93344687275,-6594.38944349504,-6818.05896853653,-5298.2362105881,0.00476929475553333,2254.03761645531,"Norway.Javrresduottar.A-Betula","presence"
3000.0274023915,1572.80395555554,5239.17682775042,-7162.63368565484,-4467.32689531969,-6503.59578379753,0.0183713063597679,12643.6816433883,"Sweden.Abisko.VJ-Wetland","presence"
1872.97434703022,1002.90844596149,3199.12416623794,-4744.55344187895,-5803.51586782233,-4083.55803133257,0.00591187815492353,2983.96300718989,"USA.YukonKuskokwimDelta.1","presence"
1594.52502992498,1334.43239408668,3411.24741022568,-4255.5949844471,-4673.88231921631,-3143.17825526077,-0.00637805824064546,1004.45901138994,"Canada.ClearwaterLake.LS1","presence"
1012.67090596385,-127.467986864295,-375.471520475746,-1472.24065663989,-2631.62113558024,3403.71773480335,-0.00312332226894796,5199.68428388755,"nonveg_1626","absence"
84.9462832378556,912.157228396409,452.437602780861,-2426.55909964519,-1046.79517101905,-1309.41145988971,-0.235232427716255,1499.35437457846,"nonveg_602","absence"
2260.30593280148,1687.51012567609,5258.67599810854,-5013.66839169384,-5716.90088929939,-4236.45683776256,0.00504603143781423,2956.13276764182,"USA.NorthSlope.12","presence"
1016.85691665134,1111.89112616831,841.033824529382,-1538.81449852001,-2032.76501889583,-1644.88812056978,0.384139955043793,664.858971399771,"nonveg_1309","absence"
440.979927978209,292.45962776437,1406.69908682437,-1697.29795447995,-2087.5665912962,-534.048962522669,-0.00958172790706158,1231.35545598906,"nonveg_637","absence"
3203.48733197994,1764.95006561922,4808.45188630573,-5620.09044048037,-5914.88415417413,-4194.66289585108,0.00858277067891322,4384.70242295112,"Russia.Tiksi.GraminoidTundra","presence"
469.213353283471,569.767573688744,304.094832797054,-1993.24105954641,-2087.37318545096,-699.804509931265,0.0937525406479836,1356.32398473007,"nonveg_935","absence"
78.0492661734161,-237.589440313045,581.352787917359,-290.159625313859,-406.247021784244,-86.1486039197242,0.472355216741562,1107.21513815453,"nonveg_689","absence"
1800.22781175794,817.674298289296,4009.53828875776,-5088.43000581429,-5648.11251584744,-3205.95448981426,0.00197820730973035,2884.89673246889,"USA.NorthSlope.Deadhorse-C16","presence"
3194.98286213664,2155.76033882324,6143.7668941274,-6202.83045625383,-6977.58954643436,-5101.21637617936,0.00163894398065167,3019.72727475162,"Norway.Javrresduottar.A-Sedge","presence"
2040.08715809139,881.984178771454,4401.76553293588,-5077.35099042741,-5153.26578776718,-3869.66984165082,9.22600229387172e-05,3803.66797041985,"USA.NorthSlope.14","presence"
2420.52349779332,1944.31239153144,4734.57384301085,-5698.86357660552,-5706.69953876528,-4324.41020580873,-0.000844915378062676,2084.26891935395,"Russia.Yamal.Nadym-2-IH","presence"
2468.73124124975,2173.04172409451,5515.43965893523,-5531.44026614044,-6562.2756685026,-5043.28770287304,0.0241140071302652,1730.59972204824,"Russia.Kolyma.T1","presence"
534.370011489152,-92.386098581956,772.32299079502,-1361.85245962124,-2252.36059232952,-1529.88423162011,0.00849623885005713,1188.79989341678,"nonveg_979","absence"
1287.5245197822,987.40896299588,1572.66257813179,-1516.80745313736,-1850.08681614106,-1892.39571945107,-0.0487819500267506,1199.47726894924,"nonveg_647","absence"
2350.59305216102,1280.6863127933,5066.93553088384,-5908.44051640613,-6385.46383747256,-5053.62981933998,0.0113325361162424,3190.04703514701,"Finland.Javrresduottar.A-Salix","presence"
1225.28509166485,865.792927036195,2753.69340110207,-3445.8306566601,-2730.31795576757,-3114.18974586201,-0.0162668656557798,1967.62179338466,"nonveg_898","absence"
8.63651289128549,-144.703022381018,1110.03420847577,-2009.18562847231,-1879.05187547729,-1711.42275483846,0.284952610731125,1325.8849183215,"nonveg_785","absence"
4527.42394884631,2901.05352373198,6951.05952732677,-6717.77686086354,-7684.68665130536,-6067.31879985298,0.0250929143279791,2557.1724338836,"Finland.Kevo.2","presence"
792.322857257127,1018.87474753884,1149.41266310478,-1361.32689750446,-2202.81064707463,-945.349534414247,-0.000421104254201055,1002.536135548,"nonveg_894","absence"
3040.01178972495,1897.24717088917,6424.85579995466,-7134.91740263059,-7335.99997817085,-4577.82076714741,-0.0438480656594039,6075.46079711331,"USA.Kougaork.TallShrub","presence"
103.316454418524,142.484904745124,1368.11660358917,-1566.76528780445,-972.754367570234,-727.711537702772,-0.023419601842761,1052.33006011956,"nonveg_729","absence"
2457.91725674917,1335.50415055014,6850.02569446394,-6297.15398101921,-7669.8997592474,-4925.82964909973,-0.0109510417096317,5110.88664210432,"Finland.Kilpisjarvi.17","presence"
3268.10086541867,2292.18864259612,5734.78867599545,-6081.20298942791,-6465.22368489061,-5001.95941475022,-0.0449974729369084,2932.35312426635,"Sweden.Abisko.NT-MesicHeath","presence"
3203.48733197994,1764.95006561922,4808.45188630573,-5620.09044048037,-5914.88415417413,-4194.66289585108,0.00858277067891322,4384.70242295112,"Russia.Tiksi.GraminoidTundra","presence"
360.735529026038,432.840631909318,1150.79617886893,-2068.8788069252,-2413.51827665646,-1683.49628356519,0.0421751588582993,1070.60747577408,"nonveg_624","absence"
2643.36303464694,2150.49937587105,5277.13404903084,-5796.60230296334,-5587.79786656002,-4880.0303276518,0.00614529475569726,2275.74087413727,"Finland.Kevo.10","presence"
3491.47273905863,3311.9449569611,5398.68379291273,-6011.53980330037,-6484.9759231926,-4676.01573837861,-0.00621568411588669,1191.24092421815,"USA.YukonKuskokwimDelta.2","presence"
2040.08715809139,881.984178771454,4401.76553293588,-5077.35099042741,-5153.26578776718,-3869.66984165082,9.22600229387172e-05,3803.66797041985,"USA.NorthSlope.14","presence"
2410.28899569377,2025.08149161094,5296.9235557411,-5447.48319914077,-6351.13666808334,-4930.91193613297,0.0012212486509169,1770.98992016384,"USA.NorthSlope.Oumalik2","presence"
545.07842658167,10.960081421028,1603.76455633509,-2064.15051256784,-1791.12139568539,-1756.2290648749,-0.0118703851476312,1685.02709189237,"nonveg_882","absence"
84.9462832378556,912.157228396409,452.437602780861,-2426.55909964519,-1046.79517101905,-1309.41145988971,-0.235232427716255,1499.35437457846,"nonveg_602","absence"
966.121027222359,393.832665752118,592.683804671707,-1328.9504613141,-2529.29695599004,-1793.57903893222,0.0207344125956297,1713.42741638042,"nonveg_849","absence"
858.466208061549,364.029010742396,1653.29096590137,-2696.38694884023,-2953.55268357061,-1225.14697486763,-0.0241724256840017,1289.16463595945,"Canada.Ivujivik.TP10","presence"
2825.94938443912,1637.65773659204,4099.11056077213,-4538.73911059636,-4881.6869499991,-3968.20628237096,-0.0573143266141415,2271.67364600408,"Finland.Kevo.12","presence"
3316.2807388748,2112.06770920273,5470.25103195041,-5622.4822541173,-6246.70325326661,-4425.37168274095,-0.0824932291039399,2863.11272260286,"Sweden.Abisko.NT-DryHeath","presence"
-79.7932806923831,-224.719343520958,467.383939703951,33.4184421632179,-1393.19141330206,436.175364949048,9.97915922198445e-05,1732.50457228898,"nonveg_1889","absence"
3144.74079589503,2597.87041915309,5451.01528800623,-6104.28370987757,-6776.68351891896,-4201.70732768175,-0.00259560005118449,1914.34275422265,"USA.YukonKuskokwimDelta.3","presence"
2110.23317046269,1786.20385240621,4437.49204205581,-4737.65342146644,-5514.32769173572,-3693.11136396358,0.00539582022465765,1919.61044840366,"USA.NorthSlope.Sagwon-C15","presence"
969.094115092243,487.008848471774,763.757098914203,-1336.13920688764,-2160.31216407456,-1641.80277286516,-0.0240835752338171,815.116036919838,"nonveg_1261","absence"
991.827081584201,273.948407262151,1201.89509420053,-1799.99766019873,-2886.30859260493,-2139.4293599788,0.00696096988394857,1115.50727345673,"nonveg_899","absence"
1374.14232136492,1209.00924071003,3212.65909167653,-3946.89851122468,-3914.30216542178,-2799.85673413637,-0.0427190437912941,2128.25053975552,"Canada.PrincePatrickIsland.MouldBay-C05","presence"
1187.45997070946,790.339222365169,2820.569999603,-3219.5852093034,-3420.22086059242,-1619.39568199383,0.0260088695213199,1758.3870806771,"Canada.PrincePatrickIsland.MouldBay-C04","presence"
1202.37847654473,364.065574962452,2352.8784055416,-2773.28760798388,-2971.361252626,-1622.72191182755,-0.0257311146706343,2295.12840890299,"USA.NorthSlope.HoweIsland-C13","presence"
366.367020863233,346.21721818625,648.193527045162,-1349.74760842787,-1499.24622829399,-1013.10172897077,0.0236762333661318,800.553173114525,"nonveg_715","absence"
868.442631438651,-44.9096545067518,1832.8701280063,-2438.71638744211,-3484.39293665042,-926.764297963978,-0.0511166006326675,2349.24336357244,"nonveg_619","absence"
2455.06707542982,2277.77599016203,6520.80381188116,-5713.4955829409,-6095.8681174698,-5749.38362944342,-0.000603313092142344,3352.90279786158,"USA.InteriorAlaska.22","presence"
1498.87539425268,1676.1979138802,3521.31179072118,-3982.55205361369,-5224.17145051737,-2335.8806525685,0.00457496102899313,1157.7326046688,"nonveg_529","absence"
2859.06766393406,1829.40143690228,4486.93550690689,-5711.8731048873,-5906.2419310384,-4421.60573964651,0.0133820081661854,2491.70075373627,"Russia.Tiksi.DryFen","presence"
2668.31771159525,2421.43246328871,5402.5030164721,-5764.97244209584,-6274.01956354907,-5096.77775355415,0.0397499110549688,1848.22583020981,"USA.NorthSlope.HappyValley-C18","presence"
102.200476162522,253.958215872205,727.519044736589,-1697.48409952279,-1539.28797972338,-555.79005491969,0.219207182526588,333.81475290067,"nonveg_578","absence"
137.085862479105,242.396867681721,-260.353171321967,-1446.54913588982,-944.979894220945,-1331.88053768007,0.0202740374952555,1333.2529233656,"nonveg_900","absence"
877.982964277512,808.806428842928,1104.43120169431,-1310.89847878096,-1209.80627040097,-878.130453257319,0.0529848486185074,785.855280245887,"nonveg_1037","absence"
360.735529026038,432.840631909318,1150.79617886893,-2068.8788069252,-2413.51827665646,-1683.49628356519,0.0421751588582993,1070.60747577408,"nonveg_624","absence"
94.1781978393004,13.8415114319597,62.3602275992108,1302.52770381046,-786.811184091296,307.612626980814,-0.38668555021286,725.567152633434,"nonveg_1145","absence"
140.94286699196,179.811304872576,110.297151544605,-1254.47403995497,-1734.72861360978,1358.21324799883,-0.00057508988538757,2312.95180315405,"nonveg_1834","absence"
2443.83565801462,1911.62167810601,5629.58711952296,-5531.05384505006,-6289.56002683412,-4792.35466476713,0.00296236877329648,2358.25408356981,"Russia.Kolyma.T2","presence"
479.152259987719,798.98124904646,1264.9126847003,-1554.11562733134,-918.023390335688,738.476872749849,0.0253587532788515,805.261194442874,"nonveg_779","absence"
997.798017144329,716.620373762359,3311.37349240087,-3769.0055545123,-3494.58836750843,-4170.24804847359,0.126259550452232,2413.93815889661,"nonveg_1069","absence"
-104.952133699818,811.203934840397,1433.0365360395,-3921.56673001776,-2171.3139870967,-2172.75633907675,0.00663080858066678,1568.04546338065,"nonveg_863","absence"
3316.2807388748,2112.06770920273,5470.25103195041,-5622.4822541173,-6246.70325326661,-4425.37168274095,-0.0824932291039399,2863.11272260286,"Sweden.Abisko.NT-DryHeath","presence"
1720.49960112343,1190.32077076197,3573.87445943487,-4237.33308170487,-4349.16673359765,-3320.24507750767,0.0371588048126016,1546.01533898024,"Canada.BanksIsland.GreenCabin-C09","presence"
429.431295698544,279.090416689428,1292.34640694591,-1849.02439013002,-2130.47340636914,-236.823433239914,-0.0330716450181272,1587.65298758339,"Canada.Ivujivik.RTP13","presence"
429.431295698544,279.090416689428,1292.34640694591,-1849.02439013002,-2130.47340636914,-236.823433239914,-0.0330716450181272,1587.65298758339,"Canada.Ivujivik.RTP13","presence"
2736.08892645244,1828.30091705439,5028.0825341683,-5819.73285621443,-6481.5801511729,-3461.85143528927,0.053528325425254,5048.51441921062,"Canada.CoutureLake.TDA7","presence"
1434.36726760488,790.088997786288,1120.39111836446,-709.165506887405,-1260.61942922521,-406.470473251246,-0.020010843873024,1923.16580755579,"nonveg_677","absence"
