"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_peakSummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_peakSummer","spectral_blue_earlySummer","topo_eastness","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualMedian","spectral_NBR_changeESPS","spectral_NDMI_changeESPS","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeESPS","spectral_NIR_changeLSES","spectral_SWIR2_annualRange","spectral_green_annualMedian","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
1836.31814831152,1798.47133979368,1897.9125743396,2984.69269401098,1094.45235060937,-1558.50104167373,1885.00484659796,2138.95096201797,587.006070489142,-1696.02318537077,-906.280994986981,-1590.94153971885,-881.583300310415,-1764.49039203046,2909.81344889609,888.728280058984,-0.0487819500267506,0,1836.31814831152,1922.36942141303,1890.24034340161,23.9311547645852,35.8867045531083,-3.2077817595457,-1941.74620210951,35.9971789966089,29.1051063047369,-1590.94153971885,-1367.8638824835,25.4512464081361,1.24170556857353,489.804978039683,1096.21800443617,4.51564872007023,5.95524984329872,-7.79740421379214,"nonveg_647","absence",0,0,0,1,0
3321.52969736273,2886.99835330478,3809.82972859024,4182.02321155099,2618.26039501622,1520.57591109285,5245.99708474492,6557.69330432375,4449.22913852803,-5926.69303720433,-6126.88149336761,-6382.09537516649,-6523.93923212255,-5415.03999954794,3081.05084131843,489.481549600697,-0.00923794566619175,0,3717.0911942523,3395.77198477978,2070.75267305937,28.4556412990093,15.2778652501237,-47.6791230163851,4132.31339598073,23.0600481163961,16.7143881981208,-5936.32274962751,-5701.84920905298,-15.2068675497618,-23.4205956821247,355.01461803804,754.48517561229,1.19151351017638,-3.55039141121479,-1.77487561671722,"USA.YukonKuskokwimDelta.72B1","presence",0,0,1,0,0
2804.87713193108,2975.17385397956,3701.17463720528,3782.94316788263,2350.80153059181,1199.32331513794,5042.30997762738,6211.81732513422,4088.22944994428,-5919.52830928401,-6145.0021066354,-5995.84543352851,-6318.86771853415,-5042.45327913922,2815.74198651378,331.095035487028,-0.00702422473113984,0,2397.46630796858,2205.53915380507,1521.20147529564,-1.22491374929823,40.0316177709379,-56.5917315702563,4416.501417473,53.760445299991,45.9297932589239,-5422.15032983757,-4624.72967211817,-42.4084131546279,-24.812819331265,780.030950169102,580.634967041832,-13.259320703633,4.82305361212944,4.68854122320197,"Russia.Kytalyk.T3","presence",0,0,1,0,0
3638.3727391711,2870.2921461038,4040.84714561695,4682.36529929572,2547.87514911373,2146.33895484414,4937.32598688046,6895.00881559672,4382.61538895569,-6075.56587624093,-6081.80503646037,-6494.28486751003,-6596.92765780687,-5501.60134641499,3494.12837165638,472.811675847614,0.0306140158221953,0,3752.0460543725,3740.62471557646,2877.60447953023,47.6618297934169,48.2583195242575,-81.0695892583308,4327.72697212508,58.0932707977149,52.4490302507891,-5901.4292987573,-5846.62019921918,-1.26829957565178,-41.1713132132235,104.658795219884,727.474837965462,-2.63868389897456,-0.385376262788168,3.71230437640348,"USA.NorthSlope.Ivotuk1","presence",0,0,1,0,0
497.327910803205,147.084016873608,257.656404724438,479.759856880238,-16.8155083652299,-2567.35825791763,409.555518432097,997.824807735391,-142.70844838441,296.601749387248,-629.458881202892,-834.663646388276,-618.24575731108,876.074839474954,1266.36133710307,1285.25628991425,-0.0874345228075981,0,257.656404724438,273.002536183252,514.143419168435,13.1831645940624,-0.439201348074191,-8.50556829621766,-2164.54440058594,-19.8488039374154,-21.7950327834766,-618.24575731108,-181.938339208009,-22.8711876674582,2.84703711180973,401.980153911343,981.995150766154,-17.5698045982828,-10.3241991104874,-5.33469757735765,"nonveg_842","absence",1,0,0,0,0
176.955413521187,626.373736856471,282.55762381591,987.445698890653,-135.168736902865,-1210.08393522594,1114.46490753955,1768.9346867607,-1136.13026372368,-2488.38970489652,-2343.63215256962,-3023.83639518243,-2886.68442879613,411.331488090291,2841.09199850733,651.338357125176,0.000872678123414516,0,282.55762381591,387.632747236271,1122.61443579352,16.4275868644238,42.6573834404982,17.190805652028,-333.674187095037,-66.4110859853576,-37.3079850891728,-2488.38970489652,-2066.24223867088,-20.9628802052426,-3.97624702391854,2689.51077816684,1415.23826772728,23.674003264987,36.6458533569304,-5.03210889060957,"nonveg_1672","absence",0,0,1,0,0
107.218525624761,-183.833303946067,535.037367647174,210.597160130798,-299.368474051113,-2002.15489109655,-15.3435088490329,449.261543889048,-308.053091733877,-508.801998022297,-1340.49497492001,-846.777892034796,-1300.99346936013,-430.370343040068,1770.45174328399,1566.36285852532,0.161001041531563,0,107.218525624761,73.9302550811107,834.405841698288,11.6167714193107,2.87162873627879,-143.774134318648,-1346.0613151443,-8.56102245693221,-13.7781636775542,-846.777892034796,-885.48773547546,-22.0053186482732,-84.0816648252915,127.591668639227,1484.06706100301,-17.686516354225,-10.8756110358027,9.52775111479499,"nonveg_1234","absence",1,0,0,0,0
2612.49381870397,1664.02123103074,2634.42052704933,3139.17422029694,1392.8588071083,-4.70960093617284,3510.51347269885,5436.60833848855,2842.74544049402,-4637.53246486928,-5176.037514444,-5431.73067151906,-5541.86951466594,-4035.2174153219,2594.03641258195,670.344519108903,0.0115307579748332,0,2906.96462716757,2620.52983105006,1726.11121384097,57.5370404613656,-8.25890492781899,-36.569045139055,2910.21197830281,3.90075678198532,-3.72475500703495,-4737.7475970722,-4649.96801846412,-50.4831861955936,-19.2256499465296,500.597077693517,773.063596440991,9.01428375668635,-12.8161203130038,3.33101449751076,"USA.NorthSlope.Sagwon-C16","presence",0,0,1,0,0
2804.87713193108,2975.17385397956,3701.17463720528,3782.94316788263,2350.80153059181,1199.32331513794,5042.30997762738,6211.81732513422,4088.22944994428,-5919.52830928401,-6145.0021066354,-5995.84543352851,-6318.86771853415,-5042.45327913922,2815.74198651378,331.095035487028,-0.00702422473113984,0,2397.46630796858,2205.53915380507,1521.20147529564,-1.22491374929823,40.0316177709379,-56.5917315702563,4416.501417473,53.760445299991,45.9297932589239,-5422.15032983757,-4624.72967211817,-42.4084131546279,-24.812819331265,780.030950169102,580.634967041832,-13.259320703633,4.82305361212944,4.68854122320197,"Russia.Kytalyk.T3","presence",0,0,1,0,0
1913.33594470671,2132.40400894022,2097.96535500156,2294.36803130739,1447.39462514719,-1111.43961615663,4308.1184313748,4516.0769656882,2886.50725544715,-4230.76758672404,-4768.38675306198,-4906.81436133464,-4864.38308464916,-3471.65333410948,2069.909335929,604.678376655591,-0.0136145985685289,0,1754.09530182698,1802.23697691221,1582.93339186444,34.6926000048415,-20.9556775200344,78.1764507125161,1100.63057384304,-35.327488248643,-24.6117843721925,-4231.8533674925,-4581.71661765607,-54.8711901276285,66.0398132660244,515.995389286915,743.200178132859,2.76341530160924,-12.8718640489447,13.889819473863,"USA.NorthSlope.Atqasuk","absence",0,0,1,0,0
1049.29043875856,984.696771803209,1743.41477716912,857.50155857112,528.275163833656,-2740.46325321618,1549.08923116038,1382.96707077919,840.161347621114,-1558.80255548708,-1676.60504181218,-680.385243766523,-1873.85091880454,-2061.87519973175,2379.91052443642,1571.68473567818,0.00231041084043682,0,984.696771803209,1032.63574202713,1215.13961333546,15.788341664391,-5.81178424810417,-189.679501341477,-1564.83789059282,-8.51750438483049,-9.14556949407993,-1676.60504181218,-1570.30379192041,-9.54692010052913,-158.212690236188,394.936005325033,1686.45960178814,5.90251368416104,-7.26644873048246,101.385020314265,"nonveg_543","absence",1,0,0,0,0
333.065138670332,826.546763012741,723.813577598219,836.933764442248,836.492967512931,94.8160979453287,1540.00382011571,1749.12371678816,1431.16947449321,-2118.90442958056,-1226.01688188651,-1942.78330184134,-2043.36538601525,-860.286545125394,1629.17201515311,914.758832298135,0.0182873010635376,0,826.546763012741,711.370442247294,503.868625771916,-12.2787275327463,12.2894786773638,3.31397372304912,1153.97551916323,21.1579998383976,15.7092535505477,-1942.78330184134,-1638.27130888981,1.84241569671467,4.08386069501644,238.660714825421,1130.25855351376,-8.96674291728632,0.635736307613708,-3.02951041549542,"nonveg_1968","absence",0,0,0,1,0
2101.44716420369,1792.25024905264,2685.20940183506,3336.87564991458,137.495194086136,875.715069606777,3661.96845442798,6261.31464719632,628.067619077549,-4368.61578053599,-5117.71706490749,-5041.64816799596,-4485.13783975267,-5456.30205088554,2626.08961791437,584.6640549022,0.0030463479924947,0,2047.24998582373,1889.80586591954,2622.91947004459,58.4740555763723,25.3194920992829,-31.7081923543044,1783.10417913666,45.6756319607252,27.5997174904836,-5245.32634859065,-5078.62836834769,-27.0579272446085,-15.3593418541297,250.796876996881,677.602830728272,3.4003766885141,-3.25535696901145,0.206041035132936,"USA.NorthSlope.16","presence",0,0,1,0,0
642.531999983716,499.057405272844,167.579059393482,-740.748118125974,235.019320475505,-2641.46998013668,1053.49246754583,-413.685958360707,727.314568685068,-499.92303872963,-720.596266766596,-1169.9966100027,-2340.67696696066,-949.701389388157,41.6678479623456,831.348826291069,0.494364142417908,0,235.019320475505,160.687933399915,1383.28011810969,11.9856670443592,-40.6847093561674,25.4983342984125,-140.835626137929,-72.5382343756376,-63.8315690774942,-949.701389388157,-1136.17885436955,-54.1398214185597,21.9265570263034,597.310334457649,785.631648777935,1.69405178625777,-18.679452002336,30.3116101847107,"nonveg_596","absence",0,0,0,1,0
-318.520485472498,-151.298620832734,1046.77547083696,-228.195709699616,183.180056343571,-2822.85928713664,-65.7314679689386,73.5432502602543,317.51871138311,-1446.36451823946,-863.433711222866,-285.092105800966,-1645.77850773409,-401.68709760909,1403.33207749457,851.473380363053,-0.240644454956055,0,-151.298620832734,106.388142235136,1365.29595630945,-25.0850270908034,4.30117979870869,-47.9229636667876,-1014.79940584681,-17.3242067956467,-20.1009403130075,-863.433711222866,-928.471188121295,-9.49590426164871,-29.1269683075004,491.481528620673,1396.38559228389,-38.8199010611643,-7.19780997439011,14.1985448013625,"nonveg_670","absence",0,0,1,0,0
333.065138670332,826.546763012741,723.813577598219,836.933764442248,836.492967512931,94.8160979453287,1540.00382011571,1749.12371678816,1431.16947449321,-2118.90442958056,-1226.01688188651,-1942.78330184134,-2043.36538601525,-860.286545125394,1629.17201515311,914.758832298135,0.0182873010635376,0,826.546763012741,711.370442247294,503.868625771916,-12.2787275327463,12.2894786773638,3.31397372304912,1153.97551916323,21.1579998383976,15.7092535505477,-1942.78330184134,-1638.27130888981,1.84241569671467,4.08386069501644,238.660714825421,1130.25855351376,-8.96674291728632,0.635736307613708,-3.02951041549542,"nonveg_1968","absence",0,0,0,1,0
1011.24346720601,717.337477144844,160.353311416122,699.798818876482,-744.233034872722,-2080.9974099573,1154.72079295864,2937.49363467213,698.434682602943,1639.4320952689,9792.136147999,2968.45678904957,582.664080616762,-299.494930815537,967.792952973949,874.718973909236,0.139873892068863,0,699.798818876482,368.900007954148,1755.47650207874,97.5264723377076,-17.3024804627518,25.3174620785783,-2217.43060734416,-13.2855786777198,-32.4264467527294,1639.4320952689,2936.63883642374,-58.7093341473407,-19.0245147884622,770.509695454201,532.421192290767,29.6770643855271,-14.8190334013124,-6.81574270447473,"nonveg_991","absence",0,0,0,1,0
1484.96173051851,1303.29703213709,1470.65556756325,1679.79787053294,1431.42128509136,-1260.52865462334,3029.65020405779,3681.57656326012,3031.63611127684,-3498.29073775846,-4076.17373521577,-4149.14408543822,-3879.69500147729,-2448.36650117295,1744.79977141212,726.572470467873,-0.0427190437912941,0,1368.48458072556,1494.97039824804,914.414345994923,37.4797597322689,-40.2889719002661,-11.1411350095146,986.490132159151,-89.4698077047714,-91.8793032442896,-4221.25413255262,-3573.51557980744,-97.3658781942192,-3.54805815292791,496.839145875334,666.894506291537,8.28574259007507,-21.8802877641159,-0.354446827546667,"Canada.PrincePatrickIsland.MouldBay-C05","absence",1,0,0,0,0
3842.4830144304,3386.76952065564,4638.77470083998,4881.20490222001,2707.69372581287,3817.03355600454,5524.80236460861,7142.75198519249,4814.01620448609,-6631.44401785145,-7068.51620910623,-6655.92524304129,-7120.50958690092,-5489.03328109092,3488.42154832866,367.531400104111,0.00388197647407651,0,3933.62225101263,3865.01830240456,1981.36331160153,39.7048288920851,18.8175447362009,-69.6913605561161,5738.17611499345,14.9700398920803,14.7527530836118,-6707.12751622678,-6616.98144125762,-27.2830065181369,-41.1207915978717,269.572386676993,570.787524456969,-2.50790625318669,-4.22841793453959,15.8889253573032,"Norway.Javrresduottar.A-Sphagnum","absence",0,1,0,0,0
3382.76466126212,3451.858826248,4363.1035735647,4818.97912097554,2085.22135263854,3230.39869640227,6018.19999613979,7314.64146305369,4434.13120441379,-6500.34199730842,-6331.91415727192,-7258.44323998899,-7493.50441084251,-4766.4419837407,3196.94037359163,318.490902653421,0.0019998866385625,0,4075.81735326061,3586.72773156292,2566.85646968886,43.2775589499535,38.2891294450095,-5.58297998527996,5165.96453109533,18.9948903097727,11.3464769378117,-6799.53477724978,-6792.22189572387,-51.09902737323,11.7455210223405,846.455356937878,460.353786550753,-7.01826281039144,-7.75542196213236,5.18409811052544,"Norway.Javrresduottar.A-Salix","presence",0,1,0,0,0
889.253925094155,441.25612466336,963.678288781174,942.45000126141,1044.47454240708,-2763.12490861126,707.499014750268,1379.31026884068,1443.87825405106,-2139.74632860813,-2733.51010318939,-2123.96631566691,-2204.06443041006,-1621.312207747,2789.14469409167,1591.49910459492,-0.00686112930998206,0,942.45000126141,856.222576441437,603.218417743725,-4.85064429102908,1.66237738022674,-37.3158688655581,-1644.19704998835,2.30760217003446,1.16357019482849,-2139.74632860813,-2164.5198771243,-2.00994068131033,-32.7963132621215,620.291060342856,1871.72491747064,-5.43686303896523,-2.02295194653726,-0.706500956814157,"nonveg_508","absence",1,0,0,0,0
3246.07469746477,975.683800417275,3751.33749580907,5647.4366783088,709.693630727532,3572.63767617147,2413.72123659856,8262.21746850246,1904.49723137958,-5919.82984618249,-3512.69492725825,-5829.65173803916,-7339.3327593096,-3140.5964649366,3373.19034798487,371.503898259681,-0.00616606930270791,1,2785.78880748904,2949.77393574945,5098.63934644049,60.1894845202101,99.1429950560553,-108.649074062252,3114.82789054462,122.766540192846,104.865729778917,-5240.42215533831,-5047.3519596777,-16.9865896593357,-57.2304645600885,819.687215639235,587.45927340968,-15.0000824073157,3.825153914594,9.95975813094574,"Canada.KluaneLake.Outpost-ShrubTundra","presence",0,0,0,1,0
2399.10911257033,2219.12308095522,3029.73801957835,3366.93284254693,1568.52098457546,1428.21619491917,4482.86114520659,5878.54212791395,2489.16090623405,-5260.45154226578,-5681.34555535046,-5643.85192300454,-5979.85978957533,-2989.37206649166,2527.1724718432,618.558218244047,-0.0465681618079543,1,2677.65167345148,2773.25654063697,2059.72038772879,31.5903991518645,27.6653330209826,-63.403921276816,3918.70163503346,28.4006391221792,21.0184494652841,-4557.52392939996,-4670.08002386447,-20.8891191957841,-27.8618804312254,437.889267752192,837.153946286003,-3.37853142434426,-3.44527185339918,9.38738222876159,"Canada.DaringLake.Tower1-SedgeHollow","presence",0,0,1,0,0
3193.98416301372,3220.63473247933,3707.7607991041,4104.8742668026,2534.88632633828,2248.35231838834,5857.36791967406,7033.27126621746,4849.53605033638,-5585.1917954344,-4261.08905494722,-5651.67051004193,-6030.28277081364,-4517.29333061448,2856.65807104692,462.755336889182,0.00708699878305197,1,3242.60245572246,3164.51288836587,1892.18662841663,25.3362823996142,33.7945497384054,-22.7568838469467,5173.6783280973,65.1176250243718,60.9509202230645,-5375.20152172414,-5130.59370353558,-2.95329305380696,-1.56716951928302,381.773236148487,787.578343419523,-2.24674143778095,1.54672461506324,2.03707422392965,"Russia.Tazovsky.Burned44","presence",0,0,0,1,0
491.268190682246,1308.67928094122,1282.76189489026,141.793321947358,1071.48077786316,-2829.75669204144,1934.63677052576,607.115239855789,1510.74339371976,-2366.1075252965,-1470.98401131714,-1681.38101803829,-3039.85036119112,-1161.76047350126,1841.35479812866,1196.9828429604,-0.0507917404174805,0,1071.48077786316,859.196693264847,1166.88595899386,-23.2085034872365,-13.9789947493955,2.35612600463297,402.804627309788,-30.2782235582747,-26.0008096345306,-1681.38101803829,-1944.01667786886,-26.9497134357846,1.65812888894135,306.43565289817,1651.0038233665,-11.3007207911046,-7.70714603236524,31.8040674996737,"nonveg_628","absence",1,0,0,0,0
1246.34210542592,605.249296218194,358.285584150424,1008.16042102289,186.687814551184,-1408.99411233389,992.767147582412,1500.66823617839,466.846655672034,-1364.94461402221,-2067.54884447034,-2515.09236125963,-1810.50027406367,-2349.47009270507,2719.65146047607,1526.48531249297,-0.0133769940584898,0,605.249296218194,680.945044273723,1059.65429087474,42.3861716349896,-9.52726737612146,17.6402651476979,-499.827570273325,-13.7248383485447,-12.6876786917822,-2067.54884447034,-2021.51123730418,-17.8222264016582,10.169932408448,581.503569706969,1675.86730414135,11.862990338034,-4.32356998731074,-14.3379189957239,"nonveg_926","absence",0,0,1,0,0
2229.0991124477,2148.04890241885,2482.62832271909,2592.70009888271,1883.03064771618,-487.765941634486,4514.19960341522,5115.32421391968,3636.36614817043,-4737.06249121246,-4911.44321331011,-5373.45230884208,-5353.14277639716,-3335.90477242291,2056.9285885261,622.89769147661,0.00609651849501662,0,2167.43267904916,2012.52988708943,795.863915572615,17.2134892117519,-8.57954632170595,-7.26848813348962,782.025481798138,-11.2582145079637,-5.8046552747595,-3698.94925401131,-3987.27053228665,-37.1917004604814,0.669999348363945,346.744687978542,816.959752884846,0.0653033973534351,-7.3587926909078,10.0802214394494,"Canada.PayneLake.TD4","presence",0,0,1,0,0
2632.51935735236,2371.61821629961,2704.36819931174,2637.32823415605,1918.20406367287,-707.127986681231,4395.46785352605,4868.10145382088,3410.10628023499,-4341.10405994167,-5058.82839380244,-4982.05832304232,-5227.84015984116,-3588.96814900974,2279.59584291545,736.617670639137,-0.0274212880060077,0,2141.76194971421,2103.27169814676,472.547290173364,-8.73197013694622,13.5013511478104,-16.4181379200982,1299.75255276024,21.9562607259067,17.1937607015076,-5514.04105134225,-5032.48712451311,-8.29193831110666,-6.11487637005692,433.546900397273,700.40106705996,-10.8292578508328,-1.95419083942913,0.630988270337639,"Finland.Kevo.12","presence",0,0,0,1,0
166.599579928154,-50.3988660085963,493.918063892916,282.039170262138,-185.667505933601,-3375.86123312129,5540.7159853273,2025.44313321652,803.663797816525,-1568.14036918895,-1213.35369980298,-1532.19710387522,-2037.1073630799,-1116.91340361286,1130.83559593306,814.248243919792,-0.00198079692199826,0,166.599579928154,141.298088428202,679.585569826517,12.5809673522055,4.12284251192801,-16.0093214676915,-2238.83535638617,-0.607180447061783,-1.26195911857693,-1532.19710387522,-1493.54238791198,-16.7488212103911,-18.9597076590146,950.347942214612,793.131666554064,-8.20283441677928,-0.999159396246922,-0.290541149523978,"nonveg_547","absence",0,0,1,0,0
505.686217509055,616.626320164523,104.587199050439,189.266471088109,98.981659371804,-1541.72478043525,924.250536824406,-78.9306888155498,204.682285175667,-969.916050384629,-691.508646271517,-1187.1023075781,-1705.21056952394,-869.225856595085,2980.4761100048,1057.91692171657,-0.187925890088081,0,189.266471088109,303.029573436786,517.644660792719,13.556818604575,-10.2070885942241,26.9494274270571,149.627481172443,-37.5272484897179,-30.6307611904417,-969.916050384629,-1084.59268607065,-23.7191780367519,15.6060375736233,2370.59678433577,1464.23652282635,-10.672901617519,42.4899272425963,-68.6646164905253,"nonveg_572","absence",0,0,0,1,0
