"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_blue_endSnowfree","spectral_green_lateSummer","topo_eastness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeLSES","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NIR_annualMean","spectral_SWIR2_annualRange","spectral_blue_changePSLS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
3486.53388756046,2998.75964882261,4367.41361878328,4909.95501710532,2349.35877865913,5108.57527323655,6639.00422366742,7358.92507682709,3807.29905888852,-6047.10768086631,-6062.64679069895,-6608.66914200363,-6768.87773674749,-5061.18491316305,451.153247295448,695.416035343877,0.0138844098274907,1.12332291338179,0,4114.62360185892,4176.32418755098,-78.4195302927375,36.3736008675247,-74.6317005704201,38.2567106349358,6337.73331706351,6090.28004423214,-1.79729271193475,-87.2932836344009,-5890.36719898214,-6262.27470288983,44.9312044584998,-30.809697649542,3049.14752059588,330.951476695442,8.5857758938877,"USA.InteriorAlaska.BLOWRIVER","presence",0,0,1,0,0
520.170706083776,881.880891728578,-346.370179744802,734.62153699677,457.878933303157,1574.04281883339,213.409412433532,1658.16615308974,163.276534590605,-450.16915925909,-473.267653846966,-2325.65533586671,-1355.47253036564,1350.94194684019,832.567014252205,506.372503608273,0.0552541948854923,14.2642393112183,0,520.170706083776,1228.25107147338,55.8295941578809,-36.4112946203491,75.2346929308649,-37.7743079080319,991.551789736145,920.089341736682,-65.6707609389184,61.8469730181755,-473.267653846966,-650.724546499643,-54.579124427251,-26.6265697384279,1255.91037019637,382.847862443244,-3.71544007079642,"nonveg_903","absence",0,0,0,1,0
1102.92324399889,-146.16861904665,159.638429849868,1291.51211641036,610.385969620372,22.1361689836687,335.892266144063,1224.63280173851,809.491195586118,-194.51472549504,-1681.85616367127,-1115.62851173934,-274.149373000483,-205.262367841535,806.834842274056,1395.5007620304,-0.187925890088081,34.3466644287109,0,610.385969620372,1437.68073545701,-16.0951078366588,-73.4280094094311,-35.8989146756319,-6.40118857926894,809.491195586118,785.242164354845,-46.7758176628654,-16.5134787979155,-274.149373000483,-694.282228349534,0.358254744883175,-2.56885959694978,2275.7208176182,2979.21671886026,-49.0812430331637,"nonveg_572","absence",0,0,0,1,0
1074.55079185515,443.275520109191,-473.179306629698,371.770032147629,-349.470820036191,821.358050943841,-459.606451515841,423.07967029486,-2585.05531298055,-1477.40169175498,-1076.94876967468,-1782.32118149066,-579.079224395844,3984.08304890137,808.415498711356,815.168144763437,0.00580652989447117,0.923214018344879,0,371.770032147629,1547.73009848485,305.484942246296,-552.295133608279,197.658560436876,27.4571422601095,423.07967029486,79.3616854598898,-294.228707270234,426.988167486561,-1076.94876967468,-186.333563682957,-130.035350968008,21.3886301752174,1253.89391403629,1646.27036047473,-114.169516811637,"nonveg_1888","absence",0,0,1,0,0
343.446373510389,-396.561509126857,-457.733971094676,86.8105047694937,14.9152664124147,386.417892827614,819.129708787686,1585.6332414479,-122.062669388318,113.247556410314,-247.56742495062,-996.371686478221,-879.882655282306,648.740681222689,74.9142055996302,60.6030615153965,9.97915922198445e-05,0.0584703125059605,0,14.9152664124147,801.180344605066,3.59838011575406,-64.5993163135914,-33.4613067327837,4.79687327949927,819.129708787686,745.355832744693,-45.0884430976596,-25.4536362329454,-247.56742495062,-272.366705815629,-17.2739717681411,-31.0353191153944,215.07409350754,160.528229894752,-9.3475673333698,"nonveg_1889","absence",0,0,1,0,0
774.195936200669,691.246908789971,739.198101656292,571.026350924633,920.3955155834,1367.27584391553,1429.10142304453,1208.41821253961,1325.86987705485,-1055.27070339125,-1534.14000550013,-1649.40972291482,-1926.76139961795,81.8339020234968,986.848502951356,1100.86292411691,0.0818539261817932,12.7060670852661,0,739.198101656292,349.369164658767,-4.79511928663205,31.4065495819221,15.2248051972139,-23.9702360245412,1325.86987705485,1330.95592077556,22.068321050492,-6.18255791289982,-1534.14000550013,-1216.74958588013,-45.4841842165898,-34.8596278490681,1839.01043293377,520.171218178357,3.43879608992592,"nonveg_941","absence",1,0,0,0,0
2760.76907764274,2879.50183163767,2879.32411663402,3184.55738709761,1873.99934799747,5218.37746944403,5183.63469353752,5664.25185396535,3549.52447155533,-5108.62612870128,-5382.99808948956,-5725.01390232985,-5424.55397435768,-5182.5397643675,540.759773582921,638.60357053373,0.00455149239860476,1.01189112663269,0,3492.2823772711,1684.73092367747,-67.1446226163482,13.2626495010416,-72.9456189277288,8.93082355719763,6019.64141305824,5486.84312532054,4.31345354089213,-87.237719182351,-4950.59322235366,-4953.11221606739,17.144550727196,-17.6747089583473,2536.76391939851,313.09606335158,4.14142273489127,"Finland.Kevo.10","presence",0,0,0,1,0
2052.19456535929,2311.78366913088,2818.42363852499,2969.61643436241,1973.30112007583,4325.28882532151,5183.4137196932,5452.83449685348,3627.04147776122,-5675.34391978544,-5241.7576582956,-5077.32828021209,-5122.63749629332,-3993.18561233763,534.434846285556,763.348364953578,0.00844891648739577,0.863003563880921,0,2219.16450527279,2113.47033193803,-81.0689091799113,2.41593253818434,-118.791597210634,60.4026933766363,4001.51478214767,4432.57831536882,-18.044810000317,-142.230438388196,-5616.13099769291,-5294.17082663201,-5.17688151727745,39.690276801761,2308.87479332362,319.432373656142,1.90517467913668,"Russia.Yamal.VaskinyDachi-3","presence",0,0,1,0,0
-164.758694982104,620.204933051061,80.848815190292,-63.8210111677895,719.398935718221,1039.00528581781,439.047818958502,282.118092396393,1207.98518239183,-1803.71909268577,-898.900536750065,-1537.8311911676,-1698.80557855957,-791.165980422598,926.138847525811,927.295671890492,0.0202740374952555,1.25611102581024,0,80.848815190292,884.157630700325,22.4731715775321,8.41599363204149,25.1272500891884,11.9080479868987,439.047818958502,625.749051336499,6.82303158965692,24.9982277858043,-1537.8311911676,-1346.08447591712,-126.569139032897,11.6570571251332,1235.73004564529,381.411467919664,1.74312842329237,"nonveg_900","absence",1,0,0,0,0
3185.7508758734,2607.10548607287,4119.4904876989,5103.02096918625,1397.08164251042,5799.08839247996,7568.94585163718,8891.62899133051,3729.25322057709,-5902.49207903363,-6036.1808673813,-7439.78874190008,-7687.88390407097,-4807.75294249998,318.766313112899,419.227870327779,-0.00910774059593677,0.523949652910233,1,3065.44901856305,3403.78191724768,-86.6077904704115,-26.496065825412,-79.8633980716737,34.6230778554491,6688.26454662181,6342.98867796791,-37.8536743433403,-101.042929611307,-6340.22196211202,-6567.54800122599,-44.8491864509776,-62.5835931593179,2143.38839879871,341.962827788271,2.79939176731119,"Finland.Kilpisjarvi.17","presence",0,1,0,0,0
343.446373510389,-396.561509126857,-457.733971094676,86.8105047694937,14.9152664124147,386.417892827614,819.129708787686,1585.6332414479,-122.062669388318,113.247556410314,-247.56742495062,-996.371686478221,-879.882655282306,648.740681222689,74.9142055996302,60.6030615153965,9.97915922198445e-05,0.0584703125059605,0,14.9152664124147,801.180344605066,3.59838011575406,-64.5993163135914,-33.4613067327837,4.79687327949927,819.129708787686,745.355832744693,-45.0884430976596,-25.4536362329454,-247.56742495062,-272.366705815629,-17.2739717681411,-31.0353191153944,215.07409350754,160.528229894752,-9.3475673333698,"nonveg_1889","absence",0,0,1,0,0
1816.98777291723,1896.80430584531,2238.94467251353,2874.73714391373,868.60180080643,4175.42343887816,4625.82892892434,5410.49262642868,2082.7336752142,-4426.36490455005,-4785.9827668205,-5309.95431545671,-4843.25837723079,-3050.1054364166,478.060138878648,600.269543679743,0.000854176527354865,0.227204155921936,0,2183.26159916084,2161.04631563377,-67.9870018710544,-118.965964244472,-120.852912702762,37.5247998790621,4194.6895413776,4115.45579055372,-85.4159011387474,-93.5379391654291,-4558.00128033239,-4466.40555771211,-30.7378769512492,-19.2022076306815,1958.86405146919,680.11152658387,-35.0044783705138,"USA.NorthSlope.Deadhorse-C16","presence",0,0,1,0,0
3399.94088857979,2744.30109595681,3687.91161445865,4171.22078403331,2197.53379498146,5375.52684846816,6476.19757369432,6938.34229441634,4666.72755864858,-6169.84230862684,-6792.17851349939,-7261.89356209671,-7552.96348899061,-4883.26377057615,225.503417962784,443.319250869907,0.00190505023905037,0.570443073908488,1,2967.99302587128,1686.4604367445,-62.4548689538995,111.400140027514,-85.420410043411,-2.65840884101204,5551.99735159079,5605.65268072062,68.1522617947923,-80.5419199703345,-6840.75119456455,-6926.99063610929,-48.5890278576076,-59.2730751198119,2132.64127357196,925.022138378725,20.6829977169512,"Norway.Javrresduottar.A-Salix","presence",0,1,0,0,0
2207.91299791806,2083.63206320868,2347.87129236933,2178.42199155869,1482.59139506202,3957.24247118211,4343.30449522798,4073.03865589941,2830.95530498354,-3777.81523842388,-4329.11879095034,-4359.08359625324,-4768.50233903262,-3367.82368308052,653.917347339533,856.360669998752,0.00684794760309159,1.203156208992,0,2761.95057869438,1615.65759168979,6.68567839244,-81.6592016710284,10.4946618923487,19.1368494711557,5055.79770220905,4808.17149064816,-77.1146893252726,19.0926925078179,-3948.1910806348,-4066.63302384257,-2.34664197874984,-21.1821389245768,2393.54245151519,220.234911047475,-17.854150669122,"Russia.Tiksi.LichenTundra","presence",0,0,1,0,0
2085.29081136877,1577.57078890815,2315.40149883778,2813.99816116,1173.28627382361,4039.34295397437,4945.09458890979,5536.15516534775,2724.01685439603,-4932.09504971645,-4931.77983905454,-5269.97848578805,-5596.26257946685,-3110.0178173631,447.414007415438,578.505910318054,-0.00976154023697339,1.26905817372931,0,1907.4527676877,1460.82356973975,-5.11394077619685,-1.95384012906684,34.7702432576581,-10.638331184602,4510.60037881806,4181.21204076449,-25.2115653844089,-7.87716188677045,-5348.09497968318,-4738.19142439235,-85.0367271780224,-11.1401236948135,1610.42715465295,414.706082672206,-0.427587691387684,"Canada.DaringLake.Tower2-SedgeFen","presence",0,0,1,0,0
832.210797433491,743.176711087108,1228.09467645218,837.594678500232,237.417233745608,1127.96587355166,2012.05832953925,1160.23683094513,139.111567020329,-1442.08568305452,-1625.95868226487,-933.9043424114,-2130.99845898716,-1594.697781104,1560.1683211291,2140.75924528757,-0.0365933030843735,3.20973563194275,0,832.210797433491,990.677442706576,-30.3073728353172,71.9753822760094,-62.4108460681947,-18.6470452456398,1160.23683094513,1143.76768900491,53.2388436621324,-55.2557784992242,-1594.697781104,-1545.52898956439,5.45043207319588,-24.60402771188,2929.5582972397,682.531073724197,20.1652553223034,"nonveg_861","absence",0,0,1,0,0
744.243312879535,1171.02893928125,651.348678889163,-331.752263270151,686.117656207741,2925.96621133651,1931.66615024717,19.1764548744698,1859.85852296786,-1632.30447454945,-697.763480748438,-1867.90209015274,-4082.80158351319,-1449.1713890762,1025.57018169286,801.668422315009,0.00241452804766595,0.164485394954681,0,686.117656207741,1502.7812025514,74.2400371988697,232.590975789641,113.470855582187,-58.1410908353308,1931.66615024717,1748.47454759996,273.212813624671,142.042865869907,-1632.30447454945,-1945.988603608,-5.7229089210389,-76.5780346551169,1131.73489886151,1008.82933003363,95.6501253911211,"nonveg_760","absence",1,0,0,0,0
2612.90777142804,2612.26241667581,3534.33879585814,3578.35327675982,1575.33650280614,4759.24330482342,6390.03524312805,6411.62267061467,2845.56987126332,-5394.37903374804,-5334.00170552058,-5557.90971055641,-6375.05117425085,-4022.47826820073,560.996862274352,789.847153560552,-0.0451669904092947,3.19101444880168,0,3086.29442196937,2759.02044198638,-37.3486781681089,2.46616674932507,-28.4164709377796,43.8596904024042,5515.85296157137,5339.60922974189,-20.9205715960696,-58.3376783499115,-5251.7511468038,-5139.15076446176,-20.4852563269826,-11.5580846759847,2526.25320851485,347.859118714994,2.61972836266787,"Canada.DeceptionBay.BEGL2","presence",0,0,1,0,0
760.40850591823,31.2144232693978,685.906686436234,-146.469071621799,-24.3819577345076,536.073471842015,1322.3474796455,276.050943549627,-1031.93919701125,139.303769686743,-1767.6410798201,-1067.64979469268,-1898.77900424595,264.542667708568,672.507670951725,1210.52400196777,-0.0677944645285606,25.8555126190186,0,31.2144232693978,906.877577540029,-54.5576885972364,66.4171115881656,-124.738540253727,-63.2570589280498,536.073471842015,437.509698509179,95.1178669178062,-65.5228339836233,-1067.64979469268,-866.044688272682,-2.91253251213546,-46.3200630439248,1986.60150648949,1023.21845448044,19.3360131664312,"nonveg_1473","absence",0,0,0,1,0
147.452858979559,420.66460298979,727.567259459165,406.981148162961,351.130818181204,1047.54139041252,1456.68052635622,1063.85582344054,674.105191426025,-1812.49523850405,-2066.7381004976,-1735.06237744296,-2246.09828198547,-1030.79458641657,720.445070551613,909.470984563583,0.0937525406479836,10.799295425415,0,406.981148162961,580.114400479606,-38.3628320586719,71.216499033795,-26.4172948010263,-41.6850793871449,1047.54139041252,954.46903195172,49.1030878644598,-51.1423919929618,-1812.49523850405,-1778.23771696933,-24.4281453777338,-13.1394861661039,1590.43479482371,300.081276033387,27.2219903906885,"nonveg_935","absence",0,0,0,1,0
1333.14518672868,1390.52380061134,1593.30557727852,1607.99519920093,1007.64636987522,2903.91768106626,3283.54239274044,3276.67868969845,2141.52570192691,-3905.0150627898,-3510.81085284891,-3788.878645704,-4082.69365470573,-3313.53019648165,665.847579684299,848.524884519683,0.000937897091110546,1.77219112714132,0,1237.49438039455,801.815001126881,-38.5487365839868,62.6217059689179,-83.0341489807907,32.1105717964455,2567.00751295492,2785.51700426866,25.6411174437113,-72.843722682774,-3951.71368570059,-3911.69196751575,-21.1255404603641,4.57841446849643,1686.17513139657,371.603453334406,15.0079703653322,"Canada.BanksIsland.GreenCabin-C00","presence",1,0,0,0,0
705.490019016583,1119.00466094026,814.493016609125,742.430789684818,470.534077965631,1592.20509314696,1021.69016375366,813.719570819659,-7.54261496384618,-1444.41812966072,-759.849749886488,-1401.16497123046,-1627.87518322307,-1391.07427394988,829.844450224725,662.884741862924,0.242570012807846,14.6236114501953,0,742.430789684818,648.470582974626,16.0269286490069,14.8454532012186,44.1274376649461,-3.14655871912291,813.719570819659,807.078048812018,10.9458206807369,30.0271015470156,-1401.16497123046,-1324.87646159012,-1.52411016316701,-5.24163010178145,1078.85682827462,251.694370338286,1.38148306089519,"nonveg_700","absence",0,0,1,0,0
3353.82435081267,2520.12209251708,3527.59048820769,4104.87893683366,2316.76355798664,4554.17810615812,5722.46127102801,6452.13247227458,4058.36485593967,-5912.05660323826,-5743.44029187599,-5913.41991098978,-6385.3783078679,-5080.58340345917,508.885867222467,717.178414809995,0.0566898225082291,5.17785196304321,0,3590.93032434314,1923.89103115113,-34.584584107825,2.67047191784727,-52.2544992317815,27.1467877211423,5980.32420117165,5709.67697427954,-0.745689064941526,-40.4853349874641,-5457.62607674434,-5659.30013330437,-28.1198204389556,-27.6388391726863,2912.55286156881,425.941727325577,8.1448430437383,"USA.InteriorAlaska.FRYINGPAN","absence",0,0,0,1,0
-107.176208420129,650.540166345689,576.833704027478,565.514363034731,-227.83558649579,867.966454750022,719.307213061237,994.931341039306,-1496.10430782884,-1225.13493668405,-818.121434743859,-1091.51692030604,-1453.0926582507,1009.15766375538,1140.64913393727,1549.45311336582,-0.00057508988538757,0.0403236523270607,0,565.514363034731,878.375752841479,3.87928749043213,26.9428460871668,9.72073117751493,-52.5929852930778,719.307213061237,215.530884428207,-15.3124515543371,7.8241706151992,-1091.51692030604,-715.741657245854,-124.12736669108,-11.9977748192975,1694.62895882287,2014.62873895653,1.93461180577632,"nonveg_1834","absence",1,0,0,0,0
2857.47563696334,2342.38949093496,2710.74961598218,3083.05646445094,2371.34727098113,4173.44092150741,4744.15989154837,5204.48623912579,4064.98209555746,-5203.53914833733,-5474.9876221064,-5394.86253372878,-5806.52576490493,-4384.76902595104,526.993567332769,691.876007329897,0.00475108880135747,11.0348240110609,0,2905.59859774417,940.218558933149,-13.0088165632148,-18.5620509669259,-26.410614707101,98.0802950021371,4859.12672191105,5095.36776754562,-18.1183178821715,-21.5389948766787,-5336.54590864472,-5519.71938523605,-79.397359737404,42.9656014036808,2761.71733623779,1515.89432615681,0.983062671776616,"Canada.Yukon.UPPERPALDO","presence",0,0,0,1,0
-685.085762680787,740.439500023451,-546.197066176241,-841.48298588929,-491.166685652272,-2346.30738600616,-2377.91746114822,-1613.72213511247,-3784.0782692353,10000,10000,10000,9950.82339151819,10000,1638.34934443327,1100.45134250993,-0.238894373178482,32.6007385253906,0,-546.197066176241,1581.92248591274,44.366778144817,-17.2815649890068,24.6237489502223,0,-2377.91746114822,-2684.9293770622,-26.35156296675,1.0900025911055,10000,9990.16467830364,0,-1.7563074457788,1114.87021152947,574.560501094339,-25.8894608669387,"nonveg_1236","absence",0,0,1,0,0
2839.31205617379,3003.59596294031,2977.37698915027,3167.38449333329,1808.58802676573,5262.92961962134,5180.18614648403,5428.3136147604,3244.23039525621,-4972.246609071,-5513.69288965109,-6001.76688737762,-5888.00566100599,-4455.66990530764,569.061292849724,655.731734884615,0.014085715060078,1.20636467138926,0,3001.1860422675,1173.92168548638,-7.77742772117849,17.2665656958103,2.04079331659036,3.77610903358356,5175.19764277242,4808.83185407387,5.09026777226804,-9.6960904577397,-5701.26015218936,-5665.93755919692,-1.25850773275239,-22.7610613211009,2501.53071624953,208.616005669079,5.39571681555644,"Russia.Tiksi.DryFen","presence",0,0,1,0,0
2127.20154702939,1427.76192882517,2029.03452930159,2445.05716343609,1540.72736417808,2878.46851559863,3743.72763945955,4316.65750727268,2995.75764845035,-4129.16829422281,-3464.01148275839,-4067.26718420052,-4587.63758135409,-3488.8634280058,594.294532100508,774.709666879082,0.0230874722202619,10.7720802095201,0,1600.52252941745,611.323242480473,-15.2203771760553,34.3199929848494,-12.5123324313986,1.03607478623119,3061.75628793605,3142.11496573057,22.7148693826245,-20.6604552802773,-3080.21143693423,-3286.15785440784,-50.3408538549042,-26.6681175874717,1947.99096704828,297.702100167326,7.15996000307025,"Canada.Yukon.WHEATEAR","presence",0,0,0,1,0
1421.18176322516,1485.81749802792,2098.62009545668,2108.49776989419,885.908785336322,3521.16551857318,4311.13759721574,4300.00260441422,1647.06595172236,-4194.14138386536,-4187.70599478437,-4498.40126624638,-4932.5211905778,-1944.51304241769,600.039311335347,730.101479453741,0.00811341190710665,0.505976092815399,0,1499.16192043047,1219.51490800287,-53.4355755658792,69.6106238705705,-67.8877431562554,2.15892879874394,3446.65784986691,3181.10166292314,62.9973542996545,-65.0149126446754,-4148.88555586984,-3835.38872683389,-78.7081900261724,-31.6594642524925,1787.08625983264,473.753638041386,20.3277300908934,"USA.NorthSlope.WestDock-C14","presence",1,0,0,0,0
3214.42477228464,2701.62006474967,3970.23270831902,4371.54784047402,2046.17010975168,4828.46510376528,5742.34148268847,6102.79250377949,2950.19877051958,-5860.04635331816,-5010.07450752599,-5841.789781348,-6385.60831214171,-4268.16066844699,552.194355012878,777.949826002112,-0.108236825466156,8.27269765006171,0,3603.95055684864,2856.0667680895,-74.6728223866915,206.953494910122,-163.389762840931,-19.6282298705749,5605.60786597229,5510.0142216419,41.9145595067606,-93.4930363237743,-4693.8137924251,-4744.36891559984,-36.7483315237832,-40.4508551923843,3712.07221381919,1002.23357069269,110.029511304593,"Canada.Yukon.UPPERQUARRY","presence",0,0,0,1,0
892.951655079092,896.765708423761,1021.19907740648,847.384491284821,562.240556359548,2043.57578118634,2235.61263519701,2091.23990170522,929.519289633435,-2087.93613604119,-2544.44799746696,-2663.33060636751,-2969.52442576034,-798.656869001221,675.525683322846,863.028648276507,-0.0241807601932022,7.36261155870226,0,628.837228545732,1109.0546107696,-57.5473450684569,74.135619758459,-78.6945059388311,-5.00318193047395,1709.29855968531,1478.33135156727,62.812139135553,-93.9121949422533,-2766.84271250197,-2794.6550596183,-19.4486799130282,-18.9408085473138,1319.15449559152,656.759436607541,25.6965313509339,"Canada.Ivujivik.TP10","presence",0,0,1,0,0
