"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_NIR_startSnowfree","spectral_SWIR2_endSnowfree","spectral_blue_peakSummer","texture_NDVI_peakSummer","topo_eastness","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeLSES","spectral_NBR_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualRange","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NIR_changeLSES","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_green_changeLSES","site_code","presence_absence"
3025.7408264824,2630.82274498774,4008.12972088037,4833.24927273017,1514.57820613672,2497.96878857891,6729.28362076904,7505.62945450091,8639.12185031473,3827.68534523194,-6027.51374144699,-5946.95373797536,-7530.23272078744,-7887.27276264443,-4446.52238041676,1935.4204142545,1434.52172924466,795.14891643243,307.270712149995,178.14509919826,-0.00812866236083211,1,2981.50300828452,3651.01898125191,36.8622180544323,-45.6036391915744,61.6702683408153,-28.0605288306612,5613.98800657178,-53.1035170300741,-6534.11738020916,-6407.84159258059,3014.9019574621,-13.8191902701859,-8.55480153372619,12.3370263745284,14.8996471640231,"Finland.Kilpisjarvi.17","presence"
2593.70903766916,2622.76522470889,2734.56519156127,2930.07813259755,994.451892555812,-320.764246068618,4406.7001568765,4694.14615211808,4886.98680513518,1347.49120484889,-3860.67456996121,-4250.28592429327,-5216.20742304171,-5476.12057440569,-1432.06021670761,2772.81415917984,2625.09394763391,1671.64055505509,592.260647754521,222.522847107302,0.00365999736823142,0,2664.47417198717,2116.75242475962,67.2448082819909,-8.13785468331268,-15.2574446232163,38.4489392912977,3852.26822999637,7.84962770107632,-4377.87091776229,-4134.20962861355,3716.77085362749,18.8111757766317,-4.3252424511813,11.9187940151965,13.8592462123882,"Russia.Yamal.Kharasavey-2b","presence"
4166.41770027952,3544.34426604996,4742.29412205718,5227.70415067583,2605.02609476307,4171.82711242485,6513.7001075324,6966.00748250725,7523.59221778454,4554.05944671617,-6136.13988672271,-7019.85851781249,-6864.59810821991,-6834.99127172197,-5699.39150199462,3151.12869751442,2365.55598192339,667.931721565879,462.629653818464,34.5887478354319,0.00413573312107474,0,3903.69661317307,2027.10044879812,46.8509228101987,-61.5516278086213,10.6728116761829,-53.6803985001636,2286.4635489464,-76.3997815005877,-6634.71999471575,-6346.46010229375,2105.34719916216,-35.3330418059789,-11.980690205143,-10.2078824027756,-7.81426886135817,"Norway.Javrresduottar.A-Sphagnum","presence"
3876.15863399071,3352.09676971274,4988.18424076151,4924.47061964562,1390.1589365051,2244.76924978374,5930.34813136522,6491.17997304295,7269.75322851741,3825.10775861548,-5782.35141356363,-5887.2934757788,-6361.36708941426,-6767.74113122443,-4154.03963706485,2980.76818563422,1768.44547180856,1259.16370069477,397.099619585454,21.6934535019198,-0.026476677838299,0,4212.62814658204,3498.34705502233,42.2819740340741,-86.3720417974149,92.583378402092,-60.6160265037524,2539.70963387733,-77.1112052750246,-5867.60394878082,-5788.1668138611,2264.6653622942,-50.1682797934925,8.2925295010527,-2.3520077602248,-7.66863741491069,"USA.InteriorAlaska.BABBAGE","presence"
3380.91571467007,2604.09977980184,3856.71924039731,4454.14149199853,2071.58330500045,1711.57649189156,6322.60539702937,7038.21800473778,7755.72623877506,4143.882306996,-5937.94754503727,-6011.23377332785,-6660.15398031643,-6893.05774931476,-4519.46341203868,2369.66321329483,1893.88704459826,989.805614366701,374.878235815995,-148.753327414962,-0.000158100479489402,1,3558.15715824016,2401.7399629596,44.8304260010938,-44.5114297651648,9.02849635458715,-41.1889111032417,3580.07554614664,-56.5865155211947,-6095.12010878691,-5860.94766833464,1517.55100857665,-22.0382909359991,-2.4591550819572,-5.63954221867852,-3.56146920491301,"Canada.ClearwaterLake.AB2","presence"
29.3118348445333,-279.65509329931,66.8506737775973,181.26407614137,310.484473164928,-3877.41136170487,2304.38037910309,3137.34678734979,3505.59941720973,2752.63870052929,-2667.76988995088,-3908.0075616788,-3706.21144528827,-3533.03070007738,-1466.41904431012,1457.17418366333,2046.88823017947,2629.42759455332,843.993611100652,-259.801345913405,0.308656215667725,0,66.8506737775973,590.139566464238,-5.85776329834156,-24.7504119340648,-8.45249518077192,-38.4644376422223,1217.44271464404,-60.6564346274352,-3533.03070007738,-3056.28772826109,2441.58851736868,-15.5888275352284,-18.8428315828083,-30.739901630521,4.92701024897954,"nonveg_730","absence"
1990.6297304023,1690.31428939732,2541.6117870007,2441.70125737522,1065.62023567584,-153.60266024334,3879.32734149233,5037.43362861613,4840.9508486446,2315.0892187158,-4222.90174729131,-5029.20432116666,-4893.51934989496,-5473.81206498005,-2840.32985040471,2002.73761203715,1668.02571629359,1104.26696404198,453.916571311822,-252.475682253402,0.00110543458722532,0,1850.57627117135,1863.56304426434,33.0151683890814,-80.0358701740418,48.2578635612868,-121.990871716138,3291.83342440192,-118.010274253281,-4070.87971113737,-4127.07234510544,1654.99712566662,-62.716533095855,13.4381846072604,-31.0120049252884,-32.1596339247144,"USA.NorthSlope.Deadhorse-C16","presence"
2401.39738543154,2508.4973596368,2796.86615663175,2983.50225754065,1906.48098351586,632.820530928704,4199.02694396453,4897.58468849692,5139.5351712215,3417.90406837931,-4984.32869022873,-5403.86792743756,-5440.25653900531,-5362.92664227995,-3755.73987275958,2341.71681875244,2265.67602434215,1201.67191299589,567.905120831872,106.274003926171,0.0133716105354122,0,2196.62365836884,753.542570822256,-4.33409191398119,-1.79562070890934,38.7821136974235,8.98730515570502,1345.09696963771,-6.77387029995589,-3246.91870247193,-3154.50763335481,1530.29338687576,3.19067972050944,3.73651126800612,3.49556826948282,4.19643116153916,"Russia.Tiksi.ShrubTundra","presence"
2779.97601018418,2229.96581873618,2901.30979806219,2939.59345223005,1871.38682047806,-486.906598428604,4904.08881993552,5427.19021749115,5356.41724657118,3591.15820956798,-5587.542728306,-5346.62976260554,-5599.31635895839,-6296.42740445239,-4687.42585007233,2420.02388744406,2034.15984723729,1093.09496825956,377.62311393265,-469.9205976228,0.00818579178303481,0,2969.73236255687,1353.67286146619,50.1360319061553,-40.8971753453688,-15.3242526824072,-2.3418467151269,2175.2273706561,-58.5821469660546,-5579.50506731837,-5356.98738905849,1363.59072982898,-23.2112359556712,-8.87478814925221,-23.4813074550076,-10.770311807348,"Canada.ChukotkaRiver.TPO3","presence"
2903.66234494747,2709.51793326073,3348.2879686959,3471.9394440149,2151.88671017067,773.539075117519,5815.11227905663,6592.64181967629,6757.17171209517,4611.63821037108,-6056.44835636086,-6164.49413677746,-6442.22500797631,-6935.19116726819,-4577.50394007965,2069.81635977017,1884.72841621116,1027.48341707101,336.125197769298,-59.7663980625004,-0.0261418268912368,1,3501.17516603004,1433.22240958292,29.6700115457222,-46.7189369973958,-23.5251743427388,-60.2976480643014,2126.46243301203,-70.5817026958697,-6479.63746573333,-6478.70669873666,3076.44924552904,-22.7807631165001,22.1450836718124,-10.9377222662108,-6.35612342921007,"Canada.LeRoyLake.TDA3","presence"
307.439823431624,101.909517579202,429.148103350267,412.006706282455,459.132990236862,-3631.3466805357,831.770355865767,1129.15640220656,1097.70756605357,917.009621978529,-1759.69977867922,-2317.44477923533,-1874.71819294666,-2109.75030856273,72.2952827673203,1169.15554043445,1511.16592328619,1897.68564584902,634.869825428832,-364.249882829953,0.0122256381437182,0,412.006706282455,357.22347265766,-4.21369907792327,-20.4524116106915,-2.43139602352964,-41.014892857183,701.126838133866,-43.8204273833667,-1874.71819294666,-1597.86355533132,2389.74006200265,-14.0088490802204,1.82709076431417,-12.7892615110423,-7.51824786317998,"nonveg_792","absence"
2093.85525467361,2463.67857187531,2624.49617338953,2653.17920070882,1150.58373465832,-220.316477796847,4997.56922228804,5847.05269240239,5972.44980541746,3215.20852609188,-5445.22714241715,-5312.78281939714,-6088.00239822752,-6396.99252217651,-4565.68894079807,1658.48320981312,1286.60791346441,1101.16991022829,283.853471285116,123.877099219616,0.055337592959404,0,2030.85980567684,1507.14253818304,32.1496094901203,-9.67967692891395,-32.1557156479298,14.5545837454129,2711.37942765649,-25.2807989101408,-4951.29238111144,-5445.12615552329,2581.36147470948,1.13518528108881,45.7568871165785,6.74159649280788,4.15095734590006,"Finland.Javrresduottar.EC-Hummock","presence"
-380.291247774991,-140.616922956423,908.969778886655,417.728674986417,-309.096737641318,-1858.93301786767,-726.675257206676,811.160184969324,356.672983736196,-880.691216525204,-587.293674241291,280.318815357019,686.746176486022,-23.1876115338738,338.672585918546,1876.41906150807,2179.09172282831,360.032762016188,803.471236299098,-203.217337865271,-0.266936182975769,0,-140.616922956423,1289.26102666165,-3.09541348407271,-80.7374386033137,32.7099560041564,-34.5642469694882,1691.85140149453,-93.4330211398107,280.318815357019,139.051258397284,1274.03985072731,-301.397846348855,82.5422522804853,-310.90423453978,-131.859537520592,"nonveg_1161","absence"
3432.62595971093,2655.51764264962,3679.85581912161,4370.31752177024,2181.32661509237,1703.24570136245,5814.74836446584,6263.03575338135,7076.7959968021,4175.21081226309,-6037.78275886717,-6001.08890202392,-6669.23015348069,-6915.28744094432,-5000.42408937429,2697.27490621044,2321.67895998259,1103.62757863681,388.187350775436,-130.400540841795,0.080239165160391,0,3475.27280989724,3629.18440322939,73.5717894954874,-66.0131992206588,66.0847082217824,-70.6030773519343,5250.88437944462,-94.9236608620911,-6084.38538223618,-6254.22306887599,934.258961636677,-29.7496210980737,-14.5731283228293,6.07944714457183,-1.35025528378311,"Canada.Yukon.PAGE","presence"
919.244905550607,1059.34937963436,1112.58308099339,1202.96069611893,554.923733455933,-1648.71637757156,1643.873802507,2005.90011777766,2176.78678527631,920.216402428641,-2439.14728628852,-2475.81913295157,-2712.50158960411,-2658.65561077683,-1681.70625920879,2132.61712757325,2148.62428784338,2209.72868239579,1015.39783151138,23.3259878111208,0.0103671167666713,0,940.083095041282,449.015376545661,12.2585397232024,-40.8628346734802,-2.78334227109697,-43.6354346809254,886.779591194446,-60.1915000327059,-2733.55636709215,-2400.27387817363,1501.84221445966,-20.667015177134,-11.8191264570402,-21.9844190739746,-6.41339065014594,"Canada.PrincePatrickIsland.MouldBay-C00","presence"
2622.17289027924,2425.05485600652,3432.82221612056,3587.30272583906,2101.58753011314,1051.69624147901,4927.09668897736,6051.25986820835,6259.91287996329,3907.65334336607,-5628.3428213946,-5586.35880549327,-5543.54665630677,-5852.82123913431,-4656.12810560511,2226.1089751931,2149.40714682461,1042.37989982383,498.237815195608,92.6463210008719,0.031791789829731,0,2454.88882691332,2002.46648410366,24.1284495537434,-82.269099403755,32.6845931804516,-72.1442776132545,3007.6537327416,-101.666117263129,-5762.89028031468,-5596.67936092067,1536.48801243003,-50.1085621417643,18.8677998859677,-15.9527802197398,-13.2138842285033,"USA.NorthSlope.Sagwon-C18","presence"
3073.38415769875,1920.65313320156,3616.63882708613,3794.77015230666,1971.48846383464,2810.35487747097,6548.51899915163,7639.39871228562,7580.7827058926,4974.2230975733,-5727.72643571041,-6168.65419759344,-5720.820158629,-6599.18076589052,-4803.2372929161,2095.87156108259,1620.05420460794,496.486303788952,334.531141943952,799.714593705098,-0.00246372442537298,1,2720.62187254777,1688.43117615724,22.4408780443718,-58.0632804131737,29.3977893180313,-70.7962362498246,2833.87815102527,-85.0912766381036,-6029.17253386884,-6064.76281800621,1981.45135529741,-29.3070763124555,7.19385607180341,-6.35646263709472,-5.04149787945596,"USA.InteriorAlaska.5","presence"
615.896268281791,568.895732446116,557.436775790022,784.833682039287,231.371917122354,-3412.51971104346,1326.4865003861,1445.26138015082,1795.00975727652,428.777344624922,-1198.4616915122,-1613.9145507397,-1890.40213660539,-1685.92238636356,-463.212829808141,1388.79510717018,1313.7629801542,1986.73373630552,783.302652044812,-14.4907612434236,-0.0359909472366174,0,575.098536430406,1089.12779790326,18.7272016527386,26.5612692463923,5.55460183093258,29.7050504797592,2243.30085401781,35.201975212866,-1531.06506375267,-1627.69650663096,1510.16046713531,20.2405971342275,-22.5063043477488,2.8098878782039,14.0795819443517,"Canada.Ivujivik.RTP13","presence"
465.958665240228,397.605630998895,588.959833617801,-19.7598689782002,276.718567714473,-4106.64260859102,1290.47191445677,1565.39758922373,816.946800769254,576.28466720583,-906.84667493196,-894.583451922491,-974.225853107565,-2298.34643438274,-184.132971157682,1171.46180063218,1158.30779724635,1755.39445996802,466.106433803954,-288.099954360766,-0.26887845993042,0,397.605630998895,608.719702596002,5.73454840987135,-7.08719268958911,-26.0558529168237,-15.358020859468,989.112922017901,-15.7086826746958,-906.84667493196,-1051.62707710049,2114.21346322506,-6.72079090667903,8.66249565325345,-9.49887301547965,-5.30000987601423,"nonveg_794","absence"
207.740496563402,518.701104850286,90.8355089011703,-386.352337538862,459.201824972208,-5493.65500267798,892.801737704764,810.329852910517,230.611767781998,1031.26003739934,-1548.96380859924,-1141.78824315177,-1836.99147949363,-2526.84081435664,-858.860429202458,811.170518532972,1040.64675283129,2103.59094447927,312.445736126689,246.930071426796,0.0236762333661318,0,207.740496563402,905.053442389148,-9.67158955418487,32.912738149932,-44.0644012831351,44.648974911988,1060.41406310071,36.9766136901686,-1548.96380859924,-1582.68895496075,1667.98038515418,27.1306021830254,15.3752253816024,14.0273736019612,12.3649409429272,"nonveg_715","absence"
2990.70844833653,3144.49204861691,3960.88248970334,4203.40739800703,1818.02619611055,2064.75616058407,5261.81182001113,6364.12551212978,6691.77504339758,3277.59688491056,-5491.60963562006,-6144.51065601475,-6197.27003648804,-6591.75210387825,-3999.54789516631,2538.91907234348,2291.28428150894,1089.26668230537,400.920279521502,24.6886403834041,0.00267617512252872,0,3686.03536708555,2917.03708525516,44.740285728934,-7.87516537933896,20.6955129012197,8.2823794347341,3575.07584860855,-3.13606715272797,-6072.70515394936,-5695.13197186386,2682.0969246787,-0.848866100887966,-8.70628014261031,9.34944046856882,5.5408120731953,"USA.YukonKuskokwimDelta.15B2","presence"
3254.91252860621,2361.25093037341,3601.44859639952,4280.11123818244,2066.69362809156,1817.543718703,5364.12671876137,5898.40645624869,6835.59754820998,3372.04627262448,-5818.00001942452,-5640.88587609875,-6198.09912600975,-6414.7934132979,-4025.86035528533,2695.85056004324,2442.13607007065,1228.30502717368,475.313240988277,68.2446281692001,-0.0357653563221296,0,3365.26663519061,1957.13381784024,42.0470029876835,-39.6430899109192,35.3043080524585,-27.7270342379474,3087.30408877993,-45.0218487296625,-5501.24338445426,-5579.2264947001,2777.10184639742,-18.54414417671,-2.39724948141176,6.9310482342256,1.92169632299283,"USA.InteriorAlaska.LOWERQUARRY","presence"
706.442035567498,459.649147704535,1156.76465698582,969.918668450163,207.680463054824,-1955.05839676483,1138.30867144319,1842.26150804402,1551.40019024197,317.15874876977,-1991.38658451775,-2201.1743346283,-1359.90601251643,-1925.11921091366,-2114.16227726952,2445.97744385942,2132.24464537612,2914.72031378099,1143.45756268134,-16.6189816625195,0.0207344125956297,0,706.442035567498,949.084193930995,16.0890829842798,-38.7286394045158,8.21056359193194,-47.8617576514538,1525.10275927425,-58.3835418763115,-1991.38658451775,-1918.34968396913,841.268322111878,-27.9656223583344,-0.400139464874782,-26.7939859047596,-16.1055086504427,"nonveg_849","absence"
462.381186374121,153.891789377261,-390.836890509559,570.949185496791,111.387044267473,-1962.64881436591,1805.9647503896,750.473195745554,2348.90470138055,726.294307751141,-2223.39558662325,-2140.1754348632,-3336.37697791664,-2793.78224548431,-1246.43989403595,1135.91430963822,1154.87360403472,1668.68651255074,578.134594193377,522.150427678636,-0.416269689798355,0,153.891789377261,961.78607600635,11.6998047368882,19.4545957102436,11.3702423378161,20.5085611275022,1622.61039362941,19.3875697648577,-2223.39558662325,-2348.03402778467,2089.93708388069,15.2288809379086,-4.83339311505093,16.9671859348005,10.7156305628815,"nonveg_666","absence"
142.288031846051,1687.14781110723,872.556015615538,1200.87050688218,164.16861060196,-3092.71423581623,1133.28588188536,2253.81813670829,2714.2161816579,401.863232438612,-3154.40647433055,-1460.45181266465,-2482.18316527144,-2291.93141452039,-676.93827366231,919.450225659321,1631.5064910827,2502.61081243043,779.627472554038,-611.307140320574,-0.0511166006326675,0,872.556015615538,1544.85977926118,-0.412841108602057,38.7900854996044,31.2028119684967,43.5231493351193,2794.74954165245,44.8949827325129,-2291.93141452039,-2013.18222808987,2477.46820066824,27.3956383908181,-10.7747631623872,18.0934173590318,12.9090557249437,"nonveg_619","absence"
429.231747712171,-3.51779791984933,353.557073820583,1293.63983859119,-405.587120643888,658.344961445331,1240.67401239418,1506.69372389222,2762.61713143949,-219.79626112444,-1533.22892908093,-1727.1251323196,-2855.61896461981,-2399.92811114557,-741.804263110695,1180.3461654423,783.816272303574,855.986576272632,669.702883762418,1699.19132993645,-0.0190614815801382,0,353.557073820583,1699.22695923508,26.9296409147116,-17.8537435870216,45.5808110541508,-5.88231966338994,2982.41339256393,-40.8443425853359,-1727.1251323196,-1851.54108005532,2113.81470150911,-3.44242306314452,-13.8121805257534,3.94738556063252,4.45009943359296,"nonveg_532","absence"
130.956889724315,43.06125389516,312.655386539805,485.782165737487,306.986309949546,-4170.27292899608,416.577290112958,683.472013551835,907.487691606427,351.373610596154,-1022.21474778965,-1168.00109962405,-1052.87702880313,-950.481344297673,-341.039066152969,901.175562852452,1115.33230366136,1925.22072349394,680.526934185028,-215.281811192929,-0.077581949532032,0,306.986309949546,442.720911842327,-6.51960815649006,-24.5085575131495,8.45311212748006,-17.2655506444705,593.609478478838,-33.5994364022043,-1022.21474778965,-906.922657333494,826.962033471084,-16.5181799431199,-12.6413471837529,-8.63689959714026,-3.55117878188433,"nonveg_1499","absence"
487.359876037651,457.97153200782,807.217683817304,49.8526007887253,1057.24894780154,-4251.95728031877,2120.00167015291,2507.97288955036,1843.89407904396,1942.1086777359,-2741.60780751689,-2638.94539706901,-2637.87619390267,-3402.3582322674,-1012.7889211609,1091.04634931538,1825.78779270917,1515.66813907168,421.420718222392,470.12349471127,0.0451525077223778,0,487.359876037651,1007.39634701282,-17.8090334926216,-23.2830767872989,-30.6725379500673,-27.1108437983002,664.078810506397,-28.3919695366657,-2638.94539706901,-2486.71531038337,2389.5693111065,-8.94207854496857,10.7905938721948,-7.13994925120896,2.96557254140763,"nonveg_648","absence"
3137.45705238326,3562.02629862397,4070.59457679985,4440.05925756088,2038.44046547544,2114.65164433433,5767.23581942056,7020.06702332147,7526.07848177537,4254.43671337716,-6302.51168837219,-5516.34597379198,-6156.28731593131,-6270.22401926445,-4212.42410989441,2490.2375438342,2410.22373522358,1013.98853600587,462.596145046341,-324.164696155171,0.0346274905438934,0,4391.439845278,2383.05554020315,31.2950545791443,-35.7611964687129,100.846210045666,-18.9634639145172,2299.66873043506,-43.3055179833565,-6153.95578126783,-6501.12754784864,2529.98240991728,-15.722281506822,9.52018390661795,3.88276846202861,3.01895262165294,"Sweden.Abisko.KJ-Snowbed","presence"
74.5349514769374,-87.9674742116084,1060.2103818817,-756.026404486178,-209.994640223235,-570.734271382551,77.0184036209631,1488.58032135635,-711.386195049918,-582.550427469958,163.897174527716,-763.275761384093,515.943187220406,-1349.75799029939,702.080574769777,1133.84177977653,1055.34690078443,812.722765635547,496.934683070811,-214.643170571318,0.0176965203136206,0,-87.9674742116084,1816.23678636788,10.161771132149,-191.362976015551,-63.7905908859864,-217.09316433911,2199.96651640627,-228.54170506879,163.897174527716,-146.222563033118,2051.83856506917,-142.014840662251,135.935202902656,-64.4669625361447,-68.5059313304616,"nonveg_1927","absence"
2718.38394605255,2244.75760745987,2999.83986602974,3438.27805563358,1771.49423227353,159.055215103904,5519.78232409102,5917.21465991297,6492.86538510899,3786.37218672692,-5631.1141576268,-5834.56532633996,-6108.02083319592,-6356.53853590408,-4312.9992585015,2159.22761904307,1949.37406436669,1115.25399527171,416.370087979046,31.9102816272032,0.00167737004812807,0,2146.41307520533,1540.77334132119,16.670301570158,-15.754141658169,34.8239698845557,4.4740737633525,2574.66032435165,-17.0163775364416,-6329.11210629425,-6117.45956329391,2373.411594719,-5.79690862783608,-7.09116085297729,3.59444110582452,2.76988189670323,"Canada.DaringLake.Tower3-DwarfShrub-1","presence"
3432.62595971093,2655.51764264962,3679.85581912161,4370.31752177024,2181.32661509237,1703.24570136245,5814.74836446584,6263.03575338135,7076.7959968021,4175.21081226309,-6037.78275886717,-6001.08890202392,-6669.23015348069,-6915.28744094432,-5000.42408937429,2697.27490621044,2321.67895998259,1103.62757863681,388.187350775436,-130.400540841795,0.080239165160391,0,3475.27280989724,3629.18440322939,73.5717894954874,-66.0131992206588,66.0847082217824,-70.6030773519343,5250.88437944462,-94.9236608620911,-6084.38538223618,-6254.22306887599,934.258961636677,-29.7496210980737,-14.5731283228293,6.07944714457183,-1.35025528378311,"Canada.Yukon.PAGE","presence"
2158.53399027994,1911.26844831364,2227.15295599316,2256.4891786645,1802.01036273116,-960.567314686632,4148.63937160644,4361.51847612336,4550.58248651539,3574.7859469362,-4431.36144716309,-4745.07243315779,-5118.96269448761,-5172.12373958407,-3487.00074750114,2028.14208745905,1981.05062258483,1433.07992862915,519.289580190046,157.518289517774,0.00912280882605248,0,1938.10036496586,1150.15802300789,12.5637419036372,-41.738588384598,29.1704750272071,-34.4138658974633,2006.10211465717,-53.3644133082138,-4652.13619924244,-4722.97565287899,1714.77135952774,-21.5407263255304,-13.4485134286088,-8.52382441566909,-6.07159359616177,"Canada.PayneLake.TD4","presence"
2765.28876647861,3340.83281924172,3703.39173990606,3896.30133562752,909.08796289651,1354.91621567748,5203.18002999891,6590.73822635509,6889.10045047529,1948.70023840941,-5143.0280589489,-5420.01396840111,-5977.03798079072,-6125.49832189456,-2814.48783739209,2551.5579241127,2831.69936221827,1060.95654485556,374.955304421641,117.683493582113,0.00232767732813954,0,3085.23877842709,2822.64132301067,55.8831909795264,-21.6156063136102,51.5084800759251,10.9167374536006,5047.00512268112,-17.3714606928788,-5695.94047641677,-5125.22438662576,3664.66178041599,7.88790186105601,-7.10508786404595,2.30370638644323,5.96586981290535,"Sweden.Abisko.KJ-BirchShrub","presence"
2577.26077282614,2808.82915607693,3175.59494980408,3285.93255282072,1426.5748266252,1473.16451159472,5625.97218626142,6468.16786667259,6630.58662555303,3808.52107992184,-5470.91718215529,-5622.21674680369,-6000.90644557233,-6282.72399678075,-5057.21779856977,1957.76629771196,1387.61547138131,920.038174724816,427.102770925041,418.887624996733,0.0297045201063156,0,3270.8302638376,2652.15894827358,46.5509309066889,-49.4640858227669,62.6235743322263,-37.4969900783889,3549.59751927147,-61.0044133867322,-5961.3414234481,-5993.31284780738,1992.17261626065,-21.283107617596,10.4510818045894,3.05951140202304,0.539923809659165,"Norway.Javrresduottar.EC-Sphagnum","absence"
661.902847902888,673.003421220561,1231.95720312078,1022.62703927951,511.180670449556,-2748.06135028004,1648.05110706405,2581.59560994577,2396.49823051201,1012.29841055541,-2273.57495724166,-2694.09112852998,-2200.51830181845,-2530.70510165023,-984.187480337772,1429.24686319557,1694.65850101635,1899.94306443002,716.167332921966,-201.353897443623,0.0117744550936752,0,745.117964183168,529.024652564059,-12.595825061049,-7.48626670509516,1.22399190832694,-3.23375176579958,504.244489457384,-8.12117387391602,-2445.82911976473,-2009.30584291061,2838.45376664122,-3.485997841026,11.5460404222914,-10.616256708702,0.199275598091189,"Canada.Ivujivik.RTP12","presence"
1095.02297301889,1379.66508154118,1461.38177978545,1892.52353340264,773.588861147685,-454.845976247049,2212.62675492663,2773.32548589846,3288.28943142766,1786.15362211157,-3750.01884758984,-3239.46992422981,-3733.29137610878,-3340.40265983717,-3237.43951796684,1821.85836822819,1534.91671344421,1479.13348990484,850.304013077178,250.312633435537,-0.0162668656557798,0,1379.66508154118,1118.93467225495,13.9753961683132,-5.44777988295188,42.1225884681894,-0.273822249404445,1502.1358093161,-4.29160615089119,-3340.40265983717,-3460.12446514649,512.579329622995,-9.3036403521674,-19.0208263674533,-6.43877218986621,0.965851947924587,"nonveg_898","absence"
1878.29088926011,2131.42525806627,1942.39631141244,2741.90763453468,899.694407781432,-360.00513777859,3583.5594257562,3831.46845728423,5134.62164602734,1984.51415484084,-4747.03432621594,-4503.34932546448,-6237.23108378771,-5476.55565260787,-4050.14799243231,1978.93916788168,1536.41585171422,1511.73162520578,517.796163841873,-677.048518510013,0.0030463479924947,0,2108.50422459467,1836.66277568069,33.8793026880476,3.39374578905978,43.5700685413799,34.1462942225742,3064.08294870169,6.19006928983424,-4516.50759477315,-4861.28359885417,1967.57904500023,3.29315751228191,-11.7842918963101,17.7752928505942,5.51163380421832,"USA.NorthSlope.16","presence"
1314.66906879415,193.866960026006,452.502029707409,518.688648737246,532.017075016613,-380.587119276974,2198.21307481016,1210.12516106397,1332.70815808093,1032.77059064588,-865.177173995718,-2034.09016757768,-2289.30868943093,-2449.83541254192,-1249.17020112604,2181.79135117594,1702.46011905745,1069.32246867991,807.767087990478,-809.414195671237,0.0182873010635376,0,518.688648737246,1120.80210876814,19.0890730189642,-8.34306676391622,-32.7814438811515,-15.6623844038978,1486.05452440071,-16.0634390533714,-2034.09016757768,-1777.51632893446,1584.65823854621,-5.16068043578586,-2.09080154766339,-1.43127041416869,-2.31117215988661,"nonveg_1968","absence"
3221.31052183384,2856.19273914406,3640.9729421805,4091.19583294308,2262.41370108267,1705.25779424533,5292.42070967949,6019.24329985085,6528.1091025643,3597.22692560577,-5855.18284921124,-6043.62570066235,-6297.74450511815,-6373.747208993,-4546.8138443702,2849.36958178163,2648.28589055764,1247.82828602702,495.042156587444,-61.7040751694807,0.076117649950363,0,3094.55985667513,1744.34563075766,26.2020523423019,-72.8491908390526,27.1215132705327,-76.4547465223369,2967.87809933162,-102.654507858249,-5827.829600611,-5794.63226224425,2377.64380590778,-36.9290595598946,13.213007900233,-7.42373417338237,-10.2520566114496,"USA.SewardPeninsula.QuartzCreek3","presence"
3211.46150782366,2992.58602676636,3764.63589848626,4759.61504735395,3005.63054948558,2333.11136369457,5099.15153192703,5946.64514811224,7127.62810477863,4800.56422907976,-6344.63516724366,-6459.27698246803,-6776.3443993801,-6369.6355514117,-5012.60408259338,2785.10254691957,2841.61721215632,1125.65938103698,539.78065967012,-16.6502675179459,-0.0071331012295559,0,2957.57173852006,2440.64039212359,-1.34804798081565,-75.6085270348901,49.5760806081855,-65.1850970983087,3047.90876402122,-96.4621323542429,-6154.18793107514,-6180.09843036404,1824.93168237494,-37.0296885284797,1.90021586381123,-10.9932228777373,-11.45004285648,"USA.YukonKuskokwimDelta.72B3","presence"
196.836689889617,-163.94235985761,811.382449755286,824.221320631135,174.710166928606,-597.334514999686,462.481144964996,1106.67300194571,671.994446182418,294.242101596019,-1370.89978428866,-1704.93206412919,-269.459982146126,-880.839658573538,-770.906458287561,1572.97586793228,1932.11065141672,1541.8479854886,1804.45412762893,-397.694501201038,-0.187925890088081,0,196.836689889617,988.163680488745,0.737550765367053,-51.3328847164682,15.480223737961,-86.1406510695163,1105.5568294665,-58.1872015508687,-880.839658573538,-999.407589485015,1435.47208198306,-47.3511691316747,-123.310221378824,-24.367525427274,-29.2545553414066,"nonveg_572","absence"
