"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_lateSummer","spectral_NBR_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_endSnowfree","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_changeESPS","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeESPS","spectral_NIR_annualMean","spectral_green_changeESPS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
2910.82137588101,3187.77898855489,3495.31192305481,3645.73762287392,1737.17119420471,4037.69281397944,4180.36609693134,4853.56047450074,5512.98253907191,5985.846829364,5651.33291438437,2926.4976460996,-5119.6472700422,-5685.07655861765,-5897.46915713622,-6109.88418988906,-4020.03247774229,2714.27492218154,0.773257169872523,0,3071.26190173853,2944.34272299812,2224.29058232328,40.3422519135917,31.409057193611,-8.08645416282388,52.6801259124106,40.7108320708762,5275.86099812546,5045.96807519036,3583.6566197406,-5358.48902061917,-5200.96448807667,-29.5395272485375,2617.37393466321,-1.73242266736566,"Russia.Tiksi.GraminoidTundra","presence",0,0,1,0,0
3804.15332650146,3205.25446137106,3916.15435060988,4523.65602463768,2663.0442427182,4813.40620246799,5394.57136572076,5853.47901549345,5330.09930107374,6192.78284977489,6865.38470848916,4366.81784685233,-5833.50532660961,-6449.73223656134,-6725.76122656295,-6692.25975229935,-5347.02243106,2710.31828098568,0.66616378724575,0,3905.91110784849,3696.41347685308,1534.77089376688,21.8543259246318,10.5753661522747,-33.5325567213941,11.5852349261007,8.73034358778565,5933.19630648369,5729.03255449154,1991.31232479103,-6130.13539200425,-6016.37033281961,-21.3658275753446,3054.15830231232,-2.44283988272569,"USA.YukonKuskokwimDelta.72B3","presence",0,0,1,0,0
780.637574671515,1122.64157353617,1335.92169764179,821.048923686869,576.309564679308,-139.876397304113,-904.693341654367,1275.12993846421,1867.58454857212,2152.15116388148,1375.32908437148,996.764977243465,-2570.68002552928,-1722.3323484575,-1484.46827641309,-2509.71702986492,-2593.5696520224,2312.57315067872,0.411850243806839,0,821.048923686869,927.311866843131,759.61213296248,8.1731203996883,1.55428265443668,-19.3891021914195,1.41563666488259,1.29275938123267,1375.32908437148,1533.39194250655,1155.38618663801,-2509.71702986492,-2176.15346645744,2.3447306024755,2261.6349998675,-0.360398939933047,"nonveg_863","absence",1,0,0,0,0
18.4454421499992,148.822966630561,103.454076135909,497.170388625856,382.833075031016,756.214490338404,571.740909603617,-96.8444694641735,-119.458177045326,62.654693094702,546.083394113078,-49.2894367686496,-370.706534768958,1362.0096778881,-58.4295911859093,-149.638258260148,709.267663800656,964.620106006546,32.0399475097656,0,148.822966630561,230.145189714668,478.724946475857,-10.1218786911394,12.9385120669151,2.26844452473262,-6.91780860451031,-14.5534383848856,-49.2894367686496,68.6292007859262,665.541571158404,-58.4295911859093,298.500591494748,5.97481828402189,1094.10430599545,-2.47619173734889,"nonveg_1145","absence",0,0,0,1,0
3649.41118134026,2850.57135900038,4052.29118350123,4688.20326065274,2534.20424719723,4930.91488408492,5421.1587791167,5694.03859265557,4905.08354552113,6214.838031961,6907.8853979,4368.33212964506,-6058.86810772561,-6094.60162723409,-6480.4332031792,-6589.62904307731,-5525.78709030191,2640.42896199221,2.21826117899683,0,3802.60614742699,3512.22940644295,2656.85463483047,52.4348340745351,36.1269870864806,-59.1067593358953,44.1617696639561,39.82087445327,5927.48989436117,5611.2000838706,3156.88413009819,-6113.73643645604,-6132.19718479156,-16.552858409334,2969.24745657336,0.287167102810065,"USA.NorthSlope.Ivotuk1","presence",0,0,1,0,0
2963.04615272112,2749.69558991399,3991.71655719869,4178.08943546567,1835.98756656247,4621.27889535712,4641.24456771982,4813.6819358425,4747.96538860136,6154.0119576281,6361.43346594062,3398.43468689585,-5738.45871593292,-5872.66854143071,-6169.66137346347,-6642.06464058368,-4978.47347890148,2547.32017321171,0.200637631118298,0,3127.99423996907,3147.25635337555,1966.87192856847,9.73315698385325,32.1151819218588,-15.4930899392626,39.447556593827,34.1994432508008,4959.22505909914,4824.67716554369,2641.86632840873,-5650.62426310914,-5490.5073249305,-3.84307207125939,2970.8476410458,1.38608465412707,"USA.YukonKuskokwimDelta.B","presence",0,0,1,0,0
1667.99305573244,820.935881446878,879.941465412396,1638.86768441696,536.495251743476,1777.38569572954,2900.35483094719,4570.25234743764,2907.37590538857,3428.65052690675,4858.62418628273,1580.14887544765,-2879.0288010136,-3151.87528163554,-4868.33301329873,-4220.004593826,-2396.18206496497,986.281431896781,31.2691631317139,1,879.941465412396,1108.84666775043,1131.49780398896,41.9073260736652,-1.04019183269545,-3.10555705081672,-5.40726107035242,-13.2193527959982,3428.65052690675,3469.01036829267,3278.47531083507,-3151.87528163554,-3503.08475094777,-47.8919926004431,1253.31785718176,-11.373090748514,"nonveg_856","absence",0,0,0,1,0
300.825799721454,573.761702210425,-246.092788934609,26.5823217138468,630.277582839479,-466.271832700676,94.420522800473,692.193531963502,1077.3958096206,11.1120371448594,338.510285624577,945.122241669365,-1347.75073617212,-927.836139820078,-1920.78257837365,-1384.97146409034,-65.222200908139,1666.75893553007,2.04955005645752,0,300.825799721454,257.070923510119,876.370371774089,-8.66978376626383,-7.03188405147711,91.0949434605593,-3.56206130841039,-6.14134956843283,692.193531963502,612.866781204581,1066.28377247574,-1347.75073617212,-1129.31262387287,-0.954377638928894,1442.57124473817,-4.58952533150865,"nonveg_729","absence",1,0,0,0,0
2925.57084952492,2709.98800170698,3291.9478090764,3713.44640023848,2033.87940528469,3827.12324453983,4287.82218430214,4752.05436420791,4704.88392580853,5301.8989532813,5850.88806835127,3607.06892151818,-5288.15190715077,-5851.66638215902,-6003.67907720921,-5915.07388184831,-4634.15096312615,2487.33219033679,0.316851910617616,0,2737.63381495152,2953.57975669565,1631.81798544962,9.29955331644588,25.4199782888653,-26.1346357791436,43.1498621596893,36.8880363365843,4610.71179472691,4948.47020086926,2080.02908037269,-5896.85965751095,-5679.03404287321,3.76821541835446,2622.49393410205,1.85053981744225,"USA.YukonKuskokwimDelta.15B1","presence",0,0,1,0,0
2932.39607588314,2485.71138062144,3131.54224989512,3375.54440043446,2142.32390705464,3724.55076526214,3690.60601490439,5439.86509631748,4992.32809021683,5726.36812917296,5976.7274840079,3929.33061953794,-5288.06842230185,-5489.17906376065,-5873.30578048249,-6192.9551043111,-4396.12677346112,2137.65188504025,0.72716817855835,0,2778.51965838998,2838.21685173634,1639.31075570122,23.6367932134615,28.3303176901224,-36.0820083752931,36.4554718972739,26.3787821218494,5191.67329842465,5272.19058102962,2720.33618765694,-5615.73473876875,-5513.11417893265,-10.807452387154,2317.01130351986,1.8698501076956,"Canada.DaringLake.LowBirch","presence",0,0,1,0,0
402.596895279637,1101.10265324692,733.109926434615,1379.1730831564,-39.7567430112619,-2304.22938695866,-1576.59231939816,758.991808818594,1583.65905636236,1242.66101010742,1935.68951958071,59.6761132189417,-1617.3589119408,-1145.97704182678,-1813.80604869639,-1421.14291593114,-811.509237291706,2435.67798925412,1.79573464393616,0,733.109926434615,715.245163021263,1418.92982616766,18.4314015954541,39.0630475150705,36.7992726812309,25.0910652127586,14.1748128303518,1242.66101010742,1116.1355016176,1876.01340636177,-1421.14291593114,-1361.95883113736,7.84863984038645,2370.76438724026,-12.2922287520271,"nonveg_637","absence",1,0,0,0,0
2775.94362815615,2548.72998580277,3113.76930286804,3256.75134670684,1954.538718773,5005.5513805267,4816.00920013104,5542.77686856786,5270.33239187695,6044.57626843001,6165.43570123061,4366.71654847499,-5763.92832767536,-6319.56280997739,-6354.23890443573,-6615.27488964983,-4857.91953332082,1988.50745069472,1.47015817463398,0,2896.10807518507,2730.80131324833,1005.61403635977,25.8830826179026,7.39101799428031,-30.6372669576349,13.0324827583937,9.94592596600947,5678.17210189747,5463.64621310627,1287.79960839959,-6420.16587710044,-6178.92840037579,-36.5460035144861,2101.19232382374,-4.16409329717558,"Finland.Javrresduottar.A-Sphagnum","presence",0,1,0,0,0
-3.63941065004002,261.581084131761,-132.632150306016,388.092140695993,40.9200258637505,-814.407961138306,-183.934743537716,357.604657528532,755.137596576045,210.882311657958,863.375767181604,444.260154132975,-1057.77738138695,-605.444681926911,-1176.48256765418,-500.301417925046,-982.609991811245,774.686774859272,23.4449310302734,0,40.9200258637505,110.86433794709,520.724291002009,-1.53653229357898,13.0577183782011,35.8375667670706,15.6884173270408,14.0871302745947,444.260154132975,526.252097415423,652.493455523647,-982.609991811245,-864.523208140866,18.5825321153966,689.214975349398,2.18255142422605,"nonveg_870","absence",0,0,0,1,0
3332.83880019056,3191.82560294181,3761.24324622908,4208.92868074476,2155.17227336745,4705.82939588632,5281.92351592736,6102.10362179587,5976.98875942024,6712.82466514673,7354.29134714858,4231.45609644237,-6262.0965952088,-6132.81029524888,-6762.08529393367,-6706.43974473295,-4868.09795653511,2406.28249240964,2.6369118988514,0,3618.4506636566,3586.09161223546,1961.71484908788,35.2027627047016,22.4947328567065,-17.9714366271773,35.4656877722799,28.801842266084,6329.92055926184,6215.02002386498,2986.18416138736,-5901.37498076631,-5895.76239173526,-13.8802638152447,2730.37010311592,0.197591262649416,"Sweden.Abisko.NF-SeasonallyFlooded","presence",0,0,0,1,0
1029.09753491572,868.38770123999,775.813982608543,1159.51368665645,534.859714507258,-405.537776750394,-20.121476051684,1506.47811690289,1307.35526155488,1214.8845521713,1681.61460307339,883.094300466872,-1623.14200207737,-1754.80616595799,-2018.8556006927,-1630.61537397882,-1935.66423807896,2550.92644849557,0.77367901802063,0,868.38770123999,873.534523985592,624.653972149196,19.7695128163384,5.21664606962946,6.61240847367472,3.63375068700192,2.81604244435769,1307.35526155488,1318.68536683387,798.520302606517,-1754.80616595799,-1792.61667615717,-0.298934876057974,2597.48883340648,0.38763014926285,"nonveg_926","absence",0,0,1,0,0
3151.22389626495,3544.42186742493,3736.78686525929,4507.49073981651,2360.87307602061,4218.20095048551,5081.77075574254,5553.96053077063,6096.06654744751,6266.76174242707,7283.11079891067,4013.14206097583,-7066.02339856057,-6213.4211185854,-7543.17068509741,-7247.70378076653,-5247.36744774772,2689.43148919652,0.478866600990295,0,3296.7540858409,3336.7687588094,3298.14875064898,49.8324111410737,41.7828319325091,31.7800913529228,64.6633658686366,56.9321124873599,5724.46973257445,5686.6632462854,5209.56525470758,-6877.36933894179,-6817.02003062509,1.28606021214882,2506.71990228712,3.28626538716507,"Finland.Kilpisjarvi.16","presence",0,1,0,0,0
-531.796989843318,-112.52956734514,142.202192615356,179.492100601376,-741.146305352614,7112.41925083061,8650.03846251248,-1247.74292741949,-2943.77336844325,-764.027973676026,101.089725514666,-2656.50438439519,3088.03063778399,6155.96729048161,4815.2495888765,2932.74500883432,10000,324.942649418411,0.138568818569183,0,-112.52956734514,-212.755713864868,920.63840595399,11.018385026805,37.4362679181418,-12.7365879980248,158.837795814766,84.8247196637303,-1247.74292741949,-1502.19178568386,3044.86309395792,4815.2495888765,5398.39850519529,-8.17292783945619,233.89947764655,10.4261008176662,"nonveg_1720","absence",0,0,1,0,0
424.113978714599,67.1269753621989,747.043574167496,319.337645503094,764.051056336935,-2516.74830995769,-3142.39676779202,1338.28447290875,951.54830651055,1864.82285541375,1362.41053002836,1454.9015005183,-2116.2229578377,-2684.96202860681,-2034.90347489454,-2682.87405224142,-778.038605028129,835.986819631901,2.00368094444275,0,424.113978714599,464.334646016865,696.924080974736,-11.7219681938737,-3.61297700729326,-56.6597165671081,-6.22065500701202,-6.92327669442939,1362.41053002836,1394.39353307594,913.274548903199,-2116.2229578377,-2059.40022372172,-19.5396929104729,1119.17441521862,-3.6713264709827,"nonveg_882","absence",1,0,0,0,0
574.694867782743,-707.885809429135,1246.00501848091,715.447275061541,807.096629650442,1858.3195840083,1355.71586566176,698.509032189025,7.46008591474327,827.288472979759,552.209586995271,138.912730576839,-1035.90278294438,275.117755760331,-595.017557011693,-1463.90638358583,-1275.08324011505,1011.84341562455,19.3761386871338,0,715.447275061541,527.071596309301,1953.89082791005,-14.5251101167312,8.27955336934109,-67.3755457900016,-26.2433279436365,-27.3635351008566,552.209586995271,444.875981731127,819.828387065016,-1035.90278294438,-818.958441579325,-25.1766823906737,1556.1699026577,-1.57719986721305,"nonveg_571","absence",0,0,0,1,0
635.459127457646,245.156918584148,988.88269499024,844.912579709628,-486.703687171771,2566.46037650687,2439.76940927014,751.691254771782,518.008103230121,1402.78823761007,1214.20395641296,-915.37274042802,760.147293455676,-409.171824831525,440.12341760978,352.005101038616,407.944915769083,1175.74106699734,1.0543657541275,0,635.459127457646,445.541526713978,1475.58638216201,40.077243379622,7.22253283627523,-123.954296067682,-15.4527255300795,-11.692659432766,751.691254771782,594.263762319381,2318.16097803809,407.944915769083,310.209780608326,-14.0738687040366,1385.98946858902,0.195870231189082,"nonveg_1927","absence",1,0,0,0,0
3868.44232954996,3430.21435713279,4186.51471406442,4532.28017712695,1810.06694973605,5371.99728059451,5434.27382650579,7102.36706836861,6462.86288090323,7510.21841292533,7982.44935738949,4058.1262343837,-6411.58952388234,-6160.23446353334,-7166.80438844603,-7676.12598144504,-4048.50123576652,2339.333113437,11.7325736999512,1,3980.39670177836,3589.10032279906,2655.84898096248,88.5282993654159,-5.01298247418826,0.28253290615677,14.8991777564055,12.305716802701,7228.65344808405,6630.70827199697,3777.62462571212,-5903.58672045266,-6281.57908435149,-69.3801302490116,2346.84751630921,-9.34252958332905,"Finland.Kilpisjarvi.19","presence",0,0,0,1,0
2618.49704529733,2385.94717261784,2736.66444894006,3366.73891601342,1129.56257085398,1893.68463132933,3565.49999426256,4563.95763429411,4363.92545921482,4671.56594693243,5712.03853029198,1604.729706913,-4462.05133363284,-5414.98870194577,-5983.47086596086,-5196.44243117554,-2611.12550587821,2397.30991709409,0.826613306999207,0,3031.96908398002,2887.73057225325,2059.94149169148,46.4791287928768,31.5364497435807,-29.088721666128,45.736495658104,38.5646877818966,5005.03823026454,4939.94298251748,4016.12180162664,-5255.22526916406,-5554.02148348515,2.28507257292175,2547.8374842536,-1.89671409021749,"Russia.Yamal.Kharasavey-2b","presence",1,0,0,0,0
3494.52893236779,2767.52848217969,3884.01750478965,4513.81881179221,2524.73849909095,4850.46357442747,5398.74980768263,5676.58092664691,4575.48153482428,6101.45424728857,6922.63237219719,3652.88662856459,-5853.55557188344,-5956.97544130357,-6472.23856009277,-6603.93918871749,-4662.52077568784,2601.38372630381,6.16708319114917,0,2724.26132504318,3305.3878962988,2799.70571915145,4.39938336574909,53.8488857289335,-97.4403034377318,63.6206877782424,52.2697089745677,4839.39563280176,5249.84973591809,3565.38802453166,-6401.20972840836,-5968.70714822529,1.16076210145387,2880.28544650922,5.32165892607051,"USA.SewardPeninsula.QuartzCreek2","presence",0,0,1,0,0
382.633264497366,607.93667196275,-732.003467196307,193.628866917666,-577.316026159173,-2678.0453616955,-2176.25404972071,492.503540578718,824.39397606285,-619.298471146813,614.587590172745,-1853.53341615369,-805.726042964081,-854.601505946489,-2212.23422038775,-1771.52685183199,709.90823580347,1984.20164212775,0.0403236523270607,0,193.628866917666,-25.0241379955395,1339.94013915906,53.3305161475855,-9.9475998726158,70.5231652188978,-110.098790652108,-94.2184377493274,492.503540578718,-108.269356097238,2677.92739221654,-854.601505946489,-986.836077065369,-50.8316215193638,1453.28836990511,7.68933720611007,"nonveg_1834","absence",1,0,0,0,0
109.123806528901,375.844206970756,134.425638924644,-182.644802006965,404.177354777109,-4156.403380444,-4764.11629801443,765.981401658844,1110.4327451438,882.182353113807,512.20202012339,941.217878328258,-1715.49276454998,-1201.55529218569,-1738.40755705753,-2247.65350907357,-1197.47435200339,981.035850515996,11.2518472671509,0,134.425638924644,168.185241038889,586.822156784073,-11.8021419299283,-11.2218695590718,10.0591070019213,-26.6978048706584,-23.4481341815024,882.182353113807,842.403279673619,598.230725020407,-1715.49276454998,-1620.11669497403,-20.4677209432152,897.725934754964,-6.09767949240617,"nonveg_681","absence",0,0,0,1,0
-315.590582293218,327.504753315234,745.834625981055,442.50479847408,628.016135682609,-1801.41764658483,-2130.98609165982,-81.6156637723202,718.453295163965,1340.59223340659,1012.4896873608,860.54286076186,-1594.55988445674,-880.046244244414,-649.829851292534,-1119.14299475963,136.888678781365,909.621245652464,28.9719467163086,0,442.50479847408,365.653946231952,1061.42520827427,-31.4535572658609,24.4546897021709,-19.9204701269439,16.1134877089247,15.2400411783638,860.54286076186,770.092482584179,1422.20789717891,-880.046244244414,-821.338059194389,15.3360286999069,1002.36242703499,-1.48533135570195,"nonveg_932","absence",0,0,0,1,0
41.4602708415779,123.095804262554,1028.99265796879,1043.55030214933,149.602578996046,-1386.17120568435,-1612.77067462469,554.77826014872,321.679111941253,1686.61627682936,1888.81118619424,627.4360721896,-1891.22798236431,-371.564240006501,35.4114977191032,-351.650257811108,-1536.53345825911,947.534508286944,25.4955310821533,0,149.602578996046,477.34032284366,1002.09003130775,-6.36131224438049,55.6716684059864,-33.5517353224532,81.283381103448,70.9222379269562,627.4360721896,1015.86418146063,1567.13207425299,-371.564240006501,-823.112888144386,85.5320958085114,1263.5761564686,12.7432275898519,"nonveg_988","absence",0,0,0,1,0
223.530122862149,676.955022749759,633.598821331852,721.3294059896,254.615428669912,-1483.60346758214,-1467.91291959827,349.066534902287,1084.94946432135,1016.15944834275,1145.61008014544,384.37158328227,-1876.18288629838,-1268.95410923682,-1459.22607229057,-1378.72809772666,-610.363587141104,2229.67415720342,15.3318748474121,0,633.598821331852,502.005760320654,497.799283127452,-1.24341223231053,19.9119713250981,7.22603356965122,18.9717236708114,16.949976584705,1016.15944834275,796.03142219882,796.543545243151,-1378.72809772666,-1318.69095053871,19.898191542869,2298.31427104549,-3.06237536364647,"nonveg_752","absence",1,0,0,0,0
2890.94577746137,2595.26281740122,3529.71618250929,3848.10465995982,2483.38677605977,4236.67547375295,4353.91134741843,5183.57901660798,4827.90821931937,5956.3300112658,6383.13352731018,4485.85727502505,-6163.53139742286,-5840.0338932212,-6164.6993181148,-6501.37851527762,-4968.14735979756,2344.09330287224,3.40814161300659,0,2716.38053928169,2978.15012733484,1325.66801426788,8.14484537545792,19.4269278323222,-54.1936290658397,27.4737191173677,19.9708166269002,4990.45253582908,5256.94073941441,1782.54777809663,-5910.22514161467,-6101.06775468185,-25.2266756532371,2431.21115092827,-2.31498618492743,"USA.NorthSlope.HappyValley-C20","presence",0,0,1,0,0
1983.62994017272,1575.04851736883,1927.64115486539,2299.90854822946,1119.79069768338,3339.6900833288,3282.00927476268,4805.83993850805,4281.1216311217,5231.1817441007,5847.17530828954,3704.5934552583,-5628.44189025603,-4949.99123995064,-5417.29755556227,-5502.7742894165,-4558.56401274176,1585.38745826038,5.6979357931349,0,1726.65769161554,1866.62992690354,1303.94436871782,52.1577747487129,-7.31685615157055,-4.87808685351837,-13.3736147463577,-11.8892738149155,4703.44087495483,4716.82060765509,2041.27715804652,-4929.55547874342,-5093.57607165188,-45.2055697147819,1832.31554203678,-16.4938261626754,"Canada.ChukotkaRiver.TH5","presence",0,0,1,0,0
1272.1223487067,219.74939140734,567.309696455104,1211.27715585461,555.824874434862,-2554.56587941072,-1519.30226394635,2727.21636892878,1360.87120013549,1908.79061630453,2814.96051221432,1370.8969255667,-1851.47209979537,-3197.78967256873,-2936.4479101789,-2293.20869135716,-1637.8515796074,873.740610586634,0.593476355075836,0,567.309696455104,765.256693371722,1052.37295729936,21.7059840688435,-1.78956449564968,-20.4447238263391,-7.35852991386057,-6.49584580139244,1908.79061630453,2036.54712462997,1454.08931207883,-2293.20869135716,-2383.35399070151,-12.9922526929937,1246.28959889578,-3.74465089012481,"nonveg_600","absence",0,0,1,0,0
2775.94362815615,2548.72998580277,3113.76930286804,3256.75134670684,1954.538718773,5005.5513805267,4816.00920013104,5542.77686856786,5270.33239187695,6044.57626843001,6165.43570123061,4366.71654847499,-5763.92832767536,-6319.56280997739,-6354.23890443573,-6615.27488964983,-4857.91953332082,1988.50745069472,1.47015817463398,0,2896.10807518507,2730.80131324833,1005.61403635977,25.8830826179026,7.39101799428031,-30.6372669576349,13.0324827583937,9.94592596600947,5678.17210189747,5463.64621310627,1287.79960839959,-6420.16587710044,-6178.92840037579,-36.5460035144861,2101.19232382374,-4.16409329717558,"Finland.Javrresduottar.A-Sphagnum","presence",0,1,0,0,0
496.434874520753,-58.5099823439677,-197.78376214721,-211.923303705068,211.143643183129,-3773.08618650312,-3808.37461262395,1055.21880085557,-51.8941774026125,-339.164185755453,-368.371289882271,415.444815613291,1194.00492684588,-447.703326509919,-797.795553756108,-833.079308035968,801.113619662178,1052.69474508281,2.26101779937744,0,-58.5099823439677,47.8722939015274,708.35817822582,8.91535097930073,-21.4653993401764,139.273779803242,-57.4855119391238,-52.7577388124617,-51.8941774026125,142.246792685705,1423.59009073784,-447.703326509919,-16.691928358787,-61.4267949964197,1196.03853420592,-16.6247216707947,"nonveg_822","absence",1,0,0,0,0
2468.01677067569,2228.93585542543,2527.01063429195,2661.90629023029,1853.55259078196,1934.74732888644,1850.5993724863,4498.33909332496,4175.80941856427,4649.77064718002,4852.03052976944,3284.35739635888,-4550.43409321458,-5200.80780590673,-5170.99016355229,-5221.72775163679,-3658.53599245226,2114.58663519304,3.28745832443237,0,2253.15413053213,2255.20986133551,1500.43847885671,24.3249246554422,19.2397440163335,3.53243186843659,31.2702313795707,25.8285702840177,4166.18240109981,4148.09385436429,2533.5953591095,-4707.99513004139,-4852.97164181125,-0.175672512591024,2191.84347170904,0.996114830353268,"Finland.Kevo.12","presence",0,0,0,1,0
-70.8306741244438,705.467454771718,449.526090166403,697.332482347964,568.93267639306,-2838.06940087253,-2628.07055480099,724.136676091732,1819.32161719786,1591.2298133147,1914.56392717831,1290.20754401915,-2954.23152723143,-1946.77883100672,-2571.95269157823,-2325.31702609729,-1495.81650520866,1172.05394526937,1.75999760627747,0,568.93267639306,470.08560591094,776.298128896162,-26.6568062715627,30.7265262588963,15.0553743885479,28.4422509457373,26.183342913059,1591.2298133147,1467.89191556035,1190.42725108658,-2325.31702609729,-2258.81931622447,25.1565800453656,1077.99205423536,3.47042962548662,"nonveg_913","absence",1,0,0,0,0
1985.37193454078,1969.20203814066,2461.40375519707,2222.13950682785,1775.13440296402,1324.10720288553,1083.04229804367,3963.45452778544,4198.016923599,4675.36668926774,4544.73153178171,3487.29410712432,-4600.61593077478,-4635.93939260193,-4837.40726552912,-5132.36537826644,-3620.35663652339,1858.1913704074,1.36019192801581,0,2043.26158973719,2128.26532677052,1724.55082481062,2.96982884966316,-19.5468220909363,-66.028820275767,-14.0837050969218,-15.4274258049267,4028.52721358736,4107.71826782635,1691.5233526582,-4299.43015765134,-4380.61671279804,-34.5198213600232,2053.24329025044,-5.590380279726,"Canada.PayneLake.TD4","presence",0,0,1,0,0
3241.54534237674,2456.32260273827,3705.53256438627,4114.12900064515,2311.47839409295,4550.11599502873,4949.88724934678,5241.09272331145,4418.6154249532,5973.61953423129,6571.55385483749,3973.50235538063,-5885.71396251811,-5784.33607545507,-6208.20298605868,-6534.6052509419,-5178.51199456413,2418.35268323327,1.98560576821551,0,3198.48880980948,3081.12626440589,1492.0329971745,30.7746448965166,18.3481822670645,-23.7512801233904,31.4371476214493,22.8584613060614,5158.87001303974,5124.9117819891,2182.26961772021,-5744.73010130814,-5851.02568636394,-26.1181011343838,2794.62546763093,-2.33870803455624,"USA.NorthSlope.Ivotuk3","presence",0,0,1,0,0
-298.513867532384,-127.909367983138,-54.7495086151918,-327.411832527757,-91.6782653258562,4717.0363659498,1201.35701541526,-294.751343849154,-1094.04881548627,561.166116219619,1173.53633581007,-296.829608329092,3118.3687662569,5109.38638772066,7742.12454164361,6373.37426678207,5441.29932265266,814.918622137992,37.4029350280762,0,-127.909367983138,-180.052568396865,272.662323912565,-4.30907504596933,-0.602040937403599,-2.52275377130849,-22.7685899535526,-25.5655697730365,-294.751343849154,9.81453687303497,2267.58515129635,5441.29932265266,5556.91065701118,67.8126145942745,905.178525898255,-11.160532313207,"nonveg_1290","absence",0,0,0,1,0
-462.633827735253,-913.185532527409,-501.269481670007,238.75700453337,-485.881761690845,3913.16266724636,7798.57328615746,-1802.57907362744,-3931.05993848583,-2108.24284723936,-829.178890701531,-1926.50984614645,8414.15806270888,6081.7013166826,4552.29932627449,9544.58413248025,8000.25441371736,0,0.0602303221821785,0,-485.881761690845,-424.842719818029,1151.94253706078,11.6239669777959,701.390832268624,-10.0467329477415,1283.08850331466,1174.05877980247,-1926.50984614645,-2119.51411924012,3101.8810477843,8000.25441371736,7318.59945037272,1130.42606977137,102.910603612672,316.51466788648,"nonveg_1994","absence",0,0,1,0,0
2182.65025042204,1933.11321564392,2256.38756561934,3164.35771803677,1821.59754017453,2435.16813029081,3280.51698674675,4023.09020728998,3977.83631237002,4344.31102910315,5356.6087865677,3393.79296108766,-5129.9348164679,-5417.78844883593,-5734.45059363028,-5256.57493367855,-4297.77745267849,1944.95810190924,0.873459060986837,0,2192.12416559781,2510.16715727128,1854.11431637332,0.342398020619741,36.796295243168,-4.49700967056466,48.8621106652701,40.5123284177452,4162.18265647369,4533.24963926373,2498.86272644318,-5333.95762145915,-5053.30878667965,12.0922423186134,2324.19529096664,5.40174757135159,"USA.YukonKuskokwimDelta.5","presence",0,0,1,0,0
116.866978603406,266.736937407468,76.7147869751612,167.36500744791,-289.26258280004,-3094.85515791595,-3007.58736737619,274.643128453601,528.662724708856,282.192012566612,399.9530377278,-355.075981764906,-1347.42700710906,-1131.79398858431,-1511.03726713679,-1426.95194769843,-1391.05563575572,1574.64901188974,3.63399982452393,0,116.866978603406,67.6842255267811,555.999520207508,15.041835607535,1.80350103016083,31.6703584053845,-7.01441632615347,-6.56643624054308,282.192012566612,226.074984338392,883.738706473761,-1391.05563575572,-1361.65316925686,-2.84017644962027,1523.69983169313,-4.93736404979372,"nonveg_976","absence",1,0,0,0,0
712.994322630744,146.353559439796,630.797151973125,547.056744129747,531.888315660392,96.3560033844519,-215.049473215101,1070.63920924962,360.142892955583,996.311977871177,873.818164636075,832.812952637473,-1041.72193265286,-2108.70514973065,-1321.43626109811,-1463.55028666728,-1107.88280363899,1776.055301906,0.59255313873291,0,547.056744129747,513.818018766761,566.640763190948,7.87417421610225,-6.91406577087488,-96.8887185066659,6.28883918207461,-5.83210416960922,873.818164636075,826.745039469985,710.496316294035,-1321.43626109811,-1408.65928675758,-17.5761814172671,2211.92106287793,-9.28394154821015,"nonveg_955","absence",1,0,0,0,0
594.414953475782,785.130212611813,-387.874328092503,967.743773399492,672.722020736341,-4612.84022529909,-2006.2534050837,1805.6962032903,2140.00726813319,863.228015692447,2506.80186212736,1567.82531112784,-2579.66202183165,-2525.16591534876,-4028.46601649028,-2716.67565942657,-1639.17370800317,1240.16768684887,2.7245466709137,0,672.722020736341,526.427326426185,1355.618101492,-2.30314903707528,10.9802594095209,61.7370810897009,19.2393690578159,14.512970706209,1805.6962032903,1776.71173207423,1643.57384643491,-2579.66202183165,-2697.82866422009,-4.02981287043889,1069.02086117741,0.287831072335979,"nonveg_612","absence",0,0,1,0,0
