"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NBR_lateSummer","spectral_NBR_peakSummer","spectral_NBR_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_NIR_endSnowfree","spectral_NIR_lateSummer","spectral_SWIR2_startSnowfree","spectral_green_endSnowfree","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualMean","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeLSES","spectral_SWIR2_annualMedian","spectral_SWIR2_annualMean","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
1,1046.07284168871,529.904378150526,-486.263152377387,-192.874656914337,-276.250733207328,859.919758813335,-908.636696477424,-309.792782555345,-200.788730775562,191.887416829984,-474.106560924573,-1936.56839677099,-1490.02675240544,1653.68924223129,1020.81238617473,-298.748668338938,55.373377113908,-224.453802288399,-335.603074362505,-987.400399053198,-2246.9668610417,-1683.02413022367,-1296.41194575961,2078.12938324877,1630.74181068737,801.138212934121,1173.06811423561,1127.0787384264,-548.64916672356,-2.94889640808105,-0.023419601842761,0.0226182546466589,2.04955005645752,2.48614621162415,0,-192.874656914337,124.117735468037,1532.3359940661,34.7979888130536,-31.7678845795653,112.90750339199,209.339539173882,47.5469704642097,-49.1227930620449,196.506272810084,30.0336264610425,-43.1260043393699,162.495759538491,55.373377113908,441.334506978519,1952.43791057023,49.4248169610445,-1296.41194575961,-1309.88128208814,1911.36378667919,25.2844439841343,-34.549257842594,-56.3942730818024,139.951829109833,1103.99292592231,1235.61558902423,86.422484291506,1173.06811423561,1231.12880528179,758.709553615206,-17.2096571707719,52.1175731894809,-18.3994598921269,34.2762447101758,607.042324132236,40.7151417542479,"nonveg_729","absence",1,0,0,0,0
0.999952673912048,1523.21992371617,1280.09552603082,1569.05097573344,1643.50617059646,1075.92641076584,-749.867793273535,-235.963393194962,140.620548509634,-1190.38836790077,-1801.64753034588,-2160.67623146507,-1726.11434987988,-1396.75056455729,2347.58350431075,1973.76152970747,2471.07261701734,2789.46697390417,1598.5895642088,-2536.86835839441,-2597.21221924215,-2385.7190997941,-2200.62871155588,-2922.39834917499,1477.31948022101,1660.23166973163,1768.11085224136,1826.62291875016,826.884850443966,577.793944427203,-1.51536011695862,-0.127293646335602,0.163004502654076,11.9502487182617,3.61614418029785,0,1523.21992371617,1418.35980136854,567.579759830622,22.3646756475168,6.01431234401435,-19.2636966468414,-485.401395183144,39.9490198922342,26.601425928286,-34.2602933385715,30.8130352590726,20.2448482894294,-28.970792105679,2347.58350431075,2236.09483782971,1190.87740969537,37.4496970050975,-2536.86835839441,-2528.56534763231,721.769637619112,19.2764995390289,16.8119823419267,-13.2207420170158,-14.0995412965364,1660.23166973163,230.138763000008,-8.29480242625153,1886.20797753383,1875.28105354507,102.20459099821,-2.13097661072702,-3.61676385696477,-2.4101478193058,-0.31306893480474,422.999123633484,0.509854796398796,"nonveg_701","absence",0,0,0,1,0
0.951022803783417,103.847979238565,276.65542307615,656.9384521932,580.444260901388,-556.175982722901,-2547.94595816521,-2509.26939652634,-1736.53451394241,2097.53310275818,-978.642639268085,-3810.8104905637,-3682.14277626805,-2923.29927622224,493.892822602151,834.578509585352,1488.83332856711,1336.82701237489,-579.615994928437,-817.175183456175,-512.472091169425,-1025.6207295591,-1306.53979830874,-489.280966225041,1402.53751163085,249.013974928963,679.961208897075,894.99687955786,83.3353457514195,304.238736232563,-4.06527137756348,0.520856082439423,0.117807067930698,32.4173698425293,-4.72931909561157,0,276.65542307615,212.34202653728,1213.1144349161,25.3855369985179,18.3306262178009,-16.5340447442196,-897.725329363333,-72.6901147576561,-74.7740243462127,-1.6815896364727,-81.1357250626014,-74.7944860366984,-5.59424844763722,834.578509585352,714.903135640213,2068.44932349554,41.2888006742534,-817.175183456175,-830.217753743697,817.258832083698,-12.6113160473513,-18.8217159558678,12.7690485795289,22.3108103647686,923.834743076873,1170.70984577893,-24.5534493291858,1381.52649729152,1305.7435575291,824.415239510776,12.9956008375815,-17.5500841089081,-17.0145189577603,-6.60161493179928,1146.22359777546,-9.04698157123808,"nonveg_1469","absence",0,0,0,1,0
0.596815407276154,398.339341672717,232.838451602832,-232.364269233918,29.8711773543059,337.595392853477,-2884.34505491285,-3726.15829953868,-3015.43833834192,-1123.18157112878,-2870.89109813333,-3998.70379815963,-4672.34215336715,-4103.48939842576,2768.10089328654,2932.15685366655,2761.35284473761,3315.35887532528,2786.70632255025,-2216.83932484715,-3281.76968092827,-4071.83503931071,-3718.02418739085,-1433.29104677759,1767.47653886083,1188.23396764642,723.940205996336,2599.14092791542,1147.76618768895,297.679338576224,-3.28800988197327,0.308656215667725,-0.16461655497551,20.4929790496826,4.63065624237061,0,232.838451602832,153.256018849883,630.703610906634,1.26549893373415,-7.67642008996689,33.2287657740536,-2474.56231372168,-10.4272236157786,-28.9947923678285,60.1295174732735,-9.82730854370904,-25.6791312560921,48.1170253719657,2786.70632255025,2912.73515791325,554.006030587677,-0.387613109660502,-3281.76968092827,-2944.35185585092,2638.54399253312,-16.3239224597826,-31.2746846363271,-27.2162193784506,56.4332398844601,1188.23396764642,575.396153353814,3.41820242915102,2915.69930202202,2924.48007754808,632.698870096449,4.84037979253387,-2.82003644294189,-7.18912246371329,28.7112372424493,764.342276109507,24.7480133935222,"nonveg_730","absence",0,0,1,0,0
0.968182027339935,2387.22932241752,2309.1552045176,2556.60738439157,2705.09516076485,1212.8340473505,2129.66707232165,2436.41442777988,2775.22669278451,243.386588863546,-463.196573684031,-803.456935597124,-559.753443822829,-256.857893994767,4398.73567291458,4395.26324506987,4875.26959639087,5184.87708925912,2602.91711688327,-4022.03649344337,-4334.59302008366,-5294.15768426692,-5493.71869893766,-3621.68506636647,2311.11221149446,2170.508488987,2222.66854717099,1676.10611631526,754.407717519495,386.701915388963,1.41127216815948,0.0030463479924947,-0.00331467879004777,0.368111550807953,-0.339556366205215,0,2536.16772127203,2365.54882887503,1639.9442418164,37.3330860115652,15.0818304830588,-18.3860337434071,2463.55816141013,74.912902426951,15.4668701899108,-4.30351936414476,51.1360487017605,6.3507484450466,-5.52534222342769,4886.42140224723,4597.80915523273,2769.04239828919,62.7593117684441,-4199.89207107145,-4219.67548238891,2033.40739576122,-5.34972458575957,-46.851243490656,-24.5550761267787,68.2533832477013,2202.69874098119,407.310922505275,10.4924135983574,1580.55433023464,1610.95467896423,422.457168421322,-9.40209927515057,11.9193002643332,-8.82506681123586,8.65361359884115,276.289737194602,5.93507154328085,"USA.NorthSlope.16","presence",0,0,1,0,0
0.259114384651184,2979.94042822562,2703.5261411966,3385.06882677596,3838.21561658363,2039.77581322179,4712.09368473946,5488.85942674006,5836.34795655107,3110.41676810626,1431.14090946589,1853.26041169707,2449.30352482018,2721.57870779736,5801.29461463653,5532.6277859764,6492.23522146754,7072.82892708751,4511.62221919929,-5863.06899284495,-6291.82051423696,-6314.67794749915,-6134.38170749581,-5176.63244884612,2208.03133700254,2042.68034613839,2406.10649318124,921.308204195459,512.490855951552,-26.3853242402178,1.0894630998373,0.0157412057742477,0.0231023118831217,1.60652208328247,-1.29690188169479,0,3101.23277397563,3135.99593291889,2230.02456129703,48.1470775678688,25.3423301374505,-2.03985622072673,5110.98010543257,71.1810772166001,40.663988273771,22.0589574531697,57.562266445933,33.5558027517707,23.7035430390794,6170.88326812215,6133.42497726854,3277.14003575605,71.9548264593584,-5650.95254334975,-5759.61729343125,1828.8239190331,4.07404546984778,-15.4416651250544,-84.3832687597756,82.611186015462,2257.24040198245,546.962228921375,16.2249341667128,846.022856250615,846.72352478363,355.205600994438,-1.19231649300771,11.7162514891392,-22.9046496341814,16.0555058752528,285.989326400021,12.0969785967059,"Finland.Javrresduottar.A-Sphagnum","presence",0,1,0,0,0
0.961219489574432,2626.98913324892,2694.25333956848,3434.2242069421,3716.75351677145,1344.5711586049,2726.25769738773,3330.74934815292,3570.7824459741,1944.63894557174,-406.004612144659,102.584741160621,458.612471620974,493.44788613095,4382.76757151968,4504.35908721401,5638.27399651807,6180.84001520261,2340.1036919462,-4807.72327428068,-4919.83740341801,-5736.65485864118,-6004.64378358646,-3308.96411404243,2560.07897460665,2627.25665885542,2818.83973601175,1504.89710925148,873.922146429765,-132.996013278439,-1.67098261912664,0.0443319024311171,-0.0113755871748759,2.72270446353488,0.815427833133273,0,2943.99274734278,2896.29760587639,2070.3503607078,26.3400861730021,28.8359782185979,-9.00780129053967,3075.60988780924,1.45474218959521,47.5767040536545,56.87880200494,-5.22979921916139,34.8741646486787,40.57614278037,5189.750863231,5006.11253132599,3397.07784685887,43.9348465505887,-4678.95502806507,-4746.57520978498,2746.92618544686,-38.8030948546237,-21.0935200989939,-26.8241006349482,86.8506156417237,2576.56813335282,475.13405001225,25.0070552638026,1656.679478048,1616.58549495911,410.554857234473,0.515511585793062,21.6081503807617,-7.35038370335462,16.9203177744196,376.148446413351,14.9901822457774,"Canada.DeceptionBay.TH8","presence",0,0,1,0,0
0.0724496077746155,2839.13769184517,2975.70790141727,3494.87456492326,3755.74356993886,1292.69727519051,4128.57197728087,4193.20700999536,3964.10610959528,5253.4544902771,1246.62071426616,1173.51632456062,1189.93075895141,931.354489213386,6161.71813539066,5303.77014425396,5935.58875453876,6514.74552987299,2973.80237523668,-5044.76911971594,-5944.37115786643,-6534.34357118155,-6838.88365295753,-1286.56987476809,2450.80561253789,2380.63985983573,2397.40696451771,1179.4329627756,659.188479684164,1005.21655993295,-1.92243949572245,0.03905771067366,0.127977728843689,7.91243505477905,0.465893467267354,1,3285.28005950061,3037.74265275515,2222.56429487655,41.4457561807675,36.6235559246574,-22.808765693065,4344.95707878186,-37.5458184069432,36.0313230447736,31.6808442999202,-42.1628787755114,31.7040127163498,30.9755769913634,6285.61955928833,5752.22093872686,3695.12141922206,85.9125302890061,-5967.2991598828,-5262.01742914168,4025.6829607657,-120.628467271482,-22.3477888677313,36.2649640063116,47.7811347434528,2519.30584521667,265.439897127393,5.83584247878343,1101.94136783871,1131.02584151004,281.811588546522,0.0533252780475095,6.93050981034308,14.0160181477788,8.1042816852038,1456.02714642052,17.3129790974331,"Sweden.Abisko.KJ-MesicHeath","presence",0,0,0,1,0
0.338191568851471,2195.56266017711,2467.08414369872,2309.89452485772,2725.49074660728,1530.81850166595,1851.4211871923,1521.66805903533,1768.39576998111,1461.65945278162,-1425.90796189306,-841.134404466793,-1087.46779536485,-910.899071962676,4454.41640522354,5035.80210060149,4725.59306694237,5388.01837139433,2774.92167205167,-5163.74182500641,-5296.17500517395,-5884.82450308279,-5575.23139854263,-3145.16903194548,2013.97340912529,2100.88311128967,1906.84497997371,1555.87957306471,647.401074922078,2.89838287197072,-2.92296957969666,0.11046657115221,-0.0178654745221138,6.73231601715088,2.63904581069946,0,2243.78765264809,2299.9711928057,1193.93680232859,11.8445725726262,25.4659525001423,-12.9435394737541,1441.4941079938,-20.8303133901733,31.8669602486319,-10.4337788381742,-20.4519781257828,24.2940003011469,-8.18668330991795,4439.10996649257,4439.9382997022,2519.80969506394,37.9974214883029,-5060.81789973711,-4947.4999947429,3078.30449272054,-68.7650073443795,1.98225257543803,-46.4700324829863,-2.91628614688348,2072.97433936784,555.640031801086,-2.53102943753131,1632.53756997172,1585.88021541285,367.504654989189,3.61823307692483,-2.54585799457516,-10.7477238300931,-0.983146318178194,599.971293535188,-1.26768421740005,"Finland.Kilpisjarvi.18","presence",0,0,0,1,0
0.00999999977648258,3801.70131957807,4216.3221410751,4801.5060455504,5138.85636219222,2898.24389167567,6287.99356798624,6324.82661062946,6280.44643405113,3082.66375403564,1331.26396872987,2835.39768001914,2840.36583181356,2731.3305625121,7170.36814319026,7595.6172253357,8096.84468970681,8391.15181756829,5943.2540317165,-6980.72517080897,-6769.30410291535,-7182.09992319154,-7297.01501665108,-5331.76194192139,2399.48074550094,2603.9916973184,2871.54026162887,1208.53460228101,519.734142832467,-414.538563856195,-1.20715360641479,-0.0530656032264233,0.073165312409401,5.18890695571899,1.13494746685028,1,4281.44716086416,4165.94958346607,1944.98252111291,31.5683968315456,31.1729748172579,-14.4174342980083,5394.86991338628,59.07614865694,32.3743936821419,24.8108734412214,45.5153793003201,31.1809151818161,21.3433073843655,7718.69727722067,7486.83960612722,1967.90979142634,43.7445905120643,-6616.93656288369,-6688.3358423647,2556.24768049908,-49.8276049490967,-30.779648832028,-3.58892583026295,63.2765186541164,2642.63831641377,822.789425735896,9.73224138474372,674.543667670782,784.999328659834,696.073276575223,-10.3975224228947,8.89621671024997,-3.79071131868551,13.1042748532152,316.641753278391,10.293324889744,"Finland.Kevo.4","presence",0,0,0,1,0
