"spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_lateSummer","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","texture_NDVI_peakSummer","topo_slope","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeLSES","site_code","presence_absence"
2289.50305737284,2473.37153817212,2415.705205242,1146.53197511786,4532.34147338132,-4556.90246014776,-4157.8084562705,-4607.81648493755,-4823.21958677174,-2920.90999706626,-25.3902724373539,3.81205239892006,2188.71434547424,1476.87993686438,-2.09583985826682,"Canada.PrincePatrickIsland.MouldBay-C06","presence"
128.62931304086,993.594672201389,518.414791448658,308.961468239927,1205.27013158133,-547.448202016054,-1254.94578169287,-372.295098559498,-746.160404478638,-5.23902338363166,126.105872226252,3.09524202346802,518.414791448658,864.965359160529,-72.0804465967108,"nonveg_1416","absence"
-30.2855758667927,-384.918412552236,555.932205095613,-377.337063307827,-1317.20324097697,3341.20591231751,4033.15375311114,2843.43692231999,3107.12779010889,3401.37953854867,-185.424616533041,0.148143708705902,-30.2855758667927,940.850617647849,11.8210945561814,"nonveg_1854","absence"
1000.15077494243,1410.21668462682,1534.11279679574,710.417196142393,2658.78447827922,-2730.49090410623,-3047.47423770052,-2970.32858289561,-3077.84857228989,-1951.44343043886,208.091524979568,2.36038964986801,1377.47935739757,578.842044852834,-41.9142713067124,"Canada.BanksIsland.GreenCabin-C08","presence"
824.156597535957,1078.04741939588,457.757823249884,450.187148606424,1644.76326080305,-2358.97465247972,-1802.84446792375,-1760.65985802887,-2678.80883951042,-1991.37039816747,-345.172838923999,2.06429862976074,520.907951052149,627.860270789455,-16.9260547906615,"nonveg_975","absence"
443.412554659594,339.982255918691,383.095331218814,-134.320212275815,747.194091870478,-1022.04281553793,-1099.30682220274,-1244.08566454791,-1192.19525462653,-1758.91518333485,-187.162229615543,1.25611102581024,383.095331218814,659.132744348818,4.30959578087098,"nonveg_900","absence"
2710.57672957186,3414.3466746691,3652.01576714378,2149.25164852264,5497.71652019298,-5130.96980642426,-5886.64701555113,-5823.83711768382,-6009.33608627203,-4538.63715241206,-80.8732329774981,0.338735656053932,2979.6287651621,1786.69044965062,-18.2837269443455,"USA.YukonKuskokwimDelta.15B1","presence"
462.658117030504,342.043755667665,183.230692373112,780.100996944121,634.32377326231,-1499.64684662856,-547.211743883042,-693.792547435013,-873.875644225293,-114.551223913992,943.420264771591,18.9579315185547,342.043755667665,1248.58085970226,10.0511967802366,"nonveg_1316","absence"
1594.44181043241,2829.62164844013,3556.0113180642,674.849279086755,5834.83172159606,-4204.8957658361,-4409.74229336891,-5518.79704559593,-6098.79364650423,-4057.0643449608,120.846741166281,0.222558622558912,1859.85950031117,3574.36603888121,-6.75560751878661,"USA.InteriorAlaska.23","presence"
476.869316836004,364.773793127577,1179.82406738063,-173.644912037481,757.127846888972,-2105.77196744146,-2476.78825241721,-2950.6105704981,-2715.34265014062,377.062685754702,353.436327205306,0.182796254754066,476.869316836004,1353.46897941811,5.60477618542138,"nonveg_1672","absence"
1876.52788955126,2970.93869342327,3535.02082559439,1670.98229799842,6181.17706455481,-5706.9256572894,-5922.63021013891,-6254.41907284294,-6568.40545038354,-3694.22654352238,24.4773473104407,1.46050087081061,2297.78050583466,2434.79548085822,-97.3918192343288,"Canada.DaringLake.MediumBirch","presence"
476.869316836004,364.773793127577,1179.82406738063,-173.644912037481,757.127846888972,-2105.77196744146,-2476.78825241721,-2950.6105704981,-2715.34265014062,377.062685754702,353.436327205306,0.182796254754066,476.869316836004,1353.46897941811,5.60477618542138,"nonveg_1672","absence"
2525.78973866386,3018.73217553335,3295.58052018463,2013.20940493173,5708.47704079743,-4996.84801299689,-5930.26840156942,-6189.29742492142,-6319.15524166229,-3882.59263833907,-37.7075590066252,1.83251081572638,3154.45678991965,893.062908703536,-16.6205495372233,"Canada.PayneLake.TDA2","presence"
681.760913273637,94.5536466965366,170.404930010166,-414.286445597919,136.892958360299,-105.307299582459,1185.25171685805,238.622978980968,227.476222050227,-143.23142635873,-442.520942230912,22.0057144165039,94.5536466965366,1096.04735887156,24.4669694407125,"nonveg_536","absence"
1233.61785787158,1170.9443050782,1442.277024902,633.954705456002,2601.80523277857,-2516.01481181365,-2881.94115096311,-3081.8814782794,-2858.87998491742,-1453.13706431342,-87.6954063218996,1.47057567536831,747.915881881839,993.996411925882,-138.985465706854,"USA.NorthSlope.HoweIsland-C12","absence"
-216.805111351522,1070.37999421191,-333.741907996868,634.673140456426,2613.07810408329,-2680.88820168675,-3686.33156603105,-2373.46914290567,-4022.21740417372,-1549.61361404993,-777.594689889752,0.593476355075836,530.967211784309,1404.12190220878,-75.716770915496,"nonveg_600","absence"
741.796225625626,632.366643051244,944.495200374104,695.923970547581,1906.64138735858,-2779.20981421825,-2776.81834736523,-3326.11114093733,-3051.6703259722,-2261.88537903541,318.609552081427,12.3717584609985,741.796225625626,312.12855732286,4.37718330297528,"nonveg_758","absence"
90.2950728727785,428.681540029543,700.485184495738,365.832779332257,834.567515876481,-1108.20075455073,-1388.57672646183,-1523.47003241137,-1333.77710587743,23.3405656225607,-499.104586025847,21.2400760650635,428.681540029543,610.190111622959,-19.9050863033391,"nonveg_923","absence"
-451.986367555721,-323.829567991967,494.780580306455,-196.881884788414,-955.575269591254,3507.04033003101,6415.026255421,4924.12453639036,4654.27134455507,3667.6997514717,-61.1674709688759,2.03024411201477,-214.276287507007,946.766947862176,-4.41919998495706,"nonveg_1637","absence"
2361.75168553178,3743.06661334993,4367.50131472396,2520.99908259541,6718.83198806563,-6017.67952170485,-5596.69711970206,-6153.00390788607,-6469.00247320717,-5221.93463355976,-425.559520111542,1.42188986142476,3427.49505035955,1955.85315769092,-51.5917383711501,"Russia.Tazovsky.Burned44","presence"
2304.12559146498,3489.31023096704,3567.96950382244,1933.65595662802,5983.19822130358,-6035.29011771412,-5732.18888889901,-5591.23951881637,-6386.09504212774,-4274.79077870533,37.1008570763538,2.00975052515666,3034.75579094946,2382.56218046273,-80.0229241866046,"Russia.Tazovsky.Burned12","presence"
504.562859227745,1171.27417433517,144.776089917481,226.439668164574,1890.10731882283,-1595.38814479195,-1419.26393103076,-609.957496599933,-2139.7137822238,-1894.58546273374,-236.077201418528,29.0866165161133,504.562859227745,1026.49808441769,-30.3050597776101,"nonveg_695","absence"
3217.45014270709,3416.43753206317,4125.20405837357,2250.54015314076,5575.6124020722,-5951.63661845225,-5687.54912536927,-6788.23845776016,-6698.07974367588,-5457.62440376429,-609.200902465869,1.67491626739502,3521.92984021753,2505.89644772596,-9.16688910803797,"USA.YukonKuskokwimDelta.72B2","presence"
2061.52522065472,2534.29515631472,2661.70238588195,1745.34722667384,4951.92507068944,-4500.95036852952,-5239.77704743735,-5025.42605010978,-5077.83829593654,-3858.53082746861,323.382607658957,0.66233702831798,2347.93468702637,1543.80524340711,-68.7664551950166,"Canada.LeRoyLake.TD7","presence"
3093.06929968625,3641.61487203521,3941.08182892444,1677.12192130351,6430.20508758587,-5564.4123833357,-5793.473531561,-6331.99744077797,-6403.01907846806,-3565.37322583008,-118.52147173799,9.5879591533116,3082.27681206276,1571.72374662159,-22.5500082971673,"Sweden.Abisko.KJ-Snowbed","presence"
2900.7106835583,3366.62034269646,3600.42357390224,2324.46750609259,6351.64208707229,-5794.90523549205,-5853.95447341471,-6147.5947902217,-6445.21208256556,-5029.32732360799,157.206373795349,4.0210710366567,3610.71379607292,1443.21720608325,-29.9269341830036,"Sweden.Abisko.NF-DryHeath","presence"
250.905755754894,113.285226523473,-89.4581697620158,228.315333254357,546.472597644683,-2290.93317110987,-852.326700510732,-1431.65368193658,-1977.24234436165,-1480.21660889799,-46.2460563899171,19.6606674194336,113.285226523473,568.150054696797,6.25547860142824,"nonveg_682","absence"
413.918393465048,205.823179076218,308.263674674278,208.603347106223,-692.246433242837,4108.27872246111,6693.73646481059,4880.23873862342,3064.28580340717,10000,125.203448506973,0.138568818569183,308.263674674278,261.149469315985,10.4047607194415,"nonveg_1720","absence"
967.467467526237,929.899595041095,939.318888296064,365.083437425476,2061.75077800316,-2503.14395814119,-2340.93113856677,-2939.82053281921,-2963.22466037286,-1220.0343325836,108.94179096226,7.35864819420709,888.159558591092,735.105735285611,25.9827841126518,"Canada.Ivujivik.TP10","presence"
-414.150154611707,237.8261013274,562.375075063908,-43.4843221285573,600.662679263667,-1031.39593723909,-1575.21640439072,-1119.52372574963,-882.263875673735,-653.185706849287,103.836652894031,4.51217555999756,120.648474223204,976.525229675614,-59.270568721737,"nonveg_1499","absence"
2595.64927152697,3303.38697446541,3260.92186270118,2069.84707243379,6422.89034547856,-5781.36149818215,-6119.15690296299,-6044.60266019226,-6462.76539209227,-4625.88506258511,-20.3291230002621,1.29303284883499,2604.77288518924,1150.8085945165,-38.7683480393588,"Finland.Javrresduottar.A-Sedge","presence"
1233.61785787158,1170.9443050782,1442.277024902,633.954705456002,2601.80523277857,-2516.01481181365,-2881.94115096311,-3081.8814782794,-2858.87998491742,-1453.13706431342,-87.6954063218996,1.47057567536831,747.915881881839,993.996411925882,-138.985465706854,"USA.NorthSlope.HoweIsland-C12","absence"
1213.32534649427,-2.06614424673376,1132.99958906563,233.950726536175,966.446043244426,-2700.81250077088,-971.715934430182,-2689.9416334389,-1848.76806612987,-1205.14074928105,305.346206656702,30.8249473571777,233.950726536175,1220.66719009822,45.0144996570743,"nonveg_627","absence"
2304.12559146498,3489.31023096704,3567.96950382244,1933.65595662802,5983.19822130358,-6035.29011771412,-5732.18888889901,-5591.23951881637,-6386.09504212774,-4274.79077870533,37.1008570763538,2.00975052515666,3034.75579094946,2382.56218046273,-80.0229241866046,"Russia.Tazovsky.Burned12","presence"
1754.37352852376,2159.66402031362,2704.25946250046,1117.18150755504,4395.02232774366,-4492.53808725158,-4602.10241708183,-5409.50325403638,-5389.53335467925,-3769.41283419912,-72.9149668624334,0.707076966762542,1931.89387139275,1889.46027535699,-8.96383515659169,"USA.NorthSlope.15","presence"
2112.04176300271,3107.91607757919,3248.3403903445,1965.55369818558,5522.88348278465,-5449.12336901213,-5405.97537169457,-5574.71492272087,-5887.62772279195,-4299.32625309259,-225.378926465998,2.11288913091024,2585.5878378171,1309.77268848856,-28.3168615736579,"USA.NorthSlope.12","presence"
2595.64927152697,3303.38697446541,3260.92186270118,2069.84707243379,6422.89034547856,-5781.36149818215,-6119.15690296299,-6044.60266019226,-6462.76539209227,-4625.88506258511,-20.3291230002621,1.29303284883499,2604.77288518924,1150.8085945165,-38.7683480393588,"Finland.Javrresduottar.A-Sedge","presence"
3550.33155402705,3777.61436654206,3604.14439335049,2550.28618431763,6186.92536776385,-5754.01857030568,-5927.69114628505,-5844.07728461865,-6241.28311717888,-4589.39723540084,-30.1384706434046,6.85893478393555,3174.41453326534,1419.28312089746,-45.4178183411106,"Finland.Kevo.1","presence"
-15.7525460795483,-679.979745317846,-575.632642522404,-981.334768471492,-2531.14379507005,10000,10000,10000,10000,10000,608.444909752953,32.6007385253906,-575.632642522404,965.582222391944,22.904386180631,"nonveg_1236","absence"
2452.63382066021,2622.94565026415,2966.50054322471,1616.14144043841,5064.55015167737,-4473.79255665156,-4796.33421230131,-5293.4148507397,-5199.9418306257,-2991.31077386156,-198.660944091869,0.205136880278587,2123.3206487763,2101.54892077807,-52.2254894879672,"USA.NorthSlope.14","presence"
2760.06188327761,3946.80602047276,4535.55687229872,2534.74561164419,6186.76942321535,-5867.38999990449,-5944.52641238841,-6393.06481197557,-6559.40555484608,-4662.29830102469,-2.51565548066164,6.21311779214879,3828.79246126032,2237.24544665515,-43.6043884583476,"USA.SewardPeninsula.QuartzCreek2","presence"
-309.300203976897,328.342699315807,-123.981529276999,1153.8500902818,828.74452153317,-1100.84326856658,-2228.15181609681,-1336.6447405762,-2012.03084735502,-130.592121750381,529.303874231698,28.9488277435303,328.342699315807,1463.1502942587,-17.2335919808839,"nonveg_972","absence"
925.342457755562,379.008454372507,974.832310729803,979.306577129321,1172.62271812321,-765.97111884236,-586.660490833487,-1443.59125505628,-668.615208709607,-148.837752039345,-682.451058383204,1.47925400733948,925.342457755562,600.298122756814,42.0256925679273,"nonveg_715","absence"
2879.32783473822,3905.6514258004,4183.05861137241,2254.19486180819,6422.78058059966,-6129.11489445893,-6059.44278575826,-6177.17231560177,-6835.36050183832,-4535.90404981808,143.600198287192,0.441055309772492,3375.99537402873,2199.80520545936,-52.8154418391657,"Russia.Yamal.Laborovaya-1","presence"
741.796225625626,632.366643051244,944.495200374104,695.923970547581,1906.64138735858,-2779.20981421825,-2776.81834736523,-3326.11114093733,-3051.6703259722,-2261.88537903541,318.609552081427,12.3717584609985,741.796225625626,312.12855732286,4.37718330297528,"nonveg_758","absence"
2621.34835935403,3035.57657415187,3143.81392500804,1850.29720239118,5137.73047360435,-5436.1006069334,-5711.46890778954,-5861.57633112557,-6211.90419286714,-3718.71854609092,-79.6175634708153,0.367998874187469,2776.64238074366,1540.73242003235,-47.6027937301169,"Russia.Yamal.Kharasavey-1","presence"
2030.4092497177,2113.96544687481,2227.82082136365,1221.73855608495,4117.83664337821,-4388.79933168077,-4682.02201461671,-4995.07312726787,-4834.87343546118,-3325.32899854924,32.670956104942,0.338950538635254,2045.97705858938,870.05433546845,21.3464396861149,"Russia.Yamal.OstrovBelyy-2","presence"
2175.74911628153,2337.3023344523,2469.47895491452,1629.77778275904,4384.15253742228,-4432.000379931,-4456.17327197598,-4866.33276541793,-4840.54554433987,-3213.50331504655,-26.5407240156288,4.25292767418756,1783.77130004403,575.244262597505,-3.35057555267816,"Canada.BonifaceRiver.LSA2","presence"
2651.95866651811,3080.91946128795,3200.22572402345,1809.88953050994,6313.39087831945,-5754.49620284856,-5895.71686079697,-6105.19947098501,-6306.47472565316,-4854.40571608353,-51.6797893972313,2.42747497558594,2857.94112441563,1631.21681276767,-44.8514899052495,"Norway.Javrresduottar.EC-Betula","presence"
2402.09842455106,3075.35166528779,3193.32657677999,1699.98655671642,6350.05075322331,-5102.64568240191,-5729.92183492993,-5817.15944857656,-6088.49131960548,-4146.98454058447,35.5183977781301,3.27233737707138,3208.1802511021,1317.08122085882,-51.5783405175148,"Finland.Javrresduottar.EC-Betula","presence"
2985.49142198306,3313.99386893766,3309.26608315612,1900.31022956279,5851.69311603906,-4138.09666455634,-5613.99226542102,-5935.34826613406,-6205.52697583536,-4278.29615215865,-151.559812295208,0.540470808744431,2531.02103299592,1327.53412861505,-19.7849196020406,"Russia.Kytalyk.T3","presence"
1876.52788955126,2970.93869342327,3535.02082559439,1670.98229799842,6181.17706455481,-5706.9256572894,-5922.63021013891,-6254.41907284294,-6568.40545038354,-3694.22654352238,24.4773473104407,1.46050087081061,2297.78050583466,2434.79548085822,-97.3918192343288,"Canada.DaringLake.MediumBirch","presence"
2209.00135578665,2229.85043476894,3133.64517803008,2015.75215021545,5437.1509113657,-5580.04395660295,-5595.76877259929,-5725.87170242698,-6080.69180783772,-4231.57683222064,91.6946295144455,4.09714961051941,2149.2231938728,1647.78528866009,-4.20279380210968,"Canada.ChukotkaRiver.TH4","presence"
1497.79395817334,1869.58766303348,1572.74232393234,993.846093867925,7143.78317872181,-4458.50691342285,-4869.96205939154,-5246.27559706863,-6103.56820914358,18.2833583691802,471.869989720216,0.340450137853622,1497.79395817334,875.741569165552,-20.6552058255633,"nonveg_1607","absence"
3128.67248796579,3884.19286844285,4134.66601758205,2217.71886099313,6892.68165202669,-5804.47025324365,-5976.50259232274,-6276.57817066875,-6618.20879796405,-4060.31614576838,36.9462697900708,4.15902778837416,3566.51161966621,2304.04384245746,-26.0191259896642,"Canada.BonifaceRiver.AB1","presence"
1772.16991288028,2711.07600303794,3197.5710688302,1644.50165571999,4843.94390298106,-4895.27786493444,-5045.4980311229,-5352.94203793808,-5491.63770550896,-3739.179049373,-191.659605060716,1.46534221172333,2689.62897880883,1583.16034202798,-75.9637804193296,"USA.NorthSlope.Sagwon-C16","presence"
517.112551012895,1343.88065721734,518.016424067546,-103.130461444461,1894.02154002753,-1360.75095561288,-2172.30026518592,-1343.70256335464,-2393.04141416013,-2693.92207001793,-62.6405622593712,0.77367901802063,518.016424067546,1447.0111186618,-59.0548647288891,"nonveg_926","absence"
1008.24639977475,423.684969532219,642.845399341079,-187.205080191127,1133.00813607936,-2320.73818246655,-1754.21270947144,-2557.99051273166,-2583.75322502051,-1601.56718319882,401.483013830079,28.8161449432373,423.684969532219,1195.45147996588,20.8771939372334,"nonveg_725","absence"
2550.58253987348,3164.02941698703,3382.35567185331,1969.83492426962,6176.81800823844,-5995.4303314602,-6330.55547768245,-6388.61714223845,-6419.61820079963,-4877.86149812147,-83.8519595315233,2.69812452793121,2688.62697038111,1617.5091413365,-50.2164129458416,"Norway.Javrresduottar.EC-Hummock","presence"
2486.21606125388,3586.01682633194,3875.49391285666,2167.80482480509,6007.89168466897,-5759.21078584511,-5951.53514884275,-6102.69287361752,-6479.18961258005,-5120.05999663531,-5.33408554932169,4.06684494018555,3243.05143033679,2356.73028479938,-56.982872496055,"USA.NorthSlope.HappyValley-C19","presence"
373.379389289021,197.245066290313,97.3840923581437,-161.58956695756,542.078222433036,-415.755178300709,-197.339650049137,-950.0212908619,-1348.40616498304,599.623517372419,-689.557065519609,13.9842510223389,124.275603426293,534.968956246581,13.5487940768237,"nonveg_842","absence"
3720.94981899522,4170.05475774337,4648.13135261964,2704.17589265313,6019.30227870535,-6026.12913713577,-5929.01774037808,-6396.46725901452,-6551.4802561272,-4950.9636826357,-270.391700598719,0.46497905254364,3602.72343376753,2190.33628607307,-4.18958839662631,"USA.YukonKuskokwimDelta.2","presence"
2710.57672957186,3414.3466746691,3652.01576714378,2149.25164852264,5497.71652019298,-5130.96980642426,-5886.64701555113,-5823.83711768382,-6009.33608627203,-4538.63715241206,-80.8732329774981,0.338735656053932,2979.6287651621,1786.69044965062,-18.2837269443455,"USA.YukonKuskokwimDelta.15B1","presence"
433.3610868199,866.490613226935,519.624241284604,-226.507866137896,1497.78254862496,-481.364369449393,-1328.45945914476,-939.333254439856,-1440.77283014662,-568.402979939219,-939.411878441043,6.91941452026367,519.624241284604,1114.78353191246,-54.1411908008793,"nonveg_673","absence"
-298.420262213737,481.335990542802,-342.322961121089,131.604716195824,2267.23391490041,2278.67262202529,5279.41826160622,4604.07932716557,2328.50304188477,2703.23060860697,-95.1533986426069,0.330984532833099,89.8292808101431,823.658951663891,-28.8798612132052,"nonveg_1736","absence"
683.628640364029,544.107165604404,281.36271474171,288.484810298205,1721.55449789848,-2446.68173414135,-1818.87746643269,-2114.57809888024,-2672.51977160495,-2363.80304955519,176.335960139052,0.164485394954681,390.195709491355,402.265925622319,19.931639251375,"nonveg_760","absence"
749.642093894938,730.370211049179,1033.22049869824,372.312783041491,1844.23624644649,-1862.79724066241,-1798.44260414489,-2056.56051936745,-1755.61105254652,-1286.86775642944,382.524142776827,2.00368094444275,730.370211049179,660.907715656747,1.60599023714654,"nonveg_882","absence"
2844.5477045723,3703.87757550651,4170.48010451303,2442.15523369971,6135.47540882323,-5997.18414487654,-6096.69347530785,-6393.45295629073,-6453.7043524052,-5485.13331894644,6.10503312914353,0.860507746537526,3037.71650882591,1710.39520548665,-47.9863540346256,"USA.YukonKuskokwimDelta.72B1","presence"
2266.38853686532,2770.28823466903,3021.49466615997,1160.10958014067,6080.44444900952,-4832.89701983807,-5598.57464316761,-5902.96012451838,-5693.64599913557,-4399.53041637923,-254.010239900416,3.4374789595604,2345.05049135412,2125.13145495315,7.6024099183465,"Finland.Javrresduottar.EC-Salix","presence"
741.796225625626,632.366643051244,944.495200374104,695.923970547581,1906.64138735858,-2779.20981421825,-2776.81834736523,-3326.11114093733,-3051.6703259722,-2261.88537903541,318.609552081427,12.3717584609985,741.796225625626,312.12855732286,4.37718330297528,"nonveg_758","absence"
646.00295929526,700.800479062772,1574.25234950394,1364.55831015916,2313.18826589029,-3662.03440830366,-2210.21846397795,-3292.47056116247,-3148.18149929444,-3362.21739719597,-178.546662742125,20.6634216308594,1140.08956477652,928.249390208678,-1.95705427741115,"nonveg_1132","absence"
-414.142558265493,276.184482742648,144.878922291416,-372.900645307351,511.51169268794,-621.725392587496,-1241.32730640424,-786.674986096945,-907.735354219043,-58.1642064410651,662.694448373849,5.54349136352539,-200.17248781614,690.327041008141,-69.0327041008141,"nonveg_1213","absence"
2112.04176300271,3107.91607757919,3248.3403903445,1965.55369818558,5522.88348278465,-5449.12336901213,-5405.97537169457,-5574.71492272087,-5887.62772279195,-4299.32625309259,-225.378926465998,2.11288913091024,2585.5878378171,1309.77268848856,-28.3168615736579,"USA.NorthSlope.12","presence"
2059.29503653542,3060.65289172945,3595.11122353075,2016.98519440972,6834.74133092801,-5351.04112357759,-5483.11572779992,-5787.98818410946,-5862.57593334423,-5098.07936047686,-274.577075169977,2.15205955505371,2827.62843533468,2182.1099708275,-76.5473339982313,"USA.InteriorAlaska.4","presence"
540.788023762538,1136.81896603328,535.132544426016,193.689949579824,2613.7532345331,-878.542887465938,-1653.8752826933,-715.495408071285,-2231.36368529855,-1684.22269210956,-744.653056012279,1.84379136562347,540.788023762538,943.129016453453,-39.7353961513825,"nonveg_769","absence"
2209.00135578665,2229.85043476894,3133.64517803008,2015.75215021545,5437.1509113657,-5580.04395660295,-5595.76877259929,-5725.87170242698,-6080.69180783772,-4231.57683222064,91.6946295144455,4.09714961051941,2149.2231938728,1647.78528866009,-4.20279380210968,"Canada.ChukotkaRiver.TH4","presence"
1357.39849331638,1488.51288105733,1863.81571982782,1278.44698320568,3098.5555045343,-3833.50908063545,-3704.93015344076,-4180.06046120665,-3731.9300453395,-3081.21377756407,-227.563110564936,1.96870541572571,1512.88687461764,630.072551123572,-24.2914951847719,"Canada.BanksIsland.GreenCabin-C00","presence"
1080.90810211896,593.248908160481,895.808144931302,-19.0640276899902,1216.54925490046,-1263.53043372394,-811.804489974552,-1470.4340949847,-1148.98831008193,-1780.82892585652,145.973847216337,7.42058801651001,664.419495318007,1099.97212980895,54.1843548842755,"nonveg_535","absence"
269.829656259177,1101.71771919546,1102.29111001574,1154.26169531004,1902.38750080675,-2286.02289020306,-2891.38438212369,-1883.17340280677,-1729.63560577133,-960.841266282716,603.783738558245,0.584501802921295,1101.71771919546,884.432039050866,-63.9913894566371,"nonveg_663","absence"
2364.5173540757,2859.45267268509,3070.45938399625,1401.70739885855,6153.36819154131,-5302.05316251973,-5678.56028373961,-6029.96040730192,-6037.35711706519,-4241.47863125328,-260.839027177265,3.39800443649292,2710.09884264676,1750.99892788657,-47.6345678531967,"Finland.Javrresduottar.EC-Sphagnum","presence"
3017.3510439872,3173.89170918388,3496.50730358393,2459.76417031386,6309.78135475315,-5786.57554184897,-5963.42755562063,-6708.38428709858,-6758.99746665921,-4527.42341709964,-295.868870153689,5.58304129706489,2911.30393462834,1106.62271555435,-12.7577473061515,"Canada.CoutureLake.TDA7","presence"
2063.37118306439,2625.09475503012,3185.35717266958,1754.78866293712,4626.60297977078,-4831.91817193534,-5287.07469199114,-5394.39973496466,-5286.25000337048,-4578.22922470383,177.123163895795,0.90376752614975,2534.58876966872,1914.2048157054,-21.5891608894725,"USA.YukonKuskokwimDelta.5","presence"
824.156597535957,1078.04741939588,457.757823249884,450.187148606424,1644.76326080305,-2358.97465247972,-1802.84446792375,-1760.65985802887,-2678.80883951042,-1991.37039816747,-345.172838923999,2.06429862976074,520.907951052149,627.860270789455,-16.9260547906615,"nonveg_975","absence"
2059.29503653542,3060.65289172945,3595.11122353075,2016.98519440972,6834.74133092801,-5351.04112357759,-5483.11572779992,-5787.98818410946,-5862.57593334423,-5098.07936047686,-274.577075169977,2.15205955505371,2827.62843533468,2182.1099708275,-76.5473339982313,"USA.InteriorAlaska.4","presence"
576.579881396716,387.110960149869,1297.51254168921,-358.545819027578,1947.27722739828,912.503963541506,760.467135415385,-994.142304650792,-613.498920812566,6331.35360369796,99.8123240927538,0.0862445905804634,387.110960149869,1656.05836071679,9.02232958318318,"nonveg_1794","absence"
2420.94445722559,3276.57369523448,3517.92841169242,1300.93264910009,5451.36395205366,-4727.56441101962,-5179.57363395848,-5906.71641049441,-6204.81432710824,-2913.77473570897,17.1187508257276,2.73227869139777,2796.87534576539,2126.13541625439,-49.3062566003963,"Canada.DeceptionBay.TH8","presence"
2802.07441829808,2948.04807957999,3208.21870395701,1866.1804492065,5122.74524902016,-5395.80462786143,-5628.29941725649,-5964.00110291751,-5611.74639121595,-4663.15135320389,-56.6522339671311,0.110417228937149,2692.4070587156,1519.78332066485,-25.7737388888176,"Russia.Yamal.OstrovBelyy-1","presence"
2844.5477045723,3703.87757550651,4170.48010451303,2442.15523369971,6135.47540882323,-5997.18414487654,-6096.69347530785,-6393.45295629073,-6453.7043524052,-5485.13331894644,6.10503312914353,0.860507746537526,3037.71650882591,1710.39520548665,-47.9863540346256,"USA.YukonKuskokwimDelta.72B1","presence"
2620.25766595325,4008.05598098494,4347.7793598627,1975.79103828696,6556.73982876534,-5652.37888109511,-6533.7283847582,-6394.49926362635,-6899.6581407196,-5036.85413526076,86.0053798194226,2.93476223945618,3804.59462550043,2671.68842555299,-61.8326629296279,"USA.Kougaork.GraminoidShrub","presence"
1197.71158952831,1093.61028434116,1214.03389750899,622.86187824657,1990.22438447753,-2419.83938988963,-2340.19557388877,-2682.96159101512,-2641.65240051971,-1618.83124680929,96.7445085936505,1.62454183101654,970.238709199765,818.932570007741,-152.00188945898,"Canada.PrincePatrickIsland.MouldBay-C00","presence"
-414.142558265493,276.184482742648,144.878922291416,-372.900645307351,511.51169268794,-621.725392587496,-1241.32730640424,-786.674986096945,-907.735354219043,-58.1642064410651,662.694448373849,5.54349136352539,-200.17248781614,690.327041008141,-69.0327041008141,"nonveg_1213","absence"
1705.56118069463,2992.52309497393,3362.82954989344,1894.07262627328,5248.76563016313,-5352.0964805866,-5146.81621798111,-5192.42419055119,-5453.89055574116,-3789.42967159861,-145.316674273845,2.11675119400024,1968.82341420132,1667.65783360876,-40.4261256332768,"USA.NorthSlope.11","presence"
-303.35635055131,-93.1179616177752,514.700722068513,-445.48348331656,496.193970731668,-1533.52386537113,-1333.85241318533,-1760.96589137581,-1551.43177644941,-842.190384333433,-96.8184934447146,4.05706214904785,-303.35635055131,960.184205385073,-11.6799104963075,"nonveg_1340","absence"
-591.480294894041,581.966572578988,-761.55218429415,429.784892271069,-1204.76469351029,3452.82378089778,3883.82872026796,5065.38864936826,3494.94934559797,4068.79984316772,38.9513596401876,29.1277923583984,-46.1786725958144,1343.51875687314,-106.676987952094,"nonveg_1367","absence"
2844.5477045723,3703.87757550651,4170.48010451303,2442.15523369971,6135.47540882323,-5997.18414487654,-6096.69347530785,-6393.45295629073,-6453.7043524052,-5485.13331894644,6.10503312914353,0.860507746537526,3037.71650882591,1710.39520548665,-47.9863540346256,"USA.YukonKuskokwimDelta.72B1","presence"
226.309841719323,850.664004042154,314.967547721963,758.839857528229,1211.08909423324,-1077.925407511,-2088.63659143814,-1374.88799314247,-2095.14782176577,-1279.48654376552,-266.983166884679,0.099735900759697,758.839857528229,817.399789927824,-44.5967258802022,"nonveg_894","absence"
3093.81818989316,3304.72029607352,3635.14284591184,2240.28523695647,5035.75374894981,-4952.90669503936,-5496.51283386748,-5938.56594826825,-5886.02397867548,-4728.68327181787,-23.1496219135793,0.56352174282074,3028.42706499361,2050.23111622136,-10.5005687529911,"USA.YukonKuskokwimDelta.UB6","presence"
