"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_endSnowfree","spectral_NIR_peakSummer","spectral_SWIR2_startSnowfree","spectral_green_endSnowfree","spectral_green_startSnowfree","texture_NDVI_peakSummer","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDWI_annualMean","spectral_SWIR2_changeSSES","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeLSES","spectral_red_changeESPS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
3008.88463797004,2494.6123170579,3159.88429662359,3182.13279133461,1845.7866173096,5923.13680991678,5279.60151597049,6214.17954321212,6196.29239591274,4200.05278998299,-5253.77745432464,-6198.2593313762,-6165.13580461823,-6560.20964457477,-4734.47497428231,1934.0696272725,2262.6784604726,966.271954869476,507.328111941482,587.951099951109,42.9246017000409,0.0135610586032271,0.968417334556578,-0.88197990655899,0,1373.27805207487,32.7095745204381,5931.34788859567,1779.97129615215,-5986.07275854402,-0.726310776832251,-10.985831608519,144.528177871322,0.176623225847671,-4.56341001813578,-4.64398503028491,"Finland.Javrresduottar.A-Betula","presence",0,1,0,0,0
-271.246799793998,-259.565153847002,-845.639679189799,-290.479760223227,-197.335287483899,-1947.07412307176,-2102.08238039076,-2703.09652088464,-2302.93880688297,-1571.10099737347,3255.10097428173,4175.41684544215,3811.23365924922,3908.78742638812,3517.87349224318,562.968214711351,467.035226260938,125.951389437714,1000.25096389144,589.419726174808,594.454783114984,0.458054900169373,29.1277923583984,-11.6280612945557,0,648.3043917059,-4.3477360182411,-2125.25856572072,1131.99552351117,3733.68247952088,-0.522976533870785,11.7746789622247,1050.6609054152,-1.79587536944193,-5.59980100911118,-1.41718401226283,"nonveg_1367","absence",1,0,0,0,0
709.775582104873,-11.9106560506362,677.06456602601,444.311398875436,114.416792757576,1356.19511922367,273.082986842463,1279.30072843022,1030.25830378249,537.073097587644,-1018.50530842668,-1177.94349851364,-733.158401341833,-1315.92771557916,-1621.33138098919,1036.86444151,1778.7204854599,2167.83229986681,866.250482318074,1229.88011641356,120.190834499837,0.0890149995684624,19.6606674194336,3.29044795036316,0,721.686238155509,33.075488297072,895.182047173298,1083.1121323812,-1173.3732609701,14.4135877151076,-30.8162342006413,446.612000082986,12.6420933568983,-16.6143261518776,-7.93992234186981,"nonveg_682","absence",0,0,0,1,0
697.244735446393,508.811306319465,1148.85676048739,370.037641041243,518.020775377651,1731.70680342657,1561.34582723222,2508.61980362591,1485.21480231086,1223.42072862349,-1967.27773691592,-2199.47606448833,-1673.33382270592,-2745.88104904768,-1561.23676610127,1039.15723850832,945.967433106716,1994.26206461558,689.036983152638,936.12537542773,-648.690001708147,0.0305800084024668,1.75999760627747,0.0823879241943359,0,778.819119446143,7.46766500286425,1702.06159304381,1285.19907500242,-2029.44108785182,1.17222565479962,-18.5415397344636,437.325199397801,-7.89339241038895,-5.37374022999133,-8.1423072159976,"nonveg_913","absence",1,0,0,0,0
-475.465365803859,479.28995601139,-632.520693672229,89.0422224948245,-477.071282679647,-742.480999274327,385.917181901581,-945.381134250292,-40.5037145584566,-700.725865526327,-279.195923539761,826.463672174809,-558.211691026963,267.771013239791,308.009836289808,1678.57340982955,1245.03586813846,1442.52830579537,1468.56955461677,2045.44349835267,379.239235495855,0.143098205327988,31.0020389556885,-4.92293310165405,0,1111.81064968362,0.0281739802769707,-408.634906341564,1331.29831615187,112.967381427537,4.85812226529223,57.0790900722602,1164.00628752857,-12.1155169934324,42.7136231610388,-5.05832693158976,"nonveg_592","absence",0,0,0,1,0
-146.229644903996,-530.066772999267,284.76114787231,-567.499518655323,-778.830965585399,-123.564623950491,-583.731699380163,455.580484123472,-533.40168784971,-1142.49979034964,-372.823411158538,-1218.81235403172,-853.974908938692,-1976.59593774786,315.828181643452,1361.33893926451,1087.07181749718,1932.44184083414,1316.40409092106,3545.95926942681,-607.322380790344,-0.15488788485527,10.4064426422119,-4.30655002593994,0,1063.59211345771,13.7522026235088,-385.523463481306,1598.08027447311,-821.275686046672,3.04654154398342,-12.3637109676784,2592.69411233561,-32.3876762561645,-7.60009166560514,-21.3724493847835,"nonveg_1172","absence",0,0,0,1,0
347.318623728158,573.559611649444,502.979722973016,877.083387808938,493.774874291224,493.840979755504,889.727220462915,777.989659022125,1392.43087924776,689.790270346163,-2251.01495803364,-1919.35080582221,-2050.02801332925,-1333.23379713012,-1630.68831584673,2582.78705801292,2778.63999713983,3181.50832955371,1750.78076356189,2050.32047255998,-588.299389721887,0.00526462029665709,0.847245991230011,-1.06939089298248,0,529.764764080781,-4.88187501876887,848.755801766893,898.589899492258,-1836.86317803239,-7.65310154269562,11.9306026848889,330.114315354513,-11.0038105118171,6.54304779273951,5.48308329241728,"nonveg_583","absence",1,0,0,0,0
2585.44833396284,2018.51395273309,3109.31187533937,3805.30022960982,1659.45966403096,4762.83015756565,4039.71424995968,5450.48340324848,6234.15431060478,2829.8143289663,-5127.36445456185,-4899.24546409801,-5777.34341068386,-6226.20016179341,-3511.03574327436,1957.75738629355,2915.15485097462,1688.52733464232,704.718697534628,921.367758890697,5.73962560573304,-0.0463236433764299,7.53226572672526,-1.96095238659117,0,1982.68940779274,7.92108984399512,4326.61720107755,3240.57123939119,-5058.74964901989,-71.3688025301106,5.34416869311617,1946.59535769662,-64.8865119232208,0.252642557559836,20.5907282937924,"Canada.Yukon.SPRINGRIVER","presence",0,0,1,0,0
3100.15287896455,2447.35829024039,3570.07198450294,3667.27245690342,2520.97656117815,5417.10291763173,4649.74193119126,6025.79627822063,6102.38233033409,4531.79391700649,-5891.84348372802,-6039.77326621356,-5939.62359580011,-6520.75031853558,-4837.51769844399,2249.34502394272,2736.32099964623,1387.82111936377,603.957095535196,738.651432164116,7.14410195421458,-0.0357533873058856,3.22953575849533,0.961637392640114,0,2900.01494919457,14.6053556575987,5705.96876219804,3852.66804040799,-5485.17538458524,-6.31902117341458,-38.1504630136668,690.796117731282,-4.51280476814567,-32.8950532252992,-14.2109809153641,"USA.NorthSlope.HappyValley-C18","presence",0,0,1,0,0
2769.65169793735,2577.70377893407,3298.60199275255,3623.52586218021,2064.27565465778,5194.19919449652,5058.82664825617,6032.61075591966,6391.13457975869,3646.79444149252,-5900.56165245911,-6238.95282586167,-6178.48731511383,-6401.37611252483,-4140.95299764745,2153.91272580382,2537.98535815441,1135.72742279138,513.259512403115,882.446675370606,73.2968841029751,-0.0277096442878246,1.61105489730835,-0.0924698486924171,0,1269.13606696493,29.6803026266835,5418.40339127256,2343.15316515279,-5637.92158379335,1.51110965550226,4.57084772155937,553.425520408388,-8.92526849430556,4.17884887281083,-8.99986427764166,"Canada.DaringLake.Tower3-DwarfShrub-2","presence",0,0,1,0,0
3453.82971123173,3319.2608463845,3898.01521171063,3847.55426256626,2393.1768895555,7001.22385539666,7178.62558301529,7753.18272585647,7540.61380166867,5441.83719405464,-6532.48438576584,-6748.80473553882,-6853.7349871259,-7263.98523182691,-5732.3482643204,2119.23491408558,2376.47893055824,918.012556372337,456.377583481969,493.244717208316,-166.689657499372,-0.0804517701268196,6.98385572433472,-0.594551086425781,1,1389.76877211378,21.6429075458358,6957.41437728214,2207.51151431996,-6764.57026912493,-4.48632398808092,-6.33262860555207,195.060305802104,-1.83271402767055,-3.16864736890454,-4.87697912869556,"Finland.Kevo.7","presence",0,0,0,1,0
1205.33696597021,1279.8513386792,840.8742420131,1190.70233768032,725.344294073208,2334.14678435049,2760.97322386284,2022.15084172824,2536.51526946559,1472.7549124298,-2367.78187636206,-2663.84648472508,-3418.76482195094,-2950.67351656228,-1204.194989198,1727.09685947988,1717.65215846644,1357.8952441285,1015.11185871192,1077.48305880536,302.690362310806,-0.00622710026800632,1.56329137086868,1.30301579833031,0,591.641623491673,8.67496143433075,1907.1631212819,1314.88952086254,-2557.86348906152,8.57935058428444,41.3244627427927,264.169206742197,-2.40536396135871,54.1528647605728,-2.60294273005292,"USA.NorthSlope.HoweIsland-C13","presence",1,0,0,0,0
493.368412834002,1003.0432855289,175.671491797232,82.5537158165212,746.166992498932,1184.45445817465,1868.62397753156,917.796004254958,807.831984926516,1263.72434847903,-1578.70396428014,-1032.62025666438,-2287.05418543341,-2414.60016459259,-745.751497488982,1729.71241640912,806.273227429602,2592.5013644151,1108.41625586936,1261.70802724547,-303.858295008378,-0.0348086096346378,4.25112295150757,-0.899080455303192,0,920.489569712377,-10.9912425941274,1208.48615467334,1060.79199260505,-1611.7460136919,-6.73632781884641,20.3097696883642,691.587389280858,-16.9377844326665,24.1026173356164,-12.3270362180491,"nonveg_693","absence",1,0,0,0,0
3341.59141785847,3620.37404613012,4075.13776854488,4344.54401081767,2216.51477387494,5797.26234253774,5961.11132474555,6831.55494616996,7114.42302574546,4241.07891321002,-6156.927139834,-5975.51208483908,-6194.75458218322,-6428.27235848381,-5199.42658749808,2737.29269401149,2971.47980908974,1115.30220167878,679.483028144335,662.65939502556,102.497153798946,0.0879913903772831,6.34553408622742,1.07735915233692,0,3113.06474956778,57.0554681240792,6210.37736800097,4136.88497172124,-5888.46191335041,4.84183112834268,-0.218148677028748,168.893368886161,-1.94546887842272,-0.881177783171324,-0.53168242424013,"Sweden.Abisko.NT-MesicHeath","presence",0,0,0,1,0
-108.739377632662,-61.4658221086131,-0.450506754919076,306.770414205764,-96.0272112837739,514.569872401605,-693.890493622062,507.244620428797,1509.31784377107,-823.801723481929,2311.56382325305,3862.81336188896,3144.06575730879,2283.10743849715,4817.14490018956,204.507039050796,335.921180921181,159.254255010553,240.167494060879,749.622682524628,-93.9459519948124,0.0214613433927298,1.23961627483368,-1.71130108833313,0,415.509791838426,-0.635608317444391,202.688023899496,2333.119567253,3283.7390562275,-5.80854143609558,1.88489693932136,604.45570374948,-30.222785187474,1.35094333051056,0.618349635087321,"nonveg_1646","absence",0,0,1,0,0
709.775582104873,-11.9106560506362,677.06456602601,444.311398875436,114.416792757576,1356.19511922367,273.082986842463,1279.30072843022,1030.25830378249,537.073097587644,-1018.50530842668,-1177.94349851364,-733.158401341833,-1315.92771557916,-1621.33138098919,1036.86444151,1778.7204854599,2167.83229986681,866.250482318074,1229.88011641356,120.190834499837,0.0890149995684624,19.6606674194336,3.29044795036316,0,721.686238155509,33.075488297072,895.182047173298,1083.1121323812,-1173.3732609701,14.4135877151076,-30.8162342006413,446.612000082986,12.6420933568983,-16.6143261518776,-7.93992234186981,"nonveg_682","absence",0,0,0,1,0
605.70368608906,893.003068040981,405.870322530254,784.426061009885,158.497577017071,1631.417380183,2213.38428913798,1526.16596568669,1940.56346344137,1027.04852788988,-1804.64536097593,-1296.09447736142,-1955.09602400151,-1528.50431928454,-2381.55852091829,1423.02711916111,1357.28156352575,1964.53561394545,972.34503558995,704.392494408237,-168.664240535125,-0.385829389095306,23.9406795501709,3.90344953536987,0,734.50549102391,29.8137406047993,1667.71592526779,1186.33576124811,-1793.17974050834,10.3758186678147,16.3985567680108,277.351929031804,10.0880996218286,9.52738828989429,4.34467297710847,"nonveg_736","absence",0,0,0,1,0
2933.97930593857,2534.01158337543,3372.73115453675,3767.19690826785,2308.22369619873,5735.32854861369,5268.05769558839,6433.9106477001,6944.00351558136,4988.5405562229,-5943.05403831931,-6532.14473863102,-6360.52030647651,-6269.02427781366,-4755.8929059399,1945.7919416286,2611.35779725386,1063.26180859803,481.182480014689,645.574337740489,35.1944450929094,0.0231023118831217,1.60652208328247,-1.29690188169479,0,1076.1049410149,18.7182216174536,5745.56062362218,1449.06261812874,-5891.10060375049,-2.98276684958271,1.69243066007644,106.039263231785,-2.61346692331941,1.76136140694357,-1.49929938824955,"Finland.Javrresduottar.A-Sphagnum","absence",0,1,0,0,0
853.847849078125,450.130956886317,1256.53535286067,970.627306507863,445.329823865935,1868.87707659549,1424.44349535699,2493.8925845117,2166.55816841313,1061.37625094005,-1558.04129550989,-2187.47785565937,-1373.12420268421,-1836.91339913063,-1192.0258646531,1101.59368641486,1420.51522559333,2070.45500783607,741.640832325297,921.897501477703,-314.610210596097,0.0326681062579155,2.00368094444275,0.0745384320616722,0,811.205528994733,14.0868284555928,1803.02951516347,1432.51633357166,-1629.51652352744,3.83418376120388,-28.9690056216068,239.08340470411,-3.04107869354694,-15.887037239822,-0.909175170781133,"nonveg_882","absence",1,0,0,0,0
439.656236595208,-154.801526741566,655.220075851251,444.726930286327,110.159980091151,698.1106471823,-24.3539666533829,1041.13362287884,763.82439449144,168.92683878771,-856.616123836078,-1772.75604292808,-631.402382203361,-1005.21470903829,-783.721481851617,1254.23864531059,1683.59041687454,2860.49054470098,1109.3428799265,1710.38474884758,322.712068404378,-0.0577400363981724,3.63399982452393,1.87684381008148,0,810.021602592817,12.2035650557058,529.528307337381,1065.48758953222,-1009.94214797149,4.89609107241939,-75.5220057392372,652.662544020083,-9.18772014627886,-63.5706216605702,-6.14580020732208,"nonveg_976","absence",1,0,0,0,0
245.697949578409,1120.64897107996,116.962195847816,602.505783449369,-413.897141353076,-165.918011937123,1075.08480201338,-32.3022067935384,570.569956521648,-2229.03532958637,302.721942321532,762.25014753395,-285.974366048392,-44.7012993211612,1796.77226049517,1861.83248282519,1571.37731224599,137.39335029762,1181.33827985776,488.34373668577,-288.096721314744,-0.000825916358735412,0.186212286353111,-0.148847967386246,0,1534.54611243304,25.3690419589033,-156.320157956402,3304.12013159975,506.213736996219,31.123859045633,9.50348914593622,659.284506340073,12.134754788754,18.4898159140985,11.1456848803939,"nonveg_1642","absence",0,0,1,0,0
771.278282818818,527.669024223493,992.651628516035,918.995677226823,345.839231732214,1960.65870885085,1671.4361275105,2411.79172468993,2343.43845608633,640.832493327238,-2402.83082086255,-2845.90417156322,-2338.68183340702,-2628.74149856664,-459.861434107578,1145.18759049613,1337.62231732162,2175.05535649708,716.879199216728,1621.3060654862,-186.665342092193,-0.0923973172903061,6.23371505737305,2.61975407600403,0,646.812396783821,8.02715190729443,1805.63150209297,1770.95923136269,-2135.2039517014,2.51080214358111,-4.22253509418722,1070.27104347272,-19.2736490390993,-4.44642775498314,-0.749754574000312,"nonveg_619","absence",0,0,0,1,0
382.022021018281,398.770164239015,497.936994223393,704.337094698133,565.748407866553,580.074401931792,648.194203292578,815.023500660136,1168.84219129991,887.828782034607,-2242.94112764619,-2085.245229317,-2125.39091429116,-1792.13197564914,-1083.8856513567,2167.57582793624,2377.86519144912,2330.04216835253,1500.03347934934,1871.7475985684,123.575554549717,0.0162186473608017,2.51329660415649,-1.15779280662537,0,322.315073679852,-9.1863193424136,819.992615843805,588.767789368118,-1865.91897965204,12.5014152478815,-28.6282616628099,373.041478380663,-18.6520739190332,3.01012350829878,4.71559672133656,"nonveg_866","absence",1,0,0,0,0
16.5240064217249,450.879209653211,594.949287770747,691.589592887341,881.104254211165,803.748307661236,1684.09590038384,1836.18346869971,1921.67242462552,1686.42106330541,-2603.46770668378,-2380.09204864402,-2196.33046410052,-2050.58408033417,-859.439696368819,988.273938917086,1180.27702944789,2074.37910179582,660.509034406423,1068.27005620239,143.712570264787,-0.00929838046431541,1.49521458148956,1.33551275730133,0,864.58024778944,-22.1687243022933,1586.42423293514,1117.92411696428,-2017.98279922626,-6.84514098129259,-9.13358531887147,591.413820409339,-15.1644569335728,-6.52940939141224,5.9549601521441,"nonveg_576","absence",0,0,1,0,0
-475.465365803859,479.28995601139,-632.520693672229,89.0422224948245,-477.071282679647,-742.480999274327,385.917181901581,-945.381134250292,-40.5037145584566,-700.725865526327,-279.195923539761,826.463672174809,-558.211691026963,267.771013239791,308.009836289808,1678.57340982955,1245.03586813846,1442.52830579537,1468.56955461677,2045.44349835267,379.239235495855,0.143098205327988,31.0020389556885,-4.92293310165405,0,1111.81064968362,0.0281739802769707,-408.634906341564,1331.29831615187,112.967381427537,4.85812226529223,57.0790900722602,1164.00628752857,-12.1155169934324,42.7136231610388,-5.05832693158976,"nonveg_592","absence",0,0,0,1,0
3195.14518198098,2991.97991070033,3728.55601714017,4184.80374332098,1812.27750689807,5623.12358258731,5912.6006157335,7028.04728739847,7494.28191184582,2985.52430542581,-5813.37494968881,-6105.78728244852,-6751.78090493711,-7087.55558745115,-3506.70180226026,2550.2241339103,2851.15588146691,1496.52376459077,662.377047180935,738.957820409758,48.760284044234,0.235141320361031,13.6420647303263,0.0132681727409367,0,1996.14017713628,42.3481083078764,6077.887861563,3907.51771904692,-5785.1659915212,-12.648476199631,-30.6249806135397,587.565834284164,-5.76949142863265,-55.4362793932712,-6.23947556235951,"Canada.DeceptionBay.BEGL3","presence",0,0,1,0,0
-460.870513994977,-11.0703450445724,-48.3424113810773,-387.606003412031,-128.677900699288,-226.777159420152,406.664939291573,318.612058000096,-128.035113533556,227.498993856289,-1668.96115884255,-969.899613346889,-1063.81192766488,-1537.18215156924,-1209.31263878152,565.371103139869,278.534415627826,610.62598191926,512.967726471174,546.286369599492,1057.87850655938,0.00521737290546298,23.4449310302734,1.37616097927094,0,449.800168950405,-11.4549176998513,119.59274363885,633.442098711725,-1289.83349804101,-4.41703287001261,-1.47789743889906,169.665468434415,-4.84526750753056,4.80103473723946,-1.35510983544069,"nonveg_870","absence",0,0,0,1,0
2459.97776499588,2414.50154245442,2525.81700555424,2769.59071689339,1887.59898164745,4958.63396268343,5035.09357161319,5114.3668129759,5490.89614996372,3530.09779666578,-5251.15248103359,-5391.15627101973,-5602.88277743415,-5475.0374065129,-3559.06910003458,2075.05619457824,2181.42086514508,1646.80780631869,647.98710345865,984.404036187413,4.91046199909672,-0.0224952690303326,7.07567205429077,2.38173389434814,0,834.391682225321,23.8397623492949,4971.72901527399,1806.45514171666,-4629.87445272926,0.772310728008077,8.70804587555762,705.128292685351,-6.34895029286844,11.4657825456415,-11.6775777369424,"Finland.Kilpisjarvi.18","presence",0,0,0,1,0
1093.70335239957,940.468235246142,1253.17900324371,625.008830866106,999.784098135096,1809.01070876693,1636.02805972234,2187.60448499596,1227.25886220025,1540.07059019132,-2472.24981929604,-2216.71070648763,-2272.60297845488,-3631.65200233461,-1756.82517526644,1736.87389066584,1462.6624738749,2150.44132166736,1041.60164969397,1309.77375924167,74.1436075211949,0.0851921290159226,15.5341835021973,3.4634153842926,0,628.170172377602,4.6959627132238,1679.99454117536,960.345622795704,-2470.00813636792,-0.637623874931637,-5.98389006383907,589.59938346136,-10.491391373708,-2.11161817025873,-16.7431120617848,"nonveg_807","absence",0,0,0,1,0
316.903762546567,228.848157956276,357.596026482352,462.020242639194,262.802568318538,414.073992502787,85.1783136892726,339.8671150975,647.959030104176,278.736190179236,-509.230431652943,-744.116343772833,-722.510051100144,-469.197670843314,-14.8957787187606,1516.56744102298,1751.57919704896,2128.92345630995,1078.1868624569,1460.66298761417,216.016645683658,0.0733469799160957,9.05084419250488,5.95867490768433,0,233.172084682918,3.00562190155718,353.162928314595,562.780716414904,-491.990055217599,11.9077205290868,-5.14105360759718,393.786671938281,-7.76637685110522,-4.24976710651317,-5.17378999763077,"nonveg_848","absence",1,0,0,0,0
3484.77114799049,2648.22879145316,3995.84398732659,4391.00439270636,2086.24333164213,6467.55525015058,5613.79312769226,7240.81190446052,7668.37352512569,4115.14226961736,-5939.9948089624,-6053.77562644657,-6617.6825026095,-7098.92622479264,-4385.21248676491,2002.88293462251,2754.84329440907,1110.97549540202,467.631502895062,707.685976228605,319.077004878278,-0.0345558234386974,1.98372750812107,0.90181549390157,1,2942.03679614324,47.4636587378561,6025.6379893543,4605.50596337178,-6012.02680397266,11.1115270619096,5.24553826852409,310.743650241938,-1.64024155730575,3.79696273493992,-3.77393271817371,"Canada.ClearwaterLake.AB2","presence",0,1,0,0,0
