"spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_lateSummer","spectral_red_peakSummer","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeESPS","spectral_NDVI_changeESPS","site_code","presence_absence"
3520.40834895356,3714.60933048286,2202.85153900131,5133.97648699868,-5679.88661908553,-5703.8561223167,-5912.17411508818,-5065.11438631381,2750.40645235537,813.105826999292,0,2937.02665463076,1832.24336805883,19.591779137624,28.0641580591967,"Finland.Kevo.1","presence"
2762.09980217778,2808.70951428426,1497.88858826386,5108.90574185721,-5215.66164307222,-4936.37408695906,-5573.33498980025,-4277.42540656606,2055.18929944011,695.223829241112,0,2773.31569791717,1294.90166970763,18.8478062890358,27.2939859357947,"Finland.Kilpisjarvi.18","presence"
-148.510715861535,225.589576418379,-11.8459365828643,1475.81327441229,-444.91094765735,-2038.43197577888,-1799.54005349502,-306.482622827222,1607.16600542803,1269.78482628268,0,225.589576418379,1066.66249339406,-20.9867333670954,-28.3126536489752,"nonveg_673","absence"
390.590948616216,834.768611108383,536.807469762414,819.269402656442,-2165.02450456035,-2130.45296289176,-1895.39301323443,-1898.17551606234,2960.81629841861,2277.01693105375,0,536.807469762414,612.149810187039,9.78881257896382,11.8576169416238,"nonveg_902","absence"
443.340015393988,1376.84686350173,1411.71906889444,759.719719686651,-1949.67038835524,-1980.64913768505,-913.163010511624,-637.958389451199,2161.65704488217,2526.46617578515,0,534.691189660435,1641.32632201742,25.5198689042818,32.685091672579,"nonveg_624","absence"
2360.07987582805,3399.50350135886,2165.14881459059,7009.58292162622,-5517.01132300706,-5900.36714998074,-6534.95319604193,-5794.20716312468,1733.08319185593,364.939683895848,1,2818.25931217521,1052.74710636611,2.75858956630869,-0.194101077153596,"USA.InteriorAlaska.22","presence"
2408.38303390526,2969.63343677736,1858.81861984847,4784.47865526303,-5080.03416591878,-5351.23946682719,-5813.14704265403,-3419.73443544075,2186.13302622819,624.939229597405,0,2489.66791937403,1376.3660701087,23.3579821873458,45.1734646842509,"Canada.CoutureLake.TDO4","presence"
694.762275340791,1576.22310463375,1355.62888662395,697.535591483631,-1953.17211965006,-2225.09453791842,-2564.55287001178,-1452.41254118606,1779.47444398957,980.655996832814,0,1355.62888662395,926.349097760039,-1.40275838959622,-12.8526063097499,"nonveg_647","absence"
740.647988709798,416.901776005695,342.888415279637,940.055875223513,-1628.88504126136,-723.539405977943,-2097.53517155911,-217.780955021179,1235.77304392315,856.70637238718,0,416.901776005695,397.75957343016,1.58443096436119,4.66008634871849,"nonveg_792","absence"
1476.27927749469,2430.31146923804,965.299160885829,3362.48780238795,-4556.90665640192,-4611.42157086224,-4551.65899525294,-3811.14297224799,2046.94155757985,986.694038670608,0,1348.94277413055,617.150745791264,20.6720118749413,31.2844779341217,"Canada.BanksIsland.GreenCabin-C10","presence"
3103.34561739123,4954.9183581094,1859.27646996626,6947.95444545163,-5883.6551985276,-6444.95143038709,-7511.85598064447,-4904.76318966537,2882.0942078492,349.523511303704,1,3650.61050997332,3071.4539997445,27.6767226511419,34.3777865400457,"Canada.BonifaceRiver.AB8","presence"
241.7724081256,186.859668862493,227.869537093897,288.991960506694,-1001.45424314072,-1069.8572115369,-1211.48009769342,335.43933614056,1140.59764183833,1200.60581291337,0,186.859668862493,256.941611298211,2.65209208087405,3.92882146788388,"nonveg_761","absence"
2600.90646547432,3465.38715784652,1906.6294887355,5717.48681605453,-5544.26990064962,-5876.44916606338,-6702.13447466007,-4232.69773741738,2518.21642130069,467.385203993479,0,3121.21894361029,1522.81420625868,6.45445263755083,8.61667705930772,"Canada.DaringLake.Tower3-DwarfShrub-2","presence"
2939.8622274504,4264.49639017821,2501.06723918557,5575.35275696627,-6213.92305117444,-5626.19775945282,-6213.09679079942,-5246.80572434849,2791.28000937586,709.768805622118,0,3299.3712015678,1617.72382034058,31.4873219348189,49.2250064930527,"USA.BrooksRange.7","presence"
336.033472162436,440.79864367667,299.26318434672,343.200785589915,-2563.35029018661,-1445.35680504653,-1210.00509763806,-946.843436394676,1307.15911530163,1040.50557608354,0,440.79864367667,322.747608370079,-4.79256718406729,21.1756681707124,"nonveg_785","absence"
3643.36126963702,5050.07065910271,2867.22835029276,5878.6457057345,-6578.65841029558,-6754.66989211512,-6881.99643676012,-5166.55092238722,3336.06568475805,626.434495335115,0,4192.22169974112,2939.6716981211,63.4467034614099,75.2855508336621,"Norway.Javrresduottar.A-Sphagnum","presence"
2620.98792146916,4098.88158957506,2378.12353034017,5579.90098800832,-5858.59520522665,-5638.89935013119,-6379.43281899869,-5071.47140001361,2851.02035342181,756.724523574454,0,3180.54792087684,1897.89309575094,20.3013962622487,23.5854664507454,"USA.InteriorAlaska.FRYINGPAN","absence"
2762.09980217778,2808.70951428426,1497.88858826386,5108.90574185721,-5215.66164307222,-4936.37408695906,-5573.33498980025,-4277.42540656606,2055.18929944011,695.223829241112,0,2773.31569791717,1294.90166970763,18.8478062890358,27.2939859357947,"Finland.Kilpisjarvi.18","presence"
135.883156880726,263.689457640436,64.1291444156326,-207.778184746042,-2055.49656839636,-1465.35165068894,-1595.54725794755,-888.723588565956,1974.78142162945,1661.37126549021,0,135.883156880726,548.337350668319,16.3746290800364,30.1804289871408,"nonveg_806","absence"
3060.50610251292,4547.87869529134,2254.73498928555,7107.70817561494,-6065.78618661523,-6236.07386404617,-6875.03133926043,-6634.86255841387,2769.06487072183,486.595465907751,1,4217.58428789124,2641.14432284965,-0.181068486173995,-21.6241428910944,"USA.InteriorAlaska.21","presence"
5.8731540007775,128.556154672108,343.807579843377,879.677095663961,-1620.1021041097,-1991.23121524155,-2190.76670834795,-1311.86136471269,1519.16861680009,1138.13619129302,0,343.807579843377,675.979932290399,-6.94092376942339,-4.78763489139604,"nonveg_871","absence"
1838.53415794146,1722.33225409366,890.604870440243,3560.79957053757,-3261.53321943661,-3297.86735156544,-3793.71947796706,-3228.44842749247,1683.37664292937,882.033895378883,0,1435.37816619996,1016.91822867129,37.3564725385734,62.8944014839967,"Canada.PrincePatrickIsland.MouldBay-C05","absence"
3316.88679627491,4679.57770895077,2194.5388480926,5715.65878709961,-6243.01617442931,-5951.12892335909,-6000.88710802308,-4198.6118506001,2702.72303958054,684.859829636354,0,3419.66441922294,2287.25140659861,25.5450166209621,37.8925865077478,"Sweden.Abisko.KJ-Snowbed","presence"
2911.10042965645,4174.31366283582,2285.30861749021,6632.48670138197,-5798.76046879486,-6539.91276000589,-7125.16684554486,-4751.20675400006,2624.31480272957,368.927183950934,1,3787.28636912099,2863.18636447934,25.784948333595,39.7171967439651,"Canada.BonifaceRiver.AB2","presence"
3824.49378151113,5588.34754148852,2570.93476733474,6682.07798811197,-6748.1753207364,-6968.20886608116,-7393.07174840511,-4519.18344576507,3499.87779722283,403.125551204449,1,3710.30956574478,3786.76090533469,44.1969280871954,51.972032742494,"Canada.ClearwaterLake.AB1","presence"
2729.5079148854,3108.72167974584,2013.59799467239,5245.21925699466,-6005.57638152235,-5755.43603944927,-6449.24244041027,-4540.15562680458,2023.69075249855,510.070655293416,0,2964.5638239941,1375.88296311488,30.9281280538449,43.8206119286339,"Norway.Javrresduottar.EC-Betula","presence"
418.202936930671,-21.9367360447251,561.222024627058,1961.47223790161,-2454.27339068964,-2628.22537007751,-3694.93873948016,-1963.86493163081,766.077475064672,431.582157125716,0,418.202936930671,802.761357977108,-24.3261017568821,-27.6769373952779,"nonveg_575","absence"
2330.00613640686,2466.59385077533,1694.67859192966,4334.201387874,-5104.1652038966,-4882.96690648039,-5629.06613947186,-4592.47682264077,2269.52094500875,710.436267655832,0,2168.64269532693,721.870312132317,-10.773677565405,-22.3044028644503,"Russia.Yamal.VaskinyDachi-3","presence"
1153.66908455037,589.217624715786,571.379852169565,1560.6737156244,-1569.26432534725,-1415.74633188015,-2308.41806090168,-1892.25968194355,2994.38162896505,1918.00970817329,0,1074.42964624917,852.487694373894,-19.4084808613353,-22.4344554029458,"nonveg_926","absence"
633.724800878934,383.073725710501,811.050734011398,1313.00474002543,-2450.07860834354,-1989.47484696125,-2431.29964787738,-1612.87593462882,1091.4483963254,700.364984859133,0,545.292233093312,483.091735942695,1.48958723356213,3.91722428843617,"nonveg_745","absence"
373.077037733372,-406.241841980389,695.596772084965,1162.36604725581,-557.88746978974,-884.158369528902,-1906.38271157664,-351.727134022184,976.681593890508,418.153614614972,0,404.306834812091,1101.83861406535,-29.5331742160162,-34.7191288281625,"nonveg_596","absence"
2085.5462194064,3397.83613850935,1711.94814967355,4737.55326044859,-4903.30953910913,-5051.72180031033,-5477.29679034285,-3782.42558162756,2425.83508352825,834.062163980815,0,2149.24970720613,1419.45255336818,16.3826681353595,27.1647888940725,"USA.InteriorAlaska.BROWNSCREEK","presence"
1607.3200125032,2574.04770784944,1092.79729055651,3863.55378536099,-4413.84153326224,-4508.91411429797,-5297.43405572714,-3458.66562185966,1964.46198745214,748.063735329061,0,2128.35382579019,1363.22722872132,17.7774605666916,29.2371824609537,"USA.NorthSlope.FranklinBluffs-C15","presence"
578.87592800773,1426.43352384077,2052.19016274869,2626.36658125665,-3750.50305836154,-2278.78905571336,-3299.17915479836,-2659.79808676633,830.228522662967,749.956557145394,0,1053.48337267429,1528.45531256345,33.9045591969532,46.6394142484561,"nonveg_1132","absence"
1993.39343783049,3016.97949872126,1358.91088062667,3839.92113127299,-4540.66021021538,-4960.51155560175,-5975.92259548992,-2150.20339383471,2542.98319582185,734.675591911571,0,2126.89220276665,1669.34020241458,37.9117081347413,58.2086058896696,"Canada.DeceptionBay.TH6","presence"
2602.25599233087,4335.35295849556,2049.7745764048,5050.25484655353,-5566.70685529915,-6121.45786746326,-6137.6889674773,-3468.7789544348,3120.05332092197,703.904814977806,0,3610.0887505094,1045.8327699911,13.7695616156888,3.56140159514195,"Canada.Yukon.UPPERQUARRY","presence"
570.849691502413,514.175156725311,-423.236800532773,-198.344379838051,667.747974338296,1523.90449289378,1091.81822722787,831.970998706645,260.027661832569,305.071337847065,0,23.2434470197807,994.086492035186,32.3226709140845,50.2435658531796,"nonveg_1509","absence"
2464.99877405535,3350.69652215858,2183.08994747674,4637.49418843102,-5814.52219962139,-5577.38528757081,-6116.84794092842,-4748.0976138003,2455.0333859035,646.696117101849,0,2624.00032682213,1809.10609706951,60.3035365689837,76.6823794702189,"USA.NorthSlope.Sagwon-C18","presence"
223.347839374029,-194.768166084831,125.787964593231,924.504827321173,1036.09540924681,255.643531141752,-790.270447652992,588.117407767102,1393.9824367886,957.769257022896,0,223.347839374029,627.922694394017,-19.0279604361823,-38.1042393403978,"nonveg_822","absence"
2512.76527267765,3358.99056423786,699.861721866007,3842.5711371123,-4455.67410943077,-4444.96995225091,-4719.20592307687,-1994.19240105631,2729.56170960241,983.61783641089,0,2671.06752662773,2580.97873048598,18.6713808974887,28.7351101090193,"Russia.Yamal.Kharasavey-2b","presence"
553.00959102516,244.716847790275,435.511988219674,1777.34766290226,-213.087460982072,569.659202015193,-1283.16241527693,-892.590771907302,647.939807180442,793.158893985904,0,435.511988219674,1357.98568325276,-46.5451901702945,-49.9802086404018,"nonveg_931","absence"
1747.84832644781,3101.64480041107,1471.18475633181,4438.60948445366,-4876.83039539691,-4679.42784388471,-5704.3631127992,-3861.33640248037,2018.00961588942,722.825586906833,0,2206.06033551095,1497.19385755554,-8.72357991763741,-18.0805040155925,"USA.InteriorAlaska.AUFEIS","presence"
2378.65765453308,4356.02874342596,1905.0172880752,5645.51917346155,-5591.39194322079,-5640.27555253525,-6358.45039969128,-4239.95224321335,2918.33534767963,721.111270824722,0,3601.01483339934,3099.47157899656,17.2155510779916,25.9687905640416,"USA.InteriorAlaska.LOWERQUARRY","presence"
2173.61820892439,2916.67275312731,1082.87692145969,4716.77937775485,-5589.53923832696,-5725.36624843659,-5999.06786544159,-4471.64854195766,1818.75480465758,498.10032053844,0,2156.98548482841,1985.8068046718,32.0319228924217,54.58739195136,"Finland.Javrresduottar.EC-Betula","presence"
2145.83586560616,2826.01839611693,1515.75311529555,4381.19668526969,-4866.48821690902,-5012.44755468454,-4952.0867675228,-4275.49862914572,2284.05821873919,820.604054128824,0,2711.02212708638,1415.08832020525,2.23580136790075,2.68918128981832,"Canada.LeRoyLake.TD7","presence"
3466.52728844922,4743.88633422022,2016.60522439615,6670.08452356027,-5805.22393751613,-5768.27814771669,-7054.55036163727,-4556.48971766937,3184.36657221321,490.394589948867,0,3711.26513277602,2771.03772811614,29.00905535888,20.5381568700491,"Norway.Javrresduottar.A-Salix","presence"
1734.73063762407,2384.56710346979,1029.03272181224,3599.18905315396,-4291.3990521651,-4454.41159741174,-5296.26421373235,-3374.21566897158,2065.19527191053,750.222672837451,0,1732.45250428401,791.090766512373,8.73993742686838,22.1695310477625,"USA.NorthSlope.FranklinBluffs-C17","absence"
-123.164446910582,1643.13825266182,1029.20632664696,2381.61599849044,-955.774142660634,-3076.64168954626,-1356.25461063477,-1209.16669239783,2448.72058914812,2001.3521254946,0,1059.85550536613,1872.09610813678,-4.2317363425751,-2.2231000500855,"nonveg_628","absence"
2590.69158976865,3368.79798675641,2240.60606527152,4254.04779474421,-4761.47531490169,-4432.45759265698,-5221.83754270638,-3926.34891539272,2978.64397536921,1001.62325335205,0,2715.74921297342,1124.23567470089,13.9673140060636,13.7650028003229,"Russia.Tazovsky.Unburned28","presence"
2603.17357081973,3681.43457761198,1915.09550201195,4766.40934088319,-5719.17628546118,-5416.77783174823,-5764.62538168257,-4915.81393577811,2256.2212011972,739.552106660897,0,2560.77489014514,1353.45487527039,42.2954648521998,57.4231064212973,"USA.NorthSlope.Sagwon-C19","presence"
2797.43473458945,3301.2152759775,1619.22693031153,4427.49169829364,-5468.85865134241,-5855.81007696395,-6214.83811801282,-4018.77661352003,2499.48328957461,650.789774199561,0,2958.32856946939,1150.90646139236,14.2120265091986,19.3028731841999,"Russia.Tiksi.WetFen","absence"
5.8731540007775,128.556154672108,343.807579843377,879.677095663961,-1620.1021041097,-1991.23121524155,-2190.76670834795,-1311.86136471269,1519.16861680009,1138.13619129302,0,343.807579843377,675.979932290399,-6.94092376942339,-4.78763489139604,"nonveg_871","absence"
2346.63411499487,3338.69062403059,1510.97682328381,4461.62414818635,-5157.58734854191,-5532.30038325294,-6151.98431346615,-2706.39989829248,2361.88823543253,673.10024842288,1,2933.54169452104,1227.67446652948,-1.00077911520932,0.231842171144652,"Canada.DaringLake.Tower1-SedgeHollow","presence"
2130.18087946441,2998.46582260982,1714.29257545611,4984.21308978341,-5416.04727544778,-5442.38009923837,-6020.85384414028,-4837.91149961208,2400.37273991679,757.894808371716,0,2897.81824418485,1622.4571829877,0.952016322275961,6.86561879091941,"Canada.ChukotkaRiver.TPO3","presence"
694.762275340791,1576.22310463375,1355.62888662395,697.535591483631,-1953.17211965006,-2225.09453791842,-2564.55287001178,-1452.41254118606,1779.47444398957,980.655996832814,0,1355.62888662395,926.349097760039,-1.40275838959622,-12.8526063097499,"nonveg_647","absence"
-370.296931955207,-32.7703548846237,10000,-261.830351419574,-369.659877923826,-761.792490718164,-475.629945758572,12.0990556614872,1921.09088255167,1547.84714797798,0,-32.7703548846237,10370.2969319552,9.22143283209134,8.17992125562162,"nonveg_1477","absence"
2317.58338177243,1809.65188274104,1008.26584029366,1716.9180901669,-1984.72104911933,-1689.6472131936,-2704.89210352338,-1547.83210917692,2288.61697475935,717.842560665861,0,1809.65188274104,1309.31754147877,2.77343769724658,7.02828332263163,"nonveg_706","absence"
-38.4620870244835,-113.577617554702,138.898713446159,636.263252874153,-1278.37551244413,-1727.40631145254,-1881.1096261645,-1000.79379074878,2226.29126667413,2171.903800739,0,138.898713446159,499.007465886569,-9.86701998332218,-16.3944946050889,"nonveg_907","absence"
1545.24309988883,2102.74667983261,-919.608975396642,2007.01517958247,-1236.07611154563,-3553.18080576109,-4407.47724688514,3425.18872578705,1286.83524860833,638.801727251697,0,1500.98491037291,3022.35565522925,56.6433056610971,139.026179887276,"nonveg_1813","absence"
1968.05499849499,3034.72562885224,1539.69721084051,4363.38140458868,-5040.55924451103,-4885.43958019533,-5811.53041861684,-4175.02779157899,2521.68942043878,742.370487545657,0,2438.39874037365,2242.39697773835,-7.56851100877275,-4.9910594115074,"USA.NorthSlope.11","presence"
2130.18087946441,2998.46582260982,1714.29257545611,4984.21308978341,-5416.04727544778,-5442.38009923837,-6020.85384414028,-4837.91149961208,2400.37273991679,757.894808371716,0,2897.81824418485,1622.4571829877,0.952016322275961,6.86561879091941,"Canada.ChukotkaRiver.TPO3","presence"
497.811956190381,189.67032233827,-8.05314908371784,3126.79327723224,-1282.37114558161,-2336.47958346229,-2887.69960770277,-1778.57820530376,1361.79500105598,1289.79597962708,0,189.67032233827,1677.80840969542,-52.7225611254879,-62.7436896431239,"nonveg_719","absence"
2602.25599233087,4335.35295849556,2049.7745764048,5050.25484655353,-5566.70685529915,-6121.45786746326,-6137.6889674773,-3468.7789544348,3120.05332092197,703.904814977806,0,3610.0887505094,1045.8327699911,13.7695616156888,3.56140159514195,"Canada.Yukon.UPPERQUARRY","presence"
305.450158318852,289.794751512412,-65.9273256532412,408.268064382302,-2160.80305267248,-1851.33824924217,-2453.90827860221,-877.45773079506,1181.31853919471,1076.11664770142,0,106.7577697326,371.377483972094,11.2741066280337,18.3114486502898,"nonveg_869","absence"
-38.4620870244835,-113.577617554702,138.898713446159,636.263252874153,-1278.37551244413,-1727.40631145254,-1881.1096261645,-1000.79379074878,2226.29126667413,2171.903800739,0,138.898713446159,499.007465886569,-9.86701998332218,-16.3944946050889,"nonveg_907","absence"
241.7724081256,186.859668862493,227.869537093897,288.991960506694,-1001.45424314072,-1069.8572115369,-1211.48009769342,335.43933614056,1140.59764183833,1200.60581291337,0,186.859668862493,256.941611298211,2.65209208087405,3.92882146788388,"nonveg_761","absence"
1649.62173927071,3793.25976476204,1452.0074784972,4511.9858402603,-5319.13690466337,-4300.73403434281,-5687.527801536,-2723.06924574233,2100.42740248284,625.034498293894,1,2186.69318282239,2249.93468755137,30.8889719871249,49.3544612602797,"USA.InteriorAlaska.23","presence"
-19.8365883619643,1183.78882271857,728.333215207495,1572.77434705272,-1786.9991716826,-630.428542494562,-719.144336644656,-1361.64549743274,1216.39134823211,1127.55214834974,0,593.569175546326,1203.62541108054,58.5194661112486,82.6749192105672,"nonveg_1442","absence"
276.693683428261,157.478611535615,-383.341715075105,-37.9002023097659,3652.31199899628,4302.83565554813,2757.0854993337,3396.1044397821,42.5757601519422,195.211560770769,0,157.478611535615,1169.46480992931,-28.5747492417543,-6.02588429406636,"nonveg_1854","absence"
1454.31071777946,3038.61848065506,1882.55386246074,4499.63878635253,-4758.10446462118,-5380.81703448972,-5665.28299987155,-3597.66615818339,2406.84081626539,776.353114038502,0,1962.31731378027,1263.66999775419,34.3215232456431,47.3075006751534,"USA.NorthSlope.Sagwon-C16","presence"
-19.8365883619643,1183.78882271857,728.333215207495,1572.77434705272,-1786.9991716826,-630.428542494562,-719.144336644656,-1361.64549743274,1216.39134823211,1127.55214834974,0,593.569175546326,1203.62541108054,58.5194661112486,82.6749192105672,"nonveg_1442","absence"
3824.49378151113,5588.34754148852,2570.93476733474,6682.07798811197,-6748.1753207364,-6968.20886608116,-7393.07174840511,-4519.18344576507,3499.87779722283,403.125551204449,1,3710.30956574478,3786.76090533469,44.1969280871954,51.972032742494,"Canada.ClearwaterLake.AB1","presence"
1649.62173927071,3793.25976476204,1452.0074784972,4511.9858402603,-5319.13690466337,-4300.73403434281,-5687.527801536,-2723.06924574233,2100.42740248284,625.034498293894,1,2186.69318282239,2249.93468755137,30.8889719871249,49.3544612602797,"USA.InteriorAlaska.23","presence"
339.753160067185,595.773726550856,832.203421907806,1252.24388510154,-3293.80758972121,-3280.27049228253,-3328.15186746326,-2007.19364454411,1448.79969847929,927.752234543855,0,595.773726550856,492.450261840622,5.11661498397185,10.8961758041883,"nonveg_832","absence"
1250.10423949041,5510.14588033203,1620.91077570403,5755.86778545514,-6466.21267118281,-3619.27764681268,-7003.25859030344,-2794.5790238077,2688.43790105813,480.602271741819,0,3747.40932454996,4182.21664636046,66.9966316582637,85.6650331335381,"Canada.KluaneLake.Outpost-ShrubTundra","presence"
2005.3344783235,3856.51386314349,1658.5180086914,4791.68024092128,-5174.98249421586,-5018.79997985537,-6121.34852556238,-3566.72936595577,2482.86226074114,761.561560512842,0,2743.38478830569,2113.70655165938,30.4905534356311,38.3850234908643,"Canada.Yukon.SPRINGRIVER","presence"
478.962458236802,464.565466690979,492.533728502185,-115.672357185279,-1173.29924613809,-188.324167065587,-463.54179425264,495.601947451801,1345.60663129481,1436.60557144736,0,464.565466690979,474.470276837788,24.8056675014768,42.6746243856799,"nonveg_848","absence"
2100.58179630953,2773.16286524287,1757.71607777533,4374.95061705613,-4699.17683548824,-5019.59159503205,-5053.2135764567,-3673.08041989918,2112.81979138993,733.990544229924,0,2457.36669635588,1331.98508923574,26.1297826981822,47.3454198424098,"Canada.PayneLake.TD4","presence"
-1203.55712181636,576.103509725886,2155.68829396699,1239.77623353864,-901.138798587861,-2702.58614931516,-1596.52575861316,625.482465660961,1167.37052951893,2119.54360175053,0,576.103509725886,3532.76039448982,-17.5853540596449,-13.4484139424551,"nonveg_677","absence"
108.082037450627,-180.94482863566,391.51732045559,167.293210113151,-1222.84382754435,-1110.09034390128,-1544.30168901846,-265.75152834225,1054.99305159275,638.980830240471,0,108.082037450627,597.403926807861,-3.0942958135531,0.0844805860498354,"nonveg_1499","absence"
-122.077845013462,-134.969980733407,-607.957559309022,55.0213691687412,-235.996413418726,1067.12847677306,-837.736275607213,-369.228670465185,248.973362919809,657.554801805025,0,-134.969980733407,877.446649146469,-7.49109784154739,-7.69370899868603,"nonveg_1145","absence"
2980.50264734508,4667.23888650518,2598.04936930089,5893.43889899986,-6061.02083372113,-6266.61627097086,-6612.78178724464,-4859.12248046124,2970.19154136761,627.16317992499,0,3777.52076008476,1848.84326802634,21.690996541409,24.691590748977,"Canada.Yukon.SWEDE","presence"
