"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_earlySummer","spectral_NBR_endSnowfree","spectral_NBR_lateSummer","spectral_NBR_peakSummer","spectral_NBR_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_NIR_endSnowfree","spectral_NIR_lateSummer","spectral_NIR_peakSummer","spectral_SWIR1_startSnowfree","spectral_SWIR2_lateSummer","spectral_SWIR2_startSnowfree","spectral_blue_endSnowfree","spectral_blue_lateSummer","spectral_blue_peakSummer","spectral_green_earlySummer","spectral_green_peakSummer","texture_NDVI_peakSummer","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_NBR_annualMean","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NDWI_changePSLS","spectral_NIR_changePSLS","spectral_SWIR1_annualRange","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualMedian","spectral_blue_changePSLS","spectral_red_annualRange","spectral_red_changePSLS","spectral_red_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
0.999970734119415,620.771468763996,-184.582990836835,211.665686582228,193.285764507641,302.315674649704,-1038.19819072563,-2284.32273435655,-1600.42832189112,-1744.20043993531,-1703.63357478172,-3410.10227287265,-2900.26751456059,1240.50319253942,48.6349883553245,674.352361231434,703.96283049444,781.313311347875,-1128.777091669,-1391.87615351987,-1309.7650594936,-1626.93631172411,-1388.53377200535,1955.15915030203,889.062910441413,1450.62526059711,1563.85124689332,2897.51853046674,1972.26530211627,2250.46985621771,676.169770069148,923.205811633407,962.841369620151,1416.2911043528,1230.08730217061,76.5654710316127,-0.319216638803482,0.0890149995684624,19.6606674194336,3.29044795036316,0,211.665686582228,228.691120733347,805.354459600831,17.6919885619051,0.835451003390316,-1674.15665233807,36.9686324475607,-39.2223471783157,703.96283049444,689.753336793699,1191.8682041841,25.5105489550859,-28.4416987670959,-1388.53377200535,-1369.17767768238,498.159220055104,14.4168751013868,-5.14663574073712,1317.21182211972,-10.1654900890925,-32.9801470909152,965.084341202278,7.64795497989722,-14.2017298597745,-7.28348210289302,-24.9643907937587,962.841369620151,-1.80161627212472,704.392694762443,-5.90370034928517,-16.6161682383289,"nonveg_682","absence",0,0,0,1,0
0.968381643295288,3172.8713400778,2077.15796678545,2899.94564132799,3424.36493675853,2414.44703736332,3829.62677624867,2050.40955814849,3049.31912406641,3660.24089020526,2813.0186488548,-889.774623932478,352.804412192413,5651.59777974675,4010.61598085104,5212.03646945062,5960.05647036348,4625.72455488546,-5094.48240580012,-5947.71752673938,-6324.87723765374,-6292.93986631399,-4405.53647725844,2560.33600683539,2079.84083481762,2381.89021558467,2577.64880235691,2640.63552844391,1092.20802501616,1510.97035599508,424.768375010633,412.136609936592,432.668175750086,723.207148494608,640.215979269629,-8.2206067056916,0.0235849016656479,-0.0410423291226228,2.71763849258423,-0.033287862936656,0,2451.71994584091,2588.49030486015,2217.72896012275,62.6135156660565,-42.8204218864999,2470.75692013205,140.719356062675,-59.6135221901929,4494.55115333419,4734.7361946535,3431.5973757617,97.4554016623438,-66.2527193293069,-6307.71002352476,-5926.07758134054,2634.64652602369,-29.72617999668,-19.2042241379675,686.687196986679,-9.33543853689494,-2.18361181981872,663.08162396198,9.2320463627768,-16.9690575535788,-7.77177067764522,1.81584122515921,429.518748119374,-4.60203079826345,388.728912334423,-3.29837485365993,3.11693943747368,"USA.NorthSlope.10","presence",0,0,1,0,0
0.106603571772575,3362.00085660332,2800.46374427767,3494.26236091417,4180.94510410961,1974.23384554479,4052.15208682419,4274.19301367467,4670.05354012411,5241.58184923447,2039.91956749988,765.048964514896,1740.77087735008,6421.48063219039,5668.18092102021,6771.37510095747,7739.03729347906,4225.3655804861,-5887.9806328265,-6266.18106295251,-6529.34739716177,-6316.63546639184,-5672.73011781511,2358.81527506402,2045.02525152943,2342.72070785497,2667.06641936076,2018.22820411992,900.295417287904,1073.04059559115,334.499310704728,376.896120020504,509.870572664153,619.904341416493,665.486541481989,-57.0185556836088,-0.0166785261593759,0.0622361555695534,3.87755236625671,-0.149369183182716,0,3187.97890341497,2915.54393786914,1325.30440604728,25.1157361407384,-1.86512232529175,3446.52562031836,27.468622467178,17.9833016280437,6098.43302638642,5556.8159344917,2251.33530013155,42.324946297848,-3.15310611694852,-5698.19865019884,-5845.3609509664,929.698419407151,14.6236359329741,-1.81919481338549,210.536630060304,-0.878780370307547,3.65612427710963,144.945705827181,2.77653335880832,-3.81436067966265,1.08659883710895,6.14287008846573,422.092333396339,2.74213812518892,204.745254980828,2.47950904678361,8.29655700483893,"Sweden.Abisko.NF-BirchShrub","presence",0,0,0,1,0
0.999980449676514,1020.1835152618,2812.54834810831,1653.93050241274,2234.2820893503,-197.870130917869,3576.22145321388,4109.49892994257,2480.60810723901,3073.34842778329,4725.05063788499,2057.48461502716,974.296123160493,2501.47018635214,5670.30006190769,4989.85539635851,5906.28482878747,-2092.14152315922,-838.12830441578,-2424.45548682947,-4462.63463426326,-4290.32524481836,4068.00537044641,1087.68448314218,2368.8686060928,1403.87581844983,1806.22360161076,355.301267318212,659.983698709561,216.867433141643,862.447650046909,412.58511620535,582.013857204314,556.610555956232,645.319031738888,690.905702266814,0.00410062447190285,0.00236029690131545,0.41282519698143,-0.275704890489578,0,1653.93050241274,1504.61486484305,3010.41847902618,46.8482171607564,-82.9073695625087,3592.94551121275,-44.1857378719656,-18.6249268677996,4989.85539635851,3395.15379004932,7998.42635194669,176.677373442745,97.2063807927407,-2424.45548682947,-1589.50765997609,8530.64000470968,-24.6156270635582,-57.4782547372758,1531.4811854587,-48.6331054119521,116.805609733321,931.018904300337,10.2285961068504,13.6389736113634,-27.2970743881433,69.700376961774,475.893975638003,-24.2041058569949,451.120009073173,-23.8100189935807,64.4457155818818,"nonveg_1813","absence",0,0,1,0,0
0.999999701976776,-46.9505632993611,131.474464027768,1277.80725297058,2218.27727267236,-381.247461702964,-2065.81305907114,-1656.26989092677,508.229113403143,2278.42135578981,-2469.78416427877,-2505.46714336688,646.362428521706,151.043529871152,387.234783249494,1705.42542929573,2778.87909726687,-276.363503233327,-2625.19168819771,-2374.38278369244,-1118.49209679863,-88.8475880018009,-2759.82474963564,2358.93940535303,2384.58796421786,3079.19628005985,3742.26583328376,4128.28252812021,3348.0093862714,3348.26753792267,1312.21580010588,1582.86589758733,1857.59341467727,1716.70200102944,2355.73452564704,300.888753581697,-0.235232427716255,-0.0329290069639683,13.7921733856201,1.0544182062149,0,131.474464027768,639.872192933676,2599.52473437532,12.8575730155232,-235.117504925446,-681.043329016747,15.5373502002933,167.085939033114,387.234783249494,949.243867289985,3055.2426005002,16.4387320424799,-263.638129209247,-2374.38278369244,-1793.34778126524,2670.97716163384,-257.411127199207,-165.767388305977,757.12355540095,-102.388160214854,-69.5141829083068,682.924601262321,-9.6720434920664,23.7074898176475,-91.2949390290959,-63.5489690291875,1582.86589758733,-68.6818792724846,615.983624889484,-81.3470513922178,-58.1190838641225,"nonveg_602","absence",1,0,0,0,0
0.974101960659027,2191.97601131983,1931.99619567152,2832.53827688503,3143.2261412664,1548.24647432412,1477.89542896629,1441.44100245516,2965.20380661892,3342.08798015568,575.680987895686,-1389.47846236361,97.0886409445101,4127.57253312217,3840.67606634296,5113.79443168702,5440.19612858332,3168.453134283,-5090.44967728189,-4866.60738674918,-5258.86356783549,-5628.30845141527,-4008.12751506563,2109.07544570979,1980.49632828315,2414.505432786,2595.01934815459,2685.38257582002,1398.34164668527,1625.10550572942,535.875195402437,548.708012365383,542.126732917864,714.125623952445,740.30657569782,-20.4805371088917,-0.00956935156136751,0.025785698244969,1.81874704360962,1.93073987960816,0,1611.33755400755,2006.79169033212,1433.80233212343,-7.02618238914318,-6.6199737937215,1331.97557360624,-35.0835795275243,94.5054970583869,3463.11464506448,3951.03920426595,1938.19134630433,-1.62797885988193,-70.9712584062517,-5529.0964617727,-5434.01551168484,2043.79686745046,29.1422833309079,1.41398266235317,629.339606841901,6.66671407465332,-7.50996290498333,531.092062278831,-17.1320020089946,3.37109948390363,6.32709587822799,-0.666101787170567,464.965630485092,3.0291256466541,336.884500949963,4.77410492784205,-1.00747617245632,"USA.NorthSlope.11","presence",0,0,1,0,0
0.00999999977648258,4012.75328485472,4240.37781370657,4766.58139864117,5012.5122357088,2611.25894832125,5188.01160370748,6253.55801793612,6300.5662449823,6131.8170292049,2451.27712006987,2791.32921419668,2606.60279840091,7517.36750265904,7621.09421892785,8068.3889961012,8221.51235039995,5463.54919069194,-6618.14063529206,-6760.51132821435,-7194.8704959293,-7468.27005940392,-5862.95213643468,2549.71380128965,2613.13586143541,2863.86835565088,2922.28746084567,1990.21265633119,617.464464505575,1041.11661165211,332.100086315786,303.715488779732,252.748322614987,590.79540779028,444.921778762394,329.362962984132,-0.0530656032264233,0.073165312409401,5.18890695571899,1.13494746685028,1,4309.58216447554,4222.99992584281,2023.09176962159,22.6501754949989,-20.1414414853278,5733.03543488747,9.80151345327202,69.5890352398495,7896.41112818357,7638.13721362002,2068.98003256588,22.3217868581811,-20.0928548847905,-7053.29232443512,-6528.59610763427,2362.87373381988,9.05493562078357,-9.13903869445727,929.311075226081,-5.89090224457954,1.85800583888107,787.760563649258,-23.7579350069503,0.454046855532371,-4.08375193470635,3.29333010902242,391.871713955271,-1.22363784034462,591.118734089933,-1.47939648881326,5.16432690084288,"Finland.Kevo.4","presence",0,0,0,1,0
0.977344115575155,1797.51600523358,1742.94829202708,2450.17037763241,2430.35848001434,1072.14007256486,1046.09203954498,1552.87102550548,2406.64193747791,2359.29628385991,325.722613080601,-1020.97545519716,-387.15434818548,3575.25507064213,4005.71647540481,4878.72304687596,4778.06613307399,2327.87654332053,-4576.18033012032,-5126.87654435612,-4997.77164625791,-5351.50607140129,-2900.43158263924,1828.87963139589,1684.02877781342,2086.74046175702,2076.22379900417,2347.57983940452,1279.80668118474,1563.76482587268,423.879265199659,536.086322962941,475.888350252779,667.303561189458,651.611819999358,-65.8876336542876,0.0027233343377399,-0.00361269650359948,0.272280342049069,0.0725244308511414,0,1458.87319971997,1800.14385120947,3239.74175069633,36.2669165760741,97.0856828534599,1461.92788117154,44.2352537450931,45.2864610914514,3565.69172330708,3805.47413416951,4957.42309353236,57.9073820054006,-225.887921738082,-5007.4003233087,-4809.08745207146,1984.16660089965,135.034426727463,59.7784778404443,1102.61601579026,54.7194315039787,-91.8846679825217,676.990067902901,2.32741935081376,-2.03159083534272,34.8656724480762,-56.4158389919084,445.543558351108,35.6380647952806,572.247467483008,33.1525686543412,-47.6872889569173,"USA.NorthSlope.Deadhorse-C15","presence",0,0,1,0,0
0.232790768146515,2079.41944690959,2271.11918228791,2834.59186894568,2773.53975934089,1294.74396516309,2538.89625401188,3836.17817395534,4548.12768734692,4205.57819549175,964.687846230269,809.237722495401,1091.64723889893,5214.92711498921,5437.332982,6367.20107787237,6348.42392013279,3676.80012345814,-5498.60156223258,-6054.79664724173,-6010.87865596955,-6357.43631772816,-4690.1490483513,1600.46525720213,1721.71697345181,1982.61388300952,1889.18338709195,1620.33694535422,837.2142136188,989.745955391022,353.198024022201,428.491110928477,342.739227787298,465.456034495992,454.569913445097,118.618844413401,0.0387098170816898,-0.0129770023748279,2.39694466590881,-0.150368990749121,0,1659.00052924862,1637.88328812086,984.777621884416,19.2501280968856,-3.72378217615085,2890.03369059365,45.0930940095087,49.2463306839426,5058.0135078326,4978.62617581943,2365.46862493345,46.2986654251181,-51.137482654882,-5776.13616795712,-5246.85866702633,2193.89547407897,-9.16486306946513,0.114312151529721,443.282145279674,-3.30365163924353,-8.42517228066288,380.752289356108,-1.56957264364282,-6.86820073107505,-2.14853592005509,-4.39829912243716,323.216112388704,-1.20971151391878,146.100770452724,0.0136037865408743,-3.84056545397848,"Norway.Javrresduottar.EC-Salix","presence",0,1,0,0,0
0.998883128166199,1498.24277209497,1458.73152050296,1184.92877723218,926.838107668481,1630.40732121745,-1302.16379591167,-522.584185934128,-1401.71003304273,-2423.21921074007,1055.06788556489,-2262.41172322368,-3885.7876546431,2765.27238587836,2860.47049782522,2519.8698565432,2141.95179729954,2826.35248846221,-2973.27500309475,-2607.36837763947,-3518.51911136749,-4102.0336763481,-1681.64291808297,2084.16752755657,1890.70591221685,1809.83272152161,1737.45463908247,2773.14416929624,2344.6501702,2125.89447122553,950.31686315028,843.891855587674,762.162857636446,1062.78073346349,899.79773643457,717.927207611881,0.000741572817787528,0.000154528810526244,0.0906719863414764,0.0445140115916729,0,1458.73152050296,1339.82969974321,703.569213548967,-5.08325188932623,15.1818040919823,-918.921868012741,-90.6627569798676,-43.1175159549386,2765.27238587836,2622.7834052017,718.518700525681,-2.34923471476348,20.0353318401187,-2973.27500309475,-2976.56781730656,2420.39075826513,34.3243861753299,4.25753426112578,885.93636769566,-16.7348804552597,-17.9257969709119,512.180183989622,18.911510611088,-3.18198932202341,-11.1889326200713,-14.0727415926942,941.136130295992,4.80758811477812,290.993600036809,4.63477876972373,6.08161980277592,"nonveg_632","absence",0,0,1,0,0
0.662392814954122,3947.81106409068,1261.35575404991,3545.00810378272,5451.64517855377,1367.91276206882,4237.00168931923,466.448201162096,4682.70574524897,6845.6212475479,584.470707175362,-1762.90144834691,3760.82164580271,6409.21578682563,2801.9275361413,5924.84333899027,8340.03739468495,2855.74613294032,-6175.36173578952,-3762.10262524763,-6078.94695039943,-7029.52468946133,-3477.49296793266,2814.52574675032,1621.15308688841,2690.35417318786,3568.74415651919,2326.677439515,947.440669051538,1554.29211400522,568.894800915742,372.50675601933,438.195193723485,664.572026713861,670.909920113567,-96.7819317870412,0.16547705233097,0.0156479006012281,10.7010278701782,4.42056639989217,0,3109.73780978084,2868.43828681968,4335.70840900682,65.7523750856259,-71.1097028667857,2705.40949186066,101.221170990847,111.08609019563,5166.61785249458,4775.55322852604,5487.90012672668,95.3794180823054,-96.1170131979318,-5638.42386898394,-5175.26274865885,3168.08406280346,29.1721661440271,-34.6633988677542,918.156897227779,-0.461533072252405,8.21595911394738,1091.49995227246,-33.0166335748833,-8.96413382021116,3.04064440831457,14.5270761054475,522.191007588484,-2.12067933301349,552.638022831306,3.48275248050495,3.36840302233933,"Canada.KluaneLake.Outpost-ShrubTundra","presence",0,0,0,1,0
0.999998092651367,539.403415221736,417.843533356108,341.776303668683,352.238296817504,706.45595985424,-1405.84015212805,-1613.43282297246,-1805.19852539109,-1800.63849631952,-1037.26965018696,-2677.85056506636,-2837.79452730544,1352.54649958431,1027.66662889254,977.93717856188,1049.19245706327,1559.57633033797,-2020.21717102906,-2187.8793231821,-2610.3645255031,-2665.67161735644,-1357.06567549619,1286.76940189226,1148.97027898863,1097.73411441666,1117.34567644402,2280.12668427336,1512.87278429918,1795.77156538191,586.724282022124,513.29170076808,519.137487307991,824.526694924336,675.059693358688,-66.4855634934803,-0.0287248771637678,0.0270725060254335,2.26294803619385,-0.228276550769806,0,417.843533356108,471.543501783654,364.679656185557,-7.26315411445667,-0.581221841601146,-1532.47592939961,-16.0248044322214,-16.4499310079778,1049.19245706327,1193.38381888799,581.639151776089,-9.0012969892895,2.61733949108729,-2187.8793231821,-2168.23966251338,1308.60594186025,3.07261621407459,-1.08953122374226,406.356588842083,-2.15666962976837,1.90288695597139,282.898781082738,-4.02799898350195,-6.17348074388915,-2.33840370049184,1.10027341815321,586.724282022124,-0.324765918883922,298.965476174321,-0.70376664522165,2.87293181147961,"nonveg_816","absence",0,0,0,1,0
0.983469009399414,630.994372183017,1197.8576928925,740.728790575405,522.965457007526,1068.9804351182,-790.215467603409,-309.51101896133,-789.041845578197,-971.110332461542,-294.555125177197,-1118.6453941284,-1649.63386159328,1035.86381180162,1681.77758138968,1188.94197975862,960.739534038718,1477.38294764514,-2351.20623188902,-1453.42854105983,-2088.74739785507,-2432.39168473044,-1749.8351698696,2782.46907282089,2858.41970551366,2684.18841630832,2586.39154515546,3943.55841707706,3047.24977499895,3373.33810952176,1528.67028073108,1405.44937126573,1354.62609707324,1918.9993944458,1812.22142964618,321.461434467576,0.150892600417137,-0.360495060682297,25.4662761688232,19.2685394287109,0,740.728790575405,832.305349555329,674.892235884971,-17.5194425174074,12.809607856934,-630.886757956335,-19.8264136970485,-6.95749480223589,1188.94197975862,1268.94117092675,721.038047350961,-17.6607654337407,27.3797556461701,-2088.74739785507,-2015.12180508079,978.963143670606,20.2143698161984,5.75275712663897,525.958836162526,8.80758587642156,7.30001101938476,391.884287447238,-9.31150559570579,-6.11910182902282,3.87035017202486,1.24942411755559,1462.31048816005,2.9896043642643,238.359044447077,1.70263897198091,2.55812157518019,"nonveg_915","absence",0,0,0,1,0
0.999996364116669,1205.54463675248,628.763774803066,560.34968734509,429.689073301933,385.03479187357,-96.9794029090426,-867.042924896549,-1134.04257052416,-1385.79189927452,-996.196526227146,-1957.31645556808,-2373.02774774309,1780.41271597013,1048.65972143335,1023.49849287619,892.37331389652,709.358452999696,-1477.08946944832,-2054.53129516783,-2427.50983659457,-2714.96438770455,-2075.29359311503,2648.45303124647,2069.09696070346,2011.23546794524,1916.34698430038,2866.56087468913,2434.17811874883,2357.50446976695,1135.46224047614,1051.83578827008,991.446051498688,1717.46302579063,1361.92679039598,-256.25115822816,0.0358423516154289,0.00196787202730775,2.06429862976074,1.36127853393555,0,560.34968734509,641.876392815227,820.509844878908,37.2959020399503,8.71070760287709,-896.010664766282,40.8735056053683,-58.5823861984307,1023.49849287619,1090.86053943518,1071.05426297044,48.6842846804744,1.67741523714423,-2075.29359311503,-2149.87771640606,1237.87491825623,19.1636367406657,6.32589890965734,789.561561683282,4.83719109991419,1.75368237190117,532.53727701243,24.2062398642013,-21.8877898027814,1.71118317537585,-0.38138046906494,1135.46224047614,4.02598245142611,387.000307344139,2.65849444448309,3.4114705437114,"nonveg_975","absence",1,0,0,0,0
0.696933627128601,2471.76172505056,1733.47441874635,2686.10006928182,3801.81807559867,1541.58775514753,2228.52896835132,2632.55006658553,3403.92788440419,4362.33635194184,1227.04192846265,62.1771539446093,1218.69054495582,4393.89390771522,3646.22714086294,5022.09402975491,6293.07417488239,3307.07160347121,-5674.87926139461,-3379.48297852827,-5533.63892638893,-5744.79768624251,-4531.13952120212,2165.58871586949,1666.35254116558,2118.59373953159,2757.93348335442,2372.91761499517,1011.48493020291,1484.27702729277,562.244193950365,383.006839327608,509.763941577278,599.445883752291,695.009038992059,52.7663924958898,0.0869157149378832,0.223849615703027,17.9324723879496,10.5736300994953,0,2513.21421692546,2534.81584923642,2820.40771625095,31.2245298797449,-51.9305993589547,2823.03420979432,29.0939151661773,79.9269738514073,4702.63406728413,4630.52446669272,3552.44842365784,33.4559565034425,-8.22542532955062,-5289.14695280519,-5026.89661530417,3252.88197732035,-14.5197097155055,-32.2169062240678,607.444304778527,-21.694439456376,19.4244615748626,524.074414392571,-5.83133809925947,5.06453576792146,-10.7449747738133,18.7169433711633,338.999114938623,-10.6065805378138,591.001562588949,-8.87571613914529,19.7400405135089,"Canada.KluaneLake.Quill-MixedTundra","presence",0,0,0,1,0
1,284.485520918505,872.477483150485,604.664634573355,245.389160764208,637.270222458167,-2841.35057530227,1911.99782236427,-3324.90651041603,-2757.06416222779,-1981.35168578799,1521.0511566002,-2576.79663337182,2238.96187086968,1345.4305686222,2798.98867080144,2378.89907103136,2396.68249802763,570.741758567979,10000,3621.81217370069,-85.5408052174523,1731.99187820008,822.807938350526,293.121621651292,928.863900610327,626.475837347099,1168.62737982621,817.396632407641,960.272975793968,420.596237740404,694.943050187998,453.835609566215,677.349745625901,524.340315114865,-240.087670841325,0.139873892068863,0.458838909864426,28.8310146331787,-13.4085483551025,0,604.664634573355,528.857404372944,627.088322386276,-19.5991500855368,17.1083558956737,-1798.53502227396,-47.7777160841263,4.68257850413733,2378.89907103136,2231.79253587046,1453.55810217924,-8.76225706433085,-66.070822826329,1731.99187820008,3167.80100105026,10085.5408052175,176.540618043721,14.3994315839632,889.236783930183,15.7152972329988,-35.1790427508083,577.225789094044,-11.6278481202264,-6.86231110214142,9.04507250553777,-19.743156623078,581.511572110504,11.4813066962754,390.771843466656,8.5276785434315,-4.98726661454444,"nonveg_991","absence",0,0,0,1,0
0.999950230121613,522.474715773011,898.661796825962,803.227188773904,565.708787916297,148.894749025833,-1298.03567873065,-1011.53302964972,-1281.93351184114,-1600.33781665913,-1397.33854935554,-2393.97884265803,-2654.40544303418,1494.16919305114,2070.14830089997,1952.30385357596,1606.72500076259,904.539592841655,-2520.23179373973,-1961.73118787242,-2252.15802872537,-2679.23944474585,-2856.6530187688,1194.62480091805,1436.16179761335,1379.43716293787,1225.10778390699,1485.33359565435,1704.12699996184,1229.48496540297,718.048699286673,656.961230629917,535.279286864632,736.849916949062,726.175544477859,455.245281592927,0.0425042845308781,-0.212103679776192,12.6318216323853,-0.86423933506012,0,565.708787916297,587.793447663001,749.767047800128,17.7895222260561,15.8345600571738,-1317.83571724724,4.72870812499495,-13.7410062694766,1606.72500076259,1605.57718822626,1165.60870805831,28.0776000099753,7.85629648826713,-2520.23179373973,-2454.00269477043,894.921830896382,28.472094401365,10.2886252687255,762.201973655174,11.0296586406589,3.02099613381342,474.642034558868,14.3347394828852,4.59368302074953,4.83676526411925,-0.980205264508519,549.493573485866,8.11212958435234,237.401846266022,4.50469786733408,1.89307152538007,"nonveg_986","absence",0,0,0,1,0
0.99999988079071,2155.70818299043,2232.22055447123,2421.7953853885,2559.52642146747,1340.97792094004,2186.45307456529,2364.81171103636,2517.79155105743,2585.53907793035,1954.49321200355,-543.818473589161,-394.573487126987,3673.26260259951,3831.16341694066,4382.16919807126,4679.33574359709,1961.67153741163,-4215.46314505998,-4480.9048568252,-4796.87178938266,-4847.87650342463,-2498.33666132211,1890.38454604249,1957.99407179955,2071.64393060195,2073.57247588496,2060.46496572594,1235.38582061886,1155.72832945406,640.573002042763,627.017011721165,624.922129591753,745.342825026274,691.070918714001,10.6303172027053,-0.0586325530894101,-0.0229684978257865,3.81020402908326,-1.49761222302914,0,2277.78469772553,2308.26070854865,1690.33791490853,33.4796535815553,-120.297170866909,2519.8069377555,5.69431120487097,52.0000198767251,3784.76459987269,3896.13803126067,3531.9459747786,73.4072577202183,75.6266198420807,-4014.45832370253,-3936.36396148016,3521.87810902266,-153.389695874535,-76.4347107006587,591.261831515304,-53.7510755923004,34.2887229566345,379.687517724924,-4.32761623495966,11.8337887963775,-34.5170470659022,18.1153741044092,764.06800042977,-38.0847321242385,504.592024053915,-39.0351081954142,30.9510362099396,"Canada.PrincePatrickIsland.MouldBay-C06","presence",1,0,0,0,0
0.846077263355255,2751.83259983839,2402.82535837507,3167.16654027486,3736.78493589405,1617.98970389026,2323.28963988362,3420.53128076526,4135.2394906527,3996.33404323095,2564.41443648545,467.809551031312,775.714778835362,5251.24398118868,5131.26856333812,6334.49230115539,6838.79958753545,3366.4643600488,-6143.47982661289,-5635.67035593002,-6357.97729135498,-6680.58017704677,-4401.50901599788,2186.26768270417,2063.24979225635,2313.42474950933,2523.30490111111,2033.24961750512,1102.09920224844,1183.82509697093,523.870971286519,436.26622396104,376.259340769975,562.962624718908,527.766564225454,129.923415858031,0.00702726308049427,0.0341284202618732,2.07863447401258,2.03704397877057,0,2759.10755398011,2776.82583001573,2013.87100290214,28.7617067087494,-18.9626850113652,3288.5438645033,-7.77346336722275,49.5148062406216,5824.79127566934,5531.52968856939,2908.78802901754,35.9048629014657,-24.4450407415239,-5896.35203462952,-5546.4606818467,1505.04955645461,13.6043418547106,-6.93393518489754,278.074063746001,-0.861539910686647,4.9387500504943,214.903026839103,-0.0413724006354275,-0.165117679918675,2.23672718013894,6.81076257066281,506.403402950618,3.23894787925293,308.209913690093,4.71367072006928,8.32481196368748,"Canada.LeRoyLake.TDA4","presence",0,0,0,1,0
0.999999940395355,575.255487464315,932.879751252661,611.861077039915,923.011966799608,824.783633502405,-391.558393198698,690.795429961078,106.973748901719,309.230843962515,1216.66914727094,-1135.63296803021,-1364.71451963042,1070.19479768111,1662.59821971769,1234.53824342417,1610.71313700578,1379.0716824249,-2230.44382223857,-1871.85656720967,-2294.45117887587,-1931.90200441539,-1467.94148973727,2071.40610332967,2042.92730307511,1888.12026356823,2154.29182714073,2405.40446322748,1852.08678527333,1660.55068879469,1123.34292756128,1024.5350646387,1118.05962704136,1400.56817516758,1379.37209833136,-236.653774395101,0.00696096988394857,0.0228860452771187,1.37796580791473,0.488136917352676,0,824.783633502405,773.558383211781,357.624263788346,-9.59723638608041,-103.716963253231,386.422155379511,-61.8549054026784,26.9534321985082,1379.0716824249,1391.42321605073,592.403422036585,-11.8798801824535,107.014994073382,-1931.90200441539,-1959.31901249536,826.509689138599,-120.84972482016,-88.7238545241675,572.68282826391,-102.277347320821,15.2497226413984,617.510974599629,23.7504220999857,-8.18890509567027,-71.0211152111863,-5.92010464190406,1118.05962704136,-31.17485413422,164.402911950033,-45.5640453616982,13.014532594734,"nonveg_899","absence",1,0,0,0,0
0.999998152256012,561.101702988075,1193.02417432198,537.959551974029,544.557467090125,308.055678104646,-1575.51234226265,-454.967156689466,-1595.1097320294,-1650.3115027899,-1896.35709821392,-1106.01487338993,-2196.36311281501,1026.31521991743,2028.59514421324,1035.09593448773,1047.01094343872,594.434896008094,-1728.64686675819,-375.999152481689,-1757.060534576,-1909.44953113859,-1923.7250096112,1927.09603732373,1972.15761070657,1664.30902033391,1794.5909216403,2618.16654670442,2290.29358840902,2431.89821622273,1276.79782371471,966.307034136982,1005.13109446603,1370.40698354213,1270.99801795956,-529.294200384274,-0.0234156139194965,-0.334318667650223,20.7469654083252,5.15733194351196,0,544.557467090125,628.939714895772,884.968496217336,8.43486749611427,-0.32989575580479,-1434.45156639707,10.6948251983758,-2.41287614604016,1035.09593448773,1146.29042761304,1434.16024820515,14.3960107969777,47.3094861774054,-1757.060534576,-1538.97621891313,1547.72585712951,7.61944982812926,-6.51409506531934,371.633096076504,-10.5032312532103,14.8743107126324,376.423034061305,7.82728020825313,-5.41533328132624,-10.4273851170096,7.14766570787591,1005.13109446603,-1.94120301645243,225.338931732348,-4.52459097918177,10.730425320588,"nonveg_814","absence",0,0,0,1,0
