"spectral_EVI2b_startSnowfree","spectral_NDVI_peakSummer","spectral_NDWI_endSnowfree","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_changeESPS","spectral_blue_annualMedian","site_code","presence_absence"
1428.11005613954,5866.28872767295,-5785.54158073355,2421.11107417921,1866.05665066147,30.9863140963843,37.1086580063523,515.176465396244,"Russia.Tiksi.WetFen","absence"
1656.72232382676,5774.93430184717,-4835.44380099922,2356.21706880393,1802.50416387381,24.4604725913295,51.2152959392136,561.82972485504,"USA.NorthSlope.11","presence"
799.372563813037,2586.97480654297,-2853.86123427278,1532.17080265732,1391.37912843326,27.1444710979939,0.558320093590573,907.922451235512,"Canada.PrincePatrickIsland.MouldBay-C03","absence"
2377.84490233896,6999.64877134687,-6326.05750839046,3145.33456799448,1425.21346819817,30.4012903757387,1.86615665456208,338.517492143361,"USA.InteriorAlaska.20","presence"
2161.93832594373,7313.5657526868,-6360.72086521578,3488.26635546159,2044.43002376393,38.1422257365074,30.4846352744215,393.915369539433,"Finland.Kilpisjarvi.16","presence"
2377.84490233896,6999.64877134687,-6326.05750839046,3145.33456799448,1425.21346819817,30.4012903757387,1.86615665456208,338.517492143361,"USA.InteriorAlaska.20","presence"
2671.95471270487,8022.5077050288,-6346.01144291191,3614.08923950163,1730.23874129253,49.435392608358,-0.111183319219786,432.656428931839,"Finland.Kevo.6","presence"
1164.65012826328,888.335519373593,-980.194049716483,807.767755121146,867.442603129918,-10.251414132809,-28.4577426225357,1695.58482063329,"nonveg_767","absence"
2386.76670525692,6175.10446384506,-5792.39744562959,2931.52326172547,648.86717564363,1.15243898172838,9.76047157788947,590.040617967454,"Canada.DaringLake.Tower1-Heath","presence"
797.374097429217,2830.99289682349,-2430.14299093574,883.959442608408,664.863159522019,0.939400626363381,20.482142422889,843.893108678368,"nonveg_957","absence"
1413.56913278901,1378.21147756243,-990.892616136752,904.163175653419,1093.91423988634,-12.2955633987009,-29.2966257733286,823.560175989289,"nonveg_745","absence"
1422.62773574892,6441.21914250201,-5956.51820651419,2110.4424697582,1035.3458292127,31.3741160367484,-6.98888224767876,320.70110456688,"Finland.Javrresduottar.EC-Betula","presence"
580.114993864929,705.563722419553,-2230.50469844681,396.161677013912,1018.51671326211,-26.7317093595519,19.6869127819263,1858.57314234891,"nonveg_674","absence"
1630.90470351542,6987.31995137094,-6210.59391587511,2675.04972878579,3312.71454291826,51.9296044972689,9.17181785451052,397.185115045799,"USA.YukonKuskokwimDelta.15B2","presence"
2111.70413973473,7425.59322863004,-6699.85855429546,4473.02664395403,3170.18682784529,35.4546441901087,97.1465018289809,456.039373582924,"USA.Kougaork.TallShrub","presence"
114.118332438498,1590.41490395791,-275.202643785388,475.098333659057,893.85325178979,15.8925765122608,-1.7702682285672,829.052616275939,"nonveg_932","absence"
-528.5096069882,992.306065762466,0.469852467131886,118.320639131209,970.067309820822,11.6397268329881,-5.96081144877499,826.451074471,"nonveg_921","absence"
-564.706889984243,-2642.84265381923,4702.35132101664,-467.916062459435,1160.02600277339,-15.0043570416029,90.0167792702101,543.76782089138,"nonveg_1367","absence"
2164.29023588608,7549.59388943558,-6377.55191614659,3109.81996298792,1588.9166318446,28.8517827941211,41.6010343095521,606.417577189529,"Finland.Kevo.5","presence"
678.042924137169,2629.6461144476,-2956.85518062331,697.799978326353,925.411974829104,7.45558901100864,-7.36124886281429,603.679496451634,"nonveg_648","absence"
794.873443466613,1503.66981770495,-2855.91106374157,739.936296540138,396.674896472261,7.84156491711123,-6.1805144493685,939.78510323263,"nonveg_561","absence"
1761.67837932126,5359.69958605651,-5459.30844594937,2373.97841190437,848.378572180201,20.6720382797014,6.87433987372267,579.31383394575,"Finland.Kilpisjarvi.18","presence"
1245.60377238328,4573.21814591849,-4537.55695332893,2011.6905477608,1388.74642212237,33.6766814945634,23.0286311667256,680.739229612686,"Canada.PrincePatrickIsland.MouldBay-C06","presence"
1639.3243110524,7693.43956521505,-6137.69925033648,3401.95607357474,2470.07267158005,50.7833543892836,27.1808613400743,542.672628217501,"USA.SewardPeninsula.19","presence"
2566.89313332983,6465.15209557671,-6031.57141310262,2968.35159060547,1809.53807937577,17.2736596644266,14.1251358944038,443.024982550977,"USA.YukonKuskokwimDelta.72B1","presence"
126.445093556202,1598.80499423705,-1783.46035381127,453.823260210826,706.121428561194,15.071185174908,-9.61870311947245,684.38945216426,"nonveg_913","absence"
2524.50647666236,5734.38644570607,-5668.33445553645,2926.55026115014,404.766870264009,-0.952968692229115,3.77698869257872,533.88733655814,"Finland.Kevo.10","presence"
664.14675722667,976.902620212409,-2279.6355624198,438.634390340924,557.741668092255,0.296000523317114,-31.9534958740285,650.05541151934,"nonveg_792","absence"
1516.19583518518,5906.87015403214,-5678.35362591624,2526.71943459282,1838.08263279754,2.23933032707043,62.9669342009545,585.6920951945,"Canada.DaringLake.Tower1-SedgeHollow","presence"
114.494684196972,2200.55704524994,-1805.26230837067,392.537326069677,886.805595809547,9.42433805976205,20.1792579359961,584.921139025542,"nonveg_532","absence"
1010.58586754814,5453.30844697856,-5399.93223184774,1978.15425128962,2117.84086634473,30.4575924563045,76.7412596362576,541.296793676834,"USA.NorthSlope.14","presence"
381.278064175516,2647.35170582793,10000,608.662099908584,785.359105351933,1.83705295374115,10.5228995567782,633.902833520136,"nonveg_991","absence"
224.496823282149,-91.248577369435,-153.425959350853,-126.133625421578,609.996656109606,-25.4165273379003,3.60535572583741,438.607011231253,"nonveg_536","absence"
-109.968314642106,907.112409910747,-1769.83076389613,-51.762585402175,403.990802349173,-3.46902306802124,-34.5781708204428,592.32300989069,"nonveg_903","absence"
-160.385268514712,-1034.23483902308,86.4730003861154,-108.981433527451,1100.20321081046,6.14997728555881,-29.4289613203062,1165.94044545315,"nonveg_592","absence"
398.2293909741,716.682263826977,-1706.08296256592,440.009544862267,734.135540136952,19.2567406757096,-40.0129739554754,1021.6724563851,"nonveg_560","absence"
96.650923603271,328.860668857762,-784.370706347085,236.450234204377,702.383146698526,18.2644765771577,-35.1229943065618,1117.53638687685,"nonveg_976","absence"
2561.42954540505,5774.37335146078,-5298.27085640454,2472.29183871007,1001.20918565351,29.4629393035342,-6.14036674429923,526.862931943861,"USA.NorthSlope.12","presence"
1542.53162204926,5482.02940838604,-4833.37498773199,2020.76151883513,1659.59987599548,7.92116010178676,111.837471923197,449.914593904589,"USA.InteriorAlaska.AUFEIS","presence"
2395.63517342146,6839.1241971503,-5960.24365311423,3454.04439953561,1944.23300895815,15.3597905851411,29.862246479903,532.075371915632,"USA.YukonKuskokwimDelta.72B2","presence"
1741.78561351133,5153.43795160966,-4986.364556791,2050.9797828428,945.455404317066,16.3468890294578,4.58552020278858,593.369446754146,"Canada.PayneLake.TD2","presence"
995.387079224563,4658.72633494345,-5048.74296820949,1759.00820991295,1890.53938237786,24.5112709769445,40.4793786691958,477.179832787219,"USA.NorthSlope.Deadhorse-C15","presence"
2572.6450721304,6987.78017242066,-6275.28458459739,3501.09880780274,1807.63469687411,14.0043872544608,74.6467805369468,270.562995446277,"Canada.Yukon.SWEDE","presence"
-24.7162079235152,190.059723874916,9382.5343513308,200.336102124639,561.797219726522,8.23584432084317,-67.6776765628223,1195.17193359582,"nonveg_1344","absence"
1712.47603337827,5796.79384568366,-5209.23325771488,2220.21493151775,2083.29256482127,35.2474931078459,40.7640985256726,669.918906671956,"Russia.Yamal.Kharasavey-2b","presence"
2573.97040021475,6900.72288666824,-5908.72032010223,3422.2724515824,2582.38083698724,26.2789232728976,44.7431200792927,503.490967455529,"USA.SewardPeninsula.QuartzCreek2","presence"
2561.42954540505,5774.37335146078,-5298.27085640454,2472.29183871007,1001.20918565351,29.4629393035342,-6.14036674429923,526.862931943861,"USA.NorthSlope.12","presence"
-280.027041114906,674.820375294616,-1139.94889893653,74.6077082609239,839.48920015666,6.70805307404016,18.295657150638,1160.36327717864,"nonveg_1416","absence"
1749.61835082013,5944.4896315326,-4876.21582098568,2648.4690176429,1509.27539051768,16.8015807074182,27.4923827775299,629.570796522949,"Canada.DeceptionBay.TH8","presence"
1348.2660419809,5779.96063316099,-5598.29149624277,3079.29787975959,2500.81792537154,45.5705494177374,34.4716359205216,697.653917894363,"Russia.Tiksi.FloodMeadow","absence"
791.404500942022,897.919850193632,270.199696058498,569.704954577056,1974.81974266875,-15.3230196885157,-2.46757917668092,969.877393694118,"nonveg_571","absence"
1712.47603337827,5796.79384568366,-5209.23325771488,2220.21493151775,2083.29256482127,35.2474931078459,40.7640985256726,669.918906671956,"Russia.Yamal.Kharasavey-2b","presence"
2358.81830902647,5233.12361607418,-5514.72375010198,2561.31970617401,1129.74820436172,14.7819795033299,61.9705341762563,451.793421298673,"Canada.Yukon.UPPERPALDO","presence"
600.77276605528,1334.30239003412,-1467.67785539303,858.906486876218,483.584777335862,17.8292401530949,-20.2079594251068,1296.28094722857,"nonveg_975","absence"
2210.92222508855,6195.88150412151,-5083.93439954151,3048.26891313764,1470.60372879515,25.4715809667617,20.7254768391434,662.59584759163,"Russia.Yamal.Nadym-2-IH","presence"
1238.89816930156,5176.29453366392,-4349.44648334383,1683.44494686776,1794.20686401708,22.3397181888193,-7.86089082939404,762.495957684889,"Canada.LeRoyLake.TD1","presence"
736.780375931829,3002.24887997252,-2846.64692307108,1179.1367683206,712.72865063324,13.7144519614748,24.6207420243251,853.038347893907,"Canada.BanksIsland.GreenCabin-C08","presence"
464.984123119157,1899.02775605483,-2504.07160314625,749.298192647346,981.957048993407,5.5062383137966,58.2184512592441,772.953561519728,"Canada.EllefRingnesIsland.Isachsen-C01","absence"
442.443702488294,694.691365336314,-1684.83225078068,703.652370887866,483.511415393161,17.4944141576512,-34.2940304639829,1458.8020128814,"nonveg_825","absence"
2289.46261141731,6660.18676285419,-5712.29641633252,3160.88451936085,1574.92717514029,28.4980285885215,41.1017659898438,559.666475334304,"USA.NorthSlope.Ivotuk3","absence"
74.0548904309005,-140.118276666395,-347.005643086158,218.469895112733,673.47824700046,-6.34159371168601,-16.1253860546558,954.289923768144,"nonveg_848","absence"
757.228740297573,949.337237593602,-2652.39380193402,501.625527259455,583.02087644917,-10.6835135034296,22.1619730067168,1066.88371598019,"nonveg_940","absence"
1871.99559293096,6827.58594387842,-5826.67833902557,2825.02349442373,1685.47373022718,19.5964320670502,39.103554153526,654.528839663842,"Canada.DeceptionBay.BEGL1","presence"
-24.7162079235152,190.059723874916,9382.5343513308,200.336102124639,561.797219726522,8.23584432084317,-67.6776765628223,1195.17193359582,"nonveg_1344","absence"
1662.48286418771,6229.89690570857,-4907.6396359665,2466.79076450421,1673.97574607349,19.5810413599094,40.3572071946969,743.946929525244,"Canada.Yukon.SPRINGRIVER","presence"
796.380495599889,-56.4816113252385,905.33713652576,157.366235351239,1175.14814356451,-30.6081975247336,42.9401776219389,245.603772249993,"nonveg_1509","absence"
1749.39992335536,6489.83597102193,-6410.01417031841,2325.89833490269,1272.61837011695,-8.14670843012001,73.7367131318201,214.434921012406,"Finland.Javrresduottar.EC-Spring","absence"
1040.82354070225,5125.78148207001,-4581.63941790453,1930.79761568706,2063.08402518893,9.92601091776001,113.639645609601,579.285278767339,"USA.NorthSlope.FranklinBluffs-C15","presence"
2256.09934928561,4544.40342393621,-5593.01777564617,2479.13217010597,1128.09398522232,21.9477189741206,5.55194059605125,526.929214430144,"USA.YukonKuskokwimDelta.6","presence"
1668.52690882637,7018.85029948978,-6263.86967246917,3045.00135581003,2432.88805427987,43.5225115632547,43.5990496700162,218.171964992084,"Sweden.Abisko.VJ-Wetland","presence"
726.137787598354,2964.96016776023,-3398.73375004503,1155.02970865778,1182.65668848468,23.1677982698819,8.86299561749182,861.78521494617,"USA.NorthSlope.HoweIsland-C13","presence"
-124.446202882213,1735.17832660792,3689.53842292144,-15.0035513542111,719.025976788789,6.27046246589657,33.3952597589118,266.074662259898,"nonveg_1646","absence"
2172.03782551364,6891.48469357934,-5829.94787394356,2851.89964967595,1648.83304677324,31.3224200335906,2.95471623861734,750.403225594696,"Canada.BonifaceRiver.AB1","presence"
481.220838321717,1079.72357519305,-2576.23290801796,577.30106112304,515.521840830294,8.53758849092541,-9.08302218063877,1055.37103154573,"nonveg_849","absence"
323.684997813545,426.176925117541,-1266.15602102981,128.808494797387,650.945938668255,-1.47707625264412,-14.5300395319037,987.603462199226,"nonveg_875","absence"
1223.03634685091,7060.09334809727,-5414.20335848225,3347.02026800665,2689.74408758323,50.322676580604,27.5659922044662,506.562928044031,"Sweden.Abisko.KJ-MesicHeath","presence"
43.9109945450629,1399.30565045022,-1492.87695834407,345.19556119581,755.171717123162,-0.699199615038223,7.25678530495693,883.585192865365,"nonveg_869","absence"
-23.5386487674584,2645.90819658118,5572.35137407358,50.1475864242916,437.191901496154,-5.88064548532253,44.6341305829463,226.375313617588,"nonveg_1736","absence"
850.075317308115,2474.8352328321,-2638.49744006283,1213.84710772128,600.122399376498,-10.4232675565973,31.9645072195821,843.44865664787,"Canada.BanksIsland.GreenCabin-C07","absence"
1487.85065395595,4769.03923179355,-5111.88212771337,2412.29784961949,1372.13251568556,45.4808360352671,11.4838215022083,620.53211756973,"USA.NorthSlope.Barrow","absence"
500.919472840128,2246.00364207105,-2650.27169006498,971.894265477769,761.230084276639,16.1963847718434,-7.69888268151313,792.543867122974,"Canada.Ivujivik.RTP12","presence"
1384.00767041764,5825.63847683267,-5701.33144017299,3094.20439335291,2566.92768995213,85.5642563317376,-15.7097332922687,489.392509613094,"Russia.Tiksi.GraminoidTundra","presence"
1993.4772764331,6669.23203422461,-5896.29351197174,2915.33680952667,1891.08139674238,25.9276338697848,14.0127084756915,484.868158325482,"Canada.PayneLake.TDA0","presence"
2143.76220376694,6609.45380176276,-6035.71594779393,2937.54081935142,1475.89770660271,25.1811007828385,44.4776720438664,459.95467832399,"Russia.Kytalyk.T2","presence"
508.432616120677,777.153745184455,-1520.88529297491,642.133515314266,1044.83245770548,49.2316899028867,-100.321615426657,578.576072862285,"nonveg_606","absence"
2256.09934928561,4544.40342393621,-5593.01777564617,2479.13217010597,1128.09398522232,21.9477189741206,5.55194059605125,526.929214430144,"USA.YukonKuskokwimDelta.6","presence"
2289.46261141731,6660.18676285419,-5712.29641633252,3160.88451936085,1574.92717514029,28.4980285885215,41.1017659898438,559.666475334304,"USA.NorthSlope.Ivotuk3","absence"
1223.03634685091,7060.09334809727,-5414.20335848225,3347.02026800665,2689.74408758323,50.322676580604,27.5659922044662,506.562928044031,"Sweden.Abisko.KJ-MesicHeath","presence"
736.780375931829,3002.24887997252,-2846.64692307108,1179.1367683206,712.72865063324,13.7144519614748,24.6207420243251,853.038347893907,"Canada.BanksIsland.GreenCabin-C08","presence"
2573.97040021475,6900.72288666824,-5908.72032010223,3422.2724515824,2582.38083698724,26.2789232728976,44.7431200792927,503.490967455529,"USA.SewardPeninsula.QuartzCreek2","presence"
1167.60783239076,4341.43609537005,-4694.14739552415,1814.16542031493,739.932341758462,7.54891076408477,8.38241681579823,455.933607686606,"USA.YukonKuskokwimDelta.1","presence"
1891.84191975785,6496.1764857945,-5601.40825926079,3046.97447517441,1590.49571355775,32.6638767171689,16.4841928323369,614.703603574639,"Canada.DaringLake.Tower3-DwarfShrub-2","presence"
1270.90815916149,2061.08322294677,-2081.35833648085,1835.98075245136,856.074338410516,34.2429735364206,-35.4602820569371,739.946235625994,"nonveg_706","absence"
-167.028274056899,1162.48710548369,-1355.76137729442,176.471289512817,883.959572933374,24.2370350629696,3.27844578715097,746.077712092904,"nonveg_1499","absence"
1424.28573868703,4588.94041352527,-4836.11118588803,2344.90681190285,1843.59790145108,32.528351345947,-12.1122996738909,722.112833165503,"USA.NorthSlope.Atqasuk","absence"
1319.20527063275,4458.7137535385,-4364.66544574809,2253.46421001188,1066.74342320246,3.38562400587897,5.34706407073666,729.464188076424,"Russia.Tiksi.LichenTundra","absence"
1923.99310264127,7423.36848259278,-5606.09161209143,3256.40735192818,2284.53137444616,40.4982475000285,0.532647802883957,513.171408861683,"Canada.BonifaceRiver.AB2","presence"
1582.45805631179,5714.4448350923,-5859.33958057629,2461.48590007869,2640.10587860489,31.218208632237,52.0509637937866,365.308913484368,"USA.InteriorAlaska.24","presence"
-152.0747154836,-18.5453785600731,238.922504807006,-35.164362105208,744.922592119116,14.0670069431133,-32.3559565669152,741.137486942394,"nonveg_1089","absence"
2071.43007095335,5804.45609608902,-5803.09353664246,2961.48062324328,1407.05540958535,37.9359865631341,-23.5338695289447,514.604033014853,"Russia.Kytalyk.T1","presence"
2111.70413973473,7425.59322863004,-6699.85855429546,4473.02664395403,3170.18682784529,35.4546441901087,97.1465018289809,456.039373582924,"USA.Kougaork.TallShrub","presence"
11.8949278164922,1741.23966958183,-1388.20393396337,520.43641231835,935.528629665414,40.6751578115397,-27.6087797953177,884.787009979115,"nonveg_874","absence"
2386.76670525692,6175.10446384506,-5792.39744562959,2931.52326172547,648.86717564363,1.15243898172838,9.76047157788947,590.040617967454,"Canada.DaringLake.Tower1-Heath","presence"
2573.97040021475,6900.72288666824,-5908.72032010223,3422.2724515824,2582.38083698724,26.2789232728976,44.7431200792927,503.490967455529,"USA.SewardPeninsula.QuartzCreek2","presence"
757.228740297573,949.337237593602,-2652.39380193402,501.625527259455,583.02087644917,-10.6835135034296,22.1619730067168,1066.88371598019,"nonveg_940","absence"
-262.188048008481,1767.23500821025,-451.114301497518,229.425234485157,1067.79709179165,21.8652637000595,19.4031312962456,424.375803187871,"nonveg_1547","absence"
201.467140429903,544.572805357497,-1603.16550655854,130.95740029084,307.736371195742,-6.04740228457704,-38.4125637374622,981.606987718554,"nonveg_1473","absence"
1861.37916807554,6050.18616084486,-5384.65586306983,3017.53064458337,3159.62392768795,49.654557281303,25.1567344106698,602.165398714124,"USA.YukonKuskokwimDelta.UB7","presence"
580.114993864929,705.563722419553,-2230.50469844681,396.161677013912,1018.51671326211,-26.7317093595519,19.6869127819263,1858.57314234891,"nonveg_674","absence"
74.0548904309005,-140.118276666395,-347.005643086158,218.469895112733,673.47824700046,-6.34159371168601,-16.1253860546558,954.289923768144,"nonveg_848","absence"
1850.84493282459,6272.67714052327,-6001.73359908494,2930.8435155611,1160.15972540651,15.2763875616397,34.9578180150899,414.843802971867,"Norway.Javrresduottar.EC-Betula","presence"
1358.27500363532,3654.31521961607,-3817.10945386046,1620.43639249962,517.909237675286,-27.2583809302782,-15.0440278440913,691.435818436517,"Canada.PrincePatrickIsland.MouldBay-C05","absence"
600.77276605528,1334.30239003412,-1467.67785539303,858.906486876218,483.584777335862,17.8292401530949,-20.2079594251068,1296.28094722857,"nonveg_975","absence"
1747.8621201398,6287.63536533579,-5844.3567967493,2416.15155633014,1602.35740536324,43.6666226924396,4.15338730672959,384.233317686267,"USA.NorthSlope.10","presence"
1797.89984372528,6233.06778198227,-6065.45843006083,2216.8385348564,1667.32510322499,37.916664669185,8.51639788416017,292.538994905272,"Canada.LeRoyLake.TDA3","presence"
862.118543746322,4553.0639561015,-4361.20167760844,1686.32428430759,2596.57502847787,26.2255094214172,77.2479069565856,599.363590913929,"USA.NorthSlope.WestDock-C14","presence"
261.021995290238,2105.92035850143,-2341.37325854591,929.467065390999,1305.3219657724,10.0435393374207,27.2165989839312,842.940870900649,"Canada.Ivujivik.TP10","presence"
2053.05770777901,5796.55652989318,-5718.96196266458,2683.6186177374,1261.69689407058,23.3585383928181,5.54450507801165,555.449264467702,"USA.SewardPeninsula.18","presence"
468.005686496413,-16.8555744777683,-1352.24990235209,228.902489120088,1059.75097261587,-9.47543316298184,-37.7210063755913,661.947051240688,"nonveg_659","absence"
1910.56461621518,5070.34295516551,-5655.9887298746,2135.24107142641,1377.74111931268,23.5845113251426,-8.51796029757351,481.353635713817,"USA.YukonKuskokwimDelta.15B5","presence"
-528.5096069882,992.306065762466,0.469852467131886,118.320639131209,970.067309820822,11.6397268329881,-5.96081144877499,826.451074471,"nonveg_921","absence"
2671.95471270487,8022.5077050288,-6346.01144291191,3614.08923950163,1730.23874129253,49.435392608358,-0.111183319219786,432.656428931839,"Finland.Kevo.6","presence"
1633.45394966064,8359.21729817151,-6141.28317958137,2870.45980151384,2246.19841930676,23.3387732137005,96.7272950225943,320.73672466436,"USA.InteriorAlaska.17","presence"
2022.18958006477,6547.15230443757,-6019.93516199776,3008.54274719319,1370.63191399454,14.3962657766286,19.1041506344437,377.570723330495,"Finland.Javrresduottar.A-Sphagnum","absence"
2386.37994067385,6705.60284063315,-6060.9679349544,3048.64527910387,1198.58610082234,29.7642298402197,-17.618342636003,498.78471435779,"Sweden.Abisko.NT-BirchShrub","presence"
779.503143366013,2709.61392592988,-3173.77154821258,1134.33564096376,1522.43796543188,19.9838724858529,-4.92051913340227,1093.56270276177,"Canada.Ivujivik.TP12","presence"
2943.87606401764,5945.27398996585,-5398.55065482354,3272.46600750841,1391.78894553063,19.9591444587788,0.372653353257647,470.335483651685,"USA.BrooksRange.6","presence"
655.378583252039,2040.10903614014,-2613.31218380735,857.694982186738,538.956938962947,3.91217064587632,-3.88741429287521,980.531621811297,"Canada.PrincePatrickIsland.MouldBay-C00","presence"
751.379127830669,1876.10122504211,-1819.5934868817,809.74562827176,1031.64724593572,4.54218435414941,-8.69212342155521,777.148737378251,"nonveg_619","absence"
2561.42954540505,5774.37335146078,-5298.27085640454,2472.29183871007,1001.20918565351,29.4629393035342,-6.14036674429923,526.862931943861,"USA.NorthSlope.12","presence"
2157.15623499992,5989.94682473342,-5860.98919378217,3464.45932605002,1780.81446882494,21.9414920633441,5.24993928137916,575.238048670514,"USA.YukonKuskokwimDelta.3","presence"
114.494684196972,2200.55704524994,-1805.26230837067,392.537326069677,886.805595809547,9.42433805976205,20.1792579359961,584.921139025542,"nonveg_532","absence"
2326.97899389259,6449.47500777345,-5719.3444768443,3431.35358286115,1803.8801205423,34.8802594183143,32.7667136474968,634.980507686568,"USA.InteriorAlaska.FRYINGPAN","absence"
2111.29631171761,7130.89718354341,-5820.59593338723,3765.32695977104,3156.00983742811,47.7687430600906,36.1862468029125,380.956042463082,"Canada.ClearwaterLake.LSA2","presence"
