"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_peakSummer","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_NIR_lateSummer","spectral_NIR_startSnowfree","spectral_SWIR2_earlySummer","spectral_blue_earlySummer","spectral_blue_peakSummer","spectral_green_endSnowfree","spectral_green_lateSummer","spectral_green_peakSummer","spectral_green_startSnowfree","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_northness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_SWIR1_changeESPS","spectral_SWIR2_annualMean","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_changeSSES","spectral_green_changeESPS","spectral_green_changeLSES","spectral_red_changeSSES","spectral_red_changeESPS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
687.085985809376,640.129086214384,906.704990651802,1196.1843248122,1429.16479268067,-2502.28952354452,-3638.86223361453,588.831552330139,903.023124275934,1154.39860239264,1466.74672698708,1372.08716416143,-1465.44152578776,-1306.88152219828,-1295.82888342141,-1109.54095693566,-296.005979511849,1061.98762155471,1163.59762481989,1494.67867870724,2836.84210527127,695.72640799586,732.028454712288,673.869375733067,689.805867989312,782.217930600683,990.800114157023,409.169148234452,-2.68859386444092,0.242570012807846,0.0682016387581825,14.6236114501953,0,906.704990651802,971.853836033687,789.035706466286,-21.2022516248941,14.5456668286521,-15.2357544294947,-49.5922433411742,24.2868370413384,-22.9600367688885,-15.5897481884504,-45.979018906698,21.1878025505976,-14.5811921205478,1154.39860239264,1097.01743402945,877.915174656943,-22.3787317666083,25.0832907044841,-16.4393749786547,-1295.82888342141,-1094.73977357099,1169.43554627591,-33.4124441793116,10.1685876814885,-0.5817178303617,-12.3626016329293,8.02374437463228,12.0388164895141,2887.13513373212,5.48120258735793,-8.72223102160651,-7.33573318048554,1.03720133475508,2.06774663336569,-6.71320037406583,0.753709415313262,-0.838762750328705,-6.9815506324237,0.902692378153652,"nonveg_700","absence",0,0,1,0,0
1990.98261300291,2093.12747946618,2359.3361178712,2469.40430622076,1672.28529453877,1951.75883318489,-442.249728090606,3780.65893048565,3981.46949454303,4457.12921026073,4661.07637418936,3070.38329051008,-4582.20488914911,-4546.27549639611,-4730.21301240676,-4827.05685020776,-3147.03111756784,2026.04347249207,2162.52998602376,2140.50370401478,1487.63638595197,584.053083310173,616.823322521824,762.947142900627,810.245269043854,800.113291752166,1060.19985223254,-176.434223580149,0.823068633675574,-0.0376338232308626,-0.0471643479540944,4.37217026286655,1,1736.4726841555,1738.39636156181,665.307978273386,4.2591165411581,4.44345284551387,11.9687658820309,-5.93950832842557,3.29601893907888,36.2359612929839,14.501498050312,-5.62015736269201,2.1836200200811,8.29277797712082,3324.12278716113,3294.62348911311,1458.54950163941,12.1354729283981,8.48693434495117,22.0934028088957,-4141.18530212627,-4051.5020334264,2061.97052471991,-32.3464547505684,-16.3585912836288,27.7931221259943,-3.0308404086833,-1.12741263958791,-3.97833998563999,1671.33823023073,-3.64880649431779,9.62328992152666,-9.38807532658513,-4.88614102324562,11.7434777884388,-5.89822790341068,-4.03539136052124,9.7913887614291,-5.6802214900253,-4.14951423509012,"Canada.BonifaceRiver.LSA4","presence",0,1,0,0,0
23.0705588181302,-494.522482373256,261.325934658853,-981.42868470959,-768.344669279975,5815.35612697593,3423.79257721807,-1163.79163219065,-3380.44374881158,-1105.29457595668,-2433.93955601133,-2297.99868387352,9062.0192622774,6640.13882187502,5569.49413629907,7917.0283882572,7623.48870352299,341.129996907613,503.6511110912,0,139.034441214255,326.294686958368,0,151.760143969314,476.477227578711,0,10.8159361093977,536.068910133696,2.54817724227905,0.00102787767536938,-0.000211193109862506,0.0602303221821785,0,-494.522482373256,-391.979868577168,1242.75461936844,395.707614049053,-1004.49924352772,30.3110882772791,782.199665495237,-1489.56364284828,-16.1638117407519,-37.6460043861874,706.676117223537,-1412.76966874723,-22.71271587601,-2297.99868387352,-2076.29363936875,2275.1491728549,567.103525841432,-1270.14792382068,32.4059751232842,7623.48870352299,7362.43386244634,3492.52512597834,719.265279377209,-1144.99087402021,26.1132850140477,170.564998453806,-341.129996907613,-198.661564258995,71.4965175292193,-139.034441214255,-5.32800357150832,163.147343479184,-326.294686958368,-8.59531110731825,178.556323697438,-367.928583504274,-7.91992886852189,138.785716683977,-277.571433367954,"nonveg_1994","absence",0,0,1,0,0
3301.00471271042,3509.27201098025,3551.55448246925,3939.50389922096,2513.99934359226,4514.7832862149,316.53651255287,5552.99013659005,5895.01289313803,5866.84371706669,6447.58185902663,4397.60986477965,-5325.28796174914,-5769.67586608475,-6072.1116186143,-5629.67950959527,-4670.80364703567,2736.25099542546,2815.88320631977,2458.44953023653,1675.76515711756,609.041201993255,618.35564829633,769.795939149103,729.872739609475,828.310252599719,789.843279150445,-77.657348841923,-1.55330064296722,0.0487867750227452,-0.109193381667137,6.87111492156983,0,3617.05150511099,3469.7312628289,964.273345104589,19.5784613587392,3.34421449424442,8.05643743213938,43.5851626968391,-9.86896611892787,52.3522641743429,-99.0659720836838,36.1304737275104,-11.7212091095125,-91.4423576167026,6255.43953549301,5976.117966004,1339.90072726023,28.4763572323261,0.72043064184187,18.4927960910125,-5570.60385769199,-5332.90312714463,1665.6565601872,-7.07739161022154,-35.650498870166,-34.4646444928951,9.16965517851293,-1.46870071618756,-21.3154007244249,1738.09831348396,-15.2435601063191,-25.5219306545434,0.926143587242303,-5.11105423616529,-9.01364827458562,1.42952566724736,-4.18470479243049,-9.0309074738204,0.549345131586426,-5.60865684278316,"Finland.Kevo.1","presence",0,1,0,0,0
-1195.18731684727,48.5410447512015,462.925639685806,-6.534775587539,-365.297950084615,-2868.08568202666,-2681.55269318869,-1118.30480548383,518.65735854635,961.400210262067,445.846603855668,-474.680902056458,-3204.11321050839,-2030.4818549608,-1436.84894779465,-2246.28568591919,-697.902574655719,228.894855391538,1243.79450058533,1225.05777901236,1166.0067686809,223.947559334281,474.995302452989,657.684155014009,870.865289086505,629.443990937038,1309.77978634178,77.2906525923026,-3.1892786026001,0.135578602552414,0.00711191864684224,7.82624244689941,0,-6.534775587539,-211.110671616484,1658.11295653308,-27.6629788920886,38.3436303632172,21.339109785152,-120.706886935806,68.7018529519883,50.7821550954069,-47.8223315225955,-107.287562830361,53.0444004809004,-42.0429695541189,445.846603855668,66.5836930247603,2079.70501574589,-21.4541301142456,50.4564970754676,23.4342548366545,-2030.4818549608,-1923.12645476775,2506.21063585267,-83.5403545284224,30.8976620835228,-25.8101263985282,-33.2054307873608,21.0463791798202,15.4693665551892,1459.09621602606,11.5040894552814,-9.13331408072667,-35.7263428362548,8.09831429415186,-11.5337122781272,-30.2724047045588,7.34955953974267,-9.26874495967374,-29.4040030631037,9.07726762790415,"nonveg_659","absence",0,0,1,0,0
-164.2710607039,1190.54086826711,-282.598599472823,110.4199931775,-180.246087766499,-1117.1651002809,-2023.66399443277,-132.634086637185,1623.53373008397,-266.336170100888,289.372708330179,-221.439283545345,-1247.99289666887,560.727627455412,-1411.20063821511,-1016.01435313684,-1124.94028258157,1328.22662510736,1233.41981062269,1442.17423888358,1867.11321270609,963.809867642313,973.925179878147,1749.78938669367,1204.85105825877,1200.33478944506,1376.00552907175,-614.897636195037,-4.40299320220947,0.244417130947113,0.229057461023331,19.9044456481934,0,-164.2710607039,134.769022700278,1473.13946773993,0.443750751738874,7.42408253733514,-20.6851890868591,-5.47858973621921,12.252627572614,-37.7622135542086,147.827148172338,-9.28561992380101,9.83893904844524,113.506408434934,-132.634086637185,258.499379626147,1889.86990018486,2.46681102522667,11.405589053172,-29.2478357068983,-1124.94028258157,-847.884108629398,1971.92826567052,-3.41812816909161,6.26969036573048,103.785698193186,-3.16521149378392,2.63275069126397,0.643866453753027,1960.09457105078,-1.44006006982741,27.1158596050992,-3.08171888031982,0.273386817184722,32.4179623649879,-4.11075296727419,-0.748206292022083,28.6809646544684,-4.09058071465013,-1.10628070974614,"nonveg_703","absence",0,0,0,1,0
188.07240565153,469.329750234314,534.455996693014,-316.745264627948,84.9206563436969,5174.48700607896,3817.30808518339,-665.579144528818,-1435.90464006774,-352.281760044178,-668.187235471769,-1523.72841128849,3126.92325453095,4472.06683127489,3651.10920710724,2340.47886148294,3807.47388361315,347.00956002735,630.066119853461,293.689917967822,118.084145409551,250.011298479726,92.6531529269677,363.308410331469,363.651290439414,130.099658758583,246.463056239396,200.726415144193,2.27444529533386,0.00176430959254503,-0.00162229069974273,0.148143708705902,0,188.07240565153,192.006708858921,851.201261320962,4.91198806227775,-22.9462577399763,29.3517676317573,96.3576487407875,50.7572512099615,39.833073145731,52.7724142407036,84.6819925956191,25.7285303732221,43.4959667219203,-668.187235471769,-929.136238280199,1171.44665124431,40.8642507980797,-0.118549588315938,10.8932922561238,3651.10920710724,3479.61040760184,2131.58796979196,-32.4071728134385,-35.7474724112731,27.3652541389216,2.53903057426324,-15.773161819425,-8.21317572461659,141.023358094942,-5.36746115497961,-0.0149210775523973,1.03152081991006,-7.15264297967085,-0.013328226220303,0.884558740808092,-6.13359686535376,-0.0114293369315268,0.980864334912927,-6.80138710116988,"nonveg_1854","absence",0,0,0,1,0
304.322706535193,569.036108622402,485.640860942071,327.126985387792,216.649270364982,-3873.50809063132,-4282.5003225803,1014.22550814936,1354.30731869644,1306.68165983762,1127.60252362941,726.321418579381,-1417.1142936581,-1073.07325067176,-1298.02168186769,-1552.83221923448,-1189.98183015238,889.599298055802,1022.16811237994,843.683970207602,2025.54966567452,618.875765701329,596.389883355348,742.010637671478,711.579283677985,657.206465963571,673.407189767731,467.670195138927,-1.91736435890198,0.0236762333661318,-0.0101987142115831,1.47925400733948,0,327.126985387792,380.555186370488,352.386838257421,3.37205523731582,0.844602920466636,12.1933750426369,3.82799476706418,-1.19697679674088,20.7046914620427,10.373259116579,2.80293372532641,-1.5238188855915,6.8278909961079,1127.60252362941,1105.82768577844,627.985900117061,11.0732342142299,4.19914872148346,13.7753181698622,-1298.02168186769,-1306.20465511688,479.758968562718,-8.73586398098904,-5.02658983616224,17.3037254766105,1.76597414800772,0.126794210302385,0.123083111356697,2052.81843983517,-0.0954149304122556,2.82572575509102,-0.673698459038187,-0.832810457258553,3.19583000708188,-0.000671837097815324,-0.599379853319129,2.3408733841149,0.202132267950228,-0.425887300693304,"nonveg_715","absence",1,0,0,0,0
3159.26041726916,2796.15858313004,4207.22058185134,4467.36881277595,1808.70472074364,5073.1458567799,1619.58977205904,5309.42903784217,4915.79128345877,6737.89925714451,7035.51947890021,3403.30842210656,-6215.68297442231,-5857.01256744601,-6068.69729882403,-6495.7545848537,-4634.75795727655,2543.96562150773,3131.83020415056,2287.5398683027,1211.94606841797,441.953697936713,429.481707182984,655.819987338608,715.648282648469,680.411726681812,726.222747961493,-411.473276392884,-2.06422775983811,0.0463929176330566,-0.04495769739151,3.77398008108139,0,3371.81112110274,3464.59717393943,3064.16193152769,46.848082044595,43.2743277062195,-26.9039922935584,52.5555009898034,67.7987168579964,-26.3332747444849,-29.1975489190727,37.136608814249,49.9874951717626,-21.2231419515475,5774.3126535862,5949.84022371828,4122.88873142045,63.1027552691847,58.1586780078872,-31.1719852794714,-6249.07740471618,-5880.56650164514,1576.47951214021,-43.6383938596429,-1.86684869645759,25.3279259013173,16.7491579879654,24.7741134655808,10.1079037977091,1185.36102789935,1.97928448516743,2.91056720421298,-2.53132551913829,1.24887633359952,1.72661935045583,-1.46715263000075,2.67390049291911,-0.123256922434512,-5.04934549605204,1.20328490116377,"USA.Kougaork.GraminoidShrub","presence",0,0,1,0,0
352.708157883237,798.109437780361,563.892290509751,1149.81314247831,83.9233573743353,-615.777845283349,-2580.44985198209,400.597469571067,1193.12698053969,772.867824134109,1800.18204293702,-64.3723113743907,-2684.04516550236,-1472.63496374315,-2343.29210625212,-1238.09191454627,-2782.13079737521,2450.66695919951,2500.32036963649,2316.48210416498,3343.05697323888,1334.67892463222,1721.75533919063,1886.39149228655,1700.70643475736,2048.85635669695,1690.72332418367,-293.38684335966,-1.28124272823334,-0.00631324807181954,-0.00312321470119059,0.409684360027313,0,563.892290509751,589.689277205199,1065.88978510397,11.1993666878709,33.2127076914613,-34.4659324687388,8.62665450767177,51.9832261219736,-58.4372002468802,32.2128590617416,8.56357628657853,53.7043273136325,33.0350716773754,772.867824134109,820.480401161499,1864.55435431141,19.3737408727274,58.3160238902482,-60.4302481648773,-2343.29210625212,-2104.03898948382,1544.03888282894,4.08690132803529,60.2480521231706,48.3698412504984,5.59103562643865,22.2282117707307,28.9655101985988,3412.23205225816,16.4802769087926,6.37844977449913,-0.0809771760974153,16.1281839399338,13.0619837648678,0.188812529673186,14.73339715838,10.3158365293995,0.590977591935039,14.6502395321686,"nonveg_767","absence",0,0,1,0,0
