"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_SWIR2_startSnowfree","spectral_blue_peakSummer","texture_NDVI_peakSummer","topo_eastness","topo_northness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NIR_changeLSES","spectral_SWIR1_changeLSES","spectral_SWIR2_changeESPS","spectral_red_changePSLS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
2991.70863997297,3198.62965096574,3254.58674773775,3531.86257111398,1685.34077925652,3703.20106549303,4942.75967367016,2961.50140270883,-4818.62819309402,-5546.04252748506,-6275.17838939616,-6157.54941488706,-4175.68627936103,2759.63107027994,1617.13507012286,487.456392733727,-18.674604246492,0.00728753517614678,-0.0103695527359378,0.782719064503909,0,3145.3135917993,2745.09726124236,57.9964857168899,25.1944732145746,-76.2152583588351,77.4561965605103,-10.4146765956779,3011.6386830156,-6496.57055706172,-6210.37616939989,2746.46786533184,-40.2955426940303,-32.5889467573844,-17.2570276874893,17.0996692086765,"Russia.Tiksi.GraminoidTundra","presence",0,0,1,0,0
946.754135165253,540.085009990325,901.082649622237,738.266739527367,1067.22816334434,-2323.3166284236,2178.58674351097,2080.44283867112,-2242.34437648965,-2472.55476580151,-2316.64615675054,-2723.98926804229,-1317.58218139459,1371.57891403348,1983.09556517034,575.254282918204,1027.96942276802,-0.00174444180447608,-0.0151702342554927,1.09585821628571,0,901.082649622237,838.683339529904,-3.76481338059639,11.6297078639193,-24.0665093087941,-14.5003543670141,-12.8295600307191,561.795794155755,-2316.64615675054,-2214.62334969572,1406.4070866477,-18.4841829952032,-18.2688015453447,-4.67631614902499,5.64291994158855,"nonveg_575","absence",0,0,1,0,0
1983.23909956041,1582.76930483745,1723.03812957224,1908.94961957537,972.510340221816,2979.57127588872,4814.71298922625,3429.57567057182,-5338.2714724763,-4713.19689226955,-5578.81781020956,-6098.75184494253,-4524.15786062499,1838.79536561527,971.81303163102,285.714307456637,89.0981715183962,-0.0829581518967946,0.0491518332726426,5.60872644848294,0,1859.71528306568,1540.02997208966,45.7356262537111,-3.66837077145963,-28.401153856105,34.9292981623914,20.4932162710062,2373.56279793299,-5018.26252692655,-5034.33125078641,978.225811146537,-16.9022173219325,-24.234046558822,-9.17812622115561,4.45476943783763,"Canada.ChukotkaRiver.TH5","presence",0,0,1,0,0
3128.82397559701,2245.2007065737,3474.83749579546,4207.04277349326,1859.14683791793,1996.43554819109,5565.57056978513,3546.67554488604,-5625.01301275121,-5788.95279928342,-6136.03833925175,-6376.2540775097,-4622.29407203822,2503.91279779128,1471.98615166911,502.741631196812,22.8422700908954,-0.0450465641915798,0.0188685469329357,2.80321645736694,0,3273.1753460191,3053.54991371229,52.6691064563967,-18.7691657083128,-53.5086365207439,93.4774965367167,45.8944255298415,3499.52002484154,-5540.83104145344,-5573.2676637157,1558.44665762542,-26.6043159735818,1.88897134278972,-11.5973682984887,6.24714535373349,"USA.Toolik.S3","presence",0,0,1,0,0
169.396695799251,118.752336054708,370.540964085196,567.182974862031,-733.765665137975,-1685.5847557274,397.40959070696,-1015.28185526457,-533.311820729266,-300.124638308523,-457.295705893993,-601.94969674711,-663.677718658666,1126.68924651783,752.1211126995,701.968670744096,208.427249148991,-0.206217885017395,-0.19673103094101,19.1562118530273,0,169.396695799251,98.4214611326423,20.5264172940279,-7.86568043107338,-9.68417800117264,-12.5959594116437,-7.41120953631614,2156.97411854212,-533.311820729266,-511.271916067512,363.553080350143,-7.09411551900734,-8.77048566537947,2.49448235374348,-1.01558354854506,"nonveg_921","absence",0,0,0,1,0
1875.9989360624,2058.62711979807,2115.98791646049,2248.01392179396,1287.56255586268,1624.28410453242,3746.98982921343,2698.68383588069,-4301.40593885115,-4849.95651708232,-4878.89810501052,-4928.99551151602,-3643.49783068388,1949.74669645606,1613.22322700261,504.359042235477,-53.6766074773124,-0.0136744111879832,-0.00635695063716008,0.885947379801008,0,2073.6152253595,1632.3384466143,79.4017963313352,-59.6460777712103,109.098314536972,125.875330932047,-6.17012429660958,4139.94925340237,-5183.67528267357,-4877.85061897736,1639.06784539634,88.3674248823133,75.4978850253289,-9.71810996295046,-10.442973933834,"USA.NorthSlope.Atqasuk","absence",0,0,1,0,0
169.396695799251,118.752336054708,370.540964085196,567.182974862031,-733.765665137975,-1685.5847557274,397.40959070696,-1015.28185526457,-533.311820729266,-300.124638308523,-457.295705893993,-601.94969674711,-663.677718658666,1126.68924651783,752.1211126995,701.968670744096,208.427249148991,-0.206217885017395,-0.19673103094101,19.1562118530273,0,169.396695799251,98.4214611326423,20.5264172940279,-7.86568043107338,-9.68417800117264,-12.5959594116437,-7.41120953631614,2156.97411854212,-533.311820729266,-511.271916067512,363.553080350143,-7.09411551900734,-8.77048566537947,2.49448235374348,-1.01558354854506,"nonveg_921","absence",0,0,0,1,0
3289.95546137926,3014.80749758406,3670.98265146009,4091.75841056517,2191.38601457575,3571.22602188733,6107.53382078039,4159.69173176361,-5521.09703736056,-6067.68701443486,-6692.3496669099,-6729.20789191985,-4401.72045221287,2458.07643725445,1398.22897727175,398.938146736944,321.490220959403,0.0340636585735612,-0.060629441920254,4.11602645450168,0,3484.96387183184,3328.23683818539,22.0740596855747,-28.9895964233609,-25.8231057243957,-7.43344896084229,24.9938951920579,2745.54491542769,-6176.60578315783,-5699.34887199245,3561.61570425789,-4.71951470437578,4.05918572050586,-5.95855976641491,-4.04174543308179,"Canada.BonifaceRiver.AB1","presence",0,1,0,0,0
3584.6078775248,3125.01296722256,3658.61099313094,4456.51937770789,2239.05811489172,4135.65696384532,6095.62495827366,3968.45869363049,-5732.68406371054,-5589.38059716633,-6651.20505959972,-6266.37135319756,-4561.90409689798,2771.57088742021,1279.26851590607,486.750901291662,455.07362817362,-0.00762106189504266,-7.9782924149187e-05,0.46144152879715,0,3119.32473788149,3450.41822268211,26.9103985636356,-81.6754890905617,-32.788916525656,18.1375354882507,81.7211951845483,4207.45661740911,-5790.55074797872,-5791.17005713015,2340.48265449607,-7.4618913112141,12.7129708533839,8.31267129478087,-19.3053758857163,"Russia.Yamal.Laborovaya-1","presence",0,0,1,0,0
2432.13090423612,2194.46432936436,2628.69743634557,3090.55415918286,1427.78914419686,1818.32772225271,4400.79748257992,2886.64775050963,-4876.79812696911,-4700.07017207623,-5561.02195493352,-5746.04920385979,-4086.73280027492,2318.73132462639,1582.99349921634,514.111176467864,-33.0246156254007,-0.00126409446820617,0.0193640576675534,1.51321667432785,0,2761.4795098063,2636.4720107796,36.7973103341905,-22.5787858485567,12.7315696192954,52.4982171703826,29.6418744001185,2283.01306977592,-4672.32522326106,-4764.01068820535,1749.49028282338,21.0474937467569,28.7400327620933,-9.81902988171884,0.422355142052802,"USA.NorthSlope.Sagwon-C15","presence",0,0,1,0,0
3572.50500591433,3400.1045640391,4381.54696357246,4512.26022893801,2120.77443560311,4366.98465666928,6414.34015823564,3902.22211465055,-6058.13987205587,-6314.7083599736,-6502.66284485049,-7015.95581735018,-5081.98747787229,2595.19391640953,1256.04266656505,410.50195411115,-84.2777689000248,-0.00866328859701753,-0.000736612817854621,0.499359405040741,0,3438.06307842916,3199.71006177486,51.8993934942091,1.40664362754246,-21.1662474999576,58.2925697644617,23.6775229089386,3906.15664457744,-6157.72398472824,-6335.98551422415,2446.55468688298,-3.77771973015299,14.9706271198346,-13.4074695251288,5.9585994858233,"Finland.Kilpisjarvi.16","presence",0,1,0,0,0
2923.45170494378,2569.16453082796,3049.30340641102,3614.30259246299,2120.51602017115,3425.17191705707,4713.73179432957,3593.06142605292,-5163.52784607694,-5562.05064955484,-5917.529844761,-5833.30594362266,-4660.61448407827,2757.16379322247,1290.90208292437,601.692784503814,99.0967365196648,-0.00301491430339714,-0.00221567348732303,0.238411317269008,0,2669.17392031514,2882.62319026356,2.84212538356316,-33.7531244656073,-28.4639739442092,-10.1307233796372,36.646946497904,2180.0337478658,-5472.32278119112,-5363.06773729614,1419.34605108882,-14.1326479365235,-8.16105705610982,2.76417751264482,-6.6901707260211,"USA.YukonKuskokwimDelta.U","presence",0,0,1,0,0
2478.6907018966,1654.10227502761,2451.90430041881,3123.92289602658,1448.19741649757,1521.78620768221,4566.9261144926,2985.885353078,-4796.93715541345,-4851.19258377081,-5540.41604423363,-5653.23831140221,-3961.87052732048,2283.47699405261,1384.93888865076,506.279595634022,-53.8217137469432,0.0127711159073644,-0.00416160016449996,0.836430700620015,0,2091.30136402151,2153.60216858371,21.3739726116313,-28.4016994664305,-37.1503758579012,5.44878584047949,-12.7699368990206,2184.75013886084,-5421.31778435775,-4728.22128064329,2984.83942516105,-16.5122290968793,-4.16087363431731,-11.0964976051396,-1.93398126373734,"USA.InteriorAlaska.AUFEIS","presence",0,0,0,1,0
508.502165388567,463.233225773976,684.179379748553,525.807180931274,-61.0355173595309,-1560.83179418164,1612.85462297349,1429.70310651649,-2484.04585939799,-2375.97974839513,-2229.94993825451,-2503.72190827487,-1839.10131474777,1634.45709464104,2003.81403372409,1066.31441683366,-191.210516696285,0.0147309368476272,-0.266488879919052,15.4877471923828,0,508.502165388567,424.137286896568,22.7815073099239,22.6245998310398,-27.6182692468221,-20.8845994748971,16.1755222739603,839.951204580596,-2375.97974839513,-2286.55975381405,664.620593527109,-10.6526942262225,-40.0923837780892,0.198803899866597,12.0188199107635,"nonveg_719","absence",1,0,0,0,0
2796.30839036667,2020.97928551302,2951.11125551104,3620.45510331679,1723.75090733368,2227.41310370833,5181.11672324542,3412.89692493042,-5651.85592681872,-5355.20347345868,-5882.79933519769,-6150.94262821696,-4646.96080300433,2314.64643831967,1401.15143875465,466.870273742293,25.7798130913878,0.0409839604049921,0.0219487423077226,2.71849200725556,0,2462.7159222262,2620.62190243145,20.0259975763131,7.19835014870779,-37.1288701531106,22.9922887374777,59.7413494537546,2521.60840935875,-5094.11109132194,-5496.45800928894,1468.23550702065,-20.9596038476535,-2.43540655791108,-1.20055198794143,9.4703024254737,"USA.Toolik.S2","presence",0,0,1,0,0
152.681438502926,193.146060560765,-187.283699411009,627.697735836177,-321.662998495688,-2197.27419739432,427.079803119765,-285.090054948879,-1527.17156201804,-1316.9465728286,-1847.17997901524,-453.343944135953,-1657.43114697758,1644.62583739834,2719.58076406569,1194.62398491276,522.887637381263,-0.181922286748886,0.149079829454422,13.8344068527222,0,152.681438502926,92.9157073986343,13.5526981999604,-101.872679405898,47.5537199964717,-20.7122185739581,37.2401467596415,1215.63743665261,-1527.17156201804,-1360.41464099508,1393.83603487929,18.3547836898002,39.7281911632925,1.59355157987503,-17.3071606539007,"nonveg_973","absence",1,0,0,0,0
3457.92883978785,3210.46881749309,4337.32473585438,5055.09581201982,2178.42928989416,4609.21093912677,6315.62390955625,4527.63519445549,-6548.29481992801,-6315.37291739507,-6981.06293084561,-7207.17250717311,-4332.76802702662,2383.89910587517,1193.95585171372,372.96317257222,-245.970233645199,0.00586732901218865,-0.0656024176213476,3.7811734146542,1,3528.31449707459,3659.11890637016,27.5209203186697,-18.8608253810304,-34.1432360499528,26.4226318551742,48.2887324091607,3170.28068136032,-6740.93077336522,-6402.83373776485,3260.00848987486,-12.7665532032423,7.90472891562394,-2.70039334766121,4.61294330657271,"Canada.BonifaceRiver.AB8","presence",0,1,0,0,0
663.441288328459,800.605986192639,746.709507961116,190.304081127312,1110.69151950517,-776.28786871414,2063.35532637641,2005.57126010264,-2016.77133827572,-1475.56403999279,-2167.35006874979,-3184.96133976019,-219.480621364276,1256.31081807761,1678.57506566334,486.849392751091,557.917188739606,-0.416269689798355,-0.318223893642426,31.6032943725586,0,746.709507961116,702.350476622939,-14.9083410392237,19.8716223869216,1.92487422255438,-31.7853543647336,-18.0943851303287,345.107672829436,-2016.77133827572,-1812.82548162855,2965.48071839591,4.73193380360316,7.98557091739316,-6.7602064871262,9.87820734379277,"nonveg_666","absence",0,0,1,0,0
-137.372847229319,695.295626782337,-61.7705654385256,-475.754646525095,-626.572213165311,2115.04216786239,-177.861747487305,-1083.60492092432,-61.356176265125,69.3157672356052,-676.697996599054,-1051.83524748969,259.267734736338,976.909101972228,524.53991115105,614.402051540335,653.784974153544,0.0176965203136206,-0.00495332619175315,1.0543657541275,0,-137.372847229319,-121.234929115183,17.4714059262854,82.7968162173139,126.177698703477,-12.8514457011116,-40.9150424291847,2143.03444736631,-61.356176265125,-292.261183676386,1311.10298222603,93.1464356082846,75.7760493589089,-1.84360183810857,33.9951123190822,"nonveg_1927","absence",1,0,0,0,0
3873.16652358582,1085.85877394737,3994.67440836885,5328.23674063039,1421.22307671767,596.490601806545,6481.90785823585,2975.86707736165,-6137.37474997073,-3819.14986475125,-5765.95786686149,-7610.69045089818,-2922.02204282288,2670.77601760531,1495.37329810022,271.585909799194,356.897559792154,0.138478239843001,0.035376101732254,11.3406766255697,0,3651.70746754828,2990.88121792586,84.5734779780032,-46.0375530702779,-82.865569312236,143.354664081124,62.1875336402381,5621.19070483649,-5473.41496994181,-5001.36639567871,4914.18715692901,-36.35010005079,9.29764582097703,-18.5528243108097,12.9633303778657,"Canada.KluaneLake.Outpost-ShrubTundra","presence",0,0,0,1,0
274.209654723994,-160.750347907833,543.309429881969,572.492031355211,-482.80376010158,-1969.35389632871,381.613917685989,-1756.87153998327,-898.565868942366,-1512.80472668152,-1120.22273248313,-1447.11789395387,790.836202986455,1579.24928526779,616.368681466708,1150.80008202371,-355.920618155604,-0.00057508988538757,0.000405675935326144,0.0403236523270607,0,274.209654723994,149.291401590352,42.056300823643,-1.62125563740229,-37.0557777784107,-237.033310087209,-83.0886723719513,2758.93925113925,-1120.22273248313,-837.575003814887,2303.64092966797,-38.2296016840965,-35.4208374787587,42.209691859935,2.73444348272316,"nonveg_1834","absence",1,0,0,0,0
2065.67999200967,1093.08732991209,1641.84316332727,2072.69994844467,1236.20240715154,-2260.16013918837,1282.3204819297,773.463880959859,-1421.960467719,-1749.13896830648,-1896.91692585101,-1971.31647605839,-1595.11433062086,2473.94531207824,1979.02860644534,821.111944906745,77.5272977419262,-0.0487819500267506,-0.514617621898651,31.1720294952393,0,1641.84316332727,1621.90256816905,26.7573414470366,-13.8986059715291,-17.701801077909,10.9963174372069,-14.7203491506338,508.856600969837,-1749.13896830648,-1726.88943371115,549.356008339393,-8.05320854610723,4.21489318086234,-5.89221733714741,-1.3923998225653,"nonveg_647","absence",0,0,0,1,0
231.176620191665,426.540139093506,1527.66572141016,655.851843403958,25.8551424290561,-455.343351471355,407.205333602367,76.6918658260027,-377.427466492645,259.412146878902,790.805118741065,-195.084756119703,-136.030815241123,1053.59655902195,1139.4961573752,873.892288816155,265.06682099923,0.505668878555298,-0.127123162150383,31.5680522918701,0,426.540139093506,573.417893305668,8.55506157344204,45.8849409476947,-57.9539780166659,-19.8982201794158,9.19018455117236,1689.52432677005,-136.030815241123,68.334845553299,1168.23258523371,-48.185382418329,-41.4312836845631,7.87539747303488,10.5271049886782,"nonveg_1089","absence",0,0,1,0,0
2861.63723627446,2531.58482832591,3131.76604086467,3323.09172273965,1763.29888239545,2534.02369792853,5139.15400552146,3193.61933875962,-4784.59798471074,-5562.35805152278,-5732.61555373726,-5936.18516207227,-3499.58525341013,2452.29800976814,1507.36182056083,424.052730048531,-94.2685049169761,-0.00104969199229446,-0.00172245792216726,3.01061169306437,0,3166.90265462531,3006.54743131388,31.5908604220447,6.01865343414001,-17.7888599357402,37.1980158934354,-16.3111784368419,2476.91023390044,-5540.46533628604,-5423.6905604899,3602.88704940584,-1.61319116284704,13.2412282819929,-23.424672060312,18.198422262756,"Canada.BonifaceRiver.LSA6","presence",0,1,0,0,0
627.785325118896,179.072265855907,770.736919503189,981.852527767887,680.975617960439,-1478.08612481607,828.750584624413,884.090330392499,-1670.8602391739,-2290.28101203745,-1708.42829462394,-1497.74852167524,-1104.6945020719,3234.64927490602,3371.19360271128,1923.0287597748,-267.337216943756,-0.0344123765826225,-0.0478536784648895,3.50021100044251,0,680.975617960439,648.084531241264,-1.89965331576939,-16.2396621742075,-45.5126656651756,-34.311825887318,10.3896075586559,989.54675720489,-1670.8602391739,-1654.40251391649,1185.58650996555,-42.5074124091152,-48.2948074595582,6.20575051675131,-10.2041899442931,"nonveg_688","absence",1,0,0,0,0
3284.7059354281,2585.50288464691,3383.07253070255,3996.53600082477,2384.32218183917,2594.85745854015,5416.18416995522,4113.29212937951,-5970.67383211641,-5683.13875374342,-6044.64163665267,-6451.73870815529,-5020.99922729384,2806.97842132853,1566.43681767124,493.048349766352,52.9142612534575,0.0552137291265858,0.0651885638634364,5.12549942864312,0,2983.33462561007,3137.50593015272,25.4330783356735,-47.1793043512906,-7.02242265471224,47.0528776416048,53.3016382679895,2712.32695059672,-5949.37404018399,-5777.73708280487,1553.44068052548,0.752438131302066,18.1916550303684,-1.62962524289568,-8.45605741105576,"USA.InteriorAlaska.FRYINGPAN","absence",0,0,0,1,0
-986.794744119243,37.9388617452325,-157.037495481556,335.512867532082,-759.740572123061,7521.94751819879,-2406.21644169191,-2685.54787709856,6266.05104622728,10000,8294.9457795913,7947.93507207546,6584.45954433343,0,0,512.490217674425,-249.143766338793,0.000400612480007112,-0.000574084057006985,0.0404676385223866,0,-157.037495481556,-306.024216489309,-16.2181551425844,-32.8366908675758,12.9984238151192,-269.743849987505,-20.9921843538916,2011.92809427789,7947.93507207546,7818.67828844549,3733.94895377272,13.6061811130884,10.799256230791,15.7528088399841,-11.1668422370595,"nonveg_1695","absence",1,0,0,0,0
-986.794744119243,37.9388617452325,-157.037495481556,335.512867532082,-759.740572123061,7521.94751819879,-2406.21644169191,-2685.54787709856,6266.05104622728,10000,8294.9457795913,7947.93507207546,6584.45954433343,0,0,512.490217674425,-249.143766338793,0.000400612480007112,-0.000574084057006985,0.0404676385223866,0,-157.037495481556,-306.024216489309,-16.2181551425844,-32.8366908675758,12.9984238151192,-269.743849987505,-20.9921843538916,2011.92809427789,7947.93507207546,7818.67828844549,3733.94895377272,13.6061811130884,10.799256230791,15.7528088399841,-11.1668422370595,"nonveg_1695","absence",1,0,0,0,0
3006.96664260017,3096.15458706137,3700.74708474903,4285.0685012741,1785.72478961459,4124.85728716691,5814.71913597118,3743.12112780826,-6785.55398353475,-6027.07038147783,-7050.56742093394,-6991.55423687218,-3962.66336338745,2032.0716985035,1333.0020585842,305.490814894596,-72.2586824668111,-0.126517783318247,-0.0941021064562459,9.71359757014683,1,3259.04964103138,3414.40437035405,36.8493681362453,-60.8531546627789,-64.2463434010664,35.5571809759146,95.8335312308945,4368.17394937397,-7249.54045926189,-6592.04510434528,4044.0230184396,-23.5320778110228,-2.78640298601541,4.85302001808011,-10.0782132632706,"Finland.Kilpisjarvi.19","presence",0,0,0,1,0
654.193051736621,315.731568508362,452.420953896961,478.914965454644,568.872891686693,-840.688175045025,1058.27104400007,923.757848831101,-2068.71980454982,-2411.64361707976,-2403.2115140878,-2439.51389657609,-1895.2392300497,2467.78452177949,2578.50581482939,1274.6259242185,245.493962133953,-0.0133769940584898,-0.000433448061812669,0.77367901802063,0,478.914965454644,494.026686256656,3.41280640199712,-1.8924293969773,-9.76352752775711,-3.31621093229567,-10.7624831701634,411.629107271189,-2403.2115140878,-2243.66561246864,544.274666526392,-9.83655870035633,-13.5988452648323,-2.81696312838623,-0.749906104780929,"nonveg_926","absence",0,0,1,0,0
1909.55726332351,2229.45193948578,2815.3668947938,3055.2775870143,1217.1194568601,2094.64300768225,3640.81194799428,2173.57982395448,-4470.53942435559,-5019.24213505785,-5745.51305293346,-6084.32800960079,-2642.71489845568,2018.34196546076,1470.24444783593,435.004687384388,96.405767887055,-0.0253151655197144,-0.00956294375161329,2.56696589787801,0,2046.01686059216,1964.22959654949,10.2160116583822,-7.59624138224942,-21.308428265031,-21.5070721822467,27.3143586870963,2847.36431906285,-4937.29919392746,-4677.94029414978,3926.79571364597,-4.31629218785629,0.725293758346152,-0.930163886026823,5.71122088997518,"Canada.DeceptionBay.TH7","presence",0,0,1,0,0
824.114400416111,1144.79555982899,811.733147334002,1230.77538115341,126.23847783297,346.782241108802,1322.77211397501,428.514426782481,-1992.85654690205,-1654.76185663787,-2209.58874802223,-1818.67491389473,-2221.74734728356,2367.8549598163,2349.44406314963,1310.20555337331,366.929845618403,-0.0507917404174805,0.000753857428207994,2.92023682594299,0,824.114400416111,827.531393313097,27.9150369033256,-38.0947485290371,30.2784011359084,35.1784178773967,27.5626827434947,1425.40063245312,-1992.85654690205,-1979.52588254809,566.985490645697,20.3937783375262,5.47409818417964,1.69908284926274,-13.5358287979384,"nonveg_628","absence",1,0,0,0,0
2144.01062820008,1615.64412739698,2369.10420963279,2930.58652440324,1288.26823750476,2514.37706707796,4499.5781572552,2674.26635662512,-4648.76822981897,-4786.50957071259,-5320.53004663801,-5404.18130207229,-3241.85989643718,1954.03764970888,1011.67328229914,488.624481457861,15.3222538748609,0.00047306658759933,-0.00586743144473682,0.375660419464111,0,2823.16876142463,2394.72554076539,37.6583632702222,-12.5323127576449,-1.29636095581823,29.6117133461124,35.5019473010934,3694.26130637187,-4466.93073146905,-4157.48356247194,2141.6043194821,0.0618124200189579,18.232382154895,3.63838805221307,1.99414210442782,"Canada.DaringLake.Tower1-SedgeTussock","presence",0,0,1,0,0
918.6033463475,201.384834953515,1714.25404373698,2912.14274384248,751.275028247517,-2496.89142926545,2023.23692380699,1700.9160390789,-3568.95539663632,-3899.51093247078,-2974.54527339663,-2061.78762950438,-2585.10435805684,1737.07448256419,1834.30025375307,1238.27283923635,1714.90973719231,0.000741572817787528,0.000154528810526244,0.0906719863414764,0,918.6033463475,1299.5319994256,6.43570454230703,-70.4640411826763,-88.9923063990274,-72.5754948269845,111.787060189753,3432.61761796846,-2974.54527339663,-3017.98071801299,1837.7233029664,-58.1765443017873,-59.2779943747522,29.5392108264491,-17.7429195592729,"nonveg_632","absence",0,0,1,0,0
1519.41066821978,681.486065721044,486.391370341255,955.162618940295,903.601009027041,-857.974524813142,2217.54657667878,1354.7649101599,-946.944795733421,-2048.53573754182,-2919.13928199118,-2468.34123432237,-736.864012967526,2920.19245455744,2785.03726152931,1157.64782697687,159.745255831519,-0.00659720040857792,-0.0422181822359562,2.73595142364502,0,903.601009027041,909.210346449883,21.9932021140263,-27.5747793293553,11.4761585517523,17.1922109642867,-38.6713054973765,1283.59623006591,-2048.53573754182,-1823.96501251126,2182.27526902365,14.6898633774935,18.3022666911064,-17.2437477269437,-11.6767461640531,"nonveg_998","absence",0,0,1,0,0
2451.59297860845,1356.37856563515,2195.0043303581,2584.72705288171,1431.16019830127,33.8037212842636,4552.49010809939,2706.01192283689,-4333.56718918382,-4026.8032225342,-4870.93086125455,-5340.27316573827,-3617.4508534505,2550.19966110368,1848.57389189341,622.254444570867,-289.398233868567,0.0687747329473496,-0.174811860173941,12.7124852180481,0,2540.22328825768,2593.73218183553,38.8620581876293,20.0780508595258,-41.1604258242452,34.1183582644383,-4.16464111092274,2555.66313853946,-4272.93242629809,-4505.19086538247,3121.75730516252,-27.3613604989448,-5.93938473770655,-20.7949961104857,8.67240874770881,"Canada.KluaneLake.Gladstone-MixedTundra","presence",0,0,0,1,0
888.568650706314,1073.56546259615,1533.80184428372,954.731453348048,1280.19986163045,-447.859855047145,1324.32335889797,1713.92931578013,-2065.54466677119,-1591.27426557083,-1209.19338697347,-1953.54359870877,-1515.58323948781,2962.55461938276,3448.37310882332,1457.57822409844,298.260540572358,0.150892600417137,-0.360495060682297,25.4662761688232,0,1073.56546259615,1146.17345451294,-15.6652484369656,34.0629641726869,-25.5686878715321,-17.7625228786547,0.499875052396091,752.78763835178,-1591.27426557083,-1667.02783150241,856.351279797711,-25.9529731349016,-24.8726747008519,-3.73906225803898,6.95920855570365,"nonveg_915","absence",0,0,0,1,0
2748.61608652121,2226.91106600557,2913.58584997803,3238.10724476136,1734.83117626991,3003.30626790145,5073.91121995132,3464.37758345816,-5444.83652020577,-5653.08702307478,-5728.79580929831,-5807.12169414058,-4564.65776774665,2365.90114901182,1288.79341801201,537.709441380445,-84.5746241110347,0.0229519599427779,-0.0179239484584994,1.74401791890462,0,2730.7417865428,2782.62808175523,29.2186290717078,-6.23236695556405,-87.4140843822495,-8.44443901161669,54.4713596598176,2869.48781964267,-5968.87778845332,-5696.06453537938,1590.02290619596,-48.5929640771102,-41.7584732895817,1.8282386197878,5.05107824717065,"Canada.ChukotkaRiver.TH1","presence",0,0,1,0,0
825.14730550119,474.729359426547,601.551552688313,1232.74391090103,-15.4212226554073,-934.558544332767,1168.6234734686,46.1563173289371,-1358.77142018371,-1769.42498599631,-1694.98999747019,-915.832810486226,-2274.38873469492,2857.3986030053,3006.81188822135,1869.48049456714,-1030.25466875337,-0.000421104254201055,-8.18961270852014e-05,0.099735900759697,0,601.551552688313,623.750181172335,42.0284264078299,-45.0851684437657,-9.05872809012614,47.1448226722774,24.100542898812,1668.12650824778,-1694.98999747019,-1602.68158976627,1358.55592420869,-7.56576681246429,-8.51106802142684,3.3477259295144,-15.2288325993761,"nonveg_894","absence",1,0,0,0,0
537.02996723656,611.43273745913,348.206084640565,767.530436445925,-129.710094505934,-1382.383756072,826.419499276765,-200.82464907585,-1336.28707055443,-1381.79374313515,-1950.71704795856,-1299.16268972397,-1272.23231074543,2432.61051338036,2518.68210550463,1226.6315463145,91.1211135531662,0.260657757520676,-0.0434258691966534,15.3318748474121,0,537.02996723656,426.897826255249,26.6696024696998,-69.88739196756,43.8711088030942,-49.1412296736196,2.02842527538933,1416.78308581933,-1336.28707055443,-1448.03857242351,678.484737213133,33.9720678525621,17.0516732637935,0.44545088441615,-25.7274921141473,"nonveg_752","absence",1,0,0,0,0
2942.89778836168,2368.88093007823,4184.61365056227,4996.49503339708,1362.30506588221,3572.21800684372,6666.16798696946,3592.65697302583,-6042.91200951512,-6403.42291056398,-7248.04237018744,-7488.51348577581,-4676.33178164597,1874.90552022933,826.647649606051,429.958759275493,419.299825253582,-0.00905031291767957,4.00916615035385e-05,0.52044090628624,1,2874.48212721869,3124.6011118693,50.0698938808632,-85.8742540966848,-76.4424050102667,105.201107581632,77.7202414662436,6493.58776276301,-6488.83022007522,-6459.55286378595,2693.53310509653,-33.5825385132313,-2.98136630208178,7.7315090816124,-22.0117384491863,"Finland.Kilpisjarvi.17","presence",0,1,0,0,0
2736.43485089415,2361.53919259156,2388.49189586657,3273.33150591807,2128.46098374191,3192.94858366673,4936.43831408806,3768.60581250392,-5564.36487320434,-5468.36242951421,-5753.98678378638,-6119.79310304525,-4192.79479600274,2389.867126747,1596.67567547663,509.55147034243,-129.441004229155,0.0503708778156175,-0.0507282167673111,4.10033231311374,0,2891.23330084859,2939.30854682322,-14.6148165575358,-21.0685933085399,18.9979731508144,-55.9803293989569,34.213380956236,1508.49700750267,-5373.36299636506,-5148.72427929875,2367.97816116243,23.0517652740247,12.6169463492829,7.69312260730279,2.62916739046469,"Canada.ChukotkaRiver.TH4","presence",0,0,1,0,0
