"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_peakSummer","spectral_red_peakSummer","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeESPS","spectral_NDMI_changePSLS","site_code","presence_absence"
441.774216257571,519.826326237499,-110.271067765061,-102.782947869475,856.881484139776,1632.48566132975,409.043287700664,-2295.54966710069,-2185.32209532978,-2601.62356406628,713.680764243002,0,630.09739400256,1.62114751224373,-39.1022045115228,"nonveg_913","absence"
2092.2867847574,2157.89792341513,2363.63116156795,1185.87066374155,5597.66702742374,5995.84599178964,3405.21350827218,-4924.08031146304,-5349.89024231297,-5978.18987212926,482.13970649008,0,1203.99281085095,9.05303498336161,72.6986077872672,"Finland.Javrresduottar.EC-Hummock","presence"
1029.70245627577,873.9917125277,1007.99372337077,528.49504798072,2099.13898568613,1802.52366605153,959.667987627974,-2075.38087755575,-2768.28004665553,-2982.60385222161,1216.9206212928,0,1923.12413989697,-48.8061628017896,139.562651823007,"Canada.EllefRingnesIsland.Isachsen-C01","absence"
395.964860732242,847.130352028652,810.564123891542,619.976927775221,1158.48561175482,1060.94723328834,879.678895138619,-1910.25794783894,-1290.90091585159,-1555.8002149017,2248.66088336231,0,451.16549129641,16.9369139792972,7.48947352859588,"nonveg_894","absence"
-399.149754403503,-2.83521350020837,70.3125532145345,-59.8682776627702,345.430047184867,609.221535304834,-209.407265863012,-1415.25490636667,-915.735095660223,-1097.22570569279,952.929884743724,0,628.073874329496,15.7018468582374,-3.20070768107119,"nonveg_842","absence"
3301.42993953994,2585.43596445412,3422.81704934696,2363.43754484463,5602.29281800478,6393.9962950686,4138.69867589078,-6014.40335713121,-5688.28942118952,-6510.6842418126,717.223842185091,0,2151.66465549994,12.9917096790489,-0.0904648920929723,"USA.InteriorAlaska.FRYINGPAN","absence"
3257.29203401933,2475.14632525347,3633.48573962146,2278.01513432565,5864.83620252567,6620.26015148675,3933.94045164571,-5810.96866862298,-5714.39668215633,-6464.00239385226,760.231320986613,0,1819.32954840781,34.3327686732373,-40.8154520110635,"USA.NorthSlope.Ivotuk3","absence"
396.751706436476,71.914652671458,105.840159534467,-275.50011550139,781.956852739466,729.674883210907,-96.6953276125904,-1383.74560732641,-1551.18616741748,-2209.83495450469,906.694359337285,0,672.251821937866,-11.3288739387358,6.07411099739979,"nonveg_946","absence"
-1019.83217635482,327.972461982467,100.486771565189,423.933727211084,317.076980966966,-176.340734758958,148.831039570616,-1351.75522925159,-580.362622410238,-1364.89985767974,50.1711158284522,0,1443.76590356591,26.0567179424396,69.4291503645837,"nonveg_1213","absence"
3086.18037101957,3334.05678902411,3604.80046254786,2318.66480890059,6049.55399392515,6065.88928855677,4136.19343638446,-5621.55134161463,-5999.82345763968,-6104.18243332353,769.536793231771,0,1214.44251485335,12.8036184340414,86.2288746826385,"Finland.Kevo.1","presence"
680.878915304789,895.350503569596,1061.64499968806,425.425070167825,1528.31576530972,1392.03465222604,-515.752829436782,-2039.57027795343,-2104.06801660473,-3190.02151750337,2107.12487887524,0,636.219929520237,-1.79014202442131,34.1164347123719,"nonveg_1672","absence"
672.3681708927,497.521759802464,-35.9203666194211,-426.66162508479,62.7151051551223,589.810639652721,-423.679837541533,-682.127547637708,-822.012131103975,-873.111696586063,1533.74324065657,0,1099.02979597749,-8.65199955921228,-59.4297912804786,"nonveg_973","absence"
-361.70280292596,321.532959748594,362.455916258407,6273.16174621392,3956.28515386922,2707.07065938975,-773.735209957757,143.892338222245,-2965.26540082695,-2276.65657715048,538.688536427581,0,6634.86454913988,13.8233473276357,-47.8449031958011,"nonveg_1353","absence"
2577.10183466179,2007.79897967249,2911.90349120922,1425.99552842013,6103.72698592143,6994.47458169642,3330.21203549476,-5627.83861702764,-5745.31364632754,-6580.66222731642,473.836857291848,0,1849.48764098299,24.6061773075962,30.3199025729476,"Canada.DaringLake.MediumBirch","presence"
498.14341394295,-216.058242009988,-112.479272652125,72.0848625207895,-101.004628775859,703.14009299379,-760.125456593762,1235.23571909907,850.099260242643,963.194644919767,263.777159888395,0,714.201655952938,-6.38962692414729,-27.6740618462471,"nonveg_1509","absence"
2535.66461954072,2894.4739176681,3296.56364199394,761.212932330623,6429.61235092104,7432.28409115206,1131.5145794572,-5403.08757491298,-5146.39955012051,-6176.93614810321,451.418587558568,1,3209.73210762877,67.8417566405827,0.673399612231631,"Sweden.Abisko.KJ-MesicHeath","presence"
3010.37509345378,2796.42213021923,3386.31820007183,1998.35482224323,6467.85902016607,6801.91158066357,4458.41799919926,-5836.27370417474,-6123.24884103641,-6409.29807315645,599.317847611824,0,1874.88345068652,7.71109211110514,-18.4880587551319,"Finland.Javrresduottar.A-Sphagnum","absence"
394.995168811318,269.737481937652,838.914418196886,132.00329227777,1594.17134450882,1200.38057085159,403.527808421717,-1437.74558639564,-2295.22383348786,-2078.71633152616,930.477924070083,0,706.911125919115,3.71365951987631,62.2644526750727,"nonveg_935","absence"
382.617562245183,474.234276627816,189.112629402793,375.211831281462,774.595070895727,1083.56878653657,731.485244178343,-1220.77840318624,-933.55548216436,-1462.91235845438,1172.05413073907,0,285.121647225022,1.87469007217223,-10.7972250068989,"nonveg_542","absence"
394.995168811318,269.737481937652,838.914418196886,132.00329227777,1594.17134450882,1200.38057085159,403.527808421717,-1437.74558639564,-2295.22383348786,-2078.71633152616,930.477924070083,0,706.911125919115,3.71365951987631,62.2644526750727,"nonveg_935","absence"
1936.4917083287,1718.92440754868,2861.23450672414,653.038327256892,5330.93704289164,5659.77908999927,1861.26561300874,-4769.97982970631,-4660.45592910784,-4547.98778663473,927.426682834747,0,3777.44093439836,61.9054438840485,45.4275977749328,"USA.NorthSlope.9","absence"
719.327917043424,1052.32066045721,945.183572573764,950.132319657599,2488.76590605077,2548.44842755398,2273.58648216386,-2635.97862108656,-2409.27677132167,-2413.05141169381,841.905170281269,0,332.992743413782,12.9973306754524,-12.5958520105603,"nonveg_985","absence"
2188.33239513669,1881.60657874908,2781.02793315214,1533.56440859139,4950.51244053398,5508.73991228027,2963.21501749412,-5089.29104787515,-4967.8614353734,-5564.87615646445,811.002177792578,0,2053.31082787506,40.8351934625363,-37.4250647821795,"USA.NorthSlope.Sagwon-C15","presence"
2730.53580800655,2799.98580720011,2790.80541543272,2182.43476967292,5154.33898256485,4931.93667683197,4046.10365440842,-5154.9551787906,-5504.69897073084,-6089.82330200553,566.865826139244,0,1735.87683576396,-12.5257962925089,-13.1687320648512,"Finland.Kevo.10","presence"
3483.69947472261,3783.12547758092,4001.32021910696,2526.9200932234,6769.74945681834,7102.30450292157,4776.04200066642,-5999.47248764508,-5788.38856174613,-6701.56220408912,553.208742110539,0,1382.46632153035,8.20805618797159,-18.5595710444066,"Sweden.Abisko.NT-MesicHeath","presence"
-331.166675132724,-420.915710710554,830.951217436409,-336.297054493084,2426.03059418139,2918.39780714405,-2688.01389504719,349.085939720005,-124.350654789451,-1026.23276991384,539.424818518679,0,1253.13449389986,27.6996537695723,28.2919608543611,"nonveg_1794","absence"
596.866508064784,626.509292269416,1235.11719530375,310.008562732675,2038.45313950837,1447.50017421321,983.42681508648,-1299.98763729358,-1460.62269897007,-1394.07765869251,1180.48625357563,0,925.108632571074,9.95521257929504,28.1879147553396,"nonveg_714","absence"
2868.39961438694,3046.78253977051,3303.72446983399,2395.87026866336,5755.41755133446,6836.54863931959,4434.87219480925,-5532.05881468298,-5718.17778264732,-5398.64592221022,820.148224431119,0,2448.80066659893,35.1821453911532,-39.5259280644309,"Sweden.Abisko.NT-DryHeath","presence"
2874.5044733172,2905.46770688282,3466.66636088361,2205.35412823677,6060.15273356998,6234.29037091556,4167.78174921505,-5785.22776685891,-5709.15494473607,-5832.32531020442,726.623115589391,0,717.23008334172,-2.49323020262858,71.7170324473078,"Russia.Kytalyk.T1","presence"
480.313501160048,736.808636049846,817.018692037295,279.883382341235,2151.18122778434,1786.61088509818,1009.31605012706,-2614.04569891178,-2497.92768613685,-3317.28961839136,664.799948462301,0,537.13530969606,0.481160019879777,44.3784354898687,"nonveg_957","absence"
2844.59679114863,2711.47030329316,3046.79576587119,1501.5750611937,6139.26953489137,6944.42290131595,2731.33069616525,-5209.65271243626,-5894.53861799374,-6376.02665882088,547.79920668694,1,550.354433236712,0.632240462210562,-11.5203194101561,"Canada.CoutureLake.TDA7","presence"
2972.41425883939,3274.68058668125,4013.45135193469,1737.81016486233,6382.39837020831,6979.68374680626,3112.37860877311,-5523.98867100728,-6072.79802049909,-6459.25362086953,603.675720939926,0,2758.80177491895,35.074910210087,-28.066593421742,"USA.YukonKuskokwimDelta.15B2","presence"
2321.26531850247,2690.2304322011,3055.67078706106,1657.90970199014,6451.55937291277,6386.20776591224,4353.29462693641,-5813.46348605106,-5723.5130156542,-6705.80105994903,421.581237936254,0,1412.02381319066,19.1554913027565,57.6566952135364,"Norway.Javrresduottar.EC-Sphagnum","absence"
2730.53580800655,2799.98580720011,2790.80541543272,2182.43476967292,5154.33898256485,4931.93667683197,4046.10365440842,-5154.9551787906,-5504.69897073084,-6089.82330200553,566.865826139244,0,1735.87683576396,-12.5257962925089,-13.1687320648512,"Finland.Kevo.10","presence"
660.507724527856,-66.9311335276861,702.385024538512,121.114892518241,876.707525732599,482.721361132784,49.8396554750822,-538.573740892237,-1454.71173713646,-878.151795027807,1939.48273172186,0,769.316158066198,-6.95655428463507,7.4169433195987,"nonveg_1416","absence"
174.076584481857,392.419440427396,438.712309718414,47.953436882012,857.756509998904,905.321516034394,569.830300705904,-1264.853068271,-1215.29922086791,-1157.27671531654,2357.75525268405,0,447.494354467608,11.4775431024201,-4.42272827832596,"nonveg_907","absence"
3223.12234507613,3405.05012776128,3618.64966940947,2540.4237777414,7571.59490819857,7567.12589096955,5820.28706000893,-6538.64833124303,-6488.40185059478,-7200.09050256561,292.574501452798,1,861.647270364564,14.348824501477,53.3854434817136,"Finland.Kevo.6","presence"
660.507724527856,-66.9311335276861,702.385024538512,121.114892518241,876.707525732599,482.721361132784,49.8396554750822,-538.573740892237,-1454.71173713646,-878.151795027807,1939.48273172186,0,769.316158066198,-6.95655428463507,7.4169433195987,"nonveg_1416","absence"
42.4298022394065,-335.477749737356,-239.768886420386,862.211233209487,194.282664942325,646.413394494889,1360.07419764535,-2021.23642635562,-2407.35019318099,-2254.15578685368,1121.24935123953,0,1197.68898294684,0.97505701602194,-18.0015242475311,"nonveg_871","absence"
396.471289523657,1165.3156595255,518.49995888811,842.45730920495,595.706695273153,1014.52694263759,527.717060623315,-1797.41809915973,-706.947516048156,-1468.4862011248,724.737753390448,0,768.844370001842,13.8711362651462,-28.5091116407567,"nonveg_700","absence"
2179.09938355685,2271.75645284129,2390.06771863321,1334.89076253178,4363.57982765865,4670.16499599297,2065.69762275074,-4103.67653209361,-4373.17249286946,-4809.20516491397,807.229236344157,0,446.585412165978,20.1822776245339,18.9501354055447,"Canada.PrincePatrickIsland.MouldBay-C06","presence"
1169.00176560008,852.216484257632,1094.57691924095,626.58901599158,1450.43937448637,583.04272911589,815.748045432607,-1009.52461829501,-1467.73717131091,-2191.28650079105,2479.72322133208,0,754.719083679521,-26.9542529885543,83.410850752641,"nonveg_688","absence"
2188.33239513669,1881.60657874908,2781.02793315214,1533.56440859139,4950.51244053398,5508.73991228027,2963.21501749412,-5089.29104787515,-4967.8614353734,-5564.87615646445,811.002177792578,0,2053.31082787506,40.8351934625363,-37.4250647821795,"USA.NorthSlope.Sagwon-C15","presence"
1692.5940856192,1739.97002364407,1796.73803652246,1351.95944545789,4382.45856695081,4911.48379329103,3103.88774317265,-4430.77694149399,-4365.04290755648,-5064.51345562956,663.41568614706,0,1278.79688788462,34.5620780509357,-53.4971125616925,"Canada.LeRoyLake.TD1","presence"
2535.66461954072,2894.4739176681,3296.56364199394,761.212932330623,6429.61235092104,7432.28409115206,1131.5145794572,-5403.08757491298,-5146.39955012051,-6176.93614810321,451.418587558568,1,3209.73210762877,67.8417566405827,0.673399612231631,"Sweden.Abisko.KJ-MesicHeath","presence"
2978.77520820175,2402.56116915292,3464.85912578109,2095.56855988193,6344.04730009944,6741.85920665938,4039.77811254345,-5786.91049829682,-5944.3430442285,-6444.66381520466,558.574663873821,0,1628.99219554478,34.0948087430198,-2.04374896494711,"Canada.DaringLake.Tower3-DwarfShrub-2","presence"
2621.94425497534,2783.86081371677,2898.40940809356,2173.23805115346,6092.08212660165,6985.46525413805,4526.45500836977,-6216.11729716676,-5076.58323161122,-6227.7876286215,469.957489088512,1,1056.54633848065,10.3207595376985,23.3205541603483,"Russia.Yamal.Nadym-1","presence"
865.16780833083,886.914378471017,826.288013292883,546.321915982452,1734.38990863318,2056.03765799131,950.785578622446,-2170.47691766605,-2533.48741997575,-2339.03660227279,1369.15459788534,0,862.062519036585,22.1192421385169,-146.178684362182,"Canada.EllefRingnesIsland.Isachsen-C02","absence"
846.832692985228,534.618539276988,614.080706676738,47.4136760401806,1019.52439483076,1791.21779136496,-24.8329014875707,-1240.41098499754,-1792.2397132666,-1029.74687723324,2130.42417581353,0,1010.39381801778,10.5487400536366,-61.429203866994,"nonveg_866","absence"
377.064575679325,746.224987137131,130.23073932368,587.77455165627,40.3550631591937,1177.4936920725,794.534185456713,-2570.57667591495,-1762.9807736612,-1705.99629752082,2243.57312400763,0,645.339588202694,15.940230073882,-1186.09539611682,"nonveg_801","absence"
627.105103503954,561.803790011656,1168.30144482712,351.32100959703,1439.75347715676,1146.83275983833,424.203485515754,-1662.91623433925,-1752.18827182027,-1440.84205118613,2942.19553835958,0,816.980435230087,7.28835654614553,3.27443472767312,"nonveg_1261","absence"
3335.27875590274,2443.95372312726,3460.3965508822,2218.78516393311,5964.89897090629,6736.07448822058,2941.14523000332,-5730.10806259348,-5484.87905683574,-6758.67536726243,824.151691137723,0,1374.30658925466,1.41344633757971,61.9077216215088,"USA.InteriorAlaska.AMSUMMIT","presence"
327.118080224637,385.876035134997,-109.625731699186,412.239664456861,222.025564511542,176.103783719805,347.48039594961,-354.523814839359,2.67839413058027,-1522.41287076257,637.17124935939,0,657.061529604618,-12.709776563831,14.7899176405563,"nonveg_921","absence"
3274.2584408957,2428.03119340694,3224.5235258539,2143.13674797996,5368.98105830409,7121.06862607704,3769.8688146889,-5770.01364641241,-5009.88067447027,-5973.80130993953,777.208818034408,0,1872.43954682795,39.1148832652746,-34.3291610379915,"USA.BrooksRange.8","presence"
-130.540416243067,596.365638512699,524.55260982126,491.889984375328,1355.60175873455,1238.30523768459,1072.35579990861,-2010.76908599359,-1035.76425493996,-1432.6242970344,732.338786646682,0,726.906054755766,20.2119233132087,9.4337350144929,"nonveg_715","absence"
1533.26151718921,2172.56908619124,2330.03196829693,1290.64561076569,5751.32020200618,6267.29754463283,3693.42104032853,-5574.7971661461,-5785.05008447309,-5633.88578989362,534.154790895168,0,1525.05887680924,20.6009274251206,-12.8342274184889,"Norway.Javrresduottar.EC-Sedge","presence"
3948.87184245489,3635.64716815446,4406.32647594505,2756.84293350458,6521.90386405951,7410.19325256657,4829.91382822791,-6265.39316037008,-6782.13164905694,-6809.00354689022,645.030084589934,0,2449.69244450447,35.3525028405984,-70.2087940793412,"Norway.Javrresduottar.A-Sphagnum","presence"
656.74028087439,1640.04787026375,989.653605414489,785.323348427953,2518.62821897366,2625.41914088157,1703.14036080228,-2513.25457871377,-1614.25380159609,-2611.50428320571,844.121453012881,0,983.307589389362,12.0502913165008,-2.0262583412871,"nonveg_612","absence"
-1008.90722035364,519.175702699258,-286.63398257983,-682.570047601043,-2080.63009946497,-1051.56021759538,-4003.2997382618,10000,10000,10000,1211.84802798081,0,1528.0829230529,23.508950665126,0,"nonveg_1236","absence"
-281.560282861838,-30.3282037732414,176.059040830601,-268.067288704672,283.153402756025,924.718341505751,-567.700232532033,-730.889684956249,-414.055045461889,127.164108135069,721.553994368197,0,845.791498097841,25.6300453969043,-19.9274693047764,"nonveg_689","absence"
3102.67438875244,2942.77178114844,3351.66347420336,2200.90817575683,6284.75563953585,6424.69362696997,4599.06520083482,-5305.07706446603,-5894.57189860132,-6634.57402709385,543.956252310045,0,1249.73407931892,-0.704185259293794,19.9687037823239,"Norway.Javrresduottar.EC-Hummock","presence"
770.951995586385,1488.82231765163,820.375494575537,291.993227936335,1222.1160996307,1352.35323643498,485.485701825337,-3008.89660726378,-1766.74006147339,-3528.18471386387,1785.50015136617,0,1196.82908971529,4.8684037279193,0.0639214640696366,"nonveg_507","absence"
715.631899019367,391.773617747007,652.371294392801,432.62015029703,968.281482287013,1039.38369682191,607.641931921303,-1299.21133029055,-1852.7771317485,-1509.69435206723,2324.96804614146,0,323.85828127236,-0.117533408776785,-3.19824824442132,"nonveg_916","absence"
2791.87754098544,1927.45434385937,3288.73121175322,1633.95251581003,5742.97825832505,7328.11920985712,2858.55137007021,-5382.20300642376,-4677.1043696559,-6475.54453250943,506.381800910384,0,2809.12825736654,27.846328775784,-36.4757744164898,"Canada.KluaneLake.Quill-ShrubTundra","presence"
2730.53580800655,2799.98580720011,2790.80541543272,2182.43476967292,5154.33898256485,4931.93667683197,4046.10365440842,-5154.9551787906,-5504.69897073084,-6089.82330200553,566.865826139244,0,1735.87683576396,-12.5257962925089,-13.1687320648512,"Finland.Kevo.10","presence"
1458.98634815057,-217.55718410968,218.397686164582,-60.254022428437,1347.8009171078,1975.90321154689,186.175874460129,-345.675850330685,-1973.96368194621,-3171.68071304411,714.490116424783,0,1676.54353226025,-26.079717151889,-15.1881222160849,"nonveg_532","absence"
3154.10025604784,2314.44950912973,3451.82606372825,1821.37013181196,5933.227923213,6702.82526016627,3539.71440845217,-5549.54146124558,-5560.32012209655,-6505.5216099731,581.55895670448,0,1695.17502477493,2.91857702342022,1.27696806654621,"USA.InteriorAlaska.EXCELSIOR","presence"
3696.06655312863,4170.55260289252,4619.65649035945,2522.00905218636,8304.71468554024,8517.14250320083,5692.54387023053,-7175.52623295562,-6561.22715195096,-7693.50698864757,299.143101828909,1,3183.49774249443,60.3611874060536,13.7012430666999,"Finland.Kevo.14","presence"
2086.0524135309,1696.68891234652,2825.31363926957,1804.20826922405,5093.78963769101,5339.07819262029,3414.09787173633,-5286.77772328223,-5274.93841169564,-5910.74409391919,730.229160122415,0,1930.51490357401,38.7463856047161,-2.52222779521968,"USA.NorthSlope.11","presence"
22.3072827639643,424.41914801811,-30.9222242863399,325.570279273384,-1335.01517400593,-2151.9901933587,-1442.50054098536,7408.34961714916,10000,6486.7867803257,0,0,1379.67888610321,-69.8262157749331,113.208851011459,"nonveg_1695","absence"
3562.69856869469,3087.42554826225,4324.01071181555,2574.88451753034,6557.56609730593,7376.24493452824,4159.69206925064,-6089.40864178563,-6131.0190257786,-6707.60342034635,639.999139102475,0,1810.6934120545,-5.00459396531568,28.6635318023578,"USA.InteriorAlaska.BLOWRIVER","presence"
344.512842757666,251.784516391052,357.225525853794,539.988801239775,1254.26301602436,1549.67362201975,888.570164265669,-1270.68430632549,-1392.69869834167,-1330.75569215491,937.26891626179,0,352.782624828826,11.3067086287919,-8.39790429775712,"nonveg_874","absence"
2791.87754098544,1927.45434385937,3288.73121175322,1633.95251581003,5742.97825832505,7328.11920985712,2858.55137007021,-5382.20300642376,-4677.1043696559,-6475.54453250943,506.381800910384,0,2809.12825736654,27.846328775784,-36.4757744164898,"Canada.KluaneLake.Quill-ShrubTundra","presence"
-774.311902802647,-192.184845087586,128.457652678291,-956.140498287127,-1741.10668292038,-1914.53565102461,-6135.78386358761,4983.34771938447,4977.02754161423,3845.33153231528,157.80158536721,0,1084.59815096542,18.4430446820475,63.045113289478,"nonveg_1810","absence"
481.912753378382,584.235788597411,293.186252555471,737.479837873492,566.601812203304,1249.35498338534,1309.54689442975,-1454.4690353939,-1134.04360267768,-1146.10559461803,1206.41065141173,0,444.293585318021,5.792246702841,-38.5926291240876,"nonveg_790","absence"
1169.00176560008,852.216484257632,1094.57691924095,626.58901599158,1450.43937448637,583.04272911589,815.748045432607,-1009.52461829501,-1467.73717131091,-2191.28650079105,2479.72322133208,0,754.719083679521,-26.9542529885543,83.410850752641,"nonveg_688","absence"
1169.00176560008,852.216484257632,1094.57691924095,626.58901599158,1450.43937448637,583.04272911589,815.748045432607,-1009.52461829501,-1467.73717131091,-2191.28650079105,2479.72322133208,0,754.719083679521,-26.9542529885543,83.410850752641,"nonveg_688","absence"
3311.30217893903,2830.49498469214,3663.78050860715,2237.86616518579,6031.07280523943,6482.42664126067,3589.0524618625,-5815.02098568626,-6113.62812485675,-6454.81229717997,710.662101446061,0,1823.15578261803,36.8010804606906,3.16295292443381,"USA.SewardPeninsula.QuartzCreek3","presence"
3633.87048142504,2850.16161117467,4111.83811938704,2560.01697258037,6311.71741764489,6951.5845933978,4400.60439063923,-6079.01372764437,-6124.91867211737,-6536.88929933175,698.628160463491,0,2176.3975594126,51.5616532364735,7.64891421876716,"USA.NorthSlope.Ivotuk1","presence"
468.537052949374,14.1231221562852,910.279023165993,-36.1058128738192,1721.37822901285,1463.06599640027,-429.501140655022,-511.331714404844,-1501.168629524,-1548.06179943499,582.129898275187,0,946.384836039813,3.04411522095787,44.4243247533068,"nonveg_903","absence"
2352.27052620686,2267.36190523803,1365.76612945686,694.414381392122,2928.76228623908,3446.62768660539,2206.17836118113,-2456.73919819978,-3355.86163534559,-3329.8652508977,838.99100800231,0,1657.85614481473,-12.3501984236349,-124.765925112132,"nonveg_1177","absence"
64.730340202396,-229.189119249701,287.811999380104,-507.413576475313,593.216569816823,88.0966285077633,-673.0380922423,-1039.09915346523,-1432.36371534038,-1547.09567485108,1050.65312809535,0,795.225575855417,-6.35948704497631,114.96785944483,"nonveg_582","absence"
-1008.90722035364,519.175702699258,-286.63398257983,-682.570047601043,-2080.63009946497,-1051.56021759538,-4003.2997382618,10000,10000,10000,1211.84802798081,0,1528.0829230529,23.508950665126,0,"nonveg_1236","absence"
