"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_lateSummer","spectral_green_endSnowfree","topo_eastness","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeESPS","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeESPS","spectral_NIR_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_changeESPS","spectral_red_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
228.884118175106,870.69883284636,267.785637171799,1057.83934386668,741.367980687993,1083.0395313061,1405.90522315981,2403.35582677704,1502.64307177193,-2320.20924629117,-1820.11183801764,-2632.72066563096,-1562.05852944321,-1045.82819170519,838.616508988573,850.00796525999,-0.0228532273322344,0,741.367980687993,633.315182549588,828.955225691574,-13.1406118593048,21.2552621972199,60.2913195674561,31.281692499897,1502.64307177193,1726.23536836343,1320.31629547094,33.8542639864345,-1820.11183801764,-1876.18569421763,19.4397619704604,15.4439712362605,22.4022240552128,7.98631745729945,28.440889920768,"nonveg_576","absence",0,0,1,0,0
2200.154224515,2386.02999265692,2371.41483782134,2703.74736467426,1593.48733873874,4131.89417729599,4436.53173642794,4954.55878892165,2917.47775266762,-4881.72302186747,-5082.84314189603,-5432.00439545731,-5162.3991780054,-4037.02154289393,2125.66615490521,782.678917055543,-0.0333840797655284,0,2396.94966185618,2497.91010107094,757.888320377173,-22.2908329522698,6.91057931017444,25.869469534762,7.29977590174999,4626.82286203697,4624.88352430433,838.714702993714,13.6343788416592,-4971.55769435005,-4644.63923535217,-17.5112993932958,0.123141951099864,8.36009359670315,-4.09193166627746,13.4594505944759,"Finland.Kevo.12","presence",0,0,0,1,0
1463.85007864708,1346.77769346901,867.322955268613,885.571926742418,909.081046433006,2714.05042190412,1856.4542708001,1893.1402037556,1797.12003775234,-1987.17613788529,-2320.42284759901,-3192.17512815601,-3161.73868054194,-2791.12475507457,1616.30477682995,1154.11940047968,0.0448121279478073,0,909.081046433006,1094.52074011202,596.527123378467,21.3372704697721,-22.2414673809485,95.8909476400791,-25.9109413418562,1893.1402037556,2159.58208160961,916.930384151788,-31.5734699287896,-2791.12475507457,-2690.52750985136,-45.1754824098714,-16.9052242131588,44.7410887312914,-13.1651398564239,48.7092122772563,"nonveg_764","absence",1,0,0,0,0
3187.15174114063,3010.49315833198,3688.96997552939,3939.84545736503,2134.37986325971,5926.87147947262,6603.94982834537,6955.41587424319,4083.17995691678,-5520.41629371095,-5742.47432699165,-6306.51410883205,-6665.92609336028,-4137.53803592672,2589.03203797016,659.958025392357,0.0378146138456132,0,3751.82356126028,3432.15377852073,2335.79504306192,40.4490717726122,5.34678215530298,-65.1968669328098,-16.0321464749397,6778.24162952798,6210.50431569205,3986.57089833183,6.68295754702447,-5356.5506966206,-5537.23318954523,-43.177979300541,-3.40543432010899,-32.3997538600293,-8.50118618098025,-9.91622112741086,"Canada.BonifaceRiver.AB1","presence",0,1,0,0,0
2687.2115637131,1833.81218719194,2835.84561505911,3079.60930275599,2029.4681538025,5908.31541319965,6406.40817486172,6459.56695162649,4990.95052933072,-6055.6979458636,-5764.86407215152,-6188.85464717325,-6774.71757642557,-5100.33351491759,1863.08404724485,446.289238506509,0.0273685716092587,1,2677.92616260029,2481.92321051874,1359.70905765872,33.992726441468,-2.01301829481639,-30.1379434193844,-13.7652064729007,6026.47660181282,5675.45999336163,2199.89190054955,-8.70260385692964,-5870.14436711768,-6100.86854412076,-39.0537965130273,-4.55276313968468,0.0798274518671266,-3.87605782819361,1.12257232407335,"USA.InteriorAlaska.4","presence",0,1,0,0,0
-254.309942695269,-800.299673444425,-812.403089344147,226.852955370577,-796.339203500972,-2886.8904971924,-2872.76266520413,-1375.83877168034,-5943.57678857169,5536.0984187365,4330.61479234081,3435.03774155697,4321.41127648649,8129.55683915789,0,173.507706932319,-0.000134873494971544,0,-796.339203500972,-487.299790722847,1039.25604471473,18.0676420268568,16.0387632688616,0.756463493732667,12.7288337142487,-2886.8904971924,-3324.31177085572,4567.73801689135,50.3683908504022,4330.61479234081,5150.54381365573,-40.4895714083336,6.01633150074587,0,0.4810519001258,9.49814170146713,"nonveg_1810","absence",0,0,1,0,0
756.786457953288,652.860557715625,495.765863459781,1061.4010011327,290.587041155469,2073.95589894417,1933.82755630898,2585.66160089008,1459.1838429053,-2579.27083976223,-3014.01191593326,-3248.88681992752,-2367.42734972779,-3090.36236302748,906.62790437069,593.248557803127,-0.00358042330481112,0,652.860557715625,651.480184283373,770.813959977232,19.4249756999091,12.6922726324755,26.1824490426406,14.890050622948,2073.95589894417,2046.24351203541,1126.47775798478,21.3210709144129,-3014.01191593326,-2859.99185767565,8.82681208476839,9.09672819727768,13.5938001490838,4.36104677881321,10.8936877930262,"nonveg_985","absence",1,0,0,0,0
1151.95797409942,827.446831275472,952.036549146565,1211.52017024636,561.988612021616,1653.36064376714,1425.56274960885,1743.78956983863,915.527531573853,-1477.12111686932,-1803.46480752826,-1809.41328280354,-1568.80513773995,-1903.42126665476,2649.91534409441,1734.23808518962,-0.0133769940584898,0,952.036549146565,940.990027357887,649.531558224741,23.5987744831123,2.38248784587734,-8.89926556222089,-0.164170300272444,1425.56274960885,1399.32999786443,828.262038264774,3.61715704285933,-1803.46480752826,-1712.44512231917,-3.66736083482528,1.47730630286231,-10.6726699256378,-0.0483549581725219,-1.75843729771613,"nonveg_926","absence",0,0,1,0,0
87.6477566301574,817.137196938175,216.766676800972,1011.25839408318,595.903798632175,671.005163734098,939.182888799773,2143.34125827775,922.279296195554,-2118.95855830019,-936.33658209499,-2169.30211871099,-778.18461201222,367.285793768838,1016.13788550493,1091.80556502667,0.0253587532788515,0,595.903798632175,545.742764616932,923.610637453023,-13.3751590000531,24.305543090869,75.0463150171504,29.6318787306354,939.182888799773,1306.79831873289,1472.33609454366,38.7456866985173,-936.33658209499,-1127.09921546991,35.2835249023149,10.4427682470651,25.8938530972101,5.57221750667727,43.2944966654542,"nonveg_779","absence",0,0,1,0,0
216.125309766372,393.92995522956,441.26941247249,1149.57656727886,189.080625181384,760.796785901801,1195.42756995951,2158.20879302129,584.047055508942,-2268.26268524873,-1778.56508029629,-2303.65524810577,-1644.05076313141,-1687.17657100447,1294.9979118229,951.570490266934,0.0182873010635376,0,393.92995522956,477.996373985732,960.495942097472,0.659626453292392,22.7671038417679,-1.52707926590095,31.3610152467879,973.935840344537,1134.48320894722,1574.16173751235,34.0832196858412,-1778.56508029629,-1936.34206955733,15.2246810272519,13.8173928867115,1.5516864040316,5.61609855828134,0.169290312063081,"nonveg_1968","absence",0,0,0,1,0
144.967565722326,392.903972798638,-72.0495319208275,163.677834911836,203.046306723213,347.204531055431,111.278506382161,406.076948274366,389.634905144017,-1707.60293827115,-1327.71851881583,-2108.14783521521,-1770.01135972285,-1294.20786875568,1578.11124521836,1570.68346615483,-0.0957289859652519,0,163.677834911836,166.509229647037,464.953504719465,-1.20997377085183,0.381842228357365,51.661500524385,-1.85555390820823,389.634905144017,406.393208925084,666.492647387286,1.20147790242724,-1707.60293827115,-1641.53770415615,-1.27364125411631,-0.999592722001167,27.3009588099301,-0.962524439274236,29.6283446313699,"nonveg_956","absence",0,0,0,1,0
2642.49160756118,2615.11853451921,3042.82932440575,3236.18547660734,2136.41096079378,4956.55814373968,5438.39953604983,5748.93230680743,4036.04961543016,-5350.31317824171,-5451.76890999627,-5772.54072851512,-5834.56915008637,-3804.93030447939,2443.18287429188,669.202406709642,0.00472565637901425,0,2793.51600553074,2673.4831176999,1673.78755625894,24.6451899068213,22.533497486672,-40.8445091842064,26.1699654866613,5166.27190933866,4916.36844174545,2786.70091413952,32.9390330624488,-5155.31874534776,-5258.5196973628,-3.84563301858604,10.1128808810378,-5.4819944065805,1.24367462302844,-3.76304516152418,"Russia.Yamal.Laborovaya-2","presence",0,0,1,0,0
-35.2568224227116,357.323437848149,701.451757183188,108.119346063805,625.648857994135,127.999109163063,1341.04490373825,582.266829733555,-250.089951492874,-706.471055084683,-1420.9943367267,-1051.12572481209,-1628.15708987166,955.511193904471,1632.4025433765,930.271760060622,-0.0677944645285606,0,357.323437848149,351.457315333313,736.708579605899,-15.3698995445778,3.25854928378448,-28.6773599445865,-35.9973831398761,582.266829733555,545.906872548722,1591.13485523112,10.3242663766021,-1051.12572481209,-770.247402518132,-20.9474098815221,-16.8519569839216,-8.28402289606678,-18.8859844285379,-25.4231320651102,"nonveg_1473","absence",0,0,0,1,0
1660.34820945351,980.088460475453,1952.47245444348,1662.90528518488,1554.95967354165,3197.39370515792,3753.097932044,3419.84968981484,2748.65837719198,-3616.6327691824,-3789.05268625477,-3428.5042839599,-3923.76762895147,-3221.25205146488,2072.51048076057,724.607320608727,0.126259550452232,0,1660.34820945351,1562.15481661979,972.383993968026,9.58077599198695,0.213089644281202,-51.1781049456856,-10.7117417768119,3197.39370515792,3068.5020419819,1529.58742634322,18.5379987214101,-3616.6327691824,-3595.84188396268,-25.5945716474226,-10.0416150401096,-14.8884143124755,-3.14632938804416,-9.81229880249914,"nonveg_1069","absence",0,0,0,1,0
-300.552949571874,-265.888363326161,202.076422372668,420.147567061707,-555.903109583838,6.69008219598732,871.540871584061,1280.79994843251,-1053.25366647155,-1422.35595607161,-1832.85575376611,-1675.99385521968,-1727.98213138091,150.068168987397,773.725592377753,563.469022047649,0.0552541948854923,0,-265.888363326161,-100.0240866095,976.050676645545,7.73788363672617,21.1970740186347,-21.2711266226741,-19.1513097794232,196.729053590121,260.501257866225,2334.05361490406,37.4738195951918,-1675.99385521968,-1301.82390549018,-8.98900515615607,0.176544223712323,-14.5935202194934,-10.1730332048021,-3.16923809664851,"nonveg_903","absence",0,0,0,1,0
395.641611986649,47.5068212362891,188.492156245271,589.375644340583,22.2451474155165,697.596465481747,370.015933998961,394.25576712659,113.930359048132,-1112.7885266953,-1430.40458526428,-1078.16730842699,-1185.74313987735,-968.853961349444,1667.56210758073,1216.06705436549,-0.187925890088081,0,188.492156245271,248.652276244862,567.130496925066,12.4465488190377,6.24948491464303,-7.42028078994642,-6.15433135392042,370.015933998961,365.396733512404,583.666106433615,-9.78518381790828,-1112.7885266953,-1155.19150432267,-2.35337461877565,50.6256688044877,-7.43426333729627,22.0809781934042,-9.89652323577897,"nonveg_572","absence",0,0,0,1,0
2920.41828474323,2970.73372070346,3384.11694700195,3673.82709761016,2329.91564045459,5612.31248535683,6496.24574632002,6788.29503307158,4390.71071024912,-5456.2395786106,-6062.70659803056,-6387.83146842532,-6521.6920619929,-4072.58785549006,2414.93232844135,622.217599387086,0.0128825649929543,0,2919.48523111169,3008.71059168113,1181.61134888587,-0.376661970596522,23.1659117385239,-38.1204320388825,22.3007209004444,5770.97252666307,5817.26235092973,2259.01144711625,34.8587447108224,-6385.95821289166,-6134.07114952743,-29.9023152995686,7.25703145158373,-7.54088053722667,-5.42528637432049,-0.797379028126409,"Canada.PayneLake.TDA0","presence",0,0,1,0,0
332.123416540512,474.415361939064,-129.707477763689,283.356109960743,-151.457529352823,838.81417245156,178.197367448748,651.760953364532,331.429829410015,-1077.01279621219,-1117.84623175169,-1866.6661667325,-1409.34984208893,-1345.88514709494,1850.20863984945,1738.59161084515,0.19697593152523,0,283.356109960743,161.745976264761,625.872891291887,17.9104054034568,-1.74168952070602,60.4122839702753,-10.5407370490464,651.760953364532,577.121228484,707.206452296396,-6.68047211025103,-1345.88514709494,-1363.35203677605,-11.8691802098836,-15.6639378872349,42.5912554275394,-19.6361550477213,11.8241359286998,"nonveg_907","absence",1,0,0,0,0
860.922711288696,852.03032035814,883.514527928583,1022.81091234383,348.167456383248,1889.8207963378,2078.37358145195,2388.21068510663,848.153419059928,-2110.62200044454,-2552.85302282763,-2761.55698242069,-2648.89010737402,-1214.09311280551,1428.49312152094,831.314612354133,0.0277125944073001,0,1297.88162145929,1283.89715483766,1085.13180568212,20.0114075973055,7.81248485608223,-7.67469055987551,5.1474872926139,2771.36425341293,2624.08270451699,2211.02393467208,17.5931506867559,-2648.48667727855,-2402.82010841062,-17.3388474012983,-0.639666013509441,-4.28697464243642,-5.6850952136078,1.94630005063023,"Canada.Ivujivik.RTP12","presence",0,0,1,0,0
130.829893512426,-117.078332994334,-713.743414425252,325.064872083493,-275.280824361887,-366.471198104112,-1434.05693821738,233.788952075514,-1460.51269670143,3882.69562819586,6779.58065780615,4499.69515698076,4469.53224545396,3582.36086552569,0,297.77102782314,0.00564983859658241,0,-117.078332994334,-130.041561237111,1038.80828650875,18.4595780851961,8.44499906830728,20.5746579803765,14.0076766486478,-1434.05693821738,-952.400113454244,1968.53763839932,26.0982673991142,4469.53224545396,4642.77291079248,25.5146355329611,5.56544668555152,3.29521770173675,2.92501731509491,5.84562077270244,"nonveg_1637","absence",0,0,1,0,0
958.440373813067,-1435.50571346006,673.623737299813,1213.82381583378,305.723389888583,1394.38196252673,1419.88246783456,2009.64939460995,570.210988758586,-1431.00800204776,-651.784568958083,-2313.67491688054,-2127.49260952977,-1582.82857928879,1254.17001546326,471.702581838408,-0.368843197822571,0,673.623737299813,343.221120675036,2649.32952929385,21.0553865782092,8.23817554905528,-75.3260518128528,-2.81146089041196,1394.38196252673,704.609037969035,3880.7290184946,19.8473365188138,-1582.82857928879,-1621.35773534099,-22.4672454026454,-6.00445348374669,-42.0132612599199,-11.1754560903314,-18.2537594501452,"nonveg_623","absence",0,0,0,1,0
170.18251921999,721.651964478578,1003.89649277676,409.848920518909,828.37382726955,263.943923727802,1299.8046192148,581.616207855681,1028.31507797632,-2191.18739486305,-1666.53017728361,-1407.51932209615,-2062.20726634255,-1142.79819379599,3493.07794395037,2315.91901759488,0.0267367959022522,0,721.651964478578,626.790744852757,833.713973556769,-21.2319776790181,7.73117423544902,-40.3206468997401,10.759157968493,963.737108530161,827.483387460952,1035.860695487,10.2474930363832,-1666.53017728361,-1694.04847087627,4.16064930711269,-1.96769486350223,-30.2960912842894,-3.96192337416322,-21.3199245843523,"nonveg_643","absence",1,0,0,0,0
3323.73669931218,3642.67868552078,3721.05237369459,3948.56928417987,2454.21017684258,6095.45605437721,6283.32339431899,6785.15927087268,4070.72608977408,-6030.10169222749,-6381.33451290241,-6333.05892012493,-6148.09489749424,-4447.31912841559,2720.90503510009,571.281589480824,-0.0482195755466819,0,3205.88018711892,3184.70727630583,1775.93441586275,35.2450629972566,22.0431439660579,-29.826992456314,19.6935920770388,5905.05148970443,5643.65559525941,3064.31569715482,30.2187214999042,-6516.67097759404,-6147.88465076139,-28.1211493735282,5.36383592757634,-6.77758766745495,-7.69417726189262,2.2682044458425,"Sweden.Abisko.VJ-BirchShrub","presence",0,0,0,1,0
580.75408058754,724.875475706985,-385.465647231404,8.67997505351235,32.1310089228384,1001.80874270939,42.4549820077923,604.706924333509,-365.762689457275,-126.301150505074,-419.926706844189,-2052.85237358321,-1877.83688379685,1147.9242177423,239.903287410355,632.755074550028,0.171974048018456,0,32.1310089228384,192.194978607894,1110.34112293839,18.2874357221567,-19.0691368511343,42.7054278053227,-101.000144098751,604.706924333509,533.404333099806,1749.57639536288,-13.2367272791962,-419.926706844189,-665.798579397405,-58.3845244430591,-36.2585802028109,20.2025367937595,-29.4249951279149,9.7168579612556,"nonveg_721","absence",0,0,1,0,0
827.77169036622,386.956907507219,454.918076686345,443.717350757984,1120.55051758718,1142.82122640395,731.914023846372,688.40780769901,1516.30820775837,-1911.6106830838,-2208.38441803409,-2374.94639180635,-2263.21790480459,-1635.68337706889,2526.8862526786,1141.08735920378,0.384139955043793,0,454.918076686345,646.78290858099,733.593610079964,-24.3982356017469,-32.0045283006863,-1.58049230649129,-24.7199637397925,731.914023846372,960.566895185023,827.900400059361,-37.8677848920786,-2208.38441803409,-2078.76855495954,-29.3006018100664,-3.11048590369012,-20.9339019032844,-4.09264476953746,-17.4207280085949,"nonveg_1309","absence",0,0,0,1,0
830.565978252148,464.941996124436,615.480083188389,846.802967170061,1056.77439165608,1769.05446319478,1609.00743907297,1921.93267204761,1849.44244914791,-1248.32207006352,-1785.88429905856,-1769.77819729862,-1461.5531444864,-546.765556972413,1080.58784950991,661.701063528252,-0.00788228306919336,0,830.565978252148,762.913083278223,591.832395531647,-8.37808938533092,0.601369959922686,-7.16848033637871,0.983417499912927,1769.05446319478,1690.27827863747,619.978302323547,5.66215588343827,-1461.5531444864,-1362.4606535759,-7.89744720084755,-0.491413542825335,-7.83097627872805,-0.775406970209655,-2.43323943629471,"nonveg_968","absence",0,0,1,0,0
3479.63801269861,3816.92806830828,4349.12889262521,4733.35042822082,1605.88859870112,6326.16749545575,7139.65682065766,7612.36064711482,3676.07320797619,-6098.51383448729,-5358.78444872048,-6752.19514421682,-7020.0704546114,-5730.77736830213,2962.02595884924,775.722370485197,0.00195246843880644,0,4115.12156502726,3881.10424374878,3640.95394354801,75.953349820947,40.2000030968327,-21.2033066804221,16.4314052849984,6980.47358767744,6453.393339887,4496.39374370957,30.9258730391586,-5836.11516915233,-6198.92699358613,-47.2477975728707,19.0543635765098,32.7371897471197,-4.75278197952769,24.2041381426299,"Norway.Javrresduottar.A-Salix","presence",0,1,0,0,0
782.598828574662,998.235773941683,903.434372758844,587.940335455545,471.458515618038,1163.69974008879,1428.61225293547,1006.33193053523,758.207048979667,-1738.17773379317,-1425.54211093052,-1643.86520439348,-2158.76986354437,-1696.0541888953,2378.75276614147,1430.1519061952,-0.0182733740657568,0,782.598828574662,748.733565269755,526.777258323645,11.5237152946898,-6.95208903996846,13.5430573118341,-4.50401832765492,1163.69974008879,1186.05908977971,815.23742737971,-5.62027891262693,-1696.0541888953,-1732.48182031137,-15.0211474911145,-17.2452218173063,-21.1676344360965,-10.6091239057346,-12.6247512968049,"nonveg_940","absence",1,0,0,0,0
357.385780874337,249.649652013801,1065.65312241179,552.122914592028,334.266645088193,918.433861554308,1987.37465461332,1298.93701968961,575.833591961112,-2378.00817280894,-2905.87304684758,-1839.28056807151,-2707.03305274577,-889.415928145388,1982.92583231125,966.190292443328,-0.0352011658251286,0,357.385780874337,511.815622996031,816.003470397993,0.96329732442266,8.11404723823711,-102.000433799749,-8.20745805484408,918.433861554308,1132.67523918353,1411.54106265221,15.8542982556376,-2378.00817280894,-2143.92215372384,-13.7093699973682,-4.03905391655834,-59.7627036956107,-5.98167250573794,-39.0095202215366,"nonveg_954","absence",1,0,0,0,0
2239.59539024804,2362.81023277847,2648.33750667579,3229.17233900805,1304.85745831537,5248.34965397679,5842.12232863263,6837.49670827742,3390.92164080146,-5282.71926100428,-5676.05698899942,-6283.14709402598,-5808.90480673935,-4377.27011359375,1870.57724863531,515.454241578634,0.0573448456823826,0,2246.50717330617,2083.2922667414,2310.07864742511,41.8799339327886,27.2953184600908,23.3849209191311,55.7885730424031,5066.45061945128,4922.0137959613,4162.69910712605,44.5234659814141,-5469.84111660302,-5463.13155205267,-21.497902604503,11.0290617887392,57.4853306075197,-0.0301285932558194,22.1917925112673,"Finland.Javrresduottar.EC-Sphagnum","presence",0,1,0,0,0
-658.079592465245,-186.391362537441,491.228833262604,1082.73345616775,7.65792797947904,-571.879544336249,631.755324162321,1523.91419182542,-1255.25467121898,-1696.85668079958,-1534.76034447634,-1164.81775691641,-1010.21374378286,1210.80356863345,2084.90109481303,1215.5505478634,-0.00057508988538757,0,7.65792797947904,147.429852481429,1740.813048633,-36.9854178024847,91.6217394017366,-35.6642208315813,-0.995746143539607,11.9995503196013,68.106970150422,2779.16886304441,110.304933482193,-1164.81775691641,-839.168991468348,36.1391019482483,84.9634328038935,-28.9252829234218,30.6209617114889,-19.7105191212657,"nonveg_1834","absence",1,0,0,0,0
