"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_red_endSnowfree","texture_NDVI_peakSummer","topo_eastness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeSSES","spectral_NDWI_changePSLS","spectral_SWIR1_annualRange","spectral_SWIR1_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
113.259253951322,155.590406533314,-404.227422682414,-586.648940463926,91.1136828928629,-1402.72535609517,507.011496912078,619.672129984907,-136.240483761882,-382.429603222153,508.412090165733,-901.518179228784,-747.123107204178,-1539.52572743866,-1803.24413478358,-915.515805342,723.903821645457,572.016550630954,166.448039948245,0.392096161842346,23.4449310302734,0,91.1136828928629,-126.182603953768,742.23934699724,0.763640381326168,-508.42024752244,223.285126015737,1002.10173320706,68.7193285224354,-915.515805342,-1181.38539079944,0.482676762524691,23.9744006677195,583.925593481016,35.6182576831434,"nonveg_870","absence",0,0,0,1,0
266.062789990387,243.820151974771,550.911804425989,93.77431650251,-14.5739394707028,-2235.28923203962,576.73411159183,458.0239013384,837.286598569309,225.811205523499,120.242922342399,-1342.80620026205,-1234.54724460898,-646.8266640646,-1321.5377261296,-1158.08460792427,1725.77694162015,1647.04508669638,-638.13761104678,-0.181922286748886,13.8344068527222,0,243.820151974771,227.999024684591,565.485743896692,8.01819227031685,-2128.29937339873,443.619747873087,717.04367622691,-47.4078371538637,-1234.54724460898,-1140.7604885979,-5.27775978107929,84.3388827581248,505.536340254117,-36.9602119077639,"nonveg_973","absence",1,0,0,0,0
2915.95377107544,2930.6164254523,3377.99569948917,3690.19639737003,2281.221441561,4455.48595330549,5148.81218295036,5153.46977039885,5760.68902286189,6204.98436440699,4205.42401466717,-5808.38951767666,-5886.58059022529,-6274.66834948887,-6197.43054220112,-4755.07361417977,2427.10363438183,788.287205919422,-83.3009307737129,0.00381550484702789,1.26832283394677,0,3455.86311867966,3510.31420040847,1974.42598200574,33.5484891927732,4093.10325639265,5879.65406938113,2833.13308064707,-89.5533275281014,-5709.61473398666,-5871.3889552588,-12.7080969771567,-27.0009073945417,636.985799516298,-22.4034028511911,"Russia.Kytalyk.T2","presence",0,0,1,0,0
-151.681763445537,622.139258662498,288.339553998008,744.400093966005,381.744783579888,1416.55434683705,108.381646309737,1139.81110331854,700.620852639968,1264.61756268608,624.472568618476,-1962.31804904816,-862.132785241477,-1194.95018208962,-410.076511307252,-402.763817966506,1094.49260036797,1355.16425698031,-212.179695412123,-0.023419601842761,2.04955005645752,0,381.744783579888,376.988385352172,896.081857411543,-14.0375407111954,1011.15970856066,767.58074671456,1156.23591637634,48.7989167420637,-862.132785241477,-966.448269130602,-41.0409008179382,-78.4873670782366,446.371599020201,33.2793606807364,"nonveg_729","absence",1,0,0,0,0
1299.3137995742,1057.0546051348,1396.43561672542,1432.43723120914,719.850233307529,565.337448337743,2399.05786059355,2076.12881822016,2660.36544891199,2691.05524868578,1345.40990615038,-2865.99520550771,-3136.25042756379,-3226.68653670098,-3529.82523344409,-2228.3171064287,2179.60403619803,1104.65790731402,-76.1275848398925,0.0396325537934899,2.69272572994232,0,1063.46945556034,976.628860011089,604.108930515818,18.0934099103745,45.5874404084649,1813.94189033228,1169.01734134656,-44.5333420601959,-3533.7611247264,-3421.87954835743,-34.807673045388,43.5051341793917,478.938148199611,-20.9339700580046,"Canada.BanksIsland.GreenCabin-C08","presence",1,0,0,0,0
3246.04768528885,2605.69385831711,3585.7202945252,4026.99132379512,2269.77724938734,4555.47169705557,5617.48552203797,4851.443576996,6020.47346353187,6585.31121341046,4102.40440607356,-5692.29178904822,-5817.73226247011,-6105.65588870596,-6320.46613108585,-5029.81678301535,2630.13962675036,822.045956044469,227.590303596756,0.0459540635347366,4.06684494018555,0,3387.71087278757,3169.3009458261,2331.9297106829,46.2733332677947,3669.88043262845,5456.3101171435,3207.57281965567,-65.8275920063177,-5943.91061124156,-5769.0128811045,-4.68798930780613,-2.44805018062301,269.440502601278,-6.69067819050704,"USA.NorthSlope.HappyValley-C19","presence",0,0,1,0,0
-21.3820044412985,70.3300720813543,337.941260286767,3.29655497396362,367.915270235206,-2755.42501362891,292.56162427611,473.178155883344,938.872391158149,637.094663348445,636.391038907091,-2202.95084113262,-2309.15577206961,-1880.53788323007,-2275.93224746161,-916.584288142853,1238.40785675082,1019.03452224638,505.722686314442,0.0982642695307732,13.9480972290039,0,70.3300720813543,151.620230627198,389.297274676505,-14.4184175806113,-2755.42501362891,595.619574714628,646.310766882038,-66.5277478964007,-2202.95084113262,-1917.03220640735,-47.6432056662878,56.4849091759339,803.905002284614,-47.4538117620002,"nonveg_984","absence",1,0,0,0,0
757.806824356559,313.738559249263,503.098519719928,1510.88236857634,804.159455690281,217.600684406065,1080.28545832553,497.95100764693,755.148707479535,2079.14804287772,1121.29164668852,-1445.30191221509,-1976.29332009605,-1821.49918243485,-558.43326141261,-1221.25222377003,2811.89111063214,2087.00302589627,-177.560600874063,-0.000421104254201055,0.099735900759697,0,757.806824356559,777.937145518473,1197.14380932707,-2.3176315666861,-675.484435797782,1106.76497260365,1581.1970352308,-18.3712642737575,-1445.30191221509,-1404.55597998573,-11.2024844222527,-90.2189943587317,941.624443990852,-11.6252644190826,"nonveg_894","absence",1,0,0,0,0
2980.9922648521,2091.07498366759,3423.25754820002,4181.22590654964,2235.96755373873,4746.47079943878,4800.81317911677,3998.39359910291,5672.01420511109,6607.76726134315,3865.81385811174,-5911.36356063123,-6196.05846190395,-6119.06960265779,-6173.60731520693,-4449.69710081923,2660.59193391485,759.503004175386,64.1688432555986,0.00972253456711769,1.38718020915985,0,2952.26992056542,2931.66206750672,2496.94664897082,19.6969290679059,2530.48452521109,4898.73315463648,3308.29857977989,-104.804195191874,-6014.95556665696,-5881.0883356147,-38.3118193358527,23.7622664939216,907.735010288803,-20.8724223757974,"USA.InteriorAlaska.24","presence",0,0,0,1,0
257.210000056801,3.8535987201854,-166.171547322296,-391.187223763426,-89.1269221774176,773.675487867829,296.737754536816,227.771372891051,13.5028898491821,-272.562017362462,-437.172190200204,358.07675191976,-665.671971067953,-787.67395472309,-961.941928502474,830.560312932905,1269.12554336,1028.95086856361,-64.4692064041918,0.0176965203136206,1.0543657541275,0,-89.1269221774176,-77.0844188972305,648.397223820227,12.3691757940792,1183.07263213424,-34.3444380571233,733.909944737021,35.7114138403115,-665.671971067953,-245.33015788817,-16.8744128933266,34.8535947558769,334.369457237394,19.8153721225393,"nonveg_1927","absence",1,0,0,0,0
846.382013009603,934.313396826568,655.866552351492,1005.71654246787,427.106018833584,-1630.61889951366,1997.70618688966,2187.92469190534,1952.1915114447,2417.55147003839,1191.10569767069,-2059.86145640108,-2198.92893945336,-2962.55448633076,-2543.74439868652,-1470.47726317561,1410.59910325304,915.837488099082,-147.636788814846,0.0102703319862485,0.619643092155457,0,846.382013009603,773.876904697823,578.610523634286,14.4577929026214,-1679.72758585443,1949.29591158976,1226.4457723677,18.133321573895,-2198.92893945336,-2247.11330880947,-20.3235928698437,-34.9008406370201,333.408937955165,21.9463067625443,"nonveg_957","absence",0,0,1,0,0
581.708915971629,777.232559463885,1090.53478361147,1097.37361768682,417.924809608259,-523.661834626153,1084.0770410618,1369.3646600397,1761.80463528521,1764.1262413515,782.688525199161,-2545.03301311002,-2247.40999651158,-2080.58218072598,-2168.54835103504,-2082.11797686186,2120.0562236298,1616.47385490346,257.359849401069,-0.00441957311704755,0.340886503458023,0,777.232559463885,792.954937268411,679.448808078557,6.82433776514041,-856.124987126505,1352.41222058747,981.437716152339,-30.1876904035011,-2168.54835103504,-2224.7383036489,-19.2881265103399,6.76662848531196,288.678566694566,-16.2955206464138,"nonveg_540","absence",1,0,0,0,0
214.589080349593,571.048418271874,850.762450474584,465.240846632961,959.029249426652,-837.516189663679,532.714220616579,951.879198563931,1304.48719739958,851.595194438568,1390.19889427871,-2591.19360872469,-2108.19693677568,-1929.77858212188,-2455.76572627854,-1431.53441908488,2146.84599151441,1923.45337095575,100.248330923968,-0.0133769940584898,0.77367901802063,0,571.048418271874,612.134009031133,744.44016907706,-29.7776067630824,-540.093608670081,1006.17494105947,857.484673662129,-25.1862856311181,-2108.19693677568,-2103.29385459714,-46.3863675855928,37.5705102969043,339.582605113937,-20.4394521361137,"nonveg_926","absence",0,0,1,0,0
1768.68672337708,1634.73010696714,2242.75560801501,2530.51370591474,1043.56880468797,2336.01635828208,3611.75351290883,3588.89185670636,4500.03853004164,4880.01188895022,2437.90854513597,-4707.93275094653,-4334.02390842202,-5006.72698648848,-5342.6659488444,-3591.95881424392,1837.28403819862,827.704334728473,-180.352796985722,0.00502633799756454,0.505867353894494,0,1572.72581478671,1820.17175109897,1957.88714145841,24.0884830957458,656.63592647568,3703.39553050605,3255.55606188305,-85.928936627922,-4365.52376822208,-4327.06529219452,-20.2028200795751,11.0469448086832,345.76345806213,-12.7141021999667,"USA.NorthSlope.FranklinBluffs-C15","presence",0,0,1,0,0
3357.3915175568,2897.73933936618,3664.55390146797,4090.38797937105,2523.08172811522,4784.65097391045,5459.05039591645,5303.83903512026,6060.53124996473,6439.3949445519,4355.58342984001,-5819.7283309396,-6023.06339234779,-6426.82883989981,-6519.89742888503,-5434.29055843984,2754.15921707849,746.100979903876,-2.81158484825963,-0.00917955753565938,0.860507746537526,0,3716.65936596093,3671.21618282765,796.115925015497,-1.94710036189424,4444.61310724956,5978.2889628074,642.883737443125,-22.4999345031772,-6025.18360834767,-5995.45419760719,-24.7915203088835,13.2659155351892,691.319083582684,-1.0209405431444,"USA.YukonKuskokwimDelta.72B1","presence",0,0,1,0,0
