"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_earlySummer","spectral_NBR_endSnowfree","spectral_NBR_lateSummer","spectral_NBR_peakSummer","spectral_NBR_startSnowfree","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_NIR_lateSummer","spectral_NIR_peakSummer","spectral_NIR_startSnowfree","spectral_SWIR1_startSnowfree","spectral_SWIR2_endSnowfree","spectral_SWIR2_lateSummer","spectral_blue_endSnowfree","spectral_blue_lateSummer","spectral_green_endSnowfree","spectral_green_lateSummer","spectral_red_earlySummer","texture_NDVI_peakSummer","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NDWI_changeESPS","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR2_changeSSES","spectral_blue_changeSSES","spectral_blue_changeLSES","spectral_green_changeESPS","spectral_red_changeESPS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
0.568415880203247,2805.80929011172,2413.63194161372,2951.04688946246,3301.3848809892,1902.44938270178,4258.71822074988,2957.22934743264,3078.28232438334,3590.14559151758,2047.93670787269,622.185035080623,5191.8247457382,4561.44564545038,5206.59703940305,5675.48338557122,3635.27733307335,-4725.81450576071,-5732.36918207355,-5963.14049900605,-5969.4067585792,-4463.61496685295,2669.70938715521,2239.54529994875,2493.26582888624,2025.59327102691,2012.44799143631,857.780824085944,924.40396190186,306.92704716204,340.337859594577,443.779703161755,475.729897878806,1235.13061698138,-16.2620501300166,-0.000844915378062676,0.00133108433025579,0.10163414478302,0.192291664580504,0,2792.26542393939,2720.98477576988,1364.74842781851,30.5759394570428,5.20160842181749,-20.5425483906016,-6.57273992535835,125.783922056908,-87.3790923884546,-60.4510113635951,120.466869476712,-97.5120926291073,-60.611865000162,117.036262122941,4819.90650578661,4746.73048615455,2067.61866496628,54.4110174991126,-3.20652473024534,-5422.2114873736,-5505.44171543064,2245.34304395041,-50.4712457457643,34.6318396871053,-23.1908436695057,-22.2655842068634,26.0846247869443,20.4268463065233,37.3411112676104,21.9175373491192,-39.0996565176142,-39.9672912865247,"Russia.Yamal.Nadym-2-IH","presence",0,1,0,0,0
0.999827580792563,2976.3324842431,3033.96604121869,3248.17421536385,3382.68316518225,2285.72862519688,3481.77730404225,4087.17789851653,4099.53651896052,4027.7813656373,2709.20815529798,799.818030978447,5323.46473720747,5431.42152652184,5686.09946670699,5869.00201846573,4325.43886471625,-5699.3481638176,-5614.60176935159,-6239.43508083628,-6406.58119921107,-4985.77710773561,2433.30252083613,2529.81484180037,2531.76706204045,2195.74120202384,2213.05615298635,1173.07673598276,1035.28380661187,526.760208146647,403.794467721265,723.407677704436,617.373725461488,717.707144979632,-11.3199872622704,0.00157930514875001,0.0168512099355992,1.04619738033839,1.18005342355796,0,3215.65188482961,3134.44568796238,1256.65311808927,27.4163048352368,-12.9500075262284,53.2247995898148,-15.8604627262742,37.1408240325264,-21.1840220555544,98.9226525017974,29.7083097132743,-28.8250231327236,100.383131337953,0.756847375654402,5651.81030427306,5546.45347369619,1792.73071170119,38.3838164355902,-20.2540845055878,-5451.33014175497,-5684.77840426287,2012.28410176702,-53.4902884124555,12.5966518155735,-15.6728875288707,45.6243464530911,-0.298971384113486,0.427521276966778,2.00960460913426,5.94163816734601,-10.984003188819,-13.3382789212259,"Russia.Kytalyk.T2","presence",0,0,1,0,0
0.982371807098389,2503.24676547269,1977.42126035539,2982.29667670206,3437.14016292972,1643.30970842245,3049.22453115032,2725.44823312021,3969.60365330669,4061.36307049336,2182.24813977832,538.507161879486,5542.66414214956,4696.69306832643,6171.14007306687,6740.93845988817,3677.73787769208,-5701.33383288783,-5761.70190719497,-6249.67629801084,-6736.60349312496,-3792.48286397844,1910.77983344498,2177.88420741347,2309.31832499135,1795.01291441141,2053.78433272007,1030.0278257647,1011.58349314401,453.971147749674,365.819062912338,535.169735082069,500.138442711551,591.477526690838,-153.595770472225,0.0106102542330821,-0.022811644938257,1.46763052410549,-0.44784634841813,0,2627.64063127228,3137.74187515614,1691.65185481721,-6.44593224794447,47.8481048188878,8.33442421726755,-61.7030747938931,-11.498372430916,55.7648369710041,43.2153391699787,-18.6487243466381,42.6961682358955,39.0582397095055,-68.8859395361809,5535.20640679873,6250.30507893487,2657.1719139903,9.23833561998969,66.0575566744903,-5123.93336196817,-5047.65461191605,3118.52981371521,-15.8494855575613,-11.911271321143,21.7567046658075,8.92053662920762,-28.4729018074913,-11.6363016619849,-9.70995699900464,-1.94965181581174,1.00131413180642,-1.23571602973592,"Canada.DaringLake.MediumBirch","presence",0,0,1,0,0
0.999950230121613,787.464405443697,540.293792494086,537.255817857736,643.152995015925,640.463655858941,-917.508783221728,-1526.15178446847,-1663.87010792063,-1489.12743809914,-691.44244344147,-2550.4491593872,1837.155462306,1606.29891499046,1608.04695681705,1706.96399384007,1540.7959907638,-2080.56107448361,-2556.3351455539,-2693.45755285997,-2550.74406713312,-2041.04221104322,1401.06378679494,1172.23340285024,1285.44033343205,1274.42493836273,1916.39958432325,1490.4244307883,1556.43477693439,514.570402161087,505.944954109704,695.671792169666,694.185871641632,993.132434167411,388.555882470568,0.0425042845308781,-0.212103679776192,12.6318216323853,-0.86423933506012,0,640.463655858941,629.726133334077,250.20858758596,7.0000356945122,-6.5596095648987,-7.05981181054594,0.202531642423295,-10.7650637990599,-25.9826661307914,-11.6495113214325,-6.0755704882875,-23.859159635292,-17.7139675562679,-3.92473832504829,1608.04695681705,1659.85226374347,296.359471542197,14.1123557877237,-5.91779402117847,-2550.74406713312,-2384.42801021476,652.415341816751,-21.3719542113415,6.03042135391502,-5.25561151649501,-7.5471287054545,-1.01710220410549,8.34340573264224,2.28334007259454,0.575029870092203,-4.40577252617598,-3.57886058258628,"nonveg_986","absence",0,0,0,1,0
0.999991178512573,-560.475087549328,182.311437799583,-71.2644619546114,44.3895509239838,469.677548415238,-5253.12188611206,-3435.52219059475,-4345.86390911796,-4358.3695459113,-2711.98027219095,-4940.67152720066,19.1554121902686,920.142413033843,739.73557257619,933.708143211613,1070.46189529942,-2916.41357223925,-1869.45572938864,-2508.68671157816,-2416.27530201313,-905.09948777928,258.708406559895,597.300556234882,684.311377552091,1232.31093801806,2608.3197461459,1905.10520562222,1807.13362289786,664.512915321143,461.154088268923,693.249983933037,532.119575650773,459.700522837538,495.065483981199,0.00822595879435539,-0.0189105439931154,1.21331322193146,0.751189172267914,0,44.3895509239838,12.9277975269732,1030.15263596457,-49.0548874268841,28.8030780225386,-7.71026752523968,15.8484937346372,-121.006743520053,42.6072542952745,0.833709119556018,-99.1582034741376,32.9744174091265,-1.27786891338031,45.1174763202702,920.142413033843,736.640687262267,1051.30648310915,-50.0622134813882,43.5501300486354,-2416.27530201313,-2123.18616059969,2011.31408445997,23.8161081060059,-46.3620253075319,20.2668081424856,-5.80072142114727,16.5666310355648,-21.8665735161609,-28.0722450806584,12.7099266907638,5.7068334124109,6.52982838798957,"nonveg_684","absence",1,0,0,0,0
0.644614100456238,496.670425592182,794.2733973672,134.968685183347,287.483930682393,-164.811666313776,6162.99812018258,5956.03167396925,5854.98524919507,6514.11365680635,3812.44093390906,3504.68717065329,1222.93786523512,1670.92557640804,1458.45520379613,1802.09192608154,-315.927179719823,249.163312070779,808.749935045838,-470.621138078745,-701.877440347992,489.315828909176,625.366687281745,319.570975459678,414.09200180342,169.768662745088,0,322.526020606484,76.4510097752673,444.241313198989,220.574429919614,415.965489945508,221.561357241596,323.89684648599,492.332386136202,9.97915922198445e-05,-0.00100444920826703,0.0584703125059605,-0.0796061605215073,0,287.483930682393,309.716954502269,959.085063680976,21.3381319969664,-6.53707796593092,-8.97148502935564,38.7826301284619,75.8244253636619,10.9723605194928,-38.7722592712521,49.7523866458181,6.22311062127922,-6.34052135023841,76.6201768187233,1458.45520379613,1167.6966783602,2118.01910580136,49.6408079017723,18.0985644014506,249.163312070779,74.9460995198113,1510.62737539383,-29.7200235130866,14.6967104689244,-6.60233392119766,-5.56006037316129,32.3730505480351,6.57135765088761,5.86897301068142,13.156875487022,-2.33658597365449,-2.63869233229688,"nonveg_1889","absence",0,0,1,0,0
0.967148005962372,1003.69084481217,258.635935672455,-28.4113688207408,-218.71744122524,257.510044368683,852.469051656126,-805.359770933203,-1190.90137377339,-588.419843356792,-391.920370153522,-1407.6101888027,1354.41466912655,569.040288950307,150.571181072156,-108.360791242948,478.253508641778,-1724.6124732514,-2344.78680180308,-2888.71501099828,-2967.3715862027,-2553.07650582195,3722.87488387617,2168.94669307683,3064.68879888281,2777.77696227141,3375.00839950572,1882.72404353968,2654.25315195087,684.818939477894,771.119543841646,1093.47615578924,1451.89377036288,3080.91853193467,-345.550387608473,0.384139955043793,-0.2020473331213,26.8513469696045,5.12643718719482,0,257.510044368683,254.541602961466,1222.40828603741,62.1817333702907,-101.867357169784,4.42572261405813,6.6755187091441,103.699118484137,-120.07407458441,-14.0111983817812,86.7719651674901,-104.505706147416,-11.3001528493077,5.97697669506556,478.253508641778,488.783771309567,1462.77546036949,73.0134300403972,-121.897955030791,-2553.07650582195,-2495.71247561548,1242.7591129513,-103.563259412608,78.7581601337302,-54.8488404161131,-20.8312117629298,-14.3651276241528,35.6478887439852,38.7235678597225,-2.00699079915704,-22.0625373219094,-22.3008746614897,"nonveg_1309","absence",0,0,0,1,0
0.00999999977648258,3981.08173638289,4213.45890016865,4655.43949667061,4723.95459069613,2812.39920463212,5941.33676965129,6599.95176680788,6852.56847351718,6805.55507007325,3415.1577091647,3500.91143927278,7745.734811118,7537.71238464646,8329.27947353819,8499.5395455068,5917.55878049133,-6826.05429900562,-6772.23262793483,-7371.20388755698,-7753.9257130966,-5575.18295217085,2561.73459529711,2928.23000233752,2897.74759274005,2190.97351462061,2015.06075688558,686.52577931456,672.234847626472,310.853367227253,307.282045393258,519.33743117456,512.065352895439,426.125943163987,-84.9685972413026,-0.056865844130516,0.205219697952271,12.3334403991699,1.38477596044541,1,3976.08341599293,3988.14275800043,2050.27501663245,34.6265283881778,27.5030175703813,-17.4738690034265,-32.050376387177,75.9310428244737,37.3834343221988,-8.54053570508938,67.2864348496003,38.3224595431079,-0.226233543823639,-9.67292764886141,7762.87227005987,7697.72670254679,2977.86919113446,58.7695962991612,31.4688640382465,-6587.11878246262,-6613.7212010378,1916.27412708028,-25.572257248515,11.3886738006972,12.0789392081936,-6.17675044979742,-15.6960556173834,-5.13465721223248,-2.15087245297397,1.74334600220145,-1.4115631960096,-3.2180439478366,"Finland.Kevo.9","presence",0,0,0,1,0
0.999830976128578,2370.10035755193,2426.31430175583,2896.3601994744,3092.49932338547,1592.45692245222,3191.70396257935,3858.67067499648,4251.80739912356,4238.04359560431,2878.28316523105,1190.02381264811,4789.47280727636,4899.73227361286,5624.19308824639,5924.9310166885,3532.46980337364,-5452.02905370408,-5485.91316861457,-5740.98615231277,-5812.39106595654,-4728.29295063454,2018.78546354499,2271.91059269912,2347.3557091037,1694.63821828359,1655.33751167244,948.016252244619,956.870888778177,444.230787088352,435.768979955023,608.876245742724,609.176710046833,648.338666465054,38.8176159314065,0.00421662465669215,0.0127636088048651,0.858447227627039,0.431375533342361,0,1285.57351420975,1464.64895533607,1282.46520005723,12.7676544760833,15.9183232227692,32.1837033421794,-72.8856163231397,-45.6099431310449,23.4588449193421,86.9756469718792,-54.8162174722372,15.491167927342,87.6919634887596,-99.4520920165595,4112.85422179191,4343.61647118512,2471.69409653105,32.794987603082,32.7122750929071,-5345.31360399904,-5152.93340883609,2504.41886893797,-26.147954330222,1.48196246521692,6.80912625394224,29.734560415691,-46.55207421558,-5.07099266686294,-6.26265738895629,-20.702357638657,-1.07270448277864,-1.16192476496015,"Russia.Kytalyk.T1","presence",0,0,1,0,0
0.00999999977648258,3440.41620300989,3238.5758169722,3890.66077389003,4042.89175941157,2356.36009722272,4000.1088445947,4590.380118588,5042.13888134863,4535.28775911496,1993.69755322629,923.430119563289,5680.18094254069,5094.70225627283,6570.26906372063,6867.28552392153,3909.82333476417,-6734.47458861691,-7021.92222454292,-7020.39823877844,-7358.68991170752,-5911.09037474364,2511.26967760487,2581.54313135724,2543.79024252249,2099.63541035954,2334.08502946066,840.06043231787,903.974732835117,339.714151609189,343.256155478945,473.034148277596,498.910103171863,625.589960925226,-550.159709915677,0.00373454593742887,0.0489480942487717,3.92420148849487,0.999295155207316,1,3781.51956773945,3531.3796414304,1724.30837426199,44.7532479246788,10.8696028579659,-10.9422777791659,-30.8275954551604,134.738517743956,-28.3028454530484,25.4632610523093,120.877462161795,-26.4756682747472,27.0021920278903,-12.9570417366159,7039.28060189479,6478.58195199283,3305.77664744218,106.637956369102,-12.2557568234453,-6516.95596160957,-6220.96971479671,1852.91605301714,-59.7714855811982,22.1202463861506,-3.75396163128098,-1.35712044834079,-9.39420632101182,4.98725313445939,15.7144771878695,1.19594407529674,-12.979135251186,-15.5046686528682,"Sweden.Abisko.VJ-MesicHeath","presence",0,0,0,1,0
