"spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeLSES","spectral_NDWI_annualMean","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
4415.79333171307,5128.70483042727,2719.91941322846,7445.81261303391,-6672.06458262871,-6645.56983232032,-7184.55785726314,-7350.79351771204,-5693.10441572027,1,4603.96474840233,2351.02118199186,-25.5975614088877,-6757.71763402684,"Finland.Kevo.4","presence",0,0,0,1,0
2708.51911339776,3610.18531149999,1939.01359962726,5217.19344078531,-6330.24977017505,-6041.93287419145,-6556.72485020132,-6471.45878210763,-5393.70571858872,1,2908.70683786028,1835.43410310393,-30.4617828650856,-5772.13601371577,"Canada.LeRoyLake.TDA6","presence",0,0,0,1,0
1985.87773079075,3363.66793044862,1617.20401302538,4861.3964140168,-5116.4447616695,-4826.42361483208,-5626.19663221709,-5954.16736678907,-3990.46361781823,0,2043.81296836215,1170.66463121601,-38.467266543135,-5304.78449103846,"USA.NorthSlope.Oumalik1","presence",0,0,1,0,0
1818.31467984588,4170.68747195166,1884.98157621643,4763.50767908838,-5367.95808694011,-3525.35921978276,-5528.90610417246,-6718.11096072409,-3094.17673620838,0,2916.18466653418,2074.05976903284,-43.3352390989429,-4646.28706892786,"Canada.KluaneLake.Outpost-MixedTundra","presence",0,0,0,1,0
3032.19442289912,3539.22891978091,1595.09819616481,4658.24403477172,-5564.78408685902,-5760.13254595482,-5983.14640004026,-6164.6583638184,-4079.6109601481,0,3104.82402031697,1996.88647962984,6.99551845003261,-5497.36840627524,"Russia.Tiksi.WetFen","presence",0,0,1,0,0
-225.812992994112,49.7950469234339,-207.00393707519,65.4732880991399,-463.52753735061,-637.530183836954,-433.195380835687,-460.93123348712,-51.1837373662041,0,-49.9239532957921,275.608039917546,-8.37566855706286,-409.273614575315,"nonveg_689","absence",0,0,0,1,0
2273.51384831215,2806.56722598712,1517.43417206546,4073.90656497154,-4772.28158376767,-4924.39142660676,-5373.26190841509,-4834.17468985846,-3853.16882945142,0,2577.27187197859,1005.2632332079,4.87627098226365,-4775.38727025519,"Canada.LeRoyLake.TD7","presence",0,0,0,1,0
3181.45871933804,3724.42625426811,2285.20414901695,5093.84990632531,-5582.90637218524,-5866.19127379355,-5614.30139010392,-6396.58382940481,-3735.64234292809,0,3274.49111964059,1804.53657506141,-33.0485298031804,-5310.56347073804,"Russia.Yamal.VaskinyDachi-2","presence",0,0,1,0,0
1276.06179705906,3364.86203410202,787.24456279084,5245.51782502203,-4962.78269528796,-4987.62459148051,-5978.97012394014,-6504.12801750451,-3929.59303990639,1,2353.76273985998,3000.20626144626,-51.4065440078146,-5228.52348555446,"USA.InteriorAlaska.23","presence",0,1,0,0,0
1595.78333591287,-541.678660565548,574.580883504602,1790.75819095201,-1347.20775464624,-1404.47092550905,-2762.12335230088,-3573.16966857767,-1610.89051976789,0,574.580883504602,2137.46199647842,98.297569953395,-2139.57244416035,"nonveg_663","absence",1,0,0,0,0
-91.0428664618258,776.891981952779,254.572183065071,720.886466646153,-1274.49496007001,-2063.57440544707,-1913.67777936755,-837.600600402293,-1215.86120680015,0,254.572183065071,867.934848414605,-16.3210589722443,-1461.04179041741,"nonveg_956","absence",0,0,0,1,0
2026.07927878559,3128.30713702632,1926.5576772793,5630.91633833169,-5717.89101990959,-6084.69098655739,-6473.08445883606,-6633.72897835739,-4234.37033452281,0,2486.25233027781,1835.15098121058,-56.022112687987,-6411.10454125272,"Canada.PayneLake.TDA3","presence",0,0,1,0,0
72.6051391952698,359.018682521272,349.957370891123,805.223382138892,-1791.76995221597,-2390.57080542167,-1300.19444865773,-2241.97640673675,-200.14111204676,0,349.957370891123,586.776467481096,-36.6735292175685,-1584.93054501577,"nonveg_792","absence",0,0,1,0,0
-76.1917063607396,118.846028967657,-922.689781372583,93.8436436458072,1939.74203806656,3847.16006931818,3318.61549020719,2083.34793115949,3938.42068605318,0,-76.1917063607396,1086.44748520843,-10.9067913725719,3025.45724296092,"nonveg_1646","absence",0,0,1,0,0
538.528625474466,861.767264085946,-221.058551462,2541.954811117,-2436.74803604203,-2908.23372412283,-3646.97042122382,-2701.49461830339,-2115.93430275821,0,218.372912909174,1082.82581554795,30.2283532672177,-2761.87622049005,"nonveg_730","absence",0,0,1,0,0
779.80346143568,394.393102768055,853.14620060518,1369.10217960816,-1283.91704043034,61.0898100788589,-1549.59813664517,-1656.92997204783,-798.320293374897,0,709.102113917553,574.994251149193,22.8023414536224,-1045.53512648388,"nonveg_757","absence",0,0,0,1,0
2394.76678360209,3801.19295872508,2573.61685612082,5573.85197777858,-5904.15826397785,-5487.07539034077,-5516.17237507099,-6557.72955796433,-4760.03845532696,1,3297.27758514809,789.649473813646,-43.8694152118692,-5172.04085303301,"Russia.Tazovsky.Burned44","presence",0,0,0,1,0
3323.52983234789,4055.45423487288,2221.19296951153,5890.61871721201,-6295.98798401894,-6098.42186475398,-6619.88529983587,-7081.74178971749,-4800.17437612064,0,3284.1399310264,2345.04379378989,-31.8662685796707,-6376.18638403946,"Sweden.Abisko.NF-SeasonallyFlooded","presence",0,0,0,1,0
998.333671313809,1190.80700264503,717.410463678379,1742.31290259513,-2115.58354759229,-2534.47151025512,-2242.31944826211,-2367.34156870992,-821.253459114531,0,1224.60351394232,908.825861410831,-50.7602590916118,-1999.82667238866,"Canada.EllefRingnesIsland.Isachsen-C01","presence",1,0,0,0,0
2879.8273200185,3482.62831249551,1742.51503873048,4494.13723592843,-5086.67338008885,-6022.8403766114,-5858.35223528669,-5933.96432969924,-3812.03150400439,0,2786.32528666361,1211.77097417468,-52.1611707948096,-5525.78654357146,"Russia.Tiksi.GraminoidTundra","presence",0,0,1,0,0
570.140827016745,-90.8741992259712,-54.3941210507683,-995.201047746407,7660.62896648326,10000,8743.18321772486,7465.26699289057,7382.90828549125,0,238.933679533107,661.015026242716,22.0804764989092,8250.39749251799,"nonveg_1695","absence",1,0,0,0,0
1734.08924807842,1835.01465900306,935.571165278288,2743.00666650834,-4112.34741480169,-4375.30463482337,-4023.32096514516,-4545.30353578196,-2863.62119109514,0,1606.02625900822,1007.74927333682,-26.7931194700204,-2881.40616260453,"Canada.Ivujivik.TP13","presence",0,0,1,0,0
406.288934481375,628.196400583789,710.355058862148,437.246939563822,-2030.1334559667,50.0670742170735,-1007.75718222553,-970.048773515391,-701.658668544458,0,406.288934481375,762.192118050308,2.88709444809689,-931.906201207002,"nonveg_988","absence",0,0,0,1,0
685.154491450976,654.384343810294,-358.8512653592,740.532960111417,-1309.02203997372,-1240.98827706606,-1182.40827740712,-1207.82293662043,-1690.2243912483,0,654.384343810294,1069.80050269451,-8.59824862811232,-1326.09318446312,"nonveg_733","absence",1,0,0,0,0
1651.07217979015,2611.31502019587,526.723494255987,3723.43211886219,-3687.02800341392,-4183.65839629121,-4668.22066710611,-4680.30016986081,-2343.68585105016,0,2554.20552509226,2583.46642478606,-38.225267253,-3730.66869774733,"USA.NorthSlope.WestDock-C14","presence",1,0,0,0,0
2930.91609791409,4112.30952835803,2391.51475602948,5565.82999974725,-5405.51301037429,-5238.52460204975,-5877.45970990446,-6190.47107949308,-5803.08020638577,0,3539.58711585042,1920.51435329622,-35.0860809125225,-5362.03425657107,"USA.BrooksRange.6","presence",0,0,0,1,0
-66.7860408027971,98.4424460792728,331.635991101035,374.67021843206,-2148.23792005045,-1819.10438224186,-1652.80900190636,-1855.48606196577,-1298.68264799068,0,98.4424460792728,532.683632455833,-10.9401963619083,-1754.86400283103,"nonveg_681","absence",0,0,0,1,0
942.392013887934,802.112852329895,430.446134814314,1303.50548917746,-2377.16319252138,-2351.38475517222,-2842.52502899535,-2510.68215525223,-1130.94927580293,0,1017.23982204289,1666.67331044699,911.970174043139,-2415.84735482576,"Canada.EllefRingnesIsland.Isachsen-C02","presence",1,0,0,0,0
1117.63371976046,360.440985410957,-360.273909700742,2148.70217393962,462.770835812337,10000,2979.64146658498,83.6417594147987,265.113146544379,0,211.060391687063,1477.9076294612,43.1670145385711,2758.2334416713,"nonveg_991","absence",0,0,0,1,0
2496.39224993462,2990.72224531096,1646.26583639203,5252.9640276922,-5308.41512907918,-5483.50959143135,-6066.55828902893,-6128.18407483421,-3881.89548392284,0,2281.00827595124,966.132594774515,22.7025517355875,-5213.6888246779,"Finland.Javrresduottar.EC-Sphagnum","presence",0,1,0,0,0
3941.93564528484,4077.01329386161,2234.40687839349,6081.8901529998,-5948.11517019482,-6232.37263579657,-6702.16914451934,-6843.86912391635,-3995.99880395777,1,3494.61012908131,1558.31404584931,1.3816360861649,-6298.76041489543,"Sweden.Abisko.VJ-BirchShrub","presence",0,0,0,1,0
600.598538605267,700.750044526237,-271.423615247423,653.53245507574,-2648.34191600591,-2265.01988172853,-2225.88147071293,-2413.04092944323,-2667.68231956797,0,600.598538605267,1068.62774241068,-17.8732353234535,-2443.99330349171,"nonveg_628","absence",1,0,0,0,0
2514.97250518292,3982.87677550063,1974.40960032613,5273.59117771121,-5644.63353059516,-5367.55150010145,-6065.95912931653,-6412.14487356828,-4970.95335934173,0,3252.15796667309,1592.16055510482,-43.5775251984957,-5488.60826489496,"USA.NorthSlope.Oumalik2","presence",0,0,1,0,0
4067.21558121905,4902.23990974158,2768.00543342027,8016.14441787212,-6544.67221137809,-6799.32407220083,-7341.06204367159,-7464.93446260681,-5699.81150511805,1,3956.75927818521,2006.33472712492,-38.6827628048982,-6436.66926404833,"Finland.Kevo.9","presence",0,0,0,1,0
484.61583227634,805.260902917731,311.875820312734,1482.99776937226,-2467.3481420958,-2227.35734288355,-2168.90874290763,-1890.67999424306,-2021.71135588667,0,499.542085144841,493.385082604997,-16.3534197122478,-2155.20111560334,"nonveg_867","absence",0,0,1,0,0
868.474016162845,313.281537828606,428.489637202353,-188.214270106319,-2756.08692885304,-480.241270390159,-1553.50606248794,-1907.04140249134,-1525.25837981972,0,428.489637202353,952.434990566732,26.54914688955,-1644.42680880844,"nonveg_790","absence",0,0,0,1,0
1052.39927140261,1533.74760955712,1278.87973306333,1661.98184814935,-1910.60503879182,-1890.15714121422,-1702.88331221337,-1601.99779164946,-964.327955970323,0,1278.87973306333,481.348338154517,-25.3115652343964,-1613.99424796784,"nonveg_540","absence",1,0,0,0,0
111.212311147877,53.4364234917272,343.462089680835,1217.34362478487,-1196.55595441288,-1698.07288200304,-1895.33440604911,-1926.46177110025,-1016.86290152155,0,111.212311147877,417.787536751576,4.8549289047996,-1546.65758301737,"nonveg_715","absence",1,0,0,0,0
3344.37801223212,4989.18558878423,2173.30087310305,6505.61359569155,-6297.56397940806,-6071.77792095814,-7346.72966481598,-7368.70090295195,-4503.14637364152,1,3335.56690764468,3105.72328509564,-36.1924489207792,-6515.97652798064,"Canada.BonifaceRiver.AB8","presence",0,1,0,0,0
1734.08924807842,1835.01465900306,935.571165278288,2743.00666650834,-4112.34741480169,-4375.30463482337,-4023.32096514516,-4545.30353578196,-2863.62119109514,0,1606.02625900822,1007.74927333682,-26.7931194700204,-2881.40616260453,"Canada.Ivujivik.TP13","presence",0,0,1,0,0
2003.92512591632,2820.23272685824,806.057118223619,3566.04869327983,-4339.61348937236,-4407.56903487258,-5013.60505454169,-4687.30275227791,-3174.67606344652,0,1523.31276141072,1200.84718828944,-10.595005536975,-4501.44413302428,"USA.NorthSlope.Deadhorse-C16","presence",0,0,1,0,0
444.949401697974,1309.77541348097,1432.53117903886,3155.42367961227,-3271.50844801731,-2415.5956592825,-3010.68550821175,-3418.34598676866,-3292.78277821111,0,1309.77541348097,1077.44470050899,-18.9894264509577,-3081.78367609827,"nonveg_1132","absence",0,0,0,1,0
2493.15660578695,2779.53821951126,1749.73508585274,3985.84895976778,-4933.42638234643,-5064.19981772162,-5247.69835196001,-5205.15644302841,-3846.05096824768,0,1706.22428925674,183.775780795198,4.98178327790528,-3653.80868271128,"Russia.Tiksi.ShrubTundra","presence",0,0,1,0,0
813.877521654264,944.110094703119,-13.6984544790621,2075.71243139618,-2342.7616723852,-2122.86063386705,-1493.83208687305,-2461.08137123679,-2698.16667220994,0,868.132559488099,1559.00218261343,-48.7617470986734,-2223.7404873144,"nonveg_575","absence",0,0,1,0,0
2554.03406847651,4285.54397324685,2114.45542455833,5574.94578774881,-5634.53621572587,-5871.98984745092,-6215.32563289408,-5900.57618752875,-5271.32133143149,0,3436.64820185501,2463.03175654706,-41.7531103188255,-5876.32142493865,"USA.NorthSlope.HappyValley-C20","presence",0,0,1,0,0
429.058447633179,238.439007912395,121.449454792215,779.264534930855,-2094.60907378398,-1536.42449104498,-2022.37168645916,-2240.18241412856,-1175.41502067761,0,238.439007912395,307.608992840964,9.71231271246852,-1813.80053721886,"nonveg_979","absence",0,0,1,0,0
2657.34172789667,4544.04100977459,1882.15505767141,4915.21765975743,-6459.17622771325,-6066.27261772614,-6431.71593405492,-6246.75883327935,-4695.28894123245,0,2634.67384781042,3502.89793131488,-35.9655001779102,-6012.73504984263,"USA.Kougaork.GraminoidShrub","presence",0,0,1,0,0
196.572037814275,21.0191686942763,232.339436280622,816.19021557051,-1504.32654020885,-1455.28582931915,-1240.86947796003,-1992.24733914402,-925.844818825686,0,196.572037814275,606.126230351009,-21.5286680615505,-1423.71480109155,"nonveg_874","absence",0,0,1,0,0
2845.1293844788,2836.48454042102,2398.74839789452,4762.38432658601,-5310.0348790216,-5475.40299091404,-5327.75569042396,-5887.04359061739,-4505.95371443134,0,2671.07296132119,1143.99792586481,-25.44858552557,-5602.04133412149,"Finland.Kevo.10","presence",0,0,0,1,0
846.763879678008,706.604902592462,1141.68775616228,1587.73299887458,-626.376063963172,-1066.69929347499,-2334.02551217428,-1249.34573459598,-632.387228664599,0,846.763879678008,1414.40167414144,151.416391669451,-1181.7667665746,"nonveg_876","absence",1,0,0,0,0
4118.62415319869,4776.94667625455,2702.09124925904,6169.2336146569,-6293.89263404107,-6053.62780393288,-7344.33343948902,-7308.02658927575,-5407.23971660916,0,3765.84081639369,2304.51048223588,35.244845155169,-6552.94704131449,"Norway.Javrresduottar.A-Sphagnum","presence",0,1,0,0,0
2549.08097746183,3159.67354252273,1695.97933701937,4832.16190576833,-5418.95925452607,-5441.87093191698,-5377.11775996954,-5826.04425765726,-4413.53975745777,0,2726.05996363728,1334.06372260085,-21.6202566237128,-4927.29978271693,"Russia.Yamal.Laborovaya-2","presence",0,0,1,0,0
2852.13086992782,3354.21277174796,1496.02454198971,5147.73099098501,-4960.72921346248,-5623.77606168822,-6268.52297174458,-6599.87420302137,-3286.91736245168,0,2622.39242898914,3252.6281321667,0.483669868305522,-5208.14004458774,"Canada.CoutureLake.TDA7","presence",0,0,1,0,0
2333.03137443639,2652.72137518709,1555.44750639751,4086.33617484792,-4584.01925880871,-5289.93405311974,-5308.69105282104,-5347.35891124149,-3309.11107301678,0,2219.76555503283,1363.42270333767,-36.791280887916,-4964.48022791587,"USA.NorthSlope.Barrow","presence",1,0,0,0,0
2835.10783605047,4837.90254644408,2052.41913517431,6073.80017495455,-6710.86923891725,-6481.34006358537,-6698.65798902077,-6224.49536674045,-6829.73226287647,1,3941.25163583289,2176.9013086614,-22.9776034098746,-6182.27567072825,"USA.InteriorAlaska.21","presence",0,1,0,0,0
2872.86322800427,3697.32475275451,1460.76624022489,5363.99382697251,-5095.50449846193,-5785.47402593328,-5819.04945777416,-5986.95559593203,-2892.86911063008,0,3379.30326178752,2348.13742883515,-44.8677584834571,-5234.33536036544,"Sweden.Abisko.KJ-Snowbed","presence",0,0,0,1,0
2629.68913075649,3353.49762220389,2418.93390407168,6144.48228658364,-5549.67164716205,-5266.13509774773,-5643.0126333373,-6849.88972501214,-4714.88785071083,1,2871.66084343406,1162.3615211111,-24.8112878054923,-5713.59617791862,"Russia.Yamal.Nadym-1","presence",0,1,0,0,0
3122.68255738236,3776.74449768386,2459.68428638848,5805.63373292062,-6129.18615320224,-5800.51326542332,-7031.15570943034,-6531.38199718065,-4980.53646180247,0,3435.95445984114,1674.15329980402,-8.02566180329397,-6090.59732908156,"Sweden.Abisko.NF-BirchShrub","presence",0,0,0,1,0
101.235524317624,558.474726783418,64.384625362253,389.832890362769,-1306.35525122753,-1542.34398218858,-1214.02362830142,-940.489365558159,-888.155870881401,0,240.571752056879,494.090101421164,-25.1351381671087,-1178.27361963142,"nonveg_806","absence",1,0,0,0,0
2746.21183884862,4587.91961525208,1866.2306593194,5799.30019583095,-5458.2368987145,-6114.16670755097,-6738.50407847289,-6937.88145272347,-4924.73920400428,0,4143.63925317185,2868.83125160405,-44.9978963621771,-6040.8688617346,"USA.YukonKuskokwimDelta.B","presence",0,0,1,0,0
-302.033520842446,-212.963725912741,633.336400798622,-1372.92189594797,2534.85317685567,3794.42263182084,3028.08490055398,2431.65115391346,4289.25822836215,0,-212.963725912741,1119.2181324218,-4.24333804614425,3215.65401830122,"nonveg_1854","absence",0,0,0,1,0
1835.30265005359,3188.48928550056,1644.61119443395,4404.121386847,-4859.4577741968,-5016.11462858443,-5374.99272701506,-5569.23548356319,-3821.23933838495,0,2743.48083476767,1192.09851135231,-59.6049255676155,-4810.61529423435,"USA.NorthSlope.Sagwon-C15","presence",0,0,1,0,0
1865.64073853682,2894.42689930964,1228.92038416223,3760.10292435263,-4947.24913322652,-5273.2481719356,-5739.37326904799,-5037.18872062065,-3846.40448932861,0,1586.50312297271,1570.0195685057,6.3251769992955,-4851.59036796666,"USA.YukonKuskokwimDelta.4","absence",0,0,1,0,0
670.204836116685,370.085856704081,737.400134396759,254.099828699466,-1444.97745522831,-699.816159811274,-1834.89568657487,-1252.96886480579,29.8017554057203,0,370.085856704081,725.765122016983,94.081403390987,-1040.5712822029,"nonveg_994","absence",1,0,0,0,0
-31.8216942452305,329.553926266032,-360.489368479156,-115.315758509849,-417.527415843713,-938.50048776947,-755.517651983827,-466.480410483576,-487.699074346805,0,-31.8216942452305,690.043294745188,-11.4940176647464,-613.145008085478,"nonveg_875","absence",0,0,0,1,0
152.248445940848,-37.4670007934366,770.154332239922,648.363123300581,-622.956051808917,-913.301069021472,-2018.32233601303,-1469.81570875459,1130.71497241919,0,152.248445940848,1298.71155956031,97.2579533230338,-778.736038635764,"nonveg_582","absence",1,0,0,0,0
371.205623067027,-46.3320212023607,31.2726340484687,802.083594851671,-1232.07162390921,-1202.93506721618,-1106.68480813353,-1483.99913886005,-878.753049324234,0,353.329585918156,432.332661991171,1.9862263498745,-1180.88873748864,"nonveg_729","absence",1,0,0,0,0
4118.62415319869,4776.94667625455,2702.09124925904,6169.2336146569,-6293.89263404107,-6053.62780393288,-7344.33343948902,-7308.02658927575,-5407.23971660916,0,3765.84081639369,2304.51048223588,35.244845155169,-6552.94704131449,"Norway.Javrresduottar.A-Sphagnum","presence",0,1,0,0,0
-93.0792338970156,818.27646695549,171.381962041065,3226.02818094226,1959.74419911054,5183.14616993606,2638.2247953521,2011.62854108693,2316.62194093648,0,171.381962041065,911.355700852505,-21.0394201226281,2821.87312928442,"nonveg_1880","absence",0,0,1,0,0
992.368715020446,3561.60270491038,1221.67928950795,4357.95677956491,-4997.91021968282,-4460.15326028344,-5920.63946886246,-6713.18319025403,-2022.36530532012,1,2489.49673307594,2833.77787726504,-53.8824606021699,-4878.87779675601,"Canada.KluaneLake.Quill-ShrubTundra","presence",0,0,0,1,0
157.601322116187,762.121326915949,-70.5497991526795,909.279407033642,-1826.11337370851,-2141.85611418696,-1183.90715536452,-1233.56484545179,-850.878160662684,0,247.862419159858,832.671126068628,-74.7839728735027,-1447.26392987489,"nonveg_779","absence",0,0,1,0,0
-302.033520842446,-212.963725912741,633.336400798622,-1372.92189594797,2534.85317685567,3794.42263182084,3028.08490055398,2431.65115391346,4289.25822836215,0,-212.963725912741,1119.2181324218,-4.24333804614425,3215.65401830122,"nonveg_1854","absence",0,0,0,1,0
1614.49014486996,3608.11327412105,1838.52597578415,4474.07525920275,-5203.32140948035,-4134.63019794835,-5049.78965473616,-6086.48409156326,-3994.27002854678,0,1169.44380854981,1258.95178235827,-13.3924260313763,-3404.35359708378,"Canada.KluaneLake.Ruby-MixedTundra","presence",0,0,0,1,0
994.663810330783,133.616369306059,65.552665225857,823.184679406021,-1701.11233889955,-911.20423541747,-1730.44209248466,-2027.44260433146,-1683.30504848833,0,284.751103381682,929.111145104926,69.6679010803566,-1610.7012639243,"nonveg_535","absence",1,0,0,0,0
1031.39584895314,3149.84652066163,1935.18357902568,1801.57872646366,-950.272443003953,-1822.85364837255,-987.387571720239,-684.242252502859,-759.907059600896,0,2403.02414900987,2118.4506717085,-44.2460741953786,-1040.9325950401,"nonveg_647","absence",0,0,0,1,0
945.170708927132,1355.27431956311,922.981271239645,1777.99592836269,-2568.75952209049,-2347.03459286968,-2296.97429634472,-2107.43547641301,229.761186935922,0,945.170708927132,722.861013207226,-3.92313180638739,-1818.0885401564,"nonveg_619","absence",0,0,0,1,0
2528.49435652088,3094.76921448474,2280.54559426392,4088.43450811304,-5336.47238170623,-5487.33201193948,-5373.4533370713,-5954.06418682143,-4623.85893871951,0,2267.11190193032,760.82366601442,2.21032143305289,-5663.84258309434,"USA.YukonKuskokwimDelta.6","presence",0,0,1,0,0
985.618752601622,1364.2800832416,507.179471716259,743.472925512894,-1868.43671350502,-1360.40918493217,-1576.79745897322,-778.508451596095,-1288.07498437457,0,904.907924606842,857.100611525341,13.4518046657967,-1374.44535867621,"nonveg_825","absence",1,0,0,0,0
902.684732140905,1107.9247082763,40.6282643025853,1241.31982187717,-1488.1681315016,-1227.92301770676,-992.844980116765,-1456.41800628602,-2085.76417207591,0,902.684732140905,1163.84665814974,-18.861886894464,-1450.22366153741,"nonveg_861","absence",0,0,1,0,0
998.333671313809,1190.80700264503,717.410463678379,1742.31290259513,-2115.58354759229,-2534.47151025512,-2242.31944826211,-2367.34156870992,-821.253459114531,0,1224.60351394232,908.825861410831,-50.7602590916118,-1999.82667238866,"Canada.EllefRingnesIsland.Isachsen-C01","presence",1,0,0,0,0
2708.51911339776,3610.18531149999,1939.01359962726,5217.19344078531,-6330.24977017505,-6041.93287419145,-6556.72485020132,-6471.45878210763,-5393.70571858872,1,2908.70683786028,1835.43410310393,-30.4617828650856,-5772.13601371577,"Canada.LeRoyLake.TDA6","presence",0,0,0,1,0
529.02857268269,883.305175688988,895.896690339037,677.774644570486,-2344.51426516101,-2053.0039060672,-1601.95801496502,-1812.9114831927,-1030.82044583085,0,883.305175688988,397.475200831742,-21.0318932615209,-1768.64162304336,"nonveg_767","absence",0,0,1,0,0
600.598538605267,700.750044526237,-271.423615247423,653.53245507574,-2648.34191600591,-2265.01988172853,-2225.88147071293,-2413.04092944323,-2667.68231956797,0,600.598538605267,1068.62774241068,-17.8732353234535,-2443.99330349171,"nonveg_628","absence",1,0,0,0,0
1977.59056855309,2107.217991377,1180.16337767259,3807.53239076174,-4081.48558676857,-3892.40863992275,-4941.17914871335,-4987.8100325312,-3365.03955614383,0,1769.34690049054,991.808488564742,34.705563601814,-4315.78587627141,"Canada.BanksIsland.GreenCabin-C09","presence",1,0,0,0,0
2055.36049928419,2490.87512813144,1427.37504362902,3935.81103511666,-4119.95545580062,-4639.89943890774,-4704.14970789365,-4497.69248799777,-3546.49061795654,0,1830.76594033288,788.669949286543,-24.2735921750575,-4201.8308913356,"Canada.BonifaceRiver.LSA2","presence",0,1,0,0,0
2880.2688204542,4168.67729557646,2580.02942180934,5475.78665852634,-5792.88684501837,-6168.30495330758,-6358.84935591155,-6696.79947576978,-5413.05055326839,0,3555.00006507765,1935.82390248782,-25.4179886468861,-6150.97470297416,"USA.YukonKuskokwimDelta.72B2","presence",0,0,1,0,0
154.167077512797,-273.141011213502,-79.5263538091932,-831.263837988824,-244.426475273427,-95.0572732763105,-420.842116779099,-821.434417726992,2093.3722892919,0,-79.5263538091932,525.294581515166,12.6164979882226,102.322401247215,"nonveg_1642","absence",0,0,1,0,0
2664.90394502426,3393.24684138976,1591.70964611082,5237.46099712823,-5731.31497348416,-5916.11549541656,-6448.78757053047,-5951.85360284897,-5031.73111152806,0,3149.86976477468,2067.08823521482,-36.9598738371023,-5851.00325124654,"Finland.Javrresduottar.A-Sphagnum","presence",0,1,0,0,0
3231.3432351867,4458.73647950298,2476.67682045878,6037.87316902558,-6443.38176849369,-6340.96484447309,-6852.09102285169,-7230.57694272902,-4912.67737756069,1,3956.48148816878,2807.6845970303,-25.0388533613558,-6278.03482071504,"Norway.Javrresduottar.A-Hummock","presence",0,1,0,0,0
2588.04177597143,4557.21835221365,1563.12200907903,6584.78903751377,-6095.92128999212,-6112.50652751703,-7189.72214600818,-8147.6046244792,-4423.3666829899,1,2945.41536141248,2354.33127959673,-93.4293735462154,-6430.52248597981,"Finland.Kilpisjarvi.17","presence",0,1,0,0,0
304.134949070846,438.160104438009,803.41675556169,678.548429883147,-1290.50569613223,-1085.00157611269,-1261.16937744892,-1249.50088853304,-422.568591227686,0,337.948766627341,560.667773270475,-3.38138175564949,-1061.74922589091,"nonveg_958","absence",1,0,0,0,0
692.839880418341,1599.03447670561,1066.78309535665,3422.58369890787,-2445.60822483627,-3394.45533775693,-1707.22124441887,-3411.23491446453,-2260.86490636883,0,1599.03447670561,2254.61065653404,-132.624156266708,-2643.87692556908,"nonveg_632","absence",0,0,1,0,0
1622.57745103547,2532.08999657215,1034.08927561331,3931.39832381588,-4454.87022611665,-4427.67052283102,-5034.28786050047,-5437.99676032794,-3595.82892508576,0,2050.35681474132,1744.3083223959,-80.4472743273436,-4393.97597445976,"USA.NorthSlope.FranklinBluffs-C15","presence",0,0,1,0,0
3159.21876743441,4281.95441869792,2146.29409789881,6180.99255871282,-6582.39609354096,-6182.47210476914,-6902.22442022123,-7346.67184844245,-4995.691901647,1,3520.11222707581,1871.44302484674,-30.4980841028276,-6613.25794869077,"Sweden.Abisko.VJ-SalixShrub","presence",0,0,0,1,0
421.16787078352,179.165188772746,465.856165281423,1267.78278749649,-913.311643162638,-1917.11655607189,-2365.3154563799,-2341.46556824259,-1113.13628808858,0,421.16787078352,643.776843984592,62.3604980856313,-1730.06910238912,"nonveg_809","absence",1,0,0,0,0
3172.68094986442,4407.75803641148,1605.06592771211,5102.98413804701,-5590.21705210253,-6067.48347262732,-6304.00358408875,-6343.79829794758,-4064.72054506473,0,3632.46971327143,3701.08461912607,-20.3035858954133,-5666.26057289007,"USA.YukonKuskokwimDelta.15B2","presence",0,0,1,0,0
1985.87773079075,3363.66793044862,1617.20401302538,4861.3964140168,-5116.4447616695,-4826.42361483208,-5626.19663221709,-5954.16736678907,-3990.46361781823,0,2043.81296836215,1170.66463121601,-38.467266543135,-5304.78449103846,"USA.NorthSlope.Oumalik1","presence",0,0,1,0,0
1962.23137052154,2237.51270314417,556.437211024773,4259.9076253218,-4494.25910671182,-5299.29996412747,-5023.92427370179,-6008.33947284439,-4208.36093028559,0,2368.24717881075,2301.39068367399,-106.854788176461,-5026.78810239289,"USA.NorthSlope.14","presence",0,0,1,0,0
2733.10313066522,3535.67820952234,2220.78762732573,5030.32909635828,-4984.1032258291,-5534.07952558133,-6275.37982190643,-5847.44621675659,-4592.68203419097,0,2344.83537860246,2132.15843348529,-16.6695043649239,-5717.92404855315,"USA.YukonKuskokwimDelta.UB6","presence",0,0,1,0,0
