"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_earlySummer","spectral_NBR_endSnowfree","spectral_NBR_lateSummer","spectral_NBR_peakSummer","spectral_NBR_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_NIR_endSnowfree","spectral_NIR_lateSummer","spectral_SWIR2_peakSummer","spectral_SWIR2_startSnowfree","spectral_blue_peakSummer","spectral_green_earlySummer","spectral_green_endSnowfree","spectral_green_peakSummer","texture_NDVI_peakSummer","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualMedian","spectral_NBR_annualMean","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeLSES","spectral_NDMI_changeSSES","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeLSES","spectral_SWIR2_changeESPS","spectral_blue_changeSSES","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeSSES","spectral_red_changeSSES","spectral_red_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
0.316349476575851,1570.74805407526,1472.30037022465,1754.45691960339,2223.87036634789,1929.54234583818,-161.800986249982,144.415795098292,190.885370769868,655.544539071378,439.391505271998,-1872.53308803399,-1855.99300538614,3094.77127738531,2787.25931778506,3526.30329272449,4062.34409489243,3177.6819996438,-3718.05970790244,-3231.87120596991,-3652.65690326124,-3288.75789407978,-2797.2262940516,1906.1914764905,1887.73854077267,1917.93245482039,2179.95090346891,2416.65525020812,839.078375382581,787.538907734896,889.063124643288,994.888255005874,-649.320706149473,975.737487792969,0.126259550452232,0.196392178535461,14.1233100891113,13.063530921936,0,1754.45691960339,1790.18361121787,751.569996123248,-32.6176628875389,-26.0785248191391,-14.8503447041445,190.885370769868,253.687244792311,817.345525321359,-54.6538628656345,-2.44576714060926,-54.2104274286948,-0.870530665676334,3177.6819996438,3329.67199648622,1275.08477710737,-7.53733838713585,-38.8970513126017,-3288.75789407978,-3337.71440105299,920.83341385084,35.7751511518885,22.1466156469121,587.613174512188,-2.85746150626339,6.68218319431132,-16.6600712559573,-8.92510856343961,0.886277066422999,207.349347270979,-12.5986574342556,-13.048575525429,2.35942263277053,"nonveg_1069","absence",0,0,0,1,0
0.568836390972138,3008.83435994129,2503.87134612892,3282.06896378808,3671.64319059241,2312.57513490583,4831.29885090352,5145.2494583826,6043.78071671678,6002.55862780206,3704.25328146886,2084.33060670031,2921.52686364287,6225.48658836045,5454.03492062331,6778.59395051999,7179.06894585597,4834.58696409773,-5786.6714233309,-5907.03936642582,-5883.28389025785,-6199.97286356293,-5302.23351620045,2121.37753806139,1799.48087975863,2250.63147625302,691.185453545135,722.85881480237,432.088873216423,582.687782601739,367.098735092418,611.334254033439,237.696213567964,22.0279033660889,0.00154417878948152,0.00120442517800257,0.180145668983459,-0.260620564222336,1,2955.16069066445,2968.40974072629,1219.64652466057,13.7272032630301,-25.0674905088404,-24.201601874892,5429.81088854107,5142.57396028713,1989.90005597767,14.4309086403275,-10.7347434432566,10.7908149694144,-9.20879905296899,6060.36354646935,6087.23901973372,2086.01258612234,26.3505767871326,-38.8058445381777,-5956.20834604137,-5791.40263824872,1286.41532795921,-6.04988618257769,31.203706232389,360.135706166634,-2.2962430348013,0.25622877627398,-1.66085522620972,-2.82726911269078,1.26707626943537,74.6271563474821,-1.57984444683212,-2.73857450800751,3.05253484931376,"Russia.Yamal.Nadym-1","presence",0,1,0,0,0
0.999999403953552,508.924703937783,1352.61328469384,406.800047463707,483.079646003612,553.085005274386,-1956.70886067804,-697.986499691683,-2351.6875809717,-2225.35264518524,-637.340171915485,-1656.90339631657,-3105.35602394219,911.94759403476,2188.52740246168,785.406325364209,894.348617497275,899.394120619421,-1184.51190502352,-754.922916362239,-1901.18102290943,-1798.95181453498,-505.895240383381,2231.26151263461,2655.17132633773,2039.89430934674,3261.29666644493,3396.66939785147,1155.63477414073,1712.90889097934,1724.39619007115,1430.56700596242,-557.801775488626,78.5974502563477,0.143409952521324,0.00608401279896498,8.26713180541992,-0.28961655497551,0,508.924703937783,660.900537474665,945.81323723013,-1.33819094959403,-76.2795985399046,945.81323723013,-1956.70886067804,-1573.81515168843,1714.34740905621,-39.980869356441,1653.70108128002,-35.1613166818478,1448.45262762562,899.394120619421,1135.92481199547,1403.12107709747,0.38040828531331,1403.12107709747,-1184.51190502352,-1229.09257984271,1395.28578252605,-18.0717620444545,1146.25810654719,436.764402763807,436.764402763807,-1.4074600696491,-21.6836335854458,-30.1860600320981,332.521397404064,873.078392713199,-16.9654081567529,-16.9624493075272,381.69314648773,"nonveg_645","absence",1,0,0,0,0
0.988211452960968,3355.57841382521,2533.52435032287,3648.14870270655,4182.91438964444,2287.14121268305,3683.59011862417,2995.52686557872,4439.34355450893,5076.59661247495,2422.73304142694,-46.4376640896694,1201.31198103968,5427.7002495361,4546.86743687735,5889.36306667367,6676.1330557054,3941.56954777854,-5689.09673539659,-5607.46401425734,-6281.906811468,-6423.75773033174,-5204.75330273909,2980.2957947155,2471.10358447574,3017.87004946092,1180.34533499497,1395.75566579206,505.123035933311,758.37782750035,713.077877497846,727.326568507741,3.53673331163784,558.529288586275,0.0117463730735543,-0.0326708795295821,1.99264854560664,0.570939954784181,0,3174.44671082489,3281.45208842056,1990.63655497091,28.409178010521,-22.0427564953172,-58.4169797255485,3256.48778207854,3880.89708638812,2686.31093248068,21.3131801042824,-75.177282455462,9.34162199312255,-68.7521887246969,5151.21582304919,5443.01262600658,2793.44098303972,35.6002309346011,-69.2235379760843,-5953.25350932499,-5759.1950872412,1567.42341122009,-6.1776071943991,31.2289550635452,271.672314679502,2.89195658773005,0.243538371321667,-7.08454106904512,2.27867370724736,1.45080669413934,159.266881752123,-5.68810291971867,-11.4324354403288,7.07336540774095,"USA.NorthSlope.Ivotuk3","presence",0,0,1,0,0
0.996012508869171,847.257881046926,205.104248731014,-17.5926502685872,-416.915143814453,-69.676831016515,-2293.10887762976,-2129.63368162368,-1848.62167335791,-1759.25459622394,3857.5366930053,-2597.31078829499,-2397.27935275139,1918.11062096076,529.086852087261,99.4654191897343,-544.753102167603,-2241.70691445016,-1724.81478046929,-1336.20318146057,-1286.40557450355,-1437.579538876,4288.64465964806,1707.92800542821,1347.54636051418,1170.13559258704,1432.30978471165,507.960932072803,541.253277516181,1062.40728486298,1032.75669699308,839.564605372551,381.992578317494,1.88755619525909,0.00580652989447117,0.0150007857009768,0.923214018344879,-0.45623779296875,0,-17.5926502685872,109.635500935677,1264.17302486138,21.8317788586534,133.107497848622,74.2322996665338,-1848.62167335791,-834.616427165998,6150.64557063507,-146.443942157978,-93.6706694219238,-143.16219901795,-66.6771451812003,99.4654191897343,-47.9594248760004,4159.81753541092,99.043274652641,143.207144299175,-1336.20318146057,-299.271683132269,6013.45944011736,6.83893432364986,-16.5992023190083,1732.58816180178,71.8911975142883,-12.8503935238711,0.77532265912617,40.9008735358422,18.470528722712,232.125053007234,5.5267869763627,8.30973787962213,26.2271277176499,"nonveg_1888","absence",0,0,1,0,0
0.999999761581421,65.4262217187543,556.500487993856,963.534055611248,907.421668536259,461.817442507014,-3429.07123582818,-2920.88930017124,-2431.20421701692,-2426.98085512465,-2966.37615704634,-3499.20644556832,-3047.39073452646,506.428999717315,1127.81108668118,1609.56955939047,1540.21542822426,994.00723516264,-1731.99123211609,-955.000503827472,-402.60216436976,-495.362696182995,-1148.21925212631,918.233615591189,1182.71618326742,1552.02807475115,2397.71643571135,2178.9260189904,937.068061730446,734.800635021153,853.284460345656,1052.55205991606,-117.230620308303,1751.04455566406,-0.305826425552368,-0.371966272592545,28.9488277435303,-3.97139692306519,0,556.500487993856,590.939975273426,898.107833892493,-66.0652034647099,1.55867741874967,-11.0009072329025,-2920.88930017124,-2834.90435303747,1002.09038070354,-77.1158464636404,-13.2347319771439,-70.7577961533664,-12.2112354335637,1127.81108668118,1155.60646183517,1103.14055967316,-81.2630392408874,-13.0204992624134,-955.000503827472,-946.635169724525,1329.38906774633,176.661219419013,-14.9296848502085,636.856018289193,-13.1918392071692,56.0991705752821,-26.5775038081466,0.524872140646064,-5.12554680991343,317.751424894904,-24.263967393775,-23.1139219294202,-5.48529758037193,"nonveg_972","absence",0,0,0,1,0
0.00999999977648258,440.755495204388,832.434978368643,750.149805991948,1023.98673157896,92.3673255235813,7657.1648471005,7445.18544342379,6947.05199785723,6987.12381527229,4832.30552380882,6146.33655287888,5502.22635501424,713.749624910764,1336.81144868232,2338.87322813631,3125.25049665428,-2225.63016174722,1033.81124013452,987.420661131817,-672.112581534022,-856.127063513886,6731.33128309122,785.907605321537,1081.1421880441,909.113679857709,215.543966318003,254.486493004393,445.498277616256,634.134949396347,715.654133837332,674.180353971546,-324.001339239756,114.963874816895,0.000945008476264775,-0.00103278295136988,0.0862445905804634,0.0755094289779663,0,750.149805991948,627.938867333504,931.619406055378,8.49727243123918,-13.0398535993815,3.91834154174737,6987.12381527229,6773.76632549252,2824.85932329168,68.8990078851629,23.7206402650744,63.253025972013,30.6719141840305,1336.81144868232,1057.81092732729,5350.88065840151,71.6921899184875,-47.7172275930472,987.420661131817,1444.86470786193,7587.45834660511,-44.9985310392478,79.0253925078971,237.588995024355,11.3137616678264,1.05813549200158,-1.8448532117104,-1.91551088361291,6.17423673431553,98.0323109646964,-1.04939531501,-1.8296330512719,6.11223608147702,"nonveg_1794","absence",0,0,0,1,0
0.999683856964111,1110.48137170553,1108.8706941818,1469.85814519352,1528.23308345548,714.028462222163,-446.611752448509,-265.145027165551,90.0971972324713,57.1006188209733,-751.80642273528,-1100.56174538002,-802.993149048388,1641.33327866527,1586.82305825953,2104.66023383903,2209.37824170231,1058.96479336658,-2534.23319093334,-2297.91394014596,-2456.67197623424,-2646.4599867507,-2107.92770719264,2764.46145677328,2849.82531092315,3042.41908704601,3131.73748338259,3041.56563861249,1259.14345710825,1660.27468274824,1696.81981267541,1720.09306508194,1328.31801989364,15.41628074646,-0.00206383015029132,0.000402878533350304,0.179700762033463,0.0930611938238144,0,1110.48137170553,1186.2943513517,814.204621233317,15.2481888262832,-3.64843364137282,-22.5617156882319,-265.145027165551,-263.273077259179,841.903619967751,11.7382565494912,-22.2026390248764,9.21547682246755,-18.5980372707272,1641.33327866527,1720.23192116654,1150.41344833573,22.3987878961034,-32.3648234737185,-2456.67197623424,-2408.64136025138,538.532279558058,-4.31641522374469,9.92237725551735,241.488868523688,-5.40001215198228,2.72656973472053,-1.46971873780424,1.75516953522403,-1.00959074108302,83.5008821775434,0.123223163243569,-0.437749431261217,-1.54604308209881,"nonveg_507","absence",1,0,0,0,0
1,86.3346057419437,236.761868137827,42.5518500655868,-119.41530008353,529.968921000387,-2856.77185881181,-2765.05551697419,-3145.86413289528,-3435.78151152006,-1449.61304589727,-3277.13109752875,-3608.57365218179,234.587680955185,489.338404295262,237.37362481856,23.7256935896118,719.674567051557,-1393.85240857932,-1177.37199299478,-1562.983051653,-1863.01012671125,-145.389220191311,1562.41984887593,1551.86503427026,1383.92365598477,2592.57008878804,3094.32458507148,717.907171928464,1311.54053395954,1275.94251955483,1064.26777135633,-238.882615899083,513.373229980469,0.024918157607317,-0.0577400363981724,3.63399982452393,1.87684381008148,0,86.3346057419437,155.240388972443,649.384221083917,-16.4309005651275,32.3934300298234,32.3683363453734,-2856.77185881181,-2730.61721321972,1986.16846562279,-52.1169930709087,63.4681026535153,-46.4820362959791,55.2404257755062,237.37362481856,340.939994142035,695.948873461945,-17.9661809665323,41.9941299127836,-1393.85240857932,-1228.52136002593,1717.62090651994,-16.7556327904262,64.2685097763696,694.234919687841,25.5047075459397,-7.2612278248749,-24.3877019963006,22.1557760312384,25.2751223078512,824.734333410782,-21.3874655854656,-19.9724303613102,18.013597924016,"nonveg_976","absence",1,0,0,0,0
0.999935030937195,969.074163228395,-164.010362144573,44.9400380387801,-298.690421130544,61.2871469397892,549.785157651268,-1525.80952227615,-1079.17054672719,-1550.33776744213,288.510560183963,-2140.15305482761,-1711.56586981398,1510.73769388112,25.0749459384392,250.876667109022,-194.906163318486,21.2575784883649,159.190556392729,-1473.72394180875,-1143.56125293207,-1526.87273489804,-318.895672239914,1970.15959432304,1110.50422197725,1221.68904322408,1221.05199901604,1497.46804561689,735.382283705718,1385.96673334871,940.833005986034,948.667482706151,338.401183260359,1510.96044921875,-0.247904986143112,0.325527787208557,24.4069366455078,-15.6846303939819,0,44.9400380387801,122.520112986369,1267.76458435894,26.6996181261355,15.6195663258784,-9.08480000797188,-1079.17054672719,-663.404423722045,2100.12292509339,7.68454698433251,-19.4190858934331,4.31947014503904,-18.6342254353754,25.0749459384392,322.608144419692,1705.64385719961,43.8082386880222,-9.81746613785144,-1143.56125293207,-860.772609097209,1686.06329129077,-49.5900968026696,-14.3548995163773,1146.64355078274,-9.12973573987284,-21.2948839033212,-3.71637915682967,6.1178349186728,-4.20991864708405,506.85951319625,-1.81546428922266,-0.0163243095392933,-3.833128091979,"nonveg_710","absence",0,0,1,0,0
