"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_startSnowfree","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_blue_peakSummer","spectral_blue_startSnowfree","texture_NDVI_peakSummer","topo_eastness","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualMedian","spectral_NDVI_changeSSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NIR_annualMedian","spectral_SWIR1_changePSLS","spectral_SWIR2_annualRange","spectral_SWIR2_changeLSES","spectral_red_changeESPS","site_code","presence_absence"
721.226761486086,134.900963596341,355.606004843685,567.050344774128,225.435723087942,-2494.48436614465,-2803.39942717246,1387.13418229163,428.145624327002,884.886283515687,1310.11953476593,652.937326451499,-1261.75524450446,-1117.68239492069,-1408.02528189363,-1341.34186601549,-1945.66840593973,1448.12710799124,783.264585907759,640.702909093598,-426.185228157953,-0.215740889310837,-3.40289092063904,0,355.606004843685,586.325797889745,-10.0687780919259,-10.0320473294247,-1799.93351016199,33.3725843563694,-1341.34186601549,-1414.8946386548,1100.21752061572,-14.0919724036206,710.223418956302,-12.1143546707155,-4.70527579646869,"nonveg_757","absence"
634.38019183187,4.05650887517555,277.748756935405,-16.5534430579367,280.856855567163,-2259.64608503262,-3304.53415535604,979.753028115426,221.960290076138,556.990522233166,197.928023143342,486.519566463222,-327.33075317352,-1034.69521332896,-762.136723496879,-1086.2418063762,-645.236816400089,1635.84690896475,742.123253293923,963.884419250192,-529.779747399581,-0.321381032466888,-4.38895034790039,0,277.748756935405,650.933634889806,26.7547454539402,-22.8076873383525,-2389.42780749967,14.5068665191825,-762.136723496879,-771.12826255513,1324.71601540585,19.2078552207344,253.269728372988,1.14343224553507,-9.13799662610658,"nonveg_1316","absence"
3067.20143544695,3038.01134309352,3458.94797093019,3701.55780887838,2230.57414647067,2634.35143224083,1896.48799738603,5500.26417619246,5524.19259310827,6036.69860434008,6336.12744580922,4342.79471304135,-5482.32148321387,-5693.85336348713,-6106.39755199965,-6145.867293953,-4763.44378006973,2454.97374263605,476.636604743528,513.568399562333,213.153743152571,0.00239642000342428,-0.506182405352592,0,2994.02334022444,1487.77652370086,-14.8240364316592,-36.5014890542391,4353.45331020398,32.6123317495104,-5622.18525517152,-5402.30190949063,2468.28223232739,-7.80113439089682,292.900875440212,-7.32044904770096,1.13633261870806,"Norway.Javrresduottar.A-Sedge","absence"
2144.1554834117,1793.37195454364,2251.94987951229,2333.96523328843,1665.23052967273,316.36134197015,-816.117082711953,4470.67939982454,4049.62223091848,4799.46153962882,4948.21815631073,3567.01244394885,-4122.30887395468,-4495.36873049101,-4685.05948580453,-4915.72204678144,-3411.14305988819,1981.17465188614,566.592049504407,690.278033815408,254.981019848713,0.00949881815661987,2.09901380538941,0,1743.6896463619,1084.91875619275,-18.7197003205383,-1.84745190566868,687.769080595574,47.1973009832734,-3910.67888713898,-4012.78868144177,1798.67832511415,-12.1491926910017,549.494049984868,9.08536161217882,-9.50979629882254,"Canada.LeRoyLake.TD4","presence"
366.915943705678,695.591119099192,356.549351762368,388.999108687594,-55.8755516499965,-1508.51665079648,-1821.68701236526,916.797875871621,1275.71714699504,946.869401704842,1004.70121368145,277.934219177872,-1606.41431259281,-1255.89660590341,-1743.23911389784,-1733.1045239935,-1823.25557271191,1425.45211002561,918.658122994908,853.386660027934,433.05259998497,0.100287534296513,-1.03806269168854,0,366.915943705678,751.466670749188,-3.6055285472473,37.6713074818693,-1421.98534662029,39.9289785433593,-1733.1045239935,-1632.38202581989,1425.45211002561,-12.1812998176877,381.429545994192,3.24975570537842,0.354320015537322,"nonveg_535","absence"
3144.74617875476,2677.72157575672,3449.40302349171,3880.70596825181,2431.0493738965,2912.90163332379,956.395914205842,5580.41817096757,4957.97667314696,5881.35435775553,6385.92961444989,4132.75398561048,-5303.66865451279,-6004.40877928935,-5883.30732158963,-5835.04394360635,-4507.32448433657,2636.91112421527,539.366974291846,852.712933821307,32.8353244061608,0.000262227985028105,1.21813970473077,0,2811.8995691908,1891.02054241679,-54.8409063689095,-4.70176718836738,3134.88099574562,30.8169337478261,-5492.46845356792,-5371.13338136534,2450.63145775638,-23.1112599780913,331.805618135976,4.85885801832325,7.26302248585969,"Canada.DaringLake.Tower1-Heath","presence"
950.596041702663,992.982028242835,1142.61381293204,863.764129342651,817.731059345917,-1448.9355086916,-3185.98661762109,2313.27083555862,2598.56865688398,2732.55160819755,2341.620751464,2110.09818294674,-2285.86615215664,-2499.10841179572,-2269.63586199423,-2666.62609679229,-2292.32893770249,1349.41095085779,618.58821140473,741.341330653018,-58.0501508159787,-0.00358042330481112,0.288831859827042,0,950.596041702663,324.882753586126,46.4749472648986,-24.9386307815346,-1471.12100579239,8.46552719216138,-2292.32893770249,-2402.71309208827,1338.75441672097,41.8700172763285,157.70158205514,-17.7410039626302,-3.41138912037674,"nonveg_985","absence"
403.038734111046,279.206343177074,667.872251363069,426.908730946387,-286.357642648917,-2371.78614641824,-3361.65339741702,691.26502975039,585.335699728672,1094.88560323976,776.020779533961,-381.250366279148,-578.726955655081,-740.535961112921,-390.2135496402,-837.890281895438,-306.993191640287,1608.12889154984,921.022426980516,1566.9432494064,-54.2608164194405,0.0297692660242319,1.6559157371521,0,403.038734111046,954.229894011986,34.423360059526,-55.5237011694279,-2549.27206711886,42.9006158411815,-578.726955655081,-570.871987988785,1608.12889154984,25.2616494527382,405.325902488339,-26.3664209442214,-2.9055910064448,"nonveg_582","absence"
1221.49044982073,1438.53144732829,1592.26811620532,1403.32097799749,954.820038409915,715.876757111801,-1732.38572094626,2128.52039584331,2443.41958825054,2753.57779281899,2573.24344213131,1456.91505333784,-2803.78694698705,-2755.3058578131,-3031.91163249104,-3398.11280815538,-1440.58622639378,1919.86295753518,825.934093481976,1314.21163749818,-133.034101658653,0.0374115074053407,-3.46104912757874,0,1661.69896097382,383.716429257137,15.9972961073279,-6.17187275942557,802.621151939561,28.7984670672958,-2348.90873242217,-2202.4152997885,2027.39256492601,-17.9243912411808,188.682569908784,-4.47983434617367,0.282578739308638,"Canada.PrincePatrickIsland.MouldBay-C03","absence"
1597.88275249622,47.5993804460171,297.406351043326,1314.87619231652,-1212.88064355621,-4297.41156058867,-2444.10175848024,3153.24927416336,1700.27677041504,2033.63656631682,3020.89153012848,-170.054890243626,-1902.41043146683,-2949.05448180296,-3023.12925065091,-2446.40811079221,-2728.27523553229,1871.65343386553,667.461074043825,799.297149676619,-720.374625840064,0.0451525077223778,1.2663631439209,0,297.406351043326,2810.76339605243,-72.6764172337997,-16.6537980398206,-2651.52533314352,103.853255137718,-2728.27523553229,-2609.85550204904,775.423764296378,-31.1407013414228,701.141175852473,-5.39217745049937,-7.63397911180769,"nonveg_648","absence"
1827.98029026012,1597.5355579317,958.865778395613,2086.48948388156,1230.31696151685,601.031387691768,-1003.01127547179,3885.40749251427,3546.02687742839,2533.68317273518,4371.5842421297,2829.7748931496,-3192.32305389745,-3795.79287156628,-5502.85617816923,-3483.51532437676,-3179.91292302783,1828.6630577362,773.802293622612,603.776659376895,-673.635311225887,0.00457496102899313,0.106094375252724,0,1597.5355579317,1127.62370548595,-62.645761415886,33.6141989229522,851.202179011511,35.1877533121556,-3483.51532437676,-3830.88007020751,1668.46000992511,-43.9714874949324,524.768141253381,16.8589958462775,0.728670680933159,"nonveg_529","absence"
2557.7810987652,1989.28294159548,2912.06028073763,3348.08077753185,1692.06122646157,1424.79050596145,328.959591800122,4776.3647577597,4039.4864819924,5266.20568415633,5931.25731245696,3252.62530051095,-5135.92199935049,-4782.96918683507,-5675.99970809043,-5965.0610920487,-4012.2646878086,2268.30620941136,436.946611654094,614.023330825127,-29.7264692102541,-0.0103314391958217,0.346872302641471,0,3077.4312232819,2672.44513945945,-41.495995930161,-46.2007070813362,3286.48919004156,108.377760261121,-5291.70301164162,-5402.17482055564,2493.32986902124,-15.4771118877586,413.101909711252,18.9943360608263,-10.8213194106026,"USA.NorthSlope.Oumalik1","presence"
1253.5402645285,368.885946420592,870.309044770667,651.379477458491,1057.16060968499,-111.073099128991,-2477.98875942358,1878.613922659,886.436250647777,1501.35612813848,1236.6742340154,1538.67649790875,-1672.78481906369,-2777.57221138446,-2366.50438932644,-2747.58888584341,-1252.18904695351,2660.36506127177,1082.97941531753,1645.25665103525,783.896072907731,-0.00441957311704755,0.263908177614212,0,870.309044770667,884.654318107908,16.8407359470904,-38.5710075653904,-841.311898075384,14.1640593645935,-2366.50438932644,-2163.3278705143,2239.69212159797,7.95437607216165,487.534670738529,-17.1237099952112,-14.2304842709789,"nonveg_540","absence"
-349.278491973941,597.306200534437,491.96317421977,126.678650011908,-114.043140720854,3803.04680487017,438.385150680564,8.9269327104123,971.333328241038,1152.48247745703,989.630493984887,-860.153297485016,-230.736510497955,519.395123523583,-14.885823525932,-592.9597937502,1998.4950380866,125.49084280712,187.171248597267,597.542776536549,381.577165783537,-0.00815203972160816,-0.609632432460785,0,126.678650011908,946.584692508378,20.2935846782145,5.85239035081486,3803.04680487017,34.7632092078171,-14.885823525932,335.861606767219,575.420859717941,13.8251709218317,381.826129482105,6.04425481956661,0.180273125448799,"nonveg_1547","absence"
2596.63529032515,2993.89437629659,3116.68073406588,3405.91313240382,1357.4402958521,981.350868515959,1061.66226745914,4487.31636362727,5344.85146899892,5523.89493305415,5936.84454933014,2526.3250512391,-5396.73043744902,-5746.85823902742,-6356.82829444018,-6267.82504567977,-4563.000389991,2436.96557619119,446.371847297706,595.820975524144,597.624616295405,0.00892791105434298,-0.0629789540544151,0,2900.4546814229,1854.17421110851,-21.2461533674074,-21.4614180846272,3485.70202569861,72.9372838959954,-6068.88632597741,-5586.19629882686,2378.96797766184,-9.20702618675691,535.298568062161,9.60815227705475,-8.71679792736299,"Russia.Tiksi.WetFen","absence"
968.661909176445,665.632686752735,1181.72255105984,-61.9016675917986,1229.58692374243,-115.785135162432,-2250.59191120057,1414.02045596924,1085.73443179955,1682.814509077,305.742044224496,1657.24747152107,-1976.71760802473,-2043.69022836951,-1599.66530258759,-3081.03587062068,-1571.71528471839,3018.55259522961,1215.16788356184,1590.58416224856,-470.001841095655,0.150892600417137,19.2685394287109,0,968.661909176445,1291.48859133423,73.1543658030374,-28.6716591281723,-414.360029048487,-9.72908062207339,-1976.71760802473,-2054.56485886418,2992.5134666298,46.9016291000687,656.711311036897,-17.9579499072603,-13.4973599365337,"nonveg_915","absence"
2528.05735039922,2581.66417884454,3084.00521045938,3234.60370596033,1752.80590304815,1457.91000169098,1070.44415736097,5440.46359007036,5520.92825624885,6236.49001220435,6468.94532089499,4197.5985252106,-5814.94354864567,-6068.891464171,-6218.14490749289,-6377.4394006614,-5051.509999485,1931.51472689705,410.035917886611,408.401843167589,-72.7504078500896,0.0404236111789942,-0.231253273785115,0,3290.36749696385,1301.52379084575,-11.0836921245908,-27.7791347447275,4290.18587946467,56.5362050683176,-6055.12098099506,-5743.74783795283,2342.34471680118,-3.41170667501325,406.104899449177,-0.530196157463318,-8.67239629483663,"Norway.Javrresduottar.EC-Hummock","presence"
2315.20247027601,1787.44344509339,2617.35841574738,3558.51987071485,1025.39301418472,799.939054167328,1486.08453817653,4884.75793768553,4433.63184619738,5553.8519219922,6974.59096206859,2733.6753605069,-5342.92570377379,-4129.61297687693,-5955.96294073764,-6077.39063225774,-3517.29472240116,1850.40451087853,398.370544901795,463.199341244616,422.113206466753,0.000949704204685986,-0.0875371918082237,1,2396.78347327667,1262.86962021653,-10.1330138123215,-30.5181880998627,2754.64238087595,31.2487914026453,-5188.18304033283,-5147.85110732251,1855.24858395256,5.54028412832309,654.715468640459,8.04572912749326,-7.29992443439058,"USA.InteriorAlaska.23","presence"
478.088164271466,771.809200408943,519.203447747557,825.384453058635,756.905125809691,-619.288372409139,-1641.35272707758,713.347313388246,1098.85332594859,776.275336689788,1179.90401889333,1059.30287503717,-1804.73197383783,-1387.68632930929,-1800.80483450812,-1439.27745658298,-1281.97261580879,2622.86224457588,1745.68785281586,1854.74062629978,171.343537370805,-0.000421104254201055,0.132615819573402,0,756.905125809691,347.296288787168,-21.8700718079341,18.0432680472418,-619.288372409139,-17.2977780824461,-1439.27745658298,-1542.8946420094,2710.80338881852,-20.6958716926461,282.168321660763,4.92134469050286,2.04023483652361,"nonveg_894","absence"
3013.58444319758,2592.32733193395,3289.90893835406,3768.0062795246,2526.56936093502,3199.86574187114,1101.4927764192,5374.74181171547,4722.06645252214,6002.49881400925,6452.24555646629,4207.14110872275,-5380.45605058857,-5535.93343133246,-5873.83477825386,-6052.72906354391,-3557.21726931478,2535.01788563094,527.046540831728,887.017432014286,-28.4715756461087,-0.00410456210374845,5.07681882381439,0,1495.71469561953,1267.83257699313,15.1735119700613,-26.0578578933786,-848.029838600529,34.6355969847152,-4149.01157937838,-3772.19825102597,1997.90883985266,8.17684739257409,368.747563888464,-3.16195644188612,-6.28146820999152,"USA.Kougaork.LowShrub","presence"
2905.73389580164,2274.31225759654,3220.65403560531,3846.95170921296,1973.66659965117,2836.09728463115,670.352300775762,5516.09781096031,4655.37978201742,5975.1354547597,6848.94930067462,3715.03353785254,-5701.18709355974,-6283.89952496841,-6271.46686338751,-6207.53613373944,-4188.81443601341,2287.34444419229,479.317078300837,737.006897272405,229.173543166388,0.00380390152956049,-0.275980604191621,0,3021.18076520482,2230.82684356599,-35.1109348229225,-20.0095262858491,3432.34021038764,90.8257621933973,-5800.4775861853,-5601.82674900927,2216.08705164754,-17.3081634190487,402.623510029662,6.25464033977195,-7.65502281160933,"Canada.DaringLake.Tower3-DwarfShrub-2","presence"
3241.66283252216,3640.19599775878,3931.03751548544,4032.01909191463,2298.06711899905,2969.80948609517,1330.91015619716,5982.20483311795,6079.75168493209,6752.71843087636,6884.6086486482,3948.28011978092,-6238.45448835443,-6290.47417206798,-6319.76082530321,-6825.50110347528,-4559.29531234695,2386.92818975907,287.556334430235,650.519646429941,169.582729122579,-0.0343218127265573,2.65613603591919,1,3233.97466729342,1683.50135442346,-28.2355520093026,-27.5995355588765,4570.61425318824,45.7371061398106,-6324.6660145312,-6438.56708054104,2293.93299758226,-20.9807746236999,623.191052501133,13.7827527331639,-2.83256989466018,"Sweden.Abisko.VJ-BirchShrub","presence"
2574.45779356018,2413.57508591087,2696.62463928547,2702.15834477892,2001.43316246821,1364.76772964705,-610.7401655746,4674.79602999169,4468.60295027944,4918.67049359241,4957.18333071106,3534.38042337794,-4427.39791412832,-5016.06115604355,-5017.83451149899,-5149.75589934625,-3485.72781985177,2358.31118783577,541.557877882222,868.150193185265,186.415916847084,-0.0333840797655284,4.78083219528198,0,2267.67123340812,1004.44072449245,-42.1735420514204,-5.21374968282592,1703.74019705765,46.2078437453926,-4954.91800699542,-4739.64975054234,2204.17451770831,-17.2689999526799,356.543574453535,-0.243922819645221,-5.43147191739584,"Finland.Kevo.12","presence"
1960.57951871544,1905.59863144509,2261.20315418903,2144.29904619071,1600.22793705557,2576.93292098767,-1395.49638738283,3911.04995733217,3741.00147186261,4372.03037230981,4190.04835095337,2926.27654388697,-4421.90239393022,-4916.69032772178,-4668.72077237449,-5035.89968677504,-2586.33975454001,2043.17096442395,493.131241058952,1175.93254741195,245.892225977716,-0.000370100408326835,-0.359935456514358,0,2086.89339577273,1499.37336863861,-101.998177549178,5.55482134463574,1862.0841161205,5.49535773987019,-4826.76881256463,-4652.29811090855,2112.5831284853,-72.715338734378,492.496827932335,-1.24079896298645,12.6826708572295,"Russia.Yamal.OstrovBelyy-2","presence"
1582.31612913481,1457.47720933759,1693.16510983955,1752.83113496891,1216.00593598661,412.481678466063,-1036.38010576182,3188.14388368989,3069.87102417115,3447.02442549688,3508.13661954532,2571.27922381194,-3820.18433347147,-3611.87142699068,-4008.55896069312,-4218.19595086012,-3318.28873636375,1857.20828634611,599.784373389325,662.353228151843,6.11592410715883,-0.00262108464570095,1.16423181692759,0,1482.86516130156,523.847649281431,6.10786727793806,-16.4155548158153,571.834850311219,14.2814854342435,-4136.03493676706,-4042.24902139797,1765.71479639465,13.6100636190016,283.181619751821,2.97170013489805,-1.30112437063288,"Canada.BanksIsland.GreenCabin-C00","presence"
1024.27846872156,743.558398837528,-992.45197670253,246.99495980881,757.478853431357,-292.101339723514,-2374.28038114308,1377.51751293369,1088.02331591135,-893.844938450693,521.914062033146,1027.38962293628,-1423.92433831247,-1687.99693687766,-3664.3419635045,-2299.42722042816,-1482.86650640603,3077.72652168692,1291.34047036355,2021.25469338604,230.094051070176,-0.235232427716255,1.0544182062149,0,743.558398837528,2016.73044542409,-309.861734127835,347.202075108012,-485.729916302418,13.4664573075928,-1687.99693687766,-2111.71139310576,2795.291962434,-130.892307016997,1150.45237864076,130.951971172251,-14.5864224401645,"nonveg_602","absence"
1930.0108864716,2047.25035600867,2770.48430853841,3175.88541569971,1409.46360378189,664.802423661984,546.247829508117,3712.45182045841,4107.00507646074,5304.68015428537,5952.20243630289,2797.44618201745,-4664.73697587637,-4715.20059519983,-4929.65670735756,-4789.62488713953,-3446.23385438266,2023.27287122359,608.883537210437,635.225433645288,117.182886928559,0.0030463479924947,-0.339556366205215,0,2517.61280949413,1090.41933239803,-2.03797607712274,-20.6750302079884,2911.84332791571,-40.8083800401195,-4973.08845571973,-4261.8136746042,2325.78144091955,3.80715838289892,732.80927013788,9.25079226879379,-1.36222141795587,"USA.NorthSlope.16","presence"
3581.41939439931,2153.38936824254,3187.43672240322,4191.89021073955,1808.03335185959,1554.61186179582,862.581880814714,5905.25417285308,4001.30705422954,5232.25955929344,6565.09342404484,3252.76479420629,-5447.98539923575,-5379.95736351384,-6455.20805982179,-6871.54804684752,-4072.30520055759,2896.48303561216,411.560263006483,710.97342932697,-369.066801120735,-0.0132730395222703,-0.0043508782982826,0,3299.19070415837,2441.62563824514,-32.5732592056196,-32.4318576406327,3543.98098833711,124.680947725785,-4933.86334825771,-5476.67159234613,2632.60270855836,3.81074564146598,749.344569992573,20.3098805059089,-18.7971828307548,"USA.BrooksRange.8","presence"
4056.21966621977,4265.91921641407,4149.00423564818,5041.3943276484,2626.79455833136,3255.52653230002,3269.67649189959,6942.79144181133,7439.4226991533,7128.63664921531,8416.03687953019,5571.75493187015,-6966.83230680967,-7104.8314355889,-7854.82775268778,-6878.15718167583,-5531.1741693337,2640.83511984999,459.785014218858,448.697277887961,-413.151011470699,-0.129966390132904,-1.27419266700745,1,4256.54856296976,2020.44635214356,-50.5073101534144,8.55005577788977,5654.03257544476,43.4692729150879,-6843.76716068474,-6730.58221330787,2667.16711662411,-15.1116599869771,443.942458242801,6.76730928797219,-3.41330083924649,"Finland.Kevo.11","presence"
74.077880843478,-88.9659912761527,198.002777124239,28.914352215285,-43.4712930095398,-1117.21721334753,-1569.5885019709,177.183597464187,-39.6322543838687,358.37315105897,183.427665066406,-43.6526742156013,-952.690108609096,-1024.51936593065,-815.758822811593,-1116.99589248199,-955.482940057545,1532.24505419098,940.936310520767,1130.1104413132,272.617958614581,0.244417130947113,4.40850114822388,0,28.914352215285,286.968768400392,8.89939078468179,-15.1036193894943,-1124.28221815729,6.13434087999412,-955.482940057545,-973.089425978176,1532.24505419098,14.3110333183437,345.903439534139,-13.6258308422859,-4.6297085071339,"nonveg_703","absence"
445.91868249084,814.676014711431,600.178099640028,333.009112649879,-60.3105562965048,-784.137237432765,-3645.46570417958,1034.58025504533,1624.05566299946,1376.71755236133,1011.481425272,58.18740553958,-2243.3912034852,-2046.73327908248,-2547.04949597656,-3040.20225217204,-1489.3825625243,1796.52202940321,849.476275772466,1879.0580838829,-159.858542454762,-0.0352011658251286,5.82091283798218,0,445.91868249084,874.986571007936,38.1669981414499,26.8122393839254,-2615.50173427346,40.6830353960731,-2243.3912034852,-2273.35175864811,1796.52202940321,5.26662699224445,167.741189288079,11.9860964996095,-10.990605998396,"nonveg_954","absence"
