"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","texture_NDVI_peakSummer","topo_eastness","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeLSES","spectral_NDWI_annualMean","site_code","presence_absence"
1966.8003336072,1875.90392123553,1225.13859165897,-3829.69957417138,-4743.23351431977,-4459.78516578,-4451.20494927369,-2959.35903544106,-57.3386564503185,-0.0121270093239016,1768.86208326541,1674.28562790235,13.6101107401707,-76.7887199777371,-4143.09686982439,"Canada.Ivujivik.TP13","presence"
137.936138916547,600.682352081974,-260.932093876604,4471.3448287555,9486.57410525899,8355.54407493718,5549.71804787824,4572.0697094879,-383.091125731342,-0.304121911525726,137.936138916547,995.422964016487,7.25214968714819,52.3906823166572,6487.05015326356,"nonveg_1344","absence"
2258.12115828876,1772.17717621424,1361.74388024622,-3929.25391617822,-4236.88261276111,-4726.63141112615,-4835.75129871124,-3373.19793758494,-129.694807242516,0.0324055080612501,2010.0329422521,1316.05613126747,54.8356721361445,-46.8276830934549,-4324.43907985583,"Canada.BanksIsland.GreenCabin-C11","presence"
2840.81898816859,2187.82381236821,2314.5880085579,-5849.36910259866,-5338.14873709306,-5983.18461442508,-6111.92889433083,-4652.52885010135,76.0127576755045,0.0273685716092587,3099.32635009309,1148.95636957694,-0.519401976228346,-44.1906295991131,-5180.51032059575,"USA.InteriorAlaska.4","presence"
3421.64870404058,2873.91202792071,2319.22793557136,-6839.26411094469,-6600.12952987281,-6886.40406123967,-6692.08102940765,-6464.04242739124,-375.391835688146,0.000843538475843767,3393.92251017878,2096.82086363635,21.9678473059145,-42.1469792883629,-6631.34207291462,"USA.InteriorAlaska.21","presence"
162.691858243889,101.38599868864,651.735363982961,-1956.88221159707,-1975.87474447841,-1733.5573008529,-1316.60489105935,-1012.62560941661,490.059690835115,0.0529848486185074,206.002663063865,550.349365294321,-12.8695659405019,-8.71805536460212,-1599.10895148087,"nonveg_1037","absence"
3149.56953111732,3180.97932342556,2288.88197279403,-5639.43050471945,-6263.81311241451,-6139.55387299474,-6371.93172465251,-4538.01288758522,-26.8519499044925,-0.077686072992427,3212.12895611166,1753.19750219074,22.0070864112084,-16.0808007500286,-5756.84732438384,"Sweden.Abisko.NT-DryHeath","presence"
2461.48751631523,2510.04576085574,1729.58108431656,-4516.82866989641,-4898.66175168613,-5176.63922236646,-5318.21156795921,-3844.59064010876,329.095083379591,-0.0244003522209823,2243.92622167357,967.358504542038,14.1950287183398,10.2225575860129,-4875.71862586846,"Finland.Kevo.12","presence"
2281.11353135616,1475.51217292376,1605.04278783296,-5760.48719509404,-5657.02726689299,-5466.89772914471,-5613.97338954995,-4836.23660455607,207.941736177902,-0.00797696597874165,2346.77952767607,1340.67922632072,20.0172929162763,-24.8822880246035,-5061.29748374123,"USA.InteriorAlaska.1","presence"
2880.51235074678,3108.61035660676,2156.97347943396,-5862.5544919963,-5604.84246003471,-5934.51069240717,-6301.81681121997,-5087.49488631331,0.566409715876539,-0.0881376571953297,3105.28504400701,1021.10169063356,20.1693665951559,-9.43518303435196,-5964.28167304629,"Sweden.Abisko.NT-BirchShrub","presence"
-98.9532607374923,-246.198418144603,-216.256795864546,-292.268107753755,-1176.25400425031,-1241.82633064981,-816.823222213529,-327.738605194857,-858.42942315849,-0.283094644546509,-216.256795864546,334.550598041605,2.02247474356989,5.74569867491555,-770.982054012451,"nonveg_875","absence"
2769.88190804412,2785.26732570405,1916.93098774108,-5797.6938806503,-5595.34267613043,-5774.15690062012,-5959.0365778766,-4193.88288844946,-26.0835204109922,0.00638262005522847,2931.77732626643,1420.15931222075,16.5533282678659,-6.48246422738544,-5474.63056568323,"Russia.Yamal.Kharasavey-1","presence"
-34.8743719669237,422.422331288723,256.541182388355,-1981.05807378569,-1282.83495703493,-2588.2941073344,-857.655204537393,-1212.86728344892,581.222601069729,-0.0957289859652519,256.541182388355,1151.52781172918,-6.07115738240165,90.0274863481414,-1584.54192522827,"nonveg_956","absence"
3074.73135536706,2451.09305435416,2011.36074677082,-5657.5838919572,-5407.44861263846,-6070.464088485,-6374.72330264129,-4936.16641562922,40.4748510572005,0.00103121331760324,2929.07321291339,3126.9320478843,60.8675328284897,-80.3465131918903,-5673.00738915272,"USA.NorthSlope.Oumalik2","presence"
348.66178216931,481.777004322791,-682.361117865984,559.328474511671,388.616637090524,-492.723236957045,-47.0588451398885,1355.16186083867,340.15721023321,-0.00815203972160816,348.66178216931,1291.28650068747,41.2409160014118,22.885194771885,352.664978068786,"nonveg_1547","absence"
2271.50763377285,2515.9145688053,1636.76402188595,-5499.38910819155,-5680.26388380967,-6016.24549907117,-6052.32228066688,-4434.49674851191,-332.104824630458,0.00968833453953265,2224.72794773111,1666.91020955664,16.8065550148592,114.899284703063,-5293.59591816064,"Finland.Javrresduottar.A-Hummock","presence"
2288.3224442118,1934.82133813024,1489.21010372324,-4961.67184179283,-4929.07874036271,-5148.60618091612,-5366.94521464034,-4146.51974441541,135.891133700429,-0.00956935156136751,2497.49079907564,1738.31119868383,40.8703282928456,-69.2821610721831,-5056.98565969247,"USA.NorthSlope.11","presence"
-442.66306269556,-455.922335364337,-1041.52409759327,-861.866466909369,-1275.60840411791,-355.025977943307,-386.532588735236,-663.431503403895,-62.2967541744094,0.108110956847668,-442.66306269556,1376.93646525508,18.7144073405536,-79.1334703026147,-708.492988221943,"nonveg_558","absence"
2849.66381126303,2988.92612779196,1431.82517137836,-6214.03963715796,-5530.80935623169,-7146.96679089787,-7876.77189037389,-4765.2220721545,26.0226302659997,-0.0109510417096317,3151.59527454666,3701.06405616763,46.1681618712093,-77.283220084306,-6103.65720269961,"Finland.Kilpisjarvi.17","presence"
3476.70908853711,3293.02010002086,2307.25324569203,-6004.4554376178,-6326.00417125636,-6306.02263982522,-6624.13994193869,-4887.48805015451,257.862579015769,-0.0227789403870702,3553.43816060402,1895.29816466836,35.0605201838407,-39.9373341166669,-6079.32514625057,"Sweden.Abisko.NF-SeasonallyFlooded","presence"
308.718028505092,313.260726265816,197.065862236367,-1428.79464316081,-2023.09186384645,-1660.15543248746,-1729.04232898877,-940.292999112738,299.371646819513,0.143409952521324,313.260726265816,407.271401817181,3.38339897784014,-291.076537787733,-1556.27545351925,"nonveg_645","absence"
3501.32116158611,3521.0607168983,2284.46615358335,-5803.86748709359,-6032.20398232976,-6349.84470500038,-6871.92919243539,-5017.39352961228,62.2152672813274,-0.0619554885973533,3310.52326405115,1617.34706927602,39.4334620791814,-10.9890146902723,-6007.51458421448,"Sweden.Abisko.NT-MesicHeath","presence"
667.954318586591,543.266535402618,-61.4913665960701,-660.057760223251,-953.152496606235,-2379.37138639031,-1059.92155353555,-1352.44135011752,-649.476664185757,-0.255682557821274,543.266535402618,746.690763485683,29.1778274073064,51.8335816918093,-1280.98890937457,"nonveg_560","absence"
-159.425638356728,523.612266149347,222.542588775255,-2787.98746210371,-2435.15664831423,-2547.53439586622,-3362.51113581607,729.927051967861,-165.825656489242,0.000872678123414516,453.199081989969,976.763525666863,-20.1035909016833,-14.6862810580394,-2080.65251802647,"nonveg_1672","absence"
-114.069306478345,-763.751464337726,-164.535010666703,3616.11772535707,6075.66342499276,5495.47019863014,3817.11324586105,3702.91000069702,-34.8173867152384,0.00564983859658241,-164.535010666703,964.804469547391,2.29389564492533,-33.2691196395652,4541.45491910761,"nonveg_1637","absence"
-334.699792008545,-405.159394608073,219.264472335443,-358.445350381345,-554.354181786603,-384.683161974477,-216.615176294612,870.760957385155,-406.1859120613,-0.35617271065712,-294.893240762104,624.423866943516,-23.0818443476662,-4.59442307691538,-128.667382610376,"nonveg_536","absence"
1772.60291949565,677.124809946854,700.820143548953,-477.918307202654,-1930.2271848326,-1973.21862156814,-1416.80389972945,-1763.35758014505,-141.055562495851,-0.0131006967276335,700.820143548953,1095.47810954879,28.9671020526133,-1.01083474676389,-1512.30511869558,"nonveg_745","absence"
378.757562681674,509.461782541959,406.201222777356,-1529.4106580804,-1294.07790564963,-1381.11721606993,-1611.46865379989,-1430.66514721752,238.42829159262,-0.0421525798738003,406.201222777356,165.501366372523,-1.19320261285572,22.5743603522112,-1449.34791616347,"nonveg_768","absence"
630.82205740666,975.913619030147,575.144805184921,-2507.7354123716,-2424.7818173366,-2581.36864709876,-2540.50929791758,-1159.87331804527,-32.7631573943574,0.0187452228386134,1209.55540705137,1496.36795987495,13.8631410001408,253.972162379932,-2036.09351068274,"Canada.EllefRingnesIsland.Isachsen-C01","presence"
2393.49305349032,1578.39684509207,1243.02038127611,-4453.2895142889,-5751.46389649736,-5704.30468879408,-5245.92080274445,-3354.03772706699,-216.078843253904,9.22600229387172e-05,1958.19365945586,1573.60148980743,27.354799288374,-81.8862100072043,-5132.60332376737,"USA.NorthSlope.14","presence"
2902.89967599959,2916.38007660569,2072.89530693275,-5143.13346811385,-5512.9676335021,-5795.1964537293,-5827.93761584608,-4219.16009475378,160.370221192886,-0.000808830850291997,2892.30958588647,1318.74821994189,43.674996753204,-35.921342037833,-5242.60970707287,"Russia.Yamal.OstrovBelyy-1","presence"
3214.70715187892,3165.91085824217,2519.1187588288,-5589.40468558096,-5836.34195521297,-6267.79393685475,-6563.26133480451,-4042.23588048706,234.002471513697,-0.00259560005118449,3209.16501666407,2866.04109607592,29.4660676930001,-51.7167389206459,-6185.86911550009,"USA.YukonKuskokwimDelta.3","presence"
3488.13016984332,2796.29691146582,2470.70075077465,-5918.06136257779,-5623.25887894268,-5938.6381683975,-6796.86055366542,-5343.82480393005,-718.397181463676,-0.0100890202447772,3497.59001371119,1148.40718923479,4.2219223786778,-30.7727907579023,-5268.2260107008,"USA.InteriorAlaska.20","presence"
2938.12091181932,2063.45048403794,1893.34584114786,-5073.68575295122,-5806.44660018018,-5957.63146483392,-6030.11794996582,-4401.54081358632,-352.789100382424,8.16248473711312e-05,2655.49307779806,1106.80069009794,9.71998380673226,-8.98083189940482,-5601.51146571381,"Canada.DaringLake.LowBirch","presence"
900.199968133426,410.58270802406,-286.944891277241,1441.35654306673,613.221119206375,-746.056599856534,-1297.52626165535,6394.8664404162,758.879438071272,0.000945008476264775,526.377213122212,1187.14485941067,28.9547526685529,-12.2003153224043,1281.17224823548,"nonveg_1794","absence"
441.415260196586,482.838443030221,106.439531595232,-1723.60816039713,-1670.28564832348,-1976.50036009041,-1441.70388951785,-2155.03642084366,160.282893735811,-0.000346823129802942,441.415260196586,553.872210596152,9.05339807030687,33.9594804303957,-1793.4268958345,"nonveg_953","absence"
-1168.0307693124,507.937247917819,171.595186074677,-511.053174481202,1814.12925040558,1039.51333199109,-737.869388282629,1525.43678386735,-234.391106625558,-0.270900636911392,171.595186074677,1743.54261218231,-41.8633111058461,-3.21783785486156,626.031360700038,"nonveg_593","absence"
434.047220184246,322.495652959611,20.8760965790701,-1306.72598095463,-74.6883228641632,-878.762051241232,-1681.22834151056,-1728.18752809798,-196.65575310284,-0.344030499458313,322.495652959611,413.171123605176,24.304183741481,-3.42528426106453,-1133.91844493371,"nonveg_988","absence"
2071.23894015246,2227.88901141669,1342.4251516781,-5045.43166166793,-5814.0128962861,-6077.88978279288,-6127.74326013111,-4225.80010922962,-197.201563442988,0.0318381901830435,1669.68524332824,968.88968768898,16.4539181898217,33.2347901336325,-5199.61719309579,"Norway.Javrresduottar.EC-Salix","presence"
86.6058507139798,447.809686649654,455.469276760821,-2140.03452343895,-1777.87335548496,-1714.50162698592,-1894.51629629893,-1132.85953462304,685.502756512086,0.00116626417730004,447.809686649654,454.667249403837,-14.7545370418737,-13.3519162097377,-1731.95706736636,"nonveg_916","absence"
2805.14020638149,2199.88270522465,1979.22699098957,-5771.36362390872,-6472.6608197034,-5966.99644261681,-6364.38266403958,-3934.04065173352,-274.890288165149,-0.0299471271120839,2743.49927714593,1578.43240918535,24.5738006592664,-68.6274960515372,-5276.07818131672,"Canada.LeRoyLake.TDA3","presence"
1315.3785252436,582.047466423145,943.365682171425,-1592.49932576605,-2500.82157856302,-2625.07132434394,-2173.43161938302,-1399.9306196392,-556.706573787173,-0.00441957311704755,943.365682171425,733.331058820454,15.5005351280073,-6.85428307888751,-2058.35089353905,"nonveg_540","absence"
1894.11389626086,2415.74168096138,1151.34218023789,-4663.6341320573,-5147.30403820164,-5843.46997266912,-5953.17508470299,-2877.60214322917,259.120923076578,-0.0260821336673366,2188.71652401121,2032.80872039725,7.89476271356198,-69.6909617338971,-4640.90589323723,"Canada.DeceptionBay.TH7","presence"
2614.13964375423,2346.13223299042,1985.03660701912,-5373.29428117488,-5815.30688913292,-6308.36315755517,-6804.9644692945,-3274.5097682534,-287.573300787234,-0.0425350918538041,2285.79359162292,1915.82446276252,1.33300952682994,-85.0419764975669,-5954.78418606737,"Canada.DeceptionBay.BEGL1","presence"
2723.77221659929,2325.28121759816,1682.04898601481,-5303.99057794977,-5543.59184417225,-5504.97277441224,-6075.34465683588,-4580.540732815,97.701894882917,-0.0412609373064091,3430.0247537599,1972.26673478062,35.9857984243638,-52.7212941187655,-6223.19721316273,"Sweden.Abisko.NF-Wetland","presence"
2796.90375037364,2617.01941695415,2386.36524553335,-5166.54766915604,-5663.12968398417,-5737.80382701544,-5838.93560686144,-4117.8553404092,-12.3554614323966,-0.0035120745189488,2695.71303206494,952.595750535012,-3.2009834720767,-59.5372344084383,-5263.96830784847,"Finland.Kevo.8","presence"
2823.39178527895,2628.79614674257,1975.94013950719,-5750.88554415253,-6256.11104863509,-6393.54576231112,-6207.19480756537,-4778.05633671029,274.335957007702,0.013155909255147,2311.70076871819,1542.31453008959,30.1876277543053,-3.96519260552552,-5610.56708469253,"Finland.Javrresduottar.A-Sphagnum","presence"
249.957032346238,112.919676600076,81.8145186073912,-2995.36267000003,-3317.34127682468,-1044.03376643639,-2695.07372514703,-2168.30978194694,792.563968259687,-0.00106641324236989,249.957032346238,2176.53114956438,5.09522768905598,-126.201528915982,-2444.02424407102,"nonveg_600","absence"
721.943308618228,447.810068938402,549.449024343785,-1072.70209700874,-1735.18595712616,-1201.50036857769,-1638.88488144719,-640.556694312096,-110.136955335638,0.0982642695307732,549.449024343785,362.260166549984,6.38867719534975,-48.1015088985368,-1257.76599969437,"nonveg_984","absence"
3261.62951560279,2621.77946840436,2283.60937695969,-5657.4499197926,-5801.79311222565,-6168.07633514659,-6516.28243774632,-4981.0940019522,222.175418825406,0.0459540635347366,3065.19893333106,1867.13880861711,33.7175093154001,-61.8259570731777,-5971.21625230825,"USA.NorthSlope.HappyValley-C19","presence"
564.27059836669,961.142856171743,-121.446069061488,-2046.27616830948,-1180.54164829839,-3524.0471770944,-1966.21291406509,-3306.72254105934,-5.74726518642652,0.00241452804766595,564.27059836669,1082.58892523323,21.4286458571306,147.113905072865,-2404.76008976534,"nonveg_760","absence"
2641.4699030814,2617.55071585455,1966.02120314949,-4898.30007035698,-5124.15397099205,-5449.62498415595,-5301.56463433199,-3938.41663966009,217.570375147292,0.0247385385963652,2572.97007583253,1386.46221575012,23.2263465480355,-33.7033142915682,-4999.05907312791,"Canada.ChukotkaRiver.TPO2","presence"
2287.85844605402,2325.00877378722,1712.0990659759,-4948.78368216543,-5154.08633098428,-4901.46352895303,-5415.03648798727,-3979.48778424255,2.83770276530048,0.00797474859282375,2280.77961470047,859.064439516279,14.4468618644966,-30.1352681744335,-4653.84496506804,"Russia.Yamal.VaskinyDachi-3","presence"
2714.91850862697,2147.79564593845,1997.26934631897,-4948.21536271169,-5386.0756355744,-5219.75377968334,-5487.93047303007,-4811.85271928239,186.359499528724,-0.0136157386004925,2648.11014099717,2079.91060523248,28.5759429483693,-47.4916137080439,-5465.62838738035,"USA.YukonKuskokwimDelta.15B5","presence"
-96.0057626644117,-161.926362375903,437.104228190086,-2189.99433836759,-2195.78483583768,-1940.38606641296,-2279.47298724571,-1198.12940873993,368.016126151696,0.070831798017025,55.7885807947077,599.030590565988,-15.2317140244142,-19.7880938349209,-1960.75352732077,"nonveg_871","absence"
2938.12091181932,2063.45048403794,1893.34584114786,-5073.68575295122,-5806.44660018018,-5957.63146483392,-6030.11794996582,-4401.54081358632,-352.789100382424,8.16248473711312e-05,2655.49307779806,1106.80069009794,9.71998380673226,-8.98083189940482,-5601.51146571381,"Canada.DaringLake.LowBirch","presence"
2191.21843185944,1944.03863286831,1625.14565261139,-4987.78463577916,-5142.70015692483,-5357.9506317066,-5484.79384202647,-4078.90635399484,-72.7164232685926,-0.0148187286686152,2352.46750647296,1077.12861795332,10.2498180435407,-16.4839346855122,-4786.43723351472,"USA.YukonKuskokwimDelta.15B3","presence"
360.902180314255,344.248423671371,361.652793573399,-976.364061438037,-1013.93541648166,-881.378166144574,-746.937854337528,-401.319010685227,-321.500071327267,0.024918157607317,361.652793573399,270.338216589942,-0.0278004910794144,-24.4285446515358,-803.986901817406,"nonveg_976","absence"
3858.07556464933,2684.10450339931,2431.33608289802,-5973.81306129671,-5498.7491746514,-6601.32400447253,-6971.25485438802,-5702.3065162814,187.13677333306,0.00607455149292946,3463.42826677671,1635.76448831816,35.5784150093495,-53.2475961901905,-6262.3876714955,"Russia.Tazovsky.Burned44","presence"
2596.05665845401,2636.44359169555,1917.21462874005,-4919.18132221139,-5435.86225708652,-5673.81497073116,-6216.64093751662,-3305.10539130833,166.305141669401,0.0226789267940653,2314.10725680063,1122.85483048335,-5.87518035462042,-54.0666376771573,-5762.44162345252,"Canada.PayneLake.TDA2","presence"
162.691858243889,101.38599868864,651.735363982961,-1956.88221159707,-1975.87474447841,-1733.5573008529,-1316.60489105935,-1012.62560941661,490.059690835115,0.0529848486185074,206.002663063865,550.349365294321,-12.8695659405019,-8.71805536460212,-1599.10895148087,"nonveg_1037","absence"
2695.09153611126,2606.93212600761,1951.87033101978,-5453.0061578223,-5544.28269919802,-5756.79419771838,-5889.63160261612,-4109.76121876582,81.5161041546356,-0.000155909266322854,2621.79269971651,1316.09055508819,18.3295202017418,-45.10683893815,-5338.68408273001,"Russia.Yamal.Laborovaya-2","presence"
2544.07144930028,2339.68313904955,1653.43930698784,-4516.75897231687,-5287.19765633641,-5754.61219770548,-5665.72314330488,-3847.71329760759,186.371266396381,0.00812014694222146,2273.95935712388,1043.95000847697,19.5608461998767,42.3990430206597,-4972.12275731027,"Canada.PayneLake.TD2","presence"
-66.8114201302997,-147.687756620881,-147.79410404213,-801.069919454521,-602.152756005691,-682.775372863271,-498.706596237223,0.561232186223663,-309.503986511677,-0.206217885017395,-66.8114201302997,806.055027135296,1.8405155434507,-12.2814369866069,-516.828682474896,"nonveg_921","absence"
2404.41929245865,2422.32016129871,1547.15229034004,-5084.36624628034,-5408.15142177289,-5410.65242598106,-5432.00411422694,-3378.20141856775,38.2755036590177,0.116167786717415,2461.15193058399,2628.35663111011,57.1599548830588,-16.3111741746012,-4974.62504216448,"Finland.Kilpisjarvi.18","presence"
1223.29026669844,848.162747204223,994.907824505046,-2955.32436700166,-3199.83640923256,-3126.91691839124,-2946.6167806652,-3035.43390079998,-11.4905721036665,-0.127293646335602,1037.79511384716,375.127519494213,11.4191221096694,-12.6421577761961,-3052.82567521813,"nonveg_701","absence"
1772.60291949565,677.124809946854,700.820143548953,-477.918307202654,-1930.2271848326,-1973.21862156814,-1416.80389972945,-1763.35758014505,-141.055562495851,-0.0131006967276335,700.820143548953,1095.47810954879,28.9671020526133,-1.01083474676389,-1512.30511869558,"nonveg_745","absence"
2985.65413128764,2048.61568992663,2270.84806184179,-5370.91265999739,-6021.03695949399,-6048.42484467722,-5904.47617052046,-4608.01451817442,91.9790565323583,0.0235849016656479,2859.79876265427,1711.20221624768,8.27611288069292,-61.5813845484344,-5644.50432260189,"USA.NorthSlope.10","presence"
952.184583661445,879.071236857514,793.172262887532,-1714.55382919382,-1742.10867489913,-3087.52380832702,-2027.70719293851,-1628.65713941122,-832.929172142496,-0.0133769940584898,825.404800765678,1075.53680693193,6.36049283095651,71.6016757234285,-2040.11012895394,"nonveg_926","absence"
348.66178216931,481.777004322791,-682.361117865984,559.328474511671,388.616637090524,-492.723236957045,-47.0588451398885,1355.16186083867,340.15721023321,-0.00815203972160816,348.66178216931,1291.28650068747,41.2409160014118,22.885194771885,352.664978068786,"nonveg_1547","absence"
2271.50763377285,2515.9145688053,1636.76402188595,-5499.38910819155,-5680.26388380967,-6016.24549907117,-6052.32228066688,-4434.49674851191,-332.104824630458,0.00968833453953265,2224.72794773111,1666.91020955664,16.8065550148592,114.899284703063,-5293.59591816064,"Finland.Javrresduottar.A-Hummock","presence"
679.522954946588,185.346343450435,-159.898753981224,-841.563964718249,-1302.52983579024,-1770.75769720161,-1661.05013071675,-1126.07785333114,-314.620064636945,0.0660101100802422,185.346343450435,839.421708927812,29.9793467474218,9.09072991732492,-1340.3958963516,"nonveg_542","absence"
1698.51008279767,1677.76978477445,968.829450915952,-4400.38713545477,-4281.907951101,-4917.50509866022,-4880.43275144838,-3635.4495010285,-65.8930686328156,0.0353788313056741,1790.45055224109,1111.81905905154,-15.1805956193596,-29.4931633857704,-4245.39521229591,"Canada.BanksIsland.GreenCabin-C09","absence"
694.189410193517,249.270092628141,288.11217117612,-777.96129457455,175.131728566472,-1122.3307051208,-1286.69204824587,-1084.04851023867,-599.706146639737,-0.259179145097733,249.270092628141,664.140789608639,22.5598466120776,8.76885888173047,-819.180165922684,"nonveg_931","absence"
2938.12091181932,2063.45048403794,1893.34584114786,-5073.68575295122,-5806.44660018018,-5957.63146483392,-6030.11794996582,-4401.54081358632,-352.789100382424,8.16248473711312e-05,2655.49307779806,1106.80069009794,9.71998380673226,-8.98083189940482,-5601.51146571381,"Canada.DaringLake.LowBirch","presence"
3029.46199242759,3151.00381120864,2298.31090654611,-5460.17193342028,-5946.67821837984,-6109.07905434831,-6430.46812918602,-3970.54638808245,206.30140893669,-0.0307858064770699,3286.07084849598,1104.5992995779,2.51869421560552,-31.8586688413538,-5317.76447494239,"Russia.Yamal.VaskinyDachi-2","presence"
1397.89862896028,1361.51903464071,947.487693216281,-3921.24725165698,-3629.25568583328,-3819.63432086313,-3642.25577796086,-3472.66324305554,-148.902985931248,0.00427461669702704,1357.42572125782,808.134866166131,9.72332327465638,-21.807067790277,-3594.94827404447,"Canada.BanksIsland.GreenCabin-C00","presence"
2281.11353135616,1475.51217292376,1605.04278783296,-5760.48719509404,-5657.02726689299,-5466.89772914471,-5613.97338954995,-4836.23660455607,207.941736177902,-0.00797696597874165,2346.77952767607,1340.67922632072,20.0172929162763,-24.8822880246035,-5061.29748374123,"USA.InteriorAlaska.1","presence"
571.736765738719,950.118382607792,-510.464258825153,-1862.89213391752,-1714.17735152319,-1545.25224617524,-1699.18515302938,-2715.59597392472,-276.671234333458,-0.0228532273322344,950.118382607792,1593.52974593965,27.7487442195864,-13.2947104506702,-1907.42057171401,"nonveg_576","absence"
2737.92397128428,2143.51928274664,2416.2513582239,-6315.67656044382,-6148.09954713033,-5582.89147802137,-6548.65615772466,-5273.86043949831,53.844291250694,-0.000816335629982253,3258.34736387507,1508.00410676021,16.0302522504141,-52.0001416124211,-5518.43826536655,"USA.InteriorAlaska.22","presence"
3088.5945536429,2912.51607061257,2201.19370587525,-5741.80897376682,-5916.71478892451,-6104.33520736333,-6584.4566576426,-4934.52063316275,215.770343456847,-0.0382688516835212,3389.56211053482,1692.44511589135,33.7262550577322,-37.1389192457595,-6090.94069086961,"Sweden.Abisko.NF-DryHeath","presence"
307.29019673552,1186.35102145934,388.644162315652,-2454.18003197246,-1481.59012813826,-2693.00704813968,-2341.60303548493,-806.7332595007,-256.002111821575,-0.0352011658251286,504.186890873719,879.060824723823,-3.38974856583882,85.270516323203,-1955.42270064721,"nonveg_954","absence"
566.998584893983,1436.32821620781,318.7663564727,-3593.88577527537,-2159.99306750727,-3260.75792180442,-3460.70877132434,-3848.67364478325,360.438861108882,0.0448121279478073,718.689394724222,1117.56185973511,9.54739340081855,121.457517238893,-3264.80383613893,"nonveg_764","absence"
716.366665920338,73.218055501259,124.798265475553,-783.389266183188,-1607.64304024465,-1197.28946975967,-943.751025874392,-751.732418798403,471.420527268145,-0.023419601842761,286.617130203345,643.148610419079,15.5675894853891,-23.7110083002317,-1056.76104417206,"nonveg_729","absence"
