"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NBR_lateSummer","spectral_NBR_peakSummer","spectral_NBR_startSnowfree","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_endSnowfree","spectral_NIR_lateSummer","spectral_NIR_peakSummer","spectral_NIR_startSnowfree","spectral_SWIR2_startSnowfree","spectral_blue_peakSummer","spectral_green_earlySummer","spectral_green_endSnowfree","texture_NDVI_peakSummer","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualMedian","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NDMI_changePSLS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualMedian","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changePSLS","spectral_SWIR2_annualMean","spectral_SWIR2_changeLSES","spectral_blue_annualMedian","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changePSLS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
3122.49678360911,2997.16432942529,3430.06615807617,3926.47173998508,2103.76855109511,3930.53548829836,4153.06662154362,4573.12552480992,2588.60288986761,-110.345442178959,4780.95859529084,4961.00584078145,5462.33961364774,5936.59618639313,3479.29548291466,-5393.81628400966,-5383.10528699595,-6086.00980322685,-6128.573765562,-5151.23110180312,2712.3726528762,2819.3227050246,3153.39210739671,2493.68748612418,1398.00206543828,533.739032851585,892.091054007401,850.58966408131,-326.156213650949,0.0120187181358536,-0.0118564550454418,0.998570680618287,0.403358717759451,0,3165.02599079327,2972.04860948981,1531.31291647254,26.6991214345552,5.75946268850927,-9.75821274774567,-1.11014262922721,3804.85108211661,22.7095355057571,10.5177464035539,-5.99245724899274,-3.00122253112803,5153.99674664592,4759.97824137848,34.4886412492305,10.0834538748161,-6.85349612535243,4.19491899830184,-5314.63017271643,-5645.67688309322,1451.1985628727,1.84636803746752,-26.1052388151779,12.2242033434026,45.8237391715056,2781.74346055729,-2.31088303486187,-6.47197707900521,3.24788900682517,482.767360979887,-0.735195110385703,1331.41816405373,12.9168778110827,575.353832156072,-6.14985247284989,12.070197045016,221.661731676191,0.946793875443686,"USA.YukonKuskokwimDelta.UB7","presence",0,0,1,0,0
3646.4016321478,2966.91664325453,3899.49109846136,4613.82246594895,2701.11551256889,4122.13091532189,4841.49566360876,5475.36829287198,3552.85385213952,859.420364330337,6240.1740746971,5826.03128396597,6718.60199377315,7488.30531646847,4763.91961236008,-5999.86693300367,-6331.1691476453,-6874.56314335104,-6792.75479921784,-4614.8598259278,2216.81213527364,2606.92721172086,3080.97125184449,2443.58885709028,1287.3345013832,423.214186374901,690.545464257317,517.624029627119,26.120800954922,0.13827225069205,0.0205718523098363,8.80107816060385,6.23456750975715,1,3860.25249563595,3866.88813529478,2230.14139435518,28.6670661237067,25.1140876972192,-11.9932303039325,-48.4523223730051,4602.94937022829,22.2357135463204,36.3302412898907,7.91782377121988,9.76915093229932,6501.12848062795,6640.030479,42.5923392146035,32.8918514177928,-5.08319884963957,-52.9290607815693,-6222.67852669165,-6083.01081981206,2175.02297745062,-34.1895919533334,-18.4107073181893,24.7550638562757,10.3533680801568,2760.11656832296,10.8056228036562,-5.34115823442426,-24.0785814398517,258.469430155424,2.80838263379846,1095.2374270088,-3.67513041839656,469.644413443659,-2.08794867161248,-0.629441403431839,171.245629986005,2.01208611274259,"Canada.ClearwaterLake.AB3","presence",0,1,0,0,0
449.978501562623,-470.413975823999,552.579300610339,225.589245072303,484.715628814122,1466.25458018102,1322.01691446061,229.606331105387,3775.3974862865,2747.72959369431,432.710098099561,-879.353031282816,613.797436022093,212.813365557859,75.7354495849901,99.0262287033615,687.957310685333,430.452612009965,-445.260014892245,820.16895512535,524.102461681692,1165.11665658359,915.670661647983,1571.67600538984,856.525987603829,540.490740989287,1029.65163185204,395.26943300481,-151.141221673294,-0.38668555021286,0.349360018968582,32.0399475097656,22.2669868469238,0,449.978501562623,248.489740047078,1022.99327643434,-0.964920201430529,-6.06457449973838,17.2100029230545,-51.1496638217169,1371.33985930086,-66.7793785273788,-30.857662924202,57.4952938608014,69.9332274145309,212.813365557859,91.1406635963374,9.91596245873809,-5.94315493355953,21.1044247612755,-74.6575233652454,430.452612009965,318.469018326353,1265.4289700176,-20.0317424006108,-14.7104390160975,46.0901382580111,12.8752349337684,1165.11665658359,-11.9874468970894,13.1287365755584,-32.050709745095,509.751095032381,5.98203674240206,971.065674680883,-2.20591644982529,657.359384951889,-8.44676830476669,-22.1544703972557,1011.92703348308,4.20507357257968,"nonveg_1145","absence",0,0,0,1,0
-283.984535122392,-573.5741286166,4.50717820069559,-55.0664680153056,-1160.62806630855,8211.16312690799,5336.75297945383,5316.79097493201,4562.8073932391,1698.17364204011,-948.328283278281,-1174.43922386862,-1144.5654799747,-548.981785631639,-2697.42887074814,1222.21122470263,1047.05490254991,2503.77215441691,1253.69105667324,1917.69419017573,89.9033639179495,583.98567478309,481.577928563284,0,0,345.996671458098,417.024148963143,343.209986291796,227.734478055071,3.62526152457576e-05,0.000796941807493568,0.0540956482291222,-0.00119639525655657,0,-283.984535122392,-413.74920397243,1165.13524450924,16.8585294458876,4.40227052129013,2.05426366262073,-19.2693768939099,5336.75297945383,15.0527115552139,-0.553027291888804,0.688344983511217,-26.3703175984137,-1144.5654799747,-1302.74872870027,33.6365497590357,7.6797403393585,-20.5373687704502,-0.995791463130846,1253.69105667324,1588.88470570368,1456.717251867,-13.3746724129442,0.605381384050265,43.1062447497816,-48.5572417288999,299.138623789265,3.50844816873114,3.53130159378642,-16.4694103621714,316.940045166276,2.95096732781184,65.7630973013005,-5.6226206122782,279.559603383921,1.27763592450341,-6.13511651929852,261.516832417626,1.21058498193282,"nonveg_1677","absence",0,0,0,1,0
-139.525109693351,43.8691626809381,261.832137025655,-26.7121466377965,336.846105779981,-1504.71635573683,-1435.36735385221,-2027.84649649925,-252.625527416104,-1070.61314439393,0.691824130299551,200.603746840075,520.70622441138,167.739391743629,520.492572895126,-2033.03094687059,-1704.44925886983,-1468.76280451573,-2005.28081051016,-531.801489446181,1927.1830227423,2059.24784965512,1831.04581565552,2484.14052819735,2778.78673796761,1122.63459192273,1574.89575212319,1558.00477782187,-644.264741128066,0.209692567586899,-0.174986153841019,17.3351593017578,17.2095584869385,0,43.8691626809381,95.2620298310853,476.371215473332,-17.6433783508641,4.17825789094645,57.7088567326903,-36.3271623907861,-1504.71635573683,-71.5463962302031,5.79747144934577,118.495828529408,117.280782142521,200.603746840075,282.046752004102,-19.2518795838825,6.18694694864184,70.5933665335502,-53.3504129285508,-1704.44925886983,-1548.6650620425,1501.22945742441,-55.6010910157188,1.02778282816398,107.303601198886,-39.2810757256836,1967.24033033183,-5.04424128430772,45.6404067999199,-22.0108044854707,479.66952026977,49.8713296959323,2633.4287987075,-29.2508040639946,1315.3783959937,-3.32141274855438,0.464419838917555,658.980206575522,29.8308900222274,"nonveg_997","absence",1,0,0,0,0
3735.70872110467,3051.6830577416,4087.40083088541,4615.80115609953,2567.95918314579,3991.58469322592,5064.78218590184,5372.55563068583,3179.64737113351,435.052920496431,5959.36175061228,5316.43537503041,6360.78117711383,6949.46581633333,4216.99810729169,-5916.80821708831,-6090.82043117692,-6459.98886178055,-6651.68222884002,-4973.69893299665,2534.86727114109,3057.61225098231,3276.24285553988,2622.46483519094,1265.78483952107,397.799121122612,771.703045030919,660.837165213048,-54.50566184422,0.0624343087275823,0.0706167658170064,5.65550721486409,2.08122175534566,0,3908.99547448054,3623.15261659359,2232.5972463483,41.1250320636454,17.1755391776864,-10.3324546867518,-44.0247856197911,4547.45751473175,61.1785613024917,6.90858775456964,23.3135408196419,21.9753995751794,6182.35863710709,5791.35527869771,57.7484803063653,18.5692957183801,-10.2920565377889,-46.0773400090938,-6438.19951730673,-6355.28037275018,1621.18697826797,-12.7607401744315,-29.1353551702455,25.0523089757001,-5.63169745651305,3029.75698484903,-0.35400768267918,6.50628643569404,-29.8226675751979,1012.43611063651,32.865958965827,948.258214607736,-13.9273103163796,249.563199978343,-13.3786051940673,-12.0284160587153,512.210065113458,16.2294745373969,"Canada.Yukon.SWEDE","presence",0,0,0,1,0
3008.94576578429,2913.71975877425,3492.09521529295,3772.7862214388,2012.45110187677,3844.59060253604,4592.03604233352,4709.49240224232,2399.45333306896,134.400399729123,5330.00792204293,4941.5030998228,5947.22601325801,6384.67107839634,3709.48012011243,-5150.09809451602,-5843.52361365028,-5953.4213574695,-6060.94886090034,-4504.08733034752,2579.15701677721,2767.86569254293,2832.83022095943,2218.9029364921,1360.74484796641,449.241386748965,757.488122276533,687.732859979032,-103.299604952242,-0.00608024070970716,-0.0002435427159071,0.507329523563385,0.0714800418354571,0,3570.74869393714,3390.10714766839,2495.21907011662,56.1280090498107,15.2340860425268,20.5969258624332,-50.2888877799423,5251.34236554287,141.492281284568,-27.5498859159202,117.250303782999,125.485431731777,5869.78616473506,5436.78678778474,100.106665349265,12.5065870168054,38.5393037462185,-97.2572699953378,-5628.99711458461,-5555.91731737264,1717.80252359607,47.7183412671978,-53.6813288623773,69.7427985920153,-21.7121473699886,3162.18765965515,3.84060731829291,23.3523083076207,-20.1997901249571,1657.20440771162,54.9763951225654,1195.49880241541,-20.3695282220997,539.85576224917,-6.98960548066862,-8.35602561795351,355.803259381841,11.9171179944694,"Russia.Kytalyk.T3","presence",0,0,1,0,0
1051.27100513309,1082.52332325352,1216.0486811348,1103.23029593824,598.541633937988,-75.4266950031367,13.3242045388172,-441.263524210075,36.3288867596648,-1355.15669037203,1859.39422640363,1971.41915308345,2217.72698556237,1993.67326055312,1011.53363189711,-2237.36593714236,-2432.298442497,-2461.39402118601,-2809.33515572846,-1669.78234712188,2134.75350066937,2212.73811636402,2103.13025521111,2153.93579208807,2135.99060093697,958.881554775543,1402.91243663558,1283.43104661843,-8.49954103837746,0.0085797993466258,-0.0206039752190312,1.65528965791066,-2.16479731400808,0,820.942955886608,884.881231476534,225.615628927275,2.77806388074178,-8.95497267845133,-2.45640716536177,1.37007733046475,-594.753407185486,-34.2022588408107,-26.892512961236,14.4343206448609,8.41868162899056,1517.36030200978,1567.53515458823,10.3642471817666,-8.68493787805429,-5.17304697954779,-2.57587657146999,-2504.42484542881,-2269.07626997278,1751.96893495851,-42.5630062888537,-33.6095561006468,11.298685276434,33.6586687924632,2062.95988275275,-10.880100321462,-0.739563209233467,4.68392796485625,358.128819777972,-6.87439033374989,2364.40068216613,-5.04463176898633,1026.82152022303,-11.4599939370612,8.53793996855485,457.198928815857,0.0853578585671357,"Canada.PrincePatrickIsland.MouldBay-C00","presence",1,0,0,0,0
2760.83614587204,2235.40633550174,2486.37962200156,2780.84143352366,1784.96343597289,2839.62039807751,2462.60856408168,2109.0077009744,1903.4650060366,-665.35502528141,4998.39657631071,4430.83745954723,4985.48858946765,5325.58923481781,3501.78891840401,-5349.74087619489,-5537.78788188545,-6042.17984571347,-6104.94424112886,-4545.46933689726,2074.88194788708,2107.26141552874,2286.25815987645,1989.44021231998,1367.79442726155,436.588690912411,698.582280267857,604.956023655525,-5.82259815182554,0.0200789637035794,-0.0209065424278379,1.7564203871621,-0.551489050189654,0,2026.57711942925,2124.53630033012,1216.01381510408,13.5285616714844,28.8694513207763,-25.3276186718973,-40.625131189629,2250.83231901437,-23.9589216425934,43.1953539210199,8.13228584261947,14.1482697940558,4272.58604908242,4471.94228093773,27.5803627692516,46.2124905386724,-29.6006442470866,-65.8795648418755,-6228.78878229227,-5942.18023337698,1566.82349605303,-53.4542285708485,-0.145028687076492,-3.6610702302254,3.7470154401377,1829.71837766133,14.3219299877202,-14.9116479094446,-18.9694418013276,871.511820942446,-27.5264486907865,1149.76998890745,-12.7790899193602,322.887309416766,4.8655124642901,-6.74088330712518,248.259736716589,-4.31834309475059,"Canada.ChukotkaRiver.TH1","presence",0,0,1,0,0
2205.99940170483,1781.03386200222,2402.6426915455,3852.09106911457,778.841818133034,1613.67672303415,2664.52273043014,5177.49517147511,-25.806885659546,-1833.0005324248,4202.67333970206,3959.18255910735,4715.78126860992,6652.28436386496,1974.86903878915,-4580.87219168085,-5448.27466989452,-5559.4628731461,-4211.40224639777,-3900.20274141012,1730.08266537972,2135.26603482038,3012.03270493326,1409.94703640355,1278.02453068202,759.931886393225,754.657620486781,601.982372567499,-338.193021541586,9.22600229387172e-05,-0.00350198126398027,0.205136880278587,0.066405825316906,0,1869.10486764366,2280.2146558841,2316.56654411789,4.66796626566115,56.2521896047983,33.2853598768698,-134.256783074374,1750.37487085317,-22.0358971648648,115.002500971838,96.0588639143058,64.4030896087731,4090.36846928962,4407.4517608218,18.3455006192681,81.2202135127961,44.7758991149326,-171.494130375282,-5000.30583546658,-4651.14464384161,2163.31959749475,-72.1106532498252,14.8123263668067,64.6862350563551,-90.845501237933,1773.29327444541,33.9567093484859,28.1384107969068,-91.2708721252056,853.043455249054,23.8507768131181,1357.74268436183,-41.5111054791979,616.522463242113,5.97653946450912,-22.3338728170442,346.416651607247,10.56591820111,"USA.NorthSlope.14","presence",0,0,1,0,0
3207.60337450436,2833.82256247606,3622.09565217797,4007.68144092543,2096.88270297067,3951.31643581356,4754.41184395665,4977.75169291662,2490.71997008536,-177.330456626386,5296.67247039912,4930.83558415434,6030.05124165821,6473.53279020164,3354.20232307359,-5782.5416775054,-5977.0247459919,-6252.52867854929,-6387.57341762184,-4499.04569534391,2558.09337755963,2910.93720551555,3074.47454318161,2584.31029613651,1615.3567029693,489.136547951693,804.496729340437,671.909659157391,26.1640945650651,0.073673479810909,0.020732670716286,4.5647859926577,0.506023596834254,0,3127.85369760345,3070.83344784816,1189.94076689884,16.5120632511641,18.4861945988019,-26.3747428497712,-26.3949158725629,3705.15095562309,20.6037075128591,27.1444171797553,-17.2322364535065,-14.0523807934918,5174.66065969825,5091.49975604815,32.7551225623941,26.3157670247461,-28.7850490385214,-39.7588869577314,-6289.74793578612,-6053.73674076909,2322.24951467827,-40.071077334335,-25.7822860320809,-4.16175801100671,26.0150188705259,2765.33784094517,3.17338112449487,-12.2280791363995,-8.97418785532517,942.493749949273,-4.4470387831301,1240.28771707203,8.94305058777393,439.10670017904,-4.84849492466094,5.21831923307969,347.998217096749,-2.56909877699494,"USA.SewardPeninsula.QuartzCreek3","presence",0,0,1,0,0
2985.71140972004,2187.8237442884,2741.36594501711,3550.82160374522,2269.67190485404,4692.49587260227,4534.20359520807,5880.91170344219,4384.13340020828,1364.70523945742,6400.86190120026,5657.86453057218,6165.06433314679,7245.41021560228,5394.27962011202,-5604.36004761982,-5284.68361668438,-6400.52264253257,-6016.21314170444,-4731.82897482416,1600.71928753535,1821.10759106383,2263.91223115743,1766.76491221956,841.623287661916,360.018134461179,536.997612271984,524.210433078838,-325.958428837316,0.0273685716092587,0.0245712753385305,2.15205955505371,-0.580494821071625,1,2991.59467067603,2965.14908717588,918.348425218182,17.1485386111515,5.81017201930307,-16.7052771914261,-9.01416926413124,5421.86919245745,11.3983447191532,-1.47617510499958,-2.76511033453018,-2.24295551683308,6713.01234570546,6578.24823660796,23.5280913415866,5.91309571844035,-15.2326011708639,3.86629155926515,-5261.41204238746,-5229.73131190636,1944.86019480272,-23.4797492707058,-24.9505113072065,10.7365937455721,64.4786673524392,1963.91707227299,0.0761658359909461,-8.68141213385853,-1.35998934827593,238.875733080723,-2.75588899338293,777.615691062715,7.55318952759974,406.92938220198,-1.96701808977627,5.55678958442655,143.333755873822,0.33040139499421,"USA.InteriorAlaska.4","presence",0,1,0,0,0
3299.07526326899,2720.66664956732,3644.41108191572,4174.45142459381,2607.9906756134,2922.58717987952,4185.63168809099,4695.08790831317,2496.76674771166,-235.561476913546,5155.87942470642,4753.93502389475,5574.8463806968,6248.62295694198,4165.75769714649,-5842.79785763943,-5621.79790646376,-5989.25168900976,-6030.64440969534,-5466.6979383274,2458.75564485551,3052.44413481714,3329.85545589172,2653.01056960172,1289.10056127835,555.662488875767,756.078573443607,729.106014216141,247.822719695693,-0.00197761203162372,-0.0255444378902515,1.46955156326294,-0.324385801951091,0,3387.39321261858,3237.29020961429,1392.58818893938,20.4688412072561,15.9604771364582,-11.1521112674667,-40.8382702216757,3802.37919003072,28.6121567656887,3.88742202810804,10.2307569424562,7.47254620678993,5313.94420661029,5040.6687196757,28.8894783506411,11.2144212023149,-6.49017173672442,-44.093229743615,-6013.81531322581,-5924.97524615184,1299.54090631106,-11.089593533791,-27.1321978282991,21.7548129542546,-2.99851432116692,2926.0041931873,6.80683734454011,-3.39663597216008,-28.2139260591239,300.76356566176,5.96266610796738,1204.49510966626,-4.43774407641539,528.203528904046,-3.06974642748373,-3.63088406111964,158.135289211193,2.77557957266927,"USA.BrooksRange.6","presence",0,0,0,1,0
2660.72429353762,2007.69608807207,3201.52478787631,3725.06500747674,1516.53441869133,2516.19918817855,4082.39848835949,4498.87840049443,1849.25704722504,-908.013880274117,5727.59679535601,4719.8324014373,6319.1529732611,7188.71803056354,3166.67089825434,-5701.35536706776,-5822.37155642291,-6286.36483337276,-6643.09514933273,-3892.87113045387,1767.59451532069,2241.44392919329,2411.94691419676,1680.08919059767,1123.97636010483,373.862747210062,579.633948929418,480.958965765902,-59.4502221532885,0.0169254460682472,0.00466581292760869,1.02788551118639,-0.584794734583961,1,2856.52806316449,2704.23087510805,2260.10626253544,41.7791934983354,33.5576819195125,-24.5652277592321,-50.0015430817951,3348.97493357812,51.8255946689015,45.6928571658818,-20.3906628428262,-19.214163114688,5986.32377318262,5592.91244898716,84.7633847919037,47.6649895839856,-39.1193218742312,-67.6168479256664,-6063.27561805494,-5618.48541497321,1901.6686488212,-36.0326847688873,-27.3562701918194,0.930437350263819,4.12137440285894,2164.20113371923,13.0895662752269,-10.2951485556632,-23.7471460115071,560.119305837472,-7.58131988176447,1096.38273220443,-5.56290381830001,503.340925485746,-2.61728942121325,-2.8651702118868,228.363890720348,-3.14463632637689,"Canada.DaringLake.Tower4-LowShrub-1","presence",0,0,1,0,0
1633.23461492216,1526.74415598872,1876.41760535501,1773.61448374465,1402.28550879521,1454.0735748069,1731.6113786697,1266.5602016407,1234.61088257272,-1016.79475224908,3263.40775066549,3201.33560237471,3772.59232771912,3565.34153264398,2918.11702080556,-3661.78795882047,-3409.66594159934,-3639.70381996587,-4123.00075832465,-2698.46392361704,1838.59375777423,2046.33744819828,1933.44922173104,1916.69497101929,1745.6982283348,666.441599671779,853.796112521905,895.270815151973,-255.634395398275,0.00761133630294353,0.0207902969947706,1.67440136273702,0.618379210432373,0,1456.03792514483,1498.12156787146,852.864880139244,0.890321143083884,33.2242740624859,-17.9753443006521,-22.9394522617133,1578.18420973297,-59.2308488282475,84.3864267906619,-23.4119007499298,-26.0787136421178,3064.51449615613,3077.27284150928,-2.03911570240611,65.2688473971348,-31.8749728263118,-39.098697381465,-3291.8055020814,-3307.93952579215,1700.70007363446,-68.0280029453786,35.1012475719245,-10.7583804377748,19.4930829069344,1850.93289468101,23.5024314628862,-14.0873303111767,-13.3433082338185,693.568757957077,-18.481407662742,1573.21965160031,-9.20163948909932,789.717215681227,16.5758815357803,-1.92799361408174,388.812455290142,-7.50718122478588,"Canada.BanksIsland.GreenCabin-C00","presence",1,0,0,0,0
3635.30500334879,4289.45694368632,4756.00282583944,4729.77910235219,2879.84731993029,5392.15277180302,5887.2613227595,5748.26248413225,2265.70261480708,-781.889099532734,6821.71162418614,7707.87150713198,8311.38954051108,8283.2860302134,5623.82149712589,-7162.0907365609,-7050.72915598377,-7091.66663960603,-7372.07590101478,-5822.14505988063,2655.52849344726,2901.98953032232,2856.40599015332,2193.20885506565,1366.44833836168,353.91438810352,447.696927398445,529.519176238999,194.796730205696,0.0216835267841816,-0.090802301466465,5.37621126174927,-0.863841819763184,1,4393.17167498922,3821.70628663895,2361.25419134489,31.9734640366588,36.4044689742426,-16.7939504738789,1.49039282449873,5554.92582289327,74.5113579650938,64.6733394340836,-11.7119785627998,-9.79290480485597,7715.68095602645,6940.03578075176,46.9918855051466,52.65003286573,-28.1613186785384,9.18274605789272,-7230.79375032189,-7152.09671433346,914.871200274008,-15.795582353509,9.11804348866208,-6.73608360277619,46.4520621474985,2715.5119572605,17.8071602010028,-7.34644095092417,3.87439171195553,330.344611434019,-6.61712337663119,958.155500999407,10.9617200992629,300.657274316414,7.06505996584125,9.58663382002413,387.106961189924,-4.3504972365565,"Finland.Kevo.2","presence",0,1,0,0,0
434.268137004898,491.40949580943,491.343618371419,676.194007083196,357.89187996282,-1201.93050722199,-1596.02644278653,-1597.82399206115,-2295.50675189137,-3221.54326891236,960.36394773923,958.351782749971,1086.75780163976,1472.44003113631,849.928600854219,-1786.26685929371,-466.045364476642,-1159.91998452615,-1141.84579348851,-1703.5610538543,1116.18965978792,1167.56832130658,1340.80133390424,1189.98912025278,1659.64725973643,838.858467472779,853.438873587535,856.145543967439,-237.772915726966,-0.215740889310837,-0.072094239294529,13.1733207702637,-3.40289092063904,0,491.343618371419,490.221427646353,318.302127120376,3.47164804736718,10.9966304581044,-8.80239946246558,0.00299442900050518,-1597.82399206115,1.27239567342692,30.4404570461289,0.0855975845057249,-6.62752861537655,960.36394773923,1065.5684328239,5.01978849477324,23.2761856089582,-18.3658204522166,-5.83663722226318,-1159.91998452615,-1251.52781112786,1320.22149481706,-3.75935479270039,29.2918666275087,-0.860675763696766,31.5397554567956,1189.98912025278,3.96178268016548,-8.24919107607882,-2.3353937053939,432.119175300893,-13.0499764083345,1512.46892434592,-7.13454426646514,733.379707668582,5.7480307873909,1.27996927248802,109.986453226749,-5.2374501536547,"nonveg_757","absence",0,0,0,1,0
494.960237557818,437.841588990375,476.954856356382,122.493552838765,-108.477813677855,-1785.91665905449,-1928.0997767825,-2533.00566802273,-1453.51789683877,-2134.2218415375,767.975181541079,774.494920773289,842.729395469743,392.376372022938,-258.862059846653,-1180.97358786108,-1508.30123994774,-1566.34496962277,-2194.28769477666,-1496.7874646759,2020.6325075148,2002.29681269823,1748.26002017287,2028.44069451899,2619.15752694482,987.910450703259,1736.60013467084,1561.12243678543,301.435175330181,0.141554981470108,-0.191927656531334,13.9149684906006,-12.7397108078003,0,437.841588990375,284.754484413097,603.438051235673,23.2091558167566,-14.3256417199636,44.3076629397021,-4.88915842075095,-1785.91665905449,-3.27820651450851,-38.2405539156436,75.6132364050285,71.542879798779,767.975181541079,503.742761992079,39.4937400533743,-14.44610805839,56.2941279308506,-8.52930933705682,-1508.30123994774,-1589.33899137683,1013.31410691558,12.1466875698008,-38.9736194967532,78.4928406442356,7.25546620937968,2020.6325075148,-18.8714108464903,31.7545990656691,2.29196185207158,523.76710729981,35.0159194935285,2812.69724941139,-0.573997225048174,1309.99534690565,-19.9109948912471,12.0324807667854,525.218573134283,21.0153577424149,"nonveg_936","absence",1,0,0,0,0
540.627943554949,1441.24969233324,1012.8646156632,742.06906732313,194.897121938803,-537.879491435215,-1374.01074572486,-2051.63911456231,-434.203263263227,-815.781414475057,1106.18956126206,2410.41359591866,1898.85283544707,1513.28021578444,340.190463377677,-2034.75353762551,-1217.74261356306,-1828.02548313674,-2460.81990882287,-1128.1610716373,2172.9775335648,1693.03263987477,1671.29125743641,1957.49568404038,2175.04486620893,848.109678231708,1300.40959535108,1275.10953273199,-161.033283217705,-0.391773700714111,-0.275612264871597,28.8161449432373,2.96594738960266,0,742.06906732313,786.341688162663,1246.35257039443,10.4766915641256,5.92473893435827,9.67126958357382,15.2994670239299,-1374.01074572486,-38.1495086375896,-10.5441784193715,24.2010131727662,19.3466608753193,1513.28021578444,1453.78533435798,23.2120938752843,11.9732545447758,13.7704507022371,18.2700271596996,-1828.02548313674,-1733.9005229571,1332.65883718556,-27.4724989693397,-12.5313638587456,22.5998009173616,21.7958167704885,1798.80685926652,-3.75045887735627,0.776477944227021,17.1408890603582,889.947747724077,-8.55787699375969,2423.00642075402,19.5436316999808,1129.02377362513,-8.26217927627719,10.0595230771533,725.797877374304,-0.449856837039452,"nonveg_725","absence",0,0,0,1,0
3402.75002587823,2225.531081794,3499.71652323915,4050.70066484656,1609.08532034477,1870.61142975191,4046.52587483858,3805.78058044603,1056.91680616453,-1453.90368256663,5701.01704742713,4092.67419191376,5791.63486013355,6333.13713620294,2899.97782281166,-5606.45091375166,-5343.41436891062,-5792.19205965446,-7012.50545905688,-4499.05166942564,2183.62507429194,2821.4925231401,2912.40518749877,2033.42513229006,1330.38912657316,375.47140541011,798.942023321553,684.027519036835,-158.41786380233,-0.0130198703457912,-0.00689396541565657,0.849750737349192,0.046451210975647,0,2981.82646183169,2675.45861324921,1976.16932716488,51.8505276989164,18.6472684623197,5.50204493585494,-73.1914565616622,2001.65448974325,29.9942066281,12.4950323918214,77.7619759884392,73.4263370561294,4977.02827789408,4476.78788467164,79.8342936604244,15.9807030046593,24.349210153831,-111.777718035712,-6384.44778255938,-6171.23904973296,3426.63550573461,-75.9950587164939,-58.7215014547026,93.9524414016944,-42.1882460445011,2424.58064344392,1.47271969416168,17.5867373231088,-45.1152939047468,964.991793339589,37.1150689745996,1107.83880557544,-17.2498428777875,409.188139808294,-11.7730037617477,-16.5532464841363,416.399083107968,16.0153493503065,"USA.BrooksRange.8","presence",0,0,1,0,0
400.349370127831,520.656614506563,407.851877060547,596.648711950794,326.052627215519,-1417.66912063421,-1679.38575199132,-1335.26300887056,-1761.5856997195,-2768.55358181702,1080.10652475041,1229.10192854391,1107.39495549932,1528.05063988773,814.275650297782,-2340.06809247304,-1951.38955605407,-2458.37805851427,-2103.48087750348,-2232.06615737854,1227.75732800501,1148.36871636962,1304.64066986068,1138.17964325264,1581.04439522975,685.969852377675,737.097245066799,780.23933542646,6.84533781681847,-0.0287248771637678,0.0270725060254335,2.26294803619385,-0.228276550769806,0,407.851877060547,450.311840172251,270.596084735275,3.23029317010054,8.17913924262344,-10.4887130494582,5.93709144452715,-1670.60932729612,3.95549445319076,13.9727632677317,-19.1179301733756,-20.104528811318,1107.39495549932,1151.78593979583,11.5578641066358,18.6643381307217,-23.3697602438005,6.40563016024164,-2232.06615737854,-2217.07654838468,506.9885024602,-4.69573630845689,9.85780062373186,-19.7165100561552,26.6836053926421,1180.21041402662,5.18459399308563,-8.68177519394797,4.17834798081038,197.708186230592,-10.9837881239218,1608.11810740237,2.19171068218131,581.423777374064,4.35608645848378,5.18469872243615,125.69985166899,-6.98332509272167,"nonveg_816","absence",0,0,0,1,0
