"spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_red_peakSummer","spectral_EVI2b_annualMedian","spectral_NBR_changeESPS","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","site_code","presence_absence"
296.065846550217,812.049361401459,622.814815242811,579.559052585974,-2374.40968129564,-2470.96587903384,-1779.92352759213,-2106.84709008512,1813.75462352234,579.559052585974,31.7597726203029,914.479181571317,688.121656889735,-2106.84709008512,-2053.45103586043,"nonveg_940","absence"
410.490197408799,-226.056800084359,746.914413612306,-355.179692157482,8986.03660360547,7847.29818996092,4919.39425678105,10000,622.197271783558,-33.8939740841707,1412.16906871818,-1418.13322558088,2029.3297675253,8174.59255415469,7985.46432090043,"nonveg_1994","absence"
343.252553076902,922.771064695502,477.348873169622,451.999892856528,-1191.74435658514,-1046.43369577095,-124.842559294949,-1331.18909003822,2966.61110754588,451.999892856528,-11.7514528053725,669.794587148517,976.637957122286,-1046.43369577095,-821.021393085116,"nonveg_572","absence"
2513.44513618988,3583.69153145389,4073.92574175081,1981.79440404223,-5655.61750236291,-5359.51980465254,-6117.04481516953,-6343.61809260531,630.552418737649,2804.31071751112,46.1341646511644,4873.13914000354,2368.29171937919,-6025.44376511914,-6018.42450478638,"USA.NorthSlope.Oumalik2","presence"
3056.16817427368,3810.62686444968,4225.20437830468,2120.9386671874,-6493.46259074289,-6748.13907830611,-7355.19126198871,-7790.02001752346,213.227898130209,3688.46862525107,29.3472080239987,6311.61313553321,2887.445414246,-7156.00621920495,-7009.30364410312,"Finland.Kilpisjarvi.15","presence"
-180.896882940561,212.160864686256,300.134699845543,122.533142051345,-1773.97253244384,-2691.15399736192,-2071.79079990761,-1824.58082089947,1262.59373345142,212.160864686256,5.52627988727463,584.225135250352,882.923606392754,-1824.58082089947,-1930.23868541819,"nonveg_984","absence"
385.274395495954,-789.316975177116,1526.95386371445,430.96171417384,-1215.47158780275,-415.298972418089,-1818.55872390595,-179.913710754775,1893.74343537496,385.274395495954,91.9500748405756,529.325678430164,2517.4473141213,-415.298972418089,-764.797590406038,"nonveg_670","absence"
3275.26636377583,4335.21660795871,4961.65948266994,1898.66399327443,-6353.8822439855,-6393.30229643658,-6904.30352486335,-6905.72791554002,539.409530680329,3551.2389334744,39.0932474506933,6021.99968254483,3544.19720125351,-6448.63534967568,-6346.46287080352,"Norway.Javrresduottar.A-Salix","presence"
95.664425203612,-561.268530302182,-496.897294954294,-915.742206894435,10000,10000,10000,10000,1162.84965955429,-561.268530302182,0,-2851.7764442739,3051.3053982053,10000,10000,"nonveg_1236","absence"
2840.52619319057,2952.79161293592,3190.74411617209,2220.60575966643,-4990.12396778991,-5408.53367871635,-5587.85238717467,-5345.43649971673,809.665616129317,2728.05148992741,23.582565430808,5004.30425004793,1670.77726644554,-5135.30149631546,-5121.00631224403,"Finland.Kevo.10","presence"
2412.31567660851,2839.84535336769,3179.007147024,929.482906668271,-4339.71287670862,-4546.01090081301,-5057.51448764734,-4967.5382115183,1022.43528278373,2581.62241725521,6.04921397373799,4080.75709104799,4351.91533801282,-3792.55334555733,-3982.6082886938,"Russia.Yamal.Kharasavey-2b","presence"
784.830461739077,892.197867947644,798.567696020475,351.415559150588,-2614.47595758612,-2814.22515764058,-2648.73585637128,-2765.32575230895,738.748822937268,784.830461739077,1.25761363436873,2121.10716548521,889.044928987819,-2765.32575230895,-2768.20758727368,"nonveg_985","absence"
552.859803078371,-21.32128454962,1749.85797613708,193.110523117136,-1933.25318304486,-2825.01058033321,-3595.17641301941,-1690.49060676413,1098.22240367081,552.859803078371,23.3785839280409,1993.78266508754,2705.85724646788,-2043.76001683316,-2417.53815999895,"nonveg_600","absence"
1090.74440923713,596.145896867978,1171.0650895136,251.475855620115,-2284.62195539792,-2173.0896886855,-2812.46350793427,-2327.54568040294,910.622393059214,870.206745459571,10.8734983141084,1916.96792272334,2158.3031298421,-2284.62195539792,-2034.06726898369,"nonveg_619","absence"
636.409463778578,497.739595835008,815.156719565216,604.405912969334,-982.544510377527,-1178.83755236885,-1531.85894351559,-1045.02142296317,1837.16356021039,614.553508979141,-6.58932127841506,955.335479260457,625.066189402055,-1045.02142296317,-1010.44673646653,"nonveg_936","absence"
240.326255026035,807.542589596946,24.9771845283294,518.883670617782,-1071.68683880348,-1176.3494866545,-582.634800357797,-2218.19999373115,708.131721398002,373.946304227181,-20.5379437363463,1152.60014545483,1001.31182251881,-1071.68683880348,-959.833051708139,"nonveg_794","absence"
103.324706778539,9.56259838008835,-393.748416135405,-4.16741042849841,-2846.40814325516,-1558.89126072111,-1701.14226061087,-2214.09547816058,2086.40630104929,-4.16741042849841,22.7982835942131,39.0434997560218,1448.54065168583,-1701.14226061087,-1898.27329621357,"nonveg_907","absence"
2889.78896270202,3350.44148854926,3554.93928551894,2247.65559567551,-5974.61449448428,-6063.27219505969,-6441.44169289444,-6670.23182422589,461.178765338496,3387.29045525029,27.996880931197,5823.13467606891,2731.50181591613,-6080.520124139,-6049.40188620848,"Sweden.Abisko.NF-DryHeath","presence"
594.102748772967,684.111247709585,527.777034912185,-22.0396953438673,-1865.6506787699,-1804.17335009696,-1800.84961719297,-2063.22765851038,935.01346569007,527.777034912185,-32.6282910679568,915.571900254394,1189.70486674582,-1804.17335009696,-1825.92634408078,"nonveg_935","absence"
397.774777145718,-34.3637028891851,269.688926417053,-13.0679899195016,-710.747747303682,-579.18728777261,-1345.82066865159,-1051.83598425952,1220.81204131096,269.688926417053,-9.88165068886116,404.1963028062,762.358331429533,-710.747747303682,-724.538119041612,"nonveg_582","absence"
3016.27013388606,3777.29826581894,3865.93657037994,2696.30994508351,-5678.26231375162,-5079.39138029891,-5538.18181573202,-6192.76014944959,675.106361686228,3760.32032989731,-3.33921569659239,6204.52334532202,2413.6113844969,-5839.07680310668,-5646.6537911451,"USA.Kougaork.LowShrub","presence"
2331.53576622673,2469.64860932608,2508.80999655842,1676.89047658535,-4545.7133206063,-4729.59480138116,-5148.91409927278,-5450.37937993273,699.034834182113,2735.19701961989,42.5694096452629,4586.06913632149,4169.55493024147,-4849.63384402733,-5123.91187006795,"Canada.LeRoyLake.TD7","presence"
573.68998533167,1396.76193357999,660.832158200237,635.883783233579,-2678.05929990413,-1708.75972456762,-1499.30806278036,-2701.41184731198,769.71551690619,635.883783233579,38.332547760203,1994.18733633606,1799.30591445023,-1708.75972456762,-1858.99342861165,"nonveg_666","absence"
2740.84609332287,3208.09809102646,3197.13095294183,1932.3069699402,-5393.47470440752,-5772.58807624034,-5830.22656704744,-6132.26125263246,603.134536373328,2998.54948584429,53.2695854898345,5005.40561408178,2079.87176906096,-5824.8719608569,-5675.01905911739,"Norway.Javrresduottar.EC-Betula","presence"
2610.57067031425,4117.26022905658,4497.46688564191,2275.81213247046,-6338.61303910052,-6217.79224078866,-6772.0498004524,-7352.27442017831,350.577583039149,3468.16776647214,42.8097286030505,6565.8183733293,4023.67159646042,-6400.14978681121,-6309.36641001192,"Canada.ClearwaterLake.AB2","presence"
2042.77546219149,2045.07542191658,2297.784259268,1482.64211111427,-4363.36405252011,-4907.90800304548,-4959.61749998911,-4901.48739285471,787.213093774837,1685.18959038824,58.8602119073254,3735.87565164829,1796.86869569082,-4650.79869758904,-4646.08216976711,"USA.NorthSlope.Atqasuk","presence"
3633.46604598715,4498.63746855377,4927.42245843384,2381.27245418664,-7009.0196616808,-6597.26367213569,-7053.87155936127,-7738.32338845744,399.99649496928,3696.20237282855,23.4090602284399,6508.62194143262,3186.38274227437,-6784.23182308047,-7043.64072426257,"USA.Kougaork.TallShrub","presence"
3336.08973676435,3879.72952596926,3954.87695654836,2416.63068289054,-6671.54739146967,-5468.26204424183,-6002.88254258113,-7533.41965141882,313.935862420168,3534.63341842407,-20.5879553784302,6427.36425126272,2836.17077797066,-5795.83691084845,-6355.44187569025,"Sweden.Abisko.VJ-MesicHeath","presence"
2466.42207655339,2776.30849269457,2711.65622050493,1633.63012352841,-5184.63527177983,-4974.84361052954,-4980.23061017635,-5421.58217597783,752.200558963594,2698.10805618599,10.5693050078014,4764.25294957548,1404.66385827305,-5208.5942503028,-4942.10890343418,"Russia.Yamal.VaskinyDachi-3","presence"
2896.40601524467,3696.80859113173,4136.62808235329,2453.74158823778,-5846.22443741464,-5960.67367223091,-6350.10922869074,-6424.49918552264,699.878993298231,3357.75902004627,1.90990985947143,5521.72326455777,1566.05750959367,-5775.04521808112,-6201.40246844426,"USA.YukonKuskokwimDelta.72B1","presence"
2509.347643171,3113.1732907825,3498.07327580828,2177.96447461587,-5233.94915016316,-5471.21033486396,-5941.65445785371,-6072.08474348035,838.748341811725,2491.41390184493,12.209149141701,4336.91054662867,1583.48444410027,-5587.909018637,-5726.42746360078,"USA.YukonKuskokwimDelta.UB3","presence"
1191.37815802155,1009.87847339054,749.22984715921,310.905597491276,-2158.40419661566,-802.849049450286,-1198.6378065146,-1762.80894648213,2228.45551212867,749.22984715921,23.4886399072151,1148.15140606269,1599.8014686438,-1762.80894648213,-1712.63157285051,"nonveg_801","absence"
248.904737185361,355.646525306579,1035.55631754592,1030.69302927835,-1235.96446518735,-2287.58940192208,-2308.17123828481,-1672.71033386829,2326.67753687828,1030.69302927835,-10.8466407007545,1153.59572383585,1209.67658003926,-1672.71033386829,-1770.97389087812,"nonveg_902","absence"
2609.29446352433,2955.85970599987,3331.34394838964,1676.43180293982,-4899.60860475395,-5397.62366075369,-5649.03717609381,-5575.93523998244,698.923996823327,3413.58649647103,49.4374380047191,5264.89637158164,3630.47905685631,-5436.45260638507,-5456.45601383136,"Canada.BonifaceRiver.LSA6","presence"
326.030063206876,691.370268533852,1341.57665681575,813.328363876454,-1936.74792112535,-1896.16943939837,-1510.67286033876,-843.56387874195,3013.53742184092,691.370268533852,56.1779283032938,1123.75807503627,1408.42733805166,-1510.67286033876,-1425.12062472806,"nonveg_674","absence"
1829.01840733287,1807.43938356922,1836.0346665874,1319.38001635107,-3575.36448141935,-3755.45436772892,-3917.18561528865,-3934.55833009971,850.676054179969,2019.45230405204,22.6014695410199,3701.52189050673,1091.33537809321,-3435.10291327825,-3260.62444544583,"Finland.Kevo.3","presence"
2466.42207655339,2776.30849269457,2711.65622050493,1633.63012352841,-5184.63527177983,-4974.84361052954,-4980.23061017635,-5421.58217597783,752.200558963594,2698.10805618599,10.5693050078014,4764.25294957548,1404.66385827305,-5208.5942503028,-4942.10890343418,"Russia.Yamal.VaskinyDachi-3","presence"
228.210539302105,-60.8550670440711,674.499955269692,324.972800028987,-1949.92085170661,-2092.95541377997,-2392.79190043476,-1630.67092044387,2880.59024056947,324.972800028987,32.6293234942988,429.99979049282,884.228597185532,-1949.92085170661,-1974.73249550855,"nonveg_1261","absence"
2412.31567660851,2839.84535336769,3179.007147024,929.482906668271,-4339.71287670862,-4546.01090081301,-5057.51448764734,-4967.5382115183,1022.43528278373,2581.62241725521,6.04921397373799,4080.75709104799,4351.91533801282,-3792.55334555733,-3982.6082886938,"Russia.Yamal.Kharasavey-2b","presence"
3321.43121498887,3606.18115689445,3663.16996469058,2389.89572866761,-6526.85838587774,-6460.14182291873,-6768.32878713977,-7044.17213236622,353.941702058936,3501.31799394096,31.5758682788038,7222.45969079018,1946.69411739037,-6694.23594924841,-6495.98074385658,"Finland.Kevo.6","presence"
679.566407722258,454.769409319177,-34.6075713744696,124.069458720165,-567.798485457889,-316.642979583842,-573.967645471333,-1105.43294952323,1010.14793324722,408.159415852693,-21.1232853602067,597.234402046897,858.242735476076,-573.967645471333,-675.148089357348,"nonveg_1316","absence"
1126.53336270199,1436.81266875493,1432.89630762499,682.865475255354,-2720.35653244238,-3092.56824767137,-3446.56612298965,-3989.28486204857,1021.84339193782,1448.58799035348,-31.6181186554333,2623.8332895753,2771.74511965959,-3265.82354232036,-3344.29041805471,"Canada.BanksIsland.GreenCabin-C07","absence"
476.531950222598,132.899463069327,405.795844525163,-54.3434155752062,-1120.45701000754,-1673.06390073664,-2697.51248370312,-2594.02471461841,1066.757831464,405.795844525163,-29.172136922548,1052.23253073466,1671.15408562538,-1998.08338911657,-2016.62829963646,"nonveg_1968","absence"
4299.32365891713,4429.68659443912,4828.40832206553,2819.150485057,-7033.98097984976,-7128.71477456908,-7542.66083688948,-7327.31874525541,405.080323692856,4242.34157810113,37.6703630013766,7417.21771071574,2903.64767923318,-6709.18308093829,-7015.25337528099,"Finland.Kevo.2","presence"
1723.92794020893,1842.57371312788,2146.85099114989,1390.98506705782,-3754.70997229164,-4105.52076674809,-4502.64218079354,-4423.07489245734,816.561893448087,1940.21243402551,54.2882188973851,3886.16504904837,1696.91876650537,-4239.78429651306,-3733.03890018413,"Canada.ClearwaterLake.LS1","presence"
938.047791590837,675.195116774159,1340.30530270075,81.0554105955616,-703.096788924537,-1054.52396950057,-1228.32918453228,-391.547315834079,1593.31425646598,675.195116774159,-40.742346161508,1072.43301077303,1951.93664302946,-703.096788924537,-629.580946941944,"nonveg_897","absence"
1172.83525171644,981.374773729657,591.083752776971,1195.29316731603,-2150.07619150936,-1373.01294313126,-1815.33444840298,-2106.57064570548,3130.43316726207,981.374773729657,15.8419657305926,1275.72306273373,802.969885512739,-1815.33444840298,-1800.24556109479,"nonveg_1309","absence"
842.497597999682,-161.436069242958,448.454098406305,164.788701054749,252.827823950759,9976.18286173795,2495.268703085,213.064167303937,598.411281315354,164.788701054749,32.3432802976225,1916.68180940003,1319.94474421601,1037.21249701417,2794.91121061836,"nonveg_991","absence"
1191.84423980545,1328.41042415504,1446.36386520061,980.552199166524,-2442.26838336678,-1598.35575745842,-1497.92472442515,-1389.46518222654,1914.53399770996,1191.84423980545,29.7696481232932,1871.69076828671,905.471512937848,-1598.35575745842,-1759.47658716586,"nonveg_863","absence"
-357.071626213652,150.523767922906,358.729705097461,771.828415858849,-1949.39093525947,-2368.4380081745,-1781.06218453201,-1257.67146549949,4841.89804404788,171.44059526245,5.51629736129463,411.173960784511,509.634419521004,-1781.06218453201,-1653.27123799922,"nonveg_1037","absence"
3711.77534014435,4250.00671904114,4609.99083220844,2823.26918151975,-6405.59751020288,-6450.3648841898,-7069.51106680432,-7443.29940149387,523.066904220509,3966.24546453078,6.04994273896274,6001.18161021266,2180.33330497566,-6629.2596835158,-6748.8358635045,"Norway.Javrresduottar.A-Sphagnum","presence"
551.114171604024,221.363779518081,788.766607740878,384.06593276492,-1000.85275389402,-1097.53944070167,-1658.80039055527,-922.623402283131,873.714967426081,551.114171604024,9.69332761810156,1269.71121259862,771.18008706043,-1000.85275389402,-1128.24968436472,"nonveg_715","absence"
2604.4514535095,2804.51983512197,3178.88059046853,1311.7607840067,-4802.83672300715,-5515.11685791387,-6449.18891172859,-6236.89741615241,555.573424004265,2246.63997291425,-0.420884781388456,4580.4340290227,5770.72687123886,-5948.69705175991,-5003.82966860375,"Canada.CoutureLake.TDA7","presence"
2562.86876019599,1465.76414952895,2400.57508691726,1470.91536127639,-2300.47311055384,-3041.74431796547,-3632.74602201752,-2976.57477783863,969.145707390662,2400.57508691726,-26.7164384221632,3568.76609172818,1134.29653406149,-2976.57477783863,-2815.27515394095,"nonveg_1177","absence"
-212.366276630108,-297.980982424677,1010.34870217376,828.288329981825,-1810.00269055129,-840.001136176625,-1898.59171307267,-907.937536478248,1065.83881251387,284.864009057018,64.9568448862207,1793.89534463783,1626.02068837747,-1252.84226379394,-1341.87506801455,"nonveg_1442","absence"
2734.5966135206,3363.23346154074,3542.51616672047,2086.89383119221,-5416.10887581982,-5903.36094839407,-5881.05326949561,-6128.61845476605,805.180842938844,3381.29204512992,2.59842073314547,5487.83809142085,2702.62657025711,-5110.03722128673,-5197.54582964107,"USA.YukonKuskokwimDelta.15B1","presence"
1741.75234919937,2542.83728275989,2650.97637271679,1505.94449569338,-3921.44233202664,-5051.44781312897,-5078.5776703669,-5550.43453672913,754.144262650307,2668.00874139438,-30.4125829319985,4746.7448779643,2265.38568282319,-4162.24263869251,-4061.88749870427,"USA.NorthSlope.16","presence"
3147.84076783456,4256.9151991516,4502.53141225781,2259.50934475747,-6249.2462104061,-6051.21225734458,-6394.43085602659,-6924.40120435129,670.602861228639,3387.45841880925,105.265251876136,6788.02308527763,2876.31991710169,-6387.11374852904,-6042.77546651662,"Sweden.Abisko.VJ-SalixShrub","presence"
2876.14276860529,3981.81836012767,4696.36811873307,2550.82283434334,-6040.33125386637,-6091.42749018314,-6560.78143368188,-6599.32927484612,684.862075484358,3869.04196901549,25.7234182613123,5724.4823341836,2310.64385085273,-6384.69137769448,-6118.30115554915,"USA.NorthSlope.Ivotuk1","presence"
-180.896882940561,212.160864686256,300.134699845543,122.533142051345,-1773.97253244384,-2691.15399736192,-2071.79079990761,-1824.58082089947,1262.59373345142,212.160864686256,5.52627988727463,584.225135250352,882.923606392754,-1824.58082089947,-1930.23868541819,"nonveg_984","absence"
1892.54801241826,2483.58514445858,2489.67158808236,940.918389130888,-4421.38567252784,-4874.61235395016,-4973.56116796339,-5354.83891077915,699.193822134988,1933.86146630774,-21.8364758440247,3466.96979472257,2904.04160263033,-5150.48837545471,-5101.70259006647,"USA.NorthSlope.Deadhorse-C16","presence"
518.693336319818,866.457546821015,955.532100300326,770.122034301016,-1333.89119750065,-1445.60067387952,-1341.80456414469,-1384.44412559459,748.769534817398,802.24609579282,4.0890774847916,824.664253136032,696.793451264324,-1341.80456414469,-1310.91757561497,"nonveg_700","absence"
357.815626365455,336.889248900801,356.973708044932,-148.131151537702,-1221.68102085236,-1631.09697840879,-1954.35801137868,-1991.74315906959,711.98845001541,356.973708044932,-39.422336908315,1130.47024471017,1355.69334303741,-1744.16840840504,-1708.60951562289,"nonveg_684","absence"
2341.88303479665,3186.03261144128,3529.53089629313,1837.55167483697,-5811.21402975513,-5834.11198137273,-6152.76568074119,-6797.13078116368,395.991805722406,3150.56514692946,32.5579078330011,5523.04880034325,3581.76389466661,-5696.24850113997,-5805.90002560098,"Russia.Kolyma.T1","presence"
3218.98796131104,3435.93537031214,3805.49905583102,1631.80653750652,-5613.37548481887,-5767.99479847156,-6246.1983551286,-5994.19580084582,646.418599226212,3085.62796462834,35.01875164034,5408.78518893598,3164.22798852352,-6203.50806593617,-5701.07784549674,"Finland.Kilpisjarvi.20","presence"
-19.9528991760207,316.253758951338,445.275679640494,457.301995437859,-1220.37897054425,-174.562227311358,-750.578625711731,-1022.65639078792,855.086603168167,353.580119270515,17.6121922361027,695.786741100154,982.543241890242,-864.287714387324,-806.492785748517,"nonveg_931","absence"
624.601038348841,124.625584383164,610.591811787619,253.390026573508,-1590.17905335765,-1434.11358094204,-2536.15967749372,-1976.85383195061,872.200477529479,565.0543395946,-11.3089076681539,1200.94182311876,1079.52305822781,-2073.45878859984,-1551.74938459212,"Canada.Ivujivik.RTP13","presence"
122.066001857697,143.040374162569,143.329707848728,-383.910569974648,-783.577827849833,-1591.1251197494,-1621.22212611778,-1621.68893089829,1830.34474402698,143.040374162569,-13.566247350943,252.183821569642,1344.5430089515,-1621.22212611778,-1482.2270987285,"nonveg_994","absence"
65.2103761280381,449.508877207968,33.3186906106727,-512.67764420214,-397.255847525803,162.04238417826,-191.611626818768,-927.331996585225,161.390624936816,33.3186906106727,27.5819207544836,791.180855743881,2488.89437024411,-191.611626818768,-234.682410162874,"nonveg_1889","absence"
742.872694802627,795.042939526145,343.803579932505,595.87904682249,-1880.41751408998,-1383.46072128081,-1375.2858389102,-2002.79198290699,2197.75021279026,595.87904682249,-4.65877322489998,815.062489984959,698.592041572209,-1383.46072128081,-1517.4257885392,"nonveg_916","absence"
2360.29659374039,2816.65684725393,3401.66979545626,1523.99993078667,-5063.63035710003,-5030.87397605207,-6288.41298444516,-6131.08170030019,376.879920227968,1439.48886779335,14.6517959815501,4180.68295546169,2318.08426070776,-3826.04372916225,-3918.69261354528,"Sweden.Abisko.NF-Wetland","presence"
2344.40181238389,3574.83728253198,3940.0725109123,2033.01331087734,-5793.95548046435,-6092.85909339353,-6143.68464879702,-6380.53286217636,630.716480808101,3012.84741325403,54.4722301840903,5286.70757160682,2716.83092956992,-5980.53143349034,-5985.07353203511,"USA.NorthSlope.HappyValley-C19","presence"
2797.10542711735,3094.30661716518,3138.21177561979,2029.0775709775,-5525.57669462927,-5902.12549131291,-5755.62164118497,-5998.31018883764,746.525952560416,2591.25222795768,51.047950759443,4587.9133622822,2765.32293089424,-6035.64262419553,-5718.68812058657,"Russia.Yamal.OstrovBelyy-1","presence"
1191.84423980545,1328.41042415504,1446.36386520061,980.552199166524,-2442.26838336678,-1598.35575745842,-1497.92472442515,-1389.46518222654,1914.53399770996,1191.84423980545,29.7696481232932,1871.69076828671,905.471512937848,-1598.35575745842,-1759.47658716586,"nonveg_863","absence"
2331.53576622673,2469.64860932608,2508.80999655842,1676.89047658535,-4545.7133206063,-4729.59480138116,-5148.91409927278,-5450.37937993273,699.034834182113,2735.19701961989,42.5694096452629,4586.06913632149,4169.55493024147,-4849.63384402733,-5123.91187006795,"Canada.LeRoyLake.TD7","presence"
107.100867845495,241.201190300084,247.416480290797,308.994108272889,-1681.56359942798,-1599.63183125989,-1502.96214738185,-1550.86545931689,1810.19125858,241.201190300084,9.24849638757425,416.040702061081,250.113264164428,-1550.86545931689,-1382.5988006882,"nonveg_997","absence"
312.478854671796,434.968203671612,362.876801954982,-13.8293162260193,-2368.73450309737,-1160.01331980648,-1288.83550763758,-1693.85194305342,1020.21537546858,312.478854671796,1.42633613281449,791.625198173682,967.690344025172,-1288.83550763758,-1473.78748153442,"nonveg_946","absence"
-29.7971376169038,207.408540978105,-648.192757381592,-145.340654242273,191.299249602994,239.364624369719,410.427388727274,-582.437055499968,1025.02225237671,-67.4881749757376,-17.979927272404,-330.266168957806,949.230187275841,239.364624369719,189.845742740472,"nonveg_592","absence"
315.735007967674,921.811248184419,346.523731043069,532.547339568796,-732.240800697967,-2264.34018578452,-1211.15477059338,-2563.88422692321,1722.19654612783,532.547339568796,-77.3840968572378,1048.97634127835,1311.3501747552,-1211.15477059338,-1585.42311825771,"nonveg_866","absence"
1874.307355803,1981.47882743268,2512.93445675923,1235.87898924792,-4457.02875256655,-4566.13184934442,-5319.79153513797,-5123.56958752536,785.211153179766,1951.51436118314,51.5459318939448,3934.41965494384,2816.91482241716,-4423.41333756384,-4621.89868609771,"USA.NorthSlope.9","presence"
3302.99767720694,3937.45267675797,4328.52990395969,2648.41091024925,-6144.92736998174,-5916.14759953316,-6574.06435527386,-6698.84447114821,727.267549034784,3546.15220957065,6.58013668506162,5467.79693253471,1579.62309957729,-5837.41164791464,-6096.65672799885,"USA.YukonKuskokwimDelta.72B3","presence"
938.047791590837,675.195116774159,1340.30530270075,81.0554105955616,-703.096788924537,-1054.52396950057,-1228.32918453228,-391.547315834079,1593.31425646598,675.195116774159,-40.742346161508,1072.43301077303,1951.93664302946,-703.096788924537,-629.580946941944,"nonveg_897","absence"
-56.4310200710249,74.0948952820942,283.330422952534,655.18266036292,-441.299572103991,-1860.80626729638,-1717.99233448317,-1441.91155098086,1402.21686022066,214.204084775025,-40.4412604506706,404.722289495491,1007.5756545731,-1441.91155098086,-895.020949123263,"nonveg_1473","absence"
4422.17943483234,4487.65482989781,4792.278676628,2468.39574596379,-6691.75019520062,-6910.18018716878,-7385.43667464126,-7287.62489148325,399.565958831903,4519.7193177016,23.5862435909136,7611.75341538371,3682.75075066341,-6881.83673951577,-6865.95712232359,"Finland.Kevo.11","presence"
628.765711650086,427.574318553428,-388.982266693839,227.576377654316,-83.8251261402705,-1.40407603111868,-156.535097991835,-959.598107409947,853.096340544671,227.576377654316,-35.8995901729758,235.524053173629,1249.3180663762,-83.8251261402705,-6.83068408130908,"nonveg_1927","absence"
3640.78902627696,4041.44396010188,4475.7110048974,2507.02504238935,-6190.00706251661,-6208.63587642631,-6875.97518314024,-6858.61977138557,552.866170211066,3332.48205152093,29.8777269015674,5363.25336942024,2833.75933998432,-6284.09101747554,-6286.63585720174,"Sweden.Abisko.NT-MesicHeath","presence"
2865.72081927146,3137.6699994,3166.21663886487,1963.71345621111,-5886.24789356881,-5385.8650489755,-5671.90373181828,-6161.73164103708,642.003313926968,2638.62642834356,34.6563562221234,4457.45682584001,2385.41237686025,-5881.98323037797,-5477.27966371988,"Russia.Yamal.Kharasavey-1","presence"
