"spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_lateSummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","topo_eastness","trees_presence","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_NDWI_annualMean","spectral_green_annualRange","site_code","presence_absence"
517.213801804369,738.954235145683,291.730943366493,468.057711785744,1428.80164396931,-1790.05395959121,-1649.76832619485,-2337.46252048915,-583.324342633426,0.0818539261817932,0,526.806434890668,447.22329177919,-1529.09068559801,691.769581217932,"nonveg_941","absence"
-43.0586379231514,849.252574158857,275.786349761904,724.347094489437,1209.23756433199,-2434.76698262357,-1376.70163807333,-2145.49448220291,-1323.80870640136,-0.000421104254201055,0,458.11754422205,892.311212082008,-1815.51454444891,356.444407036649,"nonveg_894","absence"
1.13575773465115,642.558216425096,238.541099047559,-128.505620229018,1473.32192288434,-756.868861816231,-1038.37656380603,-1609.82133912884,-109.920547921313,0.520856082439423,0,206.969611124137,771.063836654115,-834.983297342619,1337.18658276156,"nonveg_1469","absence"
2426.82116971266,2825.40709794177,2999.2613070345,1578.64597590837,6230.41383911316,-5892.3312415752,-6034.07612835788,-6065.24812680768,-4411.90848556633,0.0376809179782868,0,1758.24732451906,1515.39392106468,-5035.85692639677,330.966847327045,"Norway.Javrresduottar.EC-Salix","presence"
43.0529784351851,869.312166753824,138.963808007373,234.890092806993,1542.94538506865,-1755.05695485669,-872.693784354547,-1595.37010209391,540.143181271354,-0.0677944645285606,0,394.442847459419,826.259188318639,-724.554722937044,3553.15293327766,"nonveg_1473","absence"
302.139733902112,334.373142697574,-313.022327959165,-996.713101558925,-1369.36728311134,10000,10000,10000,10000,-0.238894373178482,0,-393.839312533162,1630.34715244498,9936.81928198407,810.390995193322,"nonveg_1236","absence"
1135.63035710117,608.19096604809,570.42935951203,879.873713115179,850.867042230431,-744.650612691812,-2247.74619867073,-2487.73987148217,-1065.37971611161,-0.00631324807181954,0,839.281251661831,565.200997589137,-1565.70479698972,445.029764123692,"nonveg_767","absence"
1174.95161871947,1425.27903342068,1547.16645360303,991.068225724563,2581.83208988482,-3074.33096375898,-3235.67775953142,-3251.05053103319,-1374.05852522675,0.0326136160641909,0,1141.39608041848,444.09349788572,-2998.85828638271,605.860906924679,"Canada.PrincePatrickIsland.MouldBay-C03","presence"
3433.74234611495,4479.50850939409,4835.31412422924,2514.32003273407,7073.81745401383,-6522.13009538401,-6784.28391499424,-7092.05427889099,-4998.31165754021,0.00126138426530815,0,3909.28791148561,1867.76816128153,-6537.65350658914,90.5319568093336,"Norway.Javrresduottar.A-Hummock","presence"
2102.84847862712,3442.08028008853,3703.46925175125,2042.05882127934,5974.48726808297,-5995.50209600155,-5547.71793653581,-6052.47034415714,-4126.41027907498,0.0173356533826639,0,2532.22141589801,1575.12885662167,-5637.85342941913,244.180237996716,"Russia.Tazovsky.Burned12","presence"
-97.133250324738,348.328651574683,230.146866281881,-9.57503937209552,719.8556562443,-1915.56100807694,-804.883024386182,-1103.46140196982,-257.078890623004,-0.37727501988411,0,135.032762899287,445.461901899421,-976.467987560547,584.268132689223,"nonveg_761","absence"
1074.44584395132,267.545253151488,977.255193316968,78.634479369387,1258.95027882109,-1670.07041220448,-3140.96114487799,-1996.40191889851,-2973.22881208879,0.0425042845308781,0,599.649951599386,995.811364581932,-2434.3303912176,389.260160335759,"nonveg_986","absence"
853.746264931898,-486.372179389878,297.494561625612,457.283271891532,84.660665361615,-684.400264009004,-2624.96841379347,-1593.28501795088,-861.479548118352,0.0236762333661318,0,470.506849487337,1716.7545077674,-1183.40685256536,679.849924180185,"nonveg_715","absence"
1582.11168418446,2392.571360983,2613.38397866374,934.894468517858,4738.08826138779,-4477.55646336287,-4895.22741788452,-5297.2128300368,-3723.33352433005,0.00592821701006456,0,1924.70188363864,914.794700707306,-4581.31859067209,322.777535512247,"USA.NorthSlope.FranklinBluffs-C15","presence"
2359.77130157065,2775.13345681869,2838.20239911989,1666.50995624356,5325.51078997206,-5448.71640478417,-5746.51129417807,-5921.92020900146,-3643.14275664428,-0.00606502804698216,0,1807.59877997146,806.412494538267,-4480.85711165693,516.113004829978,"Canada.CoutureLake.TDO4","presence"
142.180267886706,136.504218918458,376.462510204015,187.548674316528,1179.83345069041,-2230.05057992317,-2290.16325456487,-2035.97432128717,-2345.4215660957,0.116400212049484,0,386.911028868173,955.355254096701,-2020.30419292415,304.753153365905,"nonveg_736","absence"
118.834481376559,1106.36838433938,1069.2787391284,667.467392079032,1859.303459062,-2864.20690812791,-1691.6290593396,-1753.59757005933,-1659.71562268226,0.00696096988394857,0,834.630015871782,1092.36660105897,-1884.87050485915,475.223615487964,"nonveg_899","absence"
1547.24071464121,1847.03350611279,2185.22350378652,1489.91169833993,3566.91443234368,-4512.58393463584,-5042.00741256101,-4937.30700848565,-3036.68722363653,0.0467392411082983,0,1763.83840427489,1524.78488496646,-4329.04736359565,356.977283833,"Canada.BanksIsland.GreenCabin-C10","presence"
3194.43252515839,4322.29044834457,4954.89816669197,1971.80002797218,7352.32662372793,-6317.65569487275,-7141.39991959795,-7573.66176107604,-4700.21223529787,0.0060759535473254,1,3473.0317519098,2873.82824510667,-6383.61551085218,195.599946615465,"Canada.BonifaceRiver.AB8","presence"
-119.059157724913,479.627906219606,-182.131125154309,148.24781812178,1103.17538634089,-2143.52817797872,-1616.63394191808,-2569.50563044946,-1550.25571868253,0.070831798017025,0,230.492006540437,1007.90571639433,-1789.24690805261,447.392025331176,"nonveg_871","absence"
855.562440332914,595.545918602151,839.942890538719,370.508512682236,1641.07362069304,-2394.56386313007,-2999.40316895156,-2719.53324433695,-1239.43704012296,0.0262790672067139,0,896.935837897401,1288.32331213552,-2051.02701536411,407.812091121613,"Canada.Ivujivik.RTP12","presence"
1336.35071722496,1939.93782576452,2587.10582347567,956.524231545922,4168.73860135404,-5031.65952507783,-5608.56613350758,-5520.6041325317,-3862.81467243668,0.00970327015966177,0,1866.11594442442,1451.90014847474,-4673.21213859199,114.217739017864,"USA.NorthSlope.15","presence"
495.097724430813,484.188965266517,123.309137296261,-428.081858835628,967.639546389695,-1545.77569765997,-1440.16367553668,-1741.25129771053,-335.063815360854,-0.0850434228777885,0,165.98362585405,923.179583266441,-1244.18078384152,1160.61048638884,"nonveg_897","absence"
3052.97568250911,3599.78782631685,3644.826972625,1424.00417979753,6091.78905020384,-5868.07282641198,-5909.16223219745,-6198.33711186575,-3708.28702390674,0.0117623201571405,0,2649.88810268526,2093.05452610721,-5208.69470933047,492.456297185054,"Russia.Tiksi.FloodMeadow","presence"
2049.8507786102,2291.01900444724,3052.7185787375,1825.73111037818,4341.13866531277,-4790.39283781709,-5747.06953485646,-5618.20278745892,-3525.37359594058,0.0121467989869416,0,2111.82977417886,1010.35740663584,-5119.30446482871,197.550078462585,"USA.NorthSlope.Sagwon-C16","presence"
2102.84847862712,3442.08028008853,3703.46925175125,2042.05882127934,5974.48726808297,-5995.50209600155,-5547.71793653581,-6052.47034415714,-4126.41027907498,0.0173356533826639,0,2532.22141589801,1575.12885662167,-5637.85342941913,244.180237996716,"Russia.Tazovsky.Burned12","presence"
306.305564387829,-90.8967289013806,-41.39432120846,-360.085675745353,224.596524901426,-1317.64644094573,-1820.53919582051,-1795.3190421511,-1593.84182719438,0.19697593152523,0,-57.7972504983249,666.391240133183,-1624.2814012352,795.130969307183,"nonveg_907","absence"
1979.70879805855,2364.98891735091,2770.12017661386,770.098739372528,4786.20366800931,-4643.17772886465,-5080.27664550979,-4976.88482545027,-3203.59272908753,0.00189458287786692,0,1916.94529272217,1989.76088934042,-4636.26764814165,260.95393179422,"USA.NorthSlope.Deadhorse-C16","presence"
148.297684083377,-221.00000026277,214.647740624177,564.907220255903,-84.1297473951137,-1699.64981964466,-2334.63155213212,-1692.51006801738,-743.98734500622,-0.0957289859652519,0,201.925307931202,785.907220518673,-1587.68648007,580.878602242211,"nonveg_956","absence"
2812.34550294372,3369.16840318136,3352.32222370523,2026.05015624142,6747.21770495559,-5955.51258967446,-6266.12813185264,-6694.62648351081,-4571.77009054223,0.0528705768287182,0,3267.28025012403,1356.48003479432,-5735.54492584751,325.045343230821,"Finland.Javrresduottar.EC-Spring","presence"
2586.55689487749,3537.34911620937,4110.19762117743,2417.45557442579,7011.00575521103,-5891.29194296473,-6288.2238400886,-6282.70846271306,-5378.83158873986,-0.0100890202447772,1,3298.65235235075,1840.79709905303,-5849.78045666227,280.855756069039,"USA.InteriorAlaska.20","presence"
3258.77449943574,3995.21597627537,4471.41370177188,2371.30942278016,7299.24522185273,-5909.61714515707,-6462.56744169104,-6538.77544103548,-4544.01767992837,-0.0446011573076248,1,3573.57629106838,1869.54717608942,-5696.39776013857,662.472460031744,"Canada.BonifaceRiver.AB2","presence"
3690.79727231939,5123.7830756127,5467.32937322307,2478.36253000498,7739.97688407116,-7059.63695537109,-7211.97737754749,-7531.55128856493,-4625.45432751452,0.0969525509410434,1,3503.4897784432,4089.74370066961,-6218.32649108721,598.492198093137,"Canada.ClearwaterLake.AB1","presence"
3032.06715793435,3416.52597759842,3520.09817768154,1517.3269530705,5939.54214961418,-5973.86484685543,-5921.69491155408,-6076.16825010221,-4024.96273272824,0.00849927193485201,0,2527.77416794631,1542.49917711411,-5586.95017291032,285.956655707251,"Russia.Tiksi.GraminoidTundra","presence"
-206.244380810831,829.048820109478,983.546336884977,641.445268457768,1379.55235297631,-2532.18011280425,-1346.16180915959,-1271.37157726695,-1143.83082376903,-0.0236498117446899,0,587.477749537947,1189.79071769581,-1549.50908902992,437.119873905304,"nonveg_674","absence"
2512.01015580243,3486.08230749723,4502.54144115075,1863.5486552849,5820.89160778487,-4940.2334862617,-5732.3145206886,-5922.8635109294,-4111.61949463545,-0.012766701169312,0,2940.31370792478,2693.12159522211,-5618.3297904568,257.30818723939,"USA.BrooksRange.8","presence"
286.947523981292,1508.69746623545,1503.96110348667,1351.30637331672,4660.53320191428,-4380.1507198681,-3422.07385491988,-4530.31555378601,-521.960514185865,0.507053136825562,1,1264.29206051919,1383.60031159454,-3145.53059221953,1064.64205882264,"nonveg_856","absence"
772.616150730401,797.40165813363,908.199605533955,214.431558406867,1717.17413412783,-1319.25090865931,-1513.67772047084,-1387.57086140923,-1407.18260149457,0.0654439181089401,0,781.195049135693,998.894714466743,-1262.16463321294,250.003598438698,"nonveg_693","absence"
2475.88941545769,3551.90154114108,4020.88767720605,2263.04493093222,5785.02264261358,-5645.83240567652,-6270.06645322151,-6476.68449680515,-5202.75630368596,0.0123178899794081,0,3271.46182613041,1906.67449848633,-6195.83434777584,147.217101296403,"USA.NorthSlope.Ivotuk3","presence"
3128.69818119731,4145.92612177302,4432.06836006661,2496.96316267156,6280.59685334377,-6018.10662022694,-6340.80281960651,-6580.70505175286,-3400.25008175404,-0.00301396582896511,0,3928.01077298174,1517.18109077072,-5601.46433073643,277.240297644748,"USA.YukonKuskokwimDelta.3","presence"
-321.075865112229,-250.378275355348,337.844941691687,-481.683466566843,-1405.24811067432,1263.2614547258,2285.52152430045,1590.12909796633,2499.05371713363,3.62526152457576e-05,0,-222.138754855495,819.52840825853,1752.95488182879,188.576901114982,"nonveg_1677","absence"
1570.49581555645,2959.03350392604,4056.27528282911,1761.65970873813,4614.19737089868,-4083.08522037942,-5568.67656716646,-6384.84923270419,-3422.56032431961,-0.0501705147325993,0,3299.40852570866,3900.51468011842,-5589.25290664481,257.886722964741,"Canada.KluaneLake.Outpost-MixedTundra","presence"
3201.58541956252,3283.92156919126,3476.73650641672,2163.85620418318,6342.18681126115,-6053.68427077104,-6764.43259753741,-6889.51582128212,-5071.84769694198,-0.0482537649571896,0,3032.2105413589,1401.20838820341,-6335.39377513388,267.992287863164,"Finland.Kevo.5","presence"
641.241236707587,943.455208662948,427.276447756848,1104.59489356279,1495.86248452862,-2134.72632118639,-1747.41856692916,-2447.71058343411,-1293.14590311815,0.00231041084043682,0,730.015859095012,677.318445805943,-1973.95606642616,520.907228808168,"nonveg_543","absence"
-57.319263949728,17.2223809183366,534.91298244906,500.24257939909,296.48613333411,-2111.76921428975,-1895.20409142882,-1106.81110543774,-1142.34425452656,0.0529848486185074,0,318.440890744434,654.465038855138,-1568.20025118369,1370.34403498727,"nonveg_1037","absence"
742.850618958945,702.852352195421,619.301864610749,430.157534384686,1580.4512846924,378.07987257185,-530.92605863366,-1607.14798886057,-1303.35474277587,-0.109156809747219,0,671.662509740634,432.992644168682,-921.833206310377,664.515226331698,"nonveg_919","absence"
3528.04173792245,3934.49441198734,4023.49378840223,2215.45138804928,6493.03581549282,-5966.01166452309,-5926.82777267817,-6541.16501598145,-4805.4404989298,-0.0840015241077968,0,3144.87415347778,1540.16471687105,-5779.13441855782,689.19297703934,"Sweden.Abisko.NT-DryHeath","presence"
986.212545504397,1103.93907642642,1208.85866126739,480.9379718511,2421.29408904996,-2892.44722472321,-2822.48008328092,-2755.61391113943,-1466.09593970976,-0.0313521381467581,0,1044.89836363796,365.918826709583,-2280.56953539104,148.574358013276,"USA.NorthSlope.HoweIsland-C12","absence"
2296.61643701295,3066.22225623294,3158.82533718702,2029.17403563223,5586.12070955085,-5731.26518271207,-5961.54291013666,-6292.31321087419,-4814.59328498881,0.0285133961588145,0,2650.35640221762,1754.63051061373,-5571.46016133912,328.897641772726,"USA.NorthSlope.Sagwon-C18","presence"
2473.66048892601,4327.11782819118,4985.81621207323,1662.77079063516,7924.98804560476,-6216.3296058589,-7112.72490685538,-7798.34069313226,-4179.99014761083,-0.00812866236083211,1,3143.19376740319,4038.67790554014,-6412.88368226748,309.302783704547,"Finland.Kilpisjarvi.17","presence"
1174.95161871947,1425.27903342068,1547.16645360303,991.068225724563,2581.83208988482,-3074.33096375898,-3235.67775953142,-3251.05053103319,-1374.05852522675,0.0326136160641909,0,1141.39608041848,444.09349788572,-2998.85828638271,605.860906924679,"Canada.PrincePatrickIsland.MouldBay-C03","presence"
3179.11436638135,3863.03016277439,3583.22925261236,2466.0926346317,6047.23137286234,-6489.89287319006,-6037.51839360263,-6470.08160730174,-4944.67261537251,0.0178135871379213,0,3297.9905103585,1146.25566614166,-5546.6189431739,329.915946647688,"Russia.Tiksi.Bog","presence"
2240.22451225212,2752.78491341411,2892.68257056498,1267.84275766854,4876.42644099105,-5165.62568727634,-5391.80328656748,-5657.7945023848,-4868.19765659594,0.00325847665468852,0,2243.4239194782,2178.99273471114,-5290.01594418974,347.638187669265,"USA.YukonKuskokwimDelta.5","presence"
531.445312237902,251.683743391597,786.616051210574,490.581326724038,846.280361932498,-689.796698876136,-1163.91396869957,-792.475640707034,1787.54516099724,0.171974048018456,0,501.931506650077,534.932307818976,-233.660215578533,2206.84652331244,"nonveg_721","absence"
2347.62347620188,2619.04565315751,2615.69548282315,1721.45484481426,5047.25351404999,-4621.75882936391,-4840.69060421492,-5280.69993567404,-4345.17859390181,0.00643151933327317,0,2238.75455698041,873.335891533272,-4684.84902826317,269.693602996579,"Russia.Yamal.VaskinyDachi-3","presence"
2113.99276284339,845.029473560192,1643.92021703982,1906.26719098097,2484.70183565098,-2505.47854840698,-4682.12433499451,-3945.25863346163,-2823.57365578815,0.126259550452232,0,1640.6271368886,1268.9632892832,-3507.01160029271,532.856389984896,"nonveg_1069","absence"
2267.99607161312,3015.75035373298,3188.33358232072,1839.82225546153,6146.17106354601,-5704.69317957253,-5959.51728635027,-6696.0239250459,-4256.81839060518,-0.0412609373064091,1,3172.2352304043,2388.3978315475,-6131.7190482973,231.850999080078,"Sweden.Abisko.NF-Wetland","presence"
148.297684083377,-221.00000026277,214.647740624177,564.907220255903,-84.1297473951137,-1699.64981964466,-2334.63155213212,-1692.51006801738,-743.98734500622,-0.0957289859652519,0,201.925307931202,785.907220518673,-1587.68648007,580.878602242211,"nonveg_956","absence"
2155.72684231593,2996.18573751234,3365.26877444759,1055.5531660887,5301.58657693332,-4680.35298181381,-5345.10799563212,-5456.97516363953,-2540.87556456615,0.013334272429347,0,2529.29546643252,2356.1525968696,-4338.76112674203,518.446862461328,"Canada.DeceptionBay.TH6","presence"
1906.75582398313,2758.66863876732,2904.65379764255,1915.20633225307,5218.56958795785,-6001.20328134629,-5777.02559100243,-6251.48796993929,-4387.6891551751,0.00780921419047648,0,2560.34151018235,884.777086327402,-5420.54334121208,535.526113026929,"Canada.ChukotkaRiver.TPO3","presence"
142.180267886706,136.504218918458,376.462510204015,187.548674316528,1179.83345069041,-2230.05057992317,-2290.16325456487,-2035.97432128717,-2345.4215660957,0.116400212049484,0,386.911028868173,955.355254096701,-2020.30419292415,304.753153365905,"nonveg_736","absence"
1082.15989557762,960.261319859361,1060.82417598997,898.465154451493,1607.73758874622,-1851.51849961747,-2249.71807135392,-2216.00101096518,-1458.22561331517,-0.00441957311704755,0,1039.26726232002,296.160611270161,-1904.94750918967,275.74502193929,"nonveg_540","absence"
848.181752710241,1093.37849901735,868.333795102642,756.497958256243,1944.28301045677,-2375.64247843248,-2547.80446621876,-3212.60831725878,-2175.80199871972,0.252790331840515,0,969.804878540278,526.134429358669,-2491.74834024641,331.453498124618,"nonveg_807","absence"
1090.64374183314,-9.60910645015414,658.961633800436,964.835669046549,2043.87714049538,10000,2718.5287428495,522.613405847021,2213.67361170484,0.139873892068863,0,689.753140251637,1100.25284828329,3340.23431849857,506.083902606983,"nonveg_991","absence"
45.8525709388523,444.94891651832,-301.69696203864,314.529500019988,979.331196455586,-1308.99854827673,-809.883379978944,-1770.65060719976,-846.472192559298,0.494364142417908,0,220.041560827954,898.270740739889,-1059.11919580284,495.654765120233,"nonveg_596","absence"
2806.63696161609,3975.55176012707,4515.03945245932,2502.10071493958,6228.84246755422,-5928.38979513923,-6366.47487048023,-6614.90529236156,-4673.17807417419,-0.104102116341542,0,3543.61648532735,2579.90411845477,-5798.41190270967,414.271804557131,"USA.SewardPeninsula.QuartzCreek2","presence"
1906.75582398313,2758.66863876732,2904.65379764255,1915.20633225307,5218.56958795785,-6001.20328134629,-5777.02559100243,-6251.48796993929,-4387.6891551751,0.00780921419047648,0,2560.34151018235,884.777086327402,-5420.54334121208,535.526113026929,"Canada.ChukotkaRiver.TPO3","presence"
837.368959367451,1088.4333232694,886.420324608542,387.330592083839,1532.16641356066,-1625.99872031182,-1248.01166913969,-1634.59430846819,-1502.78427713606,-0.0229134205728769,0,781.987139675831,701.102731185561,-1522.28536734776,332.226986874648,"nonveg_825","absence"
3201.58541956252,3283.92156919126,3476.73650641672,2163.85620418318,6342.18681126115,-6053.68427077104,-6764.43259753741,-6889.51582128212,-5071.84769694198,-0.0482537649571896,0,3032.2105413589,1401.20838820341,-6335.39377513388,267.992287863164,"Finland.Kevo.5","presence"
1042.29641992509,782.634675340537,433.031350217004,603.529992851686,1616.0824986062,-1700.62953068355,-2269.61872385091,-2888.11539812776,-479.992819176261,-0.0352011658251286,0,613.159522782061,837.991244349114,-1989.82567208202,1269.86010095778,"nonveg_954","absence"
1090.64374183314,-9.60910645015414,658.961633800436,964.835669046549,2043.87714049538,10000,2718.5287428495,522.613405847021,2213.67361170484,0.139873892068863,0,689.753140251637,1100.25284828329,3340.23431849857,506.083902606983,"nonveg_991","absence"
-119.059157724913,479.627906219606,-182.131125154309,148.24781812178,1103.17538634089,-2143.52817797872,-1616.63394191808,-2569.50563044946,-1550.25571868253,0.070831798017025,0,230.492006540437,1007.90571639433,-1789.24690805261,447.392025331176,"nonveg_871","absence"
1609.03201683039,2029.54713706331,2597.64617301768,1000.67207404185,4089.6609809503,-4274.54632345441,-5427.57653612168,-5445.76611421238,-3782.99186832785,0.00745530128479004,0,1820.1605405675,2397.72811473776,-4861.26936807578,271.407780508559,"USA.NorthSlope.FranklinBluffs-C16","presence"
216.474319673735,775.040873697651,-207.491021919942,-13.703347479524,2002.18830357376,-1473.42166118403,-2369.54744430393,-4131.09063690468,-289.868645502892,-0.0190614815801382,0,358.953127833732,1231.93583711668,-1822.14688889516,583.847115561446,"nonveg_532","absence"
595.257288456766,1403.73736056236,574.939345267682,373.11218676479,1849.60561488518,-1854.30057179321,-977.275118826935,-1931.67310711149,-1913.89209780519,-0.235232427716255,0,852.89447250258,1030.62517379757,-1554.46636413124,570.674341454725,"nonveg_602","absence"
2840.07354790701,3711.00864245022,4090.5572912068,2544.03860198202,5803.31061287549,-5537.37021522368,-5831.6348533565,-5972.60408820639,-4750.90809928775,0.0120187181358536,0,3410.95361415541,1684.05660503508,-5588.06916073681,391.994066771437,"USA.YukonKuskokwimDelta.UB7","presence"
216.474319673735,775.040873697651,-207.491021919942,-13.703347479524,2002.18830357376,-1473.42166118403,-2369.54744430393,-4131.09063690468,-289.868645502892,-0.0190614815801382,0,358.953127833732,1231.93583711668,-1822.14688889516,583.847115561446,"nonveg_532","absence"
3690.79727231939,5123.7830756127,5467.32937322307,2478.36253000498,7739.97688407116,-7059.63695537109,-7211.97737754749,-7531.55128856493,-4625.45432751452,0.0969525509410434,1,3503.4897784432,4089.74370066961,-6218.32649108721,598.492198093137,"Canada.ClearwaterLake.AB1","presence"
1609.03201683039,2029.54713706331,2597.64617301768,1000.67207404185,4089.6609809503,-4274.54632345441,-5427.57653612168,-5445.76611421238,-3782.99186832785,0.00745530128479004,0,1820.1605405675,2397.72811473776,-4861.26936807578,271.407780508559,"USA.NorthSlope.FranklinBluffs-C16","presence"
821.916788939945,507.111109892764,622.343544354336,653.406998560098,867.707946310048,-1039.33134244345,-1710.1239133528,-1720.65178037612,-857.943481662633,-0.00656652124598622,0,612.295176890856,365.21934623281,-1401.50085484262,410.570524657259,"nonveg_922","absence"
2474.97488122773,2643.0919625779,2756.02972300191,1829.04565203171,5321.84381719061,-5220.19403767277,-5518.52128073329,-5593.41389317832,-3904.5797851181,0.0107209038299819,0,2192.83332889055,1774.57743492883,-5372.98120922415,408.395189221708,"Canada.PayneLake.TD2","presence"
4121.95742524537,4562.78870201134,4851.25178875868,2366.18667291549,8375.44460513078,-6418.32005992975,-7132.32351736693,-7374.12878786387,-6134.53729201304,0.0365399174392223,1,3874.64180642888,2302.79838246504,-6867.54805889083,164.774929676856,"Finland.Kevo.14","presence"
354.663183786629,1053.0336803772,1163.63878745166,611.942026326864,1546.30718076798,-2365.37299519951,-1689.37716211445,-1625.71264960561,-1844.05112420304,-0.0133769940584898,0,862.668785130358,808.97560366503,-1805.53071762261,213.009337072611,"nonveg_926","absence"
1898.63793385414,2774.04385764663,2502.5429878752,1492.10049710044,6092.76213571786,-6283.27245254078,-5796.78351472555,-6131.18995928061,-4106.20690511331,0.00645817688200623,0,1987.19504409541,2622.79221109941,-6138.72437262623,371.258442274198,"Finland.Javrresduottar.A-Salix","presence"
1135.63035710117,608.19096604809,570.42935951203,879.873713115179,850.867042230431,-744.650612691812,-2247.74619867073,-2487.73987148217,-1065.37971611161,-0.00631324807181954,0,839.281251661831,565.200997589137,-1565.70479698972,445.029764123692,"nonveg_767","absence"
71.5410396173418,511.258228159932,-36.1792420758077,81.4534935918703,1196.1143114797,-1447.88460349951,-1203.55391774472,-2067.24685739294,-817.817177417916,0.0660101100802422,0,201.51934691631,547.437470235739,-1352.24662615667,652.865424437801,"nonveg_542","absence"
-388.448645841364,-387.503666561632,-13.2476850764168,106.798472269591,-1743.42131069699,10000,8034.0591983962,7553.13982816033,7565.37751465509,0.000400612480007112,0,-202.855754081079,495.247118110955,8031.99820016247,266.132140425978,"nonveg_1695","absence"
4465.25224959524,4725.68876897984,4570.07658519546,2641.92502051377,8176.91120617994,-7030.85624477703,-7367.22818926356,-7893.98087023752,-5653.13834094756,0.0148654166609049,1,4142.47279479348,2083.29682951507,-6978.75489118545,131.029626157282,"Finland.Kevo.2","presence"
1800.68168255179,2611.83667156249,3025.0010343273,1801.55047015636,4775.2881504293,-5072.41570991841,-5562.19053146269,-5764.95497356081,-3653.67928630329,0.00146887190639973,0,2589.02233098007,1904.26935268609,-4774.25063611213,194.357225789324,"USA.NorthSlope.Sagwon-C15","presence"
2682.57832724503,3323.0920539208,3447.07159845534,1799.03807962754,6572.03814294462,-6126.99599649603,-6348.49553555346,-6559.92054896004,-4862.81440393423,0.0509097222238779,0,2574.44321064139,2320.02859833099,-6010.54898719132,274.392568117048,"Norway.Javrresduottar.EC-Hummock","presence"
