"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NBR_lateSummer","spectral_NBR_peakSummer","spectral_NBR_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_NIR_endSnowfree","spectral_NIR_lateSummer","spectral_NIR_peakSummer","spectral_blue_endSnowfree","spectral_blue_lateSummer","spectral_blue_startSnowfree","spectral_green_earlySummer","spectral_green_lateSummer","spectral_green_startSnowfree","texture_NDVI_peakSummer","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_changeSSES","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeLSES","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR2_annualMedian","spectral_SWIR2_annualRange","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeLSES","spectral_red_changePSLS","spectral_red_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
0.790416896343231,2365.05592673325,2527.5529510058,2968.44193639819,3044.37121077888,1612.31551707409,2376.59350176653,2889.95151298326,2888.40792018043,1615.76337816613,-648.522208412823,-299.896892504997,169.164080686182,187.375529643781,4375.94667112558,4523.49249902785,5225.49618442941,5431.35460909582,2970.34528695216,-4759.48304843184,-4999.92317502901,-5239.18789258611,-5479.22935700361,-3013.3150246261,2215.23527270217,2345.31310738082,2467.38902085573,2430.86680890655,617.316287103205,608.645407256641,1145.92838203098,827.46067487703,774.177648509996,1142.82048949064,387.287631992496,0.00495431155690716,3.20670567618476,-1.80219978756375,0,2514.28501118596,2548.22446616127,1406.23961269563,18.6289344395638,14.8529611008085,-11.3265172495064,-15.0275099754922,12.0738248972471,-17.6911937881004,-12.0177546137693,17.4428228634873,-9.37312947427863,4623.90820444592,4611.14892428237,2446.95417293695,34.390668808179,-23.572901114944,-4791.54550016007,-4565.9570787153,2352.39687505648,-35.5693060281044,21.3440389257807,4.07256005513857,-0.760516296250535,-2.67706873241527,-4.72487861152899,1567.36308623676,270.70741722459,-3.10238017998958,5.01153170325969,4.99942967659289,-2.24543944131942,8.19120615144622,"Canada.BonifaceRiver.LSA6","presence",0,1,0,0,0
1,-161.969367962085,229.143513801575,1035.35059806844,1030.80233513601,1296.07043998556,-1592.0273570362,-455.098881338524,-573.951573264124,991.93079211446,-2645.14961842825,-2129.85091796032,-1147.13358865307,-1249.00396786956,12.8681034516424,589.418036252508,1667.78864551798,1639.23025445798,1842.02737101435,-1948.02614761082,-1520.0172287211,-541.327635852455,-625.188378453482,901.086973369548,1518.32261623907,1647.65575428415,2304.82406868319,2364.27934443777,1006.83077097365,1355.39904692355,2005.82491359748,1303.58822165834,1636.84864049453,2115.14433944437,121.072575167182,0.219207182526588,14.9213781356812,6.74569463729858,0,1030.80233513601,685.8795038059,1458.03980794764,-85.767047526332,66.2650946165606,0.568532866554534,-100.775885533358,-188.743436310312,14.8565864907,-142.11605946221,77.5636472532603,-122.839666163406,1639.23025445798,1150.26648213889,1829.15926756271,-107.597603974277,-134.796326158184,-625.188378453482,-746.694483453662,2849.11312098037,-167.594889469434,-122.33619910858,46.9975960110389,-82.1460392998806,41.2703313017301,-24.849594421943,2701.5894270941,615.385962773462,-2.18464522578182,-43.5710344937382,-48.0739494050072,-5.58720296778156,-46.3963059088341,"nonveg_578","absence",1,0,0,0,0
0.991431415081024,1946.14226588978,1742.85244330571,2083.49495541344,2239.81152413846,1073.68960186351,1329.71338811858,1469.98900260189,1404.40478598194,1817.17284698981,-1347.37888031726,-1226.28464309034,-1129.47458551171,-1209.39779308789,4017.06654016654,3600.25213019318,4150.78769324869,4459.79337715228,2016.9006514756,-4187.28544756391,-4908.90921679227,-4732.6992026301,-4633.44044000739,-3109.75127056475,2007.25549243857,1881.69316206136,1960.72611113194,2014.29178035544,626.606103435016,576.897294463621,1020.72663116157,841.579658197236,692.718878772049,1024.55538222835,131.437753093845,8.50414391607044e-05,0.349053072929383,-0.312965828180313,0,1924.89296593512,1922.19705340653,613.049366563203,7.01346005093231,21.1712138860738,-28.4340980396447,10.5842728421332,-87.3429449311141,-20.4197246982224,52.4830225128194,18.7087403780663,47.1562901724007,3929.85696036173,3880.1777844972,1505.50853034458,36.7487772107691,23.7208364876462,-4363.5592785785,-4005.63860176112,2777.00856121057,-109.428132058812,49.476986251199,4.37871768042178,14.5381768255275,9.13095382231332,-20.3353797880263,1505.72501767983,139.993251100399,-4.54462735435916,17.7783279506154,18.1905115522119,-4.26230226778032,18.9697999173682,"Russia.Yamal.OstrovBelyy-2","presence",1,0,0,0,0
0.967046320438385,3289.95967048144,2984.91657763878,3846.10671573372,4248.95943720481,1914.30136481996,4247.34598340754,5118.27708905689,5299.75519005123,3620.33058851186,1929.49207106049,1299.99179931305,2045.49511355876,2236.62158026608,5718.14589224264,5806.29875194558,7106.85528365788,7451.44660804914,3070.38625501697,-5806.3846698571,-6169.68773551261,-6724.2555828876,-7155.59540896737,-3580.87091404071,2528.76127813961,2564.29102238546,2825.79330223995,2900.39430455566,509.608160294851,433.62983797881,586.607716527607,606.47214537884,621.868494369667,700.873281928248,108.925517234027,0.0138054906080167,13.3690899742974,0.254388107193841,0,3355.03514115097,3341.01090208047,2295.05739896365,34.2841616770038,23.0922732970875,-50.590575930077,-55.9197157181452,18.5711031435994,-24.2427490862404,-52.8361649316146,19.9554704004621,-45.1949034091253,6281.66131967458,6065.87694721121,4378.54363406479,63.6880726484563,-94.4147107055405,-6318.34027534354,-5800.03964017592,3783.38581555928,-94.5846453889819,46.5362369191472,15.5793234948121,-19.9271120037841,6.07760989770424,14.6098903810605,1067.42773232163,693.951420417272,16.021744485107,0.983919994443022,-1.88129168185013,21.0394879406419,4.99857965751706,"Canada.DeceptionBay.BEGL3","presence",0,0,1,0,0
0.100591473281384,1639.31277033263,1401.56796808569,2194.12468120999,2449.23136770379,831.10118451448,1390.0344013787,2137.37923236505,2188.58766723347,2.12060456764292,-1778.6727490011,-1353.50833479604,-647.593338617104,-488.220943526537,3414.49970995029,3479.1790763354,4547.99555615023,4656.47212689161,2070.78998345856,-4919.29671994666,-5110.83701172233,-5033.21898845148,-5344.55738238382,-4194.0440255226,1851.86465151712,1555.09839081042,1933.30839638209,2092.03032822087,402.697737856994,509.828468540375,507.822516249824,631.096979727262,673.014240449349,697.156689817567,-570.453957912996,0.00358762056566775,0.581790268421173,-1.25359046459198,0,1967.02347111982,1834.11718620168,2338.28359247689,27.293435262399,22.4572794711518,-37.695598927862,-18.3090725209216,36.898400598582,-54.0111214172112,-8.14969093593852,34.0504489036341,-4.81043171198008,3963.11773912013,3864.84667134359,3761.26597332541,45.4584332835752,-24.0457908116209,-4429.02792803057,-4623.62867471314,977.830046910314,-4.19104357505719,6.65432131678556,7.97638338635918,-7.50922416304322,-1.65546930853813,-17.5166091823197,1428.86877887309,422.90642746345,-9.30869481314049,1.1025621590727,0.33901672893582,-8.11981738339249,3.37274356354815,"USA.YukonKuskokwimDelta.1","absence",0,0,1,0,0
0.00999999977648258,3512.80846126312,3416.50892117395,3903.62257513085,3914.63537873854,2545.00484628586,5747.92108196471,5881.12975878957,5423.51635151048,2962.1425705191,1285.73833269592,2411.26939513603,2462.69925968995,2016.42029862218,6832.95655605465,7137.08622203229,7570.45018390302,7396.32493121353,5549.94620119197,-6662.54540324686,-6805.85349230765,-7003.32488453697,-7426.96311767416,-5721.51860851123,2309.21736113282,2212.76379046109,2451.16239980684,2434.06518894294,285.673504866773,308.227714300307,381.446819802409,501.111867899674,493.218664951123,533.87132932104,51.0364656501115,-0.0875743776559829,7.03417272567749,-0.433204460144043,1,3749.04276547869,3534.42068505712,1286.58843701132,29.9161140684547,7.92472231423105,-17.9400162186481,-23.6376365567365,46.4152585540347,2.35894344828478,2.91719379092035,16.9475474679043,6.08412243552002,7084.02833942992,6933.87506167868,1704.17786934197,38.363184863856,-16.2261061957195,-6896.08779940648,-6677.86336499997,1926.44824785498,-29.7642427562881,22.2883718683906,1.55617531325573,-10.8635580511279,-10.801275508218,-9.12692126281802,680.437409054586,506.098099037777,-1.20555814530721,1.03032966613224,1.55022756561541,-1.00014162549687,2.53718913105878,"Finland.Kevo.7","presence",0,0,0,1,0
0.631115674972534,-1301.86372077583,648.271829350287,-572.098928887352,246.388145712401,6720.14801442564,1299.83649949298,-766.266192507348,1498.90302859168,8041.26572062591,3893.49438874481,-762.337548939337,-2248.58057155007,310.8865255107,703.605468515542,5237.92975102606,2885.90434157439,2786.07650910508,-261.785026040541,-920.365233644486,-2595.39859462952,-4040.83640807036,-2198.57109767462,1909.13037898019,1074.62608345932,815.828288098015,0,796.062398744344,504.858271199659,0,2011.39450340881,1408.88994964192,0,2161.12331993823,1186.18410770218,-0.114275142550468,36.3343353271484,-7.01276779174805,0,246.388145712401,1148.16906796503,8022.01173520147,-211.105571978986,39.6987658073906,-26.4028088580565,39.3667986528271,-98.1169452380285,-73.0699748741622,66.6484739354943,-91.861740082926,47.9433233100236,2786.07650910508,2270.34620883611,5499.7147770666,25.4050130146337,75.8717874016669,-2198.57109767462,-1569.20819100776,5949.96678705055,-74.4604108585441,46.6270262400273,-7.14265858243524,26.3170415515489,12.7621470438008,-25.7972483380811,440.879112362059,911.285785969691,-14.1360346045463,16.28575068386,14.7175954327856,-18.1226006606211,13.8108860500381,"nonveg_1353","absence",0,0,0,1,0
0.999838352203369,421.761053447366,460.973577619475,1008.38374498556,-137.836279383677,576.139862761457,-1309.58447817157,-350.08869033009,-1931.98099914929,-741.604972377846,-2274.77656339359,-2406.32094682274,-1559.12700916066,-2885.14279249143,1753.96418285257,1686.44122531214,2541.70975537144,1441.54069786435,1321.25568736303,-2265.1398429535,-1824.59545126618,-1898.43424700525,-3522.18267151138,-768.825484934894,1111.59062667383,1222.90472978255,1450.47814481008,644.480081688852,897.302280667424,841.544304943597,1165.55370487351,825.044324386463,931.119922505812,1149.73458159249,-473.276011513768,-0.416269689798355,31.6032943725586,0.637299597263336,0,460.973577619475,465.884391886036,1146.22002436924,-5.14596031046968,-18.0515268655175,40.9364294417584,-19.5503631202173,-16.4562973858984,56.4961538864001,-34.2677067086244,-19.6892331967044,-30.2569263450745,1686.44122531214,1748.98230975271,1220.45406800841,14.423616516318,-30.5453046449752,-1898.43424700525,-2055.83553953424,2753.35718657649,-49.8771452672869,2.63709984782404,-15.0680820962896,-8.12762196526901,-8.98925790403728,23.9694117849882,1501.2727719207,676.693230814935,15.4781635259034,1.99135627585095,1.51577997631817,15.3820574852676,1.5504120964138,"nonveg_666","absence",0,0,1,0,0
0.997956037521362,125.794522553723,-393.16656631138,316.692991698937,-364.867839364316,562.977103300238,3851.42011484117,2627.00015477486,-270.128105502065,6451.20651543142,2616.79090477564,3316.77581466003,1974.98146621171,-939.71137888212,955.177048661085,-869.02884496412,578.610204380789,97.9342668180215,-1044.13970067057,980.12846771915,775.573678843653,741.215005356213,-1290.03963675464,1976.51896144185,1774.24058099667,1194.21365613229,957.463057958671,66.1260267126288,1052.80395891881,660.887741959967,2433.73739744561,1613.72918285972,725.334293681898,2136.16428288906,939.430378030061,-0.270900636911392,21.7526779174805,29.9263172149658,0,125.794522553723,49.4860423754404,956.143669611619,-13.6619556483286,-14.8685564217588,32.4552776696787,-33.8028360957294,-90.5789416350234,137.958488584615,58.3057123841102,-107.772796474478,63.8949689737298,97.9342668180215,-56.2894051549587,1999.31674933165,62.4786484166141,-68.9351928259481,775.573678843653,636.679295321247,3266.55859819649,-31.1372029288345,1.63612730892571,-51.7610470995164,11.2738380082677,-31.4081775140165,21.6495447154693,599.263523521889,958.964293783573,30.1957437941018,18.6626769980403,23.8434334704498,24.4023791239586,30.1792715521448,"nonveg_593","absence",0,0,0,1,0
0.979935169219971,512.264105487577,589.426993333432,866.263651065052,1127.89289445972,389.15496650223,-2132.63769618011,-1648.47289775594,-1329.31073022292,-70.5192574045677,-2153.90388283483,-2625.11830780097,-2172.93732982778,-1926.45210568348,1069.32084867114,1303.17253096667,1708.29368698198,2014.7930138634,592.696369762003,-2069.8949584642,-2273.10965783937,-2009.65697391254,-1982.80288423004,-887.485016062459,1774.52839741258,1443.84684064263,1567.54729764802,2001.54307481143,848.738544048008,852.505732767274,1750.82175183382,1289.78447770712,991.163108548825,1844.6469830974,-352.176334156814,-0.391773700714111,28.8161449432373,2.96594738960266,0,589.426993333432,697.000522169602,738.737927957487,3.73057996925294,18.1067290874159,-9.34390154980947,-9.887023490415,-50.7793866963455,-11.3986488404648,-17.2915999437202,6.68975815151036,-16.1493206418998,1303.17253096667,1337.65529004904,1422.0966441014,14.4431660275497,-14.4686127148326,-2009.65697391254,-1844.58989810172,1385.62464177692,-35.8306043152042,-9.40902442595834,6.67690227643703,-4.41787346447814,11.8916078948945,-21.9005360171369,2394.43288488435,534.463620548297,-5.42012817400389,-0.134542454259494,-1.2552527408817,-9.17372037580957,-1.47925290133652,"nonveg_725","absence",0,0,0,1,0
