"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_green_lateSummer","spectral_red_peakSummer","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_changeESPS","spectral_NDVI_annualMean","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeSSES","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_changeESPS","spectral_blue_changeESPS","spectral_green_changeSSES","spectral_green_changeESPS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
185.522917445785,105.34865693892,-260.501420241683,402.713601150027,62.0226145292448,2560.0351895168,4350.30066101454,2657.16881322252,1607.04836320975,-559.978800845733,6459.85061160803,-1394.23120319379,-988.924165202299,-288.555453305935,414.752696747936,768.422477455008,18.2353954315186,0,105.34865693892,99.0212739644588,663.21502139171,5.88096680554953,10.3424135097258,-27.6339592246546,14.6340030872241,23.5990402087954,2508.03500915226,-559.978800845733,645.632197812054,-12.9249213114189,-16.8877932496454,314.163272592073,2.94169995154891,-0.626428330917931,-3.04547526801549,-0.0381268488105694,"nonveg_851","absence",0,0,0,1,0
2997.12066723116,2658.52409261698,3094.13920660389,3483.57761115177,1769.23967260796,5971.98621064479,5551.68047102104,6862.33102147784,3911.41689908546,-5228.6281333605,-5696.68037655265,-6097.93712073215,-6068.23381147897,-4360.67596814724,580.259666709336,578.310839831767,1.70411858293745,1,3559.03652267353,3253.14692560487,2279.99920285929,46.2156889506488,15.0004924127705,-12.9536714590469,-36.3098959676364,26.2872827974422,6356.3119826329,-5681.36126619721,-5510.90009521521,-31.3689679097384,13.9988513507147,18.1785803073386,4.87259188352436,-4.8748395048966,2.03610573323427,-4.19978151644882,"Canada.LeRoyLake.TDA3","presence",0,0,0,1,0
3911.38886557786,4192.02858775038,4729.71920494745,5040.80646576595,2687.01514836087,7304.39478445986,7558.36487877911,8311.49682580231,5650.17165047863,-6916.49371983102,-6888.66331681609,-7302.61050907117,-7430.46664545106,-5657.32472959076,447.10712161937,297.400590628667,5.20556602478027,1,4541.48638253241,4138.90508226207,2168.22614474636,27.8457344650647,36.0518381125457,9.45934729549373,-23.7011408301757,31.5727690595308,7157.21720127697,-7206.13444704319,-7027.16041268269,-59.4842407608993,60.0703192820768,32.6079552660837,13.2805830453574,-1.45205074436008,-12.1525677033969,-3.34901734787272,"Finland.Kevo.4","presence",0,0,0,1,0
2868.39593724451,2821.46699378163,3586.22628905037,3784.12566616033,1840.50793093947,5102.61537286493,4892.40410074205,6593.02188849239,3423.82193668906,-4534.01384974,-5970.93528371211,-5652.75359295767,-5666.5141733604,-4494.81545216566,747.745445339183,736.078097290695,0.523900166153908,0,3787.89592753492,3533.99974918377,1044.08838484184,25.2616927858547,6.40381847775828,-3.2932859436285,-54.8945846555641,-35.0704206951019,5652.83226500035,-6353.01951076388,-6085.01680046203,-25.4250372763883,30.5701379934235,-25.0391518482268,-1.04396792451686,-8.50179256805175,-1.51436650267872,-6.54840546787848,"Russia.Kytalyk.T3","presence",0,0,1,0,0
3097.10831217128,3147.70544109979,3941.48661751779,4092.8950451422,2080.60684206145,5062.07519851637,5198.14791687612,6375.11449237012,3205.45308824736,-5782.97799137434,-5627.06981446512,-5841.12083755233,-6264.42996150907,-4567.26889440778,771.835217095029,691.844324076552,0.056265115737915,0,3017.90585711346,3311.11511564359,2419.85906396088,24.434202067876,51.9499624955224,-52.0711842273689,-75.09714474964,58.7417943248735,5289.67490018628,-5912.02505003368,-5552.78278453897,-52.9276750289139,-42.5628968396188,-29.7008779766559,20.0650149559812,4.92819761993056,-5.01119173734621,5.54111791531353,"Russia.Yamal.VaskinyDachi-1","presence",0,0,1,0,0
576.137246702711,214.645008229644,99.6467143908772,480.863904624759,-211.496238272568,1239.39032347782,714.016546534745,1202.34198827091,-396.659021000109,-24.9805371514032,-1537.44041435757,-1957.17400681528,-1165.90313289117,171.200322302257,720.728127088237,1005.9554605099,3.75501680374146,0,214.645008229644,231.959327135085,787.633484975279,25.4075317733961,-3.07333361541781,-63.5361983723136,16.4283276912524,-43.3407504369491,656.79553109467,-1165.90313289117,-902.859553782634,-6.32841482108581,-131.878478987353,59.9619417796731,-12.4248928966338,-16.9217700564001,-10.9951169298001,-14.8566820898057,"nonveg_751","absence",1,0,0,0,0
2269.15646211409,1473.78098810232,2218.07056043926,2779.87850931183,1718.09046712123,4131.24065944551,2990.46636534662,4817.19389699974,3246.91780565761,-4698.05071843407,-3960.07970058033,-4439.10850671876,-4896.86182383916,-3820.17445619418,752.74980785384,872.093618132079,11.2115292019314,0,2459.2547982282,2472.18332653295,1856.34053970771,49.2087684888353,36.6485740067374,0.556259109798248,-45.1384883747759,29.9745662297486,4192.89957989941,-4158.02976762106,-4356.2678135874,-35.9542351315642,43.0214431286582,-15.2671043152117,14.1729647167858,1.17219859719224,-2.24628098868682,0.420858078462831,"Canada.Yukon.WHEATEAR","presence",0,0,0,1,0
2338.01565903011,2716.370769005,3003.85819951863,3304.87143265622,2401.92614484107,4245.01879438371,4865.29970313535,5683.93993253832,4099.27271293066,-5593.49101721998,-5565.71748879368,-6099.55937630303,-6131.14854623004,-4408.00016203534,673.596888764376,758.985992293281,0.534133434295654,0,3296.55625832057,3214.60782816267,1859.03438829351,-0.6675050612232,39.5539231551811,-21.9293528548438,-12.8174620819137,48.7849550148549,4853.59995420512,-5330.42525515839,-5279.09996870893,-24.5455333440688,-12.6522236698325,10.1341683265744,20.3557438180779,5.34053236231321,-4.41804965059961,4.18345595937176,"USA.YukonKuskokwimDelta.UB6","presence",0,0,1,0,0
2973.82783985407,2735.07140287059,3381.13603426743,3592.33153926095,1926.77964362106,4830.36820531018,4788.94045023118,5691.94756884931,3478.4015179777,-5279.48044844889,-5866.77577134901,-5921.78709121596,-6147.34250322447,-4855.87498603532,738.280392720816,796.930529630544,0.32182450040623,0,2170.58786896772,2666.41802200741,1439.78851545937,1.31851233137771,30.0099013162472,-7.27651667442416,-37.6223084214908,44.4953532563899,4474.64527277868,-5723.46803567069,-5518.99161691996,-36.2967650990565,9.00208108582004,-27.558198088758,13.7700469157619,2.63036439451931,-6.56479174994374,1.92440346952072,"USA.YukonKuskokwimDelta.15B1","presence",0,0,1,0,0
136.626313375281,143.191541124817,152.663405058336,-75.3381943839039,211.281028325486,625.399513314909,698.243266743606,1519.33253734098,830.078409581746,-1092.20957484575,-1681.5736755788,-2099.78123774963,-2608.24491839236,-726.31392098051,216.962999413342,118.870011001737,0.0436437577009201,0,143.191541124817,113.684818700003,286.61922270939,-1.91422346026168,-5.29911269397961,13.41185879072,-0.557168466677631,9.85929715630011,1025.36757114906,-1681.5736755788,-1641.62466550941,-9.38193984269843,29.9096282731017,24.6004448335785,-5.32681475702701,-3.65546609679725,-1.14941157887053,-2.95914491972887,"nonveg_1654","absence",0,0,1,0,0
-154.42656412712,282.34654509064,376.937393009194,-45.2898317746253,-454.38354951318,-134.735440666161,619.108837032617,184.399935835485,-820.603770501686,-947.94708783294,-371.170171746826,-606.892267774975,-1620.84720407228,40.5227753734936,965.522046183148,825.049354473118,13.9842510223389,0,-45.2898317746253,1.03679853698172,831.320942522374,7.69120475348874,2.72841830881236,32.479017291063,-7.27621907065801,-14.6877240318106,133.726652157262,-606.892267774975,-701.266791210706,-25.3453811078573,77.9965335613313,18.1324689252423,-7.38380756575477,-9.03463634798152,-22.812433883568,-8.69926955603284,"nonveg_842","absence",1,0,0,0,0
-360.563230428967,-237.698381878672,-342.860042852231,627.025608012892,186.6493448371,-364.023826725272,-385.766025684508,1010.91814078353,56.5033118645689,-821.204612833601,-651.117373593275,-768.075313998725,198.949670944962,398.834507008562,541.006059112061,738.527263395674,28.530839920044,0,-237.698381878672,-25.4893404619757,987.588838441859,-16.5821992504869,29.9269344982381,-48.4942825432561,5.00769814159804,36.488234189235,-22.310244888471,-651.117373593275,-328.522624494415,-36.9708824194595,-48.3512492471843,5.56942573359282,18.0282256377204,7.07998665512327,-10.5525471992723,6.02990562941749,"nonveg_689","absence",0,0,0,1,0
679.551287990929,938.539791652501,1097.78958627651,1113.63625824658,508.551867714659,1696.07215648877,2187.49913777093,2557.80840494469,1048.80298405653,-2513.81548132274,-2704.82439475664,-2797.0821110144,-2883.76536100459,-1268.03835385043,871.896276798291,910.292295501285,3.49468141131931,0,1194.36203554162,1193.58891712565,1360.61596730672,4.39728132701847,7.88749582575021,52.0231593586044,-50.0749345924304,6.49430610976372,2463.76884732654,-2775.89165710618,-2677.57141156931,-30.4009721794142,77.0031608002737,-38.2342516413927,-0.825741474923842,-5.65747163772172,-8.62179866157382,-5.0417708026277,"Canada.Ivujivik.RTP12","presence",0,0,1,0,0
3425.28579759946,1853.84180041853,3286.35557425338,3757.06370123866,2011.34105198795,7031.25847856236,5483.30791554398,7601.4437674439,5228.0712433426,-6297.08828346148,-6343.13345171604,-5724.63702091987,-6952.86641508605,-5616.65988902258,554.868490583722,312.553734707211,2.79850681622823,1,3255.85217849213,2887.05958665824,2295.10196806367,55.1698820725127,8.35097874197873,-24.0555157334999,-44.4234882155675,11.49653872238,6582.43275165024,-6225.54138101789,-6118.69455640762,15.3486442150004,23.7575688074463,-13.5382806021445,-0.000820744023798938,-2.63737203870925,8.92097205923666,-2.24733711903801,"USA.InteriorAlaska.17","presence",0,1,0,0,0
-25.7945746188685,377.560801203349,560.630432589668,93.9612045978168,-176.330227827512,80.4904799050351,766.396127916046,346.925252840159,-306.354511770925,-1596.66974421041,-1396.54433458557,-1312.52941411714,-1960.1467815943,-507.178593423476,1248.52082849649,1216.21812494029,6.91941452026367,0,93.9612045978168,166.005527188891,736.960660417179,4.7042391627701,3.62896300656622,58.3336534989814,-22.8837039232899,-15.6393883030013,386.624687755043,-1396.54433458557,-1354.61377358618,-34.0465984620916,80.9521709346452,-10.501865058554,-4.99652681160765,-7.62017425245415,-24.906903484368,-8.13324285006078,"nonveg_673","absence",1,0,0,0,0
966.495286565992,147.772212735862,407.440983884389,2.39847410408703,-36.8650126248152,1324.31772169456,225.979137656944,38.8085341803355,-49.5369100667787,-822.857129832336,-1855.31525142968,-1529.37414215931,-1953.16293484688,-1322.1347681555,2537.76045388961,2823.06516609725,0.450459480285645,0,147.772212735862,297.448388933103,1003.36029919081,40.1344119676323,-37.0806466331502,135.014169926767,-86.5562570495091,-38.5843138395157,425.610295510523,-1529.37414215931,-1496.56884528474,19.9711055329264,141.262930895856,-108.647036423457,-21.826334845789,-8.68289245435943,6.40038783154327,-8.88652758650479,"nonveg_733","absence",1,0,0,0,0
607.310062310144,644.463877421936,459.381624839639,667.717229322395,168.69487951788,933.432029974639,1035.47657042213,1063.9770844107,253.543994132267,-1215.25374329383,-1324.90894853259,-1759.25536131457,-1471.05665984543,-758.332225103818,1546.41189209455,1850.23673002242,15.3318748474121,0,607.310062310144,509.513534682399,499.022349804514,17.5446073116905,2.41628668049004,-34.7226007471259,30.8470420970494,-8.7532969924528,807.463192937287,-1324.90894853259,-1305.76138761805,-18.2768607276004,-48.0331169115223,72.3910687969955,-11.3299028757865,-10.8173218431671,-20.6535523023691,-11.1127239316794,"nonveg_752","absence",1,0,0,0,0
949.028513666425,716.286285316457,1367.65585534039,1402.2835549959,931.927878768323,3161.62966684854,2702.34243572649,4395.09956014152,2354.89552077107,-4532.78487197198,-3392.58938476322,-3746.4965581664,-4764.19337843308,-1486.61132908671,616.637882330503,519.735528862668,31.2691631317139,1,949.028513666425,1073.4364176175,685.997269679443,0.633356848077866,16.1876800474813,-1.82251050818499,-34.2826089486278,27.395879784235,3399.63325920847,-3746.4965581664,-3584.53510448428,-112.821242329084,53.5629905403515,18.6266933370093,3.20646430894733,-1.30254781405888,-18.8148977362092,-0.54116306397366,"nonveg_856","absence",0,0,0,1,0
-326.413788091795,36.791773705673,527.978366282691,640.884625202388,-61.2728624079407,2872.49726175139,2310.62684044164,4894.63579212492,1470.20298816542,1639.66645058623,5315.81004125258,2778.32515062487,1830.42190458395,2078.96389653063,322.742829645552,283.76770610804,1.11918592453003,0,36.791773705673,163.593622938203,967.298413294183,-9.46931877442338,34.5463719033637,-4.90896777911724,-21.3559388076964,77.262302780597,3144.23489403937,2078.96389653063,2728.63748871565,-15.6891944980144,41.2131846104746,110.325430027292,21.9740784522366,13.2576388200881,-3.69327775340595,10.5406618077147,"nonveg_1880","absence",0,0,1,0,0
698.403285458524,1258.21800518469,1279.6703654409,1346.48620444137,-353.162070753536,2145.37422016101,3950.21065311472,4923.81137598884,-2263.99432278984,-1124.72184059886,-3808.8196836214,-4795.9693956086,-5081.04057938191,3929.6946165339,400.05948936249,389.012428088479,0.41282519698143,0,1258.21800518469,845.92315795439,1699.6482751949,40.4448213927715,24.0030710734387,-9.54511985720959,-3.06462289374381,-42.7335934313629,2666.21696279301,-3808.8196836214,-2176.17137653537,-194.400632966644,40.7244548247592,141.021387426743,10.5703519898349,-3.01397797722495,-1.44407778701261,-2.51933572118207,"nonveg_1813","absence",0,0,1,0,0
4636.40444421976,2881.79405419333,4489.56723125162,4501.33564838946,1931.40691900863,7432.24723568644,4947.81041107685,6977.72655781311,3634.23991390598,-6004.27986335485,-7481.27742936144,-7184.98452637305,-8247.90758553732,-5244.01697834459,585.178370116947,301.548730944408,7.68386948108672,0,4160.66591727952,3770.33584615868,4537.96177423107,107.420818881918,21.6175864823321,-65.67325640681,-56.8304137208134,20.1560855020754,6042.87054393956,-6504.83279407881,-6189.17857783292,-10.5712515712076,-19.1974650276227,-22.5749296136925,8.21414736331993,-4.69500279627375,4.23298326779244,-3.88543944464836,"USA.Kougaork.TallShrub","presence",0,0,1,0,0
117.491954702921,536.882351048957,508.35901242649,512.466311621411,176.821534571371,439.407763491377,1326.5238177586,1305.22024541928,333.857753293408,-2233.6949148569,-1232.01534633887,-1677.05561381045,-1859.0638195187,-632.183571185001,822.195610054022,912.537605149567,3.24181699752808,0,508.35901242649,370.40423287423,419.390396346036,-1.64804388523473,10.9715099144025,-0.273819946328031,1.78270866390416,17.7013144946225,939.557330521255,-1677.05561381045,-1526.80265314199,-44.4864262131083,12.1338803805501,27.8150167169737,5.56822351632986,1.2610085934907,-9.77918647799674,0.976227544347299,"nonveg_792","absence",0,0,1,0,0
966.495286565992,147.772212735862,407.440983884389,2.39847410408703,-36.8650126248152,1324.31772169456,225.979137656944,38.8085341803355,-49.5369100667787,-822.857129832336,-1855.31525142968,-1529.37414215931,-1953.16293484688,-1322.1347681555,2537.76045388961,2823.06516609725,0.450459480285645,0,147.772212735862,297.448388933103,1003.36029919081,40.1344119676323,-37.0806466331502,135.014169926767,-86.5562570495091,-38.5843138395157,425.610295510523,-1529.37414215931,-1496.56884528474,19.9711055329264,141.262930895856,-108.647036423457,-21.826334845789,-8.68289245435943,6.40038783154327,-8.88652758650479,"nonveg_733","absence",1,0,0,0,0
2782.4427276285,3079.21863830136,3165.16838293367,3495.61161494356,2027.15607505472,4676.95134738757,5537.00582134685,6041.62253978117,3472.27270984562,-5280.58016584894,-5119.59550355855,-5519.11315890297,-5165.15686544102,-4283.40469848028,745.700397785863,953.19904954336,0.104159967601299,0,3034.37126493359,2826.66366817507,1559.9907433628,58.2515060800359,12.1068525913918,-56.4603303106895,47.1009185282865,25.1878622804259,4814.63072847915,-5123.39937838955,-5436.5008559135,-6.84619298610208,-74.0286681258014,144.027888581686,1.20526973095512,-5.89792676450074,3.23929809300071,-4.34477961596045,"Russia.Yamal.OstrovBelyy-1","presence",1,0,0,0,0
432.37103023442,-109.170991869271,471.758070029669,168.879233317463,405.383730627906,870.107246655816,220.217925423416,553.886347490377,837.737364880774,-1735.25809467928,-2432.85703802136,-1684.56899604296,-2074.72145502055,-1769.96435972495,1048.2132832165,990.913557200056,0.287813544273376,0,405.383730627906,273.844214468037,580.92906189894,0.72938647585174,-6.93399465570941,37.8598545890258,-82.9898659855628,19.2646645837441,679.861889069455,-1769.96435972495,-1939.47398869782,0.938007163396427,48.769057372199,-106.898291711201,-17.0579352096096,-4.29512256425528,5.11158504640973,-9.44385849289063,"nonveg_953","absence",1,0,0,0,0
-10.0060926096371,312.101266660359,404.507068892698,281.973255772692,219.176969240127,-80.6684612741989,532.261312246518,410.135817845289,304.228904822495,-1943.40584250958,-1390.73778836115,-1464.61349424769,-1786.17415723601,-821.149014155997,1147.49087959588,1340.03497811533,27.3541851043701,0,281.973255772692,241.550493591248,414.513161502335,-9.16732247399058,11.6791739352932,10.2111510933338,-7.70048351936157,0.0449043834447093,361.433532310706,-1464.61349424769,-1481.21605930208,-44.8902731341432,26.7967219156928,6.15630882387887,-6.453417107877,-9.86555386223578,-30.2043836399539,-10.7947665633079,"nonveg_560","absence",1,0,0,0,0
1331.79299107363,298.82525050392,1312.63349955272,325.962505178918,342.105817453948,1516.67265904623,411.829875146827,214.352120407481,-192.372341326042,-728.976284449402,-1696.76159125878,-832.126403329231,-2103.61751757648,-1537.78114870089,808.315993164171,543.122331852081,14.6236114501953,0,342.105817453948,722.264012752627,1032.96774056971,28.2767763891337,-28.7380138827059,51.9300523354635,-53.3583288973055,-61.7084059115583,737.815973571835,-1537.78114870089,-1379.85258906296,23.1087104071853,66.9205849603814,-45.5071151541869,-23.1158870401931,-10.8708933082275,7.73211616541374,-11.882886208434,"nonveg_700","absence",0,0,1,0,0
-146.513639527064,687.495427880761,339.549662341259,120.530375985426,179.708454462386,182.284825821999,1119.02319136442,501.3379379622,566.216949555524,-1783.03707106872,-822.622146031027,-1244.5760390355,-1489.83063827331,-1402.94215327975,998.924840026218,1056.2635872757,1.25611102581024,0,179.708454462386,236.154056228554,834.009067407825,-40.7777617486813,29.6715572791655,9.52257766764495,14.4977402308126,33.1633184138873,623.108516338342,-1402.94215327975,-1348.60160953766,-47.5118647236204,10.6632434451221,17.5814122085198,23.4264305361001,8.22401336623016,-11.2905589009934,8.21546967705873,"nonveg_900","absence",1,0,0,0,0
2860.68381105041,1573.69251025112,3002.30650688934,3702.99950367829,2237.77616388055,4813.87625552244,3019.31288950133,5739.12717998435,3598.29171873194,-5458.79512775769,-4307.18325979211,-5392.36497442967,-6492.65563978569,-3610.31787811567,789.132659769534,649.096844235267,9.10604209899903,0,3023.61000552631,2770.50676906693,2936.36927650466,43.6843695928029,14.4404805093468,-28.436841907364,-69.4421339761248,14.075757295202,4366.24366040569,-5469.05473627708,-5448.10897641233,-58.1517430333087,41.0689381793666,8.60435587116644,3.0489045895679,-7.13832253421145,-4.3914231199343,-5.02609165201927,"Canada.KluaneLake.Outpost-MixedTundra","presence",0,0,0,1,0
2043.63970127969,1556.66850656469,2851.56632407768,2922.77633786613,1096.17004405508,4007.49126829728,3357.51517317218,5435.60512607109,2519.48216598769,-4528.58645233388,-4918.25407293299,-4586.41495523389,-5171.1521339822,-3739.73537176041,762.705925059802,804.429820167189,0.707076966762542,0,1556.56247813968,1441.68464150132,1116.87169313983,37.2290564379944,-8.32583213630128,-2.80133738497867,-6.85807583156245,-16.8121796760252,3331.82335187523,-4821.34851702406,-5118.46795629592,-23.3255683867419,30.0328065030792,60.6329052833335,-16.4198981691792,-6.80181973321398,2.55541643247495,-7.46777624861842,"USA.NorthSlope.15","absence",0,0,1,0,0
