"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NBR_lateSummer","spectral_NBR_peakSummer","spectral_NDMI_endSnowfree","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_NIR_endSnowfree","spectral_NIR_lateSummer","spectral_NIR_peakSummer","spectral_SWIR1_startSnowfree","spectral_SWIR2_earlySummer","spectral_blue_endSnowfree","spectral_blue_startSnowfree","spectral_red_earlySummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_eastness","topo_northness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_changeLSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeESPS","spectral_green_changeLSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
0.976205229759216,2438.38533052087,2409.28963693252,2903.87082116682,3249.76500671043,1236.19376038317,2069.04995879509,2772.16208296003,3076.34092955887,-531.949715173655,81.6416688201638,4404.55042471138,4343.21781393363,5245.00300339988,5780.84929377998,2127.35659682975,-3780.73946380298,-5004.83878876502,-5918.77220025006,-6088.12129748523,-2635.93787068659,2344.26655561556,2194.17171479483,2296.18818171288,2459.82843057197,2415.62757480781,1685.46231872356,526.957758439719,1068.52341293729,1150.19312860163,600.361651283268,341.129035902674,-0.0331972771220737,-0.00432658505936462,2.81955093807644,0,2618.09684949957,2361.61319815406,2764.98344788363,21.8460724971955,37.6164940619641,-49.3182842556966,-4.43705246399281,58.3682548327503,-72.4027966702543,-12.2664803536263,42.2853978165516,-52.0725018500474,4866.06852618306,4239.98093602904,5331.13973154998,68.7651307792066,-89.5441586629196,-4855.04098785803,-4857.75432674769,-41.6929571547477,-13.3809834723169,64.8761773799226,12.6262804385629,12.9008971611886,-18.4032425155498,-5.62517382536145,-1.64251071351719,-0.337591832072001,0.434844583459978,-3.47480159457088,193.136031114461,0.350844163362131,-2.44508401334929,-1.37580272665573,13.035242376451,0.7131895734473,"Canada.DeceptionBay.TH7","presence",0,0,1,0,0
0.89812695980072,58.275563941312,-511.532115646047,39.6775099600099,383.722064160498,175.963459791002,-2013.88561289377,2411.58141883996,2708.98511070329,-1135.59784758656,1238.02516544877,1614.25161055719,-1296.68819239493,1725.25396552128,2789.58865849037,626.371907972488,2244.32574106374,5047.44155053402,4123.32483091093,3118.8182418258,2751.51602906,190.391833446794,0,167.839314723027,405.69283115774,202.162831941982,93.6245948800846,46.0806863689821,281.304651307301,116.263159576386,224.293273854069,-320.224985313914,-0.00327191222459078,0.000886389170773327,0.330984532833099,0,58.275563941312,29.2212964413548,895.254179806545,-4.70751583398759,13.0178600087674,-20.4151713187429,-50.0391571656166,39.0031113943888,-163.906186360508,11.5653696841137,13.6528451528418,-49.1419310363945,1614.25161055719,1091.75559002928,4086.2768508853,47.013481917327,-111.923783626526,3118.8182418258,3457.0852786789,-20.2876115198505,34.9797000304823,38.6348688109667,34.2265451712255,8.61203990843781,-6.21627091566768,-3.81637876597732,4.42874381569965,-3.34898372852828,4.76146801980405,-6.8085637278095,278.114383889592,4.10311753563935,-6.39147566460367,4.32120457110734,-4.37688885040478,-4.09237643494612,"nonveg_1736","absence",0,0,1,0,0
0.404650025069713,2556.10920129895,2315.21749301399,2249.82804849782,3115.48260041087,1288.60470909856,2178.67269986989,899.314331939971,2528.84560845384,-445.741003502657,-192.024794146338,4782.05728598386,4312.34901875948,4070.89616218368,5317.17868978359,2310.57608188177,-4663.09837047191,-4942.91506614564,-6387.47174120625,-5813.01873261266,-3625.91332350292,2322.29363738349,2231.96647149446,2111.50402794376,2591.67223788448,2625.70067692054,1685.56244360045,577.578031924434,978.928271652221,926.884117576631,756.814441855615,312.079751471666,-0.0459422692656518,0.0503994543105363,6.6872024536133,0,3045.73509959945,3157.12938238359,1066.88781186575,31.379053290169,-1.3593014881126,6.31590485484941,56.2068795912634,-22.2275757863809,86.0476704443622,41.4926091584739,-9.68067938771678,55.626534487982,5741.27331419949,5733.96796887681,2055.02399614805,-3.86384958660127,11.3847217454203,-5640.50795114996,-6137.56313101172,-30.5754956708877,-49.9015608738754,-8.86547481396279,88.8726067650311,-2.34310958731482,0.472922922163703,1.3967107143905,-9.46306247956486,3.88508791926063,-5.44841584178681,6.26219180645301,173.418633976705,-4.21534719601799,2.98538327338217,-6.81387390787048,4.15841563853217,7.01042873556655,"USA.Kougaork.LowShrub","presence",0,0,1,0,0
0.568415880203247,2348.21872673786,2725.79199291359,2940.32580840235,3402.29762897661,1946.87793386015,3527.6472829317,3608.16557834484,3996.9773420618,774.774402734725,1115.2019247026,4278.47228976217,5141.19137778078,5156.0442411351,5748.34277860359,3620.44372325901,-5561.96592629654,-4971.06221630132,-5920.22545684484,-5845.73189110178,-4178.93457456631,2195.11996872748,2328.43354328229,2465.53433330522,2712.84590980033,2214.45245239125,1206.08608108269,598.086507453017,623.301558711916,766.121384930342,734.637282920085,299.533338787664,-0.000497697677928954,0.00130707968492061,0.0875992923974991,0,2648.23110966615,2510.88860004652,1241.51123042801,8.7269861202982,25.0632359485751,-16.460888277992,2.11350248873162,37.8371201084083,-14.7477990848849,-5.04074419071637,27.6414100048916,-9.18943206253586,5010.10322131801,4496.32966582207,1952.28369102398,33.7759233091106,-12.1313504682016,-5815.78205857035,-5585.31668702207,-43.3348148554432,-12.7115123956919,31.4914678510516,33.1844765378922,12.3360666407582,-9.53135518902358,2.12544381593693,-1.56894555446109,3.43997601284818,-0.0330151429303761,4.56198306997965,205.762300353904,0.562884100683526,3.36553166449309,-1.77975069080613,5.6384181894357,5.99104827855,"Russia.Yamal.Nadym-2-IH","absence",0,1,0,0,0
0.892463326454163,2178.68481256035,2454.31399129036,2362.30939952487,2643.32752389186,1654.07191766,1787.2342544533,1700.35599221509,2015.129985362,-502.526609182427,-344.088543767222,4428.84955524937,4790.6766103448,4898.53263335087,5227.77289177322,3270.37318088492,-4610.62812307124,-4900.13681624175,-5467.51847087124,-5334.88886502546,-3757.82968966211,2036.0141351787,2121.34933983072,1966.81654616573,2135.28624251612,2403.59256163096,1593.18157809273,638.708462621251,867.087359321437,828.35833217238,716.853496725586,84.5666689847405,0.00994734497119983,-0.0201629699311322,1.34776960478889,0,2885.96642174436,2826.72339971385,1709.77477362927,23.1015726162438,19.1637041214517,17.7105899817708,25.1787507629295,31.5546141101178,25.2334284162769,16.1174764630476,26.3230130937418,18.4259887604047,5742.50978814141,5442.46962848239,2983.12101670224,32.1355894558274,13.5083534142116,-4444.12346989841,-4613.69067640027,-1.50274261306911,-8.51788253736624,-34.9907381153042,48.554332823924,7.31567711810418,14.4800267646372,14.2700024131386,1.45470980679118,10.444196214968,-1.36564627064625,10.9886925478104,142.1501005265,0.0482897330832379,6.79040459091247,-0.379658101511423,-7.24764692424806,9.5429866781432,"Canada.PayneLake.TD2","presence",0,0,1,0,0
0.990816354751587,-28.4441695915527,-153.000719243557,-84.8764386994746,140.157033172792,-269.312866975735,1866.12788997318,518.958028168553,121.979883164435,2409.84223238768,-1117.74582100822,-154.384923265852,-489.840255468506,-168.454563003673,107.97546949947,-849.568476288575,-421.746858148778,1033.46828122192,-263.431296733574,-538.254764911474,-0.606837918987935,1018.86211586049,749.906399528241,711.638381322707,854.895223111875,684.54230003042,922.72948375648,332.945164343031,1032.90406280756,991.903339687477,755.450293075324,-295.463680521991,-0.38668555021286,0.349360018968582,32.0399475097656,0,-84.8764386994746,-79.0954322675055,409.469900148527,6.69079714956062,4.55678926390121,-3.40621402720413,-57.134800134673,-17.4769997205631,67.3584930902314,-59.5526787338853,-23.8720590035627,140.629235743549,-168.454563003673,-310.854549705427,957.543945788046,7.09082142608979,-16.0692846232417,-263.431296733574,-38.1142952981784,-11.6983338952719,-3.14886234493775,14.4643930619948,64.8449788977748,-4.43153764185433,1.91340091027668,11.0575189337768,-0.854459989651436,14.9491201128098,-4.47562876259384,-4.30404124541902,655.246164238867,-5.26645090778845,-3.53600649316352,-6.39062288140952,-7.88815494215488,-4.40280065544574,"nonveg_1145","absence",0,0,0,1,0
0.998695969581604,605.125976278017,505.411053995415,888.14574904873,1100.10849110263,639.608530199827,-1120.8736394698,-843.224821182189,-665.045878836909,-2283.58462349001,-1903.22515887371,1018.09566459779,969.449665558142,1461.01227843826,1727.71902742341,1008.43293905435,-2337.14247457409,-2316.26314757091,-2308.25953122446,-2247.94662768222,-1138.27260542416,2225.24687255904,2058.29790956684,2247.77695361109,2401.58149784862,3355.03052252988,2454.34044550696,1137.87423310356,1830.36152616928,1760.63862991924,1738.77104971131,-453.6904709937,-0.00659720040857792,-0.0422181822359562,2.73595142364502,0,639.608530199827,747.679960124924,594.697437107217,-1.2315197829218,17.0683625801591,-22.5138055913714,-17.4848210859458,15.8647726776982,-16.3322834286828,-16.3284137544968,11.8214692164425,-13.3120384252072,1018.09566459779,1236.94191501439,758.269361865267,24.4697711319178,-28.9154478164777,-2308.25953122446,-2069.57687729517,-42.8167810410691,3.07571885834032,-3.54781785542563,-0.470800961555918,6.0805043203304,-11.1458261202504,-8.55515206967442,3.10082418893013,-5.41218141752054,-1.15234846983206,-1.55278874522486,560.569207616483,-1.24389805573642,-2.50322333351302,-0.754054489928445,-5.18443373802521,-2.38090082980687,"nonveg_998","absence",0,0,1,0,0
0.999999940395355,581.514466625338,391.208991079812,497.188296063573,446.761526523337,541.949834148064,-866.548008467944,-852.779930036766,-982.204970085517,-1890.65735004818,-1978.67598254637,836.34129857029,638.979310903926,769.943876074855,699.499017079701,747.37494401933,-1478.48697088797,-1853.53187187179,-1773.4300701149,-1865.16742881146,-1017.26041340462,2841.26365454536,2513.8179049729,2609.12169553827,2589.51017299502,3816.98898428674,3242.39082652875,1413.97562815813,2055.80696711408,2452.27190323709,2233.25696945048,298.185441968684,0.00116626417730004,-0.0245690755546093,1.49644756317139,0,497.188296063573,491.724622888025,190.305475545527,1.58258529909098,-5.39011760408004,-15.139900711966,-26.7166772136169,-14.5481921286676,-1.96686834731114,-23.9475620031748,-14.53873181533,-3.22693169958708,747.37494401933,738.42768932962,197.361987666364,-5.47369125962354,-18.709223595847,-1773.4300701149,-1597.57535101815,-18.449062299334,-15.4672183169394,15.2895597827587,-11.4431145366981,-10.0701392620133,-13.6148272236245,-18.9491534615425,-5.03522354021219,-13.985446148853,-10.2667955987073,-1.18081224226924,547.689980008046,-9.01355965477494,-3.15567146501355,-8.76059735146418,-0.610557636100111,-7.17239455590503,"nonveg_916","absence",1,0,0,0,0
0.990592211484909,909.406189374885,1031.08736484573,1271.78787823306,1390.10432970934,615.798498284438,808.15515926793,1072.49964008793,1164.15863631924,-884.627748107466,-504.311623753764,1923.43297314771,2351.34897884516,2683.18615728359,2811.90126612967,1324.11546946734,-2742.72465664906,-3045.32370194439,-2837.319229026,-2767.56247804777,-1424.88222514454,1683.93454821977,1591.74357114219,1768.39023934122,1853.14258875291,1830.26761624302,1556.57044693485,744.494123655636,916.114645647024,1094.72991855249,1099.35643955173,-360.81058845615,-0.0269208372628782,-0.00806548833497801,1.73386632651091,0,1412.18932730801,1153.34508588685,1318.02065803893,32.6156836636389,-0.847332356176875,-68.1738207335387,27.1498664885298,7.18183179122752,-72.5876685194005,28.3637539834771,0.458645389530512,-70.853757191483,2646.81953104317,2331.75332930743,2395.21158388019,4.26249258550145,-93.503919545894,-2281.53169220577,-2249.39595350576,-3.9612178459838,-13.8766558863609,45.0953788421269,-73.6085498757698,-3.86352175826518,-44.514721514549,-40.449468652888,-7.40283546780596,-31.3746846288376,-3.69485339651859,-23.0881984136784,270.835067879559,-3.25738790734045,-21.2233773998335,-4.52313668345486,7.78408613174552,-25.5528920756873,"USA.NorthSlope.HoweIsland-C12","absence",1,0,0,0,0
1,284.947052843819,140.682630126478,192.423519510248,-564.765462921898,110.752563277462,-430.320739705244,-422.338959052226,-1770.82363783571,-1232.25849325432,-2379.72490238849,792.27078393607,629.662920294826,680.68371313425,-205.561240183455,580.351313751496,-964.180660870828,-1185.87933384086,-1137.74069411628,-2112.19618303332,-1111.03868747467,954.226029409011,783.125817187945,806.278072154912,183.198879645683,890.104412878387,842.833869193977,565.784119932249,675.457330564278,787.658026430097,357.318583333708,152.843094595555,0.494364142417908,-0.00787577126175165,29.6720809936523,0,140.682630126478,32.8080605672219,849.712515765717,5.12336734018695,-24.9915445813446,-3.9800684141362,3.63792945019428,-45.215300196767,-0.613983127155231,0.925449100276196,-40.490583402867,0.151364043628589,629.662920294826,495.481498186637,997.832024119525,-29.3480007093978,-3.92467637226337,-1137.74069411628,-1302.20711186719,4.31935372364249,-33.765162416544,81.20462407642,-3.70297228650557,-22.6772691106861,-1.78094268976675,-4.67877749130129,-11.5164658271586,-3.94462607274207,-15.1801550644809,2.08252815193773,499.007160360637,-13.9553097679272,0.552550869915806,-12.6570424440114,25.4782101886923,0.704467522052928,"nonveg_596","absence",0,0,0,1,0
