"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NBR_lateSummer","spectral_NBR_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_NIR_lateSummer","spectral_NIR_peakSummer","spectral_NIR_startSnowfree","spectral_blue_earlySummer","spectral_blue_endSnowfree","spectral_blue_peakSummer","spectral_blue_startSnowfree","spectral_green_earlySummer","spectral_green_endSnowfree","spectral_green_startSnowfree","texture_NDVI_peakSummer","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_NBR_annualMedian","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changePSLS","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NIR_annualMedian","spectral_NIR_annualMean","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_green_annualRange","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_changeESPS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
-202.289579915343,1511.687033392,851.367599059695,-122.629627727731,-857.009028075343,6695.04751411688,5824.27468921729,3682.75450908422,-247.121969739234,3540.89374035323,3399.29043944699,2543.15140801098,-2372.37157250935,1036.51021440271,-962.493234670796,-2423.4337005542,-3634.12318068528,2658.48798262159,165.817830850475,881.219253925965,93.9483867785266,0,200.244545342049,664.562619649329,7.875146829649,102.164615150155,255.959465456593,645.111865413711,195.085555327663,284.289537510887,-0.00312332226894796,-0.00230429857037962,0.223765894770622,-0.12839637696743,0,-122.629627727731,236.225279346656,2368.69606146735,18.7062699474286,2.21277644965589,139.142460969632,5824.27468921729,3012.29300503265,63.2415616143488,160.958546019851,3704.12858654677,3586.46922947274,-51.351575014216,2543.15140801098,1372.76840911252,5913.26531286259,60.7214172220033,-962.493234670796,-665.010383777196,6292.61116330687,-46.3422219491108,165.817830850475,516.287861964021,112.467266735348,69.9043230423968,0,61.7479116237249,516.457828277077,0,32.9481907718477,35.7275616092678,656.68747281968,2.80228371976841,535.695472473123,43.5857432496167,28.8244087157258,-4.3584778254505,"nonveg_1626","absence",0,0,1,0,0
1803.0777802088,1511.01104119157,1908.81863737775,1893.95681304549,1116.88288713013,1410.31392188798,1793.15159929479,460.329756775409,3589.84878629142,3159.50388025804,3828.73274429426,3779.17678961847,2374.84252844394,-3300.78800525317,-3447.47409369474,-3584.28710385386,-3910.23425278063,-3293.33334608657,2085.48621773414,2074.14196371972,2036.95638780683,1662.68121638698,780.384422500561,715.537644153659,716.672027117638,643.767261248118,963.562144977702,884.56368151886,817.052457088299,-76.2294223187539,0.00761133630294353,0.0207902969947706,1.67440136273702,0.618379210432373,0,1639.44296164804,1619.67124987523,1192.65909778739,32.9442641240636,20.3428385677388,-14.9288299888044,1455.41217494338,2592.47067943018,64.9350919979079,-19.945086510979,-866.568022197943,-1010.78610866144,40.3053138730144,3312.67555026726,3316.80433644401,2194.04969472294,59.7757451450362,-3744.14748028815,-3759.24291735431,578.341101109402,12.5361124741639,1889.73696615442,1866.29869715821,-11.4112904111914,-14.1734143037391,9.70654190809048,-13.4270977701958,543.448827392042,7.2607163810584,-11.8450757615043,-5.32030653838595,431.355912677895,11.5295132617471,388.836933753052,-5.01984174496996,-1.84661390370491,6.75871467486679,"Canada.BanksIsland.GreenCabin-C00","presence",1,0,0,0,0
376.197516445813,729.536736570239,173.196835493426,791.873083734953,-177.080147715576,-1793.30806151574,-2807.74753320473,-2041.73408915325,1098.96421165154,1460.07802217117,1035.42690253773,1772.40685134765,35.8738722687895,-1234.76755574272,-851.133792184501,-1755.45130685857,-1118.43156074049,-1389.94999556907,1159.00440698926,951.963079654211,1435.05005236388,989.697946457066,891.281078256527,971.452175536206,892.051829241854,971.019162255168,894.411086840194,965.742775337516,988.205672775569,200.894957381359,0.0410287827253342,0.166413396596909,9.87068748474121,-0.528382062911987,0,376.197516445813,378.744804905771,968.953231450529,24.0555506157126,18.0728507517017,-32.5619078021856,-2266.90672460197,1014.43947168898,-10.3748970448116,-28.4653057159347,-3035.11567152148,-3031.40772306567,-1.37551412628664,1098.96421165154,1080.54997199538,1736.53297907886,46.221319103598,-1234.76755574272,-1269.94684221907,904.317514674066,6.74706260114587,1159.00440698926,1186.15554786797,-25.4256301426141,22.1549587110602,16.106111677905,-29.7373186998218,621.793947808953,9.8713039831607,-18.4958687760113,-2.35451142927992,237.686350690392,-3.46687321733221,220.969934579333,-8.83418759264807,9.92535185706398,2.55751043345068,"nonveg_874","absence",0,0,1,0,0
1724.89309527473,1627.34662830891,1153.00357377301,1555.09613716416,820.990428103624,1643.61535541192,793.192409992888,396.923628288658,3017.65651732203,3025.51033126187,2379.19084584757,2857.0273552925,1846.73701991911,-2908.06737532456,-2908.39239636235,-4145.50252153797,-3791.44404600128,-3174.07753638356,2305.41236291749,1766.38817145066,2134.59671093054,1571.30709972573,888.95818750906,861.106839968421,731.041148702548,700.550147956605,1121.10921414982,1047.52460936926,933.223232005772,-287.595010603274,-0.0162668656557798,-0.0208322554826736,1.70845949649811,0.746399104595184,0,1555.09613716416,1376.26597252489,903.902667171109,39.3001159639613,-7.07487325460736,-28.7208973850822,1116.73273013235,1246.69172712326,39.9282763552367,-23.1100228671044,-850.307137761952,-1011.14377134452,-8.0498334356049,2857.0273552925,2625.22441392862,1178.77331134276,50.9095433653445,-3174.07753638356,-3385.49677512194,1237.43514621341,11.5656591764784,2053.72302360076,1966.28547372503,-26.3006099628482,19.1556568100063,-12.3945943692658,-26.4417175987345,433.689186250617,-7.49125443302168,-18.1356485612927,9.37570083611454,277.721766211164,8.19165389358497,261.717688326488,-8.79715697579415,12.5422055697283,-6.34918021447489,"nonveg_898","absence",1,0,0,0,0
142.267814349001,638.474792379476,-388.648235010253,512.840533426672,1041.90057262478,-1760.3022321505,-3151.30226382031,-708.672259713278,519.008229738204,1126.38735730553,-147.635389121905,1104.75691078613,1403.48120982935,-1006.22562148859,-480.459100970937,-2107.60619167685,-1028.76369171063,668.717726688151,943.425347649909,348.16556765394,986.877390133893,1693.69920553742,771.681856363791,780.510255090321,622.789487280759,1343.16500407682,819.742818220449,779.063386871607,1260.76596165186,-181.840110834731,0.103764846920967,-0.470791876316071,28.9719467163086,-6.13138103485107,0,512.840533426672,389.367095553934,1430.54880763503,-29.9877586091925,11.9539586799249,-45.0744384218462,-2047.2958659904,2442.63000410703,-45.9013663771398,-55.2003198914955,-2785.81355254326,-2664.28693736824,0.988569282280452,1104.75691078613,801.199663707462,1551.11659895126,-29.482432669705,-1006.22562148859,-790.867375831769,2776.323918365,-55.8314449392246,986.877390133893,1018.3873490963,-31.9355911239977,36.7430317548767,7.07193218342562,-34.1553327610726,659.756090914838,4.52562125614748,-20.8018608578381,18.6058112973933,989.645141900475,-19.049438257101,838.77240384188,-12.572363461553,17.0033251934109,-4.16100893063537,"nonveg_932","absence",0,0,0,1,0
2618.64068983256,2341.45377018527,3065.91121505953,3185.21986858825,1983.06368593808,3076.21566142776,3568.82260629228,2548.16995926221,4841.01637340501,4589.8660180874,5748.63306937486,5847.70201122853,3718.23819981413,-5578.27905774971,-5555.78339342129,-5649.38410284107,-5894.17388945125,-4258.12877871553,2288.01415917626,2473.14980296967,2548.13727086483,2156.57599485982,485.567669463101,440.049264918645,517.478887533887,626.93785298117,652.836172178169,607.383613518804,784.711405848363,-186.843730490863,0.0228058859292004,-0.0182683965605166,1.77164669831594,-0.311186898085806,0,2413.81941292034,2316.26013649222,1109.84191480956,15.7066662662695,7.3610690540101,-20.8955674933801,2019.11910361935,818.052014088431,-19.3179971273232,14.4910925995704,-795.386826169484,-843.422818001906,14.5091030716248,4797.83828409995,4553.82795815382,1573.89612826842,27.9148513914869,-5951.24016858881,-5601.10288776974,1782.99446437465,-39.7373121597549,2194.73134718963,2117.73999776154,-13.0638724227598,-19.0565741899158,-8.73769241152444,-27.5226325452012,737.700118199124,-6.10862776863064,-16.1251892570011,-14.2261319096218,409.571480174563,-5.42531227746152,366.919878905176,-4.03254264550059,-6.92187109715202,-1.62307073843482,"Canada.ChukotkaRiver.TH1","presence",0,0,1,0,0
804.122107846547,-591.894651949711,52.2036105961618,306.195800043552,586.531495860453,462.571501721817,35.2387834344578,675.515534358021,1835.85447090409,-246.567119028932,758.41550210775,1255.54839113527,1315.28793270448,-1617.77444627394,-1249.022419696,-1324.0901791528,-1988.83549619554,-1112.72928283698,1762.41705865354,743.317912882683,1119.47975945781,1970.89916242976,975.979053952055,438.560889229194,684.590112607893,1328.56536753419,1148.4783251811,522.492953452375,1523.6337037483,-831.687467024123,-0.109156809747219,0.00067177414894104,18.0881576538086,24.4707946777344,0,306.195800043552,231.4316724794,1396.01675979626,7.77109328521767,-17.1698726828619,-11.0431386716256,339.952701813863,1011.86360119217,-11.9843868765771,16.1559500116784,-433.403069367688,-488.381941629131,-25.3696540872004,1255.54839113527,983.707835564533,2082.42158993302,18.5916620785572,-1324.0901791528,-1458.49036483105,876.106213358555,-18.0373272656058,1119.47975945781,1187.03959994945,-16.3548628945706,-16.8430752733013,-23.6570159643351,-22.9869250828185,1393.00299444711,-17.7788217967243,-18.6990270868641,-12.2873947376755,890.004478304993,-12.592368342219,1001.14075029592,-7.10755170132284,-4.94140363775551,-14.9548865810098,"nonveg_919","absence",0,0,0,1,0
493.455546035629,316.306777463555,1258.64452100609,321.825254721019,-234.539927976516,-3262.63902527512,-2398.23047936061,-2709.57082048465,865.349021633193,704.306818331721,1830.51633860987,818.639816459462,-196.907487251996,-1064.03605535514,-1120.8549499368,-540.338808657409,-1782.31807538909,-687.829893751972,1406.65966336551,1814.65581281047,1109.48291148125,1238.40125082027,993.800708914966,1013.40139492354,688.334380757057,1306.49551358799,1081.9061308297,1105.18343754062,1331.59347560505,105.598179463778,-0.164265975356102,-0.320753127336502,21.2400760650635,1.3768355846405,0,321.825254721019,431.138434249956,1493.18444898261,21.4116315885925,-4.90372260898886,55.1070156638279,-2993.4212503122,1260.28076179046,-8.3485420537515,74.1341624582625,-3426.20806550297,-3465.70555079874,-19.7250182543365,818.639816459462,804.380901556449,2027.42382586186,31.2428384966232,-1064.03605535514,-1039.07555661808,1241.97926673168,-11.0648871059754,1356.29583821675,1385.09909533885,41.4807589017187,-26.9623514466894,-4.04061801715944,34.9700405829253,434.976236804136,-1.86494450102029,15.4858261432903,-14.4016915926273,618.16113283093,-9.19690601979473,517.866147760189,16.6501441501905,0.494332890736105,-7.48722703030021,"nonveg_923","absence",0,0,1,0,0
569.127711548148,281.395941329508,129.060559602909,704.450993555909,379.136502560644,-2465.75853021426,-2949.67503191747,-458.536283073199,1024.11848490778,713.82526935867,635.072760405039,1312.11975839002,517.30545084218,-1550.92621976245,-1878.01546760518,-2458.1617196176,-1994.0356866372,-383.861745692014,1685.15380881465,1196.91175031298,1556.44943232175,2012.81411252339,1012.82139196303,900.720752001922,740.804141364931,1650.12105073608,1192.59610435919,1088.08094741253,1759.06476088367,128.170111657179,0.0116372127085924,0.0192437916994095,1.50054705142975,0.982300877571106,0,379.136502560644,412.634341719424,575.390433953,7.91630037447931,5.63847008365673,-52.3082212684546,-2438.47402626823,2491.13874884427,-61.0063130709309,-46.472818695385,-2543.53963101649,-2110.61054998839,-23.5910177928141,713.82526935867,840.488344780739,794.814307547844,21.1172097527334,-1878.01546760518,-1653.00016786289,2074.29997392559,-48.6276864196017,1556.44943232175,1577.96873963132,-32.6852438189789,20.1335703225705,4.57183581426919,-32.094804874947,207.110088562327,3.36296926680645,-18.7576551338693,3.3740666647199,971.933593897413,-26.5541524488773,880.09411141811,-5.8077412394217,17.4258581622479,-9.21045295028748,"nonveg_869","absence",1,0,0,0,0
715.65261714807,629.489870008493,1208.285668831,486.294218266728,514.860614465218,264.294094844186,962.790806188626,747.587324382496,1074.19474852823,1006.35049634698,1768.71815455765,792.546677987244,810.037951587259,-1037.31535224497,-1307.82361210677,-364.14971230433,-1564.27462486865,-1136.10914725481,2581.59048897021,2666.92874345229,2235.05063929996,2168.32043762148,1459.09927080991,1219.18327884195,1236.61605207527,1355.92593345286,1823.32533397307,1488.87628577501,1667.65773765684,158.250780231771,-0.00417868373915553,-0.00659457920119166,0.59255313873291,-1.12418723106384,0,629.489870008493,710.916597743902,721.991450564273,8.73008707316747,-9.55659995338926,144.398290112855,264.294094844186,1324.78404802468,-48.2426333138499,253.801065049641,-1220.05665854794,-1096.29268587173,-9.71731860339044,1006.35049634698,1090.36960580147,976.17147657041,11.4850781278682,-1136.10914725481,-1081.93448975591,1200.12491256432,4.29538239173219,2235.05063929996,2356.43862541746,86.3756208304658,-107.325185141783,-24.3890837362239,101.166746050591,980.460819885165,-22.8201306407306,45.1257752658914,-106.631891235941,306.071333380066,4.48579727639372,334.449048198057,42.4561782344116,-59.8950659132183,-10.8508856857648,"nonveg_955","absence",1,0,0,0,0
