"spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_peakSummer","spectral_NDWI_lateSummer","spectral_NDWI_startSnowfree","texture_NDVI_peakSummer","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_NBR_changeSSES","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NIR_changeESPS","spectral_green_changePSLS","site_code","presence_absence"
2342.79294496475,2917.69188210903,1905.96883736791,7189.47826357033,-6618.42009752819,-4903.52693484231,146.858575708612,0,2885.92671063328,1131.72326487651,23.3157180574917,1922.24563948112,-6101.22815225574,12.1846990283724,4.85630363424518,"Canada.PayneLake.TDA3","presence"
45.8540433901457,67.5694861093135,-408.951057597039,1214.16921982878,-1835.32381557092,324.139969795846,-323.994857599225,0,67.5694861093135,946.808315084307,-92.1001161849592,2091.08161984733,-1463.58182127048,-18.0912637381813,5.22654952895578,"nonveg_903","absence"
2377.64204777273,3338.44390394502,1645.26709590497,6333.86176664676,-6368.33763748703,-4608.17068210579,89.2740384138756,0,2907.72745353895,2706.20552422739,54.5722328147245,4192.22800394594,-5829.44433465217,18.782984037094,-11.5121505257446,"Russia.Kolyma.WT1","presence"
281.279357358789,-476.965545339206,40.5322663272937,158.182944912929,-542.632921177675,648.807252307886,-501.872710955527,0,138.456165937399,758.244902697995,-30.2908866575774,841.977739181551,-127.144332322084,12.6524220299494,30.3102400983625,"nonveg_1161","absence"
758.060038206164,790.157329076347,259.526488141715,486.4542311131,-1672.54489048944,-2751.27525586507,-446.518290246751,0,383.103151414087,552.057266188585,-7.5471344388477,985.756651419664,-2552.49186610954,-2.82775205660615,234.03574673847,"nonveg_801","absence"
513.322994659176,-41.1852925617558,358.014207945576,894.015499094434,-2139.58037242479,-696.463870051739,114.106340607701,0,461.969337682209,604.466785777269,-50.9483568058126,857.358224913895,-959.973325172312,-9.61408424771458,-21.0416634458,"nonveg_775","absence"
3492.83451496797,3963.45817704322,2699.42834402232,7951.73007234821,-6950.05281308297,-5470.08610456118,-23.4562476671077,1,3489.32343722786,1997.71133909381,46.7188397375475,2791.20343853264,-6691.00167509954,16.7737420893016,-18.652439873572,"Finland.Kevo.7","presence"
281.279357358789,-476.965545339206,40.5322663272937,158.182944912929,-542.632921177675,648.807252307886,-501.872710955527,0,138.456165937399,758.244902697995,-30.2908866575774,841.977739181551,-127.144332322084,12.6524220299494,30.3102400983625,"nonveg_1161","absence"
2780.93062291054,3435.02468823276,2021.0719527206,5636.7711290994,-5821.61813458191,-4701.49431360765,180.338873572772,0,2989.11375924643,2644.08503050586,39.4281434468804,3767.35521517894,-5377.3219331405,10.3771878491795,-10.5491821477545,"USA.YukonKuskokwimDelta.15B1","presence"
68.5902238572882,941.770590761333,920.957344490322,599.863907919406,-1081.94194437843,-1092.85021923666,-377.535612254113,0,816.046481286318,873.180366904045,25.8788612261805,813.044045603099,-1081.94194437843,-4.99631516799691,-7.6415275903073,"nonveg_571","absence"
2918.46026816193,3437.09294141473,2386.66550797061,5915.57392205332,-6106.36861855888,-4868.52954733767,-160.008780361741,0,2448.39200317942,821.852420426853,-17.9022225132423,1351.71751577802,-6031.72359053322,6.53042360024626,2.95401016134226,"USA.YukonKuskokwimDelta.15B4","presence"
3569.76327425298,3812.54115459258,2217.76825215708,6692.90838545427,-6544.04498064221,-4258.88516020381,-44.185069234088,0,3596.25285139199,1608.1920064706,17.2050035954506,2808.58858828456,-6498.8407257079,0.582443548147026,12.8704206549404,"Sweden.Abisko.VJ-DryHeath","presence"
3723.40662175636,3886.4873783699,2259.53823578374,6987.2173698715,-6356.91902910716,-4620.43083796107,69.4685648810481,0,3620.25388327835,1419.61938109553,1.99387661590722,2514.44579408405,-6539.58827269253,11.9095440792522,-4.47071626513406,"Sweden.Abisko.VJ-BirchShrub","presence"
776.408802548004,696.23906336105,1656.7165662525,2079.69326086293,-1967.8239016132,-458.412500670761,-200.384571333481,0,877.623572659903,960.477502891454,-32.0149121853836,985.668143238837,-1756.16333184628,-5.0691209408274,-4.48399126389129,"nonveg_745","absence"
2928.69364134617,3374.4191456859,2703.64588627373,6546.64174675749,-6036.22023130384,-4947.58546798001,-8.32304435993182,1,3403.69421284072,3170.36801017006,95.1539828992555,4138.33336744084,-6292.85668652366,18.7116012642989,-8.10691141825923,"Canada.Yukon.SOUTHSTONEBOY","presence"
2269.94578793442,3599.52865844688,1728.03401781961,7099.18408118409,-6313.40866531906,-3536.19311890067,-152.657449672707,0,2083.84511068065,1401.51419974778,-15.055595123916,3018.77712433858,-5632.75559450808,8.12760540344872,-0.495800362785548,"Canada.DeceptionBay.BEGL1","presence"
922.161248237812,549.067246383548,978.561085733035,2134.40391031797,-2257.53064098732,-729.446018065964,-209.595020034108,0,853.340762457046,429.493839349487,-32.6349223817468,528.074951509112,-1751.46822867166,-0.91487177617971,-15.2455881695669,"nonveg_576","absence"
567.595618385494,328.600660987457,146.402017453798,139.366543788271,-653.954373548499,-720.239109755838,52.2537947236488,0,328.600660987457,1038.99294770215,39.8504873072964,1285.5843206858,-653.954373548499,-27.7582750557247,14.5632627170444,"nonveg_703","absence"
1913.87638181107,2197.22551301765,741.739891984773,5251.37730769781,-5426.86434199603,-3326.99433989535,-281.082875388157,0,1882.12631397184,2237.15251364482,68.0978948690205,3844.24210930125,-4730.55657855024,11.1629951722575,13.0774787768791,"USA.NorthSlope.Deadhorse-C16","presence"
1607.17765904097,2812.06763846111,1787.33854525946,5552.56869677199,-5155.95525388328,-4124.04714132449,88.1964009324518,0,2890.34045125312,2682.53108405143,96.4711117806866,3228.25274996185,-4724.59885378753,-6.49965450246245,-0.510189355780388,"Canada.KluaneLake.Ruby-MixedTundra","presence"
469.167684131146,805.050830986495,815.771242361675,151.584952650894,-1219.93174084248,-736.520755618146,173.959319004757,0,469.167684131146,1130.87562259564,-18.0162263588983,1362.73283899799,-1426.45858903318,-12.0768338142083,12.9744544096047,"nonveg_871","absence"
2054.15636884663,2124.67895301649,1387.16154088983,4449.23088401563,-4885.902886938,-3526.35831711048,25.0102101013407,0,2358.6737219679,2266.04129714753,92.9762681244283,3325.936592351,-4393.69252514699,0.682393702271582,-37.0320758115165,"USA.NorthSlope.Atqasuk","absence"
1262.1242514137,1144.8534442607,608.533870784221,961.467216704192,-1877.42202052528,-2214.54302531886,-970.039102455551,0,797.355805123163,653.590380629483,6.06877353162592,922.573655109183,-2214.54302531886,-7.15231341444404,16.3824475177869,"nonveg_508","absence"
915.231036202837,876.076022947204,1074.76432862435,1182.37640665379,-1899.69314302702,-1293.98209690245,-25.6840812995121,0,915.231036202837,787.822655128098,14.0925025986048,922.639470954688,-1699.13238452909,-23.2684618374055,2.64742470502685,"nonveg_926","absence"
537.581917419886,481.433293051684,842.919472569977,839.014172743878,-1466.68389483949,-571.990428307079,836.716618687444,0,481.433293051684,408.262788378766,-31.4091742288165,677.114064960045,-1466.68389483949,-1.44875208205022,1.082924906789,"nonveg_790","absence"
1993.5675225058,3151.56286532706,1659.75489898983,7152.93250504714,-6320.64006075561,-3737.39113140639,8.08430238945275,1,2179.30189458706,2447.33427349428,16.6487524131514,4471.9117725262,-6121.5895771821,22.3837268289981,-2.09623005341012,"Canada.DaringLake.Tower4-LowShrub-1","presence"
219.611395112635,882.220675809404,466.483929595991,291.080052866281,-419.267466659551,-410.72539873725,198.256609285685,0,219.611395112635,905.74075426595,-54.8707709443545,1251.58120034161,-1432.51004346795,-1.12035178093255,61.0416904593988,"nonveg_994","absence"
781.075233543931,438.350128329559,324.403428849491,1467.75132233329,-1494.03929406463,-909.138364339158,223.640171712224,0,438.350128329559,764.827605475249,-56.792300740481,1087.83867368968,-1131.33319240347,20.1016450640252,-48.9877557251293,"nonveg_733","absence"
-654.474550466663,-793.320459819626,-1213.16489213507,-1888.311925085,9916.58844472359,10000,189.908432614302,0,-1081.22870600941,733.783495968452,33.0981384959363,2722.6980440335,9916.58844472359,0.828732605432653,-11.8203036039609,"nonveg_1236","absence"
2309.49187862998,2692.57635071206,1922.0257758623,5203.50478365283,-5215.48683876851,-4557.83022973683,68.638641698605,0,2776.38246944434,1419.69625423759,9.19136629457803,2121.19634019159,-4974.76940000186,5.15718743240365,-2.84885591630735,"USA.YukonKuskokwimDelta.15B5","presence"
2413.56803909951,3870.77140495886,2377.52363586447,6012.96052323569,-4886.96228598792,-4227.66831071962,-196.295492887209,0,2612.00290730218,1763.01633376827,45.2889472164867,2606.2303607047,-5446.66809640095,10.6176709563001,3.13038230666651,"USA.NorthSlope.12","presence"
945.165939229957,724.610758612679,51.1921951355355,1406.77016463929,-1670.86026587549,-1196.32094160239,84.656669347266,0,724.610758612679,893.973744094422,-23.6190738826937,1422.03251893627,-1670.86026587549,4.13757947234177,-4.67514669021857,"nonveg_941","absence"
117.128766430862,114.793787253374,-90.6229185277592,-137.747565248058,-1387.64497142501,-459.325437396159,-288.531750854428,0,-65.3783774993281,217.849187716201,-61.2603368972212,500.596780064784,-1387.64497142501,-2.29708938728232,0,"nonveg_761","absence"
134.56919495125,-7.25217242369008,-273.357053529581,2345.15221663001,4072.2408897988,2262.42124986936,333.991833700425,0,21.5516114481295,749.146739505808,-6.35805343147043,2848.979021762,2724.58812691371,-13.5742857860634,-0.0231347484707997,"nonveg_1736","absence"
1333.87526508087,1423.98044102686,1000.10997577001,3578.43853707467,-4284.47133367367,-3575.59029072525,169.545062623703,0,1317.53716772655,756.993119872625,-26.6358191739402,1472.5544299417,-3523.61175009138,9.86016072455635,26.2367627472445,"Canada.ChukotkaRiver.TPO5","presence"
2322.07190985243,2866.35300258854,1533.56777389651,7119.04959173245,-6847.72007991861,-4607.09950198049,-339.178610535193,0,2337.43714970496,1499.20909367069,28.7520907311997,2712.56009346816,-6392.33723141174,10.5329672157258,-12.7405190113376,"Finland.Javrresduottar.EC-Spring","absence"
916.110045038176,856.668834104957,224.690701932865,958.312062324404,-1860.75887308652,-1626.45551663441,589.68979239188,0,739.840253923372,691.41934310531,-25.3850104337244,1372.35945833176,-1860.75887308652,-4.01183703068006,6.50336929269116,"nonveg_861","absence"
1846.68767413776,1868.91548777277,559.950123436842,4570.57780111383,-4734.60583039716,-2197.24880686285,34.7657638598783,0,1611.43172217717,1635.59793127665,37.5406581430329,3127.61194821669,-3929.32568269931,2.39206399143404,-14.7714942939034,"USA.NorthSlope.WestDock-C14","presence"
2187.45587416541,2596.67564727223,2181.29150989284,7424.71565362703,-6662.1973666426,-4859.77939080853,316.765329355911,1,2411.12336319449,1239.47551631912,-33.8041171240216,1377.84378696066,-6529.21914862462,8.93602305803606,-3.84011378928475,"USA.InteriorAlaska.4","presence"
3085.75082275831,3934.49171854357,1849.25671328745,6900.13623367426,-6314.71565012779,-3968.25032602315,12.4589797612953,0,3601.09846485094,2478.76273583249,-1.02430054033915,3463.93645288279,-5990.00919436281,11.4107548634233,-0.343858069695348,"USA.YukonKuskokwimDelta.15B2","presence"
-18.3096782900444,31.1689551404912,176.193357324036,2916.24155136567,-861.107308226423,-79.870731690576,-213.548240696123,0,176.193357324036,595.222767968377,-58.198243118382,2389.54844382555,-429.329364893919,6.25689661695361,-10.3927433517014,"nonveg_851","absence"
415.929507592272,578.174359572211,486.437534108713,566.464287381885,-944.37115754922,-283.827966209548,-161.847562135026,0,486.437534108713,306.780334138431,-44.9987150178353,377.358032863178,-993.109861984307,-13.9850239230123,31.2363884108216,"nonveg_997","absence"
2126.32216741942,3678.87519096676,1670.04732405184,7228.49605630779,-5629.69434618964,-4272.23950536546,70.85073203059,0,3641.86748291109,2912.29190621442,114.318175011597,4160.72479540803,-5377.97665776234,9.683131581642,4.28296554367533,"USA.BrooksRange.8","presence"
1082.91931734659,1155.69433105491,739.875368353898,2225.51659922338,-2683.94822126916,-1330.61883882516,119.122437212176,0,1313.70611733778,1480.56408285564,21.6904485973905,2387.88768614806,-2164.42362596957,-9.13637742883477,28.7070337808331,"Canada.PrincePatrickIsland.MouldBay-C00","presence"
1281.00433714938,1372.03584032339,753.233147652804,2313.81120049602,-3080.14336003834,-1298.99734871513,411.2464808845,0,1425.76944991172,1445.2315774097,3.82337669009406,2931.87658541259,-3101.06827142242,6.09151111604064,-5.21235120268552,"Canada.Ivujivik.TP12","presence"
-75.8950897936826,648.213657191836,691.904295401698,1904.71730324628,-1801.25103198849,-577.114320374949,-484.206047769949,0,648.213657191836,790.867280321646,-29.8664392222128,1548.02353098663,-1831.73252365303,6.92073483718498,-1.19289767959596,"nonveg_769","absence"
1599.69502253842,2420.78894523824,1428.93565578318,5544.37569714775,-5582.09438880629,-3998.11332700469,20.5064360008772,0,1714.91205622881,753.58318436299,-18.8017369038563,1288.62761386235,-5707.47185402726,0.771098665623526,-0.0785919014461688,"USA.InteriorAlaska.AUFEIS","presence"
493.498991775983,389.813487521766,-292.219433887221,1939.91086689145,-3727.54754397606,-294.468582525246,306.657889274859,0,321.68140859957,785.718425663204,-111.7769477353,2260.90040162236,-3020.82418121825,-11.6077206106317,9.43395993701412,"nonveg_804","absence"
2456.1185213287,3416.88157533772,2318.5843164505,6882.63252714549,-6289.36138411691,-4767.395191638,-81.2422413149493,0,3122.64444930297,2726.28171922036,43.3879453354428,4056.36956118277,-5430.06993302488,25.2774535196833,-13.241735319503,"USA.Toolik.S1","presence"
2198.24228350269,2375.73377320898,1636.85641073552,3969.07276644326,-4105.51133616947,-2781.94210974899,271.26677857975,0,1740.96089255265,914.493261793803,-31.4855697504507,1649.09563848257,-3016.35691405197,2.24112909226664,26.0229835270145,"Russia.Tiksi.LichenTundra","presence"
2747.91788033993,3393.44691017994,1858.25089942502,5757.70833505144,-5309.36466035254,-3883.16217350845,-479.169027172335,0,2987.74904653124,1808.48802702422,11.1382106432742,3186.90726763219,-5823.41548525273,5.56290825718111,8.72760596154217,"Russia.Yamal.Kharasavey-1","presence"
1030.47868488967,412.264870457256,711.58531287402,1782.88853882518,-2961.18965475284,-1700.85436928162,-372.244548711853,0,711.58531287402,700.973460253867,-33.0538197171818,841.516379268372,-2147.9509685011,17.8457272581246,-24.6003155866604,"nonveg_540","absence"
845.348658988239,953.469894996574,406.634236531287,1700.41536496358,-2009.85857701343,-779.37880455119,-345.740730036583,0,845.348658988239,546.835658465286,-104.430794739801,1169.42867691952,-2009.85857701343,2.37775925475923,1.99067626089521,"nonveg_954","absence"
-76.5539212770511,-76.6279657118484,5938.5866711767,2397.32209017744,-3479.96569520817,1024.4067517385,403.753050179311,0,-76.6279657118484,6145.62120724533,-32.5813705953137,5564.69618509394,-2582.79676336525,-35.8510948021103,-14.0074390980659,"nonveg_1353","absence"
551.52569893874,664.070878878655,-4.55530221846595,657.164845075019,-1384.64788007937,-1482.93712093701,-18.3193562844802,0,551.52569893874,804.294136237179,-7.84095958386791,1222.04423401548,-1482.93712093701,-26.2332064073142,28.8404273526862,"nonveg_984","absence"
-287.537715286694,734.140014036995,597.542166720761,-66.8933839253384,-962.421228652753,-75.4583270138938,522.41372545041,0,506.607796052524,1021.67772932369,-56.6037260764629,1371.16111522902,-1013.35261691659,-35.2940543215297,47.1568988806451,"nonveg_578","absence"
-359.116047270653,-331.967523487731,42.963437789031,-1386.02896016073,8096.92584138945,7493.11656708062,610.632972974781,0,-286.495151260829,756.634377646199,-214.607170568613,1484.37841863528,7833.08669235317,-40.0983006808117,-1.23416257692918,"nonveg_1695","absence"
2913.48094055446,3659.87147079871,1774.15291039711,6981.80748140239,-6846.10329171149,-5267.88344209256,492.399769662072,0,3410.92908392793,2846.20279215704,65.7873548377577,4100.33296608015,-6152.76121023725,11.7732889446297,-11.5540731789844,"Russia.Yamal.Laborovaya-1","presence"
1579.29856390782,1499.86979942196,-178.898182905674,1160.33537666506,-1173.42398521096,-927.717303904223,48.0007753133261,0,1075.20850021768,1758.19674681349,-10.5533836617499,2176.67214877872,-1055.60754404993,-27.3362443695898,25.8041157221703,"nonveg_637","absence"
2919.4421573085,3409.53497496416,2632.65780960322,5242.2808804307,-5267.05876558224,-4340.46252199423,273.344675973978,0,2966.18781137973,1142.50696405026,-22.9068612939531,1534.22476316383,-5286.04336830339,12.4459729559679,-0.317423623934682,"USA.YukonKuskokwimDelta.6","presence"
2236.01084708091,3123.73986776231,1354.49961256859,5391.23102663044,-5183.48242401726,-2136.63312587976,893.707466496144,0,3101.88069033342,1185.97523205102,26.8552431831797,2341.90765294205,-6041.05867142462,-16.8774127291979,12.9046525588099,"Russia.Yamal.Kharasavey-2b","presence"
1551.0743210835,2346.09172577693,1260.88016840435,4781.6333766538,-5000.72206790138,-3046.73482761962,200.958876220356,0,1991.58704591772,1322.91776643244,36.0877674041747,2398.51223328747,-4477.73106816523,3.16846931359021,-29.5741157986621,"USA.NorthSlope.FranklinBluffs-C17","absence"
2264.87619815806,2832.70833622347,1943.59259330371,5151.03176903949,-5338.37387601938,-3903.59112377919,119.254484484242,0,2829.18813244479,1613.1553853418,12.3429689063739,2318.15064767349,-5140.22709641809,9.72169613030587,-2.65187420345832,"Canada.Yukon.TOWYK","presence"
722.788883779115,1082.41044595952,1002.13774262233,1533.49511844836,-1599.29518125877,-468.787620886523,-320.869032635758,0,873.365626474553,624.509160800642,-15.090180617466,745.405364925884,-1599.29518125877,-11.5073048897454,16.0321196801885,"nonveg_882","absence"
649.892832109208,-81.8518522751346,-680.979038988801,-705.148966431072,76.8410464840364,72.8554765201121,-52.8446340757381,0,-476.326638875088,1674.69269760835,-51.686316368164,1974.75352750164,72.8554765201121,-0.906238586563789,4.56956434293205,"nonveg_592","absence"
2552.2716960042,3690.96820985719,2253.46261686035,7471.78881919986,-6724.14508619487,-4227.99888789856,11.4714290397842,1,3354.71288337645,2132.32263676951,5.45542072029822,3331.25133320129,-6578.29079765543,12.8080031089406,-2.735514122054,"Canada.ClearwaterLake.AB2","presence"
966.964980036008,167.455246339338,1119.52349476463,1009.04057698287,-2653.37703762943,-498.793405898404,240.887764456803,0,751.839273765983,952.068248425297,-32.9500345402575,964.358881404931,-1584.03641307092,-13.5322520005654,-2.41290827912449,"nonveg_1968","absence"
1262.1242514137,1144.8534442607,608.533870784221,961.467216704192,-1877.42202052528,-2214.54302531886,-970.039102455551,0,797.355805123163,653.590380629483,6.06877353162592,922.573655109183,-2214.54302531886,-7.15231341444404,16.3824475177869,"nonveg_508","absence"
-442.28212391989,-650.04188538151,-197.492155239233,-2472.10577295362,3983.06671815955,3517.73568360169,-911.089275452815,0,-451.661558502468,609.950927975541,77.3731373043716,938.56867066986,3767.18888941211,11.3054118704408,82.3706611682803,"nonveg_1367","absence"
765.424855385735,646.615917689322,799.643266457245,696.900071395058,-3035.7478636529,-2077.42124312824,685.862179525439,0,646.615917689322,630.660308405504,-127.900955716893,990.224797654,-3035.7478636529,-4.33793007055398,23.9925351587506,"nonveg_832","absence"
965.474117576845,-479.109075503353,-534.230096968126,101.804568023697,-1463.43189900565,26.8973746515609,121.47020510859,0,-46.3926566354497,1499.70421454497,-62.4413503788096,2039.59958612257,-322.61919711129,-22.9664021942101,-3.40931585734031,"nonveg_558","absence"
-186.230628861798,-367.168470923,117.90641578111,-277.030926619084,-1375.02255926921,-596.827587823759,26.8570958230461,0,-186.230628861798,485.074886704111,-25.0077691310669,561.73005339757,-1119.72666628501,-6.94234579061783,-11.0373881756564,"nonveg_995","absence"
3075.49955730901,4063.7787244126,2671.63452141705,6383.46860776011,-6375.90594903227,-5530.63879908748,22.916613044635,0,3259.85264188406,1465.50558947645,4.36783971359515,1934.62902847612,-6270.10389280988,8.1539797260729,-0.354108339496975,"USA.YukonKuskokwimDelta.72B2","presence"
1698.21999222027,3010.78533090298,1291.58535095727,5672.56811908762,-4682.6220161194,-3743.35763410232,572.055600424214,0,2139.46325035036,2226.3408898378,49.8699340246546,3297.68914248265,-4793.30236333141,12.6494007321942,9.46015203128644,"USA.NorthSlope.15","absence"
3492.83451496797,3963.45817704322,2699.42834402232,7951.73007234821,-6950.05281308297,-5470.08610456118,-23.4562476671077,1,3489.32343722786,1997.71133909381,46.7188397375475,2791.20343853264,-6691.00167509954,16.7737420893016,-18.652439873572,"Finland.Kevo.7","presence"
2879.9043254029,3889.20851662749,2144.49161134929,5928.5434965742,-6207.1566805635,-5273.23058561647,299.118103488045,0,3318.38199647449,2510.43071086957,29.2767665248206,3107.86302405258,-6051.83008391448,0.324748033268109,11.6084026896882,"USA.YukonKuskokwimDelta.3","presence"
-183.152520715933,-301.972438958988,-100.063297761454,153.295715996921,-1057.78755252976,24.5290897080601,-1003.92337188118,0,-100.063297761454,388.431765851821,6.3077018947572,762.739524905031,-202.877478664914,-3.8478606421343,0,"nonveg_822","absence"
-115.397943822517,-339.493708959108,40.7814988579483,426.361475238725,-456.065798765054,585.100609319529,-656.271317673375,0,40.7814988579483,669.644764132019,-27.3417955639608,989.456647451584,330.737742425123,-5.36139121744288,-10.9988316736253,"nonveg_536","absence"
1859.40755866829,2344.98375960299,738.412032958793,4783.57577551229,-4978.08908940317,-3393.95167693474,137.481875245119,0,1837.34920880777,1534.42854483499,20.7197215871091,2668.01100611044,-4480.63660756321,15.7476726791401,-13.3833617789113,"USA.NorthSlope.Deadhorse-C15","presence"
493.498991775983,389.813487521766,-292.219433887221,1939.91086689145,-3727.54754397606,-294.468582525246,306.657889274859,0,321.68140859957,785.718425663204,-111.7769477353,2260.90040162236,-3020.82418121825,-11.6077206106317,9.43395993701412,"nonveg_804","absence"
849.364418196491,535.28215388843,1076.15143262321,553.979699157139,-2165.26402910409,-506.695321012996,390.628128735183,0,535.28215388843,976.670966997473,-60.4960982424758,1729.91806483183,-2165.26402910409,-9.78191848407533,14.8340534285471,"nonveg_816","absence"
361.883596758724,108.961530835442,471.000965572705,1028.97803839595,-1019.83066390803,-846.494111300886,73.1901144786274,0,407.715362487202,598.839989665933,14.9094040959493,813.936662658635,-846.494111300886,-15.929722786956,-2.81580836804448,"nonveg_931","absence"
4488.34828687934,4044.16845536211,2689.59693479981,8182.96578190233,-8140.59525199083,-6110.24509136301,-316.159045441967,1,4249.83809010896,2766.1928170205,81.3367411085785,4329.77857570202,-6767.01288666756,21.2864393530814,-24.3338823786104,"Finland.Kevo.2","presence"
2922.16483024787,3783.67460174433,2345.75569289918,5768.61068482126,-5631.471462368,-4898.6398152626,-78.7288553049074,0,3144.42350062699,1465.74355927058,3.26215993350858,2039.93094174815,-5341.21046021022,5.80302449901861,2.44875501580283,"USA.YukonKuskokwimDelta.UB7","presence"
