"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_earlySummer","spectral_NBR_endSnowfree","spectral_NBR_lateSummer","spectral_NBR_peakSummer","spectral_NBR_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_endSnowfree","spectral_NIR_lateSummer","spectral_NIR_peakSummer","spectral_SWIR2_lateSummer","spectral_SWIR2_peakSummer","spectral_blue_endSnowfree","spectral_blue_lateSummer","spectral_blue_startSnowfree","spectral_green_endSnowfree","spectral_green_peakSummer","spectral_green_startSnowfree","texture_NDVI_peakSummer","topo_eastness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeLSES","spectral_NBR_annualMean","spectral_NBR_changeSSES","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeLSES","spectral_NIR_annualMedian","spectral_NIR_annualMean","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_changeSSES","spectral_blue_changeLSES","spectral_green_changeESPS","spectral_green_changeLSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
3480.27497467145,3585.40995075399,3896.81279066381,4320.60760144419,2238.17450227268,3851.96941130046,4250.77069541773,4155.94877479002,4198.9533278545,3161.7170301948,857.317256476632,1064.70561554472,1105.0832409525,6136.62479534145,5958.77901905653,6299.75699941518,6704.37986753186,4402.60629358332,-5729.2265626649,-5967.10073770113,-6850.66162301785,-7020.32754528382,-4603.49255342058,2649.71365335998,2703.91440548423,2808.59463724148,894.068906782122,841.422074852333,487.228175069737,242.08527973274,753.80484792793,666.899348275577,437.917404220999,774.339585223704,-191.269356216497,-0.0711387075483799,6.50518989562988,0,3728.45844593365,3636.15550759524,2093.66713387192,37.8442646118325,-13.9392372882074,4183.24724167649,9.58163137573776,10.7055589896266,1095.79004551966,10.7568362374809,6249.47060236954,6020.00873721351,2200.86268936193,49.6357339179958,-10.9650777998658,-6182.35754198406,-6206.58257668447,2965.55830568749,-46.9966525629514,49.6576762108018,2707.119581199,2657.17257758087,-1.04313745894961,375.807362064882,-2.66605180819374,-10.8280840053602,11.9615676208062,-9.10939665048966,14.0187951024584,-10.0287391494231,12.872559710036,-11.7180753948712,1.24853791143555,14.343968714502,"Sweden.Abisko.NT-SparseVeg","presence",0,0,0,1,0
993.952139734511,1543.13672961552,1765.43756575163,985.781366921746,1306.80569928079,-1404.81821248452,-246.212256395674,140.065883143778,-1118.75149890424,-748.314539062253,-2648.22277424304,-1411.98976044796,-2448.79558399763,1679.86117136624,2305.6133662141,2718.83323274851,1959.68372686572,1889.86604432254,-3275.29244946812,-2230.22226151085,-2111.72435909347,-3118.27353149255,-2600.28006816639,1894.43634456,1942.96808688389,1236.01244576776,1989.79849102545,1567.03784513295,709.364400856697,688.71347243754,361.056445972062,925.872781042527,589.183712849732,500.58497595621,-879.787096589164,-0.127293646335602,11.9502487182617,0,1306.80569928079,1319.02270026084,779.656198829886,-15.6426779773142,-14.8200557424077,-675.606124740582,-32.8251836711136,-25.7518759692968,-2048.6118303788,-21.8630925699886,1959.68372686572,2110.77150830342,1038.97206138227,-10.5002436478151,-27.5479911022938,-2600.28006816639,-2667.15853394628,1163.56809037465,-33.7506190650864,-7.89986016115839,1249.52755839434,1465.80367880055,-3.23544948825975,681.37845689702,-13.3333687770335,-5.24775461227031,-1.46042514526319,-5.05758107419543,1.37672856127714,8.61468441619274,2.18209021601576,8.85400669854928,23.5991065217272,3.11071205160147,"nonveg_701","absence",0,0,0,1,0
1174.47216775133,608.699788206227,476.130453329514,1360.34464981122,456.870261380794,-506.471938000523,-2096.55571833678,-2378.8691630382,-894.121172009177,56.2553897386805,-1173.58342175489,-2750.48323734704,-1582.3348637308,1930.09147727925,1328.22425821532,1201.17935692123,2316.94524512887,680.716042521271,-1249.45126027695,-2249.23159896195,-2493.01309984306,-1694.80642408615,-803.589047227393,1460.34368475896,1233.60680847009,2200.51371699957,1985.78651206092,2794.06176270442,856.539080363095,694.601900098304,1778.22906977984,963.235637005837,1290.28249913218,1870.01318962668,75.4604492061878,-0.391773700714111,28.8161449432373,0,608.699788206227,815.303464095818,903.474388430429,21.7455123142586,4.73461910273973,-1163.9525203292,-17.0523432648244,10.0826230250507,-1582.3348637308,5.49628626851315,1328.22425821532,1491.43127601319,1636.2292026076,37.8598616593326,4.53731790336033,-1694.80642408615,-1698.0182860791,1689.42405261566,-13.5109761530169,8.70648217432532,2181.7356073397,1883.51107076981,8.09774558174506,1050.07348763083,12.5891271790395,2.59883621705484,14.8972324950765,-11.8988192928568,5.78347072374254,-7.28134343475727,4.22202689705694,-6.71535999928566,-18.2363683778936,4.48025894127363,"nonveg_725","absence",0,0,0,1,0
-445.309335079647,-24.5957839213369,308.512705730387,435.136136690687,411.677945248402,-3154.41994093441,-2776.51627254589,-2700.72518243296,-2722.62567701808,-439.415911273939,-3524.33601020778,-3233.20129711062,-3237.61007630769,-379.404141571434,135.584109422356,547.287507153295,712.90296924141,135.268259401998,-840.056506183164,-894.377502694245,-757.881856853936,-649.21778920831,640.620653083636,334.824316148838,488.291038820383,635.508454429799,1805.02900605894,1871.82144471658,424.999387853405,333.742924808459,1353.73078112381,291.378012337661,347.261494550186,1052.52871998855,357.306090689006,0.0629073455929756,5.54349136352539,0,308.512705730387,137.084333733699,880.445471770334,-35.707803347002,-33.3108489651724,-2358.74059684106,-113.12516790252,-7.57910901129239,-3237.61007630769,-5.55369072999238,135.584109422356,230.327740729525,1092.30711081284,-21.444683373893,-41.1703397730939,-757.881856853936,-500.182600371204,1534.99815577788,-61.6948816361166,-13.649564584031,488.291038820383,531.686877466697,-15.3466722671545,520.705947456277,-12.4186546798567,8.13231204142743,-5.73693205524467,-41.8837611018704,9.12564630449461,3.52173001488666,1.27079858454832,10.4361308604239,-13.2467729849149,-11.6942809411115,"nonveg_1213","absence",1,0,0,0,0
2071.59525662436,954.536019496891,2130.81489221609,3003.16190830198,1634.04121475123,1563.65371469617,-541.062321422427,1842.08058546387,3428.77074849293,1050.38915685536,-1009.24596160102,-902.896884199131,435.441704412197,4167.67269458617,2683.7626119986,4431.72202233519,5727.99747220415,3023.74735405714,-5100.90202441277,-4805.0070900518,-5286.89947170633,-5540.57599717381,-3800.19981016532,1601.09117900881,2295.90349073937,2746.55822634905,1632.33458893585,1663.43712443821,533.634582450456,597.60169466577,693.511558109292,716.764548663074,884.439395756342,873.737863550408,-114.308925270682,0.0106870472431183,13.2039865493774,0,2354.30944114858,3008.07703065542,5238.27135051749,38.9211604211256,-30.687908827432,2178.8990073333,42.195038917533,-58.4610980675399,-590.03235867744,-40.1869128279483,3386.40022772228,4530.14970159688,6178.7251885457,63.0660476232228,-43.2072968871997,-4731.2632049106,-4839.20116927147,3114.01008113285,-42.1284021349681,52.9900333733179,2525.37677424494,2839.54454664969,-12.5962048441239,1184.63947488892,-2.01103888012073,1.34428953180216,18.6908941774211,3.28469978691452,6.34379068436585,7.02687597886725,4.46755692589618,2.61736533855537,-16.5044396320762,10.9201017140355,"Canada.KluaneLake.Gladstone-MixedTundra","presence",0,0,0,1,0
974.630052116013,905.14374361565,645.030154363512,576.689411026039,-388.67762689676,-1296.97564150679,-682.851878410222,-1363.96263306473,-1701.41470865582,-2351.90869111497,-2428.36956007784,-2533.89118751242,-2848.19516908785,2283.69053876311,2579.45221628158,2213.31203419962,2052.44248338125,958.171364131883,-1951.57609593922,-1871.17410255166,-2274.67109606105,-2445.59784019341,-2213.3752458555,2171.14401313148,1910.27616681639,1822.93292984328,2229.11562400389,2251.73315366072,1231.75378589807,1121.24625615442,1361.11126942208,1410.18554623169,1252.23529902669,1466.45022935309,200.263671491304,0.0147309368476272,15.4877471923828,0,645.030154363512,542.563146844891,1363.30767901277,54.5323071605109,32.5141986565173,-1479.42271055051,42.197321984327,85.1388443318141,-2533.89118751242,79.1551537483288,2213.31203419962,2017.41372735149,1621.2808521497,53.020766985249,45.767522760245,-2213.3752458555,-2151.27887612017,574.42373764175,10.471965996651,50.4371241886734,1910.27616681639,1945.80696083727,32.6084807893865,1071.82085306191,25.5003538025915,-8.28792195291792,6.65206523580412,-11.1300686003883,13.8134412179567,0.383350719327137,14.0155594387167,0.875286094282282,7.81760118659953,16.3920545869564,"nonveg_719","absence",1,0,0,0,0
2738.32083987194,2855.39207591194,3252.25637776022,3263.79270744715,2351.11783387941,3238.13585270934,3733.53491466132,3809.83658701206,3499.23525376035,4176.51757964332,263.728094685416,655.162175212197,357.268652820829,4672.08157429142,4947.99200266404,5472.42730547724,5450.14424786212,3727.23050841457,-5701.4936734128,-5501.45842808485,-5611.63573636547,-5983.9064773854,-3381.53554791063,2656.20993342846,2734.0770487897,2663.89033435575,1329.72402368365,1276.44083539804,590.530985054795,552.46213193346,1096.36503491879,785.539097361103,658.528997042875,1112.672563653,-7.96957606676883,0.00638262005522847,0.414735043048859,0,2884.65607006398,2659.8218333435,1091.84844241239,36.8425635926476,-9.53362296771074,3178.93177666545,2.50165471976254,35.1462709573708,402.389239895249,41.2205212329156,4860.98762732006,4462.2931035847,2103.80510374663,72.5450035774702,-3.05562549375281,-5481.93757816275,-5419.47458119831,2529.00435054599,-42.9788724091462,47.9063811315775,2509.46649205433,2537.01726774004,6.98244144840176,461.646154311944,5.10102496118381,-7.73694914203707,6.35499809979782,-11.000817758744,11.7949433444981,-9.96437456247031,10.1961040415705,-12.3209655412102,8.29698963078731,13.9066524600445,"Russia.Yamal.Kharasavey-1","presence",1,0,0,0,0
2684.95217589271,2192.34124108158,3037.03372999339,3372.5849583959,1746.62999945871,3095.5948570954,2922.01063348563,3583.00406543271,3562.9845080892,2710.96763745036,-150.452696748916,143.097289533402,54.7279068654084,5491.70114888038,4801.49780375825,5974.74761923539,6401.7298751192,3763.07065385991,-5653.7815725375,-5870.48419205496,-6062.26029910465,-6457.55887828569,-4306.21974418965,1925.58603194074,2307.68613986348,2381.36012209158,1160.9345836831,1123.92691319182,470.857615237716,446.841174968094,724.498364836266,549.88068324524,553.918530118814,745.051662514087,84.5824021752463,0.00167777218416126,1.56228639549679,0,2746.49176732601,2753.4532534696,1786.45062187002,24.9676978491982,-16.9158936187807,3461.84679186172,-3.49080031076112,1.27749510775948,45.1708852106999,7.85355861369512,5593.85299476953,5512.82538738023,2898.22040023,48.8721264585368,-23.5917721120374,-5646.79964658398,-5441.18729943716,2551.76124858262,-65.6287268503146,30.8522534044763,2153.93870308285,2221.78725510882,-5.19675763604308,402.310767087387,-3.28678311213839,4.07744746586734,3.84001241441601,-10.8444336990506,6.25219160887238,-0.305236741423665,4.27689316818468,-1.21625238134778,-3.45554177525184,8.55076124114928,"Canada.DaringLake.Tower3-DwarfShrub-1","presence",0,0,1,0,0
2818.56076433518,2101.0288244254,2674.13094765397,2973.35317145183,1800.11578411014,2039.53127200252,2780.32500604543,2622.21157219261,2407.61980235264,1797.09648226147,-670.043610427413,-183.911377348715,-431.088155956934,5046.58997038066,4208.38258704389,5016.49050237075,5492.50086757291,3470.37264613408,-5279.75820930475,-5457.26451725213,-6014.44215174603,-6015.3220767733,-4676.77561257907,2036.44978537708,2280.28755936498,2450.59779149599,1301.18357842029,1563.68729811747,436.407505844981,426.651712387911,524.608592321195,603.80658335658,663.364464628893,676.669398065344,177.963912195461,0.00840709182537266,1.4418801996443,0,2546.64244952905,2478.5384964071,1463.16337588159,54.1912361437624,-2.31889490313215,2192.65532427845,51.6535129528157,74.1196841978642,-574.915787754742,60.8877380598757,5038.70872055037,4734.44203923655,2454.227131172,90.8973011545184,11.6412940713263,-5099.72431324125,-5299.86318512545,1952.22152200388,15.1499772439699,97.611076100194,2334.60524819538,2246.44033241554,12.3839565030404,958.547230244184,22.7078288551178,-15.0650313818425,14.2987253010356,18.196667745328,29.3793445581916,-12.5643623870292,25.7463689323012,-13.1661664538384,-3.40235828057549,27.2748956738055,"Canada.ChukotkaRiver.TPO3","presence",0,0,1,0,0
221.46425187064,-165.365420987473,417.516886949981,408.195879592784,-31.0453319763128,-2270.83630694195,-1483.52137195794,-1451.998408668,-1815.23249775188,-2559.20172698399,-3019.19648803213,-2326.21301728022,-2651.56190234465,656.719693332238,-86.730369261938,824.237313200133,1029.57133308308,188.75582616067,-1391.9843746581,-363.438666302153,-619.047869080933,-1070.8193722441,-1498.60244219501,583.560186674508,1096.22621503656,1067.71636075236,1398.55533855729,1445.04129918933,510.092007665874,694.373860698573,603.054177753307,550.086871134981,774.750219177839,728.409250217599,238.625676530657,-0.259179145097733,23.4878768920898,0,221.46425187064,170.153253089924,582.882307937454,14.0283102137196,-23.3152923174982,-1916.15806246075,16.020301113447,-1.26091853159749,-2651.56190234465,2.11788977670363,656.719693332238,522.510759302836,1116.30170234501,25.9979926206427,-36.4387072984828,-1070.8193722441,-988.778544896061,1135.16377589286,5.92322597427262,10.2243681111512,1032.78108691321,931.637793991981,-20.5066411344819,837.191576659086,1.49987844975754,-4.0725312712781,-22.460072847563,2.59822560108394,-7.37127412130796,-0.411626763077954,-9.62947557133825,-0.913198416272855,0.382693909049384,-11.5728328702111,"nonveg_931","absence",0,0,0,1,0
2179.61246198357,2444.56365497007,2660.7105784042,2994.60377220323,1648.14633085727,1578.35138073629,2602.69209454207,2732.47950581904,2967.93959058795,1438.53504862244,-941.385021649263,-107.202985296762,195.108056443977,4254.77420329727,4800.46137044529,5151.96434397539,5478.61658771752,3153.64161947037,-5134.81949777691,-5217.40465000457,-5679.28944865682,-5601.29997401834,-4233.84299188043,2172.48346304523,2144.77369154154,2367.39388196899,1195.4255114668,1263.74116128011,587.885911599886,477.324019232413,620.166569303541,715.452665888745,666.037270980611,751.922768756828,66.6702207694949,0.0208786061654488,1.37056748072307,0,2595.06145615925,2643.13903519795,1431.17172234064,6.43113824074874,-28.291295734,2683.18065483802,-10.3503224316087,-31.566238864551,-116.006289543143,-26.2119895600149,4829.05195301037,4840.20701202608,2355.49017782418,14.5242577616583,-41.6130095087077,-5319.31908901587,-5187.75868189717,1281.01205957257,-19.3391721335562,2.02393079280744,2323.93527081878,2329.96124537557,-9.37420196543311,172.628009799619,1.23924551584932,-2.69865325626261,-0.0408441677867631,-2.47087211836514,-1.57261688314074,0.501221651228618,-1.28841652349484,-1.42663064560121,3.56751498159661,1.60783966775117,"USA.YukonKuskokwimDelta.15B7","presence",0,0,1,0,0
3649.37374179734,2955.59515859546,4007.17389430095,4564.33669993132,2506.83709280796,4081.95291570154,3757.75471510027,4894.06754644994,5239.62462867146,3176.11707846555,992.386232868458,1695.2131291904,1949.47198668631,5818.73283586336,5163.90828015642,6251.28540820026,6860.64773927783,4103.30644669472,-6019.32853257336,-6147.01672133012,-6504.12504659432,-6698.90928831475,-4924.68544696874,2438.51597336282,2978.41924672793,3242.34216174626,1041.73990258243,1011.70793215524,417.316272313866,408.806793231736,549.070047271899,603.206641877422,578.228081029468,736.747063041285,13.9961674701826,0.0584375947713852,5.65570672353108,0,3241.96728884967,3112.19189628066,2728.89048625232,38.3042516105843,-54.2178747545227,4203.66635468792,11.5525368116885,-94.0642002603565,1213.50701537461,-75.1977448748156,5329.81280790169,5116.16581005426,4108.92775612158,63.5492858769529,-63.0892065181156,-5841.70197259906,-5331.12897385457,2505.93204024245,-49.5127721062606,-4.1008407384578,2756.74393523418,2736.97274409007,-39.9030829444914,1794.885447211,-1.98164409991455,13.3981305611087,-28.6917217428264,-4.50239181702365,-20.8798011739315,6.96430778125866,-19.6560736106164,3.81042219625604,-4.54889354556126,-16.7733048384446,"Canada.Yukon.SWEDE","presence",0,0,0,1,0
3129.88285871011,2288.42321729121,3511.80107017725,4170.20382952124,1825.18748582032,3460.03303520541,2641.37003000065,4180.23256898647,4896.19148304293,1358.00180839078,475.881200876156,865.35330292761,1505.02906568635,5154.31863284653,4136.00467028178,5750.16407520339,6642.26057996392,3051.18407599531,-5244.01255436615,-5477.84839237279,-6036.026571367,-6268.74430379245,-4248.85418720516,2306.22097939584,2798.98640449081,3043.98712861034,1092.16576023856,1100.63731083534,508.138982004506,467.731976759555,712.059687426281,706.965304122486,717.405756741275,864.229858061373,200.099836219336,-0.0229689665138721,1.35831093788147,0,3484.93651460568,3222.98041142652,2176.80231217407,44.9852547262972,-87.5696859197212,3970.66166192746,75.9123591822354,-157.302593761048,1189.30073398523,-157.73851803108,5762.65192106221,5354.16522593066,3539.34920883699,72.4473047777612,-130.410467081402,-4835.45918899964,-5065.92282195308,2569.96973029515,-24.8858539137828,-31.6514585249556,2979.05722076978,2806.83020403784,-43.9625394636295,1017.47805235534,-0.477314945999545,-23.2913509315917,-17.5730313269076,-0.708152111429051,-11.8926971461666,-9.24004485516983,-11.6842884309348,-15.4900595438855,18.0478784122164,-3.68234272741039,"Russia.Kolyma.WT1","presence",0,0,1,0,0
525.012425746945,376.703933404281,697.938446433384,724.45571616318,1337.71041890059,-1633.67629339518,-2092.96787552055,-1609.422242281,-1564.03934662551,-20.4717899236766,-2222.39819206674,-2205.27785742231,-2156.8910487404,835.760183983951,676.555811981267,1147.99030706734,1182.46608121699,2002.49878265807,-1444.27855474089,-1998.38907972173,-1403.48827917242,-1344.76712236757,480.46517014756,2147.28297579986,2373.83222142281,2400.68312299787,3361.52550731402,3377.20142976927,1318.42426499078,1481.15595129284,2342.408493398,1551.64448977729,1720.23512089432,2396.02361659974,-260.2614896795,0.0701418668031693,4.34291791915894,0,697.938446433384,732.364188129675,961.006485496306,-29.0249283269158,-80.3086282572758,-1384.11550954918,-57.6144465525536,-120.886408309887,-2205.27785742231,-123.502447159338,1147.99030706734,1169.05423338152,1325.9429706768,-41.6692356669327,-117.858623771518,-1403.48827917242,-1142.09157317101,2478.85424986929,-68.7408473174447,-148.725200137327,2400.68312299787,2475.81339218004,-56.637311405739,913.941704569329,-15.4799458798755,2.55269460468245,-40.6484499942745,-26.3301647018187,-40.6829215755136,-3.03516212925922,-37.5903258605034,-3.16026565784358,-7.33748312471425,-36.7563824941752,"nonveg_809","absence",1,0,0,0,0
-1045.0983379595,419.448084518355,-235.782141861812,-904.594503684492,-1116.64808415407,9820.01607633559,10000,9697.89501480062,9703.31484587706,8565.92290916328,10000,10000,10000,-3714.95757617195,-2713.95092651386,-2022.38757377784,-1686.00613003655,-4500.46563898805,9968.08644633671,10000,10000,9879.38146130144,10000,2474.10216310214,683.495696210815,393.811683912518,72.327840059845,0,1518.65324686477,1273.76966415044,3230.69564337967,2185.18443227785,1419.68859046061,2164.98262816962,-740.921456032283,-0.238894373178482,32.6007385253906,0,-904.594503684492,-576.534996628305,1536.09616867243,2.55534807837744,22.5941457372471,9557.42976923531,44.7890416847255,10.4174132827372,10000,0,-2713.95092651386,-2927.55356909765,2814.45950895151,28.0538593862893,-23.8470121633111,10000,9969.49358152763,120.618538698556,-1.13976977368897,0,683.495696210815,949.503125417107,61.7450505824596,73.4950051472288,0,0,13.0647580786067,-19.1527596767627,8.44426147290804,-12.2013207578562,33.8282255626094,-4.59221317478769,0.0778561460281018,60.8419090162609,"nonveg_1236","absence",0,0,1,0,0
579.135014380934,1045.83020641814,158.375863308238,621.087791674847,722.7115302585,-642.327840126496,151.27430775248,-1069.27987571738,-360.631409964147,-186.795410917346,-1675.95661722149,-2181.61910763469,-1513.2977232526,872.580825550015,1661.31930561402,214.978509111148,974.187232494051,1063.82522763972,-1812.19712225197,-1025.36414803608,-2702.34737467505,-1817.82176413656,-1197.32168624922,2886.64251709986,2313.50868396498,2613.93429610914,2684.30748865092,2885.37943586457,1627.82505902836,1139.12199199791,1711.53569231442,1988.46048802815,1792.44617834637,2165.53747296878,174.780949785828,0.00635723024606705,0.847245991230011,0,621.087791674847,625.428081208132,887.454343109904,-4.78588386258554,221.863585777476,-421.552045794578,-15.1844143069716,305.138545867465,-1513.2977232526,300.327654783977,974.187232494051,957.37822008179,1446.34079650287,-6.37481340299012,361.585199125718,-1812.19712225197,-1711.01041906978,1676.98322663898,-20.4958478667584,419.245806659744,2680.60460484491,2692.57425591069,143.283458283718,705.308204681031,-7.60935279345593,-5.55445324739059,105.004894860003,-10.9494583732439,122.175766757613,-1.09056992474225,110.14532174194,-2.56364052773525,-60.7810431502502,113.404367701109,"nonveg_583","absence",1,0,0,0,0
2639.96521645128,2088.0832653785,3238.31844382165,3943.64754014163,1714.65653480126,2124.25238455604,1362.84488961252,3372.37876587957,4288.0013410541,1033.85861631315,-699.048796805298,255.415679508392,1016.06115482598,4828.9421999835,4176.77068027292,5591.37118134642,6461.84913320215,2961.38772967997,-5263.85910456783,-5012.21326724015,-5953.95090449845,-6297.23118899219,-3808.8232261124,1989.85584315938,2488.48487245538,2987.2021317817,1181.62733796973,1361.35544797782,595.735252865211,474.755354415189,681.427941888184,680.299438535387,782.743920084839,821.579174407175,-56.653896255492,-0.113296982977125,7.03510456085205,0,2521.31241576602,2628.02030710762,2169.25938305205,14.9823961622702,-43.9105736276754,1974.86240774064,-37.6783457679607,-36.7391769944088,-1198.95900280364,-29.0019161748674,4696.53616841777,4696.76289046637,3124.61115410965,39.3402859114289,-52.6217342769805,-5407.20484842935,-5359.54512549084,3163.56337231918,-60.91784851647,50.5148991967373,2058.21249646743,2138.96481971602,1.59180714815838,1943.80758434795,-30.2112077005784,10.0308166867293,28.8936223123044,-40.8668368919019,0,26.4818933752703,0,22.4182969648835,-56.706311337628,0,"Canada.Yukon.SPRINGRIVER","presence",0,0,1,0,0
-843.612773596502,50.207595555629,725.485026591392,232.952448558938,29.2125300971483,-3779.77667665428,-1844.754483257,-638.470382523727,-1669.93760340829,-2214.92950646823,-4482.86563474291,-2064.00112621675,-2841.5456955212,-662.975512493926,353.827347308833,1342.2400259916,755.523538542774,426.320403820084,-2943.07820310859,-1100.98199505723,-673.167797182789,-1577.79121245331,-1726.89533338124,1090.03551090035,1890.43679867609,1597.8045529771,2198.24203085787,2149.94723751404,771.199707744682,1131.17079271632,930.62621368202,889.52003172059,1244.94647544574,1197.96252781418,-28.3827829931006,-0.319216638803482,19.6606674194336,0,50.207595555629,38.8489654413211,1569.09780018789,-48.4902946496473,-30.6944286834438,-2029.5737304623,-86.9359538992249,-54.8310954878759,-3062.52266908067,-45.3873428574508,426.320403820084,442.987160633873,2005.21553848552,-60.5164397952228,-44.9278490310347,-1577.79121245331,-1604.38290823663,2269.9104059258,-67.5657149848527,-19.4460999033838,1413.05473317416,1338.60572258,-36.3818767170791,921.35350741607,-21.4588821830045,22.5470823897736,-30.5424041375522,-20.3711180711203,-16.3623220441653,20.9563856892437,-20.6624931527061,22.4482128547815,2.88065771440289,-21.7855761305658,"nonveg_682","absence",0,0,0,1,0
3643.67199590986,2995.72308150654,3568.22536552027,4242.20328499595,2677.64738669989,3911.22998752757,3713.7489916828,4555.86280544669,4617.32319479516,3141.12783080014,821.574223656067,1369.77865638728,1354.36204045703,5914.84162856105,4937.88969667773,5933.42273483321,6787.78191001165,4587.17594260813,-6147.74610296176,-5847.51294530084,-5782.00341387229,-6444.55237578401,-4986.42619500308,2484.32781246738,2854.45016211061,3017.94836964563,1235.93215328855,1192.87660425889,583.456553718678,577.046858034982,768.19070425656,764.729290928534,717.659207417898,956.690090015853,106.401193093658,0.309201899502012,18.8835998535156,1,3358.01579972209,3302.66892983865,1598.86507167225,19.6875579905265,-30.699400057243,3876.82570416231,6.95283463766471,-39.5605535511697,595.195379262649,-29.7666922757569,5684.49195189349,5514.49661887713,1999.19884885575,29.7767111678452,-40.4434017121536,-5744.26956777851,-5645.64627427266,1210.95434443919,-48.4381737775678,-13.3968238198008,2865.25944244143,2765.55836201569,-23.8414362733309,773.938559012807,-10.7391196817617,-1.68493860273706,-1.17488842936855,-10.2474119281729,-4.56000986247316,2.82352660692889,-4.95176819525509,1.06947862025381,2.4283137284628,-1.50670200812912,"Canada.Yukon.SOUTHSTONEBOY","presence",0,0,0,1,0
1163.42873217328,1320.96776582987,1427.55560428504,1156.36025461864,189.18245567744,-7.42360081208648,-148.072017883368,-231.866568971356,-296.738792033333,-490.067032150254,-1031.28290060624,-1302.95872022483,-1335.20975601412,1454.62224504229,1584.80803705276,1664.765132931,1622.28366855491,193.497677112712,-1468.02989122034,-1659.72472345687,-1910.38756196675,-2026.3599617082,-1532.51571941839,2486.11628707656,2571.7695587037,2607.74384770167,1951.95493231945,1989.19539543217,992.416255341416,1039.06606480847,1134.43192404872,1279.59288279086,1691.18260390035,1276.48636404757,-159.306040505373,0.152310863137245,11.925238609314,0,1163.42873217328,1051.49896251686,1238.3731486076,40.5935948539935,-8.88231987126384,-234.833602370079,20.1101429724236,6.9828792573323,-1302.95872022483,4.33882690416514,1584.80803705276,1303.99535213873,1471.26745581828,52.5468569970657,-6.66309132318622,-1659.72472345687,-1719.40357155411,558.330070487855,2.68690950825208,20.8885698758234,2571.7695587037,2398.1533191841,-7.13777263559496,861.640348901743,11.9056656624297,6.52018366255532,11.2998210703071,9.4989443852453,-3.88748412225414,0.427450443089074,-8.3274079032531,2.47031596468666,-31.1966881080903,-5.99551585342671,"nonveg_880","absence",1,0,0,0,0
993.952139734511,1543.13672961552,1765.43756575163,985.781366921746,1306.80569928079,-1404.81821248452,-246.212256395674,140.065883143778,-1118.75149890424,-748.314539062253,-2648.22277424304,-1411.98976044796,-2448.79558399763,1679.86117136624,2305.6133662141,2718.83323274851,1959.68372686572,1889.86604432254,-3275.29244946812,-2230.22226151085,-2111.72435909347,-3118.27353149255,-2600.28006816639,1894.43634456,1942.96808688389,1236.01244576776,1989.79849102545,1567.03784513295,709.364400856697,688.71347243754,361.056445972062,925.872781042527,589.183712849732,500.58497595621,-879.787096589164,-0.127293646335602,11.9502487182617,0,1306.80569928079,1319.02270026084,779.656198829886,-15.6426779773142,-14.8200557424077,-675.606124740582,-32.8251836711136,-25.7518759692968,-2048.6118303788,-21.8630925699886,1959.68372686572,2110.77150830342,1038.97206138227,-10.5002436478151,-27.5479911022938,-2600.28006816639,-2667.15853394628,1163.56809037465,-33.7506190650864,-7.89986016115839,1249.52755839434,1465.80367880055,-3.23544948825975,681.37845689702,-13.3333687770335,-5.24775461227031,-1.46042514526319,-5.05758107419543,1.37672856127714,8.61468441619274,2.18209021601576,8.85400669854928,23.5991065217272,3.11071205160147,"nonveg_701","absence",0,0,0,1,0
