"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NDVI_lateSummer","spectral_NDWI_earlySummer","spectral_NDWI_lateSummer","trees_presence","spectral_NDVI_annualRange","site_code","presence_absence"
2590.7005172579,1806.43617474423,1355.3761875065,6246.12650309818,-5614.78799099762,-6179.99231092378,0,3621.0838240956,"Canada.DaringLake.MediumBirch","presence"
2613.78952351644,2515.05033244035,756.592273537469,4936.63486491716,-4126.70236097602,-5376.35941636168,0,2631.18094213829,"USA.NorthSlope.14","presence"
533.321229679552,72.9295333143769,234.156188934685,-399.867327175676,200.670051738738,-743.661922029369,0,1262.90626244968,"nonveg_689","absence"
-71.3899243999657,484.008424432466,-158.51033593418,-141.761107018735,-935.348625653572,-1124.12471146444,0,1164.10267173394,"nonveg_1268","absence"
1442.14419376266,1803.78010722112,958.162960516086,4049.97962423947,-4850.16010478577,-5505.1660915384,0,1780.7256040003,"USA.NorthSlope.FranklinBluffs-C17","absence"
-175.462135330215,-46.4167173979037,-67.0080694182242,163.748908167006,-1261.8580958054,-1001.26495915988,0,461.795382172652,"nonveg_703","absence"
1310.45383290068,449.068119261912,-248.579223440092,678.970979223889,-85.8786971696233,-817.529383374209,0,2437.44638482882,"nonveg_670","absence"
1751.13807740308,1870.06693205844,1137.6027873344,4545.29325009343,-4368.79989708327,-4420.90234628351,0,2650.44494079469,"Canada.Ivujivik.TP13","presence"
3224.3170413478,2617.51355356368,1944.00821645659,6667.31121591458,-6070.99691791016,-6890.42394903976,1,4094.73913198772,"Canada.ClearwaterLake.AB2","presence"
472.668411764649,188.765057385621,-192.005379508224,158.653892374429,-1006.85218578334,-1482.86249660746,0,963.389370997089,"nonveg_973","absence"
533.823544622707,111.356276047615,381.639388528287,574.003520115873,-1338.72831583991,-1844.82695663251,0,517.660451155666,"nonveg_955","absence"
340.311888899821,658.390922263678,-872.458867538013,5.37776660954057,-2276.63609897176,-1369.8644959485,0,4522.85189658289,"nonveg_1888","absence"
1072.69873989941,1281.79411377776,1108.3675041319,2506.20161533232,-3779.85979460098,-4012.66655775567,0,830.3549495801,"nonveg_898","absence"
2351.05262701873,1446.23866569294,1562.99831835568,5355.84133965541,-5183.98640706101,-5539.38272607185,0,3877.60462718887,"Canada.KluaneLake.Quill-MixedTundra","presence"
1006.76558341887,1093.06069470859,532.344795565759,2670.90282035108,-2735.64597478914,-2947.54656816211,0,2391.01253614145,"USA.NorthSlope.HoweIsland-C12","absence"
1898.46722777722,2094.23977927469,1416.43147094671,4436.25245814456,-4277.79539228822,-4894.23637260963,0,2399.19246070691,"USA.NorthSlope.Atqasuk","absence"
3035.82392442846,3171.87896443696,1547.79287090585,6323.41384216695,-5468.6345029965,-6219.28691097476,0,3885.40583900328,"USA.YukonKuskokwimDelta.15B2","presence"
315.312075651148,55.3944788019458,522.035833569207,1679.35952309571,-1690.9972529895,-1022.29226295289,0,1225.77538550814,"nonveg_984","absence"
2747.76032982712,2185.46319926287,1881.34988666444,5506.78615336606,-4072.16594545805,-4826.48832309565,0,1508.34550497726,"USA.NorthSlope.15","presence"
752.584933603267,284.758594402941,616.997668406088,837.85808322059,-817.748348053209,-1787.4251008681,0,832.541945393377,"nonveg_681","absence"
1980.22810124979,1898.82805768687,1713.7651213214,5114.65734750318,-4132.94250726065,-4970.68695713787,0,3328.64385340798,"USA.NorthSlope.13","presence"
117.269599562591,993.692784210075,-582.909057898987,3594.42227773329,1362.94148375861,-2246.76638215661,0,5657.53555063967,"nonveg_1626","absence"
295.064738811731,6.57027262503621,-256.111632724705,321.91922880412,-880.708297316453,-1424.22101237407,0,3111.01922838624,"nonveg_1834","absence"
3204.39123025747,3413.22513563806,2212.68120210063,6082.50244003907,-5688.21299160514,-6498.32510441018,0,1241.34232860601,"Norway.Javrresduottar.A-Sedge","absence"
2035.5063236827,1716.25250195047,1013.28547532029,4466.6307698948,-4448.27986814339,-5155.75489968103,0,2581.54975267751,"USA.YukonKuskokwimDelta.1","absence"
1006.76558341887,1093.06069470859,532.344795565759,2670.90282035108,-2735.64597478914,-2947.54656816211,0,2391.01253614145,"USA.NorthSlope.HoweIsland-C12","absence"
-137.188094541804,286.911407657541,669.785671733615,1067.64956884837,-2258.95000599931,-2599.75632025413,0,1735.48911386892,"nonveg_623","absence"
3093.67567305299,2831.21029999197,2559.32334675845,5320.07318452311,-4729.63609634416,-5742.42900287186,0,1374.54780817618,"Finland.Kevo.8","presence"
3729.32772279352,2981.17308494371,2486.866650046,6788.65047952242,-5693.61266659849,-6391.37605811248,1,2745.38351974076,"Sweden.Abisko.NF-SeasonallyFlooded","presence"
1346.76647296369,1356.8758177712,1179.06659948452,2796.35326597678,-3935.06745687923,-4540.64534338067,0,1320.71006732978,"Canada.ChukotkaRiver.TPO5","presence"
2330.24850678882,2322.85043420239,1531.92630426958,5357.60835750455,-4637.83964901052,-5350.86286410748,0,5099.19192758799,"Canada.CoutureLake.TDO4","presence"
663.11987501729,98.3777660305913,82.580285300344,1775.20773113787,2902.71142789606,4167.63550596919,0,3944.04627193836,"nonveg_1736","absence"
1845.05103909004,1942.7372028784,761.523774329973,4579.07544975909,-4440.36045916854,-5259.50446333479,0,2406.34246841955,"USA.NorthSlope.Deadhorse-C15","presence"
2866.91485866279,3545.87368265968,2144.29137006314,5959.6936195759,-5849.82819325336,-5937.35533508176,0,4517.90135401144,"Russia.Yamal.VaskinyDachi-2","presence"
-251.892385393655,593.582866497443,-890.291223955669,-332.579471457222,-485.140591057341,-1550.52059985785,0,2044.34341819012,"nonveg_1172","absence"
2682.65492204225,3018.17644106433,1682.12531469468,5787.2841752408,-5237.50134255884,-5949.4101530045,0,4582.90119121213,"Russia.Tiksi.GraminoidTundra","presence"
2989.75874314017,2708.39764008557,2447.79827381222,5689.87150209457,-5485.62665337137,-6027.64984231147,0,2738.86210049442,"Canada.DaringLake.Tower1-Heath","presence"
569.887989356301,2.63419426563382,-68.2388325919966,1743.32923114564,-2112.91363549262,-2539.34650683066,0,1447.24832174379,"nonveg_666","absence"
3138.90192723625,2475.46439894146,1993.73652055816,5769.35972050565,-5185.72998772,-6027.32191912185,0,2970.03180764882,"Russia.Kolyma.WT1","presence"
2731.9978177812,2784.49259215174,1501.75495926485,5762.85414343354,-4972.73957686279,-6268.54023126842,0,3773.65841541215,"Canada.DeceptionBay.BEGL2","presence"
236.750482344043,782.902047364372,419.077465578079,1031.49993264327,-2927.99492240665,-2118.47167859463,0,1330.46937406064,"nonveg_861","absence"
1024.27948823937,987.174218871227,871.181529210031,1369.53817322529,-1710.57834320065,-2056.07954578039,0,380.275044274903,"nonveg_975","absence"
3470.65706340754,2716.27464121213,2108.33847797089,6409.00858516285,-6074.33834677449,-6552.2741789113,0,2967.46819260336,"Canada.Yukon.PAGE","presence"
3263.62418105202,2970.19655628075,2391.4891513874,6899.57827743501,-5842.09957305004,-6597.55549579548,0,2753.88629228021,"Canada.BonifaceRiver.AB1","presence"
501.919242130514,832.127767802503,676.867370945607,681.074140589653,-1676.96221574117,-1671.52576887936,0,889.935838231158,"nonveg_700","absence"
-292.622730439395,61.9527432933866,184.78789608319,516.547399445497,-2006.37191037806,-917.304031885606,0,754.800931465381,"nonveg_572","absence"
2680.72341150958,1994.50528058259,1652.41600062839,4896.06925385376,-4876.38624024106,-5341.08474300665,0,2082.59464729276,"USA.InteriorAlaska.BROWNSCREEK","presence"
1049.74223969647,493.393023175316,281.622300681877,1797.41194302346,-1711.04218730508,-2113.36801216434,0,2472.30315760083,"nonveg_1672","absence"
2034.39574147371,1912.27417469166,1350.36369767665,4597.48155354847,-4962.33096988106,-5637.90719293085,0,2427.47894586756,"USA.YukonKuskokwimDelta.15B7","presence"
693.79942761987,100.090453260987,1009.49784750247,1507.63275714573,-2235.96994424035,-2822.17752607911,0,981.92409831645,"nonveg_986","absence"
236.750482344043,782.902047364372,419.077465578079,1031.49993264327,-2927.99492240665,-2118.47167859463,0,1330.46937406064,"nonveg_861","absence"
1817.03800349813,2264.90712772431,1156.32350218092,5004.85841029856,-5219.65661591844,-4895.95282829772,0,3001.30085307198,"Russia.Yamal.Kharasavey-2b","presence"
3224.3170413478,2617.51355356368,1944.00821645659,6667.31121591458,-6070.99691791016,-6890.42394903976,1,4094.73913198772,"Canada.ClearwaterLake.AB2","presence"
411.70708666506,333.223808460378,69.5022731676826,336.748124912594,-899.113656279656,-1447.80518320068,0,592.044238564861,"nonveg_976","absence"
2042.7649734528,1641.153707525,774.151625495778,4998.69487071181,-4043.16679950165,-4791.20019693494,0,1848.95069119991,"USA.NorthSlope.Deadhorse-C16","presence"
2813.32146585129,2664.1150748214,1599.00261479566,6669.77223008019,-5712.15482087887,-6153.60620526998,1,4050.34148649909,"Sweden.Abisko.KJ-MesicHeath","presence"
-355.027690108318,477.161440063379,60.2356283863982,523.789471472893,-1610.3085305958,-978.976796200126,0,1516.44486006236,"nonveg_582","absence"
1845.05103909004,1942.7372028784,761.523774329973,4579.07544975909,-4440.36045916854,-5259.50446333479,0,2406.34246841955,"USA.NorthSlope.Deadhorse-C15","presence"
1515.00644352845,2655.95663101411,613.008658299515,3658.75019308555,-3346.73258812327,-3093.90627391421,0,1908.81218399402,"nonveg_1177","absence"
223.888273196776,158.285764030406,379.586726972775,609.640550392547,-1630.73601329318,-1865.13926359936,0,359.846355557631,"nonveg_936","absence"
533.321229679552,72.9295333143769,234.156188934685,-399.867327175676,200.670051738738,-743.661922029369,0,1262.90626244968,"nonveg_689","absence"
372.594120070004,181.133902110292,-414.333341502992,3365.60560584962,2353.70645758539,2047.13958710651,0,3835.05134272885,"nonveg_1880","absence"
1673.52130028377,2067.26441303003,1178.61988350573,4480.21465823357,-3748.26939842199,-3400.46475265988,0,1855.74275051508,"Finland.Kevo.3","presence"
3009.39713157336,2624.01936553229,2603.2270404476,6653.12127787647,-5463.76313060558,-5787.3197207839,1,3463.48649002848,"Russia.Yamal.Nadym-1","presence"
350.305466042974,932.576585723416,-417.320039037583,787.084706162124,-1378.05161427873,-1899.79561599458,0,2102.67686499192,"nonveg_645","absence"
4298.18683846784,4178.13643204631,2363.69973089515,8371.32568171141,-6432.18092208416,-7223.08234367026,1,3094.47651378083,"Finland.Kevo.14","presence"
2240.0431837099,2030.72571514925,1571.12599053108,4856.15146753752,-4968.49086875442,-5373.59077387923,0,3673.71763117219,"USA.YukonKuskokwimDelta.15B3","presence"
3632.78999144655,2430.66808802733,1861.246119408,6630.78574893365,-5216.09473270886,-5673.58267438253,0,3628.98695741286,"USA.Kougaork.GraminoidShrub","presence"
2377.07624827246,2044.68880606023,1303.54823058666,6021.59976573927,-5175.40592638176,-6038.86434343178,0,2968.51977936734,"Finland.Javrresduottar.EC-Salix","presence"
2035.5063236827,1716.25250195047,1013.28547532029,4466.6307698948,-4448.27986814339,-5155.75489968103,0,2581.54975267751,"USA.YukonKuskokwimDelta.1","absence"
1902.20559941401,1909.16468145748,1332.37692942828,5683.46968929674,-5225.89609130541,-5907.83687748502,0,2151.82869823573,"Finland.Javrresduottar.EC-Hummock","presence"
2071.91121446114,1570.32921570845,1000.49804814128,4268.22431339906,-4092.14329535151,-4441.1326575232,0,1890.47876876451,"Canada.BanksIsland.GreenCabin-C10","presence"
2350.35442120397,2389.22371464818,1353.07507797842,4391.63845030088,-3894.86989224125,-4801.30368744403,0,3111.88782642678,"Canada.PrincePatrickIsland.MouldBay-C06","presence"
1158.59801398845,856.433299671671,1082.72061894116,2624.06689499234,-3045.58173643289,-2216.5250275291,0,1184.79610650632,"nonveg_701","absence"
1495.54779452089,1368.27195338399,615.874631247789,2304.55810551567,-2466.80875385891,-3571.10956410737,0,1375.10282353943,"Canada.PrincePatrickIsland.MouldBay-C04","presence"
2747.76032982712,2185.46319926287,1881.34988666444,5506.78615336606,-4072.16594545805,-4826.48832309565,0,1508.34550497726,"USA.NorthSlope.15","presence"
719.876079197172,794.336355422385,513.972914214016,1834.90159356966,-2315.73607980779,-2742.720103271,0,1523.06983039426,"Canada.EllefRingnesIsland.Isachsen-C02","absence"
791.719204490785,832.85261390597,350.891995451081,1175.84928614315,-566.567820548364,-945.633060348699,0,860.475750879665,"nonveg_775","absence"
1310.45383290068,449.068119261912,-248.579223440092,678.970979223889,-85.8786971696233,-817.529383374209,0,2437.44638482882,"nonveg_670","absence"
1001.0759769076,1222.11547908197,1241.17878557966,2370.67986216775,-2687.18236738852,-2182.98558114274,0,878.011200390679,"nonveg_507","absence"
3487.92251033913,2577.10919376432,2521.26451749094,6298.33862877479,-6258.02722250199,-5911.31193638236,0,2783.91596647371,"USA.BrooksRange.7","presence"
2676.16153044631,2886.22702798057,1975.81457796945,6175.70830295504,-5928.03453305,-6230.16392029526,0,4066.88925960768,"Finland.Javrresduottar.A-Sphagnum","absence"
1650.55567611973,1210.40024905119,103.930218338869,2106.97272584566,-771.553957003619,-1682.79283664547,0,1794.18349005172,"nonveg_663","absence"
1992.22318141163,1602.01979093519,1220.67252390977,4940.77083107466,-5084.75249283981,-5297.05838359109,1,1891.52198713467,"Canada.DaringLake.Tower2-SedgeFen","presence"
2989.75874314017,2708.39764008557,2447.79827381222,5689.87150209457,-5485.62665337137,-6027.64984231147,0,2738.86210049442,"Canada.DaringLake.Tower1-Heath","presence"
990.658430863462,1525.2267263548,988.627852507292,1897.6978378907,-2649.70930761581,-2600.49323453319,0,1003.33165551581,"nonveg_807","absence"
1024.27948823937,987.174218871227,871.181529210031,1369.53817322529,-1710.57834320065,-2056.07954578039,0,380.275044274903,"nonveg_975","absence"
2685.58653406475,2879.50835489775,1654.08206527669,5667.65238396008,-5117.93812232309,-5681.34239568998,0,4007.18751503684,"Russia.Tiksi.DryFen","presence"
2571.18516883784,2369.01991071459,1718.17110277167,5224.36499301169,-4485.24854121044,-4860.5006253983,0,2352.74288337921,"Russia.Yamal.VaskinyDachi-3","presence"
2828.43024643304,2269.90918477885,2282.95092957047,5295.98956488541,-5051.23408047537,-5291.51959631953,0,2156.10930975065,"USA.YukonKuskokwimDelta.UB5","presence"
955.270698773365,260.64410779477,-235.517697059686,589.6982548123,-79.6636922339715,-1321.44178786706,0,1720.0622761977,"nonveg_994","absence"
2220.80491728196,2432.56384965892,1577.58946712978,5486.8423858368,-5704.11440340215,-5510.12874081688,0,2103.70369420101,"Finland.Kilpisjarvi.18","presence"
2617.93326440665,1967.66178249172,1659.01932399545,5453.51140285567,-5141.93850451079,-5595.26791383537,0,2337.19589619778,"USA.NorthSlope.Oumalik1","presence"
3022.89716925179,2586.41247283789,2814.11603076238,5600.98144676305,-6059.35310658034,-6534.40920830339,0,1626.07975630291,"Russia.Tazovsky.Burned28","presence"
662.770745286787,340.638248389022,67.5183876816386,913.978620084057,-1637.40628181686,-2004.17486974688,0,1256.99911958807,"nonveg_866","absence"
2813.32146585129,2664.1150748214,1599.00261479566,6669.77223008019,-5712.15482087887,-6153.60620526998,1,4050.34148649909,"Sweden.Abisko.KJ-MesicHeath","presence"
166.21616239454,800.814313205657,1368.16721944781,1156.62384190731,-1417.48890069573,-927.310579916072,0,805.825067138188,"nonveg_958","absence"
-367.533293503272,123.399565912557,10000,1503.07986984207,-690.136310356161,-215.720122643594,0,2395.75257510635,"nonveg_1241","absence"
2937.69316580326,2729.04652413336,2291.40367171033,5458.28853823289,-5633.22260124532,-6200.73041840993,0,1873.18609997856,"USA.YukonKuskokwimDelta.15B4","presence"
280.39927802885,511.951142608991,-219.870163736403,468.851300435448,-682.155473410022,-2027.41914193522,0,1965.4657691245,"nonveg_751","absence"
1495.54779452089,1368.27195338399,615.874631247789,2304.55810551567,-2466.80875385891,-3571.10956410737,0,1375.10282353943,"Canada.PrincePatrickIsland.MouldBay-C04","presence"
1227.67285954031,1469.99931373579,1050.21838093792,3707.61663651858,-3888.26381695658,-3748.74121241495,0,1535.65046103788,"Canada.PrincePatrickIsland.MouldBay-C05","absence"
2739.53893464278,2252.54747585087,1849.42536504694,5957.49825719563,-5629.10952959485,-6108.12691667475,0,2705.11699218701,"Canada.DaringLake.Tower3-DwarfShrub-1","presence"
7.00283424416738,33.2777685735904,-57.3595603391519,374.591497172683,188.446542153136,505.518147394304,0,887.295450097407,"nonveg_536","absence"
3700.56949408022,769.51459541557,1553.80053772335,5262.70356292446,-6516.91630244156,-6708.31305265472,0,5100.79369373267,"Canada.KluaneLake.Outpost-ShrubTundra","presence"
2017.7091699838,1264.39945107067,977.456715288196,5212.20975167983,-5673.58303695849,-6246.15956720636,1,4141.83228332004,"USA.InteriorAlaska.23","presence"
1442.14419376266,1803.78010722112,958.162960516086,4049.97962423947,-4850.16010478577,-5505.1660915384,0,1780.7256040003,"USA.NorthSlope.FranklinBluffs-C17","absence"
569.887989356301,2.63419426563382,-68.2388325919966,1743.32923114564,-2112.91363549262,-2539.34650683066,0,1447.24832174379,"nonveg_666","absence"
2957.47310823568,2705.05582860918,1745.18109529068,8156.98271627217,-6085.41241918765,-6855.88890890769,1,4497.87076496541,"Finland.Kilpisjarvi.17","presence"
3097.81294360817,3438.39309768422,2350.57584683589,6230.67910189394,-5617.58776845837,-5691.92653515287,0,2834.09598841677,"Finland.Kevo.1","presence"
407.150948991578,270.491708034224,-548.428518224773,-460.857835829948,1157.32165011467,381.010022421227,0,1965.39469140945,"nonveg_1509","absence"
717.324382539578,702.908808009526,267.911359622259,893.323204891099,-1628.1196308802,-2598.54425192782,0,729.407851153893,"nonveg_1968","absence"
127.839855431176,-4.00838379309249,690.580876298991,776.352416556364,-2127.52677738274,-1835.9235921596,0,1054.03108517183,"nonveg_953","absence"
796.320732663439,142.779117504363,-120.559879946969,907.836145250488,-2223.4527745352,-1408.0125628358,0,1086.92511241272,"nonveg_785","absence"
184.963910505485,50.0636913809996,-396.603461549269,412.907406451194,281.280740388009,-434.695485057237,0,1219.90867937421,"nonveg_1927","absence"
388.231765989745,-183.397039795782,318.253817952459,1011.98312624677,-690.169344555501,-971.7151424945,0,963.736660159779,"nonveg_932","absence"
2315.878702624,2345.93707248826,1685.42603985382,4871.08840774459,-4794.82313348719,-5077.86472332327,0,1954.63090329156,"Finland.Kevo.12","presence"
533.321229679552,72.9295333143769,234.156188934685,-399.867327175676,200.670051738738,-743.661922029369,0,1262.90626244968,"nonveg_689","absence"
955.818325553436,689.951281946758,415.613131277023,1945.27470922228,-2035.18314005542,-2602.71375556653,0,2023.24715846064,"Canada.EllefRingnesIsland.Isachsen-C01","absence"
3138.90192723625,2475.46439894146,1993.73652055816,5769.35972050565,-5185.72998772,-6027.32191912185,0,2970.03180764882,"Russia.Kolyma.WT1","presence"
1022.20874653571,1140.3133993883,852.537988287089,2689.94014892211,-3195.79562683107,-2856.7625309059,0,1124.69025980278,"Canada.BanksIsland.GreenCabin-C07","absence"
184.963910505485,50.0636913809996,-396.603461549269,412.907406451194,281.280740388009,-434.695485057237,0,1219.90867937421,"nonveg_1927","absence"
-430.304199909837,-854.020430844047,732.683164654973,2539.35172507231,-3174.14361774965,-1432.62481728287,0,2963.2892714824,"nonveg_627","absence"
-355.027690108318,477.161440063379,60.2356283863982,523.789471472893,-1610.3085305958,-978.976796200126,0,1516.44486006236,"nonveg_582","absence"
2485.03288147182,1839.2549885339,1378.25853394936,4911.70762123516,-4786.55627175113,-5360.97453206761,0,2631.61118068953,"USA.NorthSlope.Sagwon-C15","presence"
2731.59013356774,2053.17996892492,1819.82703854447,5370.91509006315,-5578.62248996199,-5570.18091347289,0,2812.65568054013,"Canada.ChukotkaRiver.TPO3","presence"
-585.820532891649,306.971763946128,195.839322604101,554.676486713667,159.965719576392,717.003933511313,0,2194.30913980942,"nonveg_593","absence"
598.019837961825,670.871221485632,340.893562389378,856.240504890426,-1372.91222497579,-1631.0219988695,0,1268.48060853656,"nonveg_568","absence"
3169.17401681097,2848.39187328147,1726.89276110233,7006.94323326995,-5620.07713287422,-6611.48786990114,0,5327.8840278896,"Canada.DeceptionBay.BEGL3","presence"
2640.62763968994,2809.61159350644,2076.36407225895,5813.26037486915,-6240.00966017374,-6367.40367031527,0,2354.61387320942,"Russia.Kytalyk.T2","presence"
1106.20662667677,864.427335653685,997.64594978241,2792.78702599498,-2627.89445639471,-2038.91008352171,0,1087.85121257013,"nonveg_764","absence"
3012.96314769722,2654.87369536494,1933.7907144567,5734.50565092343,-5209.25718143467,-5301.02367253271,0,2222.99182590949,"Russia.Yamal.Kharasavey-1","presence"
2175.95151329159,2348.52786021629,1798.29008754399,5108.51285141632,-4718.31181141925,-5378.78300597653,0,2016.84663410949,"Canada.PayneLake.TD2","presence"
95.623012294757,646.88209281499,271.184125799208,564.583480015762,-1743.45477313447,-1553.39507509881,0,987.316102828455,"nonveg_560","absence"
3671.40568786618,2661.12090471097,2285.69317871386,7135.28995497908,-5644.51102970044,-6107.16310083734,1,2535.45230778171,"USA.InteriorAlaska.20","presence"
3487.92251033913,2577.10919376432,2521.26451749094,6298.33862877479,-6258.02722250199,-5911.31193638236,0,2783.91596647371,"USA.BrooksRange.7","presence"
717.324382539578,702.908808009526,267.911359622259,893.323204891099,-1628.1196308802,-2598.54425192782,0,729.407851153893,"nonveg_1968","absence"
407.150948991578,270.491708034224,-548.428518224773,-460.857835829948,1157.32165011467,381.010022421227,0,1965.39469140945,"nonveg_1509","absence"
3263.62418105202,2970.19655628075,2391.4891513874,6899.57827743501,-5842.09957305004,-6597.55549579548,0,2753.88629228021,"Canada.BonifaceRiver.AB1","presence"
2630.10613743464,1969.03673236808,1609.6838675638,6330.27834183976,-5814.22336083235,-6277.20930324324,1,3911.67661352749,"Canada.DaringLake.Tower4-LowShrub-1","presence"
2462.68227512055,2386.65913490992,1966.57452529327,4763.65806424651,-5377.50765670651,-5982.78611212774,0,2058.83631076163,"Canada.ChukotkaRiver.TPO2","presence"
3138.90192723625,2475.46439894146,1993.73652055816,5769.35972050565,-5185.72998772,-6027.32191912185,0,2970.03180764882,"Russia.Kolyma.WT1","presence"
1044.10760630805,288.412667187647,578.356676652871,588.783092077255,-147.819513873714,-1002.77741008302,0,1452.12283176454,"nonveg_594","absence"
3632.78999144655,2430.66808802733,1861.246119408,6630.78574893365,-5216.09473270886,-5673.58267438253,0,3628.98695741286,"USA.Kougaork.GraminoidShrub","presence"
3695.03592892869,3579.17839558161,2629.65834727663,7228.16905978133,-6292.54867226144,-6330.37285674433,0,1087.76659546272,"Norway.Javrresduottar.A-Betula","presence"
328.155063681571,114.1298386046,-95.6403389916633,1308.81174016162,-1153.72185575461,-1290.25825614954,0,1274.12837142683,"nonveg_794","absence"
2042.7649734528,1641.153707525,774.151625495778,4998.69487071181,-4043.16679950165,-4791.20019693494,0,1848.95069119991,"USA.NorthSlope.Deadhorse-C16","presence"
967.434736012122,1615.27560515835,1110.87483203559,1187.61039368714,-2033.35738763907,-2350.53665683824,0,1169.50939618335,"nonveg_508","absence"
2485.03288147182,1839.2549885339,1378.25853394936,4911.70762123516,-4786.55627175113,-5360.97453206761,0,2631.61118068953,"USA.NorthSlope.Sagwon-C15","presence"
2067.53156705035,2431.50678825899,1849.89037780639,5294.77479168965,-5656.51362911587,-6740.96037293459,0,1543.25322974157,"Finland.Javrresduottar.A-Salix","presence"
2896.49653452314,2597.36101959901,1929.50393190657,6166.09201364609,-5740.94888144147,-6089.50652107564,0,2699.90854551997,"Canada.DaringLake.Tower3-DwarfShrub-2","presence"
2377.07624827246,2044.68880606023,1303.54823058666,6021.59976573927,-5175.40592638176,-6038.86434343178,0,2968.51977936734,"Finland.Javrresduottar.EC-Salix","presence"
484.221647141162,178.081914745755,408.562626291138,53.3627327751293,-1191.75679025785,-2175.27386198781,0,738.909533714879,"nonveg_956","absence"
328.805226604978,923.942905464183,922.260465441164,1649.95988400138,-2455.44655383809,-1586.3325059292,0,980.697590773695,"nonveg_926","absence"
2937.58330016615,2915.80523730149,1866.46418652042,6682.63547267322,-5175.55455049943,-6158.54177939957,0,2782.12701387801,"Canada.CoutureLake.TDA7","presence"
2778.87212727908,2692.79596707936,2312.10797839638,5809.02281091231,-5414.56553823172,-5784.64592906374,0,1678.04723766711,"USA.NorthSlope.Sagwon-C19","presence"
95.623012294757,646.88209281499,271.184125799208,564.583480015762,-1743.45477313447,-1553.39507509881,0,987.316102828455,"nonveg_560","absence"
-110.194090806413,1022.80727681959,350.36253594883,1980.72178638844,-1354.5742609281,-1634.0938449781,0,1652.1948860614,"nonveg_1654","absence"
621.378087329508,903.513094046574,949.894570175703,1532.24862425999,-2855.99343019051,-2247.99163502581,0,895.274238666005,"nonveg_863","absence"
516.11915534582,507.579996021682,89.594100538532,1547.12572069582,-1164.63055117433,-1645.71817907422,0,1986.20003105695,"Canada.Ivujivik.RTP13","presence"
-50.8977475104941,-165.638961989797,-480.789129833981,-2636.66364580741,3448.67806400584,3866.84024803274,0,920.85496988474,"nonveg_1367","absence"
-71.9547930994318,-598.564395170184,-742.731783310809,428.116026626791,2350.66503129833,3074.13492581828,0,2700.56562406858,"nonveg_1646","absence"
2880.86479061168,1928.9626664775,1392.31952787322,6244.75223813094,-6629.1673862356,-7095.59692017293,1,3971.38511204089,"USA.InteriorAlaska.2","presence"
3066.60566038188,2746.2316885592,2869.32795927251,5648.52703577527,-5860.25143616483,-6261.88521617899,0,1191.93488689257,"Canada.DaringLake.Tower1-DwarfShrub","presence"
121.637687409624,82.772770815079,150.56464557103,717.105234067866,-1005.37643535485,-808.205682456555,0,561.768299052655,"nonveg_761","absence"
554.074742026751,670.602407758619,804.233594553798,1344.58694535252,-2192.25332422637,-2228.68752161903,0,618.461638968495,"nonveg_880","absence"
3448.70417996412,3358.09713029927,2357.82287682509,6838.44265757065,-5862.83204303537,-6314.72391371462,0,3468.05794048596,"Sweden.Abisko.NT-MesicHeath","presence"
2688.3744602744,2262.03229730252,1931.7463600348,4941.15138210886,-4895.613615509,-5212.9112185157,0,1652.02226996263,"Canada.Yukon.TOWYK","presence"
-191.533643235714,-335.452123797354,500.961938685399,953.040191164684,-1954.0976096889,-1440.82253575487,0,1278.85556927291,"nonveg_542","absence"
1980.22810124979,1898.82805768687,1713.7651213214,5114.65734750318,-4132.94250726065,-4970.68695713787,0,3328.64385340798,"USA.NorthSlope.13","presence"
2565.52831006481,2312.57612485663,1739.02426515094,4687.47261671128,-5160.12777213046,-5662.71327647061,0,2433.79034117004,"USA.YukonKuskokwimDelta.15B5","presence"
2070.09555067173,2130.43452517879,2191.71349329272,4625.74093051143,-5232.90604239313,-5413.455322237,0,1186.54113316202,"USA.YukonKuskokwimDelta.5","presence"
-186.636409825055,99.1819087095113,-334.698358057998,-566.023869146287,-1622.57761021587,-2051.33644323554,0,2931.79510494247,"nonveg_616","absence"
2071.91121446114,1570.32921570845,1000.49804814128,4268.22431339906,-4092.14329535151,-4441.1326575232,0,1890.47876876451,"Canada.BanksIsland.GreenCabin-C10","presence"
1100.76703031663,195.219754355966,506.287497781784,1398.13811345322,-1312.29720527694,-1862.21851565084,0,1350.00838465138,"nonveg_849","absence"
3289.92758485017,2498.30950807261,2269.25769318148,5905.32802740592,-5728.95806232142,-6247.2299390578,0,2082.53012998044,"USA.NorthSlope.Ivotuk3","absence"
624.558768563268,906.501044616312,660.783494771228,2020.19541856104,-2395.67549862408,-2879.18039608092,0,673.932889028103,"nonveg_957","absence"
-704.428107387363,15.5267693244418,80.5130184487915,854.70823323694,2758.30688371523,7983.5194652078,0,1794.03801968743,"nonveg_1290","absence"
2.79324073560468,-85.3671906638129,1384.59124065093,774.625374602962,-2069.55481450511,-1933.64457165893,0,1756.19282072036,"nonveg_871","absence"
399.121907243097,442.119796112849,297.550325170445,832.866174700864,-519.403718960881,-525.97217204348,0,500.749192527431,"nonveg_870","absence"
