"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_earlySummer","spectral_NBR_endSnowfree","spectral_NBR_lateSummer","spectral_NBR_peakSummer","spectral_NBR_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_NIR_endSnowfree","spectral_NIR_lateSummer","spectral_NIR_startSnowfree","spectral_blue_earlySummer","spectral_blue_peakSummer","spectral_blue_startSnowfree","spectral_green_earlySummer","spectral_green_lateSummer","spectral_green_peakSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changePSLS","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changePSLS","spectral_blue_changePSLS","spectral_green_changePSLS","spectral_red_changeESPS","longitude","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
0.999950051307678,696.1949693297,519.318015625289,45.8784027985139,456.698567474937,-379.3458830398,-3352.8299061538,-3588.98634854281,-4228.58840565702,-3799.62948981749,-4208.94038376004,1042.09427792839,840.924613172223,388.245026359396,875.302519664852,-408.151378058492,-518.785496966887,-743.82305251785,-1290.48192823842,-976.384648786231,-952.320779468162,1333.72014325398,1158.31022532012,771.40870515731,590.12127994567,848.526078406028,670.892755837091,675.745778166327,886.835228226923,631.357858418334,748.691529558984,849.59146270559,31.4409975302409,-1.76010429859161,-0.077581949532032,-0.0116077326238155,4.51217555999756,0.119544990360737,0,456.698567474937,267.748814437728,1075.5408523695,39.8348463840555,-8.55344292338438,-41.0820164676423,43.0399648024341,31.7077954668979,-15.957127987989,58.1456415558374,-15.9592916881126,53.1106085205466,840.924613172223,547.683011813273,1450.24565598688,-48.7057493305456,41.152689710257,-952.320779468162,-896.359181195509,771.69643127153,16.056862314862,-16.3428268506908,49.6962614291425,35.1728654693463,658.09902826306,-33.0463945062326,385.875648977687,14.2916907028773,-21.6601099414009,-12.9744604795714,-11.733367114065,-5.06467332246865,-84.5385872895667,"nonveg_1499","absence",1,0,0,0,0
0.961219489574432,2448.42745129319,2486.57712336495,3193.31523832005,3779.06935534128,1153.14456235306,1904.64604048252,2336.16732035229,2903.919954333,3425.90885611347,2245.11630406702,4167.11467956379,4291.18487140062,5390.63658558124,6310.20641374324,2023.22463857461,-4766.08276240477,-4963.38910111089,-5811.33541819977,-5820.02486102462,-3035.02730835882,2487.92332599454,2510.93138360957,2661.09588811187,2356.16677751305,699.725700658215,519.474360047846,1159.9577585972,883.292501107272,717.190037869185,715.551762405629,759.637748333998,-51.7625967501769,-1.81584039661619,0.0446074547039138,-0.0126424830717345,2.76053100162082,1.09609397252401,0,2864.66992473646,2934.67674174684,2375.81080095369,32.7511035534342,24.9031046753263,8.42356755712971,-50.2145191939281,26.1647472377153,17.8988508209467,-65.183401063212,9.48418207027668,-41.5551112537713,4712.61087311468,4745.3259826941,3872.54446525215,17.740327883487,-77.8496406011334,-4739.24157575441,-4919.38580542034,3172.92109183051,-36.0018240609827,-46.2782507054659,28.9011125440777,-17.3670165200743,418.052709499055,22.0027741841608,370.82586583031,-1.64849233397331,17.9904166288675,14.65827413519,13.0936860004663,-10.4861182155773,-74.29443661,"Canada.DeceptionBay.TH8","presence",0,0,1,0,0
0.968232691287994,3114.44659672364,2295.88363427152,3500.76787305932,3747.59130006359,2249.26568806853,3203.55053712637,2651.98290401021,4137.13591817311,4156.66257207522,2238.88809917211,5464.07307822966,4463.84297238032,5905.40107554909,6241.46190088352,4068.66656507931,-5854.32900301775,-6180.62076595905,-6194.30874751489,-6621.13467654583,-5035.69104181746,2519.90803654993,2136.01943981337,2722.62455674317,2226.28348073585,474.291520546878,368.957185475608,517.303888774356,650.66147441699,649.529623939559,574.787750233684,556.800171405932,219.886273058945,-2.22808051109314,0.0459540635347366,-0.0539527460932732,4.06684494018555,-1.04797983169556,0,3352.47725643245,2908.75980516753,1723.13504421103,48.4642985020546,8.97353630497977,-8.85847845035468,-53.7501598588883,61.3596255428552,15.9843894331522,-65.559534662404,7.60730825613166,-57.2891384939406,5753.91801768399,5142.27342335323,2438.27057272764,-13.06270709473,-63.5712390202308,-6334.69229556368,-6114.85225287847,1310.75632762433,-4.410000242296,-39.2818773451817,1.26582908981366,-26.8466854988267,422.960928594706,7.98861937096963,387.683044727517,4.85382064610706,5.66316860541015,4.76064764656422,4.07138044205441,-10.8125492812573,-148.847900002,"USA.NorthSlope.HappyValley-C19","presence",0,0,1,0,0
0.958377540111542,200.512787618761,-265.531901558825,-317.682791272249,791.061393068218,-338.033879434598,-862.187289099384,-2102.68368060084,-1959.22828178437,-986.469087632655,87.7857756213078,434.411020143535,-196.395310133254,-25.3836748373112,1407.91533337513,-544.700850765397,-498.039596688339,-735.737176127386,-1237.44453146198,-348.168155970651,-215.088599999047,1151.25933771781,576.836459540167,521.284760319315,940.874485172709,886.56416502773,764.023126047839,1153.86157137383,1002.01422852371,655.141670012363,902.631031558416,972.999155158612,-595.590294438821,-4.29193830490112,-0.206217885017395,-0.19673103094101,19.1562118530273,29.1570339202881,0,-265.531901558825,14.0651216842612,1129.09527250282,12.2396969784854,13.1233023433213,-44.3497673736187,2.00580345051633,-21.5902969254703,-2.7618177451838,-5.51751533909531,-3.84041539902605,-2.66876745254693,-25.3836748373112,215.169303556541,1952.61618414053,-57.3319603284978,-6.57737058830551,-498.039596688339,-606.89561204948,1022.35593146293,-6.43070447021116,3.33047646039306,19.2964367436381,2.13660381618663,847.848790848769,-33.9139516339508,523.618997698727,5.59092489624955,-19.6331651495063,-9.46791448491848,-9.89957446184209,-1.84208325482606,-142.225156473916,"nonveg_921","absence",0,0,0,1,0
0.17548717558384,3171.60686684525,3453.91365360837,3704.53313556581,3934.57741687834,2232.55776637327,3128.1289995702,3601.76636759019,3982.48199952599,4144.01901191784,2118.04225234396,5583.43732554044,5524.52109542976,6175.38960183769,6479.20472776631,4093.94173098013,-5574.88000925916,-5887.49487456378,-5937.72595152186,-5959.09431164995,-4825.76020143804,2429.58158950461,2689.4649452047,2776.56448168917,2049.65793818612,549.868863431542,546.127136603315,499.382237985914,693.518319436774,702.528306986861,754.517463082116,730.923140224952,-112.424562606441,-1.31795488085066,-0.0981611918125834,0.0749749610466617,7.39991807937622,2.07342591456005,0,3087.45364130072,2814.75376443699,1799.31049460475,26.9323402225802,21.1266817465601,-10.7388806970738,-7.42865218538734,33.2662412480372,29.3328048603513,12.8095858222802,22.2480003467976,17.6839077340645,5048.17048042077,4819.52971034191,2896.94080045714,-15.1458749487222,-24.8737842168191,-5455.24964112757,-5430.46758329386,1459.54001344417,-26.1303279432331,-12.9662599880145,22.6502419810321,10.6093191616058,791.756151784376,-0.634317178585002,625.676067989372,6.51536478140164,-0.807955148765893,-0.445088089606881,-1.67053047546045,0.945277755029757,18.839653,"Sweden.Abisko.NT-DryHeath","presence",0,0,0,1,0
0.852704207102458,3531.45315954365,2929.03080308839,3642.09693873341,3855.39709753141,1975.91702304702,4299.02447417523,4428.79563644768,4971.81888564715,4788.74299441734,2029.97478655568,6348.28245444766,5226.99871498494,6371.64193805176,6678.73507859927,3920.75285035333,-5321.72069974357,-4864.49466182818,-5861.88849913662,-6500.6809594371,-5439.76501915175,2594.09876973633,2495.20335727983,2675.0729714876,1932.69807596666,518.829078119676,384.801850421487,381.067982501253,711.870677838903,667.284686390582,619.409334760994,513.672601696171,690.235888558962,-1.34338587522507,0.0171700655482709,-0.00655026842529576,1.70518755912781,0.692379966378213,1,4018.31009272125,3677.23495498117,2429.65061922164,66.7771493209675,-3.55694138695956,28.5629300248747,-53.7226319388484,103.537056980424,-4.60016505795408,-49.4875097705489,-5.9565493446861,-38.7683211784948,7182.14388490264,6778.37674359111,3601.08639887442,50.7089584946576,-87.8565758067065,-5653.3431568142,-5797.65850118416,2741.2572111732,12.1158128767368,-55.3875365977325,39.4479216806781,-18.2750817157794,358.984487612091,16.1990623610962,316.607142780226,4.10124175897595,13.2334787239795,14.096338654258,11.7314569062802,-9.80228184409365,79.2478056666667,"Russia.Tazovsky.Burned44","presence",0,0,0,1,0
0.974170082145267,859.127723038854,1101.66905323111,932.812091918245,851.301387554201,244.953741798257,-1582.02883511562,-1091.08322302625,-1470.34980209562,-1675.41744549188,-1378.10443028569,1867.21263868406,2306.66879877363,2145.85905210252,2104.16000566701,668.337750997996,-2038.3138299923,-2268.89204957447,-2649.88715267574,-2864.55762388051,-1315.9844363866,1578.70941886639,1574.93813811027,1496.40000184322,1594.54251549525,927.846277607833,681.33478597564,1392.54958236783,1019.00042956785,852.343095049206,782.252563235486,874.365192283385,-75.1608244724278,-1.90588717990451,0.0177293516074618,-0.0355853127936522,3.51620377434624,2.1678305334515,0,453.881893563222,519.097636734035,553.997310756158,6.75538629274978,-5.91658601719511,42.8811414837574,-31.3681515271583,-12.0716867164302,-16.3986065816058,-47.9032720915454,-14.0183501788249,-41.9601574768409,1355.28214239947,1382.57746223551,1366.17665856512,68.0686133176408,-54.7208263030275,-2470.78261815173,-2428.0757875306,2011.1621647692,-14.9732100627526,-27.8174742940389,-33.9915777194396,-21.0488101846938,459.765112304349,38.3137593586958,368.957152637969,-1.097470437513,25.1343946136357,20.4603929459806,18.8510663833082,-8.0053571896498,-77.8918259999999,"Canada.Ivujivik.RTP12","presence",0,0,1,0,0
0.99999988079071,966.685978890273,1009.2258920529,1352.23918471532,1220.32923798727,743.993224043451,-297.940117131385,-197.555880399557,117.83762625143,-205.954534740522,293.965765320473,1743.20383234115,1853.08209923239,2378.07404906394,2197.85781147235,1249.42801501268,-2384.77530211684,-2577.60962889778,-2488.26409104271,-2722.57515898148,-1461.19023302646,2136.80335719509,2078.73399309542,2228.29120008051,2217.84306917781,1130.925727133,993.45743194576,1414.11105388011,1347.539707135,1274.03957358417,1235.37685955538,1406.16666368413,-224.475786493971,-0.387689553201199,0.0131230257451534,-0.023119274713099,1.83044109344482,-2.09558328787486,0,1056.5336037195,1038.12945210343,780.749555259876,-14.0168283776335,11.0319762579836,55.1162360312223,-97.5936944074845,-63.6900476355179,4.61114352208119,-129.055067876322,-1.1270454176084,-116.833103816859,1788.61270067593,1817.12275470727,1153.35847384345,77.2707929525652,-144.169809230431,-2392.29042042,-2198.27429430239,1779.97551955196,-59.5808077319669,-14.5848389160316,-53.5429333307733,-44.9256405082805,360.326795523831,18.6488651825055,276.350828304665,-0.696332399953102,10.1802187986993,11.5920000735683,9.03656002033935,-4.28935895628855,-119.293885185333,"Canada.PrincePatrickIsland.MouldBay-C00","presence",1,0,0,0,0
0.999998092651367,119.909227327663,-118.820190203667,-55.5362279993962,1169.46248918728,996.447711399474,-2204.58807809817,-2635.28020133236,-2561.71093912672,-244.58325754517,-485.103930661692,530.65752889201,-23.7853532641666,199.507352548924,2650.3291823741,2127.73920139771,-2985.13410277099,-3422.30861554993,-3524.25940191218,-785.899541835242,-690.029136715455,965.305354964881,737.717638563007,793.268169450495,1651.91242673619,389.997842197297,1076.96741747221,1023.21177926272,560.772080369648,411.678849033694,1188.88481438202,1360.75759996267,312.7268977779,-1.17201232910156,-0.0287248771637678,0.0270725060254335,2.26294803619385,-0.228276550769806,0,119.909227327663,422.292601942271,1288.28267939095,-38.1103688726875,43.7313859108174,-68.0554842881487,-3.33073485285635,-74.760180323325,81.6668675230416,-3.87206643187552,81.7453399885864,-4.68571652325248,530.65752889201,1096.88958238971,2674.11453563826,-136.156768323621,-11.7522476743732,-2985.13410277099,-2281.52615975676,2834.23026519672,-99.7871724371972,91.6347733723229,5.36583086117092,-2.92371215197306,1208.91699700895,-62.273130742441,785.418390224777,-21.4403993590833,-40.4257604351172,-46.3820944461935,-43.1781091860182,26.1409480639496,97.6118491230721,"nonveg_816","absence",0,0,0,1,0
0.999991297721863,518.412265106032,311.875632699156,812.461914871343,599.875854214645,742.38032375386,-960.332311507234,-1128.33294862539,-579.098047908623,-866.376625628929,-636.570966565232,766.244931130295,495.507199242289,1160.97515571802,884.079253745211,1040.24907319096,-1752.91671759629,-1978.68712465847,-1423.97652824629,-1729.04922066299,-1300.63654940691,2650.11255048388,2399.98851240324,2758.49233207322,2840.76861839218,1705.86003345207,1677.15794722244,1850.32667792374,2007.83619030241,2005.28901056505,1974.85890723814,2209.70368390556,-575.705622350422,-0.654127299785614,-0.000421104254201055,-8.18961270852014e-05,0.099735900759697,0.132615819573402,0,599.875854214645,597.001198129007,500.586282172187,-11.1984029323914,4.07317945543066,15.1847186183356,-35.7561630122991,-16.1880672471001,4.69778429391523,-39.2310643369116,3.46543462328347,-38.0262271802338,884.079253745211,869.411122605354,665.467956475728,19.7782787123433,-47.533425462552,-1729.04922066299,-1637.05322811419,678.050575251552,-22.6140084094687,1.19337484666493,-39.6221854580123,-25.6074156907125,535.55860012733,5.13719846898601,391.853835786168,-5.71704909343432,1.38454257402074,3.86457993212964,2.17357880906457,-1.80027022843428,-102.815192164218,"nonveg_894","absence",1,0,0,0,0
