"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NBR_lateSummer","spectral_NBR_peakSummer","spectral_NBR_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_NIR_lateSummer","spectral_NIR_peakSummer","spectral_SWIR2_earlySummer","spectral_SWIR2_endSnowfree","spectral_SWIR2_lateSummer","spectral_blue_endSnowfree","spectral_blue_lateSummer","spectral_blue_peakSummer","spectral_green_earlySummer","spectral_green_endSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_eastness","topo_slope","topo_tpi","trees_cover","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NDMI_annualMean","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeSSES","spectral_NDWI_changeLSES","spectral_NIR_changeSSES","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeLSES","spectral_SWIR2_changeLSES","spectral_blue_changeSSES","spectral_green_annualRange","spectral_green_changeSSES","spectral_red_changeSSES","spectral_red_changeESPS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
0.790416896343231,2378.00201430397,2485.27915535416,2509.20329080923,3278.71051361873,1710.41341069897,2183.68130928596,2156.60097357528,3145.78474644351,1607.21455346451,-648.489266013891,-499.125942364046,4375.42055932291,4414.95655555584,4591.80809237981,5685.85066955727,3022.25469467622,-4753.25653283363,-5120.58444433528,-5770.13913826361,-5288.06875735001,-3011.50851156171,2212.36615054694,2195.60099248887,2559.81806049617,1483.28775165034,1447.98618531069,1295.74271512835,582.077726698716,505.07261898741,579.304969362745,813.18622534832,753.116861534128,765.812633092516,-15.6040291883902,0.00495431155690716,3.20670567618476,-1.80219978756375,0,0,2632.56362239967,2560.85575909854,927.160638583988,13.2645381434397,5.3630304009426,6.03344832166384,-30.6710425775931,989.066057371534,4.21179204279478,8.6840741548481,-224.461275083735,-2.48860467925571,6.19388077382205,4717.34619586507,4588.64741643579,1725.44672062928,27.4587985753532,-45.8410435853298,-5140.37951113696,-4629.4957698645,-42.3760706364191,-2.71435329597738,0.00204758808755893,6.67891885767737,-11.5262594846229,415.975157401303,-4.02427316291956,-2.13879944653417,-11.5042659714528,496.055332105173,-6.94127231094822,-6.62781523964906,-6.13135861823783,"Canada.BonifaceRiver.LSA6","presence",0,1,0,0,0
0.989387691020966,913.732809304093,616.261959729215,222.457176350146,1709.08132121117,129.175779100618,1052.17756461972,-566.3268473035,1532.99664402912,1381.67216660458,-1518.21592759167,-1034.25947842368,1669.81085959621,1484.3913612736,976.782487936104,2793.21563491831,608.515818908616,-2743.8150529041,-3125.04151280936,-3756.45871058839,-2251.95500933643,-2721.60974279551,2085.03709263309,1444.54520222161,2507.05949178221,1903.45538963149,1209.62829419532,1372.35176599274,674.201398877984,555.325437032508,1041.10909361948,1224.29873751767,985.804186255867,1602.34430855899,90.5382269835084,-0.000548839918337762,0.140990272164345,-0.207245036959648,0,0,616.261959729215,718.141809139049,1579.90554211055,30.1752703924414,29.4573522928547,-135.14764953282,32.8170652815891,2099.32349133262,-47.1761795499756,51.0335239157003,-1058.69515790376,-49.4924232307317,41.9879619378792,1484.3913612736,1506.54323252657,2184.69981600969,40.8190400264461,42.3007394447917,-2743.8150529041,-2919.77600568676,-0.854050388791848,52.6180998149193,24.180410095232,-96.5922081418733,13.6680152094249,1354.24784204254,-14.0229883042386,-13.560289316451,6.87892570472321,486.475295481157,7.94065516396208,9.27340172130104,7.50924976673003,"nonveg_680","absence",0,0,1,0,0
0.00999999977648258,3040.77850504383,3012.82662345084,3831.03428268492,3997.06622355943,1775.827473999,2188.29052498696,3489.00692301567,671.44246469172,3977.8348570492,929.736587739504,-590.643924687434,5786.75042480389,4272.74688506343,5696.94611957505,4595.1902844202,4970.11320884094,-6347.82809706825,-7513.62273292875,-7916.86002213746,-8177.84110330502,-3049.07433017667,2207.85105461853,2568.98428889579,2379.2056359404,876.75804119608,736.731259618837,741.241057292284,222.869224106711,206.993420924575,146.410006968663,465.749126167363,373.793602392845,187.951787632367,-1548.30327559857,0.000723462862273067,3.05952874819438,-1.45129215717316,5.33333333333333,0,3136.29933895576,3158.89815826994,2260.03045472936,44.62108937647,29.7225088204922,-10.2135591657545,-53.6280850447297,15192.9846702439,-120.717682040142,-373.272716420633,-3064.19882823976,-127.566868572425,-333.040682324414,3625.81770322245,3489.28891962409,7269.67233221779,-35.7517223383555,-130.782317622688,-10000,-7179.84922579297,-230.503102515787,0,16.0467430531736,5.26788788338806,-24.1878206266114,400.742406220378,-3.48634998204395,1.75977732562003,-13.9929273520853,778.376736213975,-9.40321261281301,-11.1236558210131,-15.3813386813739,"Sweden.Abisko.VJ-Wetland","presence",0,0,0,1,0
0.897712314128876,2253.61089342633,1290.55715194344,2195.58633888293,2459.05697383607,1416.10289277451,-333.539363217631,1371.77234319877,1754.99456330855,348.610330281502,-1072.73542840199,-2463.07199408178,4051.69204622824,2749.52841326409,4084.94851508649,4293.18692544628,2518.8159124295,-4283.76890474131,-3919.96555871097,-4657.96315043762,-5752.7090410207,-3474.66136256567,2380.12930839875,2263.61364633559,2379.75948805053,1860.54432410144,1795.72223740238,1672.48880077321,617.489492270238,601.197968083896,456.958953574118,896.164271119463,790.846515905474,737.675040084538,-257.443166444686,0.075843694806099,8.81812515258789,3.08106292337179,0,0,1538.02783586401,1509.00651198006,735.478676987807,11.5761712535101,-6.29595005125103,-19.5449009369083,0.198660027993802,953.39246907757,13.8642154605363,-6.63357712076666,-1973.83028101584,10.3437942062086,-7.75311172846918,3026.39303317461,3037.05041652847,1304.63378454494,22.9057312171222,3.46884863626172,-2832.63787616904,-3276.31647043534,-21.746998169298,55.4316525922721,5.69460183969717,-10.207672486109,0.67981577319238,631.533252041375,10.5032421999645,8.88288490827302,-0.652568618329755,356.119479702851,-0.472569423431258,-0.875320968149198,-8.87596693663373,"Canada.KluaneLake.Gladstone-MixedTundra","presence",0,0,0,1,0
0.841060340404511,-1190.48643173379,455.41871502049,-14.3908702697304,-704.344747410224,-921.495075203729,10000,9991.72625705164,9969.08699770311,8824.93064075334,10000,10000,-3881.47602794655,-2672.75241056199,-1768.81982400628,-1456.6525528805,-4276.94955822827,9803.50783354729,10000,10000,10000,10000,387.107792900326,856.321660349065,550.133823207678,0,465.029077186492,157.406902690304,1532.06651553867,1356.32536491147,1959.95001753854,1712.74910413658,2197.20279031366,1093.34378892089,855.556807093095,-0.238894373178482,32.6007385253906,-8.79014778137207,0,0,-704.344747410224,-475.059681919397,1645.90514675428,-9.60683416178799,17.362203011556,23.7915130048446,16.200330527249,1175.06935924666,28.6473524012582,12.2153746326622,9439.33138280219,100.11939592818,0,-2672.75241056199,-2811.33007472472,2820.29700534776,14.1240546529185,-31.1700891915764,10000,9960.70156670946,-7.01757737331101,0,-16.4549562523425,10.5582012807375,56.7538091923033,140.299812392772,-1.54073968418017,10.6076611895238,-23.6879767627835,952.050117599612,-18.4799013877827,-15.4763993472533,-0.45625016910159,"nonveg_1236","absence",0,0,1,0,0
0.99794465303421,3222.46096165363,2195.06763250832,3474.60613917092,3694.86946683302,2248.92025893895,3161.90990490805,4756.55812515868,4304.14632029022,2563.64492566169,470.585338048508,123.643554901021,6002.59473304575,4152.27207379855,6544.65633204102,6655.34384383555,4401.78057723235,-5867.47146155965,-6108.38286180502,-5687.3054225882,-6520.37917769014,-4721.64190968903,2415.93788713514,2528.00053072265,2515.32239551177,1204.15457537599,816.474408264415,1141.68845786534,298.648390533244,524.643668333057,346.015902048093,637.130073564963,463.513998761614,477.509900758734,-36.2748906045492,0.0241140071302652,1.66447007656097,1.37807750701904,12,1,3179.84352465543,3133.17375091283,2019.577268854,33.2117199994202,36.4288754783041,-24.8037895750793,-54.1061181203603,2925.02309452608,45.7829508554023,55.0799144730832,752.598551228973,24.1465539023571,48.1805529592693,5899.91849172231,5781.88542673816,3249.27316628622,56.3981408702281,-92.0535071740694,-5708.11404142618,-5574.32525020476,-37.4065007136483,-7.97486697800086,6.93090942340251,-10.0438143979043,-20.5542724869393,404.743384413738,-11.8038037741055,-4.27198229092449,-2.17912301079609,154.688463597381,-1.8637623319009,-5.62908436334183,2.02090081445943,"Russia.Kolyma.T1","presence",0,0,1,0,0
0.999683856964111,1114.1054098756,959.921752532018,1209.55270813086,1450.93167579677,383.117582475371,-509.892199324384,-337.62668528057,-69.9180811362927,-1295.54645309444,-1237.77227233339,-1312.64641489148,1646.25777299333,1384.42501941357,1750.94634115291,2104.33786251692,609.309278183268,-2529.16677117792,-2506.14515215597,-2820.58001110835,-2754.52766167719,-2570.54243136428,2767.25131609221,2842.03059352686,2974.46031259028,3062.34525264445,3032.93642736218,3039.62761195968,1201.93453986484,1166.39923777446,1223.26217846826,1661.90220624042,1629.92816024406,2028.96912200851,140.805261435965,-0.00206383015029132,0.179700762033463,0.0930611938238144,0,0,1114.1054098756,1023.52582576212,1067.8140933214,28.1149164384702,12.9548563815836,-15.0861854791196,-15.6019347249274,1225.62837195815,32.8803684916157,14.2591842760053,-1323.71773720738,27.5360881883456,11.4210916786115,1646.25777299333,1499.055254852,1495.02858433366,39.8826344157717,-22.9075826087086,-2570.54243136428,-2636.19240549674,1.59137154562927,19.6521786845238,16.7359499251984,-8.27685744146419,-6.67932809619793,366.924574056341,-1.12258959502648,-0.418199037344237,4.50267753052833,176.915955640196,5.90155674406802,5.22297017306279,0.773929160512965,"nonveg_507","absence",1,0,0,0,0
0.999984502792358,460.354023906981,680.827619811877,581.273011941243,6.90930276072845,300.249754663156,-917.383776442686,-1460.9331665965,-2603.23345632704,-2382.09761216712,-3181.77643165755,-2267.20091643545,999.159366736783,1240.05796026999,1220.50247809386,477.067298351432,764.202153779446,-1738.58628971,-119.821213623893,-995.544330985131,-2365.1845297004,-1808.92106620964,1271.32171436732,1228.51758712878,887.196458621636,1646.43568089346,1336.58010415249,1444.16957943179,858.021855578835,779.186527318609,497.948754547637,865.404410076462,943.031202980032,695.332980074437,-74.0151859895622,-0.215740889310837,13.1733207702637,-3.40289092063904,0,0,460.354023906981,405.922742616797,673.918317051148,7.27746678381022,-20.611123688466,27.3506528181198,4.52520944866514,1685.84967988435,6.98955333770352,-17.0411826176996,-3011.01348491008,5.80346193920392,-21.631249629347,999.159366736783,940.197851446302,762.99066191856,10.6798733162426,0.888885553460734,-1738.58628971,-1405.61148604581,3.19703529543846,39.8055962436926,5.47269547900702,16.2533870717688,0.729518381716575,506.187013022984,-3.46403631300366,-4.89043069451351,2.13084115254844,312.984497418291,2.1952145944173,2.25077842191648,-10.4876643109696,"nonveg_757","absence",0,0,0,1,0
0.999954879283905,665.121004308236,-126.970565491588,659.141832523574,1134.76925068471,586.46296231335,-2057.93943347267,-849.905608091527,-83.5487305868257,117.473825418369,-1649.89997567584,-2906.64190735083,875.66665464824,-77.8687925232385,903.270996601429,1488.40722348985,765.325586674038,-1625.23816872153,-2664.24789616385,-1844.79112585849,-1310.89300818964,-1220.18357654959,3266.04354490212,3041.62210443666,3501.86642417437,3739.92226556214,2991.85827633171,3567.61659905558,1465.88012710516,1759.84867337705,1978.30489607926,2445.53709875223,1898.0059003895,2742.28948747816,-569.99184583624,-0.0344123765826225,3.50021100044251,0.00305028609000146,0,0,659.141832523574,583.704896867656,1261.7398161763,2.80921578553165,16.7731516563025,-36.5867244739333,-60.4701844627048,2175.41325889104,-25.3900245943483,18.2106475941627,-1774.06629275142,-19.2407304229889,13.1962447960989,875.66665464824,790.960333778064,1566.27601601309,3.94075242765008,-75.4722914711283,-1625.23816872153,-1733.07075509662,-14.4662354347122,-63.0351361773351,-1.89640432314101,-35.4034092105931,-55.0846681011825,1301.3563702997,-59.4001544388082,-44.2891017479903,-9.73630581233026,686.180070320065,-4.95174542704768,-4.62556460282961,0.444825207838773,"nonveg_688","absence",1,0,0,0,0
0.999985337257385,-43.3490148710523,265.962961600831,17.8425364982428,322.943285494683,-227.326756946421,-2091.94742535031,-2709.11010938196,-2420.04946214984,1060.70075310505,-2543.7460197337,-2439.21521389922,37.3496842789661,593.726831120755,264.141709055614,754.879230874136,-468.83964912721,-735.840473938674,-402.45521936222,-1292.5969361936,-917.692694895381,474.095965955906,1226.57578323401,927.854484081843,1139.40793952892,1737.95984995063,1719.83145913105,1570.19880869757,957.773817039248,670.802624594759,771.374197368091,1113.16273988114,1041.17481250091,996.776015379887,-413.856492557162,-0.0874345228075981,13.9842510223389,-1.38369858264923,0,0,17.8425364982428,67.2146023552567,550.270042441103,4.71737800193252,9.15730750914337,-23.4692883843415,19.0861865463529,3769.81086248701,-84.9290022597934,-4.21297817807381,-2026.43310659132,-84.4278502514078,-6.74047142416242,264.141709055614,236.251561240452,1223.71888000135,12.9792136770814,25.3527016973185,-735.840473938674,-574.897871686794,-31.0240112793482,68.4724397562601,-15.2238526382165,-16.2733427266983,25.1843895443214,352.929996005095,21.090605874937,11.5102038794982,-27.8561546934902,1273.82438784478,-24.292847943591,-21.517850537759,-5.84883732164818,"nonveg_842","absence",1,0,0,0,0
