"spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_startSnowfree","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_changeLSES","spectral_NBR_changeESPS","spectral_NDWI_annualMean","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
4648.59983957805,4879.00253804405,4630.71549034859,3079.46386681483,7644.66918382905,-7058.04741554878,-6335.96465436225,-7214.41810527453,-5162.44307748999,1,4863.70870275866,-45.7864656012966,-8.44203615379379,-6209.10840249377,"Finland.Kevo.9","presence",0,0,0,1,0
3128.35614172817,3719.12633195512,4280.55025579806,2194.8931210439,4926.96392245904,-5881.70221094305,-5579.90789398515,-6230.08005179974,-4485.18170246357,0,2504.28954686638,-5.44657255093475,-6.72632416510507,-6306.63466585985,"Russia.Yamal.VaskinyDachi-1","presence",0,0,1,0,0
3227.54699587912,3470.77285551349,3651.7372428754,2203.73953300765,4895.96399813239,-5913.86405512498,-5967.34618894808,-6138.96992494074,-4286.91298144259,0,3113.59173275872,4.57015528204506,52.5469225466661,-5692.90204507944,"Sweden.Abisko.NT-DryHeath","presence",0,0,0,1,0
1838.46636665766,2084.27927509421,2256.76277872086,1390.87590717755,3763.8515569507,-4093.36400483929,-4066.69708535894,-4639.32831604529,-3007.57245543342,0,1849.62646170697,-34.0822594687228,-66.6319704311594,-4333.25193657373,"Canada.BanksIsland.GreenCabin-C09","absence",1,0,0,0,0
2652.66976821828,3795.39086754282,4154.34729926233,2575.78645804796,5179.02434566307,-5812.31690549627,-5708.97207893018,-5593.06830340084,-5552.91464132746,0,3340.1595678977,-57.615676631177,45.8217231274492,-5613.57986132029,"USA.BrooksRange.6","presence",0,0,0,1,0
3043.17875359261,3668.51219558042,3779.94980046662,2162.55382119056,5893.35351786158,-5485.97187192,-6137.37932166082,-6108.99630026109,-4938.90782398545,0,3698.80048061859,0.372729740737755,27.8702364861482,-5525.90255725444,"Sweden.Abisko.NT-BirchShrub","presence",0,0,0,1,0
1974.41943429703,2946.29115467541,3642.40040703314,1520.08285385858,5593.65800887391,-5675.56880453624,-5790.94488119889,-6332.70285529928,-3904.42202558071,0,2819.02767589447,-70.0219318745508,28.997662811722,-5593.05995715997,"Canada.DaringLake.MediumBirch","presence",0,0,1,0,0
1634.12780801365,2021.60520157806,2128.30359321507,1609.80813428871,3962.81961570487,-4656.21155469405,-4592.803218264,-4942.56400570088,-3447.50256696687,0,1655.51795593089,-47.8087501861799,20.2931174716478,-4285.69889369059,"Canada.LeRoyLake.TD1","presence",0,0,0,1,0
910.630367385925,646.710687659359,745.818582185961,118.337223412314,18.0981430395791,1276.63364336868,-1576.47556733208,-2632.49173944394,3654.80896283809,0,646.710687659359,32.9899599658208,-10.3590399342599,-404.904754973594,"nonveg_1626","absence",0,0,1,0,0
1966.69170134238,2369.08666964955,2603.59541303101,814.404769611,3530.87557470892,-4628.09108149673,-4794.24630259309,-5080.06521602707,-3217.06714284192,0,1841.36466948638,-54.9464437961327,67.3020562327929,-4558.41107081096,"USA.NorthSlope.Deadhorse-C15","presence",0,0,1,0,0
2652.57802419012,3291.96999488593,3942.20700566217,2336.76167147676,5177.44257612418,-6108.40664136377,-5760.45820000168,-6367.99372781563,-5006.61824279829,0,2643.87963074831,-27.2522306706406,59.5033958501982,-5942.22039909986,"USA.NorthSlope.HappyValley-C18","presence",0,0,1,0,0
2971.70619910324,3993.12323205756,4631.65006856703,2500.31341846974,5833.15662042664,-6007.47023083267,-6059.21496415048,-6557.09748973532,-4921.03068694926,0,3933.66021409621,-34.5969704844551,23.8965569191104,-6016.07435203434,"Canada.Yukon.SWEDE","presence",0,0,0,1,0
1071.39026852912,552.85680443908,432.181787698868,794.938994640817,1917.89130966599,-1629.66582650687,-1865.50085957103,-2778.65714748513,-1592.6350988585,0,794.938994640817,39.8871895453879,-67.2246430176188,-2179.72705922466,"nonveg_540","absence",1,0,0,0,0
-18.3118152191203,-202.260694982202,-318.659845965133,25.9139418393305,-34.9946190984015,-547.195310627746,-400.318098942399,-607.344349477502,215.084320767149,0,-120.873701312891,8.75947046490868,-12.363167828262,-444.383302776582,"nonveg_689","absence",0,0,0,1,0
-419.634080253631,289.161551182961,1291.71251628097,518.184890535306,1063.89922186889,-2819.10011647002,-2729.57308545856,-2637.56022846466,-828.38430569462,0,289.161551182961,-25.314129694164,77.2396455674185,-2213.53804272727,"nonveg_666","absence",0,0,1,0,0
2519.5426919217,3459.95654897455,4480.52843914083,2389.97843001122,5778.21092293037,-5003.06593917625,-5415.03733987429,-6142.30268357036,-4179.05847029684,0,3779.66503330345,-52.0346036676807,15.8722060493622,-4966.54661423506,"USA.InteriorAlaska.24","presence",0,0,0,1,0
766.984194675767,1100.87303887001,475.94647421741,1574.05573913651,1548.4980261328,-2233.97722614777,-2359.49261657791,-1905.55799743684,-806.107173188858,0,968.582179937388,-30.3535312903858,-25.8838959989503,-2086.62063062798,"nonveg_863","absence",1,0,0,0,0
2429.08281798631,2578.47609237025,2665.47009212728,1619.90368584147,4093.51764583347,-4625.68754866105,-5193.97516945696,-5366.61203658563,-3280.83169881274,0,2491.88953715014,-60.2313206740561,12.9686148037634,-4490.54239446398,"USA.NorthSlope.Barrow","absence",1,0,0,0,0
3211.95775529935,4079.14676718916,4491.45412692965,2562.72332489426,6475.60378913931,-6470.15731091902,-6235.29242293604,-6856.14972881883,-4761.32148442799,1,3389.52266271379,-42.0347062562224,71.4302970456732,-6459.17422751455,"Sweden.Abisko.VJ-SalixShrub","presence",0,0,0,1,0
2524.05384146303,3118.99204478554,3904.95004492708,2496.81837685982,4961.75700000137,-5243.14485574877,-5819.51551803576,-6368.59822680738,-4798.30379432306,0,2788.4604840752,-25.9480473754448,32.1834573769046,-5838.81080054011,"USA.YukonKuskokwimDelta.UB7","presence",0,0,1,0,0
1102.0335684328,393.088958752198,204.653262092239,360.439523040262,1147.64643694423,-780.543156702539,-299.713465471078,-1439.21195850046,-406.928764584727,0,393.088958752198,88.6180762100755,-60.386452050865,-941.309081812183,"nonveg_578","absence",1,0,0,0,0
635.983379450104,1134.66815665059,1587.83712024992,576.540797787731,1034.05316737515,-2103.51035600135,-2215.42855158824,-1677.11679851823,-655.323051917518,0,635.983379450104,-17.810170614303,39.0829052608646,-1612.86660712899,"nonveg_725","absence",0,0,0,1,0
-394.926241022551,325.818060067248,631.596893431261,-217.812393241495,755.503003541655,-191.953357626206,-882.414533864538,-507.992184726624,-78.8093005248904,0,325.818060067248,-27.7209346573,-13.1209058161319,-438.02029584784,"nonveg_921","absence",0,0,0,1,0
640.33838660507,1357.80322070425,1105.91450341772,638.066273707911,2704.36708745401,-3157.15142830518,-3708.44044925485,-3102.56488213804,-3017.4067667486,0,1104.48788194,-37.7613070578516,1.69635051822364,-3331.74197170788,"nonveg_996","absence",0,0,1,0,0
1315.82234736269,1271.39158034082,1601.94502788445,1004.82116761725,5803.73815379878,-4190.88388074162,-5029.82448887824,-5771.79207001005,27.924982936591,0,1315.82234736269,2.46837594565977,22.3132208668623,-4208.49780622711,"nonveg_1607","absence",0,0,1,0,0
1355.0169140174,1409.49780423182,1447.59458812252,770.062363152787,2454.84140446552,-2747.67269776521,-3010.0049231385,-3469.65508479689,-1862.1733133404,0,1138.31785027091,22.5997408820661,-35.1099863647561,-3266.07709437884,"Canada.PrincePatrickIsland.MouldBay-C03","absence",1,0,0,0,0
1071.39026852912,552.85680443908,432.181787698868,794.938994640817,1917.89130966599,-1629.66582650687,-1865.50085957103,-2778.65714748513,-1592.6350988585,0,794.938994640817,39.8871895453879,-67.2246430176188,-2179.72705922466,"nonveg_540","absence",1,0,0,0,0
-806.404800062799,-2.55286054644375,-103.634204633518,7.09933563076976,-136.729216783489,4093.91370988951,5447.17033662573,4667.38159201131,10000,0,-2.55286054644375,-40.1925969758178,71.8463608100924,5370.39914755135,"nonveg_1720","absence",0,0,1,0,0
476.045686327274,717.048923034206,957.170443962416,-830.765001858095,1657.58567650921,-1861.87071397409,-1916.91685485963,-2041.88538694871,-3471.59013229815,0,717.048923034206,-8.92604580396044,-11.7238515299347,-2267.09568581577,"nonveg_606","absence",0,0,0,1,0
2815.15286007477,3743.50663505625,4441.28271470817,2119.1278406268,5654.06149294018,-6154.06706569981,-5764.49408564525,-6546.59669141717,-5153.79133624858,0,3076.9120591309,-49.7442859633711,91.0848339856728,-6047.82500072157,"Canada.Yukon.PAGE","presence",0,0,1,0,0
2969.01738695722,4430.72504803271,5172.96654201724,1538.0515770896,6537.22343091474,-6647.18598793481,-7172.43928694201,-7187.29558383105,-5232.8746041302,0,3710.28677453501,-94.2422511183109,95.0229832184385,-6180.31069675326,"USA.Kougaork.TallShrub","presence",0,0,1,0,0
2903.92982529965,3574.2949740082,3757.55091515672,1977.37149869837,5843.62906373872,-6030.99511588043,-6567.31512795282,-6327.19045877415,-5129.00075239383,0,3201.91224346119,6.1039085030042,41.5716983235819,-6035.2012691497,"Finland.Kevo.5","presence",0,1,0,0,0
2479.67507147394,3712.87390454114,3890.17551619854,2265.43181910016,4366.89156187919,-6254.82662940856,-5291.25901322264,-5026.21679024855,-4730.33164665282,0,2715.65859269181,-74.3241028413238,59.2862545323634,-5516.73307078411,"USA.NorthSlope.10","presence",0,0,1,0,0
-668.849276945179,-6.67656648932024,339.951421741717,282.729656889571,1754.44082415624,-638.917334484756,-1991.85861420439,-1580.28053006666,-1412.79989886124,0,282.729656889571,-30.0987595661754,-65.0912689553033,-1413.81620950489,"nonveg_682","absence",0,0,0,1,0
766.782349406091,613.299404365702,538.923020475523,554.602802171694,914.460764285455,-1883.03147098698,-1567.05326877193,-2468.06195452042,-803.194208539843,0,613.299404365702,9.59268406502431,-29.6135335987408,-1919.52867958731,"nonveg_861","absence",0,0,1,0,0
-164.278880942085,272.009426409091,-369.393634800719,-18.1641588241259,691.767283136507,-708.288793822801,-1174.69445565586,-635.595551081828,-1061.58820418841,0,-18.1641588241259,-39.6625733955615,-26.7801407981262,-1018.60091304575,"nonveg_870","absence",0,0,0,1,0
1988.42782874109,2180.15747337219,2197.83841611483,1178.04886392516,5049.17901579352,-4971.72086638769,-5841.48887995593,-6004.05779811306,-3941.77024431585,0,1540.68814771403,-30.1287440440302,17.1139780241101,-5596.9913471778,"Norway.Javrresduottar.EC-Salix","presence",0,1,0,0,0
1620.43976265498,2482.32690222778,2445.6543395969,486.91620860644,4673.20903292759,-3354.68474294519,-5020.77418485107,-4875.88367198423,-3372.36747120584,0,1650.77563974638,-86.3807871580342,6.85483071655308,-4400.05846941701,"USA.NorthSlope.13","absence",1,0,0,0,0
1792.88973245903,1978.58323809612,2333.99326324171,1033.76178170871,3312.11948177769,-4713.4746937965,-4182.30448046242,-4926.0513603381,-3765.38410837106,0,1816.13689018483,-60.207025279277,56.9027877089147,-4416.54826749088,"Canada.BanksIsland.GreenCabin-C11","presence",1,0,0,0,0
3540.43093298805,4461.36917627928,4622.43718336718,1205.49444698928,6131.48053099258,-5511.03287045346,-5792.01448499179,-6148.68080906791,-3451.42258810749,0,3764.98399004957,-25.1625413909033,78.3469816115208,-5909.9441495999,"Sweden.Abisko.KJ-SalixShrub","presence",0,0,0,1,0
773.6455903239,250.24039123136,72.8369653490757,-337.355589956414,381.164338311236,-1593.45188940175,-724.965028662856,-1345.81422273135,-1989.06970824514,0,72.8369653490757,21.8085499621892,7.24178408019821,-1439.43904782369,"nonveg_900","absence",1,0,0,0,0
146.37507475978,73.3811137591986,131.489110838071,-199.793150069142,993.244779161646,-1828.13744273156,-1771.97825962087,-1881.98076066428,-1806.29658001363,0,131.489110838071,72.9939610005816,-6.36987701212613,-1806.21551677663,"nonveg_785","absence",1,0,0,0,0
-90.7595736929328,131.26297971027,-166.807409836228,-377.956837683268,-992.491098809904,7663.30734615799,10000,8621.30051086154,7016.63686895818,0,-90.7595736929328,-14.8015035602135,-185.627112812052,8136.11113898864,"nonveg_1695","absence",1,0,0,0,0
1354.31612403382,1226.23222463258,351.930653891688,-48.667420586796,1362.10072889945,-1954.33621815691,-1419.80723406386,-1744.77292131056,-2417.8853708,0,858.464867428077,11.6439908546582,-42.2925393096336,-2068.20116894438,"nonveg_628","absence",1,0,0,0,0
3525.55854956101,3462.62054862037,3694.96089599641,2502.15716705126,7031.23676420162,-6429.17240491653,-6099.76252695351,-6952.16335812473,-5639.57359164484,1,3157.95278580675,-31.0770873665894,2.00860012486828,-6420.21723325888,"Finland.Kevo.6","presence",0,1,0,0,0
775.211298451026,682.990858384888,1126.39872984555,507.995171673341,458.231846292325,-2031.15964139424,-1561.83311621796,-1815.64897653404,-1316.06674114039,0,682.990858384888,7.09388000508753,40.1228242453007,-1609.16595650238,"nonveg_688","absence",1,0,0,0,0
3128.35614172817,3719.12633195512,4280.55025579806,2194.8931210439,4926.96392245904,-5881.70221094305,-5579.90789398515,-6230.08005179974,-4485.18170246357,0,2504.28954686638,-5.44657255093475,-6.72632416510507,-6306.63466585985,"Russia.Yamal.VaskinyDachi-1","presence",0,0,1,0,0
3043.17875359261,3668.51219558042,3779.94980046662,2162.55382119056,5893.35351786158,-5485.97187192,-6137.37932166082,-6108.99630026109,-4938.90782398545,0,3698.80048061859,0.372729740737755,27.8702364861482,-5525.90255725444,"Sweden.Abisko.NT-BirchShrub","presence",0,0,0,1,0
2412.87564646134,3466.23717180402,4147.18677703948,2093.97729547155,5572.90857346171,-5656.00526585588,-5960.98066549824,-6287.07659149407,-5206.57649384137,0,3007.6846546544,-68.4135319844902,93.9869122204983,-6335.88615536898,"USA.Toolik.S1","presence",0,0,1,0,0
369.760479561692,459.784791486446,400.609157948156,-59.5375218875073,310.93586248503,-890.32708382599,-915.376224444751,-873.575444531526,1020.03007116405,0,369.760479561692,-3.46247353556746,-46.7020798049599,-598.054722477473,"nonveg_721","absence",0,0,1,0,0
2452.74918484336,2690.71437991781,3384.13639217881,1818.37894713448,5919.62302583298,-5958.85866116656,-5895.03141837657,-6778.13955504781,-4981.0753795499,0,2876.9792510805,-15.2080198478826,1.7081442721304,-6458.94682346041,"Canada.PayneLake.TDA3","presence",0,0,1,0,0
388.090562961654,512.035364259384,851.786656767125,421.102007440977,1314.07922762763,-2376.36005058604,-2354.59858727977,-2491.63015523976,-1685.77446666541,0,421.102007440977,-7.29087066457235,14.3893513959433,-2207.04226383682,"nonveg_913","absence",1,0,0,0,0
234.141509745628,250.852013984988,266.611044525614,-360.671503688816,2573.54407556752,-543.376031807972,6695.26206620743,-459.563998124862,-1061.1684908451,0,234.141509745628,-0.668420169574405,13.2133072680611,678.691405775671,"nonveg_851","absence",0,0,0,1,0
-94.7906449352379,333.431133053824,9.26693746153504,-664.546600437943,-39.1533811442152,-1876.92397496333,-1491.59763555444,-954.668504162118,-2117.62061737273,0,-94.7906449352379,-32.9401367683894,20.1801062945159,-1561.54649725336,"nonveg_596","absence",0,0,0,1,0
2622.78857876413,3949.76870541593,4403.73600744956,2234.12301328605,6042.08975302409,-6293.76712902204,-6043.61025886005,-6558.26864768982,-4245.08768393838,1,2956.33204123866,-82.800662215344,53.6859713624867,-5907.11249121425,"Canada.ClearwaterLake.AB2","presence",0,1,0,0,0
2549.02698064171,3335.45522931614,3847.05199134713,2221.81187624337,5407.23987468246,-5488.54389463761,-5073.87521637897,-6024.91965340598,-4856.7361497226,1,2674.09881213802,-33.0929483966775,42.3066284763702,-5588.83933761764,"Russia.Tazovsky.Burned44","presence",0,0,0,1,0
3400.85307424697,4164.36423897301,4807.47211313597,2073.53954178574,6612.02216420852,-6232.97666843306,-6154.22395974076,-7346.73299645949,-4905.84877557451,1,3808.67825993848,-62.5215612103016,46.7513345573311,-6294.84719525866,"Canada.BonifaceRiver.AB8","presence",0,1,0,0,0
1982.89397307133,2657.45028271392,3274.99977463934,2099.02839007144,5936.71114105816,-6476.58538469172,-6492.09404347967,-6849.92638665867,-6044.17146055589,1,2617.27741835886,-28.989608566657,24.2943886737211,-6545.11927089216,"USA.InteriorAlaska.22","presence",0,1,0,0,0
-115.383921022977,-577.990192349933,288.765933855161,10000,-322.848028188697,-423.584972090932,-490.825540828928,-1024.35381226593,452.487578433566,0,-115.383921022977,231.303135663478,14.3220435306367,-324.024131374989,"nonveg_1477","absence",1,0,0,0,0
417.929597745117,473.940106413098,930.851662724897,1037.50363418548,1047.5069705111,-1988.40019234524,-1747.91218148175,-2261.92748174786,-603.551069913042,0,473.940106413098,-1.80679060219292,20.8152286312806,-1705.04043967844,"nonveg_1968","absence",0,0,0,1,0
1988.42782874109,2180.15747337219,2197.83841611483,1178.04886392516,5049.17901579352,-4971.72086638769,-5841.48887995593,-6004.05779811306,-3941.77024431585,0,1540.68814771403,-30.1287440440302,17.1139780241101,-5596.9913471778,"Norway.Javrresduottar.EC-Salix","presence",0,1,0,0,0
2351.98290320084,3261.96872254308,3847.76394616966,1929.30503631192,5418.46556783702,-5952.39759801005,-5744.35217284557,-5717.20672858589,-4730.50176309889,0,3030.55420618201,-31.0244720924505,76.7090294163996,-5200.83465515929,"Russia.Kolyma.T2","presence",0,0,1,0,0
234.141509745628,250.852013984988,266.611044525614,-360.671503688816,2573.54407556752,-543.376031807972,6695.26206620743,-459.563998124862,-1061.1684908451,0,234.141509745628,-0.668420169574405,13.2133072680611,678.691405775671,"nonveg_851","absence",0,0,0,1,0
325.774474666436,77.1499819526161,380.427576524718,323.090640777946,1092.44800200427,-1444.78714740066,-1758.81307923174,-2753.09286807643,-267.18424068977,0,325.774474666436,15.5390307946137,-13.3693736253346,-1682.48601508787,"nonveg_792","absence",0,0,1,0,0
837.142130740394,1510.68749701433,1415.01079644843,815.008676288145,2047.6363204019,-3549.36840530134,-3246.15966040557,-3183.74532997883,-2519.60694214569,0,937.662883194141,-39.6203156631729,20.2197614298136,-3219.84632244771,"nonveg_632","absence",0,0,1,0,0
42.3210509919956,417.51424096006,240.606594041863,-259.75604648569,34.0734879263577,-1810.4628359032,-1901.41941032473,-1439.99151182373,-1727.747330407,0,60.2243434416275,-31.2660991640054,-6.32287665831446,-1748.82008926049,"nonveg_560","absence",1,0,0,0,0
112.39418456974,-76.2226433825701,138.070842680583,-288.069270392527,658.236000976314,-1685.56083924386,-1405.53981745634,-2165.90039885319,-1195.95050046767,0,31.2871196059595,6.98580844267817,-2.14808222210625,-1693.70884753518,"nonveg_794","absence",0,0,0,1,0
2652.57802419012,3291.96999488593,3942.20700566217,2336.76167147676,5177.44257612418,-6108.40664136377,-5760.45820000168,-6367.99372781563,-5006.61824279829,0,2643.87963074831,-27.2522306706406,59.5033958501982,-5942.22039909986,"USA.NorthSlope.HappyValley-C18","presence",0,0,1,0,0
2382.08447792395,3508.03619248379,4295.72527053087,2488.20312097886,6860.30658779748,-5783.60714961937,-6293.76174896327,-6258.19482026722,-5283.39572741231,1,3212.89622668369,-24.2872348511367,32.5615395746996,-5783.42299957148,"USA.InteriorAlaska.20","presence",0,1,0,0,0
2755.94645786968,4037.96634461342,4195.10507899673,2159.65430459544,5459.12494674319,-5554.3997602058,-6451.7878961114,-6421.31199916351,-4607.22221503327,0,3199.85531687211,-59.8924977562519,30.921911563722,-5967.99572389211,"USA.YukonKuskokwimDelta.3","presence",0,0,1,0,0
1149.76289391676,1304.7718419523,954.150634123963,1596.5942630076,2409.92940356078,-2467.92096557192,-2779.04976597899,-2754.43619359486,-2195.97271515936,0,1304.7718419523,-10.3339298690363,-44.1265642273588,-2671.9567506746,"nonveg_701","absence",0,0,0,1,0
417.929597745117,473.940106413098,930.851662724897,1037.50363418548,1047.5069705111,-1988.40019234524,-1747.91218148175,-2261.92748174786,-603.551069913042,0,473.940106413098,-1.80679060219292,20.8152286312806,-1705.04043967844,"nonveg_1968","absence",0,0,0,1,0
2355.36105719101,3165.01043304361,3735.77906011355,1817.50431517011,5634.074792196,-5652.13862419605,-5718.27852922082,-6400.05769543056,-4063.04803499008,0,3210.19144868181,-30.0698594963235,36.387629259152,-5637.70926386804,"Canada.LeRoyLake.TDA4","presence",0,0,0,1,0
2259.32355759397,2854.71349160423,3320.67835333262,1919.98871260737,4573.60009075952,-4837.80411730914,-5082.07505009213,-5325.69596143792,-4026.36085251528,0,2723.93385015226,-16.9619687743435,34.3263929672788,-4955.27511892521,"Canada.Yukon.TOWYK","presence",0,0,0,1,0
1634.12780801365,2021.60520157806,2128.30359321507,1609.80813428871,3962.81961570487,-4656.21155469405,-4592.803218264,-4942.56400570088,-3447.50256696687,0,1655.51795593089,-47.8087501861799,20.2931174716478,-4285.69889369059,"Canada.LeRoyLake.TD1","presence",0,0,0,1,0
505.15419956172,1153.08947657194,1304.64486948009,1037.18763550234,1362.97502384818,-2036.29736538099,-2307.69686127868,-1451.85011297567,-651.246463127555,0,1037.18763550234,-64.7935277010216,35.9802039817548,-1535.98910884845,"nonveg_576","absence",0,0,1,0,0
2297.87698457827,2694.90225580652,2761.24130592995,1454.88202444225,4863.94036133029,-4658.7458650434,-5110.31093039375,-5498.65870873848,-3392.08616074313,0,2837.25027172391,15.4696222430874,46.6048767569709,-5493.5055414987,"Canada.CoutureLake.TDO4","presence",0,0,1,0,0
2726.75126732743,3698.67650288052,3927.08497794904,2319.17104650721,5724.74679586312,-5857.73977456289,-6170.06135203927,-6359.18958775214,-4322.8672598539,1,2808.38777066787,-39.5934366284639,28.0127204230354,-5712.28465039384,"Canada.ClearwaterLake.AB3","presence",0,1,0,0,0
465.993607988613,378.522743956791,648.77832629562,529.947313452285,903.599794183827,-2123.02545569258,-2124.37013574841,-2456.15295799847,-2263.48165317097,0,529.947313452285,2.03420614027494,19.4639569805464,-2202.45455595101,"nonveg_1309","absence",0,0,0,1,0
2718.60779152169,3786.01538665645,3861.50129486318,1656.6997208914,5475.88122384533,-5326.96670936061,-6106.01739224896,-5590.71918562186,-5452.83444290288,0,3781.05669442757,-11.859682355697,49.0734202946851,-5870.71513187355,"Russia.Kytalyk.T3","presence",0,0,1,0,0
443.113823601234,-131.083598835393,503.957807103831,-69.9810952696551,864.245982967468,-1449.3024721169,-1784.15034603821,-2613.24518152008,-1835.23245040598,0,443.113823601234,82.0282032052324,-12.7795064577241,-1894.12864803286,"nonveg_916","absence",1,0,0,0,0
1699.57046441097,1940.13635346361,2031.13280362185,1281.43001094047,3721.00156472571,-4053.41731744801,-4129.10371415354,-4366.2592918736,-3183.40291734102,1,1631.01939117726,-19.8459201237497,41.9677775327873,-4402.83666119487,"Canada.ClearwaterLake.LS1","presence",0,1,0,0,0
222.946245015272,330.732448621575,99.9672918651848,-119.537328735177,728.976415906819,-157.046834247761,301.960298652446,-296.970986701466,529.475945551552,0,99.9672918651848,-6.34036491801783,20.4368780654928,-98.1587289665293,"nonveg_1889","absence",0,0,1,0,0
-207.067672025454,597.453598038101,23.4420184618162,-77.801795672511,-888.738844227949,4283.08750488751,8794.92242691295,9205.12967703122,4728.87859135558,0,-77.801795672511,-42.3432247401871,-56.088428616151,6491.09419878773,"nonveg_1344","absence",0,0,0,1,0
2969.01738695722,4430.72504803271,5172.96654201724,1538.0515770896,6537.22343091474,-6647.18598793481,-7172.43928694201,-7187.29558383105,-5232.8746041302,0,3710.28677453501,-94.2422511183109,95.0229832184385,-6180.31069675326,"USA.Kougaork.TallShrub","presence",0,0,1,0,0
2464.02812733944,3292.18404520984,3880.1856813811,1911.12873239193,5544.31126626558,-5771.38057779372,-5975.50634745048,-6470.27451064736,-5496.72864395648,0,2800.70930878095,-32.491664189526,54.5270387508296,-6029.81864248038,"USA.NorthSlope.HappyValley-C19","presence",0,0,1,0,0
2673.3466565892,3822.61535908787,4172.37443601405,2760.30253416774,5579.76952580927,-5800.72839116799,-6187.24948853924,-6388.61271144401,-5421.08550010194,0,3889.36330718238,-53.5547769324809,17.4768622647285,-5744.80708045748,"USA.YukonKuskokwimDelta.72B4","presence",0,0,1,0,0
29.2288799750361,1236.0358808476,1044.72276646723,358.336718522094,-167.749228674903,-2937.37148321877,-2068.16764339995,-521.547844419483,-1714.52577972497,0,358.336718522094,-54.8548636760256,92.7061217239588,-1630.55228592695,"nonveg_695","absence",0,0,0,1,0
2264.4682441217,3598.90560609738,4115.45083131003,1505.9306867614,6026.65702496332,-5686.83256171316,-6169.15598326171,-6600.46326029624,-4651.43032967883,0,3037.28563033569,-58.1837194730164,31.8892678738522,-6070.17818092014,"USA.SewardPeninsula.19","presence",0,0,1,0,0
2392.79260714306,2806.14022893072,3093.63218859272,1457.67506692637,4883.98188020747,-5819.90657685955,-6119.33572421635,-6263.05478715373,-4813.93770676031,0,2552.03158186598,-57.7200362669495,36.7851549975247,-5851.03054207508,"Finland.Javrresduottar.A-Betula","presence",0,1,0,0,0
2617.20588579776,2756.61109369499,3051.75634679891,1759.63159945705,4362.44474274352,-5054.80640905285,-5096.7768112114,-5546.21112133366,-4499.01031835318,0,2554.10701480181,-28.4576829647597,17.8214102463982,-5029.59465023584,"Canada.ChukotkaRiver.TPO2","presence",0,0,1,0,0
3686.77969532327,4298.41713327344,4863.36785983356,2435.00528469818,5644.04306761361,-6498.30547300296,-5968.45729406058,-6884.50962574199,-5420.98058348311,0,4458.53771699153,-35.6622629850439,68.9025809148334,-6620.68337738547,"Norway.Javrresduottar.A-Betula","presence",0,1,0,0,0
10.9548927663857,494.977555523087,101.051536325317,168.948521580589,1162.39272051475,1843.51166425262,5616.17959038204,4618.92845604807,2743.88012205522,0,101.051536325317,-17.9267652872852,43.3140274546346,3526.725058227,"nonveg_1736","absence",0,0,1,0,0
995.721585895179,531.56857066536,1135.08977303563,190.208787913192,923.24805860853,-1330.56449516095,-1196.17013806414,-2031.78111004711,-1274.41142468758,0,531.56857066536,58.0191269037273,-20.4319314321876,-1395.35109644458,"nonveg_935","absence",0,0,0,1,0
3207.03857643901,4057.11089456081,4212.19404932139,2896.89258515518,4939.91019341584,-6188.09692126875,-5881.57683814368,-6284.27647112777,-5111.26282654794,0,3543.73913721005,-14.4491333441844,26.5066007342142,-5903.95106719194,"USA.YukonKuskokwimDelta.72B2","presence",0,0,1,0,0
83.4013504429649,413.340965334924,101.675444538957,-617.623582125564,302.630061738814,-974.460482098878,-683.896048175734,-1241.70127339995,-543.787401689077,0,83.4013504429649,-14.3452006474765,-87.7593531996681,-1035.01435172925,"nonveg_1469","absence",0,0,0,1,0
-394.926241022551,325.818060067248,631.596893431261,-217.812393241495,755.503003541655,-191.953357626206,-882.414533864538,-507.992184726624,-78.8093005248904,0,325.818060067248,-27.7209346573,-13.1209058161319,-438.02029584784,"nonveg_921","absence",0,0,0,1,0
2978.53308377019,3223.05400483695,3398.61346538537,1637.7293101376,4800.26039831208,-5217.20392198459,-5930.79892972447,-6344.30674588969,-4618.75304910755,0,3404.61143849808,21.2230270190082,-0.919513894935164,-5091.73304213872,"Russia.Tiksi.WetFen","absence",0,0,1,0,0
211.96508995669,-387.884199452753,71.8104560843328,90.688484877574,1307.44636760972,-442.611406034491,-1286.34562199358,-2173.36927975505,-986.921143300821,0,90.688484877574,74.9811611761804,-10.3172003034485,-1249.29996506637,"nonveg_973","absence",1,0,0,0,0
1977.3622218018,3102.63732066399,2635.54380576533,1074.74853273232,3806.76542820536,-5394.88067955754,-4931.79741839055,-5086.00223941595,-4495.79364892813,0,2192.10544646395,-33.0813916800766,73.9252355400459,-5366.44682364008,"USA.NorthSlope.11","presence",0,0,1,0,0
-358.374470223654,439.681914507751,-297.325175802759,-487.794765899372,-121.506383626546,-346.642809755892,-1142.86465351907,-213.13532045316,90.0868662665294,0,-297.325175802759,-79.8056384731405,-66.1366047541119,-563.997379462225,"nonveg_558","absence",1,0,0,0,0
