"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_SWIR2_earlySummer","topo_eastness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeESPS","spectral_NBR_annualMedian","spectral_NBR_changeESPS","spectral_NDMI_changeESPS","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeLSES","spectral_NIR_changeESPS","spectral_SWIR1_annualRange","spectral_SWIR1_changeESPS","spectral_red_changeESPS","site_code","presence_absence"
2112.40299200705,2165.49197339597,2831.67024276489,2513.65401725634,1324.36225985004,2135.38285548471,4232.48602185256,4759.84087898039,5554.88459646896,4946.97325754658,2593.73652307122,-4891.43683176622,-4988.54012405227,-4919.99522848469,-5530.8086519675,-3904.94378302559,1485.10494311494,0.0147290322929621,1.13001108169556,0,2374.92372136207,2268.89831597181,2553.08562134306,4.99759013999029,2268.31693633529,11.729670610568,10.1657564059299,4516.21673891974,4270.48431251391,-51.008267841606,-4637.08888852216,-4770.75539701719,-18.1009627651084,0.262670801224421,442.489284949622,-7.7459406180889,-4.77826053376319,"USA.YukonKuskokwimDelta.15B7","presence"
2471.34734259981,2259.18120374289,3688.67167359133,4225.74130544847,1441.30656511613,5367.57192385492,5228.70621771893,4717.53290551838,6667.74219203411,7477.86353358186,3417.4920368452,-6359.12888901509,-6167.76703014834,-6532.70076015355,-6679.53242422983,-4715.19582285886,851.961431846203,-0.00432153511792421,0.282753924528758,0,2142.92134132327,2492.45051262614,2467.03770514051,41.1645346759328,2613.1869809941,55.0313402854858,44.3148104849935,5126.31941846415,3666.1802330286,-115.376176213466,-6524.07244122068,-6375.48763756083,-21.4149688818287,22.1916645700508,642.654964887977,5.75139191057727,0.616083855001724,"USA.SewardPeninsula.19","presence"
1644.13691896961,1591.74697689255,2088.71968892261,2475.96529052045,608.789503029808,2469.61152486677,3249.09381609399,3568.0756990796,4301.53747782359,4753.68984175277,1350.90805539156,-4129.64906851067,-4128.07515910368,-4668.04622212498,-4841.52820017367,-2271.78107504498,1502.27466933606,0.00596040710806847,0.380628579854966,0,1767.88363203619,1734.08424990933,1080.83746989268,13.3258056214288,932.49013967513,30.5506123497575,16.1040133430934,3481.85318840853,2486.8112899479,-76.1239567932377,-4686.54750912111,-4269.19891823896,23.9397450087351,-1.7182462493254,671.459293653327,-12.3474250236206,-9.54530278606713,"USA.NorthSlope.WestDock-C14","presence"
2447.97232960627,1260.55106835264,2721.4588450982,2460.48426421161,1007.51097775554,2181.03338056298,4335.26728086094,3139.19897901286,5043.90553051698,4829.09538501025,2300.95495833398,-4513.14830584721,-5404.27292817966,-5232.30357602781,-6072.21415136014,-4298.59844281386,1651.70385884251,0.00927664060145617,0.646398842334747,0,2097.29613921297,1863.13734791453,2557.52083723704,2.41636496705539,1400.81696429949,13.0729859326813,2.62144328546461,3771.972658725,3765.15956437814,-94.3219992224196,-5005.74615025054,-5257.77902659357,4.54081067846699,-5.93459972392167,531.173889760666,-13.2153787910683,-9.89601470109,"USA.NorthSlope.15","presence"
-85.9092574361489,194.040094519611,530.047084590108,171.65682297241,369.989800083917,-953.441280806697,-27.1140766718758,334.398330733905,750.175011257763,307.917985879256,492.707326403778,-1804.44421893255,-1507.90672211176,-1070.32872139566,-1534.12444410966,-1118.00614455315,3178.11402824311,-0.0312410816550255,1.80528426170349,0,194.040094519611,235.964908945979,615.956342026257,11.1985252351547,-924.686495515706,14.0619031291768,11.1861206992707,371.616915520565,777.289087929638,-138.592226841286,-1507.90672211176,-1406.96205022056,-145.859333572034,1.89468508317283,490.912233552237,-0.925664522511437,-3.21314337825786,"nonveg_912","absence"
761.648204355119,255.742117203883,-31.7912132921785,-123.722867138192,-158.225511983227,-2804.72215409384,1331.51852579868,624.314246440872,320.493742903968,269.705744492166,-170.85794596005,-210.34045715921,-972.259072347719,-1649.05565640824,-1846.72850758029,-873.408180873721,1402.74562123492,0.103764846920967,28.9719467163086,0,-31.7912132921785,140.730145829081,919.873716338347,-28.5603571449455,-2215.70351541138,-46.9674090429295,-45.1998202078761,475.034862735126,1502.37647175873,14.4676430255669,-972.259072347719,-1110.35837487384,32.2284087647869,-25.9771710055238,656.362264289302,-21.1729762673968,-15.8672764678394,"nonveg_932","absence"
271.747648172258,193.982003445316,793.635220852177,345.409302755217,504.558843818084,-753.889901952664,370.373697964143,269.576227716192,1252.86038811982,523.785826069451,707.409037268359,-2394.06736191228,-2637.87387519743,-1499.83043593526,-2339.66854787184,-1610.27475425349,2917.47319724274,0.00635723024606705,0.847245991230011,0,345.409302755217,421.86660380861,599.653217406861,2.3761824059019,-753.889901952664,10.5461130112641,6.66179799557401,624.801035427593,983.28416040363,-245.821040100907,-2339.66854787184,-2096.34299503406,-284.510859815543,-1.49254994066934,521.313319815949,-3.79238320309018,-2.04058536487897,"nonveg_583","absence"
1893.46835741295,2200.10224015649,2477.62400959777,2394.81135504844,1293.75658348966,2692.57540583768,4812.1102953066,5168.99097890371,5755.88817431049,5778.58137286912,3598.31675278063,-5199.10477120715,-5288.98620495451,-5855.07976447532,-6197.51929338413,-4245.86019547275,1146.01304819167,0.0538543127477169,3.20612478256225,0,2079.08166430368,1960.24256061106,1380.27747190451,13.8356252940923,2008.6875030168,41.955611462176,28.2032730586862,4933.96282920054,2444.02727828584,-52.1196443254276,-5411.40451069774,-5350.73472866613,14.0875496431014,4.24781305616874,438.501209133893,-5.98186940694603,-2.36075999117822,"Finland.Javrresduottar.EC-Hummock","presence"
1039.31562958793,1172.85999476235,1364.1882283694,1332.49442884809,711.260722260093,-651.190805273037,2102.72711849225,2238.69953614017,2681.55456983917,2589.87424383196,1109.27354047746,-3012.75008927659,-3156.34110017357,-3202.60699259522,-3598.72450228372,-1433.54257436834,2042.94068981368,-0.0650772103108465,4.83706131577491,0,1582.7393133966,1415.81780205404,893.47802804331,3.77360833222868,358.270533991205,-6.9531174307146,-6.12758579256202,2837.95762169063,2242.97501858615,-65.3526816960261,-2704.36087231714,-2598.29551520673,-30.9166252513271,-1.4464229762964,384.842819836474,-2.04058124665198,-4.93072282713699,"Canada.Ivujivik.TP12","presence"
2554.65399209778,2013.87274607736,2896.87407047609,3356.30023985115,1587.6711550668,3731.75652841808,4777.15475013187,4055.08031429941,5256.76226655661,5934.06923524294,3036.01149165655,-5125.19627403963,-4729.24057071617,-5633.7329527014,-5900.61919611592,-4058.36946841049,1367.36773775358,-0.0100614801980555,2.06781962580151,0,2092.82497837983,2358.59131871077,1852.61711969858,36.8077098891281,2041.18025958565,61.8512776345282,48.7860197151557,4357.52743698698,3346.1523551749,-88.9627157597469,-5057.82299778234,-5084.07916439731,21.9833128031223,17.4877494273987,584.141135945766,9.60882003770292,2.40970234288656,"USA.NorthSlope.Oumalik1","presence"
523.345868009482,358.185387243014,721.750175761805,454.554339876184,208.735634730135,-3975.74671774728,353.182162959838,497.259030588134,888.217719078576,399.417257354861,-384.314319512969,-1652.48603497972,-1628.95299437295,-1507.10748171867,-1956.72378786487,-1690.13330713102,2749.83323670028,0.242570012807846,14.6236114501953,0,454.554339876184,453.314281124124,513.01454103167,-1.96547223237994,-3794.89613787791,-8.51719883655139,-8.59585812565334,350.752370093688,1272.53203859154,-20.5767730784443,-1652.48603497972,-1687.08072121345,-6.41292171864654,-3.85488461785417,471.499864831402,-3.20584316920162,-4.49062647330367,"nonveg_700","absence"
553.393941713123,891.507420241039,-259.789089315566,396.605504214045,710.092396835052,-604.743350991116,940.120635990799,1474.01675351411,-167.434402565083,759.547993381587,911.892551423752,-316.008539113088,-267.072603788518,-1491.92280154076,-732.021361820404,422.808291412173,1723.98963798545,-0.247904986143112,24.4069366455078,0,553.393941713123,458.362034737539,1151.2965095566,-4.61142463232584,-90.3175466918935,-17.3296533903985,-15.8387421054628,783.628706349034,1641.4511560792,71.3674415686607,-316.008539113088,-476.843402970119,53.2543564240105,-7.6203262474594,946.183898465035,-5.95141683538629,-5.70304284827054,"nonveg_710","absence"
974.585035793502,133.637239123946,592.019262693395,290.628519358986,861.371658168886,-1365.59069671295,1335.42276991275,206.575623517187,841.859289020518,434.470805094763,1183.50026574378,-813.609055671463,-1871.47413108697,-1318.36715505675,-1623.66287755898,-295.284724736625,4683.17452338408,0.00290045770816505,0.450459480285645,0,592.019262693395,570.448343027743,840.947796669556,-26.306019862866,-1089.90361951583,-23.9309460547485,-23.8082613135778,800.365750657799,1128.84714639556,-211.761221834444,-1318.36715505675,-1184.47958882216,-184.368992010072,-15.032679448302,824.299918823177,-29.4105848145717,-7.05437344034233,"nonveg_733","absence"
2109.6199660818,1705.85971737407,2679.92815716162,2687.60133617439,1037.06576150006,2695.38925224427,4072.21288675112,3942.22497519983,5274.62688431938,4885.21684252441,2264.33699868966,-4728.77176783409,-5272.20073589523,-4811.33959205053,-5251.3736182475,-4131.1138664749,1531.56925361126,0.00823613574417932,0.999836385250091,0,1979.22014577659,2092.61690733667,1295.78985550638,14.7106385825039,2473.6843183071,25.0712938383028,22.5648158995608,4105.76625967548,2503.73944416066,-30.6170480323902,-5237.95848223431,-5064.68602233174,-1.62537766718548,4.52637051376363,336.829480573057,-3.48029866935457,-2.16998649636096,"USA.YukonKuskokwimDelta.1","presence"
2485.59065531976,2465.29659167219,3206.60091237791,3294.51291897891,1803.45833427698,4118.500997588,4772.39282195198,4711.59249399222,5729.72156118878,5921.88308231994,3619.18640893981,-5733.98365759246,-5583.05973869049,-5862.63795062081,-6197.67020668359,-5128.06596617573,1138.01279890567,0.0323278706520796,2.56179718971252,0,2936.00581612456,2659.61078355446,2576.64681191958,68.7312123394008,3825.92258176078,89.2763581058236,73.0914160070361,4965.00191711582,3525.23142695489,-44.5006271202695,-5620.94543916608,-5705.51924403441,30.4214892239048,46.454603915843,694.079912630445,22.3896746009821,12.2405715441735,"USA.NorthSlope.Sagwon-C18","presence"
3669.90156975813,2924.25121351455,4017.75312095943,4686.64954536854,2494.31545839869,5385.94200141297,5734.60217274242,5005.49881150225,6176.96340605298,6893.45292284987,4314.08305068376,-6044.53967990785,-6020.06983507072,-6518.68368988002,-6592.64101448823,-5587.1595372097,1237.35900616536,0.0310891090788775,2.21309407353401,0,3822.5888951908,3708.40045704813,1875.75845234377,27.341646470784,4425.49275266872,30.3019448263377,25.5578153105999,5812.8100473928,2144.30278741419,-59.0361079271864,-5920.95083082828,-6020.34653205581,20.0059193944061,9.27702103009416,348.926313021831,-8.43222377408946,-7.60541569328949,"USA.NorthSlope.Ivotuk1","presence"
1492.31224058055,744.47876311164,1379.57255958841,1559.95104184491,1487.19416593718,-225.611427332805,3004.93579025734,1953.65785814483,3096.9341359824,3301.93232285897,2671.04399270507,-3806.84866608225,-4055.76171410728,-4077.02416969985,-4040.31133008825,-3297.96227543844,2069.62238994653,0.126259550452232,14.1233100891113,0,1487.19416593718,1332.70175421254,815.472278733267,5.63656677202992,-265.901262427913,3.35748625792569,-4.89515148891148,2805.70081998972,1348.27446471413,-60.1724356756617,-4040.31133008825,-3855.58163108321,1.1190766101349,-5.80785434645433,763.190591032545,-11.524129707639,0.696530967854651,"nonveg_1069","absence"
-32.2121662794479,396.054400984034,582.150134557659,634.065403894025,1185.17625657666,-3297.63117627007,591.131719394881,1136.83361245665,1428.01373422996,1513.48746124073,1943.95972357892,-1876.53595893528,-1309.21978586154,-1166.27173622808,-1133.81424885805,132.205903765895,1883.28288718027,0.0236762333661318,1.47925400733948,0,582.150134557659,553.046805946586,1217.38842285611,24.676947043462,-3423.27670005214,43.5171937601367,32.4928858605018,1322.68525018023,1352.82800418404,-22.3984709056391,-1166.27173622808,-1070.72716522341,-10.9960038179586,19.4796508417725,841.589552096953,16.187828238809,8.59301050997171,"nonveg_715","absence"
3340.79177554149,3224.53273125808,4044.14038099183,4261.65080144705,2624.13816751472,5083.50153115828,5248.34151410719,5258.96982912166,6289.93750544473,6500.54915545106,4320.15267990237,-6250.3094255247,-6275.97296831508,-6571.23843408397,-6867.70216386686,-5401.74546947366,1121.97942759067,-0.00727211800403892,0.486080683767796,0,3210.52201256663,3474.44712669784,1320.2866801867,21.3571238651451,4202.33425204357,24.7056845023535,19.9758210045016,5447.79103275087,1719.55101243692,-45.3618754246667,-6386.99285169979,-6252.63586709574,10.6149987636481,8.42663081826803,104.232433263327,0.456459468046897,-1.94797981159184,"USA.YukonKuskokwimDelta.72B3","presence"
2655.78701479141,2450.79793943686,3020.61293050993,2964.26336532046,2146.1574516465,2890.56538144638,5441.05986978909,5226.58370424924,6166.7589055519,6054.36826316386,4528.73975896478,-5600.68228733203,-5802.72509650837,-6059.09915773059,-6674.93074824072,-3704.19706305142,1330.97518116684,-0.0304935868415567,1.76195749971602,1,3082.73454427563,3292.73913476642,1687.04919578297,43.9950471435272,3867.68232711152,67.4565572530747,60.5555844813815,6396.33044261312,2568.61895946297,-55.6078983991296,-6666.18993609892,-6545.20726411632,-2.63493389247189,19.0959281230007,450.966260597049,10.6197545244542,3.73490989956642,"Canada.LeRoyLake.TDA3","presence"
623.611093611122,386.493256167937,780.095034068164,543.477035521519,672.703902784313,-2036.32132285631,1118.11962184359,1005.34681189634,1521.54151417665,1232.40014410523,1071.18174909627,-1091.64823300423,-2118.46946045084,-1655.54156633746,-2039.45972255451,-543.971135248372,2115.05525354975,0.0937525406479836,10.799295425415,0,623.611093611122,601.276064430611,393.601777900227,-2.42830479059405,-1599.71600904531,-56.437337517494,-55.905292431143,1189.71796822362,516.194702280306,-64.5243377850383,-1655.54156633746,-1489.81802351908,-57.8659867641734,-22.1789472864569,409.084444496061,-5.22518822951961,-23.2458199058234,"nonveg_935","absence"
23.0876343758037,15.7768804217166,565.20783097463,-39.0130991501927,-159.525488740381,-2063.05916900887,-15.0580889629823,-31.1913101115486,632.545075736781,-89.5027421528802,-257.558958721481,-866.673163464109,-859.519416192968,-174.022287406718,-967.163380818061,-954.189515701484,3188.34232942351,0.0667417794466019,4.21474647521973,0,15.7768804217166,81.1067515763154,724.733319715011,-1.94064792268739,-1910.6912596615,-4.57189852585216,-4.09079760755316,47.8467951575777,890.104034458262,-132.747277169666,-866.673163464109,-764.313552716668,-137.09942575725,-3.03825368695946,656.273368334995,-1.90292097552378,-2.06320354573344,"nonveg_995","absence"
2482.95647047032,2021.75320607718,2867.84879910613,3574.08453580644,1508.17979833767,4299.75264374039,5509.17645176989,4754.29580673197,6009.54572306272,7012.00773230929,3455.04992414139,-5755.04419447654,-5707.43699832501,-6404.43962636496,-6514.15347017207,-4003.83819257043,1030.32290568352,0.0105050341536601,1.44746761322021,0,2044.81184501147,2238.09682499147,1845.60115895556,59.5355212566308,2850.43252222567,85.4539270670669,69.2628182389144,4996.2918192527,2711.35322011131,-0.251830702179759,-6363.95858149954,-5815.55739421406,62.2857305942988,28.4303456596173,527.895479889307,13.7807194670908,2.51750584028505,"Canada.DaringLake.MediumBirch","presence"
-260.417932065339,-64.2581922201051,99.902257488937,-541.031133560805,-274.916173844579,-1351.44720698061,-597.372535019402,-321.10387213049,-61.5497449322182,-677.504242738268,-843.821960689159,-480.961332374327,348.052010297984,-30.9285100730422,-873.645239465664,368.992089248576,2605.40807522762,-0.266936182975769,20.6628475189209,0,-260.417932065339,-208.144234840378,640.933391049742,-11.6922167289777,-349.339219140461,-17.6247926779209,-20.6231363697007,-500.270471101908,782.272215756941,-19.9657020921748,-30.9285100730422,-133.698196473295,29.1523477208482,0.616120003504411,5033.22980754129,26.6137980383681,-5.72013463847601,"nonveg_1161","absence"
2109.6199660818,1705.85971737407,2679.92815716162,2687.60133617439,1037.06576150006,2695.38925224427,4072.21288675112,3942.22497519983,5274.62688431938,4885.21684252441,2264.33699868966,-4728.77176783409,-5272.20073589523,-4811.33959205053,-5251.3736182475,-4131.1138664749,1531.56925361126,0.00823613574417932,0.999836385250091,0,1979.22014577659,2092.61690733667,1295.78985550638,14.7106385825039,2473.6843183071,25.0712938383028,22.5648158995608,4105.76625967548,2503.73944416066,-30.6170480323902,-5237.95848223431,-5064.68602233174,-1.62537766718548,4.52637051376363,336.829480573057,-3.48029866935457,-2.16998649636096,"USA.YukonKuskokwimDelta.1","presence"
-145.808564727821,-430.349258893621,-55.2312074679946,473.900788425854,574.756931682095,-4757.109713576,192.382084661806,-0.622682668483435,562.77380980668,1345.30337661283,303.529181464052,-1239.0537607595,-2027.66762516869,-1980.78716625247,-1664.30884532872,1489.38957909603,1875.04235411184,0.0552541948854923,14.2642393112183,0,-55.2312074679946,83.4537378037024,1005.10619057572,18.2267456809905,-4757.109713576,-23.8637074152697,-22.8663901074539,480.673153975378,1345.92605928132,-25.6089314761438,-1664.30884532872,-1084.48556368267,-2.1309299507374,-1.88723527116487,883.681089231471,13.6412028579569,-9.90292641914245,"nonveg_903","absence"
537.958448559425,416.02371018243,470.367363774539,582.265085548018,525.414782669102,-3137.01013741942,1400.44209918705,1240.32955424777,1426.20167666863,1588.68104992874,1180.06213001328,-1683.96998709006,-1858.71615474431,-1985.82887109054,-1855.40964306756,-1337.87885159715,2029.62053259191,-0.00788228306919336,0.798784077167511,0,525.414782669102,506.405878146703,166.241375365587,1.64098655513307,-3220.27177358169,3.45725336055978,2.25621128739427,1367.14330200909,408.61891991546,-8.85105344861221,-1855.40964306756,-1744.36070151792,6.05298649267783,0.305321959115754,320.363225102762,-1.40529475882952,-0.188697392173658,"nonveg_968","absence"
1773.64875671575,1425.46306088111,1663.1589414511,1885.75879976098,976.436172509222,-926.037031241156,1763.50131221143,1366.29809964041,1665.38731823214,1997.84435180962,671.652852394654,-1935.68380561588,-2901.26892518244,-2867.5860619186,-2601.52847539554,-1591.06116210836,1840.5273008738,-0.0399312153458595,13.2748689651489,0,1663.1589414511,1544.89314626363,909.322627251759,4.31192473250885,-956.397263856263,-13.9019444326089,-17.8847479302964,1492.93678685765,1326.19149941497,-33.2321353990815,-2601.52847539554,-2379.42568604416,-3.74254036264852,-0.950573781090498,426.859054964412,-5.13077273341089,-3.93988974352285,"nonveg_706","absence"
2779.75594126143,2720.73822698604,3124.84515726383,3461.42243946204,1586.90717661406,3692.82778465869,4829.01356750456,4859.11127953474,5395.33794273735,5800.00589922673,2449.80454882488,-5017.42205690343,-5459.42309287901,-5780.47167965368,-5663.88310948926,-3020.91948016568,1520.20140056874,0.00641766570818921,0.973909676074984,0,2318.16328350127,2220.25914559165,2127.78307259219,23.9804609311557,2102.50432963566,10.8509966286608,0.411275049924374,3704.215565296,3885.57125712268,-120.009926895294,-4939.67827922476,-4395.65101000414,-57.1402774079869,-1.08220222932958,478.899924718281,-1.25269516540355,-11.5182364726643,"Russia.Yamal.Kharasavey-2b","presence"
1644.13691896961,1591.74697689255,2088.71968892261,2475.96529052045,608.789503029808,2469.61152486677,3249.09381609399,3568.0756990796,4301.53747782359,4753.68984175277,1350.90805539156,-4129.64906851067,-4128.07515910368,-4668.04622212498,-4841.52820017367,-2271.78107504498,1502.27466933606,0.00596040710806847,0.380628579854966,0,1767.88363203619,1734.08424990933,1080.83746989268,13.3258056214288,932.49013967513,30.5506123497575,16.1040133430934,3481.85318840853,2486.8112899479,-76.1239567932377,-4686.54750912111,-4269.19891823896,23.9397450087351,-1.7182462493254,671.459293653327,-12.3474250236206,-9.54530278606713,"USA.NorthSlope.WestDock-C14","presence"
3308.60250964509,3563.90922858105,3644.71948081611,3913.43039609165,2279.0940181045,5050.18966954831,5282.28915958985,5741.11911241786,5859.12928802587,6189.65827491439,3865.43855534565,-5638.85970568347,-6100.15313701899,-6267.05283592869,-6013.38324224347,-4997.45719927121,1244.76334951601,0.0162958932871168,1.50421627001329,0,3644.38849780281,3685.79921348317,1508.34069771835,17.5447685582538,4970.13087372619,28.722742720779,24.1624407676128,5800.10902504773,2141.49629736383,-97.3827568353599,-5658.98218013907,-5486.59770797027,-64.3149441636784,5.72729125788698,358.915832780328,-3.84642073760694,-2.89351695362804,"Russia.Tiksi.Bog","presence"
2645.45054008475,2232.02630061522,2898.69936560392,3838.08045115238,2133.89670898443,6217.11028560347,5818.31964050309,5744.92790758349,6394.70994098292,7662.66242734611,5235.80989622216,-6508.59332108414,-5647.3337367125,-6945.05789334341,-6481.36495182558,-4506.46725223199,604.253567157444,-0.00246372442537298,0.217862104376157,1,2631.22303639662,2776.09956855689,1221.11649334154,15.0903741285105,4739.72188589592,19.7337661222682,18.2211813342803,6224.53855972774,1577.72722022708,2.44579333230943,-5947.91854023904,-5965.18177790938,68.8387301384081,4.55406280502845,588.679636458914,-3.49833751526463,-2.89961980493289,"USA.InteriorAlaska.5","presence"
-32.2121662794479,396.054400984034,582.150134557659,634.065403894025,1185.17625657666,-3297.63117627007,591.131719394881,1136.83361245665,1428.01373422996,1513.48746124073,1943.95972357892,-1876.53595893528,-1309.21978586154,-1166.27173622808,-1133.81424885805,132.205903765895,1883.28288718027,0.0236762333661318,1.47925400733948,0,582.150134557659,553.046805946586,1217.38842285611,24.676947043462,-3423.27670005214,43.5171937601367,32.4928858605018,1322.68525018023,1352.82800418404,-22.3984709056391,-1166.27173622808,-1070.72716522341,-10.9960038179586,19.4796508417725,841.589552096953,16.187828238809,8.59301050997171,"nonveg_715","absence"
-36.6986077922946,570.465269213947,800.33363859118,214.283953432155,434.383736328623,-3795.24113188493,229.168351561773,1009.29494002922,1280.54700955623,689.591130109816,605.795466052409,-1692.02924779587,-819.791945020581,-1083.23017732806,-1909.70593914153,104.542484004564,2124.49318864637,-0.164265975356102,21.2400760650635,0,434.383736328623,396.553597954722,837.032246383474,7.17093032069857,-2980.9349484688,-3.65064631619594,-4.62288122848264,762.879379461889,1051.37865799445,-15.9560040898239,-1083.23017732806,-1080.04296505629,15.4963666063221,-0.101314322111596,506.526101287713,4.86953305132243,-4.09529439280812,"nonveg_923","absence"
980.978611035865,1080.9522886614,1242.51300456989,1154.53818505843,590.512331585087,-301.343503888806,1747.37887213056,1943.66055230145,2206.09217029566,2092.20201914413,1026.6839609781,-2354.80287237869,-2478.09647135006,-2549.0896881586,-2730.05594683396,-1631.06323985536,2291.52968708668,0.0108354770888885,1.76385260423024,0,1228.11762066037,1236.19696060837,751.56412252445,12.6325019375518,229.042059521833,6.16037057794305,2.4166851764892,2229.4685055187,1388.20113443008,-43.8608207569211,-2618.47946539345,-2412.43719684977,10.2764866478612,1.98171428689773,299.106320866123,3.0371904831052,-3.2910862353377,"Canada.PrincePatrickIsland.MouldBay-C00","presence"
2785.86803113122,2600.268913523,3354.13363479572,3451.20743737711,1734.06266219318,4486.6952459854,5702.99944037951,5395.49193531866,6460.14645159534,6605.72878017379,4001.09242422307,-5657.6590512931,-6334.41827013792,-6334.73403547627,-6588.71794066634,-5196.56768032384,1089.41304597601,0.049623598344624,2.95929479598999,0,3289.94227128505,3046.90663111991,1399.45180200372,4.10404869730739,4375.33972746108,-0.501420740607324,-1.90149801171554,5886.92781092984,2076.9626479893,-39.4392556024942,-5870.06527157237,-5727.16082104775,17.7625812490837,-3.98899859751414,699.33735611075,-22.5592695519597,-9.64320585001398,"Norway.Javrresduottar.EC-Hummock","presence"
2647.40351982232,2632.98050643647,3070.88984690324,3227.34779457325,1827.33524288386,3115.41454086938,4999.25153992938,4865.38043233141,5540.89950411816,5711.04493195373,3476.06380859275,-5459.18658186255,-5358.17317224099,-5726.83653590181,-6002.12065139553,-4322.92878874059,1310.83834553184,0.00382195962592959,0.886455547809603,0,2708.91613446259,2658.89006808045,1294.89526063606,14.034640486464,2822.060094756,13.1312108748818,8.79782800078716,4965.19577926314,2077.43950158992,-43.3561811394067,-5705.3587876818,-5559.01423746477,30.2554541830611,1.88704763430297,589.740752920798,-14.2782151389602,-7.99817922331569,"Russia.Yamal.Laborovaya-2","presence"
2779.75594126143,2720.73822698604,3124.84515726383,3461.42243946204,1586.90717661406,3692.82778465869,4829.01356750456,4859.11127953474,5395.33794273735,5800.00589922673,2449.80454882488,-5017.42205690343,-5459.42309287901,-5780.47167965368,-5663.88310948926,-3020.91948016568,1520.20140056874,0.00641766570818921,0.973909676074984,0,2318.16328350127,2220.25914559165,2127.78307259219,23.9804609311557,2102.50432963566,10.8509966286608,0.411275049924374,3704.215565296,3885.57125712268,-120.009926895294,-4939.67827922476,-4395.65101000414,-57.1402774079869,-1.08220222932958,478.899924718281,-1.25269516540355,-11.5182364726643,"Russia.Yamal.Kharasavey-2b","presence"
251.324432512944,287.615959313171,460.962273263312,932.209132120546,344.687565414111,-2114.58714140458,950.472472056775,934.571780864184,1377.6206652278,1939.28624037463,656.329401569749,-1376.31976026475,-1352.08130044383,-1429.24944798981,-959.351025550289,-798.490509538979,2129.99996256986,0.0410287827253342,9.87068748474121,0,344.687565414111,455.359872524817,680.884699607601,29.6036825916348,-2272.96520857398,13.1002517210682,10.4950707454788,1171.65611201863,1282.95683880488,-22.1524442181807,-1352.08130044383,-1183.09840875753,3.85840737729912,21.1070351631179,856.184579600178,24.9029813334849,6.2957454886217,"nonveg_874","absence"
623.611093611122,386.493256167937,780.095034068164,543.477035521519,672.703902784313,-2036.32132285631,1118.11962184359,1005.34681189634,1521.54151417665,1232.40014410523,1071.18174909627,-1091.64823300423,-2118.46946045084,-1655.54156633746,-2039.45972255451,-543.971135248372,2115.05525354975,0.0937525406479836,10.799295425415,0,623.611093611122,601.276064430611,393.601777900227,-2.42830479059405,-1599.71600904531,-56.437337517494,-55.905292431143,1189.71796822362,516.194702280306,-64.5243377850383,-1655.54156633746,-1489.81802351908,-57.8659867641734,-22.1789472864569,409.084444496061,-5.22518822951961,-23.2458199058234,"nonveg_935","absence"
138.658602441454,276.303092175063,392.610946935081,-11.7800354164877,147.457914787974,-1889.54619422751,320.904221707712,555.099559887335,811.326628359866,-27.0330592767957,228.649179905711,-962.902513471035,-983.689483528794,-694.381165322994,-1707.16480481949,134.780502112776,1633.13899359703,-0.37727501988411,24.4778156280518,0,147.457914787974,188.650104184617,404.390982351569,-6.26827657741425,-1172.29068789811,-29.2392759077675,-27.4177820189877,377.789306116766,838.359687636662,-256.227068472531,-962.902513471035,-842.671493005908,-289.3083182058,-8.79055618848627,469.118786668036,-9.21687097696119,-7.47117018853046,"nonveg_761","absence"
-160.490563646984,368.118087527787,-201.945636516502,390.464919263836,714.593258614476,-180.967883619672,157.135002012336,891.301315888618,122.293541746184,866.408388192181,1305.27416850016,-1267.44133356698,-463.035979417315,-1269.13435363468,-497.129709444257,-82.1066180223924,610.675198516587,0.392096161842346,23.4449310302734,0,368.118087527787,222.148013048523,916.538895130977,18.365182763694,-180.967883619672,22.324731210338,20.3074195990056,668.482483267896,1182.98062675398,69.9097976493121,-497.129709444257,-715.769598817126,73.2816703833969,12.0705962695091,772.723327916835,11.6322852657727,4.13621216376876,"nonveg_870","absence"
