"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_earlySummer","spectral_NBR_endSnowfree","spectral_NBR_lateSummer","spectral_NBR_peakSummer","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_NIR_endSnowfree","spectral_NIR_lateSummer","spectral_NIR_peakSummer","spectral_NIR_startSnowfree","spectral_blue_earlySummer","spectral_blue_endSnowfree","spectral_blue_lateSummer","spectral_green_lateSummer","spectral_green_peakSummer","spectral_green_startSnowfree","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_northness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeLSES","spectral_NBR_annualMean","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualMedian","spectral_NIR_annualMean","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualMedian","spectral_SWIR2_changeESPS","spectral_blue_changeSSES","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
0.17606535255909,3149.5447667992,3235.46817271152,3671.67221677679,3900.3752469254,2146.36968020645,3876.96129296822,2942.06939955603,4956.72780635007,2265.5342750111,-200.26998819841,5898.02584199213,5328.8425253164,6608.37267839619,5795.99698420989,4071.9259055528,-4921.54187074373,-6130.86691280453,-5206.18268434648,-7363.11751588549,-4480.77095887945,2401.59892070585,2471.01838958276,2623.04192941853,2655.7470773587,2114.64693151757,513.200831969885,350.365817526223,385.395021872933,562.65672158026,496.782667662918,649.389161214122,-350.553342634711,-1.39737364053726,-0.0996065080165863,0.0737409979104996,7.41430025100708,0,3368.93434422362,3448.03267221003,1968.33779738628,30.9352237273632,-25.8640022692722,3619.2713830136,19.5901476463129,17.9828881306383,-18.4861784966045,913.961551720171,13.5350792984572,14.1607252991237,-18.69288237859,6002.73501572067,5811.60539428932,2159.98187401697,41.920072954959,-33.6095249808818,-6621.54061139457,-6209.31318544423,2171.07715339597,-33.5669898141492,-7.25527863803395,15.6953819754052,2474.11687574736,2498.94513602688,-5.61645960341773,-3.52337209257087,922.67532374247,-6.54534771430121,-5.54521558653835,-4.43189653811678,1.02754889463375,0.816752834678642,"Sweden.Abisko.NT-SparseVeg","presence",0,0,0,1,0
0.999996364116669,1018.92603378719,875.704020952834,912.744197094403,833.638837884545,697.419682432838,-368.250164345376,-508.087989333224,-621.79820974379,-798.606278553016,-1856.13880740376,1556.46048306622,1345.00112920484,1446.39061653075,1377.13448090682,1084.23690913735,-1717.47416438292,-1736.44588034545,-1973.58806579194,-2194.63394162273,-1672.90848559585,2489.10160242237,2279.95633073882,2312.14099261452,2261.27493433636,2288.14818701737,1333.63326271535,1240.51333881134,1201.7482908842,1534.34885000846,1513.89629780004,1608.66284596364,613.023515589266,-2.77258658409119,0.0358423516154289,0.00196787202730775,2.06429862976074,0,875.704020952834,867.686554430362,321.50635135435,14.6139250615614,-2.46934507610458,-567.770642024324,7.90274562731085,-19.5616415548927,7.58068136070445,387.425354193783,7.0321168980343,-17.6102433724447,5.14545771145852,1377.13448090682,1361.8447237692,472.223573928876,21.464707905858,-6.75929915506046,-1736.44588034545,-1859.01010754778,521.725456026888,-2.02571267213978,14.736391722053,15.8094790297657,2288.14818701737,2326.12440942589,1.68420270366663,-4.69563245622455,2640.75265441474,-6.15176062757029,-0.171015743519423,2.563837599346,2.58433652847577,0.00806600696770753,"nonveg_975","absence",1,0,0,0,0
0.331970244646072,2517.02312499939,2659.21365640379,2988.38957006025,3347.54293397249,2113.48517212793,2493.47925483328,2931.57904933868,3294.53978800476,3627.01992421953,491.474517623612,4562.39933761216,4755.35148422591,5290.48793541433,5762.16516427606,3820.03212527154,-5537.221562168,-5193.00696684105,-6050.35594425323,-6189.6842468907,-4593.44160745881,2288.89592240806,2477.63729464809,2437.40773548189,2601.86483369582,2288.87051060704,524.414555104844,620.715714079973,453.915597659641,631.435705289487,645.025898490538,783.636058365403,72.8946717120204,-0.458006292581558,-0.00887938775122166,0.00615147454664111,0.652561724185944,0,2696.29676057134,2759.12753452325,1293.87788668257,10.9774247144405,-14.0845540159858,2936.07536012584,9.57624593437515,28.7689386192261,-17.419045971178,940.284770743653,1.66117340557499,21.2726014906117,-7.41789570408917,4727.17995162231,4875.91804399213,2037.9502854364,20.37325198282,-26.6038294372896,-5563.01915771355,-5509.77766761934,1542.96181070239,-22.3778044131831,6.81889107339137,39.6288682365303,2458.6202328592,2438.04986948791,-2.63305352213442,9.33848417794687,1306.96356464646,-2.50056528524257,-2.46401530234467,-0.199983486671178,6.64029707922176,5.18592349868478,"USA.SewardPeninsula.18","presence",0,0,1,0,0
0.999999761581421,649.578712077439,1791.87655382017,1089.46866503805,73.7086589348278,37.0927284694244,-1820.58118664002,-93.7987236164345,-1751.20104850365,-3602.52501931938,-4154.27080358629,1020.11705203791,2313.99015982336,1619.42665017611,555.467608070122,140.926373630212,-1411.08478224731,-569.05689846102,-1516.1825652467,-2511.43993230048,-747.32614052527,2410.9158334982,2870.69917901483,2298.37126348165,1635.26493537145,2679.81963681892,1577.88079639668,1610.72469645911,1230.05976355962,1466.18865583967,1201.72038456333,2557.42275357115,-97.4379548908058,-1.8197957277298,-0.00958172790706158,-0.0291612017899752,1.79573464393616,0,649.578712077439,728.345063667983,1754.78382535074,25.5202493170006,70.2407888782113,-1567.93668279622,-52.0418229474331,-71.2777533071745,165.740232488721,2824.75430522495,-53.4852374964593,-61.6443442123969,133.767421167908,1020.11705203791,1129.98556874754,2173.06378619315,36.632944933654,69.4563509647257,-1411.08478224731,-1351.01806375615,1942.38303383946,-27.6566100717516,110.584151894865,94.7125666785676,2410.9158334982,2379.01416963701,25.3291045600619,7.22640050279088,3459.51325115635,-7.48091776159879,-33.0028188343684,32.4714335090598,38.0664932899487,34.0313426079035,"nonveg_637","absence",1,0,0,0,0
0.972782909870148,549.999696340157,-86.9989840617126,330.190360968612,598.408404661978,794.732638417207,-2940.03740710869,-3868.46542726136,-3245.99788487873,-2860.65259621572,-3780.2881771816,1505.3634885533,976.690645912181,1487.97850672765,1799.12263000888,1572.82706458265,-1891.88632101059,-3097.54575392078,-2549.48155901173,-2174.87465306152,-974.647259170592,1128.85377019968,557.189366596667,888.631017818022,1105.59660338896,1435.01034496077,735.159214753605,332.493950579783,531.328679664113,598.861577325573,719.797087373268,1029.2834821005,461.977542393831,-1.98750174045563,-0.0228532273322344,-0.00929838046431541,1.49521458148956,0,549.999696340157,437.266423265249,881.73162247892,-6.27520364300128,-41.7189345030325,-2888.33346163271,-36.2441901130679,2.03550797161466,-62.2467542382629,2259.2735346371,-33.2726075303891,0.932246412821442,-61.3241677458303,1505.3634885533,1468.39646715693,822.431984096696,-1.72983528280382,-51.1287860815465,-2174.87465306152,-2137.68710923504,2122.89849475019,-23.5189503035898,-41.6229895500239,-54.8064194909047,1105.59660338896,1023.05622059282,-23.6183773017986,-30.1333678745333,1957.67332904719,-1.92219695013657,-7.39337996810044,-14.8501823327513,-19.8834729084329,-18.1140962057746,"nonveg_576","absence",0,0,1,0,0
0.00999999977648258,286.860195806131,221.977170123137,-71.8060389794578,495.046944644791,305.812019586811,-2647.67951486902,-1428.86390824726,-2989.27012690968,-2512.28200370203,-3072.56479520813,2394.0824812192,5910.83191183936,1205.28448216335,2314.88698771104,1471.50669080038,-1400.01555054995,-832.570919489254,-2323.08164658897,-1739.32164848555,-429.823074915878,1225.16760879181,786.545475845154,785.98876578553,1294.81337333974,1553.94464358854,870.070056205358,558.457534471152,450.723973573987,530.424008314529,888.791574247,1316.12373010244,-541.569490987905,-4.07509851455689,-0.00198079692199826,0.70209002494812,44.8595352172852,0,286.860195806131,247.578058236283,566.852983624249,-0.676850849310008,8.64068262066455,-2201.87013133761,-43.4437289967486,4.83562539882106,45.8943005488947,1502.74917513151,-44.9658363633201,3.45448221497171,19.5645282878995,2314.88698771104,2659.31851074666,4705.54742967601,32.9491353721005,138.398453814,-1400.01555054995,-1344.96256800592,1893.25857167309,-34.6497312726455,-17.6896969122249,43.8385507970505,1225.16760879181,1129.29197347015,-13.8889327443355,-13.296590988173,1900.75245991511,3.45861936476063,-15.909273232779,-10.0904520872496,3.16863414403427,1.4305168219158,"nonveg_547","absence",0,0,1,0,0
0.96819075345993,1794.89350217559,1652.78777723211,2192.83958311727,2584.42742271298,1055.48965819266,1152.60098439554,1097.94742509204,2008.78979793384,2685.08939376121,-260.338565925932,3603.50753937383,3695.36008404241,4512.93033555281,5037.57566198653,2338.67849264156,-4451.0064134264,-4865.03304101376,-5276.62273510321,-5238.99572753954,-3343.7730778016,1893.13152859313,1702.01336722175,1953.23346591778,2172.35613462854,1587.28822888452,544.283235332743,472.211532856629,480.161177390534,635.45739328638,695.631187472923,744.520819503811,11.7469732440803,2.76731653809547,-0.00235834624618292,-0.000915114415693099,0.367738771438599,0,1822.43225768224,1777.63092417873,1644.08470998539,23.2465284893808,-48.8840664803379,1255.37609815775,33.196680088619,55.7386898357909,-94.9380788988729,2165.29436231446,21.5408924223804,32.1981723363966,-67.3437129129561,3696.09711560763,3711.84621958387,2975.93585226663,41.4816456890018,-78.242510088045,-4668.79464848974,-4488.46709012733,2031.88481140809,-31.1880021997161,-40.5530009396427,7.12348613378296,1848.85648647173,1817.04807235058,-19.9802064917825,-8.02374632636308,1522.45815856908,-1.46780840054903,-1.72711762569543,-13.291149449517,-5.90747180301411,-6.55093086639221,"USA.NorthSlope.FranklinBluffs-C17","presence",0,0,1,0,0
0.999999523162842,372.983895084067,266.112122790812,1435.35564663274,1434.23688383015,1588.0758103814,394.124717768973,366.889825245085,2315.80602330019,2200.47378761448,642.751597337869,915.770750050935,986.972528098664,2284.37699654769,2218.52017474696,2283.53900458754,-2204.21235387099,-2895.55319331547,-1509.03459874758,-1357.39436874719,-474.365716444931,1850.48852739929,1448.06998710083,2402.48904890204,2520.3930689635,2581.07856597248,1068.4771945962,797.834224899949,1182.65834897088,1466.08524465702,1568.64348161033,1738.41256883024,-79.6506474863259,2.43538379669189,-0.0076152621768415,-0.00608327472582459,0.584501802921295,0,1434.23688383015,1019.35287174383,1321.96368759058,-60.7545957648664,-89.941809526302,1698.53682994375,-141.063253901053,90.3174534922751,-149.916630619624,2346.45423946242,-107.630258286276,73.000820579885,-129.051361452293,2218.52017474696,1737.83589080636,1368.60624649676,-68.3884127268304,-99.8003437268484,-1509.03459874758,-1688.11204622523,2421.18747687054,-86.4923318713029,-11.6646330769529,-106.655276505222,2402.48904890204,2160.50383966763,-12.8056727125013,-55.6132480943399,1779.81259656103,18.9164198120421,-19.5177668963403,-5.80395192292496,-29.6018556977641,-39.0959704859523,"nonveg_663","absence",1,0,0,0,0
0.89070326089859,96.7457623203555,178.537997119456,475.342571940959,478.915082384344,286.306153913937,1287.92674958733,-1480.18417859369,-465.705480759136,-69.5494721698982,-588.037926404169,286.770230147774,713.272494218554,1069.08349574215,1028.25548083878,-658.247273788232,-566.155197394572,-1611.03934612693,-1291.47483858611,-1234.00933987932,594.797328592108,2187.81134667852,1114.86646465186,1464.95273674904,1623.16841810413,3697.11295660208,1881.04989987307,734.253858507643,1012.48335577397,1132.39795021105,1285.53842184237,4385.89726623721,-170.805513175919,-4.20977354049683,-0.0677944645285606,-0.423534631729126,25.8555126190186,0,286.306153913937,303.16951353581,382.169320063989,-4.40838119985073,-24.7337145684586,1165.02623384163,-122.435274454796,-30.8517323126642,-84.5398914862128,7953.27709029796,-123.042977607694,-29.7994296290551,-80.0384166810104,713.272494218554,487.826885431805,1727.33076953038,21.9771512543257,-29.6509167936331,-1234.00933987932,-821.576278678964,2205.83667471904,-26.9988959531786,-5.22413624607161,-26.6303756284019,1623.16841810413,2017.58238455713,-7.24680249398807,-11.6489654003482,1527.96710585015,1.28514617696401,-52.5079268889755,-12.5151003229377,-23.1857914388607,-22.3717777427498,"nonveg_1473","absence",0,0,0,1,0
0.999962151050568,-500.665396552538,-563.606922439935,-101.069977424197,524.572478291763,155.436434317925,-5351.50591396341,-5594.55609550009,-4705.13216745322,-3503.06146566519,-4193.46143606606,2.18933017722179,-69.6587247348607,569.065051396497,1375.83225675204,649.364250643264,-2516.04639467868,-2619.30453167742,-2098.97187209321,-1283.2888688151,-1273.54673038953,235.915410784964,175.388318621414,545.734460682358,1053.3567104355,793.976596316448,298.513769052466,249.412941069644,425.132383365671,489.627006970371,731.89995006167,650.250419113543,78.32892976939,-1.91736435890198,0.0236762333661318,-0.0101987142115831,1.47925400733948,0,-101.069977424197,-97.0666767613963,1088.1794007317,-25.2346858027101,-35.5797650012107,-4641.9641115775,-49.8438845637628,68.4609054925267,-68.4172252343743,1616.93572118343,-38.0284280024351,51.4690374183857,-53.1126739207521,569.065051396497,505.358432846833,1445.4909814869,-24.8913430948478,-49.1325981639506,-2098.97187209321,-1958.23167953079,1345.75780128789,-47.7884486265057,-62.7448464060083,-40.0255891987856,545.734460682358,560.874299368136,-32.356468251142,-23.5508593884262,1840.10894733274,15.5997279173502,-12.0583545080493,-19.2180845349762,-13.5168801766175,-13.5457223987124,"nonveg_715","absence",1,0,0,0,0
