"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_earlySummer","spectral_NBR_endSnowfree","spectral_NBR_lateSummer","spectral_NBR_peakSummer","spectral_NBR_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_NIR_lateSummer","spectral_SWIR2_earlySummer","spectral_SWIR2_lateSummer","spectral_SWIR2_startSnowfree","spectral_blue_lateSummer","spectral_blue_peakSummer","spectral_green_earlySummer","spectral_green_endSnowfree","spectral_green_peakSummer","texture_NDVI_peakSummer","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualMean","spectral_NBR_changeSSES","spectral_NBR_changeLSES","spectral_NDMI_changeSSES","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_green_changePSLS","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
0.982286989688874,2526.293758831,1980.8245270165,2496.22023953195,3354.69971369585,1836.18136239746,2726.50399876784,2398.3422776748,2738.45440186654,3730.16500787763,2134.51819566657,4879.52276373267,4264.27126184556,4856.81333442534,6086.63481184618,3512.2083591158,-5313.90872164701,-5733.03014870001,-6190.3370080586,-5845.08769919936,-4333.34790295903,2179.28203888772,2093.4314416593,1211.14949240327,1039.6334201942,1161.23619261003,381.086272473669,479.069733181628,684.4717060454,545.41066060596,647.35094941103,282.890405892936,-0.000569666735827922,-0.0141184190288186,0.820885705947875,-0.256446212530136,0,1816.33079016044,1949.00344456679,1243.02677169745,-3.08185058614473,30.2410728997326,-35.0634143032906,-20.5057242184809,1872.97229888248,-18.6928788233998,-17.7883045523554,-17.5921275768026,-10.8676311315398,3820.62780749595,4146.70071251918,1903.23779293644,-5385.75866598327,-5103.98678149348,2343.32475129925,-50.0210422472665,-9.00903265804878,-17.5601475802635,-16.5014722213188,-6.02826829073287,268.525008590638,-11.2544403823782,-0.909883486013848,229.481807562642,3.69633647763297,-7.92030631480641,0.749020524794401,-4.48078412413853,-5.88955805713359,-0.235033922809919,-4.30210328523655,3.15102642927929,"Canada.DaringLake.LowBirch","presence",0,0,1,0,0
0.997793197631836,115.147919252319,295.329543234572,592.906912703689,544.810454509949,1240.55489381467,-438.833328174778,1465.45059373433,646.425944029341,-66.6285874612527,1414.79473239547,965.397955596617,874.360332277122,1441.54517511928,1557.01640556396,2141.58728809015,-2457.65865939566,-167.464347752368,-664.953487327682,-1697.95568585789,-315.451335349922,1278.75662732936,1122.89206332993,1566.45078111374,1070.12299977417,2209.63674503383,746.897489570986,756.866720468063,962.33943816239,762.192679453196,869.026411411311,-168.168098016573,-0.109156809747219,0.00067177414894104,18.0881576538086,24.4707946777344,0,544.810454509949,557.749944703039,1125.40697456235,-40.1931062343696,14.8159494916424,2.09115035624955,-12.3990570612132,604.241870904622,-66.2010021632232,34.1260270710411,-53.4427386863077,62.4597954944775,1441.54517511928,1395.98143132943,1267.22695581303,-664.953487327682,-1060.69670313671,2290.19431164329,-76.507404430205,26.1966542599231,44.9131390665309,-7.13458149430481,-6.70732760531359,1731.84787292528,-14.443135674718,-13.5968494896193,1307.78923869583,-6.09090275589337,-13.8996348442897,-7.0114788931733,-3.55908503609247,-28.8639102938964,-4.56746074475734,-6.40560973393294,-2.93753899092063,"nonveg_919","absence",0,0,0,1,0
0.100188583135605,3615.26038268477,3451.87920438197,4362.4988876145,4137.92914350243,2866.46965270824,4248.57455041279,4289.41079303547,5094.75364864013,4706.23447929154,4477.86360920328,5300.45791211788,5353.67119976879,6177.0003451332,5901.37222926564,4146.62089738673,-5950.49384945148,-6227.71435545485,-6323.29799160466,-7020.06025181562,-4392.87922686597,3197.16961911036,3523.97010972555,1248.9993994777,1202.74839177708,1337.59516607442,617.661501088734,361.899315411801,863.523769032872,718.230210484422,663.948016958576,-273.931172267045,-0.00621568411588669,-0.00516752572730184,0.46497905254364,-0.0654757767915726,0,3352.00478212989,3437.80580386148,2471.89956088625,22.7266840767796,7.79821674998173,37.6267974836249,-59.9352661928653,4266.81699249448,1.53634129748094,-61.9045017882399,-5.29251388119307,-51.9966875335222,4989.14061661229,5081.87788759676,3200.83044063831,-6196.46161997572,-6211.75064400077,2504.40736573487,-29.7539433410633,-27.1644058801837,49.1649063284951,27.2253713467995,-35.5045528135036,730.219874380302,24.3406624793434,-18.3706511637145,495.717817927018,-7.17506527204019,16.5239272642339,-8.80546473934266,13.2266756449071,-7.83955690731669,-8.6525678168958,17.8867825136906,-10.0764767724879,"USA.YukonKuskokwimDelta.2","presence",0,0,1,0,0
0.953537046909332,2818.71281218272,2674.73128765617,2931.57294987829,3402.06095059409,1639.87403059769,3448.66942362217,3573.36083026024,3329.68874000467,3782.45757567649,3059.80070757577,4767.46320097457,4736.14726383382,4990.93756386837,5700.08734077751,2578.6695351064,-5611.68056504441,-5709.88842554325,-6100.72733113773,-5735.3904466147,-4455.05702528814,2614.81421230666,2545.51148017437,1234.77726917678,1180.94961821307,1024.62710890372,430.816568703162,527.917645110565,773.479717309311,741.139913230344,713.288838219856,-104.046529902938,0.00638262005522847,0.00309230461716652,0.414735043048859,0.228962634503841,0,3041.0858316135,2928.89447740173,2493.04752266839,56.1282643753896,31.7743489709477,-86.4962457869759,-0.0691032669340454,3670.29051465083,46.0305831966754,47.0480221048082,32.5839900074393,51.6957957096819,5183.33385446306,4926.73683390184,4298.26696752339,-4936.8869838395,-5112.16438716342,1335.11741655531,-2.66529515234824,11.4418832825334,-121.374310595937,-47.5008510677829,10.1364818685406,1384.51487870995,-68.5615917391905,9.47314107595624,624.740869527481,7.74315611547788,-36.8913460963976,9.98361587036341,-25.332848059034,0.569062319568104,-0.473348365238421,-24.6944988233069,14.7532778576027,"Russia.Yamal.Kharasavey-1","presence",1,0,0,0,0
0.96819075345993,1669.39339651207,1607.8614834784,2004.58719051173,2631.94060758619,791.528895237637,984.874417634518,1139.77739689702,1815.72327047194,2643.9501013551,-186.763211337678,3428.63839534583,3652.46277082896,4241.36326065726,5090.62718453316,1936.40018946035,-4542.88594073506,-4969.8622428896,-5535.29405000347,-5151.36835527069,-3603.42260850234,1793.72895053852,1833.06988979543,1471.6564111985,1209.30931938554,1438.99186494505,393.340868958944,534.390300685893,677.692872266954,590.564959242517,706.841111022081,235.956312599321,-0.00403043897822499,-0.00275054753001314,0.463247656822205,-0.156556965410709,0,1892.18372368916,1642.81616359459,2106.25142869945,34.1427765491549,30.717653912924,-28.3599598836296,-9.94830020982906,1168.37196489032,44.0090406805979,-23.2342037459576,31.970188609324,-17.0104777521442,4069.46752231438,3575.14422384475,3494.83405386969,-4857.00961748095,-4950.62754138293,1411.94182953779,-21.8076192587026,-17.7019893795713,-8.66215758223025,-18.3768036011143,4.17819411557869,406.552162677159,-9.28363068864249,15.3760660174507,191.172343008888,-3.00576515706534,-6.13213952171545,12.2274500598409,-6.42820025302525,0.351941359569082,-0.33029390805995,-5.46944817706499,12.0615930432129,"USA.NorthSlope.FranklinBluffs-C17","absence",0,0,1,0,0
1,261.981603819776,608.408977802634,-332.884435339295,606.177280031101,-88.3980012560793,-853.133347362717,-445.102146869201,-1443.04972887522,-472.749609587954,-350.185210922808,647.211432541304,1032.41644879592,-61.583598047562,792.090810834558,-395.344255507965,-1871.86343459859,-1541.72645107327,-2194.98986652993,-1045.78966370737,-1646.37920767017,1538.6227599304,1224.0797001486,1478.25539249672,1156.61149286826,1109.71190498405,827.085823635677,2058.6631045914,1011.72451007284,1179.75994304725,2397.0515062392,116.982867645677,0.0529848486185074,0.117695555090904,7.41896295547485,0.24509172141552,0,261.981603819776,211.057085011627,941.293413141929,9.22051592304883,8.82553015926473,-72.2355165669535,78.4411177618274,-712.84400872358,-13.2354772747345,83.1622985005014,-15.9152462881574,57.3023586163828,647.211432541304,402.958167723252,1427.76070430389,-1646.37920767017,-1660.14972471586,1149.20020282255,-5.93379544548467,21.1813787408003,-88.4000156017347,-101.571752371117,49.9041728089294,727.192633315999,-45.0114138677378,48.8570447935232,400.141165347443,-0.478524296407077,-23.3062655437374,29.4367981219365,-94.6584333329247,-28.5576753074732,90.1772024449464,-241.744292944456,-14.7659618261437,"nonveg_1037","absence",1,0,0,0,0
0.99999988079071,1607.22894690958,486.008680605521,434.332102165394,572.186603136725,929.598055904946,1211.88846118382,-528.178457556127,-1222.16118173144,-1165.67758272259,1109.95360639419,3195.33520117985,1195.1407884537,1149.0180142192,1406.84384890138,1870.50972797621,-913.598815333816,-2964.81825180798,-3493.61369310687,-3379.02591925939,-1797.12734830101,2169.61086789831,1207.02327279341,2123.36761443063,1449.20790251846,1593.24787589555,452.212166000239,512.163931181165,1363.18854067085,682.912619780861,688.577599173587,-363.822250349319,0.113934069871902,-0.0176936257630587,6.64162302017212,-0.137973546981812,0,572.186603136725,805.870877744433,1172.89684474418,39.8606406473313,-57.5023524318252,-11.4878750809442,3.97512141847132,-118.83503088643,5.99616792880164,53.383286475024,20.4079738762452,43.3882377433232,1406.84384890138,1763.36951614607,2046.31718696065,-2964.81825180798,-2509.63680556181,2580.01487777305,51.972266645129,-136.96817244031,-9.5489811539563,-8.36802919062524,5.63763181521332,1153.52340263355,-12.9092330995095,-0.721322419586893,765.929330093802,-30.2184860645064,-10.8522468959216,-7.05920139858664,-5.95998184815532,15.2549279517433,-37.0329176495785,-6.70279684495823,4.48071355090654,"nonveg_832","absence",1,0,0,0,0
0.981321334838867,2804.10935251013,2239.71824540561,2911.32344633655,2919.23541242021,1735.0244159973,2141.39702957884,2933.45588444085,3243.36491755698,2472.74080625933,2019.66332009739,5094.86902568368,4491.54997360798,5566.88494769213,5531.36107983957,3450.81024233551,-5395.06835803966,-5590.89979972671,-5774.79069059801,-6122.67250776725,-4560.59248663345,2408.83411503251,2354.785315206,1592.87379634906,1246.81502756722,1306.60634766608,488.384012277055,445.809023073336,700.896501711244,608.264820384872,620.189979064015,-363.380830654982,0.0229185914827718,-0.0189700379139847,1.79905467563205,-0.341863647931152,0,2823.72908021726,2914.96424180883,1259.44652834638,18.5985799436307,15.0991144674146,16.7117761316497,-52.1283807236084,3742.13341452259,-22.5673966686934,-36.7338698321727,-28.2940371969125,-13.2132378053027,5447.16414015203,5608.68439823703,2310.64832816591,-5635.22373748429,-5556.24817905653,2281.19552228497,-59.1016039836107,-21.5982969222025,47.875629731538,12.8990921735127,-25.6617825212703,690.582817975479,-4.53919904725242,-24.5279659858692,345.931192429305,-4.65353126689105,3.0971278944971,-13.4701012655734,11.4859145494919,-11.170023609324,-2.27474929855531,13.3370365700766,-5.02416737551284,"Canada.ChukotkaRiver.TH1","presence",0,0,1,0,0
0.907925665378571,561.593503329619,37.4183311201823,683.692907017816,197.693774446319,261.643186864125,-1574.99271477691,-830.55266345343,-840.770916700695,-1973.03311401672,-1855.57960801796,1886.42907710766,1280.5633673586,2689.62519139985,1602.81439892617,1668.20913392313,-1508.77684645049,-568.105364781733,-830.019146363419,-1792.5294272372,-1869.6473571213,1408.03609361207,1280.50427684425,1854.97633664931,1355.6710777841,1861.79358232597,724.741222754537,528.259527935473,938.858497447247,239.807549044108,706.364546642183,-119.11771473508,-0.0957410261034966,0.516657769680023,32.2242774963379,-10.2676610946655,0,261.643186864125,348.408340555612,646.274575897633,19.9966877643663,-24.2599819255533,17.9999678730184,-23.0812348534869,-1414.98580339314,18.7057928827368,0.364937615973759,20.1666841037678,-13.7376620409313,1668.20913392313,1825.52823374308,1409.06182404125,-1508.77684645049,-1313.81562839083,1301.54199233957,24.0580340447207,-18.9168387191138,35.6485289212511,11.0237248527642,-35.7524979492906,1637.42157774484,4.79852610897515,-45.0384141578617,1548.04750950554,-28.6870096413324,-2.55555978686039,-37.2116073201311,6.04672504024774,-4.30341402487508,-19.0502191475796,4.43956480323408,-24.3328866168037,"nonveg_1442","absence",0,0,0,1,0
0.968381643295288,2614.77797925858,2308.77309824879,3102.35725815523,3660.86862013929,2673.30027458339,2231.2280813298,2732.48964701993,3602.20323843697,4322.43419956333,3532.01962982354,4686.44993361118,4393.40432124693,5530.83826575918,6355.3633881789,5028.72894561025,-5970.76735217343,-5625.87659598286,-6004.73600701782,-5903.8981221093,-4024.21227973582,2269.59466836358,2479.66819164791,1213.30815296732,1160.75663257168,1601.02031893029,448.628648190894,478.203557298909,624.283224804472,652.608166576872,681.144823466994,238.736415099994,0.0229436401277781,-0.0408370196819305,2.68827390670776,-0.117648042738438,0,2829.75468148812,2915.19387107565,1804.43012715636,2.33018035597018,36.0462144187745,-38.1431604260084,-43.8763908083715,3394.90632118537,-29.8046723881312,-63.3518714367967,-23.1693103598295,-47.8971167705859,5104.22451886291,5253.32185191173,2709.76847937032,-5609.84266328298,-5452.39465008885,2119.76949872596,-56.3718342856007,-1.26121000759874,-22.9446840231261,-16.7188167490068,-16.8865567265702,446.377668113763,-7.53811128901062,-1.92373424009789,491.063612150672,-0.593327484933352,-6.11521290145912,2.05536478774343,-3.45356219462592,-8.46639728121472,-0.90554196931887,-2.28711667036428,3.26315840202624,"USA.NorthSlope.10","presence",0,0,1,0,0
