"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_SWIR2_earlySummer","spectral_blue_peakSummer","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_changeESPS","spectral_blue_changeESPS","spectral_green_changeESPS","site_code","presence_absence"
1581.14548494667,641.386452732694,1035.8491591815,852.314689925254,1156.54956305557,885.796365717375,3221.7110006715,2691.21306111763,2491.64007354122,2651.47474740908,-3211.4936223582,-2214.93424807675,-2950.21669092205,-3885.64435984222,-3574.69935269818,1343.44711864137,320.903486199724,20.6634216308594,0,1035.8491591815,1053.44906996834,939.75903221398,42.4595921891107,-66.2573450019472,-14.0879538017432,62.7158536813439,-72.7578122352696,3.27794472924292,2639.81522843691,1078.6737412264,-3211.4936223582,-3167.39765477948,-54.8846085882009,-13.829536514763,-46.0052778644811,-30.239775804303,-24.3859338273542,"nonveg_1132","absence"
521.592128820869,599.973959620272,547.067401662747,399.283292216547,186.238688604988,-2027.03147667325,1004.88987948786,1213.22516466972,1156.5900211334,398.049367586621,-1377.3421588649,-1503.81613381649,-1562.55522543412,-1673.82237094473,-1192.82905556386,2506.48948694524,931.850977233152,13.9480972290039,0,521.592128820869,450.831094185085,413.735271015284,12.4204977857734,-4.52995691127119,7.55807970821776,-33.773529479994,-3.731422690565,-0.204497489299553,988.154576516787,815.175797083102,-1503.81613381649,-1462.07298892482,-7.68584316958985,10.0295355550238,-1.68213580345527,-1.8732252616866,-1.5228244368533,"nonveg_984","absence"
494.542391615236,1037.41275332722,598.460436713283,1524.23237342651,1176.15816080373,-1169.0114148362,1304.17867596326,1465.38993330949,2822.08086014007,2185.58747959398,-3723.69106058787,-2874.65020213723,-3673.84238600722,-2017.57835761819,-2312.65604919102,2017.60276230644,1093.7436528375,3.63414263725281,0,1037.41275332722,966.161223177195,1029.68998181128,-26.2159911226343,39.6034608388953,87.7904633227865,-36.1243916649926,49.6622425536658,109.118056203859,1972.88134801366,1517.90218417681,-2874.65020213723,-2920.48361110831,28.0056821337371,64.1184231459732,25.8533579879004,21.7944924070354,20.8829749417405,"nonveg_764","absence"
2406.08116226677,1505.66959289219,1361.51876292645,1783.98653185456,881.203954942541,-1673.48454560671,1730.08366761088,524.499062378143,559.543888216991,306.499452626854,-1015.21770567844,-1256.14756910911,-2231.87441380641,-2316.29793547387,-2019.29927352971,2359.54165518892,742.161874809831,31.1720294952393,0,1505.66959289219,1587.6920009765,1524.87720732423,49.1895873330396,-19.4404572003816,4.65002677308853,42.8940802626906,-33.9423655435252,25.9220450416389,924.095988280545,1423.58421498403,-2019.29927352971,-1767.76737951951,-17.2635410102543,6.28086370933201,-17.6604880862957,-9.44908866487964,-9.98753133685921,"nonveg_647","absence"
2755.51823714252,2451.00279024791,2818.08134750376,3141.86184062587,1765.15716009442,3132.97973644609,4952.21935163049,5356.5623790373,5743.20973942818,3422.53223549719,-5348.2194647412,-5385.27621033661,-5744.15937703551,-5723.61433990124,-4525.81949806019,1691.08349612139,529.846026446411,1.67397565311856,0,2622.29498014107,2673.31835039337,1915.72318187284,27.3826972005818,3.59796406915834,-40.8774223163804,-14.858006295062,11.9455619632975,-17.3107150570899,4790.99705327276,2983.78951357113,-4986.48557084306,-5321.31787259697,-1.71451463916238,-20.4115388646781,-9.36173401625608,-3.16150258332875,-2.68513990334953,"Canada.ChukotkaRiver.TH1","presence"
2467.21869386833,2766.42533853433,3293.23644559182,3145.61813599677,2132.97143609335,4245.52735938685,5208.39134641891,6438.22864596749,6216.35196358233,4647.47229107156,-5875.3175713284,-5804.24649893478,-5834.69480942765,-6424.79636695876,-4443.72669157077,1013.48248802407,392.181794243622,2.58213186264038,0,2908.4662992451,3011.4995978482,1639.77875254357,0.681836822574071,35.1720718694363,-63.2631564660896,2.56240707327471,51.6259135130456,-71.9767675281667,5825.1846170977,2447.52064623251,-5943.1485834582,-5781.55155382535,17.8839576837502,-35.3862598694379,5.71359891224497,5.04255047260342,4.58420802339602,"Norway.Javrresduottar.EC-Betula","presence"
1603.35796552429,1454.54669714368,1743.04496866087,1871.06759109253,1601.99736781725,-1449.39142200394,1543.79716578975,1768.45390977441,1978.89018853501,1478.73342021673,-2166.96204816638,-2861.76935955871,-2759.08988400935,-2621.48115103942,-741.463289866603,1767.30733710699,549.273715820652,13.2748689651489,0,1603.35796552429,1654.80291804772,416.520893948855,0.0544239082818058,10.296524060317,-32.0553635019103,-42.9621061607653,-8.93672337677039,-17.8663328891437,1634.73912639858,575.069240858029,-2621.48115103942,-2230.15314652809,3.96418255080103,-15.6489892520499,-0.936022324530051,-2.81728462660099,-1.94035196269399,"nonveg_706","absence"
1282.11891644934,1143.30832962413,1473.09264782956,2327.1315146138,890.347030203326,110.351020876705,2556.88391099871,2974.25719303342,4633.44997057957,1774.04785419975,-3936.84010801207,-4435.13889228057,-4039.67858608103,-2505.97634692126,-3098.62072577621,1160.71866410844,952.489299175327,1.23239513238271,0,1106.09085891643,1330.26071581811,1394.38700167816,0.76307355130936,44.2171523092764,1.69388135244863,-18.2478139424923,134.394268365161,26.9700821004892,2703.57835458353,2649.28779143622,-3960.57700374584,-3393.26645452881,24.712134955763,5.23060419923623,51.7314555686122,11.5329716851341,10.7068218346983,"Russia.Tiksi.BareSoil","absence"
3369.40880902461,2729.99917407028,4017.42894186424,4347.63063406444,2186.189873857,3423.0634988896,6288.45453102793,7251.09656285224,7570.40695609996,4293.20383022124,-6238.59334987543,-6008.65063415149,-6744.761441869,-7334.11461423541,-4439.37334945144,1114.49632569564,290.925446169247,1.9952510992686,1,3497.88952176574,3539.88328113591,3165.27498550653,38.5170256547652,34.296429144355,-46.3133204018391,37.3067125860685,43.6448321940861,-39.6234637174437,6624.60821909255,4713.54404096699,-5977.47201147605,-5911.48055585543,17.4585249958371,-17.9829335544222,3.20719744376311,0.172777659161507,0.987379822266333,"Canada.ClearwaterLake.AB2","presence"
2333.44663491645,2091.49602431128,2579.62902255156,3118.14785487264,1921.68374780011,2865.41470003677,5888.74309013229,6308.28732116801,6822.6278266204,4461.34439993484,-5626.93987774582,-5995.60585530431,-6541.95662335191,-6715.8810163313,-4452.78918257616,1137.9223634432,362.702869313402,3.06218176417881,1,2713.78168619124,2795.58977070105,1374.62458368418,12.6690213624129,26.6059667428492,-15.9687945721016,35.0287409254577,24.1581406254803,-19.6340812964279,6309.27281998361,2281.04541128019,-6310.56944158634,-6226.10003536111,11.1780477963786,-3.67899347467748,-1.73212447677231,-4.06465941683492,-2.30871005349855,"Canada.PayneLake.TDA3","presence"
661.587827902808,1645.89711410964,1119.66869342019,1263.12190102363,977.398931394995,3005.56958282994,1246.19982210842,1922.93997109942,2022.60681891823,1584.36144148354,-1880.57429778733,-1348.27375036939,-1863.04332922753,-1549.28129094333,-1159.17370253194,1715.19215432982,1208.95676287445,0.584501802921295,0,1119.66869342019,1133.53489357025,984.309286206827,-15.7905551746093,30.0767036560412,40.4791092838038,-55.0747089674461,37.7789087337547,70.7957167986896,1868.5654312851,1320.51928070747,-1549.28129094333,-1560.06927417191,18.071819767123,14.0946646868566,12.7641452968979,2.8788890567788,4.85252832601715,"nonveg_663","absence"
2699.21837946555,2753.53316828869,2704.14811096438,3408.47303277128,1577.31170266323,5288.74941074192,5471.2832450697,5544.99917143137,6518.1156547452,3870.30822918971,-6068.19613173736,-6008.46657487621,-7139.61812601966,-6620.99790968088,-5549.5664705873,649.819511341909,372.136936215793,1.44930097460746,0,2505.49570020799,2752.05457972786,2191.91612787424,51.5299533204263,20.8392751052082,-3.1239641850178,83.3233631773001,26.664306954523,40.0026200647504,5504.87476730392,3074.24077087546,-6308.0864490813,-6376.91807638588,9.62606486207124,-0.159967130795778,-4.12683616647228,-0.767133524610169,-0.663124464948932,"Finland.Javrresduottar.A-Hummock","presence"
2730.33521786441,2427.95026773019,3377.27915783556,3490.93316580346,1397.21386719777,2303.72790840664,4691.42253257762,5647.88740555383,5949.44587162713,2484.89500249739,-4499.80908921931,-5363.96576394736,-5807.21984161606,-6288.4762546227,-2928.19472265328,1586.50555985341,454.683982341141,2.73927439583672,0,2602.78900702267,2488.97292654144,1861.66682120626,31.1463292364512,15.5015407297661,-28.3922076497428,-9.36490605893835,6.29011778236585,-3.93227800597251,4491.01944644958,3128.86217300694,-4682.73769927872,-4816.13609633696,0.709571645921747,-0.68113976029061,-2.81751365262033,-7.90991692118728,-7.54453420257956,"Canada.DeceptionBay.TH8","presence"
1232.10188459429,1566.58262670444,1703.07945963379,1145.79202548466,1403.72074147503,269.547523844723,2706.9070831624,3467.45875554024,2827.58042510409,2575.43874027402,-4101.4055194663,-3125.14415164736,-3710.81593727105,-4509.13731588471,-3392.45378465439,1969.62543426329,437.068340094258,14.1233100891113,0,1403.72074147503,1410.25534757844,557.287434149136,-15.6017142618855,-7.19248825913576,-7.18404383838692,-32.0702384670738,-18.6541026450665,7.35145130447679,2894.52586722431,892.020015266222,-3710.81593727105,-3767.79134178476,-15.8226746634409,4.3954359444926,-19.414504516839,-5.90783244532592,-3.30888886153284,"nonveg_1069","absence"
564.348579441604,608.836215458571,705.680679250193,547.703740470269,829.813009810221,-1744.25529949464,894.261647632272,1159.50470054885,919.597236412477,1247.14425446455,-1372.3787485187,-1574.0907045635,-1389.33679289401,-1667.83970593425,-447.885008108624,3325.24623717067,1408.82447634503,4.34291791915894,0,608.836215458571,651.276444886172,282.109269339951,-9.4808725131649,-0.594458534690509,-24.2111159479055,-28.2550744372476,-9.43022550181255,-37.9487928045044,1048.45902469623,352.882606832274,-1389.33679289401,-1290.30619200382,-5.32223857109682,-18.6174598979776,-2.55414177025094,-7.72770844645847,-6.57513103318424,"nonveg_809","absence"
1955.31131223932,1561.54168484292,2157.90157482087,2766.84116658153,1164.33746816477,3487.01587020902,4478.92914645162,4736.99007614276,5487.49375569648,2701.05640375753,-5029.36691560367,-4926.80959011386,-5391.24680101728,-5590.75398256102,-3094.04412829627,836.45642228781,445.32966544424,1.38911054117812,0,1922.05152525364,1998.72855082288,2586.42968245042,35.4982839145075,49.0800375811354,-9.62033670275104,7.93609388809094,13.8388926362349,30.2569231236365,4410.47239542084,3778.75504764111,-5375.81829207432,-5270.11117647872,32.3009157247616,-3.46374525659692,34.4432964413858,3.92898397085082,6.1972522099445,"Canada.DaringLake.Tower2-SedgeFen","presence"
1409.72630421763,1311.64623736328,1406.08713301173,1520.37460400593,885.597231686247,361.316079433339,2565.4188142469,2602.71982145926,2835.77393817244,1494.75292011823,-2606.27277773807,-2923.6058391283,-3332.55670447097,-3388.11719516839,-1673.72179376218,1887.76467701149,832.537256907376,4.07647004127502,0,851.558215789789,1058.54181546242,1054.69225506208,5.61894210690748,36.6357722520853,-70.6402860884484,-31.4368115616795,42.0569242239011,-83.3511829556714,1961.1578041703,1782.71759084642,-3121.77472199647,-2848.51957385891,18.8610411839952,-37.5865757899279,23.4902122147102,1.40802758087372,2.59278837692056,"Canada.PrincePatrickIsland.MouldBay-C04","presence"
502.4705376374,-95.901632900927,676.053686355481,557.617936911147,545.847336074326,-607.442154814529,809.996977910033,1056.90812332741,925.776942739378,764.184077932903,-1628.68931664821,-2057.23362826245,-1522.75892844802,-1792.43541665932,-977.232029049373,2645.42549274728,1185.62034898622,2.42607045173645,0,545.847336074326,437.217572815485,771.955319256409,-2.40982213538475,2.90249469861823,-64.329609938034,-58.0233878067171,-11.5352906227462,-25.3027650730841,744.298782696004,892.280331757112,-1628.68931664821,-1595.66986381347,-4.9137940154359,-49.2831581000204,0.657429887339061,-7.62376199194365,-6.95589398017954,"nonveg_922","absence"
711.822752543727,-152.087564761289,574.049322128364,-86.7726455427859,144.423119914775,281.391007206853,1108.07347994011,829.486934226989,31.0652676147071,-1.46192916412167,404.730186960617,-553.24843310966,280.121059914111,-617.053272920936,350.562150396144,852.578552699398,486.761868161709,28.530839920044,0,144.423119914775,238.286996856558,863.910317305016,17.1939282614834,-24.1998605480761,-34.5779469947454,-6.4332642456096,-39.971134131092,-44.3292352122241,339.783667092994,1376.31889709281,280.121059914111,-26.9776617519448,-16.099990694488,-20.2207785467057,-20.9262765535433,-7.46437334976949,-6.7153287306647,"nonveg_689","absence"
2998.63987092805,3100.78355632078,3308.49536346096,3691.52425510202,1723.94884991739,3772.67881603131,5194.3396006781,5776.0108351459,6399.48354377421,3104.22274533469,-5182.80245730804,-5787.99112283781,-6161.84225493059,-5811.63909552032,-4362.51229008531,1350.60531015085,587.343797514371,0.855744918187459,0,3328.52830879445,2868.61833378477,2436.09762705886,64.3478929976583,11.7801578479309,-67.6864414188062,81.8402191098526,19.4926669136627,-100.453548013099,5208.60083712816,4306.26178311731,-5689.57633945326,-5324.60838912064,-1.08225799394907,-29.9621449699117,-17.6721937706774,-8.27407090446141,-7.69884420014979,"Russia.Tiksi.WetFen","absence"
-45.569880542274,48.8161502463844,-437.689470784927,-10.5518725065383,200.292400868602,-590.266921308801,401.387128191586,-64.5152291872637,449.875781047079,686.245007892446,-1393.29549581716,-1305.15089111625,-1955.82535034839,-1392.652797042,-994.78784297056,715.382309555944,412.949171057329,29.6720809936523,0,-10.5518725065383,-48.9405345437507,637.981871653529,-7.23124357090811,1.02994141281576,37.4235093101009,-17.8723411404119,-1.78792906021739,61.7323343836694,398.802065209975,750.76023707971,-1392.652797042,-1408.34247545887,-1.74993536625394,31.5171744678428,-1.22784338158697,-2.24732020075917,-2.60841625980852,"nonveg_596","absence"
973.848022995363,31.7313139636993,903.714604000873,1450.90936283169,624.684230014782,-327.823011084854,1573.78038223523,1603.26875360043,2277.66370699382,1126.26420086985,-1744.54524490036,-2970.38878900827,-1938.67127609236,-1288.37617076978,-1711.86982961781,2423.71110958175,1277.96025497529,1.37796580791473,0,903.714604000873,796.977506761282,1419.17804886799,13.4293766530993,18.348513070628,-217.995822509293,-35.8266377988408,23.1442188130824,-191.178964161363,1421.01115855123,1753.58495793703,-1744.54524490036,-1930.77026207772,6.67914766461789,-170.670323342038,-2.10892441273107,4.83457162778639,0.528383810243633,"nonveg_899","absence"
101.089680845997,904.311907983572,223.553038126155,627.89756809453,137.311436812449,-777.863594740137,136.348761281583,336.054340620324,897.450428242103,189.560472939265,-1812.17521570306,-990.450963238498,-1739.59195136899,-1238.10220229517,-1123.01898889304,4218.58734207993,1916.55010168873,0.450459480285645,0,223.553038126155,398.832726372541,803.222227137575,-1.44887023865809,20.2618418172513,226.919623285806,-56.2667029559816,36.4685308604204,264.450198855087,564.783701776922,1128.15574451975,-1238.10220229517,-1380.66786429975,14.3294517509962,142.770148768378,10.170657941941,6.72555348975038,4.61590597648961,"nonveg_733","absence"
3397.48784254905,2555.37500553794,3646.93976036735,4488.9389736364,2735.02424263376,3370.26079053954,5433.79129444898,5879.56593375769,6872.19435078192,4587.74547964597,-5911.0578826549,-6297.38469834502,-6550.69141172348,-6354.04602628826,-5436.04292027581,1277.80493631961,531.370867552214,1.03745579719543,0,2992.68542093915,3236.62789855394,2569.87604052657,7.78008134124826,39.6750366291505,-38.7299326246303,-2.2377011224438,45.1821614516836,-33.2675880538174,5385.53219157971,2894.57897141901,-6247.79378051662,-6023.74979647534,20.5860574954404,-21.3554796530678,6.95488421750786,4.8334352696145,4.05430138703103,"USA.YukonKuskokwimDelta.72B4","presence"
3382.27098745996,3236.40323780057,3690.67869762689,3713.98588514317,2540.39069442505,6433.93420893921,7286.12669583916,7850.54004758133,7809.43518670568,5870.58927390866,-6191.99826038953,-6479.0293701157,-6675.76590382913,-6923.2520348256,-5502.74518069462,804.869436205807,352.353163483628,3.99312143325806,1,3231.53064650744,3401.03072538703,1619.56832489258,15.9172308574931,32.1852854880973,-29.1664493365425,31.4912573937254,59.0259662051414,-8.38880528108535,7456.44325048797,2638.58683118191,-6365.71495093491,-6172.07378225001,17.3656388996582,-16.2614999557296,2.85387275074267,9.49359089273205,8.76832393746287,"Finland.Kevo.6","presence"
1829.87668725052,1834.2258001713,2340.30872019363,2474.96535583904,833.907529432725,1670.1104812757,3657.84234354244,4760.01415848261,4877.23126677789,2001.14162460751,-4453.21250492769,-5039.22066405599,-5093.59056409006,-5220.41457632293,-3250.47151211538,1461.91009625414,540.486134195804,0.261358395218849,0,2027.90511747022,1800.20484131118,1415.70183337734,35.8169532126485,-0.529590526256794,-50.1152907167931,43.6893376790649,-0.753892304388497,-43.6869680837088,3810.74310638372,2637.2995769261,-5299.81134101959,-4823.27418840091,-5.385883513211,-29.0078042657859,-12.3201503436368,-8.44120888224966,-7.164324301993,"USA.NorthSlope.Deadhorse-C15","presence"
792.473909344916,23.7795997918296,-436.581941246472,-521.655634210932,1216.56871562752,-1862.22390553278,1112.11930887794,-257.416951463881,-358.13112667153,1553.01183353779,-1683.86804821022,-2495.15091103949,-3040.99391708984,-3161.38562004683,-968.046943423169,3380.01684082327,1070.54476841261,13.7921733856201,0,23.7795997918296,214.916929861372,1738.22434983845,-16.311338703177,-50.5434439829172,92.0723082076603,-40.2448313621739,-77.3366927780265,145.671751567772,462.703119658811,1911.14296020932,-2495.15091103949,-2269.88908796191,-39.1691192003203,76.6944468801526,-26.5083438760823,-18.0153117412129,-20.566577927341,"nonveg_602","absence"
1868.40918705199,1781.19973710978,2139.9497544915,2838.87199186195,1367.04003519241,1845.95018726841,3897.30420275332,4594.39162332091,5315.35649849723,2715.74598660373,-5273.90812623464,-5600.34282638175,-5874.46644084625,-5484.12894925076,-4185.38624515205,1388.988444853,486.048849297534,1.25028928120931,0,1594.87486677672,1827.30959805846,2222.76598700153,10.3801696884431,36.9127236520149,-7.40222809636913,19.4747586910931,41.8796746960225,-2.85952963872451,3965.19667859605,3656.42960422179,-5344.22323823222,-5190.36066684763,18.0771539388338,-2.46353842231221,4.46451030548925,5.49215895212236,4.17061587571429,"USA.YukonKuskokwimDelta.15B7","presence"
3468.81595111253,2811.6788269164,3805.85204635685,4145.8290735626,2559.1529418591,3816.57477250854,5560.49817002031,6217.92363618397,6503.97897194646,4367.61826065499,-5732.10422784501,-6147.35502208167,-6334.5092012105,-6508.65236396376,-5397.94382341314,1304.448519799,443.26323597838,0.798885844371937,0,3302.59185487283,3385.60026645617,1354.63907470621,28.8221079724724,-13.7233840230901,-3.2653716238984,25.5869328338609,-10.9157453395981,4.77161509714949,5706.47712203126,1852.41836601663,-5612.10894357255,-5751.79118946406,-9.92538825447222,-0.832142539434345,-14.1075270893163,-8.94048306958492,-6.85104693244107,"USA.YukonKuskokwimDelta.72B1","presence"
1131.61513084359,1104.04565354302,1314.01997104569,1335.96166802197,697.303141783643,689.986702433388,2061.33345084562,2455.23350611687,2442.15457741923,1254.07670549645,-2993.81720043107,-2791.19995034649,-3176.67934669124,-3522.88166699336,-1943.04221233559,1980.63814221215,682.681171746952,2.77861104011536,0,1190.35023935884,1384.33076129635,969.402682116733,12.0844698641602,25.5113125718878,-55.5257325440226,-74.3737909764166,17.3017924904396,-72.2575029769491,2743.001266574,2242.8390494899,-3405.39242514482,-3190.61653126474,9.70998651473645,-35.3426732222784,17.0267878935164,1.96348554127248,0.896117075648906,"Canada.BanksIsland.GreenCabin-C08","presence"
