"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_lateSummer","spectral_NBR_peakSummer","spectral_NBR_startSnowfree","spectral_NDMI_peakSummer","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_earlySummer","spectral_NIR_peakSummer","spectral_NIR_startSnowfree","spectral_SWIR2_endSnowfree","spectral_SWIR2_lateSummer","spectral_SWIR2_startSnowfree","spectral_blue_peakSummer","spectral_blue_startSnowfree","spectral_green_earlySummer","spectral_green_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NDMI_annualMedian","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NDWI_changeESPS","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualMean","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_changeSSES","spectral_green_changeESPS","spectral_red_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
3762.58245551325,3283.75138698214,4204.65028740454,4838.20831829244,2494.60083231213,5214.6797497301,5784.36630752264,3325.02163322788,2359.74854807371,444.416760873502,5812.20640259902,5499.79043755064,6482.98812704072,7207.16536517977,4160.39833276711,-6139.8341411325,-6385.01457360318,-6817.93336120903,-6762.72770642724,-5055.8119801397,2972.29659069591,3414.65249008238,2496.81651863151,1116.44379591157,962.982313052013,1232.40593665905,445.036858164294,646.251701248165,704.559735190833,613.802480539738,624.211120647947,25.2768315566875,-0.00119040976019783,0.00736192007445626,0.782229154639774,1.14869889153375,0,3670.05128539996,3501.80281157415,1972.30642441872,40.0156470497668,9.10873986594988,-2.3506007246376,12.1327821796974,87.6562309712265,729.342100337384,15.8411460493612,-84.9713296968146,5661.83228037047,5679.59672349459,2635.24062059098,22.2617202829852,25.2801067371286,-82.4424116842931,-6436.98625789673,-6287.49082214082,3450.63102376938,-37.3428230830267,3.16461427707232,15.4587840327706,-34.4484534084278,621.928335402201,638.32627580018,-12.8571874100736,-4.42035305717732,448.83383168892,-10.8070620664977,-6.65106259275392,-7.84104305290753,-6.61948874493994,-5.56269829733317,-2.39131077593606,"USA.InteriorAlaska.DEW","presence",0,0,1,0,0
2096.77292644013,2301.53653376392,3165.5642095572,3135.17752896917,1285.24150612954,3615.69895776621,3281.66369342008,-52.7206167397919,9.05200612594693,-2257.38570319806,4054.10661163993,4406.16339078494,5671.98677270472,5632.82592994584,2671.58046635741,-4670.35054106843,-4123.93556031354,-4465.50726657275,-5118.63438980076,-3830.36937190622,2022.38962226027,2595.69650137238,1732.71856187135,1666.35481437743,1677.26589147425,1682.79367471427,581.161452930226,603.47080503885,713.147236934033,821.071408738525,876.401013032876,-141.361394985084,0.00948995538055897,-0.00686576093236605,0.676737904548645,0.386532783508301,0,2318.23036685171,2359.21634798859,3121.24019226921,10.5736450500745,-13.1941276204544,14.7330796995501,165.453230141595,-19.3657902864574,-1133.86020445675,109.70922454151,-103.15864103455,4323.82023008006,4378.361369786,4438.81258231086,119.65908720922,-20.5524553435407,-109.329884232889,-4495.32018212072,-4696.16620898102,1688.37113738762,43.8007691058648,63.4768306589873,-4.84081980504433,-52.6196147118148,1529.21361386382,692.983595780951,20.8612967962308,-11.6171258172969,573.741154781486,-4.47443481134956,11.5355597702008,-7.23173491060222,-4.68934608518238,14.1442118360629,-10.455720600507,"USA.NorthSlope.15","absence",0,0,1,0,0
2710.28524437956,2625.79132260366,3482.62787964773,4032.93611255689,1499.2897390568,3533.04037309561,4087.99428507367,1979.08087159852,930.154134413074,-348.733454024341,4360.03790025705,4341.32763920324,5651.45544312238,6566.91882678058,2396.35259469109,-4939.67088973187,-5281.67202660903,-6006.19596769829,-5972.5543180792,-3408.52148287274,2668.66632370347,3084.88454134062,2379.89107287283,1424.00476717894,1356.7363685667,1567.495389246,558.607099443874,894.026934074888,856.596632407399,688.231744424739,805.135238272959,291.862219928395,0.0417448501620028,-0.00296073365542624,2.52283101611667,-0.344197061326769,0,2741.8816461281,3049.4574113275,1172.48083845718,17.106833194958,-56.8833512528852,1.45971211281175,17.2976893788099,-61.6302710484309,577.539278198084,4.99548302262435,28.7657582231581,4595.98116015645,4953.83168264084,1953.42328921824,21.9980760711604,-85.9234277658555,3.90834887155674,-5063.4282729536,-4912.45280713664,5029.22394467897,-56.6450998217339,-2.92348168090175,-31.7044037484812,15.0411060057643,1094.08951211122,894.198772760584,-10.3873350137825,18.8990313967069,727.880199223021,-12.0536301493064,-13.1973823830547,28.7069805652747,-11.013392615776,-12.4225409898724,31.5601896862341,"Canada.DeceptionBay.TH8","presence",0,0,1,0,0
-676.662457673784,334.21108887655,-210.034424928534,249.855651177691,326.763517000905,7424.811935679,7973.08337288861,6927.6714733351,6731.50698669022,4642.8619251592,-352.814436927609,927.99928088202,1017.53554198202,1910.47178281591,968.979357747183,-1956.71773339133,-1478.5240782506,-2485.32109059424,-2262.57097992869,-603.558563740954,0,404.154669564251,554.873671232549,140.835065774031,0,147.434117377566,212.111411365322,331.791657879666,0,82.390451258462,246.218725382734,-37.7897372063345,-0.000550753728020936,-0.000522633024957031,0.0436437577009201,-0.00536909140646458,0,249.855651177691,4.82667489056558,1010.87354655033,-25.7288711455048,-27.0523574180133,-22.653314255332,48.2222788877863,-32.2512610123298,6266.56350531261,54.4190382054303,31.9542760979613,968.979357747183,894.434305299905,2263.28621974352,56.5821554935879,-52.5256612255228,-5.26683888823536,-1956.71773339133,-1757.33848918116,1881.76252685328,-7.64633116343401,10.1038667391063,-18.1214300254256,26.3469723523303,244.880587234434,147.434117377566,1.86404435144049,8.28441563376654,174.681261537665,-8.50747840717091,5.30278528413305,15.2771218835289,-8.32648308782579,5.98374108363342,14.4153262121532,"nonveg_1654","absence",0,0,1,0,0
238.094088056853,279.273541761874,-104.266398772994,983.38629417429,593.347435704858,-1833.43234169148,-983.227358178842,-1437.70268225556,-1563.32902872435,-1965.06558513047,1489.4476889492,1577.35530181369,1722.68316845535,2566.97474179522,2075.25906027871,-1860.912728055,-304.840908034116,-1687.72933597588,-937.28668167861,-1508.58034252096,1177.90253634795,1541.79582731465,1614.58316379978,400.648778830977,1072.54384757997,1980.98058161772,822.016026866644,807.634229493955,831.166173170894,607.3160069463,1056.24506837561,-177.095904503498,-0.0957410261034966,0.516657769680023,32.2242774963379,-10.2676610946655,0,279.273541761874,397.966992184976,1087.65269294728,-23.683556509867,-40.2834330721216,-36.3220406697705,66.6203956082185,-31.489073463431,-1965.06558513047,55.1785168141799,27.1525455306738,1722.68316845535,1886.34399225843,1077.52705284602,71.8351368564014,-31.2700582718472,-5.19028095148753,-1508.58034252096,-1259.86999925291,1556.07182002089,61.5750697584261,24.2595527311132,-30.4383791131634,-9.58829985273718,1640.6835523236,1580.33180278674,-2.11690312156917,-23.9962524553214,605.884164095945,-12.7893158440391,13.7481023355516,-2.72494118377601,-16.7895665152592,9.11692537303242,-11.2461779711047,"nonveg_1442","absence",0,0,0,1,0
3762.58245551325,3283.75138698214,4204.65028740454,4838.20831829244,2494.60083231213,5214.6797497301,5784.36630752264,3325.02163322788,2359.74854807371,444.416760873502,5812.20640259902,5499.79043755064,6482.98812704072,7207.16536517977,4160.39833276711,-6139.8341411325,-6385.01457360318,-6817.93336120903,-6762.72770642724,-5055.8119801397,2972.29659069591,3414.65249008238,2496.81651863151,1116.44379591157,962.982313052013,1232.40593665905,445.036858164294,646.251701248165,704.559735190833,613.802480539738,624.211120647947,25.2768315566875,-0.00119040976019783,0.00736192007445626,0.782229154639774,1.14869889153375,0,3670.05128539996,3501.80281157415,1972.30642441872,40.0156470497668,9.10873986594988,-2.3506007246376,12.1327821796974,87.6562309712265,729.342100337384,15.8411460493612,-84.9713296968146,5661.83228037047,5679.59672349459,2635.24062059098,22.2617202829852,25.2801067371286,-82.4424116842931,-6436.98625789673,-6287.49082214082,3450.63102376938,-37.3428230830267,3.16461427707232,15.4587840327706,-34.4484534084278,621.928335402201,638.32627580018,-12.8571874100736,-4.42035305717732,448.83383168892,-10.8070620664977,-6.65106259275392,-7.84104305290753,-6.61948874493994,-5.56269829733317,-2.39131077593606,"USA.InteriorAlaska.DEW","presence",0,0,1,0,0
3582.281990481,3038.6321785784,3530.52796422408,4031.14404390217,2289.44798175786,4377.40329872445,4848.22896565315,2615.08585196321,1383.42814706454,-311.395146648726,6486.82009297745,5699.5021723113,6333.79010710571,7009.60221096037,4433.88751710936,-5879.00193967331,-6353.25449828556,-6998.33092143362,-6882.89115749438,-4931.55083808013,2599.47327696426,2722.71880308008,2140.44447527799,909.109511001367,797.753279520241,1179.0519345431,344.693348226736,600.450088390432,704.688537320435,446.571519513452,486.488696568364,217.917157774592,-0.0353547828271985,0.0323802263010294,2.9778134226799,-0.478613205254078,1,3162.59002262131,3228.04194371366,1247.38992176025,5.78942331229858,-7.38313980816053,-8.23495304838854,34.2600052643137,21.1474889121044,1179.48965123654,30.6153338515944,-37.0018203190776,6189.36177646677,6375.00440168568,1520.73604465448,27.1662678871435,-1.33108280154437,-78.7076563907968,-6350.70749525554,-6099.92541030767,2891.85599369964,-9.30384554377069,7.5195614200077,-3.2181339398374,-24.6289680491848,1054.64617759442,671.156827709067,-2.0831771954705,-8.4713710614369,438.076731674891,-17.7056387211338,-0.842246309743001,-6.11540163416016,-13.3206797736551,-0.0331904660665597,-2.6251218893771,"Sweden.Abisko.NF-SeasonallyFlooded","presence",0,0,0,1,0
350.737271981373,2.32386387052907,153.782734213672,825.626248484199,574.494720400458,-2505.88112398246,-1675.12221774487,-1264.82342921806,-2429.22186044895,-1922.18027153159,792.480854111687,291.877276583017,563.931774624022,1515.07279751023,790.332854636147,-738.348641166756,-1297.89390265981,-1410.5987176852,-626.843459418508,68.1152705748913,1084.3052774037,1198.2523803399,1377.83469293341,1014.32591493351,1096.15019093587,1351.01743375708,717.842073451505,1201.12483757788,873.676345035698,562.326897553445,798.475119515317,713.865974098591,0.103764846920967,-0.470791876316071,28.9719467163086,-6.13138103485107,0,350.737271981373,381.392967790046,823.30238461367,-7.45858161396949,-33.5921757135263,-19.0946242829902,5.24322386977082,-41.5379453118796,-2578.79337008352,4.82488740756697,-1.40903490314997,790.332854636147,790.73911149302,1223.19552092721,23.3094175289851,-47.5570511443102,-12.9549760971907,-738.348641166756,-801.113890071076,1478.71398826009,3.5969413467177,3.67571299794186,-24.1760834141667,-1.18385208093598,616.828127003196,405.786416815351,5.87481685690184,-3.89639409535058,771.910031864106,-12.2030369203246,-3.78037601666557,3.27764907111706,-8.8722055493934,-3.84884307585473,1.52450602477345,"nonveg_932","absence",0,0,0,1,0
2068.68267351088,1158.99030653703,1490.61657553189,950.987922437292,679.686016022819,1826.30758022421,102.702970885009,2420.31900107695,-1519.13300754777,592.502098646416,3115.36132977139,2163.67731230859,2564.02750398124,1844.37594672378,1297.54168616189,-1510.21565669188,-2545.35456562815,-2401.94046039069,-3061.67289232195,-2133.61097598992,2836.78345513215,2013.62339327745,1814.66853655341,1397.29017176083,1810.84954356886,1216.13571324729,800.310415336465,846.454361308691,1573.66702045586,1285.26304461369,1334.6842507406,-26.014373923731,-0.000548839918337762,0.00152163312304765,0.140990272164345,-0.207245036959648,0,1158.99030653703,1269.79269880798,1388.99665748806,53.4229483649255,49.0571502813267,-3.3148205497322,-82.6455813295889,156.691328121746,-221.991135458918,-64.0540720967418,0.423225945368138,2163.67731230859,2196.99675578938,1817.8196436095,-47.0735327054668,65.4228688415866,-33.3625159727205,-2401.94046039069,-2330.55891020452,1551.45723563007,-57.4613790974101,-30.4874096983222,23.3050207393606,-25.680024314964,1326.1915711838,1086.67243045699,-16.2265612654754,-34.4632809840024,933.759181990204,14.2632534643071,-15.4440198534893,-9.29566163240509,14.9729962094541,-15.3652979505523,-12.3751648302303,"nonveg_680","absence",0,0,1,0,0
-142.405163166832,476.391977718204,523.964622213372,338.693418494632,314.778473106394,-2427.02708619992,-2758.78417531421,-1507.87482079342,-3533.28498541471,-2301.46464231338,482.272354376766,1159.05313812615,1452.53935946923,1233.51220150712,620.763265084637,-1822.63925922102,-1138.0907371893,-1357.83196470942,-1632.14179067131,-832.394516856411,749.501979481794,1077.20737181402,1378.08255597646,1903.54735562939,2209.49156026142,1999.59463615489,766.439822928136,1107.35217303001,750.820221395773,864.356428167914,851.07405327729,267.198624728463,0.0410287827253342,0.166413396596909,9.87068748474121,-0.528382062911987,0,338.693418494632,302.284665673154,666.369785380204,-19.8775494031837,9.75111598519683,-58.0595194952059,3.67215625517166,17.4608994270679,-3247.48552113784,1.55277660746104,17.4057906487004,1159.05313812615,989.628063712779,970.267005092461,32.6626020491458,11.5277451559004,-14.674311067154,-1357.83196470942,-1356.61965372949,990.244742364606,8.28249863259591,14.2480605361836,7.9858554460378,-1.68830927963481,468.674094654613,312.77112396755,11.0905279829867,-15.2972102316013,870.720848868342,-15.6442175693308,0.821941477945163,3.51471577325194,-16.2422353828922,2.55602432409346,0.810900589144575,"nonveg_874","absence",0,0,1,0,0
2696.93020826121,2783.05090295973,3243.57111888427,3272.53818259404,1956.13656281997,4614.33219881826,4366.2514378298,1919.9580953996,1048.84316728645,-852.876214456857,5437.10719276918,5597.49686573483,6226.09443012495,6258.50104771046,4273.24011802547,-5669.36603022609,-5918.54140216032,-6143.3881292263,-6459.10790972081,-4861.51036966669,2092.06251549564,2315.35305314399,1793.73069893926,916.855286604148,957.453427338312,1206.94277704684,402.931281912578,482.560789114774,595.175109002339,612.985515342906,555.490349470122,95.3650884622161,0.0451719291508198,-0.0143053129315376,2.73678874969483,-0.265231189131737,0,2965.97554333236,2927.36861346669,1350.22234711409,24.1993964910788,46.135288218666,42.3120675500243,-1.28233567488375,87.0370426098938,728.324679513325,-7.14691596135703,-29.4724025295098,5474.51137816288,5414.94913231227,2103.69914606421,-5.62589952770713,71.8392746791997,-44.1727690128945,-5229.29959122316,-5251.78506935932,2211.61597901185,-53.3499254398585,-7.26027314964934,32.8821525798241,-14.1914980456408,580.181147518266,478.915600426996,-12.9757163572282,-5.69713536325318,588.745757828458,0.937843370942137,-10.4506951790417,-4.76783192974767,0.959192265758745,-8.75724363971845,-2.0980145316573,"Norway.Javrresduottar.EC-Betula","presence",0,1,0,0,0
532.012711455864,534.030820975963,-88.4788834381404,670.013857452904,160.57100116282,-982.80967993372,-30.5707881406764,216.028960404192,-1298.96803013034,-1441.63711515673,828.571513949364,878.671491585935,34.2612421836428,1038.27655822474,336.166216198304,-1341.73008329004,-1466.06340550855,-2513.76001034832,-1259.7277218426,-1723.40512161824,2446.9411592117,2369.75843163218,1908.5465132571,1996.17426981552,1834.07470745541,1721.1282309174,1319.99622614634,1195.13349036087,1752.55738126146,1288.62704748553,1981.30704304319,368.833149436843,-0.00417868373915553,-0.00659457920119166,0.59255313873291,-1.12418723106384,0,532.012711455864,361.629901521882,758.492740891045,16.1496395779584,-151.698548178209,-37.1107089141031,25.2894398533127,-190.447778358609,-1441.63711515673,12.7874455669438,196.37830842526,828.571513949364,623.189404428397,1004.0153160411,8.73771017814058,-200.803063208219,168.882049880458,-1466.06340550855,-1660.93726852155,1254.03228850573,3.41676506031031,-3.21594698248015,-130.729918781004,68.8402079260324,1183.97957516539,1079.22482946267,-13.9613642148422,32.419912472023,1200.69393350506,7.85312143465616,-2.32329405048433,47.8269467904374,9.62737445374961,-4.40366575307259,24.5713282893365,"nonveg_955","absence",1,0,0,0,0
856.042912459215,1229.93297391662,1252.02446795269,1303.99826499947,429.173171758791,996.752392169038,987.688990769581,135.351270921648,-675.792351184999,-1438.93832129055,1874.35304345572,2718.60163190146,2722.23056200234,2729.90624449873,1085.10234682584,-3075.27094408452,-3028.06819409358,-3168.30489357654,-3234.55572670365,-1889.65598966577,1618.2545772024,1778.36645844062,1313.88482645324,1370.41577008774,1400.66067883912,1270.68747653502,764.04031080766,811.971415982249,925.115818510808,932.883118126896,996.692048916618,-140.688247007695,-0.0176941381942015,-0.00622658742940985,1.37888029962778,0.916162190027534,0,1079.490668386,949.059431997917,860.114962464515,5.27166609445475,-35.5501989153959,-8.16999421506732,28.9277404781451,-29.2058270044158,-775.183276575888,18.4466334958938,51.1373242103538,2356.32636426145,2025.16270201867,1752.04420352214,29.5288076463656,-43.9846805622566,77.8473777247543,-2716.1787625776,-2525.16949544184,1553.21288107845,8.85000493045781,5.61698212605318,-26.5816200553002,19.7802354447113,288.372334068754,243.496101509163,-1.10528378054768,11.3341016995697,823.244536940659,-3.86478631627241,2.68233461502931,20.1606661748164,-1.82211133917039,2.25259269069854,17.5094652537502,"USA.NorthSlope.HoweIsland-C12","absence",1,0,0,0,0
113.517270202691,232.012743548967,723.131345455378,470.894976262922,-320.622544838374,-2250.33070975294,-2728.57212386764,-538.494410495003,-3250.85286473158,-1062.20076654124,419.316073386794,744.803873587781,1630.12260535115,1184.67033147737,-590.104351007714,-1052.99278370754,-1498.8466537978,-571.695927976175,-1188.05561432645,-71.2949984139314,1262.99860922198,1250.97879684683,1536.2891998568,1944.31988437016,2228.11528615026,1730.78443642372,839.296492527636,1852.48027130765,1107.17512370643,1111.17947504396,1000.10196214571,-142.672153922198,0.0270389411598444,-0.0567050687968731,3.75501680374146,1.77018022537231,0,232.012743548967,243.786758126317,1043.75389029375,14.004510162615,42.0393948654094,-52.2731678159228,-18.3745003573882,79.7069023524502,-2756.45280178967,-17.4430003078708,-90.9499760782323,744.803873587781,677.761706559075,2220.22695635886,24.6888470351798,74.2420456456299,-126.474104537624,-1052.99278370754,-876.57719564438,1427.55165538387,-4.35686550383599,-0.387735883069493,37.2922234435052,-50.6911607400006,698.538725784386,497.330849726538,5.62434488427505,-40.5422002542987,1128.32884239337,-25.2630557171845,-7.42029198539654,-30.7284310658067,-18.1361512662777,-5.71253906229718,-31.7726459828085,"nonveg_751","absence",1,0,0,0,0
2996.86353736652,2599.08830221594,3614.54597177215,4178.95388797129,1839.51122462125,4768.39123561936,5308.10563481644,2106.73570820185,1674.81028994633,-715.333194399545,5818.04430204088,5086.96761985598,6600.51957225887,7408.42387613687,3877.74900971829,-5782.56033229784,-5882.03492362119,-6594.27168778798,-6730.24122727135,-4287.13456478015,2225.81434033914,2744.68785333627,1979.15593597781,1014.31340766755,912.268259841922,1191.43005859963,385.691615074766,543.354341112529,578.787691711478,546.489738278829,479.691693518436,-313.063770855051,-0.0047568331938237,-0.00114084970361243,0.2944349249204,0.135646825035413,0,2625.27652339951,2873.70155453959,2413.59686324176,26.0939553127435,-16.2421959425449,34.5615375714143,48.4419697959399,-14.9768894079582,482.721356122616,38.5358283195605,-35.5216057867803,5432.42360954878,5592.12407046395,3625.19659269247,44.4797533638609,-27.4487512529326,-59.9417236703304,-6262.45609333881,-6037.28163504874,2576.36567407503,-17.7671034373683,16.3324289377606,-3.437500309959,-12.7286658644404,258.084108906878,274.989819025811,-1.40442502927176,4.26453895465065,380.350047074139,-4.01096873877759,0.289037751119836,2.38236736864239,-3.1628591263176,1.27204069116592,6.16530709432478,"USA.SewardPeninsula.19","presence",0,0,1,0,0
3667.82561352612,3053.52550405311,4383.40762186836,4939.91858876656,2468.07283456437,5637.80599784486,5937.98504166034,3038.86074617192,2508.17046604874,206.464014387231,5803.13837906087,5148.54371682467,6683.47662012791,7368.18822101204,4013.84847838244,-5991.37793097574,-6162.5301276553,-6676.85203701144,-6908.45986869312,-5072.71954374174,2974.98227367251,3430.32793841469,2577.21639754607,1074.33490363785,963.841509579904,1433.00680009523,441.67537778662,606.228073455911,760.891135158561,687.027836395437,583.63038016005,-158.003659219702,0.0140430031344295,-0.0141578234732151,1.15039873123169,0.331138414144516,0,2927.71021698703,3568.09002824246,2171.22904004122,9.93497214654155,5.6339127973013,6.06289581674768,75.3603234921797,26.8707624878808,864.782752563081,57.7398314551599,-87.1965987957054,4921.30722344809,5638.23100836141,2784.1321151625,67.6194196868661,-1.76156836411419,-110.979754117669,-6315.45053813348,-6245.67694342241,1579.17536295973,-7.26925467293898,25.6446493504285,13.9122400224653,-49.5891324356963,479.416138659184,458.022476546569,-2.82831766790341,-4.52758372070753,479.800020680288,-6.64204610324111,1.57508806134641,-7.7097017933351,-5.44306329961736,2.25906825926277,0.646769465994595,"USA.InteriorAlaska.BLOWRIVER","presence",0,0,1,0,0
3679.47388421863,2872.71561866464,4078.36431439291,4709.86667753069,2533.40590447758,4968.86852405318,5422.3570420016,3015.71999008396,2173.29073772932,237.904160706003,5747.40354241863,4938.18593983367,6257.6513276421,6930.94479096156,4372.47298315999,-6013.0557496085,-6089.55026126964,-6447.75652644218,-6558.09137757495,-5517.40069915404,3089.38564723519,3510.80027977794,2649.33208192547,1184.61166951358,1082.74889938085,1360.91210376867,462.39399792716,505.041947637655,715.897712917229,701.775719596242,691.081808041753,-15.214822657856,0.0307294551904003,-0.0225674321668015,2.20325904753473,0.942041298747062,0,3496.94165625157,3610.8062856554,2291.52789844717,41.9360372968334,7.74088014691324,44.2301492454084,38.8062369055038,22.977742835748,1232.96684154186,32.5824921800099,-50.6763173424654,5578.36881185443,5733.07765731186,2913.09449329165,34.4985132929731,20.5362017973799,-65.9885975150379,-5913.21942471342,-6034.73439879776,1426.14579327871,-27.3828997389693,11.1925343233831,10.7444371936104,-30.5568297918842,347.016719608562,362.936946388519,-8.72437223335747,4.82326906880125,486.478544542526,0.541691320949416,-2.66696362604722,0.0986490007272724,0.61097761824033,-2.01386451740876,5.61257218745366,"USA.NorthSlope.Ivotuk1","presence",0,0,1,0,0
520.684670371189,376.429867313527,317.982688531187,908.792819382372,314.630963762083,-3389.42768655909,-2383.88333943933,-3474.6070394777,-3411.36367121726,-4265.20772184881,1555.30068458159,1404.97033878888,1364.21432217156,2118.87943666141,1138.15021242687,-2186.97853621627,-2340.72185401692,-2484.20180971119,-1713.61253431701,-2290.56498247401,1076.66450590008,1384.35827056087,927.355798328838,1943.19478455544,1950.58499242679,2037.12291329171,790.113872211308,609.542495731458,719.147114162237,638.306298407719,899.313387016819,298.847985715486,-0.0131006967276335,-0.002017438178882,0.87968510389328,0.123510606586933,0,376.429867313527,487.704201872071,594.161855620289,5.5690190975434,-42.2007236322275,6.69411482184269,22.7849040981133,-71.8245962228401,-4066.80345405571,17.7145887253635,11.4302476164704,1404.97033878888,1516.30299892606,980.729224234535,15.2318581643194,-53.9046510349892,2.71706777448817,-2290.56498247401,-2203.21594334708,770.589275394176,12.793675727007,8.31604769353495,-34.1067641040052,3.48516792425833,423.839542871857,285.026708227782,2.99204895464145,-0.4926805247568,642.794803790953,1.07369702264329,3.80661044978511,2.54967987401846,1.2874809493901,3.69785059730972,2.53759012453998,"nonveg_745","absence",0,0,1,0,0
79.546392569128,-425.050303666757,1910.19125963112,688.753014926356,321.030489317746,-477.532681062881,-2648.04594690175,-130.938239787163,-3403.32459715666,-982.839088359867,417.441802481632,-29.8891279973707,2487.14796629289,1205.73251069021,441.123844933797,-1887.16404236548,-2420.58857820658,-830.731947406,-1997.7675458069,-510.187167035349,2051.93276012386,2022.59475092616,2858.63204191953,2873.79607644572,3694.44367226577,3047.77613475251,1065.7002100473,2428.98632292087,1704.84205616352,1629.77609421508,1528.09479742016,-894.834449746562,-0.00958172790706158,-0.0291612017899752,1.79573464393616,0.159401252865791,0,321.030489317746,514.894170555519,2335.24156329788,-10.0618373645258,135.715360522752,-107.261185192804,2.28642950050855,241.168140648763,-3309.15038791996,-3.76696836946778,-237.118241025528,441.123844933797,904.31139928023,2517.03709429026,31.531628328343,142.379495066964,-251.703709429026,-1887.16404236548,-1529.28785616406,1910.40141117123,-4.42414013765654,-1.17352036790785,88.0704536001729,-134.065964468472,964.541644446422,820.647595820056,6.08812806491098,-82.0647595820056,1500.90424952884,-40.4012386910742,-15.7462553715118,-25.0939565879052,-37.8823134001792,-15.2212109224388,-38.2098571990464,"nonveg_637","absence",1,0,0,0,0
2335.07112987025,2553.17427946231,2558.97944252724,3012.48941052902,383.823286548293,2854.73830435273,3438.57414194472,-883.844176994923,510.904328768546,-2494.13010519913,4380.31238345365,4957.72396159316,5005.34658566382,5596.9444855761,1497.83012442217,-4430.23492602603,-4558.39558107029,-5355.4057198807,-5173.01903109925,-4346.27671997532,2173.11406079623,2412.41857761414,1109.90531362863,1378.12301456834,1239.87599978278,1132.21110528482,576.572999662422,473.288672100448,782.476587929223,687.106329767295,809.192984968951,337.352393622058,9.22600229387172e-05,-0.00350198126398027,0.205136880278587,0.066405825316906,0,2364.3701494623,2184.25754377192,2267.22738188821,29.2730685407043,8.40394377937099,32.03824716231,82.1057942690123,41.3774701903175,51.7242231824757,54.9255447311165,-64.3004610152595,4711.64123023106,4287.08083606207,3588.38608626165,62.4429470425347,13.564048330112,-72.1919371215036,-4779.16770550476,-4759.87820057736,1393.51995481408,-2.14956848580782,22.8296841680914,9.64290453355131,-32.4264174995476,444.25598566189,222.538478235067,3.93609347702629,-9.11766269033859,564.780680515567,-2.65271381170231,2.71113531918157,-5.06502306170007,-1.52091667353974,3.35244048485332,-5.51557607745198,"USA.NorthSlope.14","presence",0,0,1,0,0
2919.68477514853,2320.75519717359,3045.41630873656,3490.50969793478,2028.56676124819,3639.0013141332,3863.55475481738,2443.52709899344,551.840826165609,-401.145261115652,5433.85556014345,4735.611680593,5588.98751678895,6150.47557251297,3800.04524314118,-5332.49051685034,-5646.25498418777,-5932.50396561316,-5956.92352751271,-4520.93709865373,2376.29796278796,2592.81832195252,2018.799504622,1124.03954299858,1151.82518220451,1168.85864427725,498.791804951714,640.411379393057,714.89571126894,614.154349034155,663.812407250133,285.971640682166,0.000647482287604362,-0.0125961912795902,0.72716817855835,-0.439721783995628,0,2734.06302721364,2854.66658782373,1249.7715715591,2.8511659541778,-0.912664823232471,-10.823816351722,19.9928238283124,20.7787774066793,274.277899419487,13.0463779831965,-46.3500458577814,5135.64288125372,5288.96225217377,1579.14565656927,27.2823942319189,3.478493055331,-63.1658262627707,-5773.7970865151,-5512.1252014803,2298.50997814781,-22.8649397259786,6.94502814987096,1.33432101702365,-24.7753444903383,444.33669092276,335.468596183628,-1.88016575933277,-7.57631889472473,530.161573065639,-5.9722894885251,-3.66043918370136,-1.68446634613717,-4.16458306660028,-1.94048552541958,-1.46011739578917,"Canada.DaringLake.LowBirch","presence",0,0,1,0,0
