"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_SWIR2_earlySummer","texture_NDVI_peakSummer","topo_eastness","topo_northness","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changePSLS","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeSSES","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualMedian","spectral_NIR_changeESPS","spectral_SWIR1_changeLSES","spectral_green_changeLSES","spectral_red_changePSLS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
3106.37320185472,3259.11141868635,3421.53033329554,4185.02380898004,2454.95920399311,4353.37599413962,7375.999663176,4772.92049998405,-6319.04473666932,-6019.62102280769,-6873.80766502728,-6420.17364040047,-5150.69333960527,1059.28069183659,88.5882587862929,-0.0305653400719166,0.0365555364638567,0,2824.86675771095,1372.97524194513,18.6114085856618,-1.32021473077961,5509.54063768065,5351.31019499232,2275.24859906835,-44.1895909321526,-5939.77229428091,-6014.03716487013,-11.826446160892,-23.9533494935242,36.5390625045084,2165.08749966495,6.76354515967594,4.51713244206485,6.65178704900651,-9.61971284060055,"Sweden.Abisko.NF-BirchShrub","presence",0,0,0,1,0
2548.95270764523,2494.43686870909,2665.75863641554,2946.6699937438,1829.60505374418,4124.76731248998,5109.01228629752,3292.25336638001,-5146.64845975775,-5452.47094997336,-5954.24406164095,-5756.37224179373,-4194.81461051322,1404.50452830934,-102.617682684442,0.0240447465330362,-0.0249812896880839,0,2716.67440478161,1324.9549367943,36.8043037998416,-28.5745068772589,4845.5389014529,4374.02895447498,2074.59932726278,0.476835641319243,-5930.46221211177,-5389.12576854554,8.17854132619618,16.8486851243784,-5.91438908355269,2246.81770295351,-20.1332550567753,-35.0632689947872,-7.80108511038866,7.60469301313647,"Canada.ChukotkaRiver.TPO2","presence",0,0,1,0,0
1106.38401475707,1165.31457728758,1174.21776832423,1149.77135072102,681.221987555738,11.7777498472503,2091.49521328974,1141.235200323,-2201.67573645531,-2435.04652005021,-2602.89516366759,-2820.84190437773,-1607.40518537994,2343.94940427982,148.699322955624,0.0102751225233078,-0.0219746269906561,0,1309.29140060628,633.901741699576,12.6207491260008,79.2377177124471,2157.27645295988,2027.62537095891,872.333180652525,-68.4537987316633,-1712.82273269898,-1835.68054412326,-30.0627670977472,-48.3105095337764,132.550800946204,2471.56446658627,-5.59788281844399,57.8403557846669,26.5637663203262,-15.4764820798591,"Canada.PrincePatrickIsland.MouldBay-C00","presence",1,0,0,0,0
1735.69829899811,1701.47793427044,2229.28243558009,2195.6943006461,1430.86074635219,681.159506815267,4671.83168581538,3179.01953817973,-4286.33495458939,-4455.34611294717,-4427.09939941534,-4711.55194382853,-3424.3150205967,1679.33915119177,121.891960582492,0.00846723754269381,0.0208158282977012,1,1716.8599901051,818.241920455508,19.4819504870359,-12.0678919415135,4024.41282702961,3795.9225736758,1471.655110212,10.62523343753,-4017.49299980836,-3839.96892760503,5.79440197519036,18.1112539997358,4.5252658253872,1716.93559158438,-8.86756139146005,-2.14052645683619,-0.485876121547927,8.57591658513859,"Canada.LeRoyLake.TD4","presence",0,0,0,1,0
1708.463578447,1523.78605312439,2320.97098315126,2791.45521599732,748.139194043374,676.229522579712,5252.73302532641,1906.53058753239,-4375.61326717299,-4623.09658470424,-4709.93107434718,-4634.1225026927,-3839.51536543403,1554.4140112552,-105.170541554048,0.0017185427248478,-0.00227290973707568,0,1877.42190621797,2720.07315544923,31.3646620917272,-12.1047266309944,3945.96828566672,3757.90446831994,4252.41433034576,-106.097280038088,-4242.03843196724,-4436.26170879081,-20.3077634136409,-70.2516914040684,58.7731375313596,1869.92577430469,32.9188160347672,13.7567878879335,8.35444360934762,-27.2055638191329,"USA.NorthSlope.FranklinBluffs-C17","absence",0,0,1,0,0
3441.15459880161,2438.22902307478,3620.40089082121,3949.99045820392,2149.48625258193,3252.17231232299,5973.4402745091,3544.76474975197,-5097.37580050385,-5894.69955666936,-5906.21630873319,-6095.59312255268,-5100.45302264049,1566.11162893212,-192.837106293552,0.0120187181358536,-0.0118564550454418,0,4080.16037779541,1802.22604734586,31.1363782064624,-59.8717202517392,6099.54866675273,5453.76593234629,2316.61927446335,-9.64509338249362,-5742.98624940037,-5418.57112177882,0.645950029382406,6.22232222219054,-16.3534660777325,3224.13526110265,-3.52857379739308,-11.5286513284912,-8.71740235904686,1.35417497529005,"USA.YukonKuskokwimDelta.UB7","presence",0,0,1,0,0
-796.1043791304,559.822228947115,420.29593305453,578.08110676062,977.740279917041,915.024834237345,1050.03772039388,1393.40834534347,-2837.53231620029,-946.767855715351,-1015.73532714654,-635.960499481296,406.679781399316,883.447083773704,-307.442768717272,-0.023419601842761,0.0226182546466589,0,559.822228947115,1773.84465904744,-46.6801226065116,15.5029217658428,1050.03772039388,730.138256712353,2116.44171403995,-17.9170647023669,-946.767855715351,-1005.86324342883,-85.3740025684106,-37.9774827665242,7.66305238124299,1655.31136640615,28.7381982634573,18.1492572594808,6.96385039510458,-5.70596192528326,"nonveg_729","absence",1,0,0,0,0
-142.063914106544,-830.672510035623,-148.835754363344,50.6366533066324,-546.507470107138,-3189.31859389838,197.014248584836,-485.434994027271,-452.809248148335,-1785.57080720786,-1013.9938789359,-733.922326486399,10.1902477900606,2198.97984512338,158.702971681102,0.108110956847668,-0.180660918354988,0,-148.835754363344,881.309163342255,12.6388611250186,-68.1836755672279,-224.487068381667,-267.438596289957,997.507792864968,-24.5339857700432,-733.922326486399,-795.221202597686,-14.4687342480749,-31.1190613832775,-77.1576928271964,1960.16949562674,-18.5648900524501,-46.2478528626582,36.34197966397,3.15565823311966,"nonveg_558","absence",1,0,0,0,0
3251.11302710278,2516.63177070298,3820.56911953604,4358.10341691195,2061.43082389019,3328.59990352635,6251.09235389283,3380.85784425384,-5482.54060038989,-5620.49846517433,-6203.95945429158,-6029.3668426438,-3779.28816908888,1421.83741012052,244.255731165714,-0.103738882806566,0.0905886287490527,0,3515.65731949618,2152.66930463578,29.7478410022519,-51.7177116527356,5161.31048288662,4994.11603552848,2784.33186941981,-59.4333027804198,-5792.71970610816,-5559.97595883571,-23.4052261136566,-36.7664364845499,9.06751922390652,3099.49540353621,4.1546429601345,2.41507131294583,0,-52.0770939311091,"Canada.Yukon.UPPERQUARRY","presence",0,0,0,1,0
3200.63361832552,2352.91890556268,3676.15666683093,4310.03205025076,2018.53533865835,3088.73136328373,6820.46254053954,3263.15875322787,-5907.06568802679,-5698.60322769178,-6171.82289764342,-6429.02158010628,-4122.18765525575,1324.84141044905,188.67085249162,-0.0354923793011242,0.0552692624429862,0,3073.85419820648,2085.83929289762,29.4414845234117,-25.6455672712388,5119.51357103963,5067.90352611415,3252.55529699213,-43.8585095482397,-6155.70417024099,-5776.67726873914,-60.6362094983945,4.28929187702353,51.31754494873,2536.32243889663,15.3339137587511,15.8626562315559,5.99716254574289,2.03352004636925,"USA.InteriorAlaska.LOWERQUARRY","presence",0,0,0,1,0
1869.15105747414,2028.2139543835,2344.01749167742,2875.36068682919,1166.45004117674,2526.96937295805,6382.36191608224,3278.92059265194,-5603.80728068719,-5838.72667871731,-6350.05913957883,-5849.45320029682,-4550.50439097156,949.469327336194,191.944823453633,0.0545369293540716,-0.014685355592519,0,2542.06770474401,2639.15069250428,39.9049286907751,18.2149391602941,5563.42994915476,5427.00399921673,4528.41164183175,-163.301092998103,-5394.59244070386,-5599.54533119256,-22.2559216772225,-126.096289263921,97.8556901368959,1940.43386060497,20.3065257184018,63.2413030650053,19.190246762721,-33.970353368346,"Finland.Javrresduottar.EC-Hummock","presence",0,1,0,0,0
2616.48546856257,2019.07813843901,3181.25699349507,3820.72397994695,1615.41028808212,1140.36597258545,6351.33003807724,2766.30058307571,-5200.07821522456,-5029.51084665402,-5781.15838553577,-6265.61246479158,-3695.52969172536,1506.09372354634,-0.788568019209677,-0.117354424794515,-0.046382237970829,0,2554.60755054957,2467.92683583895,47.6596357988963,-30.4707771135971,4804.99126442071,4328.48824157346,4185.96881487767,-61.122446688572,-4792.6924161089,-4910.11738751651,-51.5013249079336,-3.01464722625091,51.2169469393891,1784.12425174705,8.52921418173244,28.7830052860409,25.7484692054046,-51.0789175234329,"Canada.Yukon.SPRINGRIVER","presence",0,0,1,0,0
4030.79425971702,4296.77360652356,4729.52264648757,5146.08186559493,2684.9930318379,6383.11353135278,8377.79459450573,5549.53839787509,-6582.11900494216,-6753.19338527888,-7421.29722782495,-7306.78117345828,-5780.88125083013,1006.09748967175,320.355360869747,-0.0531931810081005,0.0740639120340348,1,4184.04229629187,2106.96206211013,20.1688814231023,-26.9539978420954,7657.9768882843,7482.57853867818,2228.27245280626,-39.1466807743908,-7120.32731179095,-6696.25828354848,-77.4571962163554,-15.4368669552531,37.2425506927731,2580.13359921945,30.4423984224174,3.87485744624438,5.27722969214189,-11.9428870214753,"Finland.Kevo.4","presence",0,0,0,1,0
163.946169913963,901.010179216763,639.578469099651,243.996483084264,304.769874661387,11.4514784010117,373.28290505187,139.981084208791,-0.700707239074234,96.0523972960783,-176.620433078733,-561.367498072073,250.103619672755,1451.8665359235,0.224730166892173,-0.283094644546509,-0.392158150672913,0,304.769874661387,737.0640093028,-2.42799490943835,20.1101315474701,373.28290505187,494.845940088175,788.856492419271,27.1731975683989,-0.700707239074234,-78.5065242842094,-4.32421253296257,29.5959280764108,20.9748331057547,1605.41583162056,-6.081606806772,18.4624991753035,0.24373850871262,-9.23417133937227,"nonveg_875","absence",0,0,0,1,0
3246.660272018,3253.26263767381,3849.5341999565,4054.87727738386,2370.31387115451,5519.80167246945,7737.58129964768,5333.12868392975,-6771.92531919272,-6708.85851439132,-6952.78053665567,-7016.08148085012,-5618.10780570773,752.399533406115,-211.447712633061,-0.0932895347476006,-0.0792737886309624,1,3452.26381380873,1746.47819068372,36.3482508046367,-20.4502326688635,7307.43936040559,6759.88597421176,2422.52232678218,0.278771878097473,-7028.85766176706,-6933.3425586462,-23.1046680079234,17.1613075949548,34.4415980323586,2202.32208420816,7.96310157994773,-0.959768432914643,3.91295189629018,1.88347815090098,"Finland.Kevo.7","presence",0,0,0,1,0
2018.44822094685,1764.42210614856,1927.83099452771,2272.90342616282,1258.59776644406,2179.73279529188,4287.59352665839,2742.9174957005,-3953.84703411664,-4230.16396338105,-4866.18115641003,-4709.09696855919,-3271.07416169681,1434.35216036228,634.202398612107,0.0491603352129459,0.0132766747847199,0,1878.95268450479,1038.55599663079,12.9686507463562,42.1663970247181,3633.20972211446,3784.26614145769,1566.54980802989,-59.6627154543108,-4440.57182356673,-4068.27111504186,-55.9060102753485,-24.4759568153354,127.971682723776,1951.89860181664,16.6934293124809,76.9588710956002,23.7262679589216,-10.8334046836529,"Canada.BanksIsland.GreenCabin-C11","presence",1,0,0,0,0
74.775032717291,428.502190934944,619.154228557077,1061.80815958596,-623.918118802989,5282.93110416371,3879.51498314913,-2109.38249517345,1319.53307527946,-2068.9718645383,-2660.64079758837,-2424.21417097524,2896.5914898136,97.9363623062788,-434.595407059168,-0.00312332226894796,-0.00230429857037962,0,428.502190934944,1685.72627838895,19.962661472008,-23.8315047027667,2318.77065030528,1458.33516828539,5988.89747832258,-106.031931698148,-2068.9718645383,-587.540453601771,-45.0588118438324,-33.7752323733049,73.9586166312588,589.617483552469,17.8018808939308,-12.0672969383571,-3.76816507313205,-19.3838202020208,"nonveg_1626","absence",0,0,1,0,0
-85.8549237404343,898.218584460095,702.71678139804,612.10908692879,836.063852848823,266.550775366945,866.770143950342,971.123455453388,-2391.20839941997,-1408.53890909092,-1612.79951173669,-1694.40349849721,-1285.24137369027,3047.98291343548,403.70461669604,-0.0240835752338171,0.0108149163424969,0,702.71678139804,984.073508200529,-29.739315373847,17.7728911874595,914.449073655154,757.261357926512,1140.66808814529,4.3344481549829,-1612.79951173669,-1678.43833848701,-35.6763556686999,7.41854425095661,18.5691456950699,3261.38913973004,24.0360761766124,12.8425657746986,4.30518128769919,-7.3020451723955,"nonveg_1261","absence",1,0,0,0,0
291.181977579054,-272.804105156936,831.459214709506,593.312026397096,786.851625265977,-4789.51605185723,1491.14636438021,1423.99836182264,-1461.48875457814,-2106.53676811468,-765.919904824709,-1165.05367385186,-663.574672266174,2310.10115364511,171.989748385384,0.131720691919327,-0.0781276226043701,0,593.312026397096,1104.26331986644,-19.8267859074769,-46.0109716611018,1423.99836182264,1192.89356692734,1469.45703848553,11.757001795911,-1165.05367385186,-1232.51475472711,-31.9165632924785,17.3536421316153,-55.8590359704153,1265.27618080655,8.82768128586964,-46.8093662931581,-17.7908364817396,2.21127585931314,"nonveg_681","absence",0,0,0,1,0
3244.65397228619,3124.57669550985,3908.47807747199,4240.52740930922,1694.23583973001,4371.36900198626,7474.57515076909,2798.31551616413,-5869.70920864746,-5742.58423764052,-6379.1257105952,-6937.22981863263,-3808.82729564194,1204.33982022062,217.618358342174,0.0171320984760921,0.228469358550177,0,3129.36811397374,2446.29820912641,34.644603697575,-52.5007709606695,6154.04426563634,6045.33138554122,5246.04297802085,-46.4144000551115,-6617.3481608549,-5949.2877722674,-40.2228798086738,-8.90900766046319,6.54011088351714,2395.53690329742,9.73422785112883,-6.77732238883888,-6.77522076135628,-5.49747336463747,"Canada.DeceptionBay.BEGL3","presence",0,0,1,0,0
2615.6993968001,2519.91577836054,3167.34656124101,3253.82003834428,2024.22352516028,3905.69622070998,6494.36641081096,4606.92424772652,-5712.2389856747,-6186.85478846042,-6108.84651483241,-6347.49529740235,-4611.66335551467,1064.88233155187,39.4680866958405,0.0404236111789942,-0.0150780878029764,0,2226.95138224844,1272.49438791765,19.1920609183871,-20.6967237161839,5251.78119722776,5312.62763753637,2037.59018053828,-46.0311998146246,-6308.00991635817,-6042.61255438169,-28.4784932612447,-17.6501383809021,24.8133638995764,1714.25112441737,8.08121956928638,-1.90603326379217,1.25065363298221,-4.56621004206441,"Norway.Javrresduottar.EC-Hummock","presence",0,1,0,0,0
163.946169913963,901.010179216763,639.578469099651,243.996483084264,304.769874661387,11.4514784010117,373.28290505187,139.981084208791,-0.700707239074234,96.0523972960783,-176.620433078733,-561.367498072073,250.103619672755,1451.8665359235,0.224730166892173,-0.283094644546509,-0.392158150672913,0,304.769874661387,737.0640093028,-2.42799490943835,20.1101315474701,373.28290505187,494.845940088175,788.856492419271,27.1731975683989,-0.700707239074234,-78.5065242842094,-4.32421253296257,29.5959280764108,20.9748331057547,1605.41583162056,-6.081606806772,18.4624991753035,0.24373850871262,-9.23417133937227,"nonveg_875","absence",0,0,0,1,0
66.3909570828502,485.774529802712,-35.3989922297712,363.246586079112,320.482685782893,-2698.71000814643,1374.03510897384,639.940196173752,-1622.67230711078,-736.628851397332,-2092.76481933136,-1612.19029057348,-105.7295445456,1877.3468160261,6.52616454531636,-0.26887845993042,-0.429636150598526,0,320.482685782893,521.173522032483,-7.69974935454675,19.3027230382401,709.295029285808,930.007048999222,734.094912800093,-27.5683179333869,-1612.19029057348,-1233.99716259171,-45.9679625019751,-18.4836357214567,50.2272580716306,995.497589515847,3.46048998917992,5.65599536754176,8.9937465715752,-7.54586795904998,"nonveg_794","absence",0,0,0,1,0
-595.649599740441,190.085202123803,87.9743037565046,519.295629030926,6595.83176804538,691.729662703035,3098.64771366639,-404.169098492906,-120.934294321883,-3114.06362111143,-3293.63672928096,-1889.64115810101,1768.40499462916,582.552034039616,605.457875035852,-0.114275142550468,0.575887322425842,0,190.085202123803,7191.48136778582,-189.249509678574,3.2938999473322,3098.64771366639,2512.40001830376,5117.32047318214,17.5246234285666,-1889.64115810101,-1329.97416163722,-49.7194549723959,-45.2901797154824,5.7926809086945,1009.10376476518,-15.8158559344718,6.33693503007451,7.38967733787808,-20.0420561948998,"nonveg_1353","absence",0,0,0,1,0
-290.510992445673,203.335437371129,432.79631444269,172.463155217879,370.722592902041,-321.237673731611,666.317287871578,887.803142384287,-1711.30602474584,-1104.5363032001,-825.661276077722,-1155.04178386307,-773.51590094008,620.929881924665,516.623022463202,0.494364142417908,-0.00787577126175165,0,203.335437371129,723.307306888363,-19.4480466278739,-17.6508366978123,703.758846598959,666.909485692183,853.249853067754,24.8868095387787,-1104.5363032001,-1114.01225776536,-27.5820624648752,27.4483756487793,-21.4519251632601,833.513262683127,8.37289946427577,-13.6104344073652,-5.40870560574632,9.5887592625067,"nonveg_596","absence",0,0,0,1,0
1635.33781112936,1334.60308469996,1190.76134365671,1163.80121369223,749.224770088534,-582.978442833484,2970.10987768157,1980.57159436726,-2349.97796704505,-2652.78986219021,-3356.55713617818,-3585.12782870028,-2848.38689250838,2068.70574964852,587.194389735295,-0.0144088873639703,0.0333572402596474,0,1190.76134365671,886.113041040823,32.8190015200305,7.57061794964492,2996.9683969329,2883.51216294559,1420.21799403885,1.49213995840733,-2848.38689250838,-2958.56793732442,18.4595898319749,12.6983718067836,37.0403828414723,1410.4257364787,-15.4726849029812,5.87888692953265,5.94015090464764,2.05425305909089,"nonveg_996","absence",0,0,1,0,0
3636.66559434237,3147.70926598047,4403.58808106694,4896.47891256087,2591.98688233021,4524.26798532529,7290.83943004839,4141.98284775691,-5971.76046710914,-6030.56833482003,-6597.99983520482,-6772.37432637923,-5180.7988601373,1251.61452258991,-49.0162029332715,0.0140158792336782,-0.0141104855885109,0,3202.21635001595,3118.11742381459,27.3497816263637,-128.235071377323,5337.33247938633,5774.78198167289,4222.12955016937,37.0867026252637,-6301.29378241305,-6060.26826944089,-63.082413788042,98.4752214867871,-32.78465778039,2635.65576737843,14.884376709352,-23.5215245312147,-11.0711119267711,22.9472251040926,"USA.InteriorAlaska.BLOWRIVER","presence",0,0,1,0,0
2300.93903287156,1966.64005713081,2897.16151369438,2260.34153187248,552.269292084556,1581.61551496694,4352.68736802193,1178.6898162889,-3712.20217779771,-4596.31511885421,-4396.85526680804,-6122.02372189069,-3099.79835089234,1709.80965921127,776.491202228657,0.0028667445294559,-0.00302368386959036,0,2117.975172586,2928.37066409335,66.6815296250604,-115.38110602366,4146.51710878264,3907.91251726989,5383.12433397263,35.0662065107977,-3994.21404252709,-4340.69222591049,5.40600209972286,64.0389450752896,-81.73924854821,2059.3762051096,5.16152249150278,-34.5586361398875,-15.6869262015166,6.09170049136978,"USA.NorthSlope.13","absence",1,0,0,0,0
819.44501441327,702.181266678355,1134.80886473058,499.251322252808,471.092931352168,-1404.80871832281,1102.66797785446,937.166841153599,-2507.66053885895,-2677.16712034178,-2213.5592417784,-2958.02371429445,-2748.42518512043,2639.6619547131,1026.27267005993,-0.0357767827808857,0.032960869371891,0,702.181266678355,663.715933378412,18.3343201611106,-54.0784497565281,1322.0059354417,1328.14713996173,909.187564541601,92.9608034800931,-2677.16712034178,-2620.9671600788,12.6718234874467,93.0580590645057,-57.9509848204225,1947.60768086419,-12.7477977809143,-29.4588526577498,-15.9982358053078,24.2535650740585,"nonveg_561","absence",1,0,0,0,0
4586.21992675592,4119.61758620491,4685.80550012442,4701.06951793511,1651.91828566576,6077.42511587163,7430.76163109761,3469.20191114464,-6196.59528788139,-5894.13173911989,-7006.80346147684,-8021.19500962181,-5578.91361362774,1256.53733831595,-551.221604966237,0.0202999813482165,-0.0190179478377104,0,4390.99028570776,3969.26962454202,86.2174879630486,-15.5373028823368,7045.0295480745,6353.19625202644,5334.89233173796,-10.0678495400529,-5847.58827881764,-5934.91983137719,-35.9185574348411,21.8467542513162,26.7884989197154,3289.05913081079,10.9379560582715,6.93467054485745,1.30749472223955,6.3722494363826,"USA.Kougaork.TallShrub","presence",0,0,1,0,0
