"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_NIR_endSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_eastness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeLSES","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeESPS","spectral_NIR_changeESPS","spectral_blue_changeSSES","spectral_green_changeLSES","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
223.902765104183,305.441365486421,714.173966352593,525.077793719744,743.047414092819,349.633941496192,519.261318752585,1138.84781652139,846.786043829797,1128.08632611475,-1875.54113801412,-1908.75879382435,-1320.46305715585,-1716.7041005822,230.792764089491,1975.79802786961,1786.34281365057,9.66561002530486,0.260657757520676,15.3318748474121,0,525.077793719744,502.328660951152,519.144648988636,-68.1221001443621,-119.367980918236,5.20004781016129,846.786043829797,796.523089342942,789.213875025197,-1716.7041005822,-1318.13486509741,6.35348149727659,-4.74869525913082,-40.7368840061139,-20.3674610989297,"nonveg_752","absence",1,0,0,0,0
1026.23693529063,879.355032992809,440.564624894825,434.431416263309,179.152143145291,2298.97138152271,2095.18587428051,1440.54747266565,1444.41677764116,792.415004639576,-1461.60519972647,-1473.58850484155,-2471.6182645539,-2598.79236504352,-2275.15203706955,1377.71035211237,703.968832202488,184.726901279793,-0.0475657284259796,2.75148224830627,0,440.564624894825,591.948030517373,847.084792145339,62.6843440139978,36.9815666314861,-30.8688798249746,1444.41677764116,1614.30730214992,1506.55637688313,-2275.15203706955,-2056.15127424699,-36.6834569457113,-15.9180101054378,11.0365664118126,32.7245842413831,"nonveg_867","absence",0,0,1,0,0
-16.1156394885621,778.147314505425,236.822608756059,687.069480310666,709.491216103065,-24.5425960570092,1091.31447795252,354.269889401313,978.677536752185,975.009299570891,-1946.16249565692,-1134.68034342678,-1724.42238679819,-1170.45780232358,-468.912058824375,3555.27633494151,3008.13113568067,383.853686782487,0.00290045770816505,0.450459480285645,0,687.069480310666,479.08299603733,794.262953993987,180.441568583122,-77.8788167180703,45.2493091508485,975.009299570891,674.945721523981,1115.85707400953,-1170.45780232358,-1288.92701740597,29.8347958974362,18.6067590677368,-17.7738918247692,41.3841021685913,"nonveg_733","absence",1,0,0,0,0
2443.52933257175,2486.87203347465,2611.85180316558,2777.85736105113,1498.27340631664,5634.78158927493,5674.20424754486,5897.95608062561,6197.68882868207,3893.03349551432,-5071.24580389992,-5785.69059894822,-6385.75086630992,-6394.8664200205,-4546.47245617407,1878.01303535061,438.066423724878,372.731843499324,0.0376809179782868,2.34266533851624,0,1688.23449845286,1613.15512816667,1318.10905565967,9.15037359385841,47.7052518982773,14.4720578317565,5110.95102880791,4938.3036970742,2590.64551838484,-5320.75545376965,-5293.57126257852,-55.9635593835791,-9.23822230512075,4.13809771853281,7.19982148545476,"Norway.Javrresduottar.EC-Salix","presence",0,1,0,0,0
2382.20902298165,2568.634949147,2916.56193758669,3164.78335956268,1716.04966381539,5249.19205990227,5547.36332842032,6044.30684334206,6439.73213524701,4198.45387551222,-5982.34709627642,-6025.19227439637,-6369.99933621184,-6359.96924195412,-5012.42271071077,1955.09417798736,533.481124723218,-248.928134903705,0.038840838521719,2.42747497558594,0,2598.99067949989,2654.47383515299,1392.1158690439,-44.5020151557207,7.19967062873278,45.8053189443046,5261.26857374448,5258.81134132547,2064.01043506999,-6435.32631560128,-6351.52441641282,-9.01318314948719,15.5875703727669,-7.07838044487594,-4.67435977543289,"Norway.Javrresduottar.EC-Betula","presence",0,1,0,0,0
1736.82740900018,1318.09526007969,1761.52745661331,1774.91451423662,1211.47337045618,3450.47154035229,2806.56172585894,3569.49327320607,3557.00160418584,2534.29447920911,-3218.85784325704,-3634.62543270674,-3640.77729436985,-3977.16132498484,-2742.74410413064,1693.24622535924,984.535005513788,-216.638882908901,0.0145070376456715,1.47788707415263,0,1450.34330793533,1481.43492617092,926.537373023867,-33.524657536207,-3.13708330285128,29.5744540468838,3053.19487424792,3044.10354004111,1777.31543124599,-3191.44174743857,-3346.58181455125,2.42873350646052,10.6169468634324,-5.57766605260156,-10.556097030188,"Canada.BanksIsland.GreenCabin-C00","presence",1,0,0,0,0
3076.53495813344,2338.6963310598,3102.51289325519,3530.0866399579,1822.92147326235,5630.28628145207,4409.77967251716,5658.43176247008,6248.53983812232,3714.17242566191,-5729.60805501382,-5779.89006652105,-6084.75902180437,-6492.03276015506,-4998.64410358281,2220.34742026549,500.190297780904,94.8594782292616,0.00296236877329648,0.732014119625092,0,3037.29732926473,2775.75360713285,1484.53644323706,-23.5854874904886,23.0337977376571,1.26154176709217,5506.79498386238,5129.86023378666,2014.97502726575,-5781.72464327473,-5819.77254889892,-35.6439183953957,1.02906927638573,-2.16487402906768,5.24110308422459,"Russia.Kolyma.T2","presence",0,0,1,0,0
381.021778269234,337.272609575176,168.423061012951,469.163623441676,349.890234971052,722.797627109009,659.941477760759,322.161021278542,906.62148078474,550.166600319542,-1686.53759069735,-1702.10618812532,-2186.66734495325,-1548.48276662944,-1706.05205045081,1329.18661751731,1096.78926499841,-32.954546527214,0.491915643215179,29.5159206390381,0,349.890234971052,341.154261454018,300.740562428724,10.5530967851391,-3.86536833110355,1.56583256714693,659.941477760759,632.337641450519,584.460459506197,-1702.10618812532,-1765.96918817123,4.93052943099698,1.83608653834783,-0.857393903152785,10.9056380606131,"nonveg_790","absence",0,0,0,1,0
1916.57917208068,2446.55118123264,3245.67436915149,3249.37176028648,1119.97780716956,3644.61896506773,4595.51425032281,6002.6562162305,5965.47416924194,1980.77295353747,-4637.35360346353,-5055.80852421024,-5483.33485245204,-6238.29352963867,-3044.81391067094,2174.34849872332,612.650840995738,-198.135274244036,-0.0225069874690639,2.59293927086724,0,3048.51888238458,2455.49420522726,1986.79368591251,-11.7661460470643,-29.8014277321273,45.2710211033349,5950.94230178077,4847.11358721051,3851.71189924004,-4953.21084157998,-4511.04164923288,-28.5713971758126,13.1892216253115,-6.19851925980358,7.75010479930404,"Canada.DeceptionBay.TH7","presence",0,0,1,0,0
1639.07388003718,1721.56713081636,2412.69316305554,2363.51809912472,706.756629338115,3309.80592559548,3712.5292554617,4783.32312381795,4652.50505177179,1800.15682355886,-4547.6774874274,-4448.65986098237,-4709.17483611253,-5283.74925292706,-3850.312618418,1781.50958537857,770.696409552367,-244.779085076365,0.00127161145210266,0.407262933254242,0,1589.54799569379,1660.14391795677,1305.66828597531,-42.5382428601648,-0.870829387932498,44.1425767802398,3376.4060547218,3438.62235997739,2329.94759943309,-4518.59378062152,-4560.93587192236,-6.01165408881025,13.5352774449803,-7.08992638927932,-4.11315224553449,"USA.NorthSlope.FranklinBluffs-C17","presence",0,0,1,0,0
3450.51209299605,3359.88017175386,3264.73859904893,3642.72654869218,2532.8836977682,5563.12083175081,5460.61737364087,5397.5398781098,5875.20851194157,4351.29158061627,-5570.3290610543,-6326.27564625907,-6752.14120161187,-6419.9013668495,-5003.88864285397,2779.51357931866,741.385340896471,6.69934506480989,0.0152017331089486,1.41114755110307,0,3507.65136676199,3479.12275693961,589.010022058709,46.5827759419341,-1.18063315999822,2.12250960792436,5597.71680132397,5617.27080774052,944.227138586675,-5404.05339332211,-5540.60922643246,-30.0714058777539,-2.31021929187659,-5.106198715303,18.7968895830472,"Russia.Tiksi.Bog","presence",0,0,1,0,0
2952.62152935867,3231.82407457748,3550.78385387954,3739.8225348417,2132.37492084464,4962.57145184302,5425.56159215209,5739.15341936319,6071.7897144595,3425.24454376861,-6023.09998374528,-5581.76399989778,-6309.08677933731,-6159.65144155528,-4371.30592660961,2756.32675347878,718.818084264665,59.2482538355725,-0.0306650884449482,1.81401193141937,0,3639.07815496166,3243.85859945082,1717.64803022039,-0.307256886914668,48.3619494111455,-24.8281378421182,5979.84826150576,5379.35230885338,3098.41973941403,-5119.63112504723,-5258.28478234881,-31.4828354965857,-0.849945128251948,4.62573009189467,38.1992027065533,"Russia.Yamal.VaskinyDachi-2","presence",0,0,1,0,0
2709.03144838644,2803.6152232662,3430.37048883108,3457.82108507293,1700.24795576414,4957.53536217667,5780.8369430774,6704.75397792574,6697.81436853957,3078.2100400732,-5620.81629301169,-5946.05801842503,-6324.98118842012,-6723.62156566006,-3428.38070066598,2149.45755611873,461.172608319499,199.578076669377,0.0585289903812938,5.4542081091139,0,2810.52169900743,2755.8690361129,930.599820235464,-8.24884151918917,-6.47808576611766,25.3372139094554,5842.00544939139,5487.99489942698,2375.75286121525,-6215.73713039411,-6032.33639183352,-10.6759457752485,6.00740996926522,-8.28020665579488,4.41802741047664,"Canada.CoutureLake.TDA7","presence",0,0,1,0,0
535.090738518671,661.457317639994,-185.34453357428,728.850793117157,1368.44565951889,2547.02467207202,1086.02869375357,1827.84992259155,2973.20650869265,3295.49839447337,939.254240260442,9709.96492884522,2460.11154391424,625.384719987399,2807.17809117716,134.619721558874,698.939853092137,611.627412133738,0.139873892068863,28.8310146331787,0,661.457317639994,621.699995044087,1553.79019309317,38.4909932370125,-82.2783301000957,-1.80306358276593,2547.02467207202,2345.92163831663,2209.4697007198,2460.11154391424,3308.37870483689,-17.4371955707246,-1.19047291860115,-20.5951301848022,1.96761547925332,"nonveg_991","absence",0,0,0,1,0
324.041862884373,385.110263890017,962.564164235582,238.263332396125,537.40831131285,455.811585941951,581.84011761613,1528.85520361625,348.731559298088,761.078245982916,-2295.07680279239,-2276.07681085316,-1180.05566449806,-2542.49097424689,-1548.09221318276,2461.54012095532,1951.86406259411,-651.116428007209,0.00635723024606705,0.847245991230011,0,385.110263890017,489.477586943789,724.300831839457,-144.363475086391,-18.0085895984737,-0.451853840016669,581.84011761613,735.263342491067,1180.12364431816,-2276.07681085316,-1968.35849311465,-7.9811023049839,-4.80166778528437,-12.2666741932006,-74.1658504597531,"nonveg_583","absence",1,0,0,0,0
1736.82740900018,1318.09526007969,1761.52745661331,1774.91451423662,1211.47337045618,3450.47154035229,2806.56172585894,3569.49327320607,3557.00160418584,2534.29447920911,-3218.85784325704,-3634.62543270674,-3640.77729436985,-3977.16132498484,-2742.74410413064,1693.24622535924,984.535005513788,-216.638882908901,0.0145070376456715,1.47788707415263,0,1450.34330793533,1481.43492617092,926.537373023867,-33.524657536207,-3.13708330285128,29.5744540468838,3053.19487424792,3044.10354004111,1777.31543124599,-3191.44174743857,-3346.58181455125,2.42873350646052,10.6169468634324,-5.57766605260156,-10.556097030188,"Canada.BanksIsland.GreenCabin-C00","presence",1,0,0,0,0
458.186481171192,415.974456378029,594.593931780523,877.800090472264,634.550055807384,760.300430163252,724.856147501038,986.267902379565,1411.13512453051,967.135037939477,-2418.92151781643,-2276.38899110809,-2328.05201870582,-2083.76182492132,-1379.02600485661,2078.22029431795,1910.67070430342,242.442415940822,0.0207344125956297,1.70387876033783,0,594.593931780523,596.221003121878,461.825634094235,-9.92330418902743,-16.1249829792657,13.7343912486432,967.135037939477,969.938928502768,686.278977029468,-2276.38899110809,-2097.23007148166,10.4737404029722,5.35487902506432,-9.35802227271393,-2.85121230170393,"nonveg_849","absence",0,0,1,0,0
2562.92699620771,2545.73466675797,2721.3720488628,2738.37279651178,1834.13130786672,4708.29210553216,4713.98194639329,5029.58741187594,5094.01278847427,3348.15565350168,-4504.30616750899,-4951.59531844343,-5015.77101732555,-5151.1689948873,-3720.48009892633,2215.81182473363,809.672858457438,223.049404859961,-0.0662980541586876,6.36057748794555,0,2615.4381824716,2596.92812518794,1319.48346616893,-65.4362319620726,15.8001335462868,14.2976941088631,4806.15324447272,4759.42674670919,2291.84507368466,-4376.96888868273,-4503.30020961752,-10.9057420080229,2.90931742779003,-4.25109154451125,-18.3476415283656,"Finland.Kevo.12","presence",0,0,0,1,0
1535.61290311767,1970.226102734,2290.69437496441,2327.80505919634,1208.78779969518,3140.66863514413,3787.39516317918,4329.66747528599,4415.27504226627,2625.43829731144,-4837.58253588778,-3960.89228900078,-4484.46922448368,-4795.11955925754,-3364.68964079712,2087.75128959095,921.127462908633,-72.3189990532729,0.0285631828010082,1.689470688502,0,2108.66775401438,1990.63825187249,1791.39767549194,-51.8998316688827,-28.3453665156978,20.2026596201829,3999.7159512152,3852.93993926368,2795.52592391792,-3714.37513108721,-4008.49749641355,-1.51849199810279,19.6729789420166,-0.336553122845729,-8.67688526386465,"Canada.BanksIsland.GreenCabin-C11","presence",1,0,0,0,0
1767.9991593016,1517.29345141369,1885.6154470528,2232.03443367317,1007.02316885698,4064.03509073154,3714.83091947396,4427.97824428603,4920.86563847569,2317.25447192735,-4259.6665282813,-4760.89201033979,-5127.55427872035,-5075.14123545708,-3147.48920233646,1576.79370542563,664.593132999868,22.6083366790347,0.0290352277871635,1.78287617365519,0,1842.47527221365,1946.35826059034,594.426676009037,-3.88303104416359,-18.0592040609764,4.73163395946755,4429.38654753407,4444.60945628795,1067.87352703342,-4363.97263103869,-4373.73766673073,-16.9778020028489,7.08191333916238,-3.06226752047753,3.03832907190283,"Canada.LeRoyLake.TD1","presence",0,0,0,1,0
3141.26493191126,2813.00337148532,3074.38326591689,4412.04579948804,1557.01283907481,5234.87130651792,5075.98026936398,5040.93370931009,7096.59505351806,2784.6128389779,-6010.87925583136,-4396.4046426746,-6447.93871466905,-6075.31212919331,-4618.61638108441,2555.62038789597,723.681626258567,77.8138699178659,-0.012766701169312,0.843102276325226,0,3097.85331579819,3113.01373295793,2496.76374695095,5.68775809228016,-16.3157453000748,98.0470038692392,5097.72020735551,5256.48520754396,3692.53282914677,-5990.53173398005,-5314.87414811417,23.9927742761086,31.8597804882911,-11.1833567870679,11.850404734392,"USA.BrooksRange.8","presence",0,0,1,0,0
2770.03697554544,2773.71335308847,3122.47499017267,3472.97531339406,2181.46502568251,5448.75806629543,5705.50089242651,6037.58508869654,6464.14308314099,4762.11553610536,-6181.49387367771,-6072.58438302607,-6658.57563824606,-6620.22800325791,-4953.2976840441,2098.29379106359,547.370298116012,35.7714617610089,0.0166225768625737,1.68511486053467,0,2536.85439885037,2770.50618073039,1232.11678139872,-43.3152895799722,9.76369900146359,37.1991715076523,5225.2360127613,5483.43825087466,1502.4615195591,-6758.83504235738,-6447.75279266532,-10.2598091383549,13.0911172331469,-9.42781153046318,-2.92234889045251,"Finland.Javrresduottar.A-Sphagnum","presence",0,1,0,0,0
2338.14516027832,2403.92509223432,2621.28765931104,2708.06457334386,1784.12787693601,4469.36920330887,4568.16325441928,4865.66056180647,5036.64603040114,3369.21640524074,-4940.73776349402,-4874.24765078457,-5264.90479295012,-5354.98280948313,-4214.35119056924,2287.77839188933,780.198373883805,-0.900938133035487,0.00797474859282375,0.813375508785248,0,2669.81259419879,2528.39467257132,1244.24487131954,-33.1530191691586,35.5202044274607,19.3744253971602,4871.83018027906,4555.20932146578,2397.05460956879,-5083.1136114127,-5195.39754545067,-6.3981914454923,4.16864938959277,9.26349293469148,-12.9086053604803,"Russia.Yamal.VaskinyDachi-3","presence",0,0,1,0,0
3229.42317088471,3068.8223370761,3990.38099163037,4471.67982226513,2590.69016112699,6087.12235928685,5975.92855826078,7260.88992973738,8003.64431211484,5002.76315576374,-6323.62563776083,-6419.66722968464,-6514.20851792233,-6414.57800514342,-4569.80775908049,2219.01705342038,520.341862807072,-362.687161260057,-0.0473482583959898,6.47578875223796,1,3439.52346184615,3614.80450673276,2372.58490756581,-50.1698522325811,26.9973306161928,63.1079047974112,6731.48246864625,6781.62399240513,4467.28628957206,-6421.73197682683,-6336.71390892356,-7.4070557043714,12.9757485504132,0.954050354935843,-7.22877033981518,"Canada.BonifaceRiver.AB2","presence",0,1,0,0,0
749.589772849312,1003.36927397306,952.198451743377,950.782588947114,576.042394028217,1498.07761072853,1989.65740307389,1954.38609203516,1962.36027553237,1040.98980694777,-2430.80327258326,-2454.926574774,-2612.39531294068,-2728.36040873236,-1171.86912844302,1872.77517844896,1254.37673736713,-309.588596108923,0.0150417178992939,2.05407746632894,0,1073.42334719419,1091.88554308947,1541.56588738718,-143.223893413415,-61.6105457434083,67.182745218361,2152.50013393545,2038.70168385448,2412.60292930731,-2327.37020132788,-1939.59262763333,25.2744200966997,21.8829271539129,-21.9099465565344,-18.7298494800503,"Canada.EllefRingnesIsland.Isachsen-C02","presence",1,0,0,0,0
3491.17142587506,3036.51236448653,3898.54684248772,4754.91986135479,2141.91298866504,6422.01554442207,5864.19392429536,6801.51575116726,7973.27927223623,4593.7767640981,-5956.49661538139,-6302.10663395829,-6953.32222322268,-6496.52488974767,-4933.96873073043,2261.47473230442,589.727716101542,327.916015351838,0.00190505023905037,0.570443073908488,1,3173.62165665074,3294.83949408226,2037.37216662299,-35.4435455270945,36.0375898092979,48.2491492520646,6014.27975320226,6174.95420896958,2695.72030688532,-6381.89704170012,-6336.97021095983,-16.350009089628,17.3815352424005,-4.62230962906935,5.52802957743376,"Norway.Javrresduottar.A-Salix","presence",0,1,0,0,0
-16.1156394885621,778.147314505425,236.822608756059,687.069480310666,709.491216103065,-24.5425960570092,1091.31447795252,354.269889401313,978.677536752185,975.009299570891,-1946.16249565692,-1134.68034342678,-1724.42238679819,-1170.45780232358,-468.912058824375,3555.27633494151,3008.13113568067,383.853686782487,0.00290045770816505,0.450459480285645,0,687.069480310666,479.08299603733,794.262953993987,180.441568583122,-77.8788167180703,45.2493091508485,975.009299570891,674.945721523981,1115.85707400953,-1170.45780232358,-1288.92701740597,29.8347958974362,18.6067590677368,-17.7738918247692,41.3841021685913,"nonveg_733","absence",1,0,0,0,0
2959.75440792721,2473.27087607913,3308.89708730463,3507.76932635247,1988.88231824363,5062.08356096423,4517.61538808011,5679.99791795688,5927.43700490863,3661.10197256888,-5103.77576981701,-5410.80990801513,-5704.38639722954,-6045.77979909065,-4739.18028288941,2344.29177084434,722.290316603561,-81.4757568313566,-0.00887938775122166,0.652561724185944,0,3246.131117816,2989.10394598833,2391.55061369274,-41.2382900480764,23.8573269435001,24.7103712613173,5383.85662150604,5122.98267000003,3217.1847123508,-5417.44268980763,-5296.53384052533,-11.926179711091,10.4908123637865,3.67526634477143,-1.29384979833254,"USA.SewardPeninsula.18","presence",0,0,1,0,0
1825.90421576154,1558.2310156572,2036.02348176384,1983.33389852737,1363.12805282341,3502.81324031237,3224.58765263781,3908.25890238384,3824.23731731308,2555.67937300943,-3972.71094549546,-4270.47521975667,-4055.37216274991,-4483.65651996604,-3019.96423740798,1857.95519343443,868.308487775469,1.55215288404538,-0.00519015223512219,1.21315409077538,1,2145.88825976321,2121.37085489155,1296.26938567503,-21.6196383848684,1.8451420027595,21.7531713023547,3624.90090194924,3550.46874131303,1967.37293422671,-3383.32979252245,-3558.06228154437,1.26579381389517,5.72972185345518,-0.018786854440952,-2.32073658677605,"Canada.ClearwaterLake.LS1","presence",0,1,0,0,0
