"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_startSnowfree","spectral_green_endSnowfree","trees_presence","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","site_code","presence_absence"
1695.20781655828,1900.89672238056,2194.44472404093,2137.90609536529,1147.64723218995,-4829.14328906226,-4565.10513827589,-3300.05847532451,655.635349698028,0,2060.32520586473,1039.67604532733,19.3234208147248,-4428.53282284251,-4422.49746334479,"Russia.Yamal.OstrovBelyy-2","presence"
1060.75129480389,912.979146222033,165.832171548957,490.749904460621,-66.6491148321735,-643.189240234418,-1763.79965851347,-1264.76884635765,1016.53436473074,0,512.732680440665,1127.40040963606,49.0174091146114,-1264.76884635765,-1118.06239631731,"nonveg_874","absence"
693.087172350496,584.596730389836,403.403251047308,1053.17914465158,552.701724976651,-803.05254695377,-1553.41338621284,244.69585426064,1169.10609042878,0,657.393604683173,649.775893604267,4.12898374628955,-827.562755247221,-771.065383047516,"nonveg_923","absence"
1465.14706710503,711.655456249967,1037.43608806896,1213.79332702176,895.601296250312,-3403.24117804954,-4506.06523356492,-1570.16942251326,465.916185681498,1,1064.72664693921,753.49161085506,21.0942878094339,-3403.24117804954,-3604.56924426882,"nonveg_856","absence"
123.081672222644,763.438636409908,1204.85471435109,837.352324086567,958.903808522129,-2337.85536662773,-1767.51643203554,-1179.91397989109,1120.92381186401,0,777.526231118469,1081.77304212845,-41.7911068149743,-2026.73576245261,-1959.29443489486,"nonveg_663","absence"
2709.79046244383,2512.81262743861,3855.97300403592,3887.37117678237,2710.61797646167,-6018.32966223684,-5820.94327309437,-4628.92876500017,693.715989431395,0,3240.97477998193,2015.05490310229,7.46565601073541,-5698.10819784942,-5747.00809707442,"USA.YukonKuskokwimDelta.UB7","presence"
2511.9858600221,2196.54052319835,2119.36598720289,2852.91611889374,1182.49459582223,-4957.99565559371,-5594.53532054174,-4045.54182817674,674.02988377991,0,2023.71724152266,2307.4601662714,31.7661133949778,-4948.70975963936,-5003.73071257256,"USA.YukonKuskokwimDelta.15B7","presence"
3371.70553425032,3095.76839739177,3866.83023722467,4432.58930888412,1890.09897499308,-5843.5168578877,-6952.09982369487,-4941.00227330498,589.597674468282,1,3240.26504325147,2797.15475096904,44.9256984999799,-6268.45742679906,-6088.25265145494,"Sweden.Abisko.VJ-SalixShrub","presence"
3325.94973040156,2680.45104594889,3945.50318830166,4090.3654769764,2219.87483585412,-6623.02928076367,-6175.63938027189,-3651.0824044909,452.492904786322,1,3174.8853242339,2668.29131305451,28.9668132516705,-5976.77683097369,-5579.48479155855,"Canada.BonifaceRiver.AB2","presence"
634.64256238562,-82.7261240017095,51.5953969281608,347.721628209642,900.251743992619,-1867.39858110749,-1691.78999494334,-429.248488402495,1993.41946042517,0,370.297041502866,982.977867994328,-11.5482252872608,-1305.43373006005,-1232.47793755052,"nonveg_912","absence"
1784.12176846354,1905.58589717407,2515.92332734892,2495.1016635643,1154.78061864658,-6231.27184107372,-5983.23779729467,-4368.56990293414,362.749935514565,0,1557.44693319709,1445.1805439779,14.4940662077983,-5456.29165730749,-5392.52076398107,"Norway.Javrresduottar.EC-Salix","presence"
1013.18262775302,829.504211947984,926.704834375612,780.561341203571,761.223968894335,-1410.53738904219,-1685.99132392785,-287.592592615581,2024.56224551879,0,862.235396834905,251.958658858689,8.99852353066747,-1410.53738904219,-1329.58596762153,"nonveg_861","absence"
606.585870436742,866.860132256406,649.097496819539,140.270381602516,-50.1093065597968,-1133.47431461707,-1257.27262952542,84.1248997302386,1488.78161091751,0,442.540914911081,916.969438816202,25.2575068075592,-1133.47431461707,-937.466198481123,"nonveg_897","absence"
2387.75119231091,1777.31886334229,2254.30575500893,2574.07950277088,1407.2266150608,-5055.22257035819,-5690.50105309364,-5168.35267004155,386.560391954131,1,1982.31644651855,1418.00486534484,22.3692689748152,-5781.5442197922,-5664.16355558208,"USA.InteriorAlaska.1","presence"
2655.09775080241,1514.27792354936,2842.87311026142,4181.22299071862,1536.17029247738,-4297.52950620501,-6257.60165625461,-4196.18272904845,682.443367142981,0,2462.29722757176,2630.08538287593,22.4171250494608,-5316.37216203303,-5728.90150669337,"Canada.KluaneLake.Quill-MixedTundra","presence"
693.837609532826,835.810955444364,415.996648513431,114.344376225693,315.562505108434,-670.902309184603,-1473.3791618396,-1603.74306999518,1616.15610752872,0,475.11041896495,721.466579218672,16.4467436706257,-1473.3791618396,-1345.14144564637,"nonveg_768","absence"
3018.49340415992,2930.43086942799,3358.63291858467,3649.22837291895,2362.01599162438,-5980.84085411318,-6381.35205331715,-4867.60787607448,572.218853762932,0,2962.55983448519,983.341136176122,9.46828499137671,-5926.3463352521,-5775.59330767181,"Sweden.Abisko.NF-DryHeath","presence"
3818.81465190374,3375.9519583349,4320.92931120382,4549.52639656499,1823.90435708707,-6270.95747902636,-7078.49712461463,-4080.98289437361,510.6247924383,1,3918.42436341347,2298.52188035124,56.2554895046986,-6055.41704895778,-5927.75476277695,"Finland.Kilpisjarvi.19","presence"
188.010589332515,-708.967481904352,679.276253714994,839.073887791917,669.314964346455,273.386548969322,-1502.06170272259,-1495.60152094009,574.845656539024,0,333.341642656306,1548.04136969627,-30.0815234383713,-1495.60152094009,-1129.02144037977,"nonveg_571","absence"
-72.2460900904739,-3.75848704999693,108.66377816774,139.443324916883,-195.7689070616,-311.076668672217,-33.0876127032817,-214.294297028551,1044.78301312552,0,-4.73327622348955,335.212231978482,3.86008803034768,-214.294297028551,-147.96365329046,"nonveg_822","absence"
3548.46648840475,3404.37641619705,3898.06597846206,3963.83801554926,2548.50520529868,-6675.24250861168,-6835.44924294622,-5483.19542407397,473.371950558989,1,3611.90516123264,923.905073942663,13.6753565915691,-6951.93991504408,-6564.79899577866,"Finland.Kevo.7","presence"
1738.50496432373,1775.95614027431,2073.61891100056,2163.41377853191,1183.69623924174,-4156.15538468216,-4642.76395003071,-3311.23723997569,774.763284675083,0,1722.93317820983,1181.98214870898,49.2492561962074,-4127.09803244322,-4386.86118014403,"Canada.BanksIsland.GreenCabin-C09","presence"
3369.34364595098,2494.87032136249,3188.24803122679,3876.9829347935,1979.41545981108,-5444.63405835352,-6147.09589734426,-5283.04074552922,693.727203583523,1,2951.79332985828,1507.15136879765,45.8306884840404,-5880.35944064655,-5798.90517669406,"Russia.Kolyma.T1","presence"
188.010589332515,-708.967481904352,679.276253714994,839.073887791917,669.314964346455,273.386548969322,-1502.06170272259,-1495.60152094009,574.845656539024,0,333.341642656306,1548.04136969627,-30.0815234383713,-1495.60152094009,-1129.02144037977,"nonveg_571","absence"
1695.20781655828,1900.89672238056,2194.44472404093,2137.90609536529,1147.64723218995,-4829.14328906226,-4565.10513827589,-3300.05847532451,655.635349698028,0,2060.32520586473,1039.67604532733,19.3234208147248,-4428.53282284251,-4422.49746334479,"Russia.Yamal.OstrovBelyy-2","presence"
2681.32567449084,3112.83496899833,3541.30724398451,3566.85742867681,2025.81314948983,-5763.04106639882,-6087.93655815044,-4166.36451394953,665.476636573885,0,2539.94291136556,1573.47606932794,15.4463557695762,-5365.21856770731,-5380.4680375378,"Canada.PayneLake.TDA0","presence"
3322.11565890875,3724.97163251148,3773.91397454107,3924.96555704079,2489.65895360937,-6198.16457244793,-6246.69296733857,-4371.83812880905,646.703883468374,0,3458.85547049919,1410.20145404669,23.586877252648,-6080.88560334054,-5853.13805047349,"Sweden.Abisko.VJ-BirchShrub","presence"
728.569685037368,540.423730444687,613.090330466647,490.781122499802,505.328616853374,-2107.15431465123,-2076.14313441972,-1645.62678168488,1250.05145871763,0,575.638697060375,237.788562537566,8.26818771051829,-2076.14313441972,-1990.19363949315,"nonveg_940","absence"
2628.06585060976,2482.17495626831,3066.21840096864,3539.3107388299,1830.79525519357,-5465.42749793633,-5661.11946487237,-4520.81366974184,668.313392739619,0,2881.63708570889,1815.69087158512,21.3755662332301,-4976.86223206477,-5072.26004136256,"Russia.Yamal.Nadym-2-H","presence"
966.383309078232,448.3028935065,793.585531671649,73.4474595052033,969.400981680586,-2360.17173026403,-1540.73010177191,-797.565514389015,674.362878306493,0,650.224035088434,895.953522175382,-0.0943022688235402,-1540.73010177191,-1794.11439309323,"nonveg_760","absence"
-466.687621473759,61.8823206875471,263.073041743198,-141.591355047105,-148.685341318578,-1608.14595932342,-1399.84251273991,-1342.59037333852,1630.22013039709,0,-86.4017910817393,729.760663216957,-11.7778622279697,-1608.14595932342,-1658.27818949928,"nonveg_907","absence"
3420.24543162621,3632.1371362423,4142.6070598651,4252.76626389202,2432.91351582018,-6062.89021957692,-6110.06091550726,-4807.50937948202,701.410372041658,0,3525.02974077388,1968.20198526814,42.1175895938028,-6334.37337309634,-6165.57006613154,"Sweden.Abisko.NT-MesicHeath","presence"
45.9706399854841,388.063808167549,-223.046054815697,-33.9186446742433,149.894106628114,-704.802249095886,-2230.68913411835,140.859765285091,1164.09895712244,0,65.3927710582414,611.109862983245,-4.51841159315782,-1194.19567659201,-1150.24733890065,"nonveg_761","absence"
3749.42637042377,1469.61048284617,3839.81235179134,5369.3149232403,1213.01812831376,-2922.70721489053,-5229.37580070225,-2914.89466026119,884.20640374176,1,3284.19417455612,3394.27695580104,75.751604450532,-4065.55322145351,-4488.78595408756,"Canada.KluaneLake.Outpost-ShrubTundra","presence"
2883.71504451179,2803.42061661459,3433.88661067706,3774.07340982559,2392.17889629873,-5967.48266960633,-6060.939442044,-4902.2840202088,680.073766639585,0,2552.58140129501,1510.63159206556,27.4563764328077,-6200.00679057168,-5917.66927463617,"USA.YukonKuskokwimDelta.15B4","presence"
325.709622012477,1765.97293660679,2512.47244494812,2304.81209103939,-113.391965327789,-3356.5877941743,-3697.97432115724,4143.24584193691,589.938778223202,0,1359.1150258558,2625.8644102759,16.8885225900102,-3356.5877941743,-1719.09708004369,"nonveg_1813","absence"
336.514555907359,191.794565580757,429.286148364961,518.764416773344,-274.190871053546,419.147438829765,-956.731255285536,6406.17975756752,541.677540475655,0,240.433763114575,792.95528782689,14.8952543161196,419.147438829765,1101.13245207947,"nonveg_1794","absence"
1083.5579883404,1158.93517978348,1321.66886957413,1214.502817639,622.601042240044,-2720.44529075945,-2634.62726809717,-1300.71328856184,991.894868552787,0,1127.97016360528,470.577857742322,2.25327912085562,-2847.75645857326,-2451.63612768875,"USA.NorthSlope.HoweIsland-C12","absence"
985.801540763792,1309.27966683266,1118.55424803067,655.609657873768,651.141278308731,-2387.60057010869,-2742.09421497654,-3253.22390325922,1133.80907946414,0,944.077278361923,658.138388523925,12.8715485559639,-2843.60019282338,-2960.04700283306,"nonveg_764","absence"
2874.92491855497,3100.29558400382,3468.94340319008,3853.92679465602,1389.57755434798,-5507.6549466631,-6135.9730314403,-3623.680250167,681.640603759059,0,2825.44442666374,2256.58897609956,52.7272247633409,-5218.28654132442,-5526.47368016908,"Sweden.Abisko.KJ-BirchShrub","presence"
263.19151443651,341.172833800688,995.995504416803,130.84344473262,-106.508366045897,-955.261150328957,-125.464714381163,954.497265362622,488.359709983979,0,324.938986268145,1102.5038704627,12.3233293494136,-569.35825007952,-480.596728522237,"nonveg_721","absence"
65.536437060207,-255.252520525854,-265.517021129901,318.386948465749,-512.069204396905,10000,8172.14748583985,6864.82232418602,389.055054467065,0,-129.783072105341,830.456152862654,41.2575458183651,7928.54861525145,8084.56064683409,"nonveg_1695","absence"
-292.723048625443,105.543366636723,374.540761799972,524.812074171712,-463.280771722707,-315.097911024244,-452.761660875349,-357.064541927787,800.143116139069,0,49.7784764520512,988.092845894419,3.87631188857418,-452.761660875349,-566.412075173143,"nonveg_921","absence"
2425.74067230901,2695.9166247876,2801.05459346181,2662.85194233112,1756.48499950541,-4931.37577905409,-5199.21626852442,-3552.1339730329,757.548838050599,0,2290.7245182873,1762.93792820498,7.98750032533698,-5132.55584552028,-4820.26841178099,"Canada.PayneLake.TD2","presence"
792.358699326598,955.171901021936,840.72736661387,998.664373755453,257.682789069734,-2510.39908140363,-2707.24311908023,-1435.92508963298,1069.10541274632,0,399.488121205562,1458.40312033994,31.9045964247513,-2904.52753346135,-2672.42616119557,"Canada.EllefRingnesIsland.Isachsen-C01","presence"
3114.65744014746,2269.8529563155,3573.27522769531,4194.06018339091,2009.33958561668,-5532.74542298344,-5930.19547212252,-3992.97289494742,694.605802201214,0,2945.93697911096,2356.80089285411,60.8933667892225,-5107.69212475375,-5511.63852623929,"Russia.Kolyma.OW1","presence"
3018.49340415992,2930.43086942799,3358.63291858467,3649.22837291895,2362.01599162438,-5980.84085411318,-6381.35205331715,-4867.60787607448,572.218853762932,0,2962.55983448519,983.341136176122,9.46828499137671,-5926.3463352521,-5775.59330767181,"Sweden.Abisko.NF-DryHeath","presence"
210.602467939295,-94.2408804355002,-131.707129553806,712.737388287934,328.821808549939,-315.404894017948,-506.553829992457,2455.59315674407,851.414669892936,0,205.242730957573,844.44451784174,-4.54689771579402,53.0784660990988,391.66075394865,"nonveg_1642","absence"
1141.29539058711,126.789471461881,328.946399796894,250.905850536685,792.002332263035,-2196.55753207493,-1994.60778998121,-1330.25043310164,1987.24212922928,0,527.987888929121,1014.50591912523,11.267518010454,-1994.60778998121,-1744.49169305457,"nonveg_1261","absence"
54.4682178605721,-87.3348125306121,-90.7704685901905,657.615954923228,226.904348993995,-1271.39037329729,-1684.46879953408,-1481.96475001952,837.996529736175,0,152.176648131399,748.386423513418,-9.57978506296795,-1481.96475001952,-1463.97540130386,"nonveg_682","absence"
2030.16801369105,1459.85275901875,2305.70301008036,2814.79576141316,1002.54083174866,-4496.5958286912,-5026.34528208832,-3722.04726318092,645.023079780609,0,2085.82670483416,1355.13604407505,18.6378945641184,-4425.67906962757,-4344.60434139821,"USA.NorthSlope.FranklinBluffs-C16","presence"
2567.22448413031,2939.52112182578,3264.6075470695,3406.53040932948,1452.89849144293,-5769.08424963775,-6126.32985845627,-3446.8490798415,649.755568622302,0,3018.43744533283,1668.14160113693,11.3692850195633,-5840.13887330787,-5398.36530267179,"Russia.Tiksi.FloodMeadow","presence"
1465.14706710503,711.655456249967,1037.43608806896,1213.79332702176,895.601296250312,-3403.24117804954,-4506.06523356492,-1570.16942251326,465.916185681498,1,1064.72664693921,753.49161085506,21.0942878094339,-3403.24117804954,-3604.56924426882,"nonveg_856","absence"
210.602467939295,-94.2408804355002,-131.707129553806,712.737388287934,328.821808549939,-315.404894017948,-506.553829992457,2455.59315674407,851.414669892936,0,205.242730957573,844.44451784174,-4.54689771579402,53.0784660990988,391.66075394865,"nonveg_1642","absence"
942.365222184696,576.988548915975,808.439203047082,371.381025785812,468.483077570977,-2050.96828610413,-1769.14839884073,-1722.66411122936,720.66193588632,0,633.531415500908,570.984196398884,15.796071487124,-1769.14839884073,-1976.74629059196,"nonveg_867","absence"
3689.47728296497,3363.50795395121,4446.07943376614,5014.39108439573,2191.56400911641,-6054.34527507442,-6890.99600407074,-4622.28637740261,694.376424028132,1,3639.08949184527,2599.64907305749,47.0889477160106,-6219.44144537972,-6368.88232035427,"Canada.BonifaceRiver.AB8","presence"
2756.24855449923,2819.33899705261,3124.34901293922,3343.80147562372,1800.15087246942,-5726.91398088353,-6175.45941813678,-5206.84762862241,624.613137146429,0,2882.71562947243,1860.0559203194,43.2888473350921,-6087.75788965921,-6236.48748476947,"Finland.Javrresduottar.A-Sphagnum","presence"
2528.26820786684,2519.55682509851,2797.16309779373,3543.0533390532,2340.79163722263,-4787.91522435516,-6319.55100216754,-4633.69967860905,600.048399472453,1,2769.72310284631,1460.31274171636,10.0772685269647,-5810.82102823477,-5585.62549321215,"USA.InteriorAlaska.4","presence"
2382.57589453064,2326.18200912202,2702.19946607325,2928.11549551277,1437.42774806543,-5730.41000930254,-6150.1382849674,-4255.40517990922,492.735732128043,0,2147.85418961123,1600.49504958982,22.8107621848982,-5578.98822120096,-5514.58898719707,"Finland.Javrresduottar.EC-Betula","presence"
422.47956664104,355.64183815806,771.046196615494,64.5474262212314,-100.943411040163,-2056.51283214795,-1655.62059075721,-2132.98283008074,2195.39942836353,0,302.554323319132,871.989607655657,16.8846121832646,-2056.51283214795,-2039.52137279993,"nonveg_643","absence"
3689.47728296497,3363.50795395121,4446.07943376614,5014.39108439573,2191.56400911641,-6054.34527507442,-6890.99600407074,-4622.28637740261,694.376424028132,1,3639.08949184527,2599.64907305749,47.0889477160106,-6219.44144537972,-6368.88232035427,"Canada.BonifaceRiver.AB8","presence"
1151.73573117838,1748.69943429272,1525.19923731805,1621.76652915374,674.911470768424,-2466.34194555409,-3287.24895561651,-1906.30484325058,1227.46598431756,0,1082.09761513052,1761.5089653231,26.1558107311666,-3366.49820900105,-3066.43109282028,"Canada.PrincePatrickIsland.MouldBay-C03","presence"
707.744613998434,224.459755949771,1345.37073940477,1197.94709172604,-397.936585420646,-2686.81879225395,-1611.17197918555,-2809.55291480323,1308.7273466566,0,615.517123131675,1743.30732482542,44.2272479767632,-2123.35266001892,-2217.27692631714,"nonveg_628","absence"
797.967269350212,342.595624818738,457.850621274307,403.457297142351,-171.347354883566,-1209.25876481599,-1143.82845031045,-1374.21956335899,1673.12278589636,0,366.104691540409,969.314624233778,35.9005416382881,-1209.25876481599,-1099.69676340939,"nonveg_997","absence"
730.016725486867,547.299302851849,390.058972398978,423.191198471192,506.942723107598,-1219.00459027529,-1676.86232321495,-1344.80126474643,1117.42869452942,0,519.501784463297,339.957753087889,7.96692865640246,-1344.80126474643,-1355.73574596359,"nonveg_790","absence"
3114.65744014746,2269.8529563155,3573.27522769531,4194.06018339091,2009.33958561668,-5532.74542298344,-5930.19547212252,-3992.97289494742,694.605802201214,0,2945.93697911096,2356.80089285411,60.8933667892225,-5107.69212475375,-5511.63852623929,"Russia.Kolyma.OW1","presence"
3894.50717503881,2723.30693273868,3922.48935227508,4082.69182739298,2517.82564703474,-6188.78891265156,-6065.38698406558,-5243.02268830243,637.408696336411,0,3415.14261571491,2238.61525418438,40.4295029629777,-5680.63239801888,-5961.71464913479,"USA.BrooksRange.7","presence"
1465.14706710503,711.655456249967,1037.43608806896,1213.79332702176,895.601296250312,-3403.24117804954,-4506.06523356492,-1570.16942251326,465.916185681498,1,1064.72664693921,753.49161085506,21.0942878094339,-3403.24117804954,-3604.56924426882,"nonveg_856","absence"
1515.18652240778,1090.61191921614,1576.8484783721,1819.46156986335,820.690794087605,-3625.8491585883,-3578.94629219774,-3174.47805911359,879.914093705571,0,1364.5598567894,998.770775775748,30.1954664487032,-3438.06505974302,-3401.14441584938,"nonveg_898","absence"
2275.05123154634,1916.72834342965,2937.30794562131,3029.86693500929,1290.34679399557,-5042.59234527529,-5429.51983968729,-2208.0133731264,767.057627155907,0,2028.99269504113,1568.81743312573,22.704461161123,-5537.39453474074,-4928.12567562896,"Canada.DeceptionBay.TH6","presence"
3420.24543162621,3632.1371362423,4142.6070598651,4252.76626389202,2432.91351582018,-6062.89021957692,-6110.06091550726,-4807.50937948202,701.410372041658,0,3525.02974077388,1968.20198526814,42.1175895938028,-6334.37337309634,-6165.57006613154,"Sweden.Abisko.NT-MesicHeath","presence"
536.395422496954,457.922197884972,759.777238520773,784.065087038336,222.821247727329,-2204.14841260095,-2043.58050224375,-2088.08747551618,1403.67505494616,0,552.196238733673,561.243839311007,10.1152959603105,-2204.14841260095,-2173.04760858358,"nonveg_849","absence"
420.884305992921,-241.387442237885,793.894990237707,-179.049868481275,542.91566284344,-2292.65073827425,-1233.53111028784,-1069.14148001296,694.875724220047,0,267.451529670982,1035.28243247559,-3.48661019572912,-1559.88683104503,-1744.19192556453,"nonveg_871","absence"
2572.812718911,2530.30299590023,3414.64410025417,3413.94843982517,2368.89824230672,-5252.58003529491,-5664.31642732235,-4380.25660883826,736.722942153566,0,2706.92573888081,1668.99973449683,-10.8754108095827,-5760.84983974787,-5558.18137395191,"USA.SewardPeninsula.18","presence"
619.26737520428,1140.55109437172,1760.16780477773,353.739841316657,1230.68177813659,-1781.90509450862,-1040.09835491189,-1367.92022603906,1949.95797192296,0,1020.88157876139,1406.42796346107,-19.1067000916346,-1781.90509450862,-1940.45086745103,"nonveg_508","absence"
2655.09775080241,1514.27792354936,2842.87311026142,4181.22299071862,1536.17029247738,-4297.52950620501,-6257.60165625461,-4196.18272904845,682.443367142981,0,2462.29722757176,2630.08538287593,22.4171250494608,-5316.37216203303,-5728.90150669337,"Canada.KluaneLake.Quill-MixedTundra","presence"
3373.01404772166,2681.62294939855,3302.50048611601,4002.04955227883,1719.03092751951,-5005.74203576489,-6265.49190739398,-5199.31763193669,746.927615370129,0,2944.39008810563,1965.04631248152,51.7117450653033,-5225.67839954493,-5587.35980447582,"USA.InteriorAlaska.24","presence"
3036.72503051222,3055.41481686939,3620.68797823461,3870.61736573934,1965.20043909302,-5891.06554026775,-6222.05384952405,-5050.59057438551,678.826964042024,0,3087.72314308272,1739.66470916621,20.8877005995886,-6181.66853545407,-5697.42088843302,"Russia.Kytalyk.T2","presence"
3373.01404772166,2681.62294939855,3302.50048611601,4002.04955227883,1719.03092751951,-5005.74203576489,-6265.49190739398,-5199.31763193669,746.927615370129,0,2944.39008810563,1965.04631248152,51.7117450653033,-5225.67839954493,-5587.35980447582,"USA.InteriorAlaska.24","presence"
2599.83411921127,1941.22097890857,2889.23828707974,3495.64990941776,1475.26007557349,-5870.82986931514,-6297.60668327785,-3949.98499735747,480.188436312187,0,2878.06371573657,2194.1537189102,43.4486349053974,-5856.01561764005,-5306.13600486122,"Canada.DaringLake.MediumBirch","presence"
-176.786712257263,686.922302750895,709.965569590755,504.318091558592,-500.401692113831,-418.205507903638,-695.920509473125,-1313.09427644118,791.597333711709,0,244.80351190583,1210.36726170459,10.7871659952189,-1039.71477307534,-976.627230977778,"nonveg_932","absence"
117.325138118462,34.4285618631259,505.938541050457,451.404600935403,284.501866250553,-1912.69152711843,-1711.42434541699,-1267.07601647827,1363.76788726394,0,278.7197416436,471.509979187331,-9.2875960073384,-1910.23082684223,-1771.45115214677,"nonveg_922","absence"
1695.20781655828,1900.89672238056,2194.44472404093,2137.90609536529,1147.64723218995,-4829.14328906226,-4565.10513827589,-3300.05847532451,655.635349698028,0,2060.32520586473,1039.67604532733,19.3234208147248,-4428.53282284251,-4422.49746334479,"Russia.Yamal.OstrovBelyy-2","presence"
-265.583741607437,353.057029824988,874.608619688806,164.57157666685,549.971295868584,-2146.03946668986,-2399.69288397844,4095.72528512726,290.103641238937,0,335.324956088358,1140.19236129624,-23.3015724993149,-2146.03946668986,-563.779577876385,"nonveg_1626","absence"
1946.08924919281,2037.88523156928,2885.84520131647,2146.50894656747,890.843451367842,-4489.53598588622,-4573.62436324258,-2464.80132881202,748.734206044633,0,2019.13129646135,1392.63906893605,25.5649196021772,-3875.14631803156,-3978.33223482783,"USA.NorthSlope.13","presence"
797.967269350212,342.595624818738,457.850621274307,403.457297142351,-171.347354883566,-1209.25876481599,-1143.82845031045,-1374.21956335899,1673.12278589636,0,366.104691540409,969.314624233778,35.9005416382881,-1209.25876481599,-1099.69676340939,"nonveg_997","absence"
2154.09057838082,2035.94819730406,2116.85366620962,2418.1672326808,1505.59495578259,-4258.68639869589,-4962.96922370184,-3621.75741779124,846.520809256197,0,2323.35194514931,558.401689402257,2.21959465391288,-4616.0993264031,-4601.05401990713,"Canada.BonifaceRiver.LSA2","presence"
1910.22620282086,1840.99898283661,1963.77502439577,2118.03711374065,1249.51035336212,-3912.87850946056,-4218.66212221637,-3149.59529326427,800.106541729944,1,1719.82488642883,543.588006113982,11.1578859869797,-4144.99132583538,-4111.32529145412,"Canada.ClearwaterLake.LS1","presence"
1974.29886916233,2261.65741714738,2536.93395211077,2509.48781162602,1497.55731162154,-4832.58452156052,-5116.77791886394,-4026.60863877605,735.269815644926,0,2432.91468629971,1163.05165769354,18.4429726985965,-4835.81815808226,-5043.58062465863,"Canada.LeRoyLake.TD7","presence"
-134.192532756646,816.93284247288,595.634463508468,917.433718673018,528.762481890538,-698.285412703525,-1156.05253839701,-171.612599580249,1516.2280345132,0,544.914194757651,1051.62625142966,-38.9973538027755,-783.67815453723,-943.764545377959,"nonveg_578","absence"
-585.84123156954,1390.88679370068,1041.86103080699,173.860061116964,597.128344205858,-160.131774724883,-725.354546176761,436.559058698859,1644.56458481274,0,523.578999652192,1976.72802527022,-36.9677992429812,-725.354546176761,-918.319495436801,"nonveg_673","absence"
-124.949850662471,94.2182723218065,-620.876217051314,826.235507152953,-297.256350153891,4028.30214592476,2484.56681005195,4603.24273101794,297.931295116554,0,-24.5257276785833,1447.11172420427,8.61532497457099,2835.28745981136,3249.14631842385,"nonveg_1646","absence"
693.837609532826,835.810955444364,415.996648513431,114.344376225693,315.562505108434,-670.902309184603,-1473.3791618396,-1603.74306999518,1616.15610752872,0,475.11041896495,721.466579218672,16.4467436706257,-1473.3791618396,-1345.14144564637,"nonveg_768","absence"
3431.02002933791,2107.3655783929,2790.13117613388,3816.03104027094,2212.234939474,-5555.9705768975,-6760.39109155735,-5137.58996747839,458.724291378531,1,3006.99418147466,1519.94234490401,16.8606938399103,-6472.47832397721,-5982.74234122202,"USA.InteriorAlaska.17","presence"
2229.67597731017,2202.97197484345,2702.59990866744,2722.42773771715,1668.24502840693,-4861.34555968659,-5088.23251263186,-3944.02667409607,712.101129224841,0,2327.79337988304,1668.02112282767,24.7136896694299,-5394.54853143276,-5289.70336524931,"Canada.PayneLake.TD4","presence"
-781.900679544969,-260.841201779002,-20.4477118757296,159.400697769467,-343.977234719055,8748.87779553614,8676.03965499579,4500.96069144035,1265.38599281437,0,-249.553226029858,941.301377314436,-7.96224445138026,5559.87005889818,6233.89297044251,"nonveg_1344","absence"
-27.7734461810991,269.824321476441,536.695614254309,517.066562030745,-291.225222134525,-1018.21283941773,-690.767337564682,-1632.93216286177,685.672584527755,0,200.917565889174,827.920836388835,7.748581645689,-1018.21283941773,-1083.94815039707,"nonveg_596","absence"
2403.76662253848,2099.05164308644,2228.05762453937,2319.70031113633,1619.59572792687,-4158.93283171873,-4965.7518789106,-3569.64930593592,755.062707718835,1,2091.76840194169,1273.52297021871,8.74780013056843,-4223.05221207573,-4748.9527731579,"Canada.LeRoyLake.TD4","presence"
-22.7141097071679,-466.907527477592,-420.024772093477,-79.8650800585621,-116.907854699894,-1814.35688310551,-2013.00160624291,-1218.93571692265,564.385942762633,0,-221.283868807339,444.193417770425,3.13979149975755,-1722.09932183151,-1638.06315693627,"nonveg_709","absence"
1865.01685777201,1864.44946737167,2285.43167037137,2562.83776311026,849.951787482065,-4838.49538287033,-5087.54832355498,-3187.38385436503,656.44498181246,0,2041.02903561402,1814.14170485228,12.4092509818427,-4664.02088906752,-4333.09976139297,"USA.NorthSlope.Deadhorse-C15","presence"
98.1686452065961,-471.701359310164,330.476157649277,436.962283809849,225.390795670314,-2451.94710566989,-1437.29941230819,-276.086685438739,334.069570133283,0,123.859304605174,908.663643120013,-3.85521668071874,-1480.12860277357,-1442.24087568506,"nonveg_794","absence"
3456.57595532961,2931.51959527753,3800.07113117813,4292.54160373612,1701.89671522669,-7004.75616924308,-7319.95559673642,-6192.93445848863,362.725833713336,1,3358.8698340891,2164.76081445331,46.2333146744088,-6676.16528639217,-6818.29073508019,"Finland.Kilpisjarvi.15","presence"
461.33413360363,546.947699883625,764.757869283374,434.652698051183,871.938889576783,-2545.29498677845,-2315.98629838641,-1656.97865511702,698.731940344793,0,615.926258079719,437.2861915256,-19.552607427293,-2545.29498677845,-2407.32475418344,"nonveg_986","absence"
