"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_peakSummer","spectral_NBR_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","spectral_SWIR2_startSnowfree","spectral_green_endSnowfree","texture_NDVI_peakSummer","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_changeSSES","spectral_NDWI_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_changePSLS","spectral_blue_changePSLS","spectral_green_changeESPS","site_code","presence_absence","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
3522.87924642262,3319.43426500723,3958.33478270514,4228.58423656651,2316.9492105601,4887.25077835491,2349.80120554298,5945.9986401791,6270.9281970451,7147.3545878479,7041.23320638069,4774.43982460554,-6427.2592701526,-6136.16579087089,-6505.55923304346,-7222.60379146167,-4284.33373496074,1406.94991276734,449.527604827902,-808.538768164628,3.06192560990652,1,3581.41226348444,3414.6806845055,891.827730682824,-48.3340591854372,6351.59530989539,6317.3389069745,-6507.22197170592,-6132.96798557333,-5.43818443865546,15.6699551538133,-2.52565313429321,-1.9489071230664,3.94464326916928,-15.0396748023891,"Sweden.Abisko.VJ-MesicHeath","presence",0,0,0,1,0
-447.325233801307,262.195979328565,588.351881762431,175.634782225634,-186.969838541169,-846.384761511163,988.872467632037,-378.974197448241,213.42431473358,669.165398130806,296.72407556986,-410.722253767835,-678.628437050362,-612.42154352505,-233.433043399495,-637.183726980299,-295.258040308879,1223.34887941277,1007.95930059555,-242.993387462061,29.133918762207,0,175.634782225634,78.377514194831,1035.67711556374,-3.55277605671673,213.42431473358,77.9234674436341,-612.42154352505,-491.384958252817,-6.60983442657729,31.057744890831,-21.7949815576416,4.93755839885949,6.80003940937595,-2.87375021690681,"nonveg_875","absence",0,0,0,1,0
1166.95102600302,907.676712715275,851.48652356639,600.062533568626,650.124559465879,-2215.97046447565,-1714.66610434973,2580.42470046251,2493.23415389701,2373.06933981101,2016.00356857279,1903.13866051761,-1958.3304062327,-2628.25052628386,-2710.36799575832,-3065.83898829319,-2546.06526893347,1667.56488427726,709.851849304494,-481.30378321947,2.43069458007813,0,851.48652356639,835.260271063839,566.888492434397,-35.278354956367,2373.06933981101,2273.17408465219,-2628.25052628386,-2581.77063710031,24.4889526125321,59.2451654224776,8.30566939589793,37.5685481639404,21.5690311079103,-12.7301115581475,"nonveg_985","absence",1,0,0,0,0
412.618292324062,879.60901132659,1004.33260035137,491.965462974938,-249.966701278336,-3564.23864725936,-4816.18102825662,1150.37540938719,1744.76155302468,1958.78422319724,1334.83850910566,139.688842630376,-1269.27422600278,-649.093652489325,-589.927983607215,-1327.80244077061,-1826.98412636131,1805.30709752865,859.500137321481,-558.218090821612,1.47925400733948,0,491.965462974938,507.711733139724,1254.2993016297,1.46527620465545,1334.83850910566,1265.68970746903,-1269.27422600278,-1132.61648584625,21.4503807830204,56.7595736279537,-7.38673990439321,26.6513624879289,15.6199865113507,0.192847339084766,"nonveg_715","absence",1,0,0,0,0
2516.98443331941,1423.35250121305,1070.12123963519,1922.4658522783,809.260717602413,475.803959755749,-521.323918335179,4344.58924703922,2873.32911116725,2411.50699858398,3643.56833187777,1727.9311480676,-2098.06903298202,-3543.25090859109,-4147.51333316942,-3334.74979118925,-2893.11490151813,1788.90739292747,907.170516918318,665.8854997742,1.8270617723465,0,1423.35250121305,1548.43694880967,1707.72371571699,-27.2788849566371,2873.32911116725,3000.18496734717,-3334.74979118925,-3203.33959348998,22.0846074593365,-50.7977213737609,18.3026177746692,-25.0701026112853,-15.0735892880342,-9.14998713488781,"nonveg_662","absence",0,0,1,0,0
1954.60069467945,2381.51048060428,3078.25022526811,3261.36388358717,1089.51244083787,3340.24618985065,1206.86399021611,3693.4825241903,4472.85312278239,5708.21256410689,5984.32066009526,1920.39927875894,-4619.62609574839,-5174.31290688966,-5699.96189583454,-6087.18539361358,-2932.62652845837,1443.22584869059,662.313800552333,-119.915950962822,2.59168759981791,0,2252.48159262794,2311.25794814095,1518.8166170093,39.4866305550034,4150.99414925017,4243.54246132071,-6066.4938331815,-5443.64030383502,-85.3194761772895,57.4383506205777,-18.8309444069907,11.5756647870999,7.20630491228332,-3.84490991323561,"Canada.DeceptionBay.TH7","presence",0,0,1,0,0
2756.75507959369,3184.04455870964,3602.75790003762,3722.89231094441,1431.52444569708,4067.80388218521,3287.92802656597,4986.64247080569,5847.21413679601,6504.76628953001,6620.51451720933,2643.36162625189,-5462.12385865955,-5314.58372200636,-5968.99063153047,-6218.686927366,-3105.26273857638,1164.23269316707,732.945342640676,-109.597461730882,9.24060876028878,0,3824.82507622823,3354.34295053327,2411.70566121058,38.7523411079922,6818.71346015684,5725.4704616412,-5251.85376332498,-5041.09348618735,-43.5852526146407,42.3810551872881,6.30128736053348,10.4682129176265,16.7720501569613,-3.76294710841297,"Sweden.Abisko.KJ-Snowbed","presence",0,0,0,1,0
298.421173189934,693.650983561129,193.442754735352,448.318908311536,725.581885476079,-2639.79757772355,-1061.99220354682,1006.4771508243,1417.40479169458,1059.5021609781,1363.87239742886,1109.26656309748,-1322.93237477971,-891.812754290567,-1732.50116891843,-1507.87377977048,-366.72067574775,2175.67658286229,955.8067172833,29.3466620372211,9.87068748474121,0,448.318908311536,471.883141054806,532.139130740727,-13.2715536261262,1109.26656309748,1191.30461280466,-1322.93237477971,-1164.36815070139,-41.5744216970416,-11.8224941656817,19.9388058689633,-15.1297907768624,-3.02358745888341,-1.43106218491013,"nonveg_874","absence",0,0,1,0,0
2640.27136890536,2401.45267253614,2748.96079558553,3213.92178183483,1538.50355011911,5481.15799041127,2588.91089181952,5496.25468722877,5340.40015361939,5800.71240634525,6391.72445352605,3876.67740772819,-5783.5454312689,-6226.78825741158,-6687.73174740375,-6518.78108392761,-5251.99114484297,765.769143626372,492.737355388426,-23.2424036449519,1.37067264318466,0,3058.40112213826,2902.54936981956,2230.82787153328,33.8296753667266,5908.80423894503,5748.37128509532,-5877.05803653157,-6140.81099103,-11.8356601110288,-42.1339726800181,15.86577043631,-24.7971131875532,-12.1836881841768,0.726130719848232,"Finland.Javrresduottar.A-Hummock","presence",0,1,0,0,0
3104.8837979848,2835.54755848742,3581.11778621357,4146.70473457781,2470.69887739235,4790.7919378499,2932.87496929844,5040.76966947627,5089.54224072926,5873.04757756695,6467.66333852296,4281.77366843839,-6168.76444863718,-5839.46943329319,-6580.66860041073,-6764.85413968432,-5159.09832093968,1389.32414891524,680.619654833425,160.296268345185,1.24164128303528,0,3411.21987552792,3472.41044695187,2915.66678751304,58.0163345985472,5857.30131918817,5675.82653097309,-5829.28408841734,-5807.15253423526,-30.071736123029,-21.8988302531953,-2.40592791431801,-24.1210777797208,-10.5881509528304,7.07168079715811,"USA.YukonKuskokwimDelta.72B4","presence",0,0,1,0,0
149.297043712056,1196.3826013849,347.140315193372,147.204177309574,-715.402171190875,-2170.81230348547,-2749.36223891352,553.762804093212,1537.56095461236,797.154386141365,690.806433673571,-1012.61559164841,-1212.68746202474,395.740033620434,-926.111116896729,-1629.74453268835,-1478.28128672956,1257.79853277649,1590.19135272773,-315.063434752978,20.7710285186768,0,149.297043712056,224.924393281806,1911.78477257578,-17.9789204906955,690.806433673571,513.333797374421,-1212.68746202474,-970.216872943788,10.6237529881928,27.062823684293,35.4763054679853,3.85757045780277,4.27772019959885,2.43731313268303,"nonveg_616","absence",0,0,1,0,0
3516.89628335403,2541.66326998905,3832.89901851793,4689.71495823414,2169.91030456882,5416.27589251244,2888.22741050404,6500.58025280612,5454.3349790064,6999.25818051945,8076.6654192744,4152.80646022894,-6033.29937276918,-6278.11314552811,-6964.21811803881,-6799.04604943259,-4184.53686291373,1142.23386013714,417.10585702504,8.59147916400152,2.11239939265781,1,3821.53609102282,3513.24466591408,2900.0370461923,36.7471972176579,6901.46414272913,6417.50130942201,-6434.96633509835,-6438.22389473566,-41.962922401085,-1.92071981095419,-19.629024606721,-13.0045805389818,-2.53636627195127,-2.76527538512767,"Canada.ClearwaterLake.AB2","presence",0,1,0,0,0
2112.58880036885,2093.21897970017,1966.76723792597,2421.21264325794,1490.37024265877,2406.52894833993,2189.45312961331,3576.32820632211,3683.46463049213,3580.46142205534,4399.99887842425,2267.50688200781,-4385.27540170973,-4559.3781979628,-5705.33467031907,-5161.31749566927,-2158.68403345241,1233.68216326804,686.72234986971,-247.16649922461,3.81020402908326,0,2182.65791953208,2114.84736329459,1241.04607713003,-2.83521477297448,4007.01339847965,3643.21755602258,-4775.26603420897,-4165.6200825588,-74.9740014847078,-22.5923381331544,-12.1552102538564,-9.00467396819013,-5.60317447668774,-5.46467271129402,"Canada.PrincePatrickIsland.MouldBay-C06","presence",1,0,0,0,0
199.730346414471,245.023511592381,-45.2689378893824,182.270064634663,530.29130658205,-2517.20663209014,-1923.44246987422,456.961422730772,511.792502196863,168.468724686149,437.070546419762,786.536323536001,-789.354023197553,-778.552564856648,-1105.49746136912,-874.896770480538,-380.093455762569,2248.97829170751,1121.26262193818,-10.1645581966609,18.9579315185547,0,199.730346414471,222.409258266837,575.560244471433,-3.94763839673002,456.961422730772,472.165903913909,-789.354023197553,-785.678855133286,-12.0370755127937,-20.9636991716893,22.5784192768708,-7.92599509161284,-6.20880669203686,-1.96084154151488,"nonveg_1316","absence",0,0,0,1,0
445.252199767463,-135.013091816132,47.1801928322932,-296.568900341597,89.7757345414388,-1889.54172445216,-921.517942383508,974.062277145435,156.817858102161,389.670712334169,-41.5529519978089,619.829835139445,-942.558083376532,-1842.15816551618,-1656.43336588606,-2098.59663235975,-1059.17695225611,2073.44065495756,1578.49615870813,-8.64344749593047,22.3764839172363,0,47.1801928322932,30.1252269966932,741.82110010906,-36.5682151159331,389.670712334169,419.76554614468,-1656.43336588606,-1519.78463987892,4.31921736591016,44.2163266473699,-17.4563270824855,18.2025888013155,3.79570100950959,-25.3722498609658,"nonveg_907","absence",1,0,0,0,0
4448.73398541656,4200.00199877536,4719.75784799769,4749.2166769752,2768.46395474162,6810.1149958606,3923.21360415784,7556.32769715469,7606.68801049419,8215.49445144829,8284.46070083996,5915.52537472933,-6808.81179273523,-7076.68027861652,-7060.92033880063,-7235.90924122684,-5658.53010259248,916.473565213876,496.155547481956,137.340443032015,8.50246829986573,1,4547.52045774947,4218.28548369141,1785.63629643237,21.4602524994683,8166.02138182872,7743.83299692063,-6813.54592550053,-6752.69166793075,-31.1291368945665,8.81391608103992,0.271462069222395,2.71033420620812,1.31179369421186,-2.83553869988552,"Finland.Kevo.11","presence",0,0,0,1,0
3456.55878282936,2807.32301970901,3956.91315179962,4505.63152784128,2527.51959581169,5394.18541992802,2380.67444413632,5633.0918873812,4626.30112692265,6200.82794380702,6920.92972102644,3654.37063885663,-5882.00792403332,-5902.28779284689,-6375.47927429892,-6584.69797968918,-4661.47400906335,1442.73396069425,675.882344880496,23.2867419936907,6.19071940701418,0,3498.29748023671,3572.61847405052,1698.03526501532,24.7657105705292,5538.74192737351,5573.98400380207,-6283.64211392457,-5977.17004107858,-72.1902101117919,41.4105043768567,-34.2528006702971,15.7298517568228,10.3150838187307,-2.14008461616928,"USA.SewardPeninsula.QuartzCreek2","presence",0,0,1,0,0
2872.13072955019,3069.14887466414,3288.91382554553,3650.17230066417,1972.20496171084,3785.91117071502,2273.8926176084,5299.19271317493,5314.32781560395,5733.79200108011,6281.83724400134,3843.38588132966,-5471.53649591456,-5483.77022135286,-5993.03474398521,-5857.08670973223,-4187.66608798869,1196.07337327423,819.01965619516,218.309399338108,7.27173396519252,0,3653.5297531162,3256.08467718884,1766.13239426681,35.5168601953253,5911.42943389939,5518.64540103224,-5887.93815196638,-5545.84815434811,-35.6210275128572,-2.2782338913295,13.4501387710323,-6.02696271469219,-4.92502189603669,9.18503666953407,"Sweden.Abisko.NT-DryHeath","presence",0,0,0,1,0
77.4674138533636,595.146462449553,793.263151713051,43.0756866618879,22.8937793421729,-2334.81104122166,4600.61663255267,180.396923132718,811.312862893845,940.659185080055,460.610191534571,-1239.67229192364,-1067.03024163007,-865.553371761629,-906.194993636154,-1900.44094244971,1223.84956287862,784.354610125275,1416.7676226563,-482.337464904917,0.0403236523270607,0,77.4674138533636,306.369298804006,770.369372370878,-86.7496435800989,460.610191534571,230.661374143509,-906.194993636154,-703.073997319787,-127.271100250483,55.2358860451973,-17.9308976179467,26.9465483881143,13.5324944415222,9.78444469579457,"nonveg_1834","absence",1,0,0,0,0
2313.34673468099,2606.03025345893,2840.65499547601,2489.97681643411,2061.42418186406,1634.25213381953,1321.06800854034,4336.92431975062,4762.66747231901,5162.2899076178,4707.1412660117,3636.16107410864,-4748.85573619145,-4847.63570209361,-4848.02623578443,-5452.09903884318,-3447.12508296824,1828.92703840295,832.497257846142,41.1051869825586,5.28628492355346,0,2048.67022397712,2189.18527707209,975.93244289584,-11.5022241065694,3975.54109768725,4063.43802014373,-4889.53608512823,-5006.91609173795,-44.975660507901,63.0458298118645,-26.8635928290389,22.4251235846909,13.518437579073,-7.97279811741629,"Finland.Kevo.12","presence",0,0,0,1,0
2527.25747425703,2437.46578519466,2983.60044559573,3077.35815138672,2332.66489813951,3436.58843360257,2753.33833077704,4093.14903387977,4275.13364564017,4873.885523297,4954.00747333074,3896.1567224457,-5326.45506885948,-5341.4741693275,-5610.18597816684,-5881.16143189069,-4623.76084444913,1520.04951658754,767.23039743136,-270.604580850066,1.02030289173126,0,2615.38647683703,2642.77001106626,771.254804076408,-8.58680034549481,4381.71421234218,4386.93465290759,-5497.82286125572,-5381.73034916887,-4.62883484865708,25.3381694782866,-13.9732994061882,4.42788390199266,5.52482691085509,-4.99757730885019,"USA.YukonKuskokwimDelta.UB5","presence",0,0,1,0,0
-597.341472394411,47.0552925433709,385.831109693639,778.380997456947,444.720446860598,1835.01254874831,6233.45261349088,131.283620529431,-367.469112128053,657.381613143689,1400.4765409635,-1178.87353048142,146.687409440221,1282.94570082098,820.899250963501,27.5970555037928,1840.22377826728,397.040124716921,1372.88887848862,-610.082530402009,21.7526779174805,0,385.831109693639,211.729274832029,1375.72246985136,-26.2788430626351,131.283620529431,128.55982640543,820.899250963501,823.670638999155,-52.9230115258457,37.7762950218909,24.7997941786496,-7.84368248501581,12.019166450301,-26.185491221107,"nonveg_593","absence",0,0,0,1,0
2871.274933325,2807.42786882313,2966.0991333394,3136.05251187513,2061.2685870151,4167.67138226108,3874.52758016761,4841.96193886262,4981.3163193638,5121.09155695188,5347.72933407401,3496.52612331299,-5205.12774414161,-5845.748522117,-6134.0980914172,-5951.27103814654,-4220.37391712668,1126.25445932593,631.900913329646,212.708101528523,0.126400412619114,0,2728.15106689545,2687.4275710293,883.546980606,-53.8496575711524,4759.24779780809,4709.80669315443,-5219.90814258221,-5298.37146051942,-28.0827527667859,67.4454985289083,21.367566545932,6.74168029791617,28.9133513958018,-39.0322901491288,"Russia.Yamal.OstrovBelyy-1","presence",1,0,0,0,0
3497.1385092264,3370.01325017498,4002.42358415999,3864.2306435817,2470.98461656323,5469.48388698502,3121.68777111491,6974.32943953785,7161.98665954138,7793.20729678442,7432.8143302085,5531.73650199151,-6565.44157462409,-6703.73221944256,-6801.94427487558,-7381.63022889764,-5708.39124129629,948.397156284857,469.871913622996,-30.346406861038,6.98385572433472,1,3497.03741723533,3302.55393259166,1590.26089810963,41.2821162129555,7631.43874387335,7079.32854715209,-6944.82594260523,-6658.48952154464,-30.0415633239996,-2.0405510094021,-6.39492662101748,-9.60063506691328,-2.62401506279399,2.04142030030649,"Finland.Kevo.7","presence",0,0,0,1,0
