"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_EVI2b_changeESPS","spectral_NDMI_changeLSES","site_code","presence_absence"
1211.58343049753,524.35627375117,689.384579707688,1015.20865534264,-2164.80768188754,-2961.89059891241,-26.3651250707001,-3.69978516494936,"nonveg_849","absence"
2736.72731041011,2904.20152652484,3027.43187927236,1712.70396369506,-5709.70339104932,-6033.3983211485,39.704632220211,73.4469385608591,"Russia.Tiksi.DryFen","presence"
65.9881007116164,1124.11911686412,281.471968435585,590.935078878909,-2489.51651797185,-2378.32512448272,33.2409805594993,45.3627397778969,"nonveg_606","absence"
2675.49338981431,2792.48316482572,3009.13279563083,2047.37164212807,-6486.69848447009,-6393.61831001347,10.5985375675036,32.2042205818313,"Canada.PayneLake.TDA0","presence"
2764.77835019466,3371.39732052331,3610.78273295944,1999.34029830127,-6511.23210109535,-6313.86656874865,14.0890370362352,-113.814476732008,"Sweden.Abisko.KJ-Snowbed","presence"
1318.39595312007,538.686595383164,886.19689242676,715.258596291726,-2311.22282698576,-2470.83791267373,-12.5819073362147,-10.7235902605634,"nonveg_998","absence"
93.1447004686232,-651.412649947829,331.597275601871,-773.968878683737,-815.859204675797,-1350.85797776054,-6.99606712239625,-62.1964810315966,"nonveg_710","absence"
3420.05393634936,2177.19596064259,3505.91817090688,2209.38004626286,-5784.81529306261,-6022.99995284784,46.5452657564124,-80.0615692288242,"USA.BrooksRange.8","presence"
3065.76785324076,2054.29880823263,3483.78684311138,2025.9594490395,-5135.30052853011,-5538.43829211254,2.8154538945814,-45.6895712839854,"USA.YukonKuskokwimDelta.UB5","presence"
217.974204645653,171.966615864213,388.458319086897,-186.036755349494,-2954.32330861572,-2371.58805622436,36.2397734519006,-14.4628128559723,"nonveg_648","absence"
519.151976591339,636.748775859823,475.348327887191,889.971986305481,-2538.7718930845,-1633.15627180179,28.6735848143424,19.9286747489361,"nonveg_913","absence"
2353.11165978609,2148.23788027499,2809.3820555079,1499.27535159231,-5240.98230156391,-5375.29594734871,40.043860072038,-35.2207643970568,"USA.NorthSlope.Sagwon-C16","presence"
148.59021702519,822.780015659452,276.333136644469,460.427572447639,-258.977973980612,-29.0115750445835,19.0511221047229,17.2326873570583,"nonveg_1547","absence"
1845.88116251721,2067.12351506596,2229.57728924966,1573.67426142635,-4378.61998056644,-4801.33708935887,5.77296437440301,43.2641898442143,"Russia.Tiksi.LichenTundra","absence"
2753.76905649111,2292.45748727903,2732.50746030069,1770.54766705528,-5746.55462918983,-5907.94412772298,-1.90472163013378,-6.04001636310254,"Canada.ChukotkaRiver.TPO3","presence"
3352.61796069257,2750.30938777863,3969.09944102579,2680.55969462934,-5596.57507498964,-6010.41363988531,15.1398130083826,-30.9280370926526,"USA.YukonKuskokwimDelta.UB7","presence"
2724.25091067585,2916.67875961239,3240.09048079083,1647.43408403968,-6343.84008504942,-6073.30766412182,26.7121911156094,-39.2674523232495,"Finland.Kilpisjarvi.20","presence"
1043.69951792693,155.068064101739,655.150299063041,-117.323799786788,-1874.70432151012,-2720.41878176966,-41.4254577176044,-16.9172288867641,"nonveg_869","absence"
3409.08096092807,2814.03013362872,3656.15105997552,2187.96906641009,-6505.9749241346,-6525.17013286915,18.3175562542629,-12.437677094272,"USA.YukonKuskokwimDelta.72B4","presence"
2608.78566208013,2978.99791966791,3706.05293267943,1277.46911585353,-5972.56125702537,-6369.17886362894,33.5633083463175,-8.24471655822842,"Sweden.Abisko.KJ-BirchShrub","presence"
995.749977254034,962.257708688364,1287.92838533576,906.784288385321,-2711.01050308959,-2915.58645404138,13.0759788644658,-15.4551203354403,"nonveg_507","absence"
3371.49767165466,3376.61742880618,3665.44080206776,2413.29667433705,-6053.83982074099,-6344.22583765073,8.26398324006123,14.5362530083565,"Russia.Tiksi.Bog","presence"
2482.25598397304,2278.99202429523,2915.18922985181,1472.02559646865,-5872.39402815179,-6179.10020186158,47.8329639785862,-25.8631100957663,"Canada.DaringLake.Tower1-SedgeHollow","presence"
1211.58343049753,524.35627375117,689.384579707688,1015.20865534264,-2164.80768188754,-2961.89059891241,-26.3651250707001,-3.69978516494936,"nonveg_849","absence"
1043.69951792693,155.068064101739,655.150299063041,-117.323799786788,-1874.70432151012,-2720.41878176966,-41.4254577176044,-16.9172288867641,"nonveg_869","absence"
2520.26933349113,2302.04325279873,3617.90360841611,1972.47645553505,-6375.67618201468,-6293.09038614589,28.5503510291194,-68.7205955460579,"Canada.DeceptionBay.BEGL1","presence"
3358.18249499102,3198.96891887083,3996.09596661836,2281.66192130623,-6544.15502986418,-6725.46354384539,18.1062395346744,-45.2235014582907,"USA.YukonKuskokwimDelta.72B3","presence"
3701.38232529387,3121.73302893405,4468.14092351787,2070.64950840868,-6751.15700437643,-7243.2648941354,31.8748524414484,-49.3178375516934,"Canada.BonifaceRiver.AB8","presence"
668.669464217834,1034.9085980786,-338.866331442771,1027.15578097775,-3499.86145846397,-1794.82943401047,23.3348040498545,202.127648121454,"nonveg_628","absence"
-295.979125222287,201.446207614314,-62.5675602829245,453.281150844319,-239.147615842849,-313.325283399379,17.3722669868608,159.092435608257,"nonveg_1145","absence"
454.516226186515,843.516805966279,1405.42144816056,-311.89606170167,-1788.20726308316,-3597.81485240659,1.58738304161966,-36.0258768750247,"nonveg_804","absence"
135.123742416713,14.9304089668991,51.7542863118861,-183.410577893494,-1541.70220325694,-1575.69785079478,-1.54589908143031,4.81428640697639,"nonveg_932","absence"
3345.11596043502,2634.408549794,3479.33163026506,2314.8589464077,-5992.59055765051,-6286.61475043368,29.0733925438283,-31.2484862072457,"USA.InteriorAlaska.FRYINGPAN","absence"
1654.61236726354,1847.93137508226,1998.3420011838,1169.47653315359,-4792.02061540532,-4951.63595641677,20.604775002767,79.0850996976046,"Canada.BanksIsland.GreenCabin-C09","presence"
1791.51151682517,513.393042201461,1631.43193660927,1376.50548936941,-1909.35722124809,-1831.47750105055,12.444344834374,-20.4752039607335,"nonveg_647","absence"
150.217717795042,186.606692294531,443.035046279784,-78.9842348540099,-1449.57118923751,-1822.81868865146,0.88114323401961,6.6553111522046,"nonveg_874","absence"
3345.11596043502,2634.408549794,3479.33163026506,2314.8589464077,-5992.59055765051,-6286.61475043368,29.0733925438283,-31.2484862072457,"USA.InteriorAlaska.FRYINGPAN","absence"
2021.75319677942,1526.19478068595,2377.45521664271,1068.16220453802,-4881.73034609066,-5273.08176945991,22.3063483994446,2.62016821191802,"USA.NorthSlope.FranklinBluffs-C15","presence"
215.30801733901,425.782744771203,970.448178064654,396.635254874482,211.297336576409,-2210.83176181159,-29.3981574269707,24.6076099379659,"nonveg_594","absence"
-404.831896131747,541.361666676376,-338.485557945576,-848.83260751158,10000,10000,28.8409374269899,0,"nonveg_1236","absence"
2576.93518370597,2550.31777288813,2856.59269419338,1898.2392877318,-5424.6254241643,-5477.71257200311,3.15768378667855,34.0810918531319,"Russia.Tiksi.ShrubTundra","presence"
99.7585836952044,-15.5169071056071,-158.711715303977,-30.4611058138031,5009.22310868924,8977.50007596485,-286.146986816216,10.5389418763136,"nonveg_1994","absence"
-357.326274262863,-156.345542715485,-92.8612110549201,387.310318567666,-482.280579011007,-939.455201904206,-0.34749489690172,-3.48503298467436,"nonveg_689","absence"
3092.51752716991,3008.27042508256,3677.80758634885,2346.99188364792,-5903.59855569707,-6565.27152640925,25.2118966248663,-81.6476716803035,"Sweden.Abisko.NF-DryHeath","presence"
3147.44436813422,2456.03084389958,3789.72949639104,1905.14705165639,-5953.07694264007,-6444.1707261213,20.5831350758443,-40.396514834944,"USA.InteriorAlaska.LOWERQUARRY","presence"
2974.44912922294,2703.80065890243,3437.05362892268,2321.99620279375,-6276.43934378835,-5977.0495311608,48.8685300779808,-165.802583790433,"Russia.Tazovsky.Burned44","presence"
3073.41513557587,2819.1282662163,3357.51817862844,2404.10036863986,-5993.36113300667,-6139.12372718192,13.7313560661447,-23.778232543169,"Canada.DaringLake.Tower1-Heath","presence"
2520.26933349113,2302.04325279873,3617.90360841611,1972.47645553505,-6375.67618201468,-6293.09038614589,28.5503510291194,-68.7205955460579,"Canada.DeceptionBay.BEGL1","presence"
213.182818800751,102.168348778547,-50.3568481544351,-145.611334921974,-1629.04364767599,-744.927169802378,6.9308483007017,30.4320855972333,"nonveg_848","absence"
-38.0747055532766,416.90486660973,-17.3646253508511,-744.435606887683,3126.08641953688,1777.26287268006,-6.55148737979961,9.81351223181905,"nonveg_1646","absence"
-472.485725441365,-12.6468552690826,-57.3795109025435,76.430848137067,8644.41608332278,5698.16237514681,14.1677147642589,147.368498836171,"nonveg_1344","absence"
2482.25598397304,2278.99202429523,2915.18922985181,1472.02559646865,-5872.39402815179,-6179.10020186158,47.8329639785862,-25.8631100957663,"Canada.DaringLake.Tower1-SedgeHollow","presence"
99.7585836952044,-15.5169071056071,-158.711715303977,-30.4611058138031,5009.22310868924,8977.50007596485,-286.146986816216,10.5389418763136,"nonveg_1994","absence"
552.314536804922,711.331158345426,848.446284634433,526.035494146023,-1414.53986851112,-2364.29447705434,-4.27974927238811,-48.8074316173723,"nonveg_760","absence"
3719.54542943335,2864.44838475526,4082.30113193595,2520.23043953953,-6423.71955600145,-6620.43089283703,42.2350247452103,-85.2782525611613,"USA.NorthSlope.Ivotuk1","presence"
3341.83370231206,2047.52296433028,3546.9425089897,1744.80860446147,-6189.6938974599,-6931.4603749446,33.0206493114499,-69.2189260087594,"USA.InteriorAlaska.2","presence"
1010.7609625929,1172.06704571781,1204.80775255828,636.339552806222,-2631.45116275766,-2731.30287024242,13.4361962875535,-190.464748135085,"Canada.PrincePatrickIsland.MouldBay-C00","presence"
817.083865256626,514.325461607727,931.285389061734,-231.350351891967,-946.563194765837,-1175.52827900819,0.889481214557045,-82.8653902160851,"nonveg_752","absence"
704.382420937664,352.321953009804,1287.26134140275,617.02801834574,-2243.61415401576,-2904.64561948841,2.5572367033201,-71.2165258069999,"nonveg_612","absence"
129.003593933454,581.281588648626,937.46431027044,816.331686437086,-1478.30260659893,-2053.37447213067,9.32694071810639,-69.849785308984,"nonveg_643","absence"
729.010494878597,1077.91111368292,533.164940850739,886.957377310409,-1746.99654282506,-507.386159408469,23.899909910318,840.646916767942,"nonveg_645","absence"
1831.72120557635,1912.582077067,2220.84298938419,1315.55833818046,-4459.08990245632,-4977.44067106259,12.3774053535303,38.9815688004688,"Russia.Yamal.OstrovBelyy-2","presence"
3474.68859152412,3146.14885255358,3896.5818860456,2936.82136768501,-6532.82123279332,-6818.48530633739,9.56468132655789,15.9224214866411,"USA.YukonKuskokwimDelta.72B2","presence"
195.601670391238,876.13624882925,637.744748169251,211.37565077964,-3054.88170756139,-3454.6607755681,18.9732094047971,70.0397131411025,"nonveg_832","absence"
2492.30264959542,2122.56330337555,2134.9371776903,1167.81344671138,-5831.39133053788,-4347.23728814644,43.3576038702535,-1.01501151193245,"USA.NorthSlope.14","presence"
3266.1104251238,2736.12346372987,3236.02350089995,2415.2883697268,-6515.75884723822,-6610.86531749433,38.6376666644758,-69.5300059702529,"USA.NorthSlope.HappyValley-C19","presence"
2148.92921160512,1730.29761931411,1738.42594424366,1125.28161039261,-5852.13307264819,-5653.3133678559,-15.3939265307837,58.2588224459983,"USA.NorthSlope.13","presence"
2678.33017639158,1876.19496728867,2582.80602797114,2232.99645723888,-6915.73334391863,-6302.40473210542,7.64021313002872,-1.64767758699259,"USA.InteriorAlaska.22","presence"
-356.263584211967,357.343708758778,204.83025553172,130.055764676636,-938.939697594429,-2108.09007894297,-7.12637152401792,28.5389263837261,"nonveg_1172","absence"
-233.381621531219,556.587836846034,675.513826557801,1017.76494353759,-2815.35821744467,-1643.16879291789,59.5742864026397,-4.79145105632228,"nonveg_600","absence"
3085.89627388525,3306.92806114203,3750.60041272927,2215.61219625861,-6061.98986810049,-6787.77771589941,19.9445759577193,-28.9624247340413,"Finland.Kevo.5","presence"
798.87889362006,752.282181304226,308.584013453585,815.271157893548,-1646.19145545581,-1992.40760151708,-25.0341425160574,70.1217052678329,"nonveg_560","absence"
2421.06266414613,2757.42090897295,2656.73009756058,1677.92810791564,-6268.60203042091,-5933.64636193577,42.1691743697957,52.6076247280764,"Norway.Javrresduottar.EC-Sedge","presence"
1107.3097849419,317.655231727498,790.930530620798,817.525648157629,-2107.62430509155,-2288.85783700562,-12.7476116546162,-27.9351284868295,"nonveg_855","absence"
866.449935534718,-1332.82410621925,936.343676801873,605.885542266973,-1078.741711585,-1373.32203643301,-1.50593578780251,-100.763068028765,"nonveg_608","absence"
687.373674616526,1158.89437808199,1030.74432066382,144.243865492318,-2333.57052373102,-2261.62359865109,20.7871106114214,24.8321076526441,"nonveg_561","absence"
738.49214718942,608.692408285032,1000.54031044394,-54.6981464957956,-896.349718215098,-1352.94253103958,-4.97266832086289,-66.3519721188735,"nonveg_876","absence"
3533.50501444126,2883.72248468618,4003.69271528245,2405.48790588227,-6431.18371031379,-6735.92636213985,57.1492614290453,-37.031992580022,"USA.InteriorAlaska.CALF","presence"
614.52271506384,1120.21127600344,631.844757298409,-367.730539204195,-2712.74383741653,-3390.18069466535,-10.1258072967175,45.7375273628923,"nonveg_1672","absence"
434.426714296546,139.823147635892,-823.246307771103,-30.9441902539144,-2704.6361889207,-1359.81139129737,-9.98253752324523,153.674545583917,"nonveg_729","absence"
3043.86970585945,2872.84534592098,3428.30968473032,2114.22842891498,-6750.46665596918,-6603.42561053955,49.1823415955764,69.0849166900791,"Sweden.Abisko.NF-BirchShrub","presence"
-107.529443968649,537.386722773037,-219.224532379256,151.524396687076,-851.29876426282,921.095989804966,18.1385109820911,1700.25518725048,"nonveg_822","absence"
3828.56622980401,3466.65618386172,4881.46909431501,1292.46416686159,-6403.18863957727,-6774.36452290198,-0.304374641334363,-35.8769428834366,"USA.InteriorAlaska.BABBAGE","presence"
3143.78494322756,3180.42966274376,3971.47955860508,2374.94141392491,-5800.17924004331,-6062.49923963889,42.9089257270654,-6.25847355729276,"Russia.Yamal.VaskinyDachi-1","presence"
2608.43877808996,2575.44937789923,3237.90514732909,1959.06415161273,-6004.62352326171,-5866.33781834887,37.5175734866797,2.56151197373819,"Russia.Kytalyk.T1","presence"
3031.8541125763,2196.85378949031,3638.99216732493,1520.48177830439,-5778.75774553232,-6392.30381413113,21.5371876907631,-28.8758155724138,"Russia.Kolyma.OW1","presence"
2650.80398972764,2037.12719173054,3166.54002742256,1608.82690170329,-6319.85483292111,-6586.27286291282,36.1766757779772,-85.1827460373611,"Canada.DaringLake.Tower4-LowShrub-1","presence"
1267.65658579922,707.956360003217,306.4079472475,522.479873130031,-2422.12940338511,-1878.76776469903,-21.8956460796221,132.312398832055,"nonveg_583","absence"
789.650739894309,214.683224457906,322.657902144417,626.036879412813,-2344.75711858937,-2030.18279564565,-2.38809026098759,0.0766464213051879,"nonveg_902","absence"
1188.24989069491,1148.43933527542,1236.97429265723,838.67832557676,-3160.64056041448,-3244.15180712547,-8.97049115017792,-15.3276767911937,"Canada.BanksIsland.GreenCabin-C07","absence"
969.369988279989,261.517659022689,-129.486925302066,459.702965309213,-2055.50025618669,-1957.30026081052,-32.2475911563891,90.9613849522902,"nonveg_677","absence"
3296.25457029274,3153.64441613575,3867.18007563273,2264.68990410948,-6489.30408315421,-6963.23637378667,18.6878045181792,-36.8485746782081,"Canada.BonifaceRiver.AB2","presence"
614.52271506384,1120.21127600344,631.844757298409,-367.730539204195,-2712.74383741653,-3390.18069466535,-10.1258072967175,45.7375273628923,"nonveg_1672","absence"
-822.494593547963,-420.183600114695,321.671847968907,308.906295444623,-890.683726609047,-1706.11380956159,24.8598361942745,-11.0254458018491,"nonveg_670","absence"
217.974204645653,171.966615864213,388.458319086897,-186.036755349494,-2954.32330861572,-2371.58805622436,36.2397734519006,-14.4628128559723,"nonveg_648","absence"
2305.72646342368,1692.24789366795,2106.0812858986,1661.96895510041,-4536.68118216539,-4843.68526340056,31.4107942321761,41.4490444208592,"Canada.Yukon.WHEATEAR","presence"
91.4978013780804,116.19747190255,447.428682711196,631.53778988794,-830.448429756809,-1845.68673746417,-2.85738320192675,-2.04245273640055,"nonveg_988","absence"
2009.17660860936,1813.19815979003,3277.15650531455,1638.99334780171,-5056.02916465855,-5679.39869251473,55.8267143289104,-61.0403890719963,"USA.NorthSlope.12","presence"
1654.61236726354,1847.93137508226,1998.3420011838,1169.47653315359,-4792.02061540532,-4951.63595641677,20.604775002767,79.0850996976046,"Canada.BanksIsland.GreenCabin-C09","presence"
-295.979125222287,201.446207614314,-62.5675602829245,453.281150844319,-239.147615842849,-313.325283399379,17.3722669868608,159.092435608257,"nonveg_1145","absence"
1388.08614793828,1458.16466553534,1298.19029163567,643.505586133665,-4860.53037839134,-3921.95848216449,15.057576716808,21.5003917597758,"nonveg_529","absence"
2487.74153690349,2293.02253358386,2394.98606407975,1552.15389785568,-5603.99066522084,-6176.08300094627,29.5092026369981,-99.43639992748,"Canada.ChukotkaRiver.TH4","presence"
-472.485725441365,-12.6468552690826,-57.3795109025435,76.430848137067,8644.41608332278,5698.16237514681,14.1677147642589,147.368498836171,"nonveg_1344","absence"
2736.72731041011,2904.20152652484,3027.43187927236,1712.70396369506,-5709.70339104932,-6033.3983211485,39.704632220211,73.4469385608591,"Russia.Tiksi.DryFen","presence"
224.660316187616,380.340080487238,568.593465906108,692.651206532214,-1704.30413852486,-705.706249422951,32.8668228850353,-9.59593070027421,"nonveg_814","absence"
3056.15534661889,2461.44749098114,4233.25785331954,1085.40634508706,-7252.17186304435,-7831.73101330907,49.2592977485896,-89.1827332186871,"Finland.Kilpisjarvi.17","presence"
263.491063498829,50.7681820597968,521.973291172491,107.848798341748,-893.475325056828,-1797.61545546039,-4.12432445987849,-38.3628623999857,"nonveg_806","absence"
883.078749328971,-339.081654727574,23.0774392688792,105.341767898904,-1359.59602522285,-2365.70220799875,-30.5529109218343,59.6931855695981,"nonveg_919","absence"
-13.7594106879207,-485.452843510934,548.113980884847,-272.762411352458,-2733.20875905607,-2856.02646852438,18.134607305251,-115.381933023832,"nonveg_1626","absence"
3092.51752716991,3008.27042508256,3677.80758634885,2346.99188364792,-5903.59855569707,-6565.27152640925,25.2118966248663,-81.6476716803035,"Sweden.Abisko.NF-DryHeath","presence"
2858.07593427629,2821.6209105097,3274.39825006182,1756.07968227785,-6472.67591332286,-6580.0536618261,8.24172613181556,-54.7862175065406,"Canada.LeRoyLake.TDA3","presence"
98.8310424161278,-612.645951222358,632.646998108429,10000,-362.175979281096,-655.8036794699,15.4464093361345,-46.6643938694859,"nonveg_1241","absence"
1461.54101371419,2165.14004126648,2111.30833959603,1219.74872343422,-4408.73722101537,-4404.4649880031,39.668684303168,23.318640089544,"Canada.Ivujivik.TP13","presence"
3091.05333163122,2773.48381410708,3336.38731776166,2137.1515405744,-5129.75553759626,-4628.81274307449,38.5507547666918,-38.8863670637693,"Finland.Kevo.10","presence"
552.314536804922,711.331158345426,848.446284634433,526.035494146023,-1414.53986851112,-2364.29447705434,-4.27974927238811,-48.8074316173723,"nonveg_760","absence"
3341.83370231206,2047.52296433028,3546.9425089897,1744.80860446147,-6189.6938974599,-6931.4603749446,33.0206493114499,-69.2189260087594,"USA.InteriorAlaska.2","presence"
1734.29363857669,114.439077519493,907.656604856578,1320.55605062457,-3081.1660139821,-3396.80793686814,-36.67578164555,-12.738462941633,"nonveg_1132","absence"
2542.79354056301,3110.21488085154,3432.68387271191,1560.62825012261,-5855.90761357148,-6085.92169221052,-0.118059575181204,-23.0946991987522,"Russia.Tiksi.FloodMeadow","presence"
2754.80462165826,2174.33811579848,2831.38756037132,1692.52218464046,-5525.16447820661,-5694.25554296954,56.3120785059636,-55.1706069797692,"USA.InteriorAlaska.BROWNSCREEK","presence"
3351.37694490859,2511.74960263938,3664.42497841651,2283.10902878494,-6275.46823157779,-6551.71439564648,12.7888755484343,30.1806442465174,"USA.NorthSlope.Ivotuk3","absence"
909.99806571701,572.100384463579,811.773851653739,1370.04888695275,-2208.31405057304,-1009.66581130337,41.716271645694,-19.4819519137573,"nonveg_663","absence"
98.8310424161278,-612.645951222358,632.646998108429,10000,-362.175979281096,-655.8036794699,15.4464093361345,-46.6643938694859,"nonveg_1241","absence"
2888.51311647384,3251.86621280465,3867.3203861047,1675.68717459043,-6383.06211243396,-6489.43355502512,23.1593212871322,-17.0511796184048,"USA.YukonKuskokwimDelta.15B2","presence"
2258.85236293382,2178.91493241993,2653.14827249757,1387.03466463407,-6352.20139142348,-5946.95679366535,27.8306349902347,-70.9074898749038,"Finland.Javrresduottar.A-Salix","presence"
3081.51255913204,2261.40525973394,3620.08485650004,1472.46073505558,-6596.85312881741,-7034.63623670811,41.5288927362126,-64.7325605514604,"USA.SewardPeninsula.19","presence"
-107.529443968649,537.386722773037,-219.224532379256,151.524396687076,-851.29876426282,921.095989804966,18.1385109820911,1700.25518725048,"nonveg_822","absence"
1654.61236726354,1847.93137508226,1998.3420011838,1169.47653315359,-4792.02061540532,-4951.63595641677,20.604775002767,79.0850996976046,"Canada.BanksIsland.GreenCabin-C09","presence"
2651.08378874796,2541.75794954219,2805.33129851551,2154.53913109324,-6156.75685386324,-5992.227556263,27.9991836685913,4.03934604119911,"Canada.CoutureLake.TD7","presence"
1303.44290671959,674.444237647193,948.254246306569,680.893778792277,-2178.97459602259,-2132.24880212179,-10.4497871709415,-24.2085863508304,"nonveg_863","absence"
2236.48330948304,2173.67412416283,2592.71363917486,1616.59968281173,-4563.52079770677,-5374.82952246326,-8.83745063445907,2.42223861439421,"Canada.PrincePatrickIsland.MouldBay-C06","presence"
958.368502169565,584.116670499407,397.648059353238,388.182918619551,-2151.6556654238,-1452.79598950573,-2.60096619503267,35.7997609655329,"nonveg_941","absence"
332.974233272067,920.873932970768,733.693431104965,864.827254419689,-2078.61429320198,-1749.13318283545,49.5308281396286,3.324620702921,"nonveg_1309","absence"
-61.1580538233112,566.686899645721,501.005615240708,-107.829256451907,-1321.89779318286,-1917.75505241028,9.44407722599282,6.97043323506031,"nonveg_903","absence"
