"spectral_EVI2b_earlySummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDWI_earlySummer","spectral_NDWI_lateSummer","topo_slope","spectral_EVI2b_annualRange","spectral_NDWI_annualMean","site_code","presence_absence"
1003.31300226468,767.890962646493,964.7535310275,-1027.95593044281,-965.291926490155,32.2242774963379,517.277172479577,-869.835716922579,"nonveg_1442","absence"
-341.147735504035,280.826194319721,-644.811143024075,-494.014321755711,-804.783564746273,0.0584703125059605,1133.94503075777,-280.992874459941,"nonveg_1889","absence"
1926.62727278676,2654.47848733492,895.440627881508,-4653.898373017,-5053.04668217482,0.589003121852875,1735.7748914338,-4908.62846789196,"USA.NorthSlope.FranklinBluffs-C16","presence"
2743.15904697186,3325.45972290887,1670.55128719382,-5205.71163609634,-5850.04582287224,1.05364733650571,3477.51958013873,-5089.56215107993,"Russia.Tiksi.DryFen","presence"
387.855240594288,940.882483783889,403.143520084414,-1920.67856570203,-1711.8125176012,0.099735900759697,784.74225512137,-1767.74102263892,"nonveg_894","absence"
807.135354895276,-0.865577661333191,-57.6374037776399,-1286.96494110396,-2896.12955188906,1.50054705142975,1072.98003347938,-1912.53643627827,"nonveg_869","absence"
1912.16490699813,2159.73934248292,1175.93985527062,-5610.65420642864,-5710.9407109767,5.76171816719903,1238.2915528121,-4908.39231481925,"Canada.ChukotkaRiver.TH5","presence"
-331.869269541698,-608.248706753212,-216.55196322012,2670.15343742871,2750.63581940467,0.148143708705902,706.344607757779,3038.74969383679,"nonveg_1854","absence"
2139.53572485381,2857.10091032645,1487.20907117232,-5265.44820880373,-6301.53029737721,0.996035635471344,1032.51593305018,-5845.74374802942,"Finland.Javrresduottar.A-Salix","presence"
543.474063690804,621.835366135411,157.00112203476,-2383.45843374818,-1836.72040676657,2.75148224830627,616.051475658964,-2207.72659648093,"nonveg_867","absence"
2385.75258101291,3531.71460261441,944.935075983351,-4814.52645929118,-5683.60806057575,2.83716604444716,2666.51056635951,-4370.57836855936,"Canada.DeceptionBay.TH8","presence"
2029.34244249887,2865.34842874224,1788.45163992376,-4747.32883520007,-5414.29946575872,1.35067980819278,1547.50631593762,-5006.05407219714,"Canada.PayneLake.TD2","presence"
2502.49889220332,3190.00267849609,1081.75066431795,-4671.93092692877,-6523.80616589148,5.16702932781643,1199.15614862219,-5975.84171659732,"Canada.CoutureLake.TDA7","presence"
1003.31300226468,767.890962646493,964.7535310275,-1027.95593044281,-965.291926490155,32.2242774963379,517.277172479577,-869.835716922579,"nonveg_1442","absence"
3370.79324926493,5174.17333118675,2599.0096181752,-6158.93077381382,-6133.38820288105,0.46497905254364,2666.68990433333,-5642.09237513452,"USA.YukonKuskokwimDelta.2","presence"
3152.65815763916,3907.50913237707,2588.87637204815,-6008.23055058126,-6270.02030015916,0.678278386592865,1440.04892430713,-5829.28048637819,"Russia.Tazovsky.Burned28","presence"
-118.826799662356,-98.5891337765665,320.087987707897,-1994.77820460017,-1909.62172748714,1.47925400733948,438.914787370254,-1800.0279566104,"nonveg_715","absence"
510.856451655596,134.923515163928,88.3755904921571,-78.2379328744821,-729.246307275563,9.05084419250488,686.166989513173,-387.5079908818,"nonveg_848","absence"
472.290219205575,600.28656237436,207.570652351001,-1499.22005956352,-2345.85027218731,12.7060670852661,392.715910023359,-1696.56382326665,"nonveg_941","absence"
2208.52635009155,2800.34233083203,1765.62816258821,-5222.56183628186,-5261.79637793753,0.928818821907044,1069.84981767789,-5057.77494804563,"Russia.Yamal.VaskinyDachi-3","presence"
3072.0171532247,3908.09230235782,2443.9336705859,-5864.25795667122,-6064.94487286378,3.07536249160767,1591.21942934892,-5789.38776176376,"USA.NorthSlope.HappyValley-C20","presence"
2736.35287335327,3196.03932765403,1933.18225675247,-5224.74797325812,-6038.6182148352,2.89144563674927,1020.64906500603,-5778.08087993886,"Norway.Javrresduottar.EC-Sedge","presence"
1150.84325030977,816.375071612115,241.390783666516,-1467.08378679367,-1846.47073410957,0.938573718070984,1108.89421029288,-1704.25230859637,"nonveg_902","absence"
-264.261532463321,259.298148861321,-645.213125098691,-619.09653851118,200.294525312252,13.8185033798218,1388.70745004326,-359.309194492664,"nonveg_558","absence"
-190.797443586753,89.6600539531019,10000,-534.87350744317,-1202.62605459176,30.6112365722656,10324.0384125992,-732.908039965549,"nonveg_1241","absence"
3086.22695328107,4096.54719609507,1982.91947414666,-5630.91392131042,-6076.20452606214,1.19852760500378,2930.45070888838,-5640.71507139437,"USA.NorthSlope.Oumalik2","presence"
679.652900643903,978.996975710696,834.106786974942,-1426.68442238354,-1491.05678500773,29.0866165161133,911.564671582395,-1399.93130316684,"nonveg_695","absence"
-437.529253327134,-487.434125984709,-1197.04345754311,10000,10000,32.6007385253906,1246.12651754505,10000,"nonveg_1236","absence"
2300.12601102291,2664.5585140913,1460.36771675471,-4587.25771072576,-5293.46683691337,0.354522271619903,2521.15387981274,-4447.92118351791,"USA.NorthSlope.Barrow","presence"
3496.89886619347,4122.41911459666,2408.9624379653,-4712.01248510148,-5996.3122853494,3.13988290230433,2072.74720551524,-5609.31802192547,"Sweden.Abisko.VJ-MesicHeath","presence"
364.813029542519,950.968155871664,412.619381347888,-2217.89884714896,-2250.12859405709,0.847245991230011,755.576721928903,-1665.98780801358,"nonveg_583","absence"
3152.65815763916,3907.50913237707,2588.87637204815,-6008.23055058126,-6270.02030015916,0.678278386592865,1440.04892430713,-5829.28048637819,"Russia.Tazovsky.Burned28","presence"
2335.89504595087,2675.44782328303,1157.52495368223,-4033.43617159054,-4889.86967355764,4.58134868741036,1449.65866293703,-4390.53179266966,"Canada.PrincePatrickIsland.MouldBay-C06","presence"
109.915874883182,71.8957813294868,228.356957258595,3743.5434768672,4518.72887599688,0.138568818569183,719.333530662091,5370.89780223777,"nonveg_1720","absence"
2372.55189680509,3276.6457166927,1638.06608512758,-5722.47870201436,-6419.17300446924,3.1101637840271,1616.92076604077,-5942.49269697638,"Finland.Javrresduottar.EC-Spring","presence"
3153.38257984814,3828.45703217006,1811.9186786556,-5613.00954800797,-6130.10806308469,1.40355360507965,1836.82322573817,-6067.42410546649,"USA.InteriorAlaska.24","presence"
708.089612197863,820.742444286401,287.530716314,-1475.51067364244,-1643.27876735092,20.7469654083252,533.211727972401,-1673.98424571334,"nonveg_814","absence"
963.582543039583,822.87833942148,730.224611289916,-2315.77628018793,-3122.60957708174,1.29504609107971,629.690615891746,-2584.61176189105,"nonveg_746","absence"
3255.65735299033,4081.85875123687,2289.26265291258,-5756.93631705563,-6274.96977523531,2.0137018657025,1919.58910854351,-5640.06881298298,"USA.NorthSlope.Ivotuk3","presence"
-264.261532463321,259.298148861321,-645.213125098691,-619.09653851118,200.294525312252,13.8185033798218,1388.70745004326,-359.309194492664,"nonveg_558","absence"
494.205818222903,254.46667806967,648.506093731939,-143.663859440264,-1873.98876023625,25.8555126190186,747.680607083879,-883.335885871873,"nonveg_1473","absence"
-383.591824620225,537.588812393254,499.872037244489,-1985.15838294022,-1808.73845666879,2.55992150306702,1762.8022195003,-1359.23091624945,"nonveg_677","absence"
-125.179674363178,-41.1121988485488,-818.235276081902,1845.22808486461,2564.10269141188,1.11918592453003,1136.50103294784,2364.04262142477,"nonveg_1880","absence"
2639.77998762549,3517.44892035024,1702.19920995887,-5846.90080011377,-6138.91955831099,1.1839417219162,1958.07987814311,-5541.36803594149,"Finland.Javrresduottar.A-Sedge","presence"
3059.58640577983,3742.97747156597,2106.00910781783,-5063.37963859701,-6537.75771297477,3.75228995747036,1459.06080102739,-5140.57908751807,"Canada.PayneLake.TDA0","presence"
78.8279508629246,35.460601086654,-58.9894871232637,-972.960962002734,-1232.98981919023,14.2642393112183,635.051539739389,-980.479188497896,"nonveg_903","absence"
2411.26830309609,2544.03928634712,2076.98651129437,-5563.8296867175,-6346.45188008072,1.39472556114197,779.460314850974,-4970.92848022187,"USA.InteriorAlaska.1","presence"
1033.20981568636,866.177807065366,115.504700317207,-1758.37868281636,-870.391203917344,2.92023682594299,1890.45660030284,-1804.94914845475,"nonveg_628","absence"
501.188132754571,562.619428836554,755.05559401451,-1295.62503867101,-1843.24813522451,2.72493457794189,532.7546457678,-1259.51687022869,"nonveg_768","absence"
3784.59696201514,5161.87175224705,2603.42761995046,-6427.41388996961,-6838.19327581955,0.880817472934726,2165.8206071356,-6282.09570180233,"Norway.Javrresduottar.A-Sedge","presence"
2588.09148562574,4122.64594745048,1066.32236382482,-4669.85728917008,-5260.92874259193,8.98996829986571,3526.9698918081,-4851.50455206858,"Canada.KluaneLake.Quill-ShrubTundra","presence"
3021.87769604499,3975.73419786013,1655.93725962266,-5412.14164948171,-5665.7900504335,1.35831093788147,1854.11480047447,-5581.18604027793,"Russia.Kolyma.WT1","presence"
80.9629452261306,583.568593090039,-272.494295906371,-1375.51957833234,-1239.85904389656,22.3764839172363,856.06288899641,-1370.26320325804,"nonveg_907","absence"
849.412921406439,430.313333642636,486.193566082405,-1888.60652827282,-1997.11723458116,26.8513469696045,726.855507151349,-2192.52321281697,"nonveg_1309","absence"
739.689257779124,928.386776029913,229.259297540865,-1599.55469466195,-1898.97247088399,1.70424664020538,699.127478489048,-1789.3163638134,"nonveg_1968","absence"
4548.46087288494,5061.64485031627,2035.23247477828,-6180.36078766977,-7167.21805788025,7.68386948108672,3991.35743781976,-6180.34252157612,"USA.Kougaork.TallShrub","presence"
2407.00067508329,3018.60772769941,1641.30376881314,-5711.46945889394,-6643.93858012226,1.96438171863556,1857.31246487543,-6509.32828293431,"Norway.Javrresduottar.EC-Sphagnum","presence"
3491.9221563116,4538.9662161014,2470.9403095652,-5853.97802325864,-6346.61089852473,6.21278064901179,2270.27475568689,-6115.38742109471,"USA.SewardPeninsula.QuartzCreek2","presence"
1065.38520873704,513.282043481608,318.631424716202,-1237.35170455257,-1237.57439789887,2.24559330940247,1158.90120265165,-1394.79890294691,"nonveg_643","absence"
645.482014531292,915.447973865265,217.050271439032,-1904.84442497029,-2128.32194170678,28.8161449432373,758.372632531833,-1834.95440708345,"nonveg_725","absence"
838.99899355515,1615.79833352756,219.679555338521,-2319.05848540361,-2777.80974086172,2.7245466709137,1396.11877818904,-2356.21287222964,"nonveg_612","absence"
2968.51119617892,3992.58657800232,1955.27884990184,-5890.66737815756,-6253.71741893557,1.83012282848359,2652.47984914632,-5582.43816082848,"Russia.Tazovsky.Burned12","presence"
-102.637660919589,656.228903919527,5.43328100404551,-1777.56006814043,-1074.38642252015,9.87068748474121,876.649388366766,-1313.97831182047,"nonveg_874","absence"
2502.49889220332,3190.00267849609,1081.75066431795,-4671.93092692877,-6523.80616589148,5.16702932781643,1199.15614862219,-5975.84171659732,"Canada.CoutureLake.TDA7","presence"
1332.31127375392,1467.31233890338,513.684733784217,-2726.31700244319,-3474.22896374547,3.74762681126594,996.943802451316,-2848.49834035042,"Canada.BanksIsland.GreenCabin-C07","absence"
591.7387171592,436.752928536523,495.14569552574,-1983.09423713888,-2291.16812637423,0.164485394954681,169.486848992335,-2179.57848566529,"nonveg_760","absence"
2876.77150368325,3363.58778116116,1957.80749072063,-5363.94872255733,-5771.47147809356,2.59889073371887,1060.02674190342,-5333.64645544918,"USA.NorthSlope.Sagwon-C19","presence"
3255.65735299033,4081.85875123687,2289.26265291258,-5756.93631705563,-6274.96977523531,2.0137018657025,1919.58910854351,-5640.06881298298,"USA.NorthSlope.Ivotuk3","presence"
1242.00845326125,1178.14784325532,520.906425740211,-630.691457645253,-1535.80263534365,1.57385766506195,918.416709687652,-1200.06441419889,"nonveg_568","absence"
411.894661311439,752.27471019876,243.723667130518,-1761.63384510666,-705.772814818255,0.287813544273376,987.906307296435,-1488.25145977407,"nonveg_953","absence"
2240.5388371667,2720.34952352052,598.131207108674,-4632.2108120211,-5064.23404385231,0.205136880278587,2221.34254129571,-4970.96715164725,"USA.NorthSlope.14","presence"
167.476865389851,-79.7041154845878,170.234535723866,373.124453807031,-33.0601908447755,2.26101779937744,337.442705427983,-36.5989924285577,"nonveg_822","absence"
1937.27202825287,1481.32531607283,245.984978322864,-785.086146767797,-2501.81064210161,0.340886503458023,1691.28704993001,-1787.18428346817,"nonveg_540","absence"
2810.84705339006,3503.62755915435,1777.56486037192,-5266.85505006421,-5771.62408920672,4.44291019439697,516.47364419257,-4101.03966872836,"Sweden.Abisko.NF-Wetland","presence"
3099.34054378813,4079.96715403516,2318.21191818373,-5418.87904173664,-6141.84880396241,0.998570680618287,2254.84740373067,-5619.47648095483,"USA.YukonKuskokwimDelta.UB7","presence"
2218.5687608631,1431.86796331304,644.771190784136,-2452.95692508909,-3938.78732624352,0.286605179309845,1573.79757007896,-3867.97868607411,"nonveg_529","absence"
2766.42653639576,3288.29565895696,1508.83710246156,-4235.65761001175,-5513.95450552686,0.212965349356333,2195.45980874752,-4800.04415518021,"USA.InteriorAlaska.23","presence"
208.185844160806,764.776890308321,482.841364362652,-1720.55271327009,-1700.2574203656,10.799295425415,556.591046147515,-1588.05589503264,"nonveg_935","absence"
2218.5687608631,1431.86796331304,644.771190784136,-2452.95692508909,-3938.78732624352,0.286605179309845,1573.79757007896,-3867.97868607411,"nonveg_529","absence"
3077.02298944304,3598.86774726779,2434.42598278911,-5756.9482253907,-6247.69363579099,6.85893478393555,1704.57044184542,-5310.31891104203,"Finland.Kevo.1","presence"
460.139509307997,594.750312726083,-94.5580359262017,799.780028070266,-27.803888369341,31.0020389556885,767.342195915242,582.753820511212,"nonveg_592","absence"
2483.70521432456,2661.20656970757,1911.60319195591,-4827.40128380285,-5459.86566222655,1.39778153101603,1493.18356858091,-4986.04737527842,"Canada.PayneLake.TD4","presence"
460.139509307997,594.750312726083,-94.5580359262017,799.780028070266,-27.803888369341,31.0020389556885,767.342195915242,582.753820511212,"nonveg_592","absence"
1615.9168444788,2448.15884450858,528.067770572223,-4239.64639290183,-4983.66423163255,0.528860193490982,1810.12815300471,-4292.03869146418,"USA.NorthSlope.WestDock-C14","presence"
3356.95407227106,4278.82678625198,1937.90767249026,-5606.85952980388,-6495.2105419504,9.67271529303659,2012.90082822095,-4840.56135756704,"Canada.ClearwaterLake.LSA2","presence"
-125.179674363178,-41.1121988485488,-818.235276081902,1845.22808486461,2564.10269141188,1.11918592453003,1136.50103294784,2364.04262142477,"nonveg_1880","absence"
2810.84705339006,3503.62755915435,1777.56486037192,-5266.85505006421,-5771.62408920672,4.44291019439697,516.47364419257,-4101.03966872836,"Sweden.Abisko.NF-Wetland","presence"
1057.27935412878,301.646025469966,-7.29809068659063,-1386.91741918313,-2365.37438284417,13.7921733856201,1064.57744481537,-2038.87055340993,"nonveg_602","absence"
2385.75258101291,3531.71460261441,944.935075983351,-4814.52645929118,-5683.60806057575,2.83716604444716,2666.51056635951,-4370.57836855936,"Canada.DeceptionBay.TH8","presence"
-767.993379127599,14.8358589153323,-2142.91810951842,7986.10343886813,7802.14533446448,0.277917146682739,2157.75396843375,8276.2893161947,"nonveg_1797","absence"
2372.55189680509,3276.6457166927,1638.06608512758,-5722.47870201436,-6419.17300446924,3.1101637840271,1616.92076604077,-5942.49269697638,"Finland.Javrresduottar.EC-Spring","presence"
116.952756341357,573.756682908892,638.339235431662,-2814.657621598,-1986.42887314275,2.51329660415649,521.386479090305,-2020.26679572677,"nonveg_866","absence"
189.5152193153,280.78405893761,155.673582818768,-1236.9631477667,-1333.88770106969,3.63399982452393,131.101631566602,-1128.23750466379,"nonveg_976","absence"
73.1067599970761,448.170567983304,114.535138452085,-325.439896275151,-40.4246055069264,28.530839920044,375.063807986228,11.999564924743,"nonveg_689","absence"
-515.527772099121,-252.535943793987,-638.517466070641,6799.52295919527,8696.18710623983,0.0404676385223866,1191.40005224969,7770.88067623998,"nonveg_1695","absence"
386.739021438907,325.728751377305,136.256826171253,-1360.53415864746,-1987.13092770906,13.9149684906006,450.235393583778,-1511.42583894998,"nonveg_936","absence"
2590.64885259229,2953.10619991551,1575.13441587238,-5371.20900215064,-6056.85348680006,2.27281808853149,803.319984613958,-5651.00136565813,"Norway.Javrresduottar.EC-Betula","presence"
3219.8799202814,4201.64759628648,2167.33617167284,-6428.45297519349,-6729.18020676836,0.926979660987853,1910.1385606521,-6055.75444458242,"USA.InteriorAlaska.20","presence"
2742.94176288241,3621.4616503661,2168.71739301969,-5347.37851536342,-5674.32170341297,0.496874670187632,2283.40450852762,-5336.8358861418,"USA.YukonKuskokwimDelta.UB3","presence"
594.202263764763,198.682235728096,362.789713222389,-949.305273943158,-1635.37749015274,2.04955005645752,630.150519658853,-1076.42393859142,"nonveg_729","absence"
394.076186775905,543.570759664926,-151.983759326994,-795.927818064143,-1478.93250124743,0.0403236523270607,695.55451899192,-798.973489172405,"nonveg_1834","absence"
452.748118351698,-360.969476762666,567.097751428095,-1236.07482563879,-1362.79858748634,11.2518472671509,928.06722819076,-1522.54379104511,"nonveg_681","absence"
777.627308960592,847.998681666042,489.275913290736,-2238.90998366726,-2606.94808070318,7.64133453369141,1300.2163642226,-1890.80642337643,"Canada.Ivujivik.TP10","presence"
306.007585770408,377.653652215798,35.3095524227226,-545.300543661638,-1258.91217349231,24.4778156280518,608.969118768669,-987.011822769927,"nonveg_761","absence"
32.5280658112096,217.441586947076,47.8259507098333,-688.461799367843,-751.175897253004,19.1562118530273,470.473118128469,-416.05709584914,"nonveg_921","absence"
104.940508073512,774.848906447795,379.47369497685,-2159.14396648195,-2298.37173875055,4.68255869547526,1271.32082172448,-916.551832209218,"Canada.Ivujivik.RTP13","presence"
765.682345116545,125.815591233421,283.869849863231,-1006.19556184457,-1827.67932873706,13.9480972290039,639.866753883124,-1613.70611452789,"nonveg_984","absence"
2451.25663228201,3044.49601295733,2019.35850522985,-5482.39237640576,-6320.22802506434,6.39720922046237,2168.54313392449,-6139.52543445898,"Canada.DeceptionBay.BEGL1","presence"
-134.417366464435,-27.5944173466679,578.202416564583,-1310.10060970405,-807.554282226649,1.92415571212769,712.619783029018,-732.041422670827,"nonveg_582","absence"
597.059005467669,-61.199394159451,-257.289087916488,4390.1957707529,5239.68906290262,2.03024411201477,936.687435231422,4763.64716251023,"nonveg_1637","absence"
2240.5388371667,2720.34952352052,598.131207108674,-4632.2108120211,-5064.23404385231,0.205136880278587,2221.34254129571,-4970.96715164725,"USA.NorthSlope.14","presence"
3757.76979138787,4605.23770755526,2174.43167601258,-6016.8592143181,-6993.01140531912,2.23128133349949,2614.95641072416,-6198.69761819493,"Canada.ClearwaterLake.AB2","presence"
501.188132754571,562.619428836554,755.05559401451,-1295.62503867101,-1843.24813522451,2.72493457794189,532.7546457678,-1259.51687022869,"nonveg_768","absence"
-331.869269541698,-608.248706753212,-216.55196322012,2670.15343742871,2750.63581940467,0.148143708705902,706.344607757779,3038.74969383679,"nonveg_1854","absence"
1235.64493674492,1637.69002329724,740.595561754572,-3873.51223477019,-4188.00946961713,31.2691631317139,897.094461542671,-3329.34568133372,"nonveg_856","absence"
2129.9256389438,2442.0685633511,1421.65261554772,-4833.38399336886,-5235.01352736722,11.6933036804199,2138.86932522902,-5495.23234397687,"Canada.KluaneLake.Gladstone-MixedTundra","presence"
818.088126603683,669.718666143653,627.425994431154,-852.260915690434,-1147.03372054079,15.3318748474121,621.304483879417,-743.899437033993,"nonveg_752","absence"
2262.72412187636,3018.31120497226,1421.03919732437,-5593.50023504265,-5939.57963040817,3.16292464733124,1434.21035076975,-5512.15915682469,"Finland.Javrresduottar.EC-Betula","presence"
2073.93536907848,2510.64319487051,1322.20422057195,-4615.5677408393,-5263.5406739797,0.994287490844727,1924.58154175179,-5167.7344483041,"USA.YukonKuskokwimDelta.4","absence"
781.201131075647,575.735252895263,195.829110556379,-1220.66592432785,-1686.6818996218,4.25112295150757,585.372020519268,-1610.48705213289,"nonveg_693","absence"
-573.285915337347,-557.163040442952,-125.516875431629,-1659.13936135426,-845.017967907527,18.8896217346191,1515.60804475786,-1006.85023447042,"nonveg_670","absence"
707.570182088672,88.5595605881996,825.009217843631,-1162.28221344474,-776.609607861601,28.9224586486816,1591.69166495456,-1062.36727294065,"nonveg_714","absence"
2913.02524814,4254.03264710096,1780.9242896627,-5917.83333972985,-6550.09738587617,0.282753924528758,2635.86813897896,-5792.968662499,"USA.SewardPeninsula.19","presence"
818.088126603683,669.718666143653,627.425994431154,-852.260915690434,-1147.03372054079,15.3318748474121,621.304483879417,-743.899437033993,"nonveg_752","absence"
104.940508073512,774.848906447795,379.47369497685,-2159.14396648195,-2298.37173875055,4.68255869547526,1271.32082172448,-916.551832209218,"Canada.Ivujivik.RTP13","presence"
-190.797443586753,89.6600539531019,10000,-534.87350744317,-1202.62605459176,30.6112365722656,10324.0384125992,-732.908039965549,"nonveg_1241","absence"
451.715071146066,501.989807505315,733.24217746706,-2234.57761825821,-2453.36220965968,12.5043630599976,281.527106320993,-1999.28578973305,"nonveg_954","absence"
1835.30958250654,2177.83479600967,1282.17171026946,-4676.48933749254,-4307.68986802817,0.338950538635254,1205.32901752898,-4361.97280553219,"Russia.Yamal.OstrovBelyy-2","presence"
827.438577386022,1252.28100867545,165.650726776583,-1862.8157301241,-1883.09055503445,0.77367901802063,1086.63028189887,-1963.06960234517,"nonveg_926","absence"
-90.195970197517,277.709108374012,491.828571532991,-1927.14156818486,-1632.58487626768,44.8595352172852,681.811687565858,-1217.6946420157,"nonveg_547","absence"
872.285644276525,575.747437017618,269.830071681551,-2498.76640821512,-2772.69035418128,6.64162302017212,602.455572594973,-2950.18098308776,"nonveg_832","absence"
-264.261532463321,259.298148861321,-645.213125098691,-619.09653851118,200.294525312252,13.8185033798218,1388.70745004326,-359.309194492664,"nonveg_558","absence"
494.522997322549,600.821813010749,511.470964972563,-2378.17083905639,-1470.26016642353,0.409684360027313,474.139728845363,-1996.12583612418,"nonveg_767","absence"
-103.267887624606,-391.817615422673,12.4760509563001,3291.55962329459,7423.62366470408,37.4029350280762,701.315133685397,5435.38701513787,"nonveg_1290","absence"
3099.34054378813,4079.96715403516,2318.21191818373,-5418.87904173664,-6141.84880396241,0.998570680618287,2254.84740373067,-5619.47648095483,"USA.YukonKuskokwimDelta.UB7","presence"
2240.5388371667,2720.34952352052,598.131207108674,-4632.2108120211,-5064.23404385231,0.205136880278587,2221.34254129571,-4970.96715164725,"USA.NorthSlope.14","presence"
448.004800311061,850.209293231557,1267.40242802566,-2042.25992914422,-1885.59659001702,3.06557130813599,819.397627714602,-1507.06620464536,"nonveg_624","absence"
2379.85308704226,2830.98451362195,1465.79953412502,-5244.02997578324,-5539.34135662053,7.07567205429077,1149.35781198185,-4994.85075877529,"Finland.Kilpisjarvi.18","presence"
2385.75258101291,3531.71460261441,944.935075983351,-4814.52645929118,-5683.60806057575,2.83716604444716,2666.51056635951,-4370.57836855936,"Canada.DeceptionBay.TH8","presence"
430.398424069496,523.397202663825,1085.96100519871,-1548.28878033925,-2712.05364881726,4.8420672416687,1504.92827667131,-1543.04305884813,"nonveg_871","absence"
2571.48009706273,3100.60600016863,2145.71691779143,-5440.18327975684,-5573.09679267528,3.07637619972229,1322.9301213978,-5416.69297351245,"Finland.Kevo.8","presence"
2372.55189680509,3276.6457166927,1638.06608512758,-5722.47870201436,-6419.17300446924,3.1101637840271,1616.92076604077,-5942.49269697638,"Finland.Javrresduottar.EC-Spring","presence"
2284.06700995087,2766.52372191138,1639.36000958519,-4820.14292540205,-5306.62765029164,4.51342897415161,1376.99354576133,-4874.28360298406,"Finland.Kevo.12","presence"
4548.46087288494,5061.64485031627,2035.23247477828,-6180.36078766977,-7167.21805788025,7.68386948108672,3991.35743781976,-6180.34252157612,"USA.Kougaork.TallShrub","presence"
2208.52635009155,2800.34233083203,1765.62816258821,-5222.56183628186,-5261.79637793753,0.928818821907044,1069.84981767789,-5057.77494804563,"Russia.Yamal.VaskinyDachi-3","presence"
103.929737625403,-14.6781579714342,518.904679838575,-1808.92850743332,-1597.67224180577,0.450459480285645,831.044707052209,-1431.41234561382,"nonveg_733","absence"
2830.50418834979,3284.72590397242,1917.90322446893,-5347.01052605781,-5736.22295759018,0.414735043048859,1448.39879651571,-5187.92542834159,"Russia.Yamal.Kharasavey-1","presence"
276.504649757476,246.872871091065,526.416534364805,-2624.93465568363,-2991.52257191572,2.26294803619385,350.347329285951,-2597.43245851014,"nonveg_816","absence"
2029.34244249887,2865.34842874224,1788.45163992376,-4747.32883520007,-5414.29946575872,1.35067980819278,1547.50631593762,-5006.05407219714,"Canada.PayneLake.TD2","presence"
579.119477517628,997.987846097038,895.861137650258,-1730.32712918628,-2696.21627703105,3.50021100044251,1035.62579543577,-1607.573711884,"nonveg_688","absence"
598.173958747186,375.136377479391,592.020636386912,-1868.83261654172,-444.527916324131,18.0881576538086,398.590136968119,-1072.58839580186,"nonveg_919","absence"
1029.00620653122,1522.04513153344,601.01986897848,-1949.57054192181,-1832.10058577037,0.621461749076843,1111.73121484749,-2039.48068559554,"nonveg_508","absence"
2067.25744817388,2697.93075816634,1577.29589886964,-5628.72228161239,-6253.95915524904,2.34266533851624,1957.72846236491,-6053.54398477848,"Norway.Javrresduottar.EC-Salix","presence"
189.5152193153,280.78405893761,155.673582818768,-1236.9631477667,-1333.88770106969,3.63399982452393,131.101631566602,-1128.23750466379,"nonveg_976","absence"
1638.86490544303,2776.39852258142,1137.27173584375,-4586.11462868183,-4939.77225483207,0.345743691921234,1808.74412499643,-4375.95738360575,"USA.NorthSlope.FranklinBluffs-C17","presence"
3086.22695328107,4096.54719609507,1982.91947414666,-5630.91392131042,-6076.20452606214,1.19852760500378,2930.45070888838,-5640.71507139437,"USA.NorthSlope.Oumalik2","presence"
2967.34887125356,3518.95668569175,2037.67109868434,-4916.2057855752,-5438.16062440705,1.02030289173126,1144.96609570754,-5215.07640180972,"USA.YukonKuskokwimDelta.UB5","presence"
2365.14490397373,3109.35234970745,1194.45129696178,-4312.52543139728,-4540.78835279807,11.6419059753418,1313.08906733317,-4819.12762935969,"Canada.KluaneLake.Ruby-MixedTundra","presence"
2594.97944296144,3620.7102437117,1715.43471510425,-5914.59664745718,-5993.22486936445,3.79509353637695,1777.53998271819,-5973.57387353093,"Finland.Kilpisjarvi.20","presence"
2822.16497597208,3193.80280316507,2037.77761078811,-5378.60040030402,-5722.95103932477,0.120143151283264,1990.86518897847,-5430.64359028775,"Russia.Yamal.OstrovBelyy-1","presence"
389.420065522045,284.472723077152,-560.338118509152,4686.68283522099,8858.7231624129,30.2174415588379,949.758184031198,6437.56818673889,"nonveg_1344","absence"
131.24556492193,905.882364782141,-5.04360538623433,-1676.02290861075,-1500.31634680689,27.3541851043701,910.925970168375,-1261.36435393772,"nonveg_560","absence"
543.474063690804,621.835366135411,157.00112203476,-2383.45843374818,-1836.72040676657,2.75148224830627,616.051475658964,-2207.72659648093,"nonveg_867","absence"
1234.41110971878,1360.94569764727,705.48090570948,-2790.44914248921,-3033.75312276248,2.76102303266525,920.944737121308,-3534.9716188849,"Canada.BanksIsland.GreenCabin-C08","presence"
849.412921406439,430.313333642636,486.193566082405,-1888.60652827282,-1997.11723458116,26.8513469696045,726.855507151349,-2192.52321281697,"nonveg_1309","absence"
1770.62732025039,2093.17228617446,1527.24093805739,-4028.88835370607,-4148.56227432231,1.25539016723633,1193.16562671129,-3782.27675038304,"Canada.ClearwaterLake.LS1","presence"
591.7387171592,436.752928536523,495.14569552574,-1983.09423713888,-2291.16812637423,0.164485394954681,169.486848992335,-2179.57848566529,"nonveg_760","absence"
674.214889156396,669.149313864829,1062.79930342377,-1929.66594790257,-2287.99066991479,1.43398082256317,557.985780108851,-1807.99680350001,"nonveg_801","absence"
1821.37857501956,2388.13082971274,1206.82622507694,-4241.77959923736,-4411.37026866898,2.38556051254273,1338.41941498588,-3993.65353367114,"Canada.BanksIsland.GreenCabin-C09","presence"
