"spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_lateSummer","spectral_NDWI_earlySummer","spectral_NDWI_endSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NDWI_startSnowfree","topo_slope","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","site_code","presence_absence"
393.125868460843,102.82008924146,-115.707689533512,473.201039206851,1436.28691322291,-251.109633125251,-1691.5258245325,-966.954471462705,-1866.08032853553,793.462500026545,25.8555126190186,393.125868460843,896.343818220319,-966.954471462705,-796.441551525887,"nonveg_1473","absence"
324.764084316087,-79.5221268655884,151.079408067314,305.841020658659,447.518759698044,-642.102050894285,-1012.81887558069,-730.789667965704,-965.639308465397,-522.701911284545,19.9044456481934,266.584276996815,404.286211181675,-730.789667965704,-774.810362838125,"nonveg_703","absence"
641.815567602231,152.558505078784,223.072330464206,584.042624096572,1234.37116740138,-1917.1971623012,-3099.78494238351,-1873.39230452946,-3664.47501753486,-729.730197094366,3.20973563194275,584.042624096572,699.047632820751,-1917.1971623012,-2256.91592476868,"nonveg_861","absence"
726.977913821429,569.028749285836,259.115614762411,213.584834598903,644.82071859637,-678.062459430874,-812.31821147935,-1546.23706421134,-1740.80886555331,-945.193863828907,4.7561845779419,303.349762834436,513.393079222527,-945.193863828907,-1144.52409290075,"nonveg_775","absence"
1402.16976884556,1105.87641342378,665.178194514623,1012.23475011993,1080.33490551911,-1222.40569536176,-1660.96743974216,-2443.23856439091,-2246.21060775164,-1239.43186457943,1.37796580791473,1012.23475011993,912.362025594674,-1660.96743974216,-1762.45083436518,"nonveg_899","absence"
2299.8462290195,2651.68063766841,2603.88458316847,1628.86644787816,5116.30914205816,-4690.18066309754,-4973.9611321745,-5568.21800422495,-5652.55736937267,-3908.94914450788,1.4738858209716,2332.87520486476,1245.63337639421,-5918.58591796543,-5510.62646728576,"Canada.PayneLake.TD2","presence"
516.347079201545,-157.642551153201,523.724521484476,-1689.29878254363,1351.04092165701,-1432.76413866143,-1904.86779560653,-3008.31164245398,-3287.82441655445,-2222.2305080312,1.45060038566589,221.153739378917,2213.02330402811,-2222.2305080312,-2371.19970026152,"nonveg_532","absence"
1708.79399340645,1894.794018327,2290.56515424357,1015.09894544556,4232.64131683576,-4730.95775320592,-4174.17811440547,-4665.51095966832,-5054.91638875185,-3874.85856372392,2.74540966749192,2336.05404358296,1523.15373995041,-4418.33361277782,-4304.62120658662,"Canada.BanksIsland.GreenCabin-C10","presence"
441.459212785101,841.582653763315,1215.21639950112,743.770255307382,1721.6527723894,-1851.79907435202,-1298.02954119524,-874.771183718452,-938.355135241564,-1298.85052918294,0.099735900759697,841.582653763315,798.409865497472,-1298.02954119524,-1252.36109273805,"nonveg_894","absence"
1377.50537769509,651.328548343329,873.491869372963,1626.15988979087,2547.04143792113,-1745.28160261763,-2667.73117380556,-2535.52184533038,-2817.1007709605,-623.288614440288,2.7245466709137,1013.29743649739,974.831341447536,-2535.52184533038,-2077.78480143087,"nonveg_612","absence"
1734.60542309164,2111.86183453299,2397.82322013513,1587.97353858409,4906.06358394777,-4725.45128846834,-5026.24934415914,-4989.18978400158,-5049.79882884085,-3211.74373081504,0.811183293660482,1895.51962001791,893.679468727135,-4703.51585306405,-4441.4527469643,"Canada.PayneLake.TD0","presence"
3065.41261097578,2532.34410298961,4109.23100090153,2254.35783853258,5683.68316005661,-5895.52404835555,-5850.04048380099,-6371.69098573176,-6171.21462146909,-5002.72773045123,4.06684494018555,3162.08081266141,2304.08986164198,-5687.07670560788,-5672.26190260541,"USA.NorthSlope.HappyValley-C19","presence"
2144.13227438782,2093.64871856513,3133.93425061367,1341.08287796276,4993.49939837588,-4490.66923437,-4779.25997305985,-5688.83591189277,-5855.49070204149,-2158.95023630735,4.24964253107707,2204.38660964457,1831.91026396138,-5173.12091697738,-4609.94975143988,"Canada.DeceptionBay.TH6","presence"
2144.13227438782,2093.64871856513,3133.93425061367,1341.08287796276,4993.49939837588,-4490.66923437,-4779.25997305985,-5688.83591189277,-5855.49070204149,-2158.95023630735,4.24964253107707,2204.38660964457,1831.91026396138,-5173.12091697738,-4609.94975143988,"Canada.DeceptionBay.TH6","presence"
3381.10075072362,3057.70350729556,4257.94505564097,2157.59965660865,6664.06864885278,-5961.72631474235,-5585.99840655482,-5919.24654660218,-6622.97120669658,-4756.89444414542,0.481827747821808,3509.8582767688,2026.5932142979,-5753.81856541319,-5808.17428719208,"Russia.Yamal.Laborovaya-1","presence"
2674.25240813786,1493.81336190617,3559.58194911167,1712.969749459,4805.34557109391,-4989.27669229701,-4156.92608790203,-4967.43667192266,-5718.93057137472,-3952.77992067857,13.4844845294952,3541.13033723502,2522.17555006893,-5786.31338131001,-6017.92939102025,"Canada.KluaneLake.Ruby-MixedTundra","presence"
1653.20395711025,2055.19454738877,1875.21601248803,1255.08860157096,3609.55868906225,-3628.49349540535,-3563.5057068181,-4105.98974056377,-3932.37577611787,-3015.81380224453,3.06594648361206,1900.91698556158,805.985302511432,-3834.46650255866,-3838.68685483331,"Finland.Kevo.3","presence"
1377.50537769509,651.328548343329,873.491869372963,1626.15988979087,2547.04143792113,-1745.28160261763,-2667.73117380556,-2535.52184533038,-2817.1007709605,-623.288614440288,2.7245466709137,1013.29743649739,974.831341447536,-2535.52184533038,-2077.78480143087,"nonveg_612","absence"
897.786348676617,1964.9625193202,1087.67933290444,-153.657837428079,5284.62722729903,-947.141331138652,-3179.35773809442,-4225.39605416921,-5311.54689901377,4107.38304614062,0.41282519698143,1087.67933290444,2118.62035674828,-3179.35773809442,-1911.21179525509,"nonveg_1813","absence"
2398.65607247111,2501.88195237982,2942.0913329291,1495.19223523141,5981.05923299493,-5676.42261428207,-5859.48518281972,-6201.54952793455,-6375.00770237943,-4937.78694409448,1.23013018369675,2208.04443416594,1513.68222298742,-6016.91228281767,-5794.76741094042,"Finland.Javrresduottar.A-Sedge","presence"
799.004648061863,1125.21442131249,775.430325266379,-106.41269683499,1085.03486472433,-1441.27126331585,-1110.32351543402,-1798.73595253701,-1833.43291534914,-2387.3254818151,3.4450888633728,781.023767294309,1231.62711814748,-1798.73595253701,-1714.21782569022,"nonveg_825","absence"
4031.79926324984,4167.34894063749,4565.66806195449,2594.45722771083,8441.44207912244,-6866.09578258105,-7140.03795810843,-7320.25236951147,-8117.75746457978,-5701.09091183816,11.7164409637451,4367.40701792159,1792.36942309489,-7211.62887524138,-7103.43627941283,"Finland.Kevo.9","presence"
747.718752155229,101.401903194916,571.011706542632,247.951222177927,1129.5000667995,-1333.76410601839,-1969.64040835162,-1435.87236378614,-1557.8368576941,-1865.21889550444,29.0866165161133,566.276248047704,646.316848960313,-1557.8368576941,-1632.46652627094,"nonveg_695","absence"
1505.10674572198,1150.05983134241,1700.98014641785,795.506210638118,3054.48681278892,-2456.07321913715,-3063.42042190953,-2837.61732700438,-3085.52800590231,-1639.12474378835,4.07700023651123,1475.99215344755,1466.20511564292,-3038.18447956502,-2600.77197601495,"Canada.PrincePatrickIsland.MouldBay-C03","presence"
511.090151153094,200.721283205188,513.508431954541,47.2213506582119,1777.25690847361,-1814.77458917684,-2084.90009287499,-917.661527201043,-1962.92083089646,-2372.92255952301,20.7469654083252,511.090151153094,978.149754630922,-1962.92083089646,-1830.63591993447,"nonveg_814","absence"
1782.2136244335,2085.66494451149,2102.11038917935,1464.22547517909,4264.66879703818,-4703.78508600856,-4280.84387907199,-4648.77027015158,-5028.03486633416,-2431.40314579987,0.344001805782319,1964.83913049747,679.577230520811,-4487.58791313811,-3874.1996305047,"Russia.Yamal.OstrovBelyy-2","presence"
3100.80060361673,2841.00003043152,4159.83085170114,2176.49549246217,5000.54103120621,-5552.49493825988,-5725.99890848194,-6535.52591093702,-6007.18954473489,-5109.41642233712,1.01476454734802,2733.90613997621,1922.51327315872,-6025.52879774561,-5887.88304201697,"USA.YukonKuskokwimDelta.UB7","presence"
946.966946302663,1044.45282164257,411.201996476594,312.220656406024,1676.2396132031,-1612.97412225205,-1158.3282821731,-2181.11168028735,-2643.1497856626,-2021.05287884441,2.75148224830627,592.699246397785,732.23216523655,-2021.05287884441,-1923.3233498439,"nonveg_867","absence"
2460.02438765661,2372.11558699874,3519.91520134853,2018.36728049196,5130.82796244722,-5676.01595855395,-5455.04840401746,-6220.22652473902,-6106.37241641666,-4719.76941968434,0.652561724185944,2681.03631780141,1559.9979973432,-5452.44905095803,-5473.54927537386,"USA.SewardPeninsula.18","presence"
584.637439129214,402.571937063394,348.917664604511,460.19641170391,1470.56562916595,-851.849405713893,-1366.02692681877,-961.799257665334,-1649.06093981794,269.481176117209,6.91941452026367,460.19641170391,499.160498154861,-961.799257665334,-911.851070779745,"nonveg_673","absence"
2699.80345322899,2428.27971456466,3635.08877510433,1893.1366994026,6232.06314474696,-5991.57505785092,-6391.70963958668,-6471.23189965384,-6348.50584329112,-5094.45885331897,1.44930097460746,2372.31027279963,1003.38181796021,-5832.40661518781,-5610.3320414929,"Finland.Javrresduottar.A-Hummock","presence"
952.669884495125,949.974611855613,1279.19499590434,240.668444887395,1510.97780890717,-2262.48410673855,-2031.66524618181,-2274.19053459562,-1688.94824630209,-3194.87078786299,0.411850243806839,949.974611855613,1038.52655101695,-2262.48410673855,-2290.43178433621,"nonveg_863","absence"
1490.36509449231,1409.21621294891,1337.73121887011,729.545623623108,2994.10857671448,-2343.3156378463,-2676.52627285165,-2743.31824493384,-3635.65447793934,-1713.34877799865,4.26908016204834,1668.84106434647,1531.28804325389,-2266.04241955791,-2370.46338760458,"Canada.PrincePatrickIsland.MouldBay-C04","presence"
872.552398507584,835.142384196165,1111.72499208447,323.49933972155,1934.79854526184,-2281.81915246155,-2478.50659888531,-2771.97677474957,-2398.45071022364,-486.55520068083,6.23371505737305,835.142384196165,788.225652362919,-2398.45071022364,-2083.46168740018,"nonveg_619","absence"
2825.2757234186,2615.91882220708,3582.34343447651,2197.86280049885,6879.80435030345,-5688.45072510043,-5162.78583273941,-5405.41415449195,-6125.46439276401,-5125.90950337974,0.240478175878525,2695.17602850042,982.630931316938,-5396.52870974413,-5705.06419279481,"Russia.Yamal.Nadym-1","presence"
1119.0034154067,1054.97427715586,1400.27925743337,1370.93963493335,2417.66342367595,-2428.67914964271,-2019.51337445123,-2012.40168583154,-2296.51494601822,-1117.63723018964,15.5341835021973,1370.93963493335,349.295107536777,-2019.51337445123,-1974.94927722667,"nonveg_807","absence"
-161.277416491143,510.995075981375,338.643769732595,730.519283094768,782.103189293221,-3631.91720830704,-1973.6129440739,-2840.27822284439,-2696.94163191637,-1301.71542584117,2.26294803619385,338.643769732595,891.796699585911,-2696.94163191637,-2488.89308659657,"nonveg_816","absence"
1019.16206150548,1160.31133825894,1170.14851981963,775.579080711844,2116.33726528359,-2320.30429485533,-2408.19905717936,-2619.81084461586,-2727.39309168276,-1425.33185131604,1.71678531169891,834.961730344452,1170.73842054642,-2386.33982341599,-2229.30255734819,"Canada.PrincePatrickIsland.MouldBay-C00","presence"
1377.50537769509,651.328548343329,873.491869372963,1626.15988979087,2547.04143792113,-1745.28160261763,-2667.73117380556,-2535.52184533038,-2817.1007709605,-623.288614440288,2.7245466709137,1013.29743649739,974.831341447536,-2535.52184533038,-2077.78480143087,"nonveg_612","absence"
-28.1609731521918,-176.185117191178,-558.908055840056,-16.6335955991713,842.865058721466,-441.207577068423,-580.796376278196,291.262109014262,-1156.79105287034,166.444644736681,28.530839920044,-28.1609731521918,1142.70300627803,-441.207577068423,-344.217650493204,"nonveg_689","absence"
501.742464451265,332.4203051864,343.823522264146,483.663397547334,244.147184605496,-970.019640175911,-1226.1261073334,-1811.51802417131,-1391.05420455423,-288.426574731108,17.3351593017578,343.823522264146,446.679349400904,-1226.1261073334,-1137.42891019319,"nonveg_997","absence"
2754.15856482954,2562.70142053391,3080.26786906845,1957.57130811707,5552.27663372582,-5052.44476764032,-5479.15582352327,-6096.58888819834,-6279.73698525554,-4688.13290445024,0.504745125770569,2734.83269252497,1541.12790739621,-5115.23256179268,-5566.53386694967,"USA.YukonKuskokwimDelta.UB6","presence"
-916.710007639509,-532.662123411731,94.0993641773874,1039.98995306278,-351.780814246827,-221.396674127983,614.799874819053,-199.957783139803,-761.062909683328,2526.29396517024,21.7526779174805,-499.916550231502,1956.69996070229,-199.957783139803,391.735294607636,"nonveg_593","absence"
1670.09396904459,1583.65533393426,2374.87676363833,1062.15998537536,4943.95195748602,-4484.74591183484,-4644.17712838091,-4560.41777614907,-5280.21073078771,-3330.22373564932,0.368984085321426,1606.91451338413,1531.68998678934,-4545.67728744031,-4299.27036533419,"USA.NorthSlope.FranklinBluffs-C17","presence"
148.463595648236,1294.41318106268,759.580457314495,538.803987115968,1950.06601964132,-1768.96264186198,-699.768580954742,-593.14437250015,-1427.99969963872,267.766705379152,7.82624244689941,759.580457314495,1145.94958541444,-699.768580954742,-844.42171791529,"nonveg_659","absence"
2958.16470838185,3070.52150700072,3670.08435842087,1594.84603067744,5730.65309886394,-4900.60620416201,-5935.10124051397,-6038.31137086565,-5915.21104484475,-4411.45510341163,0.825461752712727,2838.35867074227,1549.84804252446,-5365.59041203061,-5272.00984981348,"Russia.Tiksi.GraminoidTundra","presence"
2006.97207665579,1489.9480151866,2051.64242231121,938.932381226793,5019.88169923243,-5136.95118765232,-4751.58735285595,-5262.09374238524,-5648.61887346465,-4618.22846745194,5.59734688864814,2248.18442735923,1172.0737906641,-4975.90311442859,-5034.00884490011,"Canada.ChukotkaRiver.TH5","presence"
2891.04126831902,1885.19539349006,3979.69105122418,1646.06500344259,7034.15080350313,-6260.36171845011,-5999.05691095045,-6103.06796172239,-6691.04013479647,-5281.09387818587,0.707173506418864,2886.06621895664,2326.512288027,-6144.42448642563,-6200.31374118897,"USA.InteriorAlaska.2","presence"
3362.33946871526,3194.10027111752,4136.11938974863,2212.81649696562,6174.3967930719,-5983.84394304991,-4828.5755661242,-6523.16534064571,-6585.55874583255,-5539.49967037056,1.32259241739909,3668.15564218851,2795.72627437242,-6485.92756776272,-6141.2740295852,"Russia.Tazovsky.Burned44","presence"
2707.82595794739,2388.06069595106,3091.95842116537,1786.23969889756,5028.44169928526,-5501.30327070281,-5347.92103634743,-6250.14352703391,-6375.81009862103,-4738.58932308183,4.15140567885505,2454.92041398933,888.704929510778,-5201.32372869182,-5152.34410052047,"Canada.ChukotkaRiver.TH4","presence"
183.10166110108,303.788990502454,1672.91814512474,378.607548978678,1045.02161099976,-2978.84328018123,-2622.83562673568,-2790.40453146382,-1376.97212875691,-1535.13253479492,2.73595142364502,378.607548978678,1489.81648402366,-2622.83562673568,-2260.83762038651,"nonveg_998","absence"
627.691207002868,588.055509674776,683.334652857814,493.968622460235,2349.23975662563,-3026.3216277486,-2744.71783614688,-2023.39029246295,-3139.29547230028,-2736.71773293042,6.64162302017212,627.691207002868,622.014332605574,-2744.71783614688,-2734.08859231782,"nonveg_832","absence"
3578.09416730952,2380.92232767961,3545.26979103896,2630.40531250322,6670.43846611536,-4925.39532302594,-5784.35125590147,-6372.89637440672,-6263.89899544209,-4975.29652239887,0.45304208000501,3113.58973163868,1097.11075028389,-5346.54442305732,-5521.11892328995,"USA.InteriorAlaska.22","presence"
498.853461432748,345.277748384401,-104.232661949592,282.238923296974,1656.12490791478,-980.15795657313,-1327.93622429573,-288.706787411861,-2517.24431368068,-701.775616436085,27.3541851043701,345.277748384401,1129.94157428491,-980.15795657313,-1163.1641796795,"nonveg_560","absence"
38.2111604951888,366.628131090258,800.193605415271,213.824733485448,1199.14431932508,-1021.07351127837,-1083.60942657631,-1352.60657754842,-1277.79924933266,1061.84796357992,14.2642393112183,366.628131090258,761.982444920083,-1083.60942657631,-734.648160231168,"nonveg_903","absence"
120.568135889798,-481.376904127176,647.3547542265,-249.751816930644,2035.98012653528,-678.705106506732,5387.41596347959,-570.343815767925,-541.761698919796,-858.426147349999,18.2353954315186,120.568135889798,1128.73165835368,-570.343815767925,547.635838987028,"nonveg_851","absence"
809.535794215091,355.150712744668,377.620984741068,299.379909545447,597.773921066545,-747.680848672543,-26.0699267802462,-1251.44686780334,-1343.11729326462,-1313.53789098795,25.4955310821533,355.150712744668,644.875163746836,-1251.44686780334,-936.370565501738,"nonveg_988","absence"
2460.02438765661,2372.11558699874,3519.91520134853,2018.36728049196,5130.82796244722,-5676.01595855395,-5455.04840401746,-6220.22652473902,-6106.37241641666,-4719.76941968434,0.652561724185944,2681.03631780141,1559.9979973432,-5452.44905095803,-5473.54927537386,"USA.SewardPeninsula.18","presence"
3075.63998345664,2774.3125479442,3966.97729709896,2223.98505334568,5855.81368873848,-5529.39040704163,-6034.07865627747,-5893.9212768337,-6189.67671942286,-4947.44361734274,0.319405287504196,2990.33038051453,950.594026455446,-5737.30321394576,-5641.27464654604,"USA.YukonKuskokwimDelta.3","presence"
2189.91668968638,2741.37227150717,2553.30632531318,1692.23912132261,4894.26659637184,-4949.90104823964,-4574.8195570534,-5068.95520955676,-5337.28726545712,-3931.64592680045,4.66510705947876,2248.01417135421,1234.41489588712,-5219.39240297102,-4875.08235817165,"Finland.Kevo.12","presence"
1019.16206150548,1160.31133825894,1170.14851981963,775.579080711844,2116.33726528359,-2320.30429485533,-2408.19905717936,-2619.81084461586,-2727.39309168276,-1425.33185131604,1.71678531169891,834.961730344452,1170.73842054642,-2386.33982341599,-2229.30255734819,"Canada.PrincePatrickIsland.MouldBay-C00","presence"
359.79911232054,475.719026285561,1165.14747722931,1128.67477406194,1544.15289040555,-1744.85217302369,-1688.56425549869,-1681.07103889281,-1067.95079558168,-269.946185243907,4.25112295150757,662.831393300024,805.348364908775,-1681.07103889281,-1290.47688964816,"nonveg_693","absence"
269.906041288576,1048.04622590339,-284.69605907269,81.9331696930442,1178.92932724824,-1760.03850910213,-822.508626395866,-1602.30507521706,-2713.83377539884,-1351.42876915383,13.9480972290039,269.906041288576,1332.74228497608,-1602.30507521706,-1650.02295105354,"nonveg_984","absence"
2503.71014316311,2668.32553419294,3360.74975042701,1981.03756424379,5550.3705215353,-5400.88245445862,-4950.58683727215,-5542.87426510221,-5664.40344523999,-4120.14924271896,0.11195200184981,2788.99124595924,1380.4065961274,-5396.36741863759,-5229.78197813874,"Russia.Yamal.Nadym-2-IH","presence"
176.186042319183,460.763721063902,-382.456087876837,9.87036368742552,823.657050318888,-286.521697537336,-462.092098028991,-535.453825679287,-1377.40623925028,282.750762397274,5.54349136352539,176.186042319183,940.705559967327,-462.092098028991,-475.744619619723,"nonveg_1213","absence"
315.222770644237,599.445828672179,520.321174774017,657.041773161852,2149.52371210779,-2347.18862622791,-1523.52868101945,-1297.43495100067,-2264.27681089619,-654.584169557727,1.84379136562347,599.445828672179,559.715212379054,-1523.52868101945,-1617.40264774039,"nonveg_769","absence"
3503.70046253158,3516.28670686536,4572.43709080547,2363.07122034698,6576.62394532235,-5837.90080156307,-6081.92748874154,-6616.47548072573,-6688.46420324797,-4848.26012089973,0.951045393943789,3192.98581755886,1164.17086348428,-5707.18119744948,-5388.95323018301,"Norway.Javrresduottar.A-Sedge","presence"
715.413185526146,404.27074806713,540.388078929198,374.909179543247,956.293403054213,-952.670770802468,-2091.5564494625,-2348.54655720737,-2044.13603590529,-994.79697189083,10.799295425415,404.27074806713,393.085237297065,-2044.13603590529,-1686.34135705369,"nonveg_935","absence"
2116.49946777872,435.460374524876,224.575988548925,-410.151264183769,162.033273550818,94.057716848017,-1354.71766934481,-2334.99338204674,-1857.83515559618,-1098.01765375286,14.9154071807861,224.575988548925,2684.32560803996,-1354.71766934481,-1310.30122877851,"nonveg_608","absence"
1402.16976884556,1105.87641342378,665.178194514623,1012.23475011993,1080.33490551911,-1222.40569536176,-1660.96743974216,-2443.23856439091,-2246.21060775164,-1239.43186457943,1.37796580791473,1012.23475011993,912.362025594674,-1660.96743974216,-1762.45083436518,"nonveg_899","absence"
2541.28528547088,1996.29660908048,3347.49253128901,1656.55711176319,5234.29172980699,-5157.33586512063,-4779.34181573231,-5684.38624315797,-5939.79898940054,-4050.98323371158,2.03323000934389,2470.38351114775,1999.86251284756,-4867.96039367765,-5357.73232745672,"USA.NorthSlope.Oumalik1","presence"
2490.33436831246,2448.09208864412,3180.60364734039,1575.30815464223,5066.12805981831,-4837.03730000827,-5244.58912562637,-5523.62863503954,-5642.01471438882,-1555.19317891161,0.826613306999207,2860.30904625271,1015.61885261498,-5768.44368826099,-5289.47347095658,"Russia.Yamal.Kharasavey-2b","presence"
706.265101282118,520.422332735305,678.024108071358,951.056936282383,1440.79896913718,-2164.48296228019,-1871.31212712342,-1929.70058982682,-2330.08678526698,-1640.45797291507,25.7740936279297,706.265101282118,430.634603547078,-1929.70058982682,-1987.2080874825,"nonveg_606","absence"
272.055004082058,350.351299505223,878.008815784165,359.18240311541,1137.2202509996,-1772.65469782305,-1770.54380652073,-1146.80068910119,-914.940301807295,-1394.17256031853,0.59255313873291,359.18240311541,605.953811702107,-1394.17256031853,-1399.82241111416,"nonveg_955","absence"
3042.14546198843,3153.07798989169,3799.22759323358,1472.9026856824,6736.75548106104,-5108.24950961144,-5930.06253538499,-5353.82556045077,-6280.77590834368,-1834.3254823466,7.92929379145304,3487.04769888012,1551.40732429813,-5887.07173571509,-5396.81257724269,"Sweden.Abisko.KJ-MesicHeath","presence"
824.021075381112,755.397107430201,1360.54360199155,764.738436608798,2685.79959283172,-4112.26883951775,-4073.93296878316,-3824.83153769188,-4051.50367993798,-3249.26993777466,1.70845949649811,824.021075381112,637.502800576425,-4051.50367993798,-3862.36139274109,"nonveg_898","absence"
3039.5082056706,2791.83165622512,3677.77080741818,2123.24000210942,6567.23789350809,-6094.3074584771,-6103.39058743849,-6186.77344854164,-6263.15377958361,-4981.12879500537,3.54939527511597,2892.58213223255,1664.89514073163,-5731.4076126489,-5645.84587576345,"Sweden.Abisko.NF-BirchShrub","presence"
2832.09114473698,2487.08866726964,3551.81794423572,2002.93660845675,6448.44990323338,-6595.19220539993,-5577.65452000752,-5805.64479053377,-6641.21789844244,-5108.09678927519,1.66447007656097,2837.94490268635,2055.40178382715,-5452.78481186793,-5815.38732981235,"Russia.Kolyma.T1","presence"
146.349052205924,-379.496150812205,-127.129199262942,387.277440349681,513.820744113553,-781.335858798852,-1720.06390837234,-924.586397846016,-1330.74664268664,53.7713072169504,24.4069366455078,146.349052205924,766.773591161886,-924.586397846016,-940.592300097379,"nonveg_710","absence"
-489.504001805193,-281.490120155294,157.111519873254,433.224680995253,916.678497125138,-435.663884480799,-968.986097290785,10.5181799278699,-379.112367751531,1385.80863142333,1.0543657541275,157.111519873254,1074.23421733431,-379.112367751531,-77.4871076343834,"nonveg_1927","absence"
3728.93209888291,2442.80161378567,4195.19783323354,2690.67349246198,6345.93424881338,-5790.73868774034,-6594.26266518314,-5876.3784683569,-6428.32596168446,-4920.26280184682,1.32016229629516,4020.71005109917,2050.0646685848,-5494.18301791114,-5916.25622181396,"USA.BrooksRange.7","presence"
-183.611277718036,-46.7415324331843,942.161900612796,166.423360031647,996.403607052228,-2253.41101141882,-2102.71182581787,-1309.21403425268,-758.096293495997,-1428.1834578058,7.41896295547485,166.423360031647,1125.77317833083,-1428.1834578058,-1570.32332455824,"nonveg_1037","absence"
3250.64556239656,3534.60232504951,4005.85587450914,2169.07442304895,6668.16919891332,-5888.17930494299,-6271.27865020006,-6444.10196799212,-6718.17408828319,-4530.44455752516,3.55965819358826,3778.07907162793,1780.85169675176,-5804.02474983547,-5843.0058322516,"Sweden.Abisko.VJ-BirchShrub","presence"
501.742464451265,332.4203051864,343.823522264146,483.663397547334,244.147184605496,-970.019640175911,-1226.1261073334,-1811.51802417131,-1391.05420455423,-288.426574731108,17.3351593017578,343.823522264146,446.679349400904,-1226.1261073334,-1137.42891019319,"nonveg_997","absence"
543.735055038201,2467.968898785,-1048.5962021048,1896.11487675457,2237.63286702235,-1940.01065574243,181.852495942406,-612.845023569901,-3503.77338591025,-120.576298139051,3.06557130813599,1697.26961510365,3516.5651008898,-612.845023569901,-1199.07057348384,"nonveg_624","absence"
3040.37273446139,2912.26106935055,4167.31633253263,2246.56143348513,7284.37958150968,-6078.76551746506,-6471.4141635319,-6092.81118598409,-6795.9422205079,-4471.45046524215,3.94096358617147,3554.48050599792,2569.5529897896,-6421.55797862576,-6206.18304190984,"Canada.BonifaceRiver.AB1","presence"
