"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_lateSummer","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_NDVI_startSnowfree","spectral_NIR_startSnowfree","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_blue_startSnowfree","spectral_green_startSnowfree","spectral_red_endSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeESPS","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.99155604839325,2081.75114540313,4545.71848951152,417.882899882715,1571.65596592746,957.327384701064,4794.71527626262,5522.01103786496,3522.82685108501,2395.5887277251,2056.09882017801,2204.21529097396,809.598421168982,888.272326718517,707.784364077735,763.48333655419,70.8611128977785,4.03213267326355,5.24661016464234,-0.000931331666652113,0.126400412619114,0.0477391668595374,0,1004.15822180939,45.6435555367906,-22.9824496109909,63.7436488388254,2183.0833962133,18.1855008405885,-29.6049197901615,196.407924291423,371.882377049208,1964.26412659764,4.96566899251149,-25.7398355615679,174.435619946207,4365.33975535535,1878.94819404758,74.5610345727986,-39.6098807568361,135.050399470249,2472.78712766143,-23.6214169754032,-84.9180849653286,168.996250181832,408.89727394923,16.9312148672357,-15.3376278179524,-6.23687045959165,34.1033803947554,2124.11334295801,901.074744951839,22.9028400766916,-28.4487667992946,534.482342278028,7.9591061892757,-17.6893533039524,-14.1808018096804,10.4948881607623,482.844005205289,-2.13639722475697,-18.8251379244203,-0.318343777663308,37.600122253237,-16.1824371525918,-1.6215506652052,31.7259612163006,-0.565516553304323,-17.1480511881587,32.660242835072,73.3286566658692,"Russia.Yamal.OstrovBelyy-1",46.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,1948.26752516742,4041.42618422246,648.829084410719,2262.89135117287,-679.945770908915,6052.49993901335,6952.96429207786,4396.33545395158,1792.11377135609,1635.63912763541,1666.07023523003,672.13098786943,732.867712025365,317.994266608504,345.041555430633,187.51023262784,-1.45225846767426,479.268524169922,0.0286059249192476,2.85762095451355,-2.89975547790527,0,2734.74553902196,49.9069295331225,39.9205694525255,-76.8168471630676,4543.5840158986,81.2126528016909,67.9743365112219,-106.776047475404,1085.93201488831,3683.93952973535,65.6273154071507,55.3264537909945,-89.0922822142511,6463.72396076467,3837.03476803646,78.1573751552505,48.1391455928691,-114.401360775978,2609.63158230407,-42.2384504160215,-33.2558095150988,-14.4276642310755,1219.4815834024,22.1861735327803,17.867625078032,-15.7179080737856,-42.1558681954259,1970.92456777222,963.397859946068,1.13433647488687,-3.74661259514674,934.483623170138,-4.6069688844379,-5.70314721847218,-11.7934442343484,-23.277135604469,587.03533510161,-1.19033969673788,-1.32219231069155,-9.27151242578987,-19.5956372960893,0.0234230191482538,-8.31105155489768,-21.6717270061527,-3.00135392648745,-2.51459552747181,-16.6845690708226,68.4375109989888,"Sweden.Abisko.VJ-Wetland",22.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.966529071331024,918.939846405562,-1065.87993159596,-4267.13263539078,-2467.38623338554,-2713.04426252895,1025.15870194571,2672.90301981278,1886.41138523931,1399.51871897087,2609.99912266288,2252.36179808733,772.083192976735,868.187778678352,1003.37285861919,677.862365053899,-570.41509777392,0.889509916305542,403.414367675781,-0.00174444180447608,1.09585821628571,-0.708629786968231,0,1213.91231125849,-26.6778680063496,15.3985498376031,2.50049859598847,2159.71532692326,-53.4838151005407,24.1178692773388,10.590251127363,-2713.04426252895,1970.33155049246,-48.565261651932,21.5735072517017,11.3723432324811,1886.41138523931,1647.74431786708,-26.9141463529251,24.3017487552471,-2.69080556297677,1861.24487081173,-58.1639022128666,13.1413246540307,23.538090032923,927.669554258652,-22.7191416032825,10.9760656325286,37.6207290759359,2.58461208814041,2465.3929577066,586.871715963687,-13.8207984689813,6.94649670873136,407.728307474559,-9.75910815734228,4.82765278270508,17.743983260378,-0.392327649977339,580.628088896168,-14.6822955067744,6.01981298235093,23.3202608176842,3.69937393540064,5.33215423321328,20.8509186931388,2.76078278630652,-13.4317292335292,5.11858669698916,2.49463293915444,60.6146742793624,"nonveg_575",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.212081953883171,1573.3325499652,5505.34629477617,2234.51045598099,3390.48052274528,2169.46418159482,6626.50178418367,7225.20723769254,5087.60057875714,1127.19446318623,877.793057338735,973.300670774692,256.816599937903,374.156451735021,259.367285413188,343.084570870939,389.59224559904,-0.822888612747192,158.95817565918,-0.00797696597874165,1.39472556114197,0.239250704646111,1,813.281211577252,17.3547753939424,3.49858900547433,-18.3981588703603,1481.65074278305,11.154198473079,14.1741555596634,-12.8239914174024,2753.44067387009,1162.20098133991,-0.659802357622189,15.7446174719321,-12.8392656930842,6565.76457525351,2034.66452270398,38.1099697550036,10.8005968146937,-27.4075205148694,1494.74393886702,-23.432984073299,-14.893783589958,18.7014995487297,309.576654573252,7.93786293777568,-1.25903909289287,-1.20844789893722,-7.38978425775888,728.07912782838,164.921258779723,3.57961457035923,-4.22875022512109,129.759461837532,0.203014007730542,-2.89475674553387,4.80590599398267,-0.563673392564265,102.908987561786,0.207266637747964,-1.37130196208875,3.81144398376984,-0.239975906895933,-1.59068718345498,3.56817538963913,-0.364135603046547,-0.13309945637574,-1.93885794908521,-0.435930476969436,64.8693499988169,"USA.InteriorAlaska.1",6215.42666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,459.091706100556,-1274.09245867792,-4206.27524303435,-4267.92714908752,-3340.22184494598,1041.26158750716,978.926278409552,1415.06064533636,1068.40418681612,1842.71051329326,2348.77440874767,577.982102647662,716.493043993882,1121.05928964893,960.100723521472,-375.85130073318,-0.0125020770356059,90.751594543457,0.00241452804766595,0.164485394954681,-0.0127372145652771,0,907.018921169178,-6.47196651462919,17.6301438384448,129.574131595597,1717.74613787524,-37.6537633179783,52.1688638551704,218.831059395025,-3340.22184494598,1666.03321148413,-27.0641686902617,40.4132261005018,238.004744497734,1415.06064533636,1753.1886998416,-11.6812205571622,38.3417272336743,250.455528548801,2061.09167356555,-24.7878000423744,41.3182894432272,294.441667652222,695.537523185751,-6.0000320179429,13.2321636745705,-71.5121849905256,99.3625033122502,2048.71825975576,870.648890186787,0.602693013777021,9.37675465599713,585.168465013191,3.63768049165405,2.51814491204004,-40.0214664047851,83.5954950018844,619.512052631777,-5.33942466758833,11.7915868684605,-63.7043134987039,88.5017218045396,10.8613991865947,-58.6789536078559,81.5202007959728,-4.93008261999395,10.7273270854229,81.3576776825023,76.8200521228501,"nonveg_760",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998509883881,-24.3346055791468,359.364773654736,620.824691280372,921.834314968932,1117.10829842216,2981.71304717479,1919.13451127632,1478.61628995325,807.07802753613,666.385922308605,505.703310050471,649.881421286218,743.205949213018,126.849749807502,607.691141596452,-79.1038356945844,-3.65737342834473,1392.19873046875,-0.287039548158646,18.2353954315186,5.78194189071655,0,598.34799589763,23.4948596830184,-21.1650146864956,-9.63874989240485,1790.16737189269,-28.6843980157738,-23.7318883161993,-60.9920775740458,620.824691280372,1676.4716927979,-23.6325527210373,-31.7917161471008,-59.2479083737872,2094.81950159486,2522.72455580938,71.5760360581684,-42.2330259799968,83.2882533794525,7711.03596623114,19.2702824835156,-78.0161957470703,269.796803789319,834.28534745424,11.3418391653673,-18.412326137977,2.62073427063483,-20.4209648420784,600.819178868695,853.288599326164,14.7485474493681,-19.2778745359502,623.679123352935,7.75466910057613,-11.5627110946284,5.8948448376495,-20.8935386587731,539.299153598096,4.79213146791316,-16.6751864035485,2.37327152828585,-9.84315023209747,-14.4905118939991,1.70216325816602,-16.5467443853445,3.58996254379808,-14.2060372511955,-20.8005320043128,66.1922011438938,"nonveg_851",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998895227909088,-136.011990834616,3582.20918989369,375.829329584938,915.015300592985,1891.40236844519,353.270147048732,1120.39638082901,-885.315047757986,558.271187670728,532.995631117036,551.10611809507,589.350701921261,664.064002914749,412.832262361592,377.150090397703,1334.52649965958,0.014239483512938,146.742813110352,-0.00815203972160816,0.472099512815476,-0.609632432460785,0,668.735368960778,3.49525131817824,23.2541634402529,-18.9940975944854,564.960777668779,-15.227124576305,22.5984311067512,-17.7374358235596,873.861463453901,1618.92946064112,-60.6229215544101,19.9212853547585,-35.6967995993844,427.0101236694,2340.00383999522,49.5434077922687,44.0567458075399,-38.5214587310894,2106.94554960382,-74.56124370962,-9.71657827453282,1.55617171050874,312.266772923656,-7.92335621942307,12.4906709169462,-0.789546667551974,-7.11801892777903,436.724227447056,252.202963869838,-5.51284292887298,10.0881185547935,153.723223610838,-3.90052341612561,6.14892894443352,-0.388679390352419,-3.50407059020868,289.176625894473,-11.5670650357789,1.536369044818,0.737373318182866,2.0355772724304,1.05633543767433,0.368310409934411,1.66220566430601,-9.93001423097344,1.59281519709455,1.4713899925292,65.1282060130517,"nonveg_1547",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.109319090843201,1522.2359684348,2630.84754954646,-853.575871727716,39.8271975213149,-876.85460051225,3659.72803678092,4767.51044196393,2950.76408295772,2015.35884418864,2420.91337645444,2515.82435599108,584.32431896813,776.802767351046,992.145593383419,857.257300589317,-885.636209665962,-1.71368030707041,36.1456095377605,0.00453067741667231,0.873459060986837,0.645012517770131,0,1560.79936639453,14.2901275718604,19.2224148529564,-9.59350281443921,1698.00349941704,8.21486391505989,28.0876544537081,-15.7518600098482,-216.536904369361,1132.13466949006,2.06006340648008,21.6611465880472,-6.03781662411903,4473.77812439891,2283.7507088965,23.1194975827417,25.9628472359656,-12.0716083454818,1003.82015074396,-18.2432631023463,-3.50276697948999,15.3337146468671,666.874506198739,5.98412599818425,8.33201511238859,-3.94522425798414,-2.68569130610912,2258.94620081457,271.564124970722,3.89057547260844,1.79207028090462,150.249010857898,-0.120459473076069,-0.23417827611106,0.622442445151778,4.743593656916,146.204955863954,-1.43415008737799,1.17042500402784,0.833024479665998,2.42393911585706,1.04606040813871,0.639726548622938,2.26120903227789,-1.56804406047226,-0.3295905859909,4.24202487325916,61.2780416652594,"USA.YukonKuskokwimDelta.5",11.6033333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.212081953883171,1573.3325499652,5505.34629477617,2234.51045598099,3390.48052274528,2169.46418159482,6626.50178418367,7225.20723769254,5087.60057875714,1127.19446318623,877.793057338735,973.300670774692,256.816599937903,374.156451735021,259.367285413188,343.084570870939,389.59224559904,-0.822888612747192,158.95817565918,-0.00797696597874165,1.39472556114197,0.239250704646111,1,813.281211577252,17.3547753939424,3.49858900547433,-18.3981588703603,1481.65074278305,11.154198473079,14.1741555596634,-12.8239914174024,2753.44067387009,1162.20098133991,-0.659802357622189,15.7446174719321,-12.8392656930842,6565.76457525351,2034.66452270398,38.1099697550036,10.8005968146937,-27.4075205148694,1494.74393886702,-23.432984073299,-14.893783589958,18.7014995487297,309.576654573252,7.93786293777568,-1.25903909289287,-1.20844789893722,-7.38978425775888,728.07912782838,164.921258779723,3.57961457035923,-4.22875022512109,129.759461837532,0.203014007730542,-2.89475674553387,4.80590599398267,-0.563673392564265,102.908987561786,0.207266637747964,-1.37130196208875,3.81144398376984,-0.239975906895933,-1.59068718345498,3.56817538963913,-0.364135603046547,-0.13309945637574,-1.93885794908521,-0.435930476969436,64.8693499988169,"USA.InteriorAlaska.1",6215.42666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.932286712858412,1761.12303335572,474.512916500347,-936.913263768834,-899.012936715284,-1129.27687776345,4264.04313568146,4145.74108229393,3310.06162802672,2154.88672454457,2606.08192356687,2742.5827559696,714.71440483008,925.8117911321,884.2272918475,827.345791059541,5.86670204200354,-3.93317851490445,1366.96880425347,-0.0331105629603069,11.39904200236,8.55623998641968,0,3228.13768400416,31.8446634030016,28.515494821951,-78.7674417833752,4332.65741114836,13.5053521207906,31.0332288621053,-119.271663265979,-218.379887137274,3846.37847374292,6.30541787085177,25.7489086288237,-104.475594230468,4796.77366664825,4469.20631090185,48.0672029828867,29.0166416463163,-114.259234059415,2455.03903654362,-48.9181671416858,-3.4774199394067,-49.3012110769942,1595.86857291911,6.26602241486897,9.45979251098163,-15.6732756040098,-39.897132965753,3206.86934113673,228.365322023154,0.464532625760512,1.03217882224886,185.24415476871,-2.8927417515965,-1.09284926017428,-1.20682704366945,-2.06153118190475,581.448892975323,-5.34476188071355,0.24264556832532,-2.2848541272687,-13.797389731961,-0.4282164030904,-2.59637679254186,-13.0968111097602,-7.15632586385416,-0.973965196928554,-10.152554136641,65.5609679988528,"Canada.Yukon.WHEATEAR",58.1128888888889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
