"permafrost_index","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_peakSummer","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NIR_endSnowfree","spectral_NIR_startSnowfree","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeLSES","spectral_green_annualMedian","spectral_green_annualRange","spectral_green_changePSLS","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","ecoregion_Canadian.Middle.Arctic.Tundra","ecoregion_Eastern.Canadian.Shield.taiga","ecoregion_Canadian.High.Arctic.tundra","ecoregion_Canadian.Low.Arctic.tundra","ecoregion_Watson.Highlands.taiga","ecoregion_Alaska.St..Elias.Range.tundra","ecoregion_Brooks.British.Range.tundra","ecoregion_Interior.Yukon.Alaska.alpine.tundra","ecoregion_Scandinavian.and.Russian.taiga","ecoregion_Scandinavian.Montane.Birch.forest.and.grasslands","ecoregion_Kalaallit.Nunaat.Arctic.steppe","ecoregion_Northeast.Siberian.coastal.tundra","ecoregion_Yamal.Gydan.tundra","ecoregion_Taimyr.Central.Siberian.tundra","ecoregion_West.Siberian.taiga","ecoregion_Arctic.foothills.tundra","ecoregion_Interior.Alaska.Yukon.lowland.taiga","ecoregion_Copper.Plateau.taiga","ecoregion_Beringia.upland.tundra","ecoregion_Arctic.coastal.tundra","ecoregion_Beringia.lowland.tundra","ecoregion_Kalaallit.Nunaat.High.Arctic.tundra","ecoregion_Pacific.Coastal.Mountain.icefields.and.tundra","ecoregion_Ogilvie.MacKenzie.alpine.tundra","ecoregion_Davis.Highlands.tundra","ecoregion_Northwest.Russian.Novaya.Zemlya.tundra","ecoregion_Ahklun.and.Kilbuck.Upland.Tundra","ecoregion_Chukchi.Peninsula.tundra","ecoregion_Torngat.Mountain.tundra","ecoregion_Russian.Arctic.desert","ecoregion_Cherskii.Kolyma.mountain.tundra","ecoregion_Russian.Bering.tundra","ecoregion_other"
0.403201431035996,-2167.62862879162,-2144.20868578574,-2117.1974859871,-1342.87256153368,1869.19906619808,1973.92064456124,2344.46126828234,2009.22054760069,1866.60881141258,2227.95009699524,2845.04645116442,2759.63008490472,1115.73996912405,1203.41223450922,1177.66993744022,-2.03749251365662,1155.97265625,0.252790331840515,3.4634153842926,0,1133.23183990471,245.884588568108,-8.73324036256367,10.7378884476284,-14.4637993275358,1.02793992998417,1069.0481179745,-40.7584853524238,4.20885468423697,-20.1331976055882,15.0176242819063,-2144.20868578574,1086.56937619634,-41.2378033628967,2.40148299069105,-18.3673206907601,16.778426584958,1973.92064456124,2024.38112575695,475.262202084255,-21.7965072777114,-2.87156131875617,1288.07657960362,-58.8984224680704,1.71914249339685,-8.60059544726758,36.7366955389628,416.897921656225,1.29848796833766,3.2680374160922,253.223393026741,5.41547762939109,-8.86789178669334,5.02449213292384,166.248404468462,-7.78002785839842,3.18917108873023,-4.56590824493105,4.34618720911535,464.8962421346,-17.3262660274968,7.77367864129539,1128.95781251832,441.506615695634,-4.87714556176856,-15.7145318627291,-1.93570321985969,-5.15719208148048,6.04334850305575,67.3396556496309,"nonveg_807",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.120529764890671,-2221.76737677124,-1585.331819116,-1900.36759131266,-2206.21706961337,3198.36878658175,3920.02154342429,3470.44905890596,2529.93705845854,1795.83698114677,1742.26222285045,2581.63778171889,2647.74717751315,901.758802586823,759.42022350809,317.538610046422,-2.56084027290344,318.976666259765,-0.0387042663991451,2.20510982275009,0,1244.42214727295,926.548432718,12.653204559517,6.96681689255194,19.4231451119311,-33.7746521779755,1303.13662193718,9.33242469719228,16.8028870728276,30.5948565141287,-36.2496929956995,-2177.17077174785,1011.65147905994,7.79333666373569,11.7081318962222,25.9148781634726,-31.1889467101048,2960.16542585679,2895.06834784871,1785.98367517522,28.3747502388728,-46.3026905506009,870.245808988613,-11.4554070141908,-10.7296747491854,26.4641932280131,-32.0898475892005,376.809937869961,1.12001299466233,-20.2480236340669,234.899623022106,-2.26651730099379,6.94808836758004,-16.778544501579,201.57403579508,0.918846062744839,-2.55177859258514,3.90461649850672,-11.6444142525134,130.201326681156,0.287701031719129,-9.30009476293968,708.472417833323,127.487240830173,6.31430907947011,0.980240678599681,-1.70556334461042,6.8954735213233,-9.4925909513284,69.7916709990485,"Finland.Kevo.3",89.532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.972424924373627,-2788.8426131301,-2614.00092693499,-3443.21742425523,-3406.6005163173,2459.3385804352,2222.45583132717,1983.16321693011,1645.21106764805,1557.44030458662,1308.71863685384,2760.55311547521,2568.8556773638,870.187166631594,811.646539084548,10.5190137186841,-0.740262925624847,476.977325439453,0.0224280748516321,0.0150956427678466,0,913.95573432124,441.350693001945,15.1832674893104,-13.3704670462832,12.6367995776311,15.0156502075737,914.366984637465,23.4604761599656,-23.8705369296861,29.9800803609557,32.976390638939,-3063.32180398439,829.21649732024,21.3019966616276,-21.812493704171,27.1354014479173,29.9547251366265,2222.45583132717,2159.02724363904,839.756454206617,17.0923295997898,17.5007793684998,635.713185934296,6.28966394838724,-19.9839753085889,18.2778269385123,25.3215739196749,322.577289404466,-10.7525763134822,12.3060738592498,503.067344026875,-16.7689114675625,8.63061515290318,12.7798292074276,299.798321259584,6.52073425321217,-9.99327737531945,3.67750189859888,5.15390781319293,125.286152543648,3.2132066345508,4.82707191613005,800.887591099585,132.950777972038,4.00822255316973,3.33070710182691,-5.30195165021932,4.18147339621755,5.53199188761889,60.7937394480651,"nonveg_746",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-4163.50427547662,-3524.45775476313,-3884.31819531749,-1542.31603839028,319.879262143166,1061.76705976339,190.980376033215,-378.423136130955,977.621472033521,1600.60792276584,1861.07635095034,2113.5396520117,1017.14597518372,790.150689330138,31.6545181927702,-3.80512404441834,510.006652832031,0.284952610731125,-10.1123704910278,0,199.617536784878,835.108913286536,26.0971535402043,-21.2648802794999,567.796536684548,-250.074984690283,2676.93580784107,-83.6542439950336,2.88066723046214,837.755691533403,-435.158700224783,-3524.45775476313,2621.18823708634,-81.9121324089481,8.46018424724644,779.899504929474,-420.039064375117,319.879262143166,380.283804824402,1440.19019589435,870.786683730176,-354.551597450194,1355.8138042308,-21.7009987491647,12.6425582092228,938.609383326448,-446.372805372992,775.086529578103,-2.33644940140356,-211.78289896456,505.796246068675,-0.60698156704378,452.047101141927,-252.463301061355,353.712988899646,2.0094036274994,-0.104770132867571,292.869487204295,-173.708965115092,881.04656865245,-27.5327052703891,-159.876151273143,728.355800201167,833.367748763589,233.046298823828,-28.5223776528818,-0.716836904293993,226.995285853584,-156.913022138059,76.0600472725055,"nonveg_785",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0880620097741488,673.338693125738,1192.80918127162,923.920401219236,2710.92905984929,5018.75354998825,6277.0874453805,6491.32827757481,1954.86373342321,2351.22187887833,3105.66398709386,1726.6584991318,1840.92722082869,458.893720368896,377.21593162519,289.215893438319,-2.99037969112397,596.477284749349,0.00424165301956237,0.747002730766932,0,3044.33298066959,2976.01650174256,61.3790222305305,68.0129995843633,-41.43441522608,-52.542176037613,3032.38323936853,46.901433271498,84.9413162662643,-27.7698015627005,-32.4075554501652,1657.96487096897,2356.29763133157,29.6384040992417,72.809319002131,-16.9594454208119,-26.6955511830111,5682.46206894887,5929.42445263417,4437.53615401162,-57.3385659002405,-75.5401784745326,853.87346719489,-22.8178130586622,16.2120866870011,-38.9967644803713,5.71056444955229,982.393653424991,24.8762245430327,-23.9926653398969,736.066030386999,5.65122558224313,-23.1419403583962,-17.750616885326,455.187257138022,2.21644787103241,2.86537123860016,-15.2540417565923,-10.0341391955201,232.51365312187,-4.04147690911128,-2.42668887311042,717.825127732187,279.374585330173,-9.48446973817983,-9.72949627069954,-0.298822815062744,-10.2714832838457,-1.0273268460775,68.4122714989876,"Sweden.Abisko.KJ-BirchShrub",581.233333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961219489574432,-735.087464649227,252.386518063193,169.746434314812,-318.903239805975,3925.87303998013,5858.77684928236,5875.94876528446,1920.89135608635,2725.41945380804,2214.48994251219,2639.73302422708,2671.52522407416,892.027019560334,680.859145327204,207.297309153155,-1.70756230089399,107.531320359972,0.0449762307107448,0.810738013850317,0,2596.96128941342,3086.75963150608,42.3581733990872,37.6556785451418,0.476532171123937,-103.353056941987,2364.99200293464,5.40030480186967,47.6770707046496,16.6874812767922,-119.019361755941,-514.084089566111,2007.65502325648,3.41882750198245,36.5938827801838,25.0321194307765,-106.468245775048,4660.14610995065,4945.48526837517,5092.5239889629,-8.91421403502469,-162.701599313156,1869.05648820421,-25.2349621170589,-9.75378733611193,36.2041382526768,-65.6335950108771,1330.15863679762,15.3874970344986,-50.3454400433866,813.772694023372,9.23817038207583,1.41579636988932,-41.6534675495936,361.721406537558,5.27920523422096,2.86776684278442,2.36509829448818,-20.095633696531,555.682975317466,-0.0274584104704535,-30.8712764065259,947.251483072953,569.124218333964,9.66859976373797,-1.59660235199181,2.59785497708267,11.3119203859912,-29.0273633231088,62.0948654186507,"Canada.DeceptionBay.TH8",64.64,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989387691020966,-1325.98100987575,573.379101964381,-826.289279979584,975.975405954606,1830.57359279122,2012.21918295137,2423.78915970455,1618.23377333668,2307.72625841696,1981.44175892777,2372.28947468668,2432.51792225516,1334.21748106471,1498.13206602147,680.235738592962,2.17042922973633,80.9949264526367,-0.000548839918337762,-0.207245036959648,0,1049.73889011673,754.518930937898,4.08723899193104,13.7682898166424,-33.1074697999868,53.3907549915168,2681.3775212025,-96.3964290829286,21.4329933826776,1.67146322295447,173.691717034809,-826.289279979584,2301.95641583035,-88.5367852242443,18.5071011072653,-5.51047730884121,121.690302695102,2012.21918295137,2142.72947580976,1210.59789692828,-37.4154524321075,68.0510406094656,1012.90118837299,-28.7186190435859,1.45958571040612,-27.7841734018841,74.5928123029415,333.50060191876,5.41859115188444,27.0592427266855,872.010807358019,3.9702811123464,-39.7061957386703,-5.0190372973736,720.030466024252,24.7360400752932,2.84790459506027,-33.3051459089281,-6.44642238445088,197.295596643532,-1.40760401629648,16.4412997202944,1263.15272512696,158.836539529001,-13.3582303984697,0.0624997343925928,1.96991203302705,-14.9013259051595,16.2327852335021,66.2023521957054,"nonveg_680",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-3826.2163130581,-2241.79257512043,-3165.66342151255,-1848.96370964825,-417.241393199605,-311.901315230185,-453.76192267804,206.341656485023,1980.06360331513,2287.35969135777,3065.88014997758,2470.04590666065,1440.25335677184,1250.89490703506,-398.052143636908,-2.22114777565002,344.577331542969,-0.181922286748886,-5.9005389213562,0,-319.737895605627,859.234477071119,-15.3614557364652,1.88313112337774,12.6683920071418,86.4972189619704,2102.40086782906,-60.0685962236874,21.3300366008603,21.9364238025047,100.886876770994,-2999.34433463454,1977.25260340985,-56.4929315259958,18.8729397584445,20.7898858597503,94.6939699392643,-311.901315230185,-69.8070686145349,1081.28955422817,17.7325759309818,117.42861834754,1541.59737568919,-43.2945694764101,11.6741093542833,12.0216365018193,129.60380703434,1100.57297732811,10.7984687797475,46.2280441673895,783.882360866124,-0.0234066466782289,23.5060146936493,74.4792804146162,654.549866720572,-14.0339840608943,-4.66744070255063,23.2006775302744,48.6340940815726,1141.99621469168,-32.6284632769051,40.7617711376044,1165.37808409273,998.990023196665,18.0412088745859,-28.18336321197,-0.156643469998653,23.6698062170981,31.5917206693947,78.1535342534826,"nonveg_973",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999929010868073,-252.255344178135,-251.447892394059,85.6818212037924,-840.301694121938,3946.27795323137,4468.85109704093,4511.19967133209,2784.48962163902,2143.62059981766,1972.49738559508,2217.9070774452,2286.73191993032,894.436516340675,874.215484265213,246.05843334702,-0.0131733775138854,13.933250617981,0.00823930720798671,-0.153133589867503,0,2227.68206898061,1181.55183780275,31.4409154359214,6.46510810278716,-15.3518897261966,6.81319293918132,1363.03584999003,32.9941886138046,10.6317500925653,-22.9916438669724,14.1103269937442,-116.699254215512,987.267142571601,27.0997589464209,4.1130398729708,-20.5786424239097,20.0765121112674,4083.77279392885,3735.42338276472,2098.08394196886,-22.3157880571465,16.5283896507358,1394.60109954821,-12.2226325454406,-28.4150026788225,-11.824378324137,53.1098100768013,328.971440984571,-1.59821955032467,5.80554482861649,299.829094132967,-6.65816452125303,-9.64086993920781,13.1978707371313,220.656674750048,2.61222273562434,-5.31713776371139,-5.61202959014258,8.21877427781653,238.411037904528,0.596708990808708,11.0709365214282,733.989357131555,203.98299552499,-4.66934784463239,-1.40083617978184,-6.26854771269848,-4.48023419558166,9.73280246918134,71.5948205991268,"Russia.Tiksi.LichenTundra",4.564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,-610.39077142627,524.517302235701,985.377001614611,-1902.591784458,5283.27844083518,5716.91933588032,6664.46312607061,3697.40467239005,1943.39733570662,1461.04375847824,1847.23741484798,1457.46182399804,432.117688782736,537.567577231523,-638.881952491952,-1.53322926163673,495.560493469238,0.0552118699997664,0.00772462040185925,0,2702.23566869503,2064.92850259347,29.4920932409119,33.9751975419482,-58.8016152750046,-13.2046964682406,4327.45899976687,56.3642810570233,76.4788486649128,-128.532358006677,21.9752449042366,258.284398815739,3468.33532606803,42.7790121142629,63.6183920730793,-118.527686853971,33.3643568479922,5620.6679274408,5676.70958202829,3149.1377198761,-90.0876429585534,-21.7233053000248,2014.86365958898,-28.5905763920391,-9.282233544718,-49.6032192542525,48.4461205843112,961.233097328791,16.8617795752887,0.76303856066115,1101.22083920635,9.51608925869004,-68.8263024503966,25.2431624331752,670.828196412796,-3.19026689278,4.60341080924021,-41.9267622757998,17.1461079373503,263.92327967037,-0.422192711538504,7.55786889771199,569.458961259203,233.621743042456,-14.6013589401535,-1.55508883850898,2.08713794400996,-15.2205860730968,10.5880083068572,68.8325669990064,"Finland.Javrresduottar.EC-Salix",85.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998003363609314,-235.491336550521,-59.9363199434576,274.518700545737,2012.8160687589,-398.750380124343,906.981159131874,847.172193202472,-630.971731845022,0,571.838028927095,0,260.435192301648,221.856764670655,0,864.585699774192,-0.187780722975731,161.286163330078,0.00237452331930399,-1.71130108833313,0,-243.738625532331,1199.96655937476,-46.6183696779729,31.2168395284044,26.1649894912121,-33.9103610366947,1679.87574187131,-83.9937870935655,42.2068254290465,30.8568817081916,-65.5612451888206,274.518700545737,2248.30740530942,-112.415370265471,25.5005018548129,36.253990447147,-51.456491378474,-398.750380124343,-78.7295324792737,2025.06006189322,2.71858936042739,-92.0481846315102,3483.15444973384,-174.157722486692,9.67610715544114,81.791330638963,-0.427537346971142,571.838028927095,0,-17.0827005568495,306.426654822811,0,11.8379632864386,-11.8379632864386,217.342008128249,-10.8671004064125,0,8.55487764993301,-8.55487764993301,891.744840810554,-44.5872420405277,-11.6991554380342,109.315230362518,809.106252492567,13.345489111596,-30.8404768954703,0,10.0843983941207,-7.91388832736389,64.7873154373247,"nonveg_1646",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999962151050568,-4483.3493389576,-5162.60419863333,-3808.06326162887,-5097.19750570225,970.880580328379,717.072459300472,1715.29393162192,206.484291316992,543.932078181612,507.91617702705,2053.57378729124,2133.16471428639,577.602120773883,875.916890712907,-481.759925148243,-1.91736435890198,265.975433349609,0.0236762333661318,-0.256897956132889,0,16.6572393738107,991.421809824643,17.9493142825035,19.4348014251686,-59.840609835658,-9.72429459869933,1746.58276313325,31.1778032388792,33.6818963151743,-114.44524885087,-19.9072713901493,-4951.89638799915,1354.54093700446,23.6095448747943,25.0105954566193,-87.9871635669439,-16.2082931257066,717.072459300472,822.130711164008,1508.80964030493,-76.7862671016498,-16.626935849861,1085.05184274744,11.1643281438424,20.3518795136331,-78.7366158419263,-4.72891052326143,764.70208950523,15.2228101353547,-7.49244529048718,635.261781052129,12.6542382216349,-40.2527420778733,-6.12237899962723,392.819468262852,7.04644146688361,7.76340704162511,-25.4392162139055,-3.99700896192973,352.393269117561,5.1276292816714,-3.22715031517951,534.163126111324,348.822446308362,-23.0678788230985,5.71861898069817,6.60922010328671,-22.9472899953095,-3.67589718278057,67.2003293324202,"nonveg_715",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.259114384651184,1542.38687962879,2128.05357088873,2535.98728138348,400.115434670505,5513.18254512057,5838.15098750743,6164.99628294804,4106.44496428032,1885.3575327373,1650.37360128305,1174.34816906097,1172.19620367931,533.25812847819,533.647991567424,-21.2936583533894,2.38559470176697,518.245715332031,0.00901078171445987,-0.9202939927578,0,2956.61492540423,1442.58979630553,36.6456900948005,5.85053538812447,-25.0516538542573,27.9241078091864,3053.43084445917,55.9497231966728,11.3838798264826,-28.3726928632286,87.7599746271598,1534.21286760537,2668.25771852141,43.9727655329036,11.2560208721713,-22.5996100334181,83.0073076872712,5842.66244202196,5527.96874765327,2335.06303491603,-40.3807400229512,50.2104435178385,2013.36879394241,-15.5958680113802,-39.7185946855962,-13.4279660672994,99.3679073609506,653.823125316745,0.448135379020366,19.4933163703022,929.628570524681,-19.6673935737661,-20.0431844707429,57.1848304432934,617.669977914848,5.40226795090823,-13.5037839807291,-12.2889361821992,39.2716343001648,237.532563187177,2.11430905271166,16.9666116562269,639.980470229349,240.099018068494,-4.55212636038357,0.532128592671666,-6.27913271896967,-4.2159557256092,20.3499380800864,68.8312073990063,"Finland.Javrresduottar.A-Betula",784.88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980211257935,-390.936463495828,-163.712857021977,-517.829097608091,502.296380392707,3479.81309350349,3645.69146803442,4198.58913260689,2592.86738658865,2076.25973685881,1629.5628346342,2487.54418344215,2140.79011333527,836.899017820584,917.115453015619,252.770531108521,-1.45623658384596,43.3411903381348,0.0389461006437029,-0.837854921817778,0,2145.03626507213,1720.17244275233,43.6950603931621,27.9787913881849,-64.2584825648773,11.6216407049603,1722.74174238617,21.4182377857273,21.8452394832754,-132.518595568167,91.6105366445,305.735330413176,1553.53632141981,5.64940578389486,13.8952147433948,-119.50279395537,77.1117340076006,4058.771387354,3944.54931740207,2694.98589192893,-105.506130150957,18.3707865823515,1271.64101575683,-12.4785272518965,-5.63508309504224,-64.3780282638695,84.8009412743386,1065.33717089876,17.4550053303232,14.7260382329717,1686.0402016626,28.4627127438333,-75.9347163188576,36.1662261487104,929.259172525276,22.9656852449948,15.7534469435583,-48.3145186095399,25.6602428246943,239.526124024776,5.02656342184763,13.0925983379224,883.182166193625,241.463211762413,-18.5740932124933,6.21706906153382,4.37277814133452,-22.7451176778785,16.1784155181212,73.2242460320551,"Canada.BanksIsland.GreenCabin-C09",13.24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,1517.07555900753,2589.33717641022,2369.17777092655,308.741113774264,7014.45081498543,7260.95292384776,7685.89963756036,5683.73007615113,2231.18964049576,2035.27379290534,1398.560865566,1337.30232199369,294.071840142368,362.49724132006,-14.8944252878066,-1.95355231761933,179.849746704101,-0.0919831439852715,-0.621987569332123,1,3915.982393156,1882.46599724297,41.9095103626176,13.0726469975421,-15.7688783372837,-0.454676832511268,3597.73613022731,61.3388385777882,28.2624708734832,-7.73385721778159,39.9398122673324,2782.99866283832,3309.28909457908,52.9766757939899,24.258894259571,-0.584573408952898,41.736838727046,7727.60764426452,7257.8217600978,2807.54295502511,-20.1576242189899,16.2897862697695,1206.86777861064,-13.1328983881964,-21.6884840694862,-0.0834860653295133,66.6529509135732,717.193312339458,3.55038760809296,7.36847856007458,416.505084997437,-6.93982859865952,-11.5740722696236,12.4096706312656,307.042493390314,2.24454112584225,-5.77084777759869,-7.00418807829064,13.0556520305306,187.678207871362,3.75779988519411,11.7298879919601,564.249155061584,200.358543602174,-2.61102076051473,3.02938105138445,-3.87404069258814,-3.06894542927695,13.5824158158387,69.7328281990459,"Finland.Kevo.7",3899.242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998003363609314,-235.491336550521,-59.9363199434576,274.518700545737,2012.8160687589,-398.750380124343,906.981159131874,847.172193202472,-630.971731845022,0,571.838028927095,0,260.435192301648,221.856764670655,0,864.585699774192,-0.187780722975731,161.286163330078,0.00237452331930399,-1.71130108833313,0,-243.738625532331,1199.96655937476,-46.6183696779729,31.2168395284044,26.1649894912121,-33.9103610366947,1679.87574187131,-83.9937870935655,42.2068254290465,30.8568817081916,-65.5612451888206,274.518700545737,2248.30740530942,-112.415370265471,25.5005018548129,36.253990447147,-51.456491378474,-398.750380124343,-78.7295324792737,2025.06006189322,2.71858936042739,-92.0481846315102,3483.15444973384,-174.157722486692,9.67610715544114,81.791330638963,-0.427537346971142,571.838028927095,0,-17.0827005568495,306.426654822811,0,11.8379632864386,-11.8379632864386,217.342008128249,-10.8671004064125,0,8.55487764993301,-8.55487764993301,891.744840810554,-44.5872420405277,-11.6991554380342,109.315230362518,809.106252492567,13.345489111596,-30.8404768954703,0,10.0843983941207,-7.91388832736389,64.7873154373247,"nonveg_1646",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.854386021693548,710.033142308304,-1338.1792044941,1190.42498256886,-56.6448230034969,5550.48713507099,6154.12188075299,6410.17836250104,3932.81557167795,2148.34921243654,2274.42910901567,1738.85446460501,2913.04779509785,882.804061438539,756.063754386974,-111.12777418191,-0.207369337479273,48.6048380533854,0.00212538255921875,-0.241232883806029,0,4016.47559042814,2632.32783274409,79.7675100831544,-5.80828455847189,-0.717468989364033,-87.9544081406879,5314.41355940421,161.042835133461,-56.2723596511844,45.4861733668568,-147.404301231193,1297.97977629388,5312.97611215376,160.999276125872,-72.7996965524001,51.9910429448754,-155.684758220667,6681.41084896746,5450.19025048059,4446.80574844871,0.0769935910176628,-140.599617482273,2302.15745252751,30.2041839317969,-60.455121034929,40.4888119744658,-53.186414184008,1206.2872639118,-7.96850546105267,-39.9474577062739,1977.80404287304,-37.4011133589797,23.9624409948005,-58.2293391391771,1191.55384436319,30.5165241179095,-23.6031952167953,13.2242927823978,-32.2444884693764,505.337334581252,13.260904211263,-13.6163508549293,740.577436402361,461.88811689645,5.75794594119141,9.49483947196779,-13.1088700113838,11.459472849987,-8.32181862796297,67.0130319989235,"Russia.Tazovsky.Burned12",50.9283333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.586048404375712,-402.607649867388,-1822.46165290225,1954.87547568443,-301.242384195198,4556.64132705736,5842.32155326487,7300.12836768911,2415.23404445931,1344.8986750908,1998.1094894063,1894.92236758403,2065.31321801348,670.228340525904,577.342267070103,-1108.44970414737,-1.58518236627181,1406.31262207031,-0.0600068237011634,-3.84563879172007,0,3439.13246773344,3231.71454448137,29.3110937813102,26.6365985319186,-2.85571991915257,-112.562656669468,3925.67277392318,29.8229929368029,48.2130904933502,3.8871882270886,-140.202599068685,436.3020262995,3174.31608093091,18.8010023543737,36.8695171652683,2.36763209509551,-113.368431461818,5430.44453849062,5383.22476413246,3947.89191977473,4.00352640856262,-140.453672348335,3338.29355675408,-31.3355411158177,-40.3586950090738,57.7957750486755,-11.5406712935597,1593.68435484475,9.8800063410831,-56.9172983873127,608.788131931529,-7.09788209873754,16.8776319140216,-21.7424332832689,536.563357174893,-3.9319413113887,-7.56795865640452,11.5178512652882,-6.90140856338611,399.971045861758,-4.1482806825415,-9.49337536760695,750.412687505905,342.895023776511,8.35835745908147,-5.75228969415446,-6.00085080086947,11.4341396958475,-4.29074321178634,61.4338709426921,"Canada.KluaneLake.Quill-ShrubTundra",775.17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
