"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NDWI_lateSummer","spectral_SWIR1_endSnowfree","spectral_SWIR1_peakSummer","spectral_SWIR1_startSnowfree","spectral_blue_lateSummer","spectral_green_peakSummer","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_changeSSES","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_annualRange","spectral_red_changeLSES","longitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.00999999977648258,3135.61947015942,4465.95139351583,2038.46675881261,4990.78615124479,911.398796223273,1676.13376964249,2646.02898625685,6368.92473831912,6182.10103194731,7749.20435386019,-6861.42193626005,1607.6139979797,1893.93608879111,2126.27197096177,264.777391007911,693.163151362485,526.664323899686,373.002000488725,573.108166739964,-7.21689609933033,-1.88295340538025,0.0407422917584578,3.71982701619466,-1.00163343548775,1,3214.95352896089,3069.97715627126,61.0936140001178,39.9086689118623,-74.734202511437,145.356658460193,-131.40902360477,1634.74219229565,1277.71546795491,6037.47798018786,127.173488191399,71.6862365950291,-67.3835881115704,-137.982763735651,6252.26682892816,6062.6421554664,4680.16085230292,96.9296364939406,-49.3270638243659,-98.8193749950728,1747.62621617685,-28.5360210465336,-28.7595349929306,5.44728944634645,16.8586607587549,1939.99792034419,42.7219134545326,732.459988151555,-1.94199467841783,-23.5952891374763,554.688474793945,2.39680929174263,-3.39902297063946,-11.4940395378943,-14.9364759152893,26.5974029753221,24.2002481785565,-72.7553985660676,-18.3110592453981,1033.94749674258,-30.2276016709362,414.437603748689,871.747960790737,-24.3786825734523,18.265221,"Sweden.Abisko.VJ-SalixShrub",842.316666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.991232991218567,2393.72803298572,2496.21384940639,1028.5982433334,2163.72077687965,-1458.71210584358,-674.671531632071,-684.16933980271,3348.96508165025,4705.54386908782,4936.10578504333,-4904.14197408771,2627.35930001736,2378.1989752149,2562.31115763186,620.4566481424,662.768888743028,875.734563776587,824.728425969318,730.750682193988,61.0475152181657,-1.04925187428792,0.0028667445294559,0.279615129033725,0.120576207836469,0,1983.80157321393,1801.49170358086,29.0458594263646,28.1584394176111,-17.1041946262381,37.809672744806,1.57655585047254,-933.125921720852,-1251.51246228257,1642.08201877201,21.9858611653926,30.0162600826513,-24.0291957092317,0.10310134432368,4526.55012719147,3857.30036301066,3428.94373459028,54.5969338221898,-21.1322786385988,-16.6353213744194,2993.87356965419,-71.8997823540539,-23.9056348962037,10.7114143555673,68.8398871717828,465.162803762151,7.06813006305167,179.248808919128,-1.66073871187299,10.8099246986327,398.26054535122,-7.69663918769909,-4.83924557598845,-0.343490864351273,13.1576735050285,-8.4881219034954,-3.0534184501322,0.421018466548527,13.1916327745065,327.09235472537,9.06332992779151,882.796825750527,454.345749101307,11.9042680734359,-148.55342,"USA.NorthSlope.13",101.166666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,440.889882058209,875.621913025479,872.245511766214,-1176.04551382204,-2611.64697390915,-2104.67791193823,-1842.28927783999,214.764298679919,904.000683552807,1324.12064925567,-1688.66041851804,4489.06516241233,4933.85830838672,4847.04322864675,1893.38709423989,2526.30633001981,2643.32426513672,2696.69944034746,2872.48784682361,-245.122423394941,-2.62353825569153,-0.0236498117446899,6.09246301651001,1.79460465908051,0,555.632292444504,828.631047108646,-35.88063677606,34.5262936295269,-20.3046814795151,-79.9519553197854,-5.00981575895821,-2082.19652249255,-1942.13340399595,1541.79064010929,-67.0343756569255,32.0565706695481,-47.9814489305121,-4.49627788913558,1002.51240849557,944.935440657894,1109.35635057575,-46.2832549837208,-64.3216481520202,-19.702344988553,1353.79178270706,-58.8605122916115,34.2296461634512,-57.6661540679913,-14.0527798781855,651.23661416218,-28.3146353983557,528.864336558283,22.0360140232618,0.159126155273407,374.46177236509,-13.8835135724667,14.8500278750002,-74.8923544730181,0.315351917363023,-22.2172747881585,8.66646694560384,-18.7552506506646,13.3355189135671,477.126501769964,17.7664958562225,2761.66016392333,453.525838886691,12.9921447151753,-99.3053530751183,"nonveg_674",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988061845302582,1775.75250039486,2563.15631452468,877.278613440001,873.827147721051,-1208.47769081789,-1658.05240944222,-387.995331089542,3731.73888763317,3851.32101598684,4865.98864019197,-4542.23343974709,2479.40047893554,2373.77916608948,2369.73895372139,635.855890648866,687.072161757316,870.509216379129,870.608189516155,748.08637528931,-412.241939293999,0.78252555926641,0.00967582501471044,0.746004501978557,0.122451856732369,0,1879.73953039781,1455.00909114846,27.8733743375375,11.8432790661797,-36.8663071207321,61.1464173703814,-92.0124600788149,-1266.58430959731,-1350.22559159925,2200.36332186505,40.142773539788,13.0317334073718,25.5656508499244,-69.7636998181718,3811.25252242798,3801.94566765301,2796.01160285715,48.1773471173038,26.770422479977,-56.405648140066,1150.68406217807,-8.24834655348801,-26.8708173474682,50.3226592986334,4.03518625032862,584.597855525261,13.4634014120578,272.539854224372,-8.10810953135185,0.253282910285884,316.796548604065,-0.587802934479463,-9.02990468790067,11.1124638860607,5.0869180112448,2.05783100438336,-4.16245092029118,10.3550747180037,-3.30500995196965,161.398993461998,-4.4987005700212,834.77130339765,223.460495375078,-1.3773888626109,-149.502583333333,"USA.NorthSlope.9",135.033333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,293.820324122509,266.805665025494,495.480680337785,-225.255391960618,-1414.07972452557,-1231.73361041024,-1292.52515249005,530.903904838358,796.342198592424,708.360916911984,-774.857873429039,891.847097811285,930.382093741427,1157.12531132793,514.811675034138,582.948860777619,622.976896433748,553.599859013737,603.56325920442,89.795661155362,-4.5601487159729,0.392096161842346,23.4449310302734,1.37616097927094,0,271.177207399655,363.527566103915,-12.5354333139281,4.49508502638745,11.4540064403537,-18.6533207046741,19.4061166617096,-1292.52515249005,-1252.16592122866,499.453583926079,-17.2225373767613,4.05181906785069,-10.4854386934464,16.0119425188836,708.360916911984,731.146132938356,494.324996240341,-17.045689525529,-10.3151066946974,18.3134050292828,501.534154445086,-17.2942811877616,7.1368046514434,-10.2210943516936,19.3188720382167,368.70084872125,-10.9484230996742,333.533281787451,1.28796614149262,6.20500620643683,214.547088849509,-4.87798472673841,0.00881078676568829,-6.66816867064229,1.96293228899967,-5.22717303320172,-0.0715679379432989,-3.45834553862091,7.65181376503666,198.724500358959,5.97322437494154,619.687431893838,228.651433999419,6.00796117091828,128.867729495411,"nonveg_870",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999821186066,-471.003155097821,791.08305669161,9.45208267032478,-3080.43430814584,-2621.92102785103,-3772.75872020176,-2468.60286354045,742.855572503819,-329.038533024058,1469.7586425206,-956.260729837107,886.020698102914,1808.75079521103,1345.73785692679,625.808627287029,745.425475344367,886.394562570311,683.75587526354,788.494157564461,96.0814423890857,-3.87949728965759,0.103764846920967,28.9719467163086,-6.13138103485107,0,229.960220932441,1262.08621178943,10.1151868526959,15.4250118851744,-46.5887898687958,1.8158368052284,-47.3935756612122,-2621.92102785103,-2846.01891685551,1304.15585666131,-1.852109574276,4.94574723582516,-16.5925684260556,-46.3002137209617,742.855572503819,592.087898171094,1798.79717554466,23.1250709191866,-22.0999139296859,-64.6094712833782,1248.15736280029,-4.3003666971256,3.73316440329823,-14.2515154175751,-45.2306738112984,804.904822134067,2.09172446757779,922.730097108118,9.49180718351201,-31.9192948325329,581.714521806136,3.2786307110336,5.91732207760266,-8.41733387446429,-19.6841830627072,-6.86253682358832,-3.74815978870854,-4.07680503385454,-8.68848120473297,501.631011108793,-7.70350745475973,788.494157564461,549.321249641802,-9.85298851665808,129.017730140064,"nonveg_932",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,394.693793821415,629.686528178816,876.775797267849,-1145.06259508072,-3206.38561100492,-2501.87521537182,-2880.85486252454,2358.68143702183,6145.52646908449,2497.84087349558,-1339.77028110712,1466.36894551509,2353.38599261289,2661.28730039883,777.208920332813,949.257020496595,945.042871224158,926.588107192024,1028.56699930299,1397.93610979479,-4.07509851455689,-0.00198079692199826,44.8595352172852,-15.2677421569824,0,558.705197177853,615.967968849069,-21.9988560303239,13.1742392771441,-6.96671307002908,-78.4792278395606,20.2488282296443,-2501.87521537182,-2419.57387863901,2109.11976257251,-75.325705806161,11.6260981600137,14.2232426261568,-2.65845175030748,2358.68143702183,3082.09105317661,3984.47608599122,3.97590477978421,-10.2057724364337,117.190473117389,1919.48152994506,-64.4579792007539,-4.09493258299835,6.40377863172816,22.019349633243,1073.978039608,-28.1561562518242,1194.91835488373,7.2742757002973,-22.888764468157,1092.29349185351,-12.3403456759906,5.83176257132906,-3.71167758116542,-23.1637589630743,-25.8063867813582,-0.420435357440904,-2.09079159685347,-4.07590810408164,915.91142470787,-5.57862655524944,945.042871224158,952.09360280312,-8.17600743322457,-44.0500412109118,"nonveg_547",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998867511749,85.4583867470237,-183.706860612452,147.762358961634,-883.431885535784,-971.417093733938,-1532.72749320034,-1557.44205799598,387.720773970835,192.249197114407,-163.673650034877,-499.742415811458,2304.97545151303,2029.8185680094,2333.23723173245,1477.13140949132,1511.17794983615,1961.63714999822,2005.27129682172,1749.55784440688,83.4672816067541,-1.22199010848999,-0.00925928540527821,3.09524202346802,-4.80932474136353,0,239.809268228852,1052.53725943997,3.40871021176687,-11.9079209700768,-65.2810010067076,-25.7981959173236,-86.914929015171,-971.417093733938,-920.091679884524,1655.49454124924,-27.4222968458256,-15.0262811349241,76.7098183541963,-74.6502712878935,192.249197114407,312.140805586818,1228.17621053628,7.89270839970557,102.34801754469,-72.6877802822497,1293.47641191054,-19.4010868937465,-13.7649749501135,80.3032250277659,-66.6085565712467,799.625637558695,-5.58422498957897,761.496759656851,-11.0267347514196,-40.5283230127681,458.853092155535,1.91604472880679,-6.62545995591253,38.2377576796279,-24.4942854541365,-15.726886995534,-0.523376974261655,18.4931034585513,-31.4194060656368,698.343387943465,-20.7916798226037,1961.63714999822,613.619239235604,-21.0906256042175,-21.7237102664962,"nonveg_1416",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988061845302582,1775.75250039486,2563.15631452468,877.278613440001,873.827147721051,-1208.47769081789,-1658.05240944222,-387.995331089542,3731.73888763317,3851.32101598684,4865.98864019197,-4542.23343974709,2479.40047893554,2373.77916608948,2369.73895372139,635.855890648866,687.072161757316,870.509216379129,870.608189516155,748.08637528931,-412.241939293999,0.78252555926641,0.00967582501471044,0.746004501978557,0.122451856732369,0,1879.73953039781,1455.00909114846,27.8733743375375,11.8432790661797,-36.8663071207321,61.1464173703814,-92.0124600788149,-1266.58430959731,-1350.22559159925,2200.36332186505,40.142773539788,13.0317334073718,25.5656508499244,-69.7636998181718,3811.25252242798,3801.94566765301,2796.01160285715,48.1773471173038,26.770422479977,-56.405648140066,1150.68406217807,-8.24834655348801,-26.8708173474682,50.3226592986334,4.03518625032862,584.597855525261,13.4634014120578,272.539854224372,-8.10810953135185,0.253282910285884,316.796548604065,-0.587802934479463,-9.02990468790067,11.1124638860607,5.0869180112448,2.05783100438336,-4.16245092029118,10.3550747180037,-3.30500995196965,161.398993461998,-4.4987005700212,834.77130339765,223.460495375078,-1.3773888626109,-149.502583333333,"USA.NorthSlope.9",135.033333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,3390.29930324426,3746.23603695324,2402.99769622849,6638.07853158427,1574.45873278261,3319.49877351068,2767.39762987356,6961.24359528946,7573.9087129806,7812.91075738619,-7067.00790301527,1205.35634029237,1307.26357253796,1673.53877965972,256.243596772255,441.108077822369,377.664716064025,290.82440002456,332.074934463636,249.585994786284,-1.21648477315903,-0.0590880654752255,3.76124320030213,1.271164894104,1,3083.08616610843,1268.27170233037,22.1981766081003,15.7568198312666,12.5239640150964,43.1455251671111,67.120236897814,2238.2233950901,1952.89488652162,3191.93861470213,37.0496960738427,34.5812496373014,-19.911562446085,66.5901598929717,6927.35573206214,6938.45850343442,2099.86430870346,38.5129458362888,-43.5596149422816,43.9961138755292,1765.10516896022,-23.011143290295,-13.7466640861503,-31.6676977324335,89.8635895621409,385.749007366491,5.20155077366592,686.037597854107,-5.2397191210292,17.3609753376764,521.809186739848,-4.61829827063391,-3.64685452686693,-14.4360170526737,15.2036001558631,-1.01514223807374,0.307393092583739,-13.2292919608806,21.8769583550048,310.382130018728,18.2577723540428,363.909869138859,310.044906135398,18.2379356550234,27.2150412,"Finland.Kevo.6",3837.43,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
