"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDWI_lateSummer","spectral_SWIR1_lateSummer","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_peakSummer","spectral_red_startSnowfree","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changePSLS","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeLSES","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_changeESPS","spectral_green_changeLSES","spectral_red_annualMean","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.100188583135605,3018.55847762215,2819.20084759196,2108.85540217811,3598.5804075511,506.130064273761,608.631178154889,1110.07194754362,4852.00696317181,4886.51788633946,5462.32720475206,5744.07433704811,-5891.32434418286,2386.20195185113,1010.32830672476,876.945325292218,846.618122048887,1041.27359123932,38.5178132152576,-0.458560512297683,14.2807922716494,-0.00563764062503146,-0.000724665876924115,0.337096664088744,0,3499.70411190314,1621.55387438756,22.1220188067584,11.4223871767991,-12.6772376174553,-0.279154939054917,1716.28845451421,19.1627283660759,-13.3407279155231,1336.37652503241,1310.81324104981,1326.4538520063,14.2028828378069,9.65923820800861,5521.84936473956,5249.36946132434,2178.74686754925,30.9258408184715,14.1695205767882,886.943947013098,-3.7270059677428,-13.8106388776785,-1.11879841268569,27.8515106842066,719.99321853759,10.1872927294738,-0.457057503257537,2559.91355193228,433.185775997835,-3.77730648984742,6.77263820052527,241.487897698097,3.94412139639846,-1.50119022215812,6.78671867729373,150.499610261983,-1.65196715078485,5.37498608078511,-1.56112567565685,5.06538058850988,1065.48183779326,-2.42263230096986,-1.22203252062913,4.33118817347304,-163.23611,61.2704899985922,"USA.YukonKuskokwimDelta.15B1",135.688888888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999987185001373,1114.36243520515,847.918293198464,1286.53698808883,-1421.3359781305,-2042.89000546374,-2318.73179671617,-1936.52245024832,2205.71569946625,1811.54741756529,1468.95883569437,2313.29689567349,-3669.44662996286,2400.83926214576,1181.37887034921,911.013363061892,1198.50249578559,1292.45207456176,-127.29083277886,-1.67472660541534,188.096557617188,0.0448121279478073,0.0437108613550663,3.63414263725281,0,1114.36243520515,685.62287817734,-6.62209818783362,2.31051670143516,-143.380439882745,49.400836657395,921.526711880387,-10.0338111031669,-189.356796706846,-2042.89000546374,-2147.33645039476,820.993101844228,-9.00452140819541,4.09105981597774,2205.71569946625,2029.13077881545,877.176209983483,-5.40074408506135,4.13773831566279,1554.53427278559,-19.168114097861,-1.19059782531846,-256.301940695732,91.0634126270555,543.88120576565,-5.8366254893256,36.2404228395795,2686.29949927707,507.50508977717,-96.5433357878369,33.4344651005593,347.846133083704,-3.7342912366037,-66.5051412644345,23.1613840005582,423.690662465936,0.71357840818933,28.2045947691999,0.683734208573478,27.0249857077202,1124.19691946003,0.658600978322179,-71.8722831809237,25.3248860959641,100.811906477547,75.3948957164688,"nonveg_764",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.848006188869476,3087.92215937252,2715.19464558936,2665.7691037204,3745.27889575273,562.938358295129,545.850919775188,1093.67735511978,5734.61274948481,5073.30605970631,5904.39211929398,6543.59123621003,-6333.75822006685,1993.92958114174,654.885048892248,583.440491724558,585.37948664286,758.621004839129,134.381328625808,-1.43900388479233,48.8949979146322,0.0100705726072192,0.000237327379484984,0.945201595624287,0,2918.82459923293,687.524101143201,4.89971271911604,1.60489669495281,-15.187034814178,-19.189170242982,396.310196025835,6.45647083123063,-7.74856072034297,478.096856073617,442.453829772671,312.823187485233,-1.17264806857804,2.72446371134692,5485.91383149786,5518.04082702417,1196.31455600732,13.4304203426069,3.98878201832187,1739.50420231574,-27.7453914725427,-26.6141148498242,5.26364224021072,28.5902707349746,349.836654508291,-3.52321442108239,-3.23461812881471,2056.65582562817,554.967194180552,-3.52998171476243,4.58740534039158,381.129477530895,-5.11855116004777,-2.08154449995,3.15517891364065,278.909900782433,-3.85604175629225,2.41231922784774,-3.21655864245208,2.01226199068652,631.852158516563,-4.20325777176234,-0.214060031071011,3.90205859390389,78.9522933333333,67.0329443322578,"Russia.Tazovsky.Burned28",504.643333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2601.61541860034,2275.44559126852,1820.02556839546,3190.66762880073,-374.420740456854,242.561298554578,170.392054405927,4695.77948276563,4462.55111436268,4588.94609643112,5205.07265665805,-5608.5185021257,2082.09886924397,937.963965099826,728.88416308354,782.953106678156,901.837256590747,310.011152768093,-1.69426174958547,16.5082381566365,-0.011604077493151,0.0100976809238394,0.88393215338389,0,2263.19278736761,484.470140886594,-2.25971029238517,7.64940229487816,-18.6334669571767,5.08491088109644,1419.44795714276,-3.13720081413243,-6.80100591103195,-245.402699528391,-300.420903787773,1239.55472215232,-10.5130929768515,17.0178917263729,4395.97740761146,4513.04329082478,805.765292965564,2.31698473287351,14.5180627191773,1835.27359748295,-31.4124821188616,-5.78096130684836,-3.13079981414369,27.5508770433791,389.990721964337,-5.17302829048323,4.27740756263657,2253.58670358112,724.536213444045,-11.1331022722827,2.58451930556496,603.856578008388,-5.43924492667337,-6.39524021578048,2.7100421322699,299.89652755657,0.274610125654764,5.89850520977429,-0.0116354647415093,4.87349832579435,803.544605000393,-1.32446962941779,-2.21207479726824,6.87646026370107,-163.222286666667,61.2361366652563,"USA.YukonKuskokwimDelta.15B5",120.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,694.265061596398,389.722424880115,309.185008772891,-868.406771747911,-1483.06524186731,-1892.39958912703,-1479.6506851965,980.446537844718,637.079347733359,1328.4850485822,1243.70084199383,-1189.27208679507,4074.20551172574,2491.15581721842,2380.30477762218,2380.09893754956,2606.63129115021,375.056855660362,-2.42055487632751,105.208366394043,0.00116626417730004,-0.0245690755546093,1.49644756317139,0,694.265061596398,625.016194198999,15.4032021129403,7.13160008055124,10.2743565602852,-77.7826825845392,626.780519198013,-9.43574142661936,23.908907501384,-1479.6506851965,-1500.06529957792,603.083161381305,-7.74995256486355,0.136582266832402,980.446537844718,927.918534535776,878.604152057424,21.2226256527977,10.5301721659645,666.246887744756,0.025045715759652,1.27064281879368,17.7890605013218,-95.1781268206794,431.941717017784,3.33015085092467,-61.7059595739691,3887.08381792125,459.67698860295,0.239532945652475,-65.6681412289928,300.631197305972,11.501069283674,-2.61126967364195,-40.7090827520172,560.086620049512,-5.84102598246626,-23.3217459121543,-5.10330096913185,-22.7176427599516,2407.41300365132,-4.4422751867545,0.0343066787696292,-28.7757975579886,-98.2322711383337,75.3225553129883,"nonveg_916",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980211257935,1912.86832255908,1685.04942604392,991.43289923298,1926.14690719986,-43.8418864092507,-721.359658011307,-201.779314151692,3758.66004718561,3306.26804714107,3942.77842815136,4449.04485514398,-4670.46191748393,2396.26681890001,972.754490877487,915.31353347661,982.570591214558,879.931672930766,-393.485390637059,-1.57497121606555,43.4118772234236,0.0420257965368884,0.0105266537118171,2.49175432750157,0,2185.49904133166,1109.47831297116,25.5859133184105,20.6423497220544,-18.7739714598552,0.66531473342635,841.330861189716,-23.0314504557455,-20.8748869998674,-43.0694248163294,118.945779845403,1126.46735708588,-33.566890229287,-1.99222969972573,4130.98178571171,3888.7426774977,1703.33660157519,39.7360460708758,31.2363123280904,1299.05382198157,-38.0732741226791,-16.0041174069163,-0.0920327131756354,69.3157067286338,600.291899635455,13.1438778029331,6.38276565999495,2471.88452136806,952.928254288483,-15.189968753468,21.5340087363205,495.321837847291,7.3627340904662,-9.12478746815696,16.2202057947183,121.54267286737,1.02672890561891,9.34943637441308,1.03872515072842,9.43031980545139,1015.83600959117,1.27737591617364,-3.55422605874015,11.5557063990065,-119.55634921,73.2242460320551,"Canada.BanksIsland.GreenCabin-C09",9.28285714285714,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999987363815308,31.2261125893465,478.467053832309,457.746992649184,-927.494223512449,-2884.66987764207,-2129.21640540031,-424.226319300446,414.976649675519,984.108296658183,985.305031743291,2404.4803321792,-2594.38107483649,3077.28346423482,1566.97106932828,1610.92266861963,2023.25581826407,1800.35351494377,-425.74263701062,-2.37527370452881,87.0624694824219,-0.0507917404174805,0.000753857428207994,2.92023682594299,0,468.594950976879,1680.42494350257,-17.0608352023935,67.2169977401026,-113.005100465003,0.897463895948156,3124.99382937727,-50.8327534657942,-203.157971189952,-2129.21640540031,-1929.39992549277,2460.44355834162,-37.538504860406,98.4177423336649,984.108296658183,1119.38724416636,1989.50368250368,-15.7235704360025,79.5801473001473,1602.56997405489,-41.279937856561,64.1027989621958,-119.541468509523,17.4912690229963,1058.8857352556,-14.4252574476929,0.679376913904724,3180.89846193201,611.362706490747,-49.8479346395941,-5.73049322320106,562.783463991754,-1.44232585490568,-45.2669113395111,-5.89522175064832,383.502337300609,15.3400934920244,2.63128097737659,18.5752658738513,0.727762887896915,1722.23920939518,18.2513899574314,-37.4848317858581,-0.111790254497154,-108.022254909791,71.5419914087656,"nonveg_628",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,340.617105591164,981.95494618609,771.181977196596,-378.234971859725,-2350.67395077243,-1419.39879237815,-3591.00660402509,578.910571067693,1216.18447597217,812.961467607854,97.3395738841167,-1565.81622319501,4006.30968686348,2309.8521407232,2130.09241345905,1965.52213952298,2798.17811346264,19.2330031683486,-3.19266676902771,309.001525878906,-0.020010843873024,0.0118665955960751,2.55992150306702,0,518.519534672032,1243.46597923017,-16.5601873694397,-22.3010421716758,97.5038209645145,51.4928235015619,3319.26167371544,-68.360166541849,197.914466970174,-2341.56274223843,-2107.686660794,2755.2153894692,-58.2647206237131,-45.9382464167652,812.961467607854,708.023210159622,1118.84490208805,-9.83882273840701,-17.835962858651,1808.73430488571,-39.1204521217918,-29.31861295256,82.9595211031985,57.1969791773407,1289.54497118165,-25.1138482479632,41.6825567996314,4019.36110355615,347.283615938064,28.4366109328155,12.738456876565,278.237636580238,-2.59822806036723,22.6833764309876,10.7522916813708,1145.8718895984,-16.2073342876043,25.0669692419618,-13.9907449386906,19.3996401377374,2297.79304512513,-12.7529630074156,20.5712842420085,17.2475561109735,-90.0950450533721,74.9765295348952,"nonveg_677",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,3896.53002883066,3509.08914817876,2584.73672175578,5718.13745138698,2957.04604470852,3079.51754361215,3887.0732646431,6334.40178857983,5844.21313015305,6387.61959058392,7227.41478844048,-7131.72653244411,1427.07808199496,657.552115263137,569.240956579971,624.262306791959,689.100663939132,-145.542389086946,0.571556494105607,518.486343383789,0.00362821982707829,0.0204365286044777,1.1981358230114,0,3544.50668300447,1766.29082816015,15.3032141861811,37.096610588711,-42.3090672765545,-16.4332548810049,1799.44355221862,2.5910614390188,-43.6354026360023,3097.06322759022,2818.47392103689,1556.16856523008,5.06827221866244,40.8504582945358,6027.87171073206,5863.92491378306,1892.80573891235,10.2963744279533,45.6772171408791,2005.47208354888,-49.6823976444484,-2.34522870392702,-19.0810123565712,53.0743113537514,879.571998067723,5.59335435786232,-6.05015483530882,1465.53129017281,336.692171375736,-14.5908335897533,12.3716037766381,336.960044413582,-9.18910327300159,-9.53850735648749,10.5275879503377,208.261702642535,3.40654787086508,8.22354274905423,3.01724108368259,7.0136249350344,619.671130286639,2.03061987384623,-4.56632519233418,9.39431588853761,23.8362555,68.8330879990064,"Norway.Javrresduottar.A-Sphagnum",590.8675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994365394115448,554.588196679398,606.8447792209,769.167067924579,-1926.47689461395,-2851.46875519831,-2765.07314799421,-3254.50656485399,1311.09593452642,1314.17995024653,1618.79343359237,1555.53093091403,-1199.34752128432,2685.31504748315,997.003098611102,953.949242923787,938.86579021555,1354.75455975906,-353.059848578804,-2.27359247207642,545.968811035156,0.0410287827253342,0.166413396596909,9.87068748474121,0,609.49280393467,214.578871245181,-9.32951614109484,2.38715683718575,2.85694802601727,-2.84650186040491,1450.17555998769,-46.6107716608721,9.9780266932594,-2851.46875519831,-2761.65838520915,1420.8189619101,-44.2513544458447,-17.5233830285077,1314.17995024653,1392.13915045545,457.697930594496,6.52175789254562,10.6276085385917,1007.85823332243,-31.0972001391089,-12.722723048823,6.6223470725236,10.4566990571708,445.842092086409,-19.0005835185068,-2.0577515503485,2621.42593356304,366.444734964289,-2.71627959391409,-15.7417711339961,372.92763428198,2.8534328304489,-3.31434667422761,-15.4977523735828,391.799472133943,-4.31423819054765,3.38503201174497,-2.57461547748394,1.43523363639156,1042.34126573968,-2.52770906067617,0.793865932012451,0.659219713254345,-67.1201869385929,63.7905246718426,"nonveg_874",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
