"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_blue_peakSummer","spectral_green_peakSummer","spectral_red_earlySummer","spectral_red_endSnowfree","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR2_annualMedian","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_green_changeSSES","spectral_green_changeESPS","spectral_green_changePSLS","spectral_red_annualMean","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changePSLS","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.968381643295288,2852.25436705927,1906.16246062891,2180.15911974229,-1023.79170635048,-166.935440287479,5243.74083838724,3817.71152056246,5106.93783797394,6147.89499047703,2192.91402774564,2216.94295695834,441.723508213616,654.927720769657,800.376752652135,684.89825844367,607.303998679919,657.50719470839,411.359358436325,-1.996253490448,315.569763183594,0.0229436401277781,-0.0408370196819305,2.68827390670776,0,1363.00122319005,27.8009041088921,-1.75500893286084,-17.312946072875,-42.3282341151745,2672.33611728746,42.1852159073749,-39.1963124949819,-9.9406325340888,-170.520553226606,1975.16963717332,26.4272441089925,-26.9707211167005,-8.43198116002151,-45.7961426940243,4955.28417294509,4898.5764751416,2314.30547948746,42.0688492269046,-12.4502228795128,2572.64775013979,-19.6774557061658,-69.71306863335,8.68466382097627,698.011298838065,9.68994078632569,-7.33934040727279,-5.41859245683531,560.414628083965,-1.72999500786104,-16.4473572182153,0.96323953611723,1069.06581104176,-16.3482314107652,1.50996244843747,-13.5267323351981,0.88576840215799,-0.518346780727187,-10.0097533415421,0.692113544674297,728.83203560126,533.992447436683,-15.4500658948072,2.88333049009575,-148.837813333333,69.1564599990207,"USA.NorthSlope.10",265.833333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.204901129007339,3046.20186280985,1629.48284818885,2118.94387095577,831.196033711704,1752.91671998595,6525.07904688237,4835.83133666919,6265.80926680544,6456.37667112422,916.281585784687,1190.34279419535,249.059037802738,423.846519652335,519.960541088793,301.92071053048,361.036908288533,316.368956320574,-557.651979474924,1.13272178173065,154.242884318034,0.0273685716092587,0.0245712753385305,2.15205955505371,1,1378.42402771445,24.6415123384014,0.0836472446796279,-26.0828524703023,-27.9366429214191,1686.72792387075,31.6982220365195,-19.471053477327,-33.6507578258223,894.162768618195,857.796288633606,19.9354221853171,-6.92697891765007,-20.1188681560508,-2.99020877024356,5563.36550048407,5591.81804547655,1704.51295868358,36.8547884573616,-2.96301622689725,1913.58580983778,-11.0024562395168,-33.2999867982287,-5.65952353311826,843.469212845211,11.0271346253034,-3.10864646680979,-15.6294897187229,669.260619903138,5.09353930103036,-8.55745892862585,-9.16137799213875,484.890421722208,-6.85396016246586,-4.46552662917166,-3.16086289771261,-1.79445773456931,1.09171696223839,-3.09586619282286,-2.15686585267737,353.475172684409,258.646557020462,-4.87502521699827,-2.54582193362126,-147.85722,64.8661699988167,"USA.InteriorAlaska.4",1563.84666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980211257935,1992.72468565396,1991.98203228977,1099.62036971198,-615.834729017115,-492.585962950028,3807.47705561313,3750.53268784661,4348.05741016782,4280.7562074451,2645.21344643295,2545.95794603757,510.506472081285,698.57780755455,929.618695873488,989.667711348902,914.461659123599,802.410735128927,124.059147101893,-1.38197579979897,44.7026891708374,0.0414086021482944,0.01608721842058,2.56276112794876,0,1181.04928638659,37.9031735482614,-16.475014859894,52.5575763635131,-4.91382791175832,2340.11512495457,59.0279329413184,-56.0453800596926,149.754703474731,-680.60797687497,2131.2768612772,46.6564149196856,-53.675885854807,133.419617123698,30.5247568207017,3986.92650248673,3681.58956898278,1875.70018937814,61.8178370893105,-27.7453933048703,2352.52438802054,-19.7291513011015,-64.287940416687,109.285491232366,731.628134450348,19.0166045660936,-17.2100846656539,45.9740944150522,1569.41775854835,13.6608239884651,-42.7363670474852,87.7501725273112,1595.85788866604,-28.7369474447218,55.8681863990831,-11.7127486023233,22.8911342313146,3.27798359038192,-11.1797935105704,22.7223994285198,917.414616270633,522.4819961787,-14.5081129844921,28.2945128572839,-119.5588194475,73.224652776698,"Canada.BanksIsland.GreenCabin-C10",185.68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,3418.45875346842,3168.1862765724,2023.42762407375,2144.54321794177,3270.96027106615,6256.37709462716,5945.04588525691,7406.00013067646,7757.64959130482,1512.79728432305,1761.29645567061,423.869466524352,610.195283942672,579.799303445386,570.879193127407,602.018438561146,537.337831091814,-111.514865653058,3.04801885286967,518.228068033854,5.99630475335291e-05,0.00766672069827716,0.458621144294739,1,2536.78536780916,48.325657317664,32.4590622175493,-8.82278276194972,-80.9216470073515,4166.54228551404,75.2838035840999,51.5194644406509,11.507594519132,1660.81068965654,3397.40493310283,61.2704004005373,43.296844769738,7.03271800341003,-83.5338361736754,6269.62892783576,6237.48444807161,3564.11911924153,72.4113442911024,40.834164055099,1071.80076009721,-10.7842570549746,-23.0465247310313,42.1384507472075,1216.1598032272,24.0632871319429,14.6936844417803,-0.0266826670027172,405.413119523266,6.505912662746,-2.02569069274563,10.6802917948577,857.121152949925,-3.28982796839467,8.17187695822216,-0.155439463830946,7.61337341723226,3.85084274151941,0.247803393723483,6.42954388503829,553.956626602408,137.117403056974,-2.01042150933269,8.56983769106088,23.8383366666667,68.8333506656731,"Norway.Javrresduottar.A-Salix",926.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998271465302,537.988836784965,1470.3840697728,661.210505254937,1113.15486815538,-366.901839366448,549.136285171263,1949.99146454226,814.882804641934,494.452920337926,4528.10245033341,4008.73838969319,1835.14223038861,2262.73516709515,3394.1449261583,3585.07528418263,3183.44516069242,3116.08164882265,-130.065505098625,-1.10877621173859,231.385070800781,-0.145394593477249,0.0548138692975044,9.20244216918945,0,947.186395257057,-4.73929494115277,-0.56889085650836,17.1150997240544,61.8170998807003,2152.1831901754,-52.2481591708767,-20.8340915452646,46.4633295761533,-339.338778734198,1980.31108826187,-46.327386195263,-20.3006708220113,41.6878650616703,123.338058960153,780.936658241968,917.88002658707,1455.53854420433,-8.91539896425789,-2.10320633974372,2121.98259014661,-42.0448574874199,-20.2236941025088,42.4165631486183,656.158805093279,-1.68399703828555,-9.72052098828516,7.48332611030439,815.695450602153,12.8867208792421,-2.53932638566626,2.27492776074674,4035.84274356911,-1.7017508532205,-6.16509214194984,-14.0526953997485,9.64013459670089,-14.5091662046331,-12.2435130368464,6.93550140927736,3377.48905766364,492.616619639548,-10.6947414359864,5.61362598914779,-85.1066866867826,73.1055057925722,"nonveg_855",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,2163.83680159541,2441.12635544236,1326.45427853585,501.139567418092,921.117196575542,4931.16938638477,5276.12476122566,6196.42174911372,6628.78121165551,1807.74922293538,1857.97036460152,445.557556714766,579.035842943594,461.613685544979,595.610500629716,541.676305631596,532.526634810799,15.223917254307,-1.33172810077667,494.286148071289,0.0569401606917381,-0.0152060687541961,3.38175010681153,0,2003.99204622719,27.2007589650206,33.5262727388336,-18.9417481806106,-19.5499190130809,4632.22122207362,58.2956346482847,82.0747054145523,-11.6596546166007,280.255205699615,3533.71667653464,40.5081981764954,66.5741253548573,-10.6560947725115,-14.8189133117416,5220.3168392697,5000.29494159573,3685.92494740653,53.4535316680894,58.241163707866,1404.49054714074,-32.5385488181116,-6.27636415384071,-8.23989460442075,809.072763640932,9.5239461916286,14.993410282339,-6.47702652170889,243.282162559346,-5.78624784857964,3.01529989766653,-10.1227253452809,982.871252805035,-0.920817464977221,-6.36542630625201,5.89427588925921,-5.17108577410264,-0.238906849258983,6.13812765270426,-4.78382431007261,494.503638877585,221.438364907826,3.63894218276399,-1.6943721774365,23.9129335,68.8324529990063,"Finland.Javrresduottar.EC-Salix",1237.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990565568208694,1034.13531322486,1145.49585601698,666.106085170253,-685.775203178366,-713.741802196365,2045.19416191463,2479.31025042749,2446.87251464294,2614.24697302673,1919.5795228896,1927.38676222543,857.576171604637,1041.87674593783,1180.89495043582,1062.75464614122,1059.10716326033,1118.71464276794,-13.9610083279742,-2.31805172562599,9.58274376392365,-0.0303140985779464,-0.00785909313708544,1.80291244387627,0,1461.13200351266,29.0192526563431,9.43158954135843,-56.5360244395163,10.2756727408318,1603.97527741901,21.5308824768674,20.6789932446855,-66.2207912429641,-496.541761982812,1553.55057331558,29.5406858315394,11.3422239925547,-73.1573625325614,15.7183455978113,2658.53303688334,2251.1842049787,2444.97580342544,44.7262529117599,19.6152155994358,653.368905436227,-5.44431044347967,-2.42126112755517,-70.8954371473806,959.574519122969,22.922256734064,2.32970429548784,-48.6906228189013,771.367172469576,20.2991361176204,-1.49321036493574,-42.1398207911874,1467.50786970789,-4.05797077207552,-31.190910345486,0.339288515203443,-21.1568053844307,7.07941896114575,-0.254075169327746,-21.0917532269494,1139.94922154815,352.023285745096,-1.47364741247222,-24.5516596908767,-147.99316666625,70.3150868065713,"USA.NorthSlope.HoweIsland-C12",3.51375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999582767487,646.088335861573,657.397622917225,52.2684730230399,-1439.88543922542,-2098.86514068158,1181.00324147857,929.135532379301,1101.36762972575,1028.30671917574,1542.28196392241,1873.14721074027,662.65319245718,774.472106148157,992.101660557885,817.550389498307,922.127086306204,843.321002509344,-1006.79848044019,-3.79779672622681,1724.23913574219,-0.259179145097733,0.289525598287582,23.4878768920898,0,605.129149894185,32.9899923799185,-12.5745622929988,9.7831955284162,0.617171117625608,2016.93110009447,40.1567752994321,-4.53722473687188,27.0934941748061,-2589.09287143393,1714.55699164465,31.4083088575637,-3.34244606739005,23.0722585846983,26.3591880582463,1028.30671917574,906.287308310839,889.379822683744,49.4099901490969,-8.03665906856994,2095.63497410225,30.5525698589122,-12.1952591588189,31.026752009782,391.568946499545,21.7538303610858,-13.697090719567,7.70306156877392,567.429873286547,17.2625229794898,-18.8047552875303,5.03023849976606,1491.47327552844,-13.3466882263746,1.9523326573545,-6.11169061814523,4.1618248485935,8.15774375214797,-6.49468960834827,3.22074853495847,881.951131030037,174.551271059577,-7.83056094992319,3.28358682486915,142.841272799925,62.2643892543399,"nonveg_931",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,340.978532548825,768.864678755028,613.552002450027,-1723.9278297853,-1417.39108262423,579.246848280836,1017.92200616765,1414.63990628323,33.3247013066101,4046.81304282638,4231.31494211295,1162.2288393287,1664.94403183672,2309.91860030056,2246.13715109516,2249.00411244171,1952.87066862249,205.502965620612,-3.19266676902771,309.001525878906,-0.020010843873024,0.0118665955960751,2.55992150306702,0,1495.51023394751,-10.4835949962001,-24.8626677395043,186.938779243439,-44.0368954194103,3154.70621363729,-57.103108472435,-61.8527923464437,363.595239505643,-1723.9278297853,2628.27126921556,-49.5806129521277,-49.5990863874162,283.992710299801,-34.0596385734524,688.058603747925,746.638413157252,1381.31520497662,-4.18506751796495,-20.2193387768232,1741.60933515714,-34.5285067570907,-31.2543762767698,150.543524914236,1227.1064693277,-20.8424989970582,-25.3778331631181,132.566267605256,476.437313235995,-0.250229788367943,-11.4767016170734,59.5546641544994,3433.06624264313,-8.16973197866314,46.262396718376,-16.7055568270185,43.3677879492102,-20.4526023580454,-14.4639234322037,38.3279757593582,2305.42469535531,816.322275694125,-13.2239974695582,37.0166804774025,-90.0950450533721,74.9765295348952,"nonveg_677",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.996917963027954,1193.58580614987,1248.43206040244,1272.90018523388,-1828.89634365628,-987.465521140667,2848.9386371058,2975.66425359391,4221.89401036404,3541.0401346716,1961.96540840202,2438.38053319255,485.962219981052,608.709894559721,582.845274958823,622.25755748576,913.967198064486,669.886601521136,-72.3197885118574,7.19798612594605,102.620811462402,0.00457496102899313,0.000739372917450965,0.286605179309845,0,798.58805267506,-2.64381263613368,12.4048435001226,23.0021057872922,-39.1443051801309,1224.28489272632,-22.0895934121233,14.9971522644273,42.1873984738372,-1706.11978262691,1138.34223815712,-20.7497903860957,13.5383218280931,39.9252367492355,-44.2858327639799,2975.66425359391,3297.37681481163,1372.95537325824,-1.6802800405665,22.3258547601871,1357.32501563537,-43.1299333526126,-1.69685489407261,49.9418963638459,460.648363226086,-4.66257139505636,5.9928791688618,15.2705060550761,476.415124790534,-5.05166549271921,5.34734681863219,14.0819144141501,1383.6331133358,3.35963232345538,9.8809256354185,3.11063071123427,15.0163703771382,-7.06350558753885,2.76316752631709,13.3452757168382,717.421677275029,331.121923105663,2.80778472781655,13.5600331412972,-91.5838478249109,63.344354349552,"nonveg_529",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
