"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NIR_earlySummer","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_red_earlySummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeLSES","spectral_SWIR1_annualMedian","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changePSLS","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_annualMean","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.954609751701355,2148.51244827638,-1983.28450037269,-1023.28934868701,2724.78600600728,3562.08454074136,3374.66436438539,1849.59278298393,2862.79471572498,2672.35964570968,1035.8375880789,1031.15113547895,1300.43226233494,-1.06249237060547,0.0101984785869718,-0.0300882011651993,1.8270617723465,0.358356416225433,0,1730.38860918965,788.548284255526,-21.904119007098,-15.2022234012782,26.7609540469172,2079.03289948798,-57.7509138746662,12.4264917863388,-17.0989971094039,56.8553891691373,-1598.66958460605,-1323.07635506598,1783.69978989967,49.2040176565065,3374.66436438539,878.068470083356,-24.3907908356488,17.5642799561652,-23.7076195330545,35.4213805553021,2286.44155719489,-55.5137884744625,-4.2385630703492,-8.19489615695755,43.0081990926809,699.138656965078,21.3608408009109,2809.82422710126,2836.26765308139,426.680571144197,-10.0477988010205,1.95958829957074,-8.59153633697355,11.9021918759559,347.895904648049,-8.81534483852593,1.68557731415844,-5.80686569281109,10.1558776237111,632.160123879784,-14.9802941809943,-2.22562579872201,-3.41080516569518,13.1861857855335,1035.8375880789,1153.35336725885,577.36566966004,-13.9983414806681,-0.126660881079752,-4.29618273475233,14.6984879942286,61.5991802419907,"nonveg_662",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.866365134716034,-34.9708778417891,4761.69508845614,2973.1623180882,-1100.73641189131,-2963.62861957428,-1133.87974058691,379.555118156694,60.0564394883756,0,300.388196563002,270.107132783677,793.079387962885,2.54817724227905,0.00102787767536938,-0.000211193109862506,0.0602303221821785,-0.0193125624209642,0,-34.9708778417891,748.168462424775,52.9928529617814,-16.6885420516066,12.1843432303485,3794.72269709259,225.171500942046,39.1682061248821,-92.5542121242096,12.121384651335,4387.73490663545,3779.6933240817,2774.52840574487,23.7192528621044,-1333.48203378947,1862.89220768296,116.37281094908,-33.1433286956028,-29.4068773800851,-15.2211440586311,4917.86045615209,262.132088130155,109.584950242946,-119.94781600371,66.955610085716,379.555118156694,4.4048478683455,159.769460628028,127.685941695132,229.588448169023,34.9094937704977,-40.5730879787876,-4.61013073634721,1.46479120703355,159.275340697888,22.8474215665814,-26.5541073555401,-3.23710325225238,1.17855440394471,349.736856537283,26.4710089716029,-7.78031866772635,-7.50644328496107,5.90123264359242,249.578515699423,203.968636420957,300.388196563002,25.4048404317892,-30.2810637793248,-6.58797884838236,4.87242285508987,69.0865888754601,"nonveg_1994",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.204901129007339,1876.303901629,1619.34562133751,1654.81127243414,6291.00153529737,5602.25236543049,7017.15891609656,2048.93340104758,1206.47324108159,1085.17790994101,478.318001704515,425.261772757369,118.908996865151,1.13272178173065,0.0273685716092587,0.0245712753385305,2.15205955505371,-0.580494821071625,1,2406.9206114553,1505.52565212631,33.2845697750262,-32.1053411693836,-8.36816726819134,2394.82524085269,59.8706310213174,-5.85177126733292,-49.026567233697,44.2731333664043,1702.61900729935,1310.50451783371,1611.80195953852,27.8491385298318,5652.07249670791,2274.64315825714,53.674281624642,3.19179733178642,-44.0038184755319,5.0731867923654,1706.72449569241,5.60954045083051,-27.5764032174231,-17.025928415883,65.6432498343234,661.095984063981,-0.977754321735216,1215.9759131616,1264.27237781724,438.335824602106,8.03556853880452,-4.90490191633165,-9.68558991795361,5.34525319541035,312.565596521846,3.09679568665752,-4.31945162111684,-5.59150126708688,7.78173802380226,175.434168510153,2.6532412884859,-3.30142695446212,-3.39658337723055,5.35148269972197,391.853005436111,394.294962517406,244.741813386791,2.83423231791406,-3.64734631177902,-3.95391843662522,7.46577283788347,64.8661899988167,"USA.InteriorAlaska.4",2041.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.991344821453095,1093.73042536504,-715.89119122644,-1241.72040165885,3790.90763022293,3601.84228053315,4626.82130581584,2263.2010533159,2247.24516050851,2332.91812422343,1128.11454851478,847.518096741663,-78.8922737920063,-1.26439185142517,0.0099423496052623,-0.00224683196283877,0.599209833145142,0.288975183665753,0,1866.39284019852,453.36406057495,9.28288155035217,28.2920790128676,-12.7410874493632,697.31394241371,7.79371505456201,1.08228411696561,34.4401640770689,-20.0167037158149,-812.558447755557,-845.965163274081,349.556037474188,-9.34075635637028,3743.61104034572,1779.88635074317,35.7909935777988,8.25123950269804,30.8779076806063,-21.296652919516,3909.50111603579,-81.6220186196971,-40.5498912564213,54.2990764715131,35.8410834814816,553.418257265307,-0.529889753149099,2343.99960149581,2361.02602365228,651.362515176698,-6.76224830787422,-13.5928302913976,17.1296001893049,7.39491090200188,592.693035714064,-7.08863125582763,-11.4330261102369,11.3866017709397,6.43295464049251,718.336120626835,-11.9278978164867,12.4098908587767,9.22299037206488,3.76271476714791,948.460203039824,1009.42638917595,726.118876088873,-11.9966290559945,-10.6945858217828,11.3599528715388,6.81839208326696,70.3786722250741,"USA.NorthSlope.WestDock-C14",127.732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.999272108078003,1637.74954599806,-753.680897116723,-1420.18936211155,4707.77472139469,4184.90416545182,6367.03194106526,2284.31229421432,2665.06446131691,2436.99032484265,808.884727908322,793.768599180591,145.825509869393,-1.9829910437266,-0.120363185803095,-0.0462455374499162,7.42747929890951,-1.84487107859718,0,2628.28143814483,2169.46947399202,19.2745200996663,-37.4054112329752,-35.6243481905456,3786.63673644684,-55.2399129721841,118.332398013964,-89.9249181188288,41.5341296083824,390.42691447326,298.238904759764,3222.46729484211,45.0817274462094,4922.62841173593,3400.09447341787,45.8943934442239,61.7927586452167,-48.5708489019889,-36.9432555890878,2945.66859940706,-72.6923436435875,-21.6314358267453,6.0314546533343,68.1821794677179,1354.68650998392,38.3578279486927,2729.23640549989,2847.45966872063,1236.26694529918,-36.1758105638412,12.4887626993723,-21.9845441798799,53.7507367521381,1310.42555787687,-36.6870168640985,9.71581539382827,-20.3283467373541,56.9750242555159,1871.9546139255,-50.6840286884939,-30.04863034364,-34.46443721741,80.7139723547637,1011.64700485992,1179.71384583308,2016.69088042396,-56.2169415061832,23.3871836612872,-30.6323741257397,84.4440536534368,69.0343539990152,"Canada.Yukon.SPRINGRIVER",101.457333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.790416896343231,1667.58183313924,-660.61382528732,-178.480554061369,4447.63477626897,4687.52007752451,5441.22447143926,2235.71000136542,2489.02769405173,2513.43493472921,799.97742652567,695.126842359598,-64.8216370956411,-1.27604348129696,0.00711796753522422,-0.0405548744731479,3.23547055986192,-1.73864959345924,0,3044.67575314326,2497.0131345894,14.7120596036687,-10.1593265099611,-29.5162551495562,4142.41044051836,-5.22562920289128,98.6288200123418,-9.35875737499672,-43.5583905012817,701.181919051521,143.602568557223,3754.58284953351,-40.6292102040736,5401.6946781398,4289.15885584746,27.2772610220207,75.4950274748716,-18.4540135870629,-43.3212300477556,2437.97760248455,-59.4628683532818,40.788182606929,-6.59241144374054,-8.67284066683144,1240.31950434024,-12.9693397954526,2733.29176756238,2443.89573089989,1345.79153797526,-10.7630990933987,32.0426556660776,-5.04754405050224,-5.51500630258013,1067.56563378704,-11.7412870796402,25.418229375882,-3.65552792274642,-4.00578739392265,1062.90887778079,-11.8600950847625,-2.91923613234241,-3.65107795149556,-5.91161435114537,1075.01941385842,859.642022474903,927.6532378897,-14.3233222269286,22.0869818545167,-1.26795121169088,-1.26457251387771,57.7577439982719,"Canada.BonifaceRiver.LSA6",442.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,1848.81454141987,-169.931592123283,1043.97433542153,5516.69680551162,5781.55330452015,6745.69960490008,1936.54263509674,1787.02888005106,1657.51641656653,571.34400128735,605.912299810207,-37.2712859915992,-2.00438423156738,0.038840838521719,-0.0153356794267893,2.42747497558594,-0.219927302002907,0,3021.78651420868,1194.57870719928,14.812705114775,-15.0734085824606,-21.591685502282,2058.14048932638,25.3247220796881,41.0669066082596,-4.93782217374473,-7.03315852184524,1300.38228669914,886.752438144445,1596.1615940609,-7.19020694259988,5929.46256957926,1731.13702791908,23.2390511216904,32.604078811183,-21.9994123742692,-24.2949695626182,2042.85237111984,-44.0466654082874,-21.8517981762236,0.751061121345344,33.7820928232431,418.22094484846,-7.17440835703998,2011.49469174479,2070.66555274635,487.129817121533,-9.65616794376091,-2.74597968363901,-6.41645254200847,1.858167041756,437.574271575648,-8.7460887265471,-3.28965714354164,-4.0291343501811,2.20546877026169,216.511755986597,-5.85300531318405,-1.62741611068915,-1.41832571348736,3.17509218522836,665.303279379392,694.899446118161,266.034629299593,-6.78504008367758,-1.73823593015995,-0.113317054414381,6.05451049093982,68.8343337990064,"Norway.Javrresduottar.EC-Betula",326.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2223.76770332099,1116.38200120992,2262.13178564443,6727.76254921835,6502.97080026006,7766.89394339715,2524.84977672281,1828.14525599425,1612.59570893997,681.127532806823,450.667596053224,119.039222103611,-1.77897596359253,0.0331428460776806,0.035023283213377,2.95740723609924,0.194606855511665,1,3495.86778981795,2105.79285559606,32.6492822025114,-11.3291261757989,-42.1364998328664,4112.48440146891,45.3812032191165,82.9455814008418,21.7226470827846,-17.2826750070497,2551.80433847447,1623.7022720034,3445.52342708691,-15.9064065901472,6766.18097346349,2849.54257551551,41.2328129317226,57.027275879157,-11.5212238297221,-52.6063572966095,1686.12195381484,-52.9453473676192,-5.19678897082351,33.3572023976623,41.8235317859785,822.655692866833,-14.8128432823383,2028.15537400509,2115.28795459664,584.633085936194,-20.1597615840067,3.17845627049471,2.22397547142907,-2.35172822427374,528.997330567874,-18.2412872609612,1.83164689038631,4.10323334805515,2.98776412970848,454.198194680474,-12.0506601088266,8.2234387711281,7.13462563328502,2.69559978510712,704.71974269442,655.715384688027,429.418100888963,-13.2577978333431,4.73366508522751,8.98732174545956,6.86158010521542,68.4387189989887,"Sweden.Abisko.VJ-SalixShrub",75.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989047706127167,2146.18929134622,243.715607495785,-391.509553817371,5458.12376226873,4882.23084491773,6516.56164471748,2663.51219905813,2543.36109517771,2424.82276154613,822.594287182067,648.963662257736,-89.8709762374161,-1.25946480698056,-0.0349933434691694,0.0416474375459883,3.15137857860989,-1.17449923356374,0,3274.59193656307,2125.75741400737,47.3402673706363,-43.2035554562695,-21.1724189815951,3027.55436187002,67.8260790347871,33.0923996942135,-64.6480560051642,-23.6590135070861,289.276289186793,321.452240332338,2383.79803801864,-20.5088559361058,5557.85336419159,2880.7069541955,67.641193929948,28.3823712099021,-55.7319932121218,-15.7470184028394,1380.41963969926,8.05332592064545,-24.4683471451346,-28.1030097976182,41.1550846725248,1004.41106034433,-5.19416624066372,2379.11343752806,2327.64629978967,500.546104906491,11.3813003021869,-5.92270894180087,-14.0376015935854,15.6029357154397,402.786459765649,6.10910779513729,-6.91972467136026,-8.48672694021048,12.9172257897339,292.557202532147,5.09347386396634,-8.74737360922759,-8.42264256709166,4.57387139992052,715.915648185951,710.942383274039,315.155092553927,4.44707293077366,-5.62764978787779,-6.36198256163448,10.0260251038245,68.6422784434423,"USA.Toolik.S1",464.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2422.03728175087,181.755429134756,224.745454895059,4529.23547535221,4325.77777334468,4663.90129295572,2829.62738635139,2356.56623449684,2554.3767724226,1092.80727470351,782.419740921013,562.233818345452,-1.67099940776825,-0.0136157386004925,0.0114016411826015,1.02030289173126,0.847252905368805,0,2666.13176351459,1385.59295553501,10.6656961928819,23.6417928928418,-40.6752079855629,1543.20554714139,5.90209238606951,8.04880740448659,31.3207613930959,-35.886602097778,162.079471424175,205.062012072685,1178.81725254398,-29.1848777067265,4270.39959156116,1903.92978843736,12.4811013897267,8.83283796494443,31.0456600260669,-47.8030604918075,1254.05239293837,-7.7753091272942,-17.3057387314731,35.9058046106753,-9.49946981107809,607.20125202239,-22.4889352600885,2508.7045009057,2536.4543877394,358.604413596653,3.71591302334929,-4.80264061014146,8.6827890410899,-13.0706550814447,217.630499041489,0.079302185802494,-4.35260998082979,6.96419310256962,-5.32347491932657,227.426948017563,-0.930435700319413,8.42322029694679,6.72344072588106,-4.52974099897675,1030.83684688017,979.33053146882,259.319932180707,-0.704555156214183,-4.48184348739996,8.76229371371552,-3.46839527029957,61.2366466652563,"USA.YukonKuskokwimDelta.UB5",301.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
