"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NIR_peakSummer","spectral_SWIR1_earlySummer","spectral_SWIR1_peakSummer","spectral_blue_startSnowfree","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeESPS","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_green_changeESPS","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changePSLS","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.00999999977648258,-39.5969485795414,77.4964418895722,-1291.01570837359,-534.659600402968,-314.324994226949,-444.393729573169,507.401616601626,647.392374649399,1551.75598047718,3257.68146265478,348.114740053772,1920.28800287162,964.40201110762,1702.86706751117,782.745941126241,717.595608369081,748.563843166582,1049.64970884465,312.917271315803,-0.358220964670181,4.29247665405273,-0.0190614815801382,0.0162768941372633,1.45060038566589,-0.841850280761719,0,1909.27124873751,-8.77451727397486,59.6647265230472,-21.5742721497715,3323.06884273975,-30.3786420486513,103.845901335617,-9.82677462535375,2530.51245074512,79.078514085785,2909.56672260101,5.13828634025337,85.9462451891611,-89.7855516935577,-45.2181802913893,2626.72017939148,-66.7052526066825,10.5711772831601,-47.2176327181814,1201.4259582056,-13.6247854514535,37.5445611939251,738.46505640355,-14.2689427363814,23.0770330126109,-31.9687401905497,1.76856858056176,480.535205427536,-10.6714330298055,15.0167251696105,-21.4718768859177,2.53285184563566,355.06988194517,-10.72005479402,11.0959338107866,-16.7920202569881,10.7558458588059,-16.00601081253,3.35091125820346,332.054100475573,10.3766906398617,-15.8466245093722,45.2468318984994,67.6728985623639,"nonveg_532",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.772309899330139,152.539863984452,163.497834394462,-2771.68204390548,-3948.78992687005,-4289.60260655357,-1677.25358732884,1390.39445044506,820.425417681422,540.659132982489,510.615363135387,482.746827119386,865.452526606669,2797.52089746879,2154.94715075711,1610.28393012473,1418.64272523271,857.867044195708,847.320797350464,-295.353942978992,-4.4699501991272,1592.39270019531,-0.149255111813545,-0.488715767860413,31.0221977233887,7.82688283920288,0,727.656557221581,14.7917030440742,-23.4727921684381,15.3008061947923,2826.37422892543,-36.7246088731845,-55.6334181525772,27.6747000994931,2676.05254440206,-51.020131865336,907.647623325673,30.2549207775224,-28.3799705583765,2.14598356050727,18.6510856465956,1910.54668598768,-15.7435603527342,-46.3948346905049,25.6014242700972,1069.47836809141,-6.85564520573462,-27.4108897462826,642.57374671168,11.3158015190995,-20.7281853777961,7.73813221787285,26.5806504813079,410.953513341366,7.46042099859205,-12.1281835835031,6.46445502813668,21.3634095298302,1140.27028834954,-15.9857227473464,-21.312858255779,3.1662911831109,-19.9692233623027,1.88646167472142,19.0532742752717,1041.28066408122,-18.4297396091048,0.753303346088874,-144.961912839513,61.425851653563,"nonveg_946",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999950051307678,275.449170961497,23.599251211533,-4609.88359691504,-4263.19549076367,-4728.69279737821,-4052.46631214027,132.68814319646,571.048766798565,244.470500413617,197.730944534145,37.7651936058639,627.267661720062,2112.74682972037,2008.23236650723,809.224629468211,719.975589135104,665.633912377194,647.359448151519,-611.297829255979,-1.76010429859161,178.347045898438,-0.077581949532032,-0.0116077326238155,4.51217555999756,0.119544990360737,0,431.026949904645,-5.52496642214726,-1.07153345559661,32.6809309468349,758.222495833647,-20.4572709876846,-7.35272068450581,46.2324599077706,786.014417731684,-8.16418331988994,533.283573192701,3.5156647996517,2.3229571906316,4.67395558794718,29.6889333077226,928.270800651133,-24.3428513676091,-9.67906477591742,11.5513832311676,344.423595603869,-7.1705883462832,-2.77138375519443,257.733489743184,-5.00727160872071,-3.73265940046922,-1.80226930945867,22.0366285471287,196.959153477131,-2.91911176041031,-3.02006953527604,-3.35811889583233,13.0624181021308,341.153390637515,-8.62653634724267,-3.86560390221294,3.00400308988083,-2.86195214658382,1.62316336377378,12.2846719447936,234.014405976508,-2.59343360655661,1.82744642256747,-84.5385872895667,70.3263369278322,"nonveg_1499",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.966529071331024,408.635493319633,844.144064024987,-3686.74047104778,-3597.21486054303,-2950.97233934225,-2824.77623836655,1533.53626151779,1493.48148258564,2249.31989879058,2492.06249477106,1788.54302537476,1437.72863953345,2274.35037367129,2580.95562550763,738.352148335461,669.675635928216,832.035005864961,888.089080281068,-58.3512130117908,0.889509916305542,403.414367675781,-0.00174444180447608,-0.0151702342554927,1.09585821628571,-0.708629786968231,0,672.949007591161,-12.1990319957725,19.0245291136523,-33.9529661449184,999.470411648111,-28.8500356108735,30.2869821711549,-51.430384468334,890.673095464898,26.9900938019666,998.58101218542,-7.96896137053029,29.0462494925232,-17.3387568557485,-50.389227746996,1269.4783294267,-39.6711977945845,17.7725092968992,-0.688033662056081,527.917072187189,-11.2367936457893,13.8516252219763,550.19824413943,-4.45872988137776,9.29106823746496,-12.87692364122,-24.6614208774901,360.849060337894,-3.42257326640667,6.41453063529701,-8.26150608471163,-16.3458650101288,260.886374643028,-8.15269920759464,7.65503979509317,-3.47756321528398,6.82982885554342,-3.6927230054343,-12.295957719378,264.570325473819,6.6185892228137,-4.00386245829335,-73.3260584130186,60.6146742793624,"nonveg_575",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-256.851051826309,87.9188970993014,-1802.80239209851,-1995.78001588757,-1492.69501882103,-830.232968987734,417.704486623717,147.476733264806,380.306551422672,377.603812245147,-215.017162459589,2235.57961490731,1648.68221111627,1679.52077080119,1656.72958964356,1331.32214122272,1886.02144187724,4798.51241674775,200.246061888075,-3.92962861061096,874.108215332031,0.0529848486185074,0.117695555090904,7.41896295547485,0.24509172141552,0,457.75888085866,-1.3247463394834,4.18793058547226,-29.6691512349148,1191.86688969307,-24.3413539894934,4.86928235623954,-30.6954026344664,1165.54704689984,19.0873737424996,632.721649083306,16.6505697127186,-1.02822241996334,0.207903013655771,-19.4024848464888,889.812672525417,-14.9633814867096,17.2103438500804,-33.2475250692563,1072.22894376138,-18.2558192063651,22.2568481640816,379.008706816524,9.16237229293698,0.790732299613293,-6.57616247436522,-15.6551772193305,235.429698407445,6.19551837914329,-2.01907256960418,-1.91006118127042,-6.47598079907942,1344.02114033432,-27.8050947673825,34.4620805213928,-76.5380729484877,34.3271947204057,-78.0751888884297,-26.7287219185913,3467.19027552503,88.902314757052,-224.037767297731,-25.2583840061458,80.8848028805404,"nonveg_1037",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.823514878749847,-155.859717085837,1455.66794253414,-192.628140536534,3050.41959822716,-3446.41402999117,3026.31471734834,1605.26936435431,-680.4772619129,657.215418267281,1265.65613026799,1640.13712801558,991.073279322489,1861.48033631982,1567.62671070762,1131.27030024977,1314.26555427205,823.582518640266,860.25619269212,-1320.95291617666,-2.44466853141785,1300.56713867188,-0.368843197822571,0.348722070455551,31.3636989593506,-15.1871652603149,0,1611.52765961998,-8.72800537674111,-24.8681139715248,-0.349196694599852,6696.27334019707,-91.8072376661445,-72.7393026079014,187.381654884359,6496.83362821833,-50.1239289884036,2320.61438992848,-1.12476656971844,-10.9552656156878,-21.7300254285966,-47.7747385778636,3248.32380154972,-17.6092072348638,-47.4849302116453,-7.19103719095504,2004.11392790665,-22.1367680137903,-29.2754771526565,1231.37128620663,-1.53652017522386,-9.47914921329662,-4.63062702490629,-27.1509992308972,1012.22644425767,-1.21373299085265,-7.97764481787383,-3.72873815375367,-22.2460379957875,976.087117570582,-13.8722280087442,-17.6144532032101,0.0955763451581301,-16.6069501724737,-2.6123785125222,7.20022805397707,1131.36711968884,-14.645463276772,-1.30977407328051,-153.249069664667,62.4460260932054,"nonveg_623",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.837103128433228,1359.76423682026,1234.86067516082,249.772530929657,-2193.03222606929,275.556395787181,-1363.7233120756,4900.6822295056,2473.94699821353,4710.81087891031,6227.59399434623,2189.51750674713,3206.03549941683,2665.07295145781,2160.34987856348,879.890043878963,994.56052755034,855.229895751553,690.037271156652,41.5986267542525,-2.26007734537125,1700.38815917969,-0.105284580588341,0.0316440550610423,11.8559532165527,3.47452163696289,0,3500.67547869447,65.9755227591475,23.785386950967,-33.034757674228,4574.23948157696,66.6286953846381,50.6594964506686,-75.2946000722257,3735.1955405459,37.8492341753185,5278.13887916167,97.2875538264732,38.0493405110056,-37.9325116941272,-53.7363388284834,2457.64391427079,-8.17173321051716,-41.4276324241839,24.9790966119207,1287.71481049474,26.6404400400681,6.37788843415611,638.431066804623,16.3700273539647,-12.1772352299553,2.28775990977745,9.89843281162706,473.075712115602,5.42703632067699,-12.1301464645026,2.9734069065734,11.0080138831916,277.926552681114,-1.48102441808881,-5.64529744552951,1.2115181715318,-4.92971840291601,-0.374440193219118,1.18392648212792,439.576849960052,-8.30695268097077,3.30340955288486,-138.437513529598,60.9678058160442,"Canada.KluaneLake.Outpost-MixedTundra",48.202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.397760428488255,2762.69008382495,2471.21535144077,-802.104637592888,721.230069539896,-36.4709455354816,41.5010792597769,4658.09175182112,5053.95296085286,5251.81279950199,5921.07823262537,4104.19817428546,2694.06857699457,2291.23650047797,2444.59271355426,924.338382090622,675.718695152843,708.749937567106,691.984494869059,-287.067141014095,-2.84022659063339,85.0983543395997,0.0440408289432525,-0.00378475431352853,5.2961095571518,5.56427097320557,0,858.693685309394,19.8266241290089,1.23903815970056,-11.4024105460944,1490.55957996477,-19.8616405870608,-16.9779013776181,-12.1290900325893,1186.44693417713,-11.2643750188021,1633.92601615974,39.8789836339206,-1.25383537455321,3.75724671498326,-12.8514248845135,4651.16186809708,-74.7958641630178,-40.4713975994236,24.9513499699952,329.330773101783,-4.02806409810786,-1.10413214501227,277.443034890533,-1.2945751760378,-5.50390311826881,2.01132084292662,-0.962146458888401,390.035281066982,-2.95616725956085,-6.62899001669631,2.10821440334102,2.05487666472921,1109.79291911883,-22.1195973476378,-5.48802500520286,3.33382133553601,-4.9558683535904,2.60134920769578,-0.662301993592287,747.012008056936,-7.33594064605903,3.67758515615032,-164.82501,65.1644224988325,"USA.Kougaork.LowShrub",256.195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,148.718142072439,-105.855713948988,-3639.47642463699,-3600.4992716176,-3744.14849569508,-1324.77172077545,853.974259306274,629.713105017505,409.747347446236,185.983854833567,-156.699555002247,823.278996078588,1968.40918406118,1658.80869650856,1506.10502817847,970.927986740628,825.33284670399,788.680797630984,-57.6962405536055,-3.80512404441834,510.006652832031,0.284952610731125,-0.167933270335197,19.4433040618897,-10.1123704910278,0,1055.78746712257,32.5080537036009,-31.9935596097749,127.237224160549,2817.82851017722,-73.4950337034218,-14.1208312626581,162.759529292181,2564.44881640975,-7.56800341055181,1010.67381430852,31.5835566971413,-20.2421334688699,223.76349261267,219.965757571269,533.652540540354,-10.6604249323676,-5.83390735468454,206.8131242807,876.836623639941,-17.4310627776213,-9.66795802291092,309.600487552617,7.54900483463133,-9.38183295613991,104.502090543864,56.1355914989645,191.759172222648,5.41908018136794,-5.81088400674691,66.867778590125,26.9668462713407,919.137635280042,-24.269838606784,-4.31826666251378,43.530755265424,-3.43525591605179,37.5217483933683,20.5127339096656,1003.06890727441,-5.52264209423164,36.652049073006,109.814915019813,76.0600472725055,"nonveg_785",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97791654003991,2010.29701675452,1534.13799068713,-141.324303067927,-569.796073748031,524.736068829082,-896.562242590183,5779.11911665574,4735.80219446983,6245.03656734185,7116.17229375645,3208.7885550484,2395.08663930353,2122.63244232094,2058.89472098196,642.415942062504,600.01636912739,518.177189365224,441.537255738564,19.2254792516132,0.450921853052245,426.733554416233,0.0169692133656807,0.00446368418763288,1.02845126655367,-0.565828066402012,1,2037.84732906982,51.6443438102731,16.2839004920541,-42.9110799619836,2624.69241299003,70.1722160533816,13.5681030864281,-52.0840599064049,2041.06074528834,-2.90927025719933,3626.21340056033,100.149197413693,20.7245826049847,-18.24613193132,-56.5584723800738,2200.46676648862,-22.7702781796419,-50.5786140366453,18.9229047383946,741.144725528455,23.4557899773321,1.24903420694973,691.217226063423,23.0405742021141,-15.93312928037,5.58997260508511,-7.27532055977793,345.291058364521,10.6693587920688,-11.509701945484,3.7707602909738,-1.4294206575827,316.574626494762,7.38790713087278,-10.5524875498254,3.06978472952039,-7.49370063865701,1.73284777066402,-1.79264526897206,339.455675013683,-11.3151891671228,5.06851145274957,-111.65,64.8630659988166,"Canada.DaringLake.Tower4-LowShrub-1",216.538666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
