"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_peakSummer","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NDWI_peakSummer","spectral_SWIR1_lateSummer","spectral_blue_endSnowfree","spectral_red_earlySummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_northness","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualMedian","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualMean","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_changeESPS","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_annualMean","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.259114384651184,3006.83097125311,2663.65824310254,3338.76844706008,3687.76443538269,2087.30434637559,5576.88647933487,1782.87831748434,5860.68718385357,5471.53485091837,6800.73107536653,-6405.35923118046,1539.38151280657,354.544874825786,631.392995686614,601.093796928737,91.5656126356213,1.0894630998373,0.0157412057742477,0.0231023118831217,0,3014.60904412916,2023.09950394901,43.8220383874054,22.8528500750598,-30.4534102046189,64.26995288274,36.6859650652033,-23.3440079665529,2397.24457726686,2493.17416364323,51.8368564101051,30.2602732690347,-13.909814978058,5869.03836748756,2909.1446546841,31.6532020290002,-28.6582737342906,-35.372623993565,754.177499916346,-4.06903645743996,-20.1287995667416,-0.507101226509803,29.1148156284873,2227.08272867834,948.802599603156,20.5931131691954,10.677716275074,-15.1171354299913,1490.79020035075,258.403273973781,8.61344246579269,-2.20516579804527,-0.603863353443273,771.792777211874,118.496023231166,3.08444229556228,-2.11942719599938,1.13472066812082,175.634085567324,-0.0756980209308099,2.67938260119766,-0.0466325359490083,1.75783888025904,582.304662381711,582.853931986201,-1.04043877440627,-0.993841629374408,3.09216089738343,23.84366325,68.8311357490063,"Finland.Javrresduottar.A-Sphagnum",412.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974346518516541,2696.40405162905,2218.00142164287,3116.82546374324,3547.828816224,2038.55184775408,4397.58682834604,-135.680430484964,4949.96580466054,4404.21320822297,6193.54657657367,-5721.52051730533,2183.47117865577,417.040335452069,817.408817598373,738.37940779318,-104.142059699264,-2.44631735483805,0.0238890914867321,0.0299512924005588,0,2624.7797874956,1276.49887471598,17.5162512835193,11.9435110406743,-30.5878307276781,20.6118699116295,22.8699640832008,-34.5129289681899,210.493018569874,1035.61299632843,8.58007877260369,16.6019686953854,-26.5542043941194,5061.82513381082,1760.59061635382,21.9807530460298,-47.8460134906051,-44.816650528017,2112.90819101089,-25.1075085190578,-31.3444499258508,-19.0998673273012,21.2968697460945,2339.19545866696,585.010641715467,5.33304777593626,0.469615129327086,-10.9265500254993,2234.11337772432,591.981715538762,-1.91027466434497,-8.11062992117161,-0.650013259379038,1177.58866434861,505.808068705939,-4.46907208994753,-7.05511362007362,2.14018684574988,330.778468063612,-4.35875121141902,1.36121559432439,-3.35539896130284,0.386579786255066,688.037074789538,769.865720552415,-6.75447601309105,-4.96358095558877,5.15204368253646,-148.696586666667,69.4253733323658,"USA.NorthSlope.12",170.166666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.977426660060883,1931.57382495063,1860.08720926897,2146.77393174976,2453.00216962389,963.604080781571,2369.25493414399,-782.560004954688,3850.40166024105,4117.7807853844,4812.71939865043,-5183.61557808454,2053.0133754916,527.604416206058,905.554977419828,730.375026443929,65.7784932573079,-0.425006937980652,0.00196238037897274,-0.00336511894129217,0,2225.7741101416,1598.49444979016,22.7252165358143,25.7852425396298,-27.4704688419808,16.223666097843,50.2160441650538,-22.5700704978663,-94.2650442073665,1669.20074093153,12.975277765916,30.309460528669,-19.9925389050494,4813.0041174704,2883.40219834439,45.6934478443134,24.8905911650678,-28.1704008235685,2598.35725380261,-55.772483706387,-25.4261804749444,49.3778573671786,47.978080772296,1987.38576445682,592.644661231215,8.29492297007543,9.14613435823458,-11.9491798133588,2157.36544172821,197.34760970897,-4.2926228443355,-1.87448995906981,2.78247625164921,1304.25687571326,421.602009086422,-8.82837652344728,-4.34668626050341,7.51565885785226,240.167099945425,-1.22532577710859,3.98174965920208,-1.0304382616527,2.21125325147255,769.95331207368,812.630402279304,-2.98812868504172,9.29709836130762,5.29722724969682,-148.467783334,70.1609722190646,"USA.NorthSlope.Deadhorse-C16",191.704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.760633587837219,3341.76052655271,2900.4230871089,4099.09217833044,4052.92850910891,2482.20004508298,4532.4762508645,736.618161377795,5339.94035381111,5144.96150909844,6383.9240854573,-6768.20342797689,2387.90072897406,488.289585973934,670.729833181277,594.709136423002,-628.37548451833,-1.02140772342682,0.0193632543087006,0.0133030256256461,0,3583.86495090662,2050.21048870779,24.8358431984673,1.81482926404657,-78.8542495656843,5.35843965296596,-24.5831318636166,-167.939099998635,537.665346716904,3119.94386286211,9.14206783976875,-11.0064852551599,-119.997840879312,5660.84573594502,3041.3319085896,-3.91650894340199,38.284204524794,-116.974304176523,2882.40780580695,-48.7380977849241,-42.8602117023219,74.767731524647,-71.9735820865957,2731.34646432928,1050.11003116676,4.95925060746954,-2.79268771397876,-40.3888473525678,2222.73585908603,746.043432826895,-8.46174356707177,-12.6542853023059,-20.8570331971862,1072.26585080502,551.388009964599,-6.98008751066873,-10.4689155354334,-13.2278960712289,298.696560645362,-5.00392425796859,-8.86800380778627,-4.51641639694303,-9.83241635911919,741.38467367607,710.172542007354,-8.55879936629181,13.1406906161593,-7.91729212326101,-150.161176666667,67.2372899989341,"USA.BrooksRange.7",202.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,2408.2804925236,2454.16400877588,3006.10444381992,2970.05007632886,1505.66584420748,3871.93208161758,411.03875387603,5452.59262854558,5381.7948985197,6447.07650515102,-6249.0702986755,1916.99980779142,402.834400343558,600.722592943332,456.868500448576,55.7500014823813,-1.25281751155853,0.0599079616367817,-0.0153651302680373,0,2311.83259207301,1916.36550738503,30.4817561506308,27.5899258913397,-24.8692399981786,65.5087618177183,71.7277601615997,-34.5985323819736,207.596538976957,3405.54916675148,47.0505192560456,56.147940342484,-24.5791842952226,5156.25788223734,3527.82065494269,48.3975393622243,-51.4263036736076,-51.6573932392807,1794.96225869454,-27.7008469784279,-18.2922342663541,-18.4793718411153,28.1162555637464,1836.94075737139,753.823461287064,11.5083011360092,11.3348340545079,-5.9795200356496,1982.70952781314,399.26781534912,-2.46493529259326,-0.186448070819662,-0.294968591279968,1113.26961353673,475.201003649608,-5.26678338585514,-3.14164981124335,2.80117271768317,94.1997072209032,1.18130911298371,1.01289171398647,1.51083674131211,0.819281072154652,564.87826053911,568.673010042468,-0.26074166188508,-3.39011074629186,4.97484537996205,23.9130768,68.8319639990063,"Finland.Javrresduottar.EC-Sphagnum",1757.24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.852943579355876,3165.70835230414,2309.0265837027,3291.84764177607,3731.26270701958,1894.29445446668,4086.60479999534,-25.3598420887165,5642.81514137275,4052.49898267414,6409.16988377978,-5820.87195900707,2291.43425060367,392.825794172337,809.886653359234,706.384977257128,279.670636118889,0.472046285867691,0.00873492779889298,-0.0209987166260059,0,2587.79470130233,1400.33856772932,17.7616381280199,25.9989421135214,-12.1712029263048,14.0302942269091,39.1108839579725,20.4087398771772,-59.3840991070825,1262.57327065973,7.73577592190704,31.7196387862096,16.7338230293747,4717.21234547481,2320.82033160593,38.6674354351467,-67.5418860960953,-22.3506080099231,1377.95014755372,-28.0327344312927,8.28590596101844,-37.3025818252473,40.2265714264446,2213.36714522608,631.024742091459,3.24567449853582,16.4738486918223,-1.44406689911635,2294.13969803077,574.27355772651,1.9515916267661,8.24558661409016,-3.55053787682679,1238.15420220289,391.730440459654,0.713612987831155,3.9596673972146,-2.2376485467013,263.525632059199,5.19111047777823,2.61408084292212,4.73302267459321,2.39686094617795,738.676087300947,749.129204044577,4.52288964548305,-12.7135539040256,3.71829863612717,79.1960138333333,67.0136113322569,"Russia.Tazovsky.Burned12",323.936666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.972782909870148,483.184972328157,758.518531510021,637.791444409682,1455.79946987814,320.017918971795,-1467.10021508544,-3496.13657169084,1417.49027228528,2088.69618964366,2926.74399811442,-1031.23580731841,2398.66195813616,745.906549966405,778.002205661778,1151.84970871061,-699.459221835825,-1.98750174045563,-0.0228532273322344,-0.00929838046431541,0,637.791444409682,1135.78155090634,4.18377059888109,24.9388332705123,12.0727087100338,-19.2447961955667,40.5521504031277,25.1829794335947,-3496.13657169084,1437.83233687789,-17.4125163701074,36.8674958173817,20.2460078077367,1892.52850568655,1978.25101294736,38.6988134827985,-114.912832491986,19.6167683957108,1107.94925772743,-9.56815268636982,24.3531266431034,-123.105473080825,16.9440515025234,1135.15910363734,738.207625452308,0.532217039477036,18.3961836131462,9.96735674262218,2500.47822995488,715.756627574432,4.95649417944287,13.3962398609272,4.56541741369415,2011.04288072966,482.140740575879,4.28023872789572,8.08234436379349,2.04550425125581,402.469378411674,9.78738563671553,6.41774810288367,9.3210683715256,6.1664717205198,809.869474298553,866.297198098176,9.58583341150859,-44.1017672371998,5.49356707227385,-72.9118663128366,60.9450600681861,"nonveg_576",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.979207694530487,-122.816249384821,-133.686466487171,-116.045310234985,-591.297286667691,-720.684093609638,3456.66803635176,3341.54798523558,-2728.73146470106,-2740.69578542219,-2359.9000407469,3451.73548071007,173.416506489586,428.841018317883,381.641237920636,12.7980268688963,273.921976636651,0.666572034358978,-0.000134873494971544,0.000419948191847652,0,-133.686466487171,604.638783374653,19.9289281408272,-15.6160345760957,-1.10257226576167,-9.45593435911229,-37.7514556771641,12.1985739276707,2755.15983599741,2264.83754017307,-52.0725555071496,-23.4220291652861,36.6492593273858,-2728.73146470106,3817.38782706993,12.2943807984722,21.6472090212205,-44.0939924996003,4758.24108396838,-84.4701076234571,-74.1379285088224,48.2343556596277,53.9974513609422,295.423722054188,429.053780810107,3.98423359248439,-13.2887115296444,8.35187867224495,183.075948673504,280.967719427613,2.49737400612562,-8.93194562723483,6.72195080862665,142.442885659032,209.657347437461,0.934478193353965,-6.63256966120713,4.81375627822315,468.296315933581,-12.7860922079089,8.76239113565026,-11.7133880935517,8.11003652355093,381.641237920636,312.197072668314,-12.2947737017247,17.0049599267788,9.07183263398285,-177.742277447585,68.2012536875448,"nonveg_1810",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.977506577968597,2317.49033827051,1882.80769007394,2457.80061316356,2704.52401156227,1148.67867612219,3054.95346196713,-582.222308251977,4274.26248612576,4144.22516721602,5188.556264085,-5487.75218787481,2061.73418461502,462.473782620967,884.722384111676,747.010576409162,221.817183972361,-1.36197948455811,9.22600229387172e-05,-0.00350198126398027,0,2160.69848068328,1365.06605303794,13.9361437616985,30.5477980705481,-13.4320544241059,-17.238678370341,65.6094144531784,21.3435300315993,-341.001386782364,1301.82676261207,-9.72714656362728,41.9944116971635,8.02292470786807,4488.15492607848,2244.55761349794,53.9397643009067,-78.5501279549166,-7.260314365902,3083.66733295451,-72.2170911829026,-9.47941742024889,-47.9455890338245,58.4067718910859,2011.46938795757,491.820507731956,2.09165288684677,13.8409974556952,-4.03000150888808,2192.35213095976,422.134413693242,-7.12367260713262,2.91232018485013,6.33140319147583,1335.93356654424,427.260725686668,-6.80979113285371,-0.986496854367598,6.57973362916115,422.874093483456,2.21143509329074,8.72533930542494,2.33642833892512,7.36250982738117,803.073196458349,847.813495290636,1.41361115177476,-16.4248045242047,10.6892774049273,-148.46517,70.1621499990647,"USA.NorthSlope.14",198.533333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.922844701343113,2647.19132080035,2548.07281158196,3034.88684523011,3010.31391807135,1798.15579524726,2704.11216720828,-124.959837290116,4835.61235881841,5428.45359550097,6127.27451275322,-6689.21041561614,2151.03843181593,432.575756179544,1028.2507989505,445.112396366229,-344.693438928319,-2.21514354811774,0.053528325425254,0.0746829062700272,1,2179.74306451794,2364.65655467191,41.3663357293146,15.6264980275592,-48.1458857475521,-71.3974485305764,-45.9301000452828,-30.4143259990344,-105.951705800847,4597.68579368451,-85.6100565097903,-45.9609356851496,-28.6144309713751,4655.07025398486,5061.13812892931,53.9507510939317,42.5880937586544,-84.4617137232573,5396.38495501593,-68.1179194527851,-88.0107341034639,43.4851565031528,20.7004801043403,2250.56133594571,1545.76574751691,-18.1559872810313,-26.5274908560526,-15.4479364587335,2265.48900840336,493.758605053526,12.0963661688779,-7.73484191608442,-24.0229428252129,1368.24263519835,257.460657417642,6.37631962391348,-5.35053153167607,-14.1574115283928,2356.37508741652,-29.8304130778917,0.700936573883824,-31.8661111343473,0.797671803640059,787.52765602169,1415.49218244143,-34.7024056504927,12.6354753048462,2.90976093392161,-75.572577,60.0610289984962,"Canada.CoutureLake.TDA7",507.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
