"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_earlySummer","spectral_SWIR1_lateSummer","spectral_green_earlySummer","spectral_green_peakSummer","spectral_red_earlySummer","spectral_red_endSnowfree","spectral_red_lateSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changePSLS","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeLSES","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.99996942281723,-137.211965428896,118.072124367713,-77.7580801572523,265.7758680605,-741.151017352158,-1941.31743414,-1682.17181580372,-1050.30952360375,1393.08094842729,154.189053300194,474.423673559064,220.040498159574,830.242108703535,2745.66476322344,2198.14867741857,2452.99247696074,1707.97773289185,2986.33669821396,1959.91927182199,2103.93630655904,439.82891923086,-2.70795130729675,1235.54333496094,0.19697593152523,22.3764839172363,-0.131830021739006,0,192.923976407795,932.953900625808,19.6283728569041,-31.1964291197916,19.5830204524965,-25.5284089796609,1341.05839587998,13.7259310416853,-46.0079005518521,1200.16641678784,11.4503150463551,22.135403530645,614.395256429932,1238.8918951271,20.8458829527318,25.4383175399491,1318.77409158734,12.0000570604327,-46.8764386765402,26.6360158467466,-27.2593967111675,1250.18882793178,1.84323012794061,-22.7924152679805,2355.82614719331,630.496320913248,8.83183670575457,1.47950034276992,338.095630355421,5.00292093247728,-12.074843941265,1.24138967700108,8.89041976286007,1032.51166286194,-7.49987204669346,-8.96240581909783,2182.83456476951,1128.21386520942,-3.77023847472022,-28.6965047658733,-14.4017034737055,-23.6415915821844,73.8174115581829,"nonveg_907",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,-216.208799302431,468.913123467111,463.684789587361,-34.2042539366147,-2098.55168018749,-3371.72412555068,-2643.07957411028,-2394.38753960559,3415.91681137008,5315.40652727987,1940.03624899992,2272.27078240404,1009.47838650626,2627.88405263375,2144.62428912191,1268.09077882859,874.707107769002,1287.34243346439,379.837126086709,855.030681868741,1.78020469020478,-4.07509851455689,108.044380187988,-0.00198079692199826,44.8595352172852,-15.2677421569824,0,344.206853796319,1255.0582084686,38.3233451108137,-20.541593556386,0.158434359992444,-20.1506447873395,1151.77532875633,20.6398930092647,-41.1348331698689,1273.17244536319,10.5655664077894,14.3679093522353,2790.62175131203,4305.92814077361,85.944229459422,-10.0677131334581,1434.43442223612,19.872697577496,-51.2298007941472,6.54581684589165,3.58816072954761,1354.84353267441,-2.07347308393013,-22.1477837536381,2043.23822086034,1536.97067758966,18.802764008205,-30.9914974728768,1321.10854846182,12.6035932620267,-8.1101304553569,-3.66966448846517,-28.6154696350728,864.060512752379,-10.1955421682889,-11.4994136944187,955.534498396822,907.505307377686,3.12253026274071,-11.8502833952704,-13.9762810524127,-44.0500412109118,60.0331077596484,"nonveg_547",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,3098.45212285168,4223.54161317435,4112.29954276857,1932.04418908575,1250.52959428623,1520.30022511689,3251.16714753181,-1709.72556356804,6563.72971148596,6047.77812819507,7606.50994340889,7336.05781576333,4194.41079833782,2171.87286257934,1982.6656211131,699.93953983788,253.72603652453,678.136495602772,378.98773101652,854.806409211215,47.1943523864005,-1.88295340538025,480.712615966797,0.0407422917584578,3.71982701619466,-1.00163343548775,1,3271.69134576586,2433.04285726489,54.0256096149413,8.09681566039107,35.0829180155696,-68.6386374167529,6919.91432493606,147.484031217612,-73.7363870961085,6469.63442093549,132.950566106959,285.171853026972,6194.70896590744,3344.93088546814,78.8312370340649,51.0845232182275,2230.23019628039,-5.37567083252198,-71.5288186943881,113.850822475836,-8.41586781824102,2091.32336567795,109.286143810551,-72.3955476409866,1687.13540003921,1011.56017406454,6.9508210276994,-31.4724124058762,905.107475505979,5.15086241400072,-31.2106026036544,45.7925026285778,-22.5249718242702,1969.36195675075,-103.650629302671,-63.8932079072353,0,1111.36627099456,20.4188584888492,-20.4188584888492,-58.4929616312928,18.265221,68.4382449989887,"Sweden.Abisko.VJ-SalixShrub",842.316666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999979972839355,1342.92445013516,731.098633827402,248.257794103603,-1292.44018185992,-2409.73307021697,-10.2103348728888,-1387.36849694744,-2599.08966826115,-75.4636940064311,1514.05836388671,1019.23652692994,577.280888424786,-1242.60299553462,2010.01100843254,2496.08972891988,1394.91740539036,1336.05552069894,1629.58776203054,1947.14203917766,1760.74864801124,-181.266471555467,-3.99211120605469,1144.658203125,-0.240644454956055,18.8896217346191,7.3523440361023,0,140.790855490646,2635.36463199508,48.3276881553449,27.3402006122201,19.313633588952,24.4730326523103,3577.57160888553,21.2960555092642,18.4297400559423,2588.87933338826,9.46782990220913,34.1503536938257,358.501817940078,2756.66135942132,58.3569650764093,17.6782255402062,2018.60538908807,9.0789176675489,9.74581170316649,27.9646178370939,37.32998176173,1128.55798077024,14.0238509272612,16.465073352601,2192.20768102843,852.719827993186,17.5098181561572,0.657789775308065,711.862166193761,14.5778013174679,10.717881759512,6.74525751307317,1.06396740271288,662.359152920569,-1.04917258673602,1.27530114798142,1760.74864801124,467.57586393485,-21.5213233368589,-1.76901891417487,7.45573564665682,178.090719467491,67.839058187641,"nonveg_670",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.259114384651184,2684.3913269653,2779.90052626923,3527.38179615459,1708.32178585911,1392.85311541066,2278.71295056065,2171.84292326825,183.951980232905,5547.1536652828,5594.25297530845,5730.44060213389,6729.16856940649,4034.17774933012,1607.14416988451,1261.05003738232,570.29307200494,606.512509491657,617.396612385748,607.783781718991,498.185138804611,-17.3955380912396,1.85880106687546,518.738433837891,0.0122740846127272,1.31293706595897,-1.12487851083279,0,2364.80246797355,1570.1046221137,6.52250572530823,37.2726922702197,-80.105353078683,-2.00210522594778,2998.81338062111,14.231415056786,69.4642737120446,2407.33143798576,6.50632926635913,-66.6177470294466,4960.80172210012,2499.39379834332,16.9522613087869,-110.360934056923,2043.21741608289,-44.0197056599649,6.48644755872958,-66.9127118271257,28.7836770316771,731.104519006389,-45.1423247641888,2.90162657745127,1573.36474710856,370.636864424074,-5.79746185140623,6.99131110738232,370.630683483419,-7.28085037792585,3.57369333792761,-22.2230800383099,5.513855751328,196.824340353297,3.92057749788859,3.54937392485146,602.842232918737,223.406782966045,-6.31726056012437,5.07555947914222,5.44137963246278,23.84417925,68.8312392490062,"Finland.Javrresduottar.A-Hummock",857.9775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,-259.765885536306,-297.299525695671,-40.6741860991591,-257.581786176687,320.900648670069,95.7655915778628,-165.079854627888,945.258173561172,34.3696243846381,-638.649969686153,-421.657401239055,33.5224007044496,-585.097695031586,594.750203930048,378.561303418913,675.037092913339,575.253195340991,672.732459319625,414.716065407272,488.116488938567,-210.994047038261,-3.46327185630798,1549.37609863281,-0.35617271065712,22.0057144165039,11.3840894699097,0,-171.441153278373,295.415142811628,10.6540584705269,-1.61624180062985,-10.692722483188,1.56390167330688,1082.61916908743,-29.4343877645737,-14.7949718419861,1110.33802818906,-26.0148968704627,-3.68538066660819,-315.502608173541,673.019594070791,25.8111383090093,-18.9658250809794,562.757032099349,2.77707090981959,-11.8573576719659,-11.5908519988403,2.78671597211435,398.821822277365,-8.59079727380689,-3.12538834485341,478.224641863377,251.699900831792,3.61733514088742,-1.47962501336067,149.729453930203,1.20451635399636,-0.509395051003542,-4.8117146033294,-0.917617592758864,510.852613664735,-3.3554178561956,-3.61658636791679,589.18354172627,438.636934022394,-7.52585583791836,-3.48120489972311,-3.05835098047064,145.09938180174,66.4492053198683,"nonveg_536",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998986721039,508.639549329921,690.306241917163,525.192429605763,-44.335313665241,-1609.74747338786,-2315.30128102834,-2439.47035819648,-902.326403007699,1424.78229320083,968.317249769718,1263.61640326537,1111.36662237561,43.0558906107954,2738.70004461305,2623.83328609216,1272.36411277359,902.887935996254,1488.2095941486,1346.76730685181,1230.32987044304,-97.7788296468491,-0.836924612522125,347.100036621094,0.0116372127085924,1.50054705142975,0.982300877571106,0,521.339097042921,971.227891692242,40.4678288205101,-16.7375061842183,15.0103465737636,-15.1388910489369,1708.10563326731,-24.7734281787298,-46.3976398740746,1825.40357216719,-29.4758779325067,26.2054197253103,962.227691844464,1381.72640259003,57.5719334412513,13.8408891717963,1339.33036033784,-12.5265639931642,-43.2788676875792,32.4660713240236,17.4768993850041,504.169498786128,14.3811835942384,0.673505427099978,2498.34777645989,634.383121008829,26.4326300420345,-9.03001094982119,403.930561326789,16.8304400552829,-4.58602193800654,5.15704236545988,-6.51369390836752,851.085659150832,11.9077012483944,11.2200409783452,1346.76730685181,652.900828592455,-12.4595222812509,-14.7446789101013,9.70311970073086,-82.418676214978,72.1712653771947,"nonveg_869",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.85014945268631,2749.56234577866,3402.14910530188,3647.7938977947,2339.71546319456,371.609005916268,572.587827720941,1059.97098377515,-185.40047641855,5690.86814800178,5123.24621482608,6167.49643287287,6612.67066731571,4596.23141407225,2103.55860305727,2191.62899572383,614.789701878226,656.248565774038,636.342492487053,717.840271464831,673.10267824085,522.763896853135,-1.88408501942952,54.755418141683,0.0124431656052669,1.16029638051987,1.32538406054179,0,3117.05104478711,1295.98746203551,6.98894333438346,33.5106648542263,-25.4287168288871,-30.1929210509748,1896.32303707663,9.39204567037835,49.8680492382662,1385.00398364777,1.39192539945887,-20.7951348398122,5830.73684321875,1973.3880764287,16.1498418604846,-38.8560232510903,799.925453541487,-24.9976704231715,15.3478160767784,-8.20604609727384,14.1183223075447,607.572295285461,-12.6250107257143,-10.3462769963132,2208.83650010037,385.780919722852,-5.65726601504491,-2.38316078460837,224.989043752895,-4.29861501658476,7.03090761727798,-6.10097882775885,-1.16333572768285,210.251860738048,-1.18357112483617,-0.987288564584719,714.544778965814,161.146178406581,-3.84752086450365,5.03581807520567,0.715660203221915,78.9576296666667,67.0255563322575,"Russia.Tazovsky.Burned28",269.543333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280487775802612,2142.1630546228,2787.34779183452,3394.24972154824,2283.76956781475,2549.31172708691,2041.62918965031,2072.42032152887,1351.69092007224,7458.25461553091,6085.86187475419,6599.51527968129,6983.29249820364,5704.16467393754,1516.14304356235,1059.40966098086,521.250092881161,349.407100757589,448.895096405855,401.220603181643,283.604451156263,-148.850761430367,1.35444096724192,240.391876220703,-0.0025687562301755,2.75214020411174,-0.438758889834086,1,2855.42636613718,1711.21745992019,36.2618922415497,-14.3553121527575,-12.0774189101761,-27.7367885038544,2111.54776538957,37.0972496641374,-58.6541045941547,1126.36670177909,30.5215700160811,21.5033881168941,6601.74955302989,1690.11059557673,45.1037230708694,0.812491518693575,3122.04194670951,-25.6193294373715,-61.8157060111531,48.1490397479026,20.7999584650468,966.557427784863,-4.29675624369434,-11.8855869837642,1230.19469425201,619.706930348636,1.28953803593478,-2.56554727950012,510.971667244138,-1.78630435483733,-12.4569726340231,5.23694036373352,1.67581817996212,240.293603882423,1.28312083961285,0.59273985999298,366.321229837877,383.844005275531,-1.55086471463122,-9.15454834065107,2.09102726356797,-147.617683333333,64.9505466654878,"USA.InteriorAlaska.17",2254.68333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.693538367748261,-540.386297064643,259.089546693074,-563.291948488647,-1351.13621012786,-976.003220630751,-1393.84091615225,-558.226168473206,-607.027356143048,-160.372769596993,-812.809925941065,102.792108513546,-807.385018081015,-1728.27291233253,2002.6751564456,1458.81931901064,1682.92702040513,1038.385202258,1692.17898002271,1201.12839971134,1233.16604051173,294.103882058698,-3.6203031539917,1569.79626464844,-0.492608666419983,31.0020389556885,-4.92293310165405,0,-435.206017618322,1610.22575682093,24.0496672109531,-10.227838059388,74.7619541074292,-66.6229869798097,1494.40684798282,1.99214818504279,-18.0513728503105,1189.3899650509,-6.47326078048602,108.126360459172,-681.20970348761,1831.06502084607,27.5070200479918,82.7433751449602,1170.02378852558,17.4006653689841,-13.6204949463182,86.7776431303288,-68.2912166589674,888.777397170252,47.6657474991997,-30.2139441980696,1374.68737955554,1008.65285768926,17.695664169987,-13.7669400027348,797.488219309223,13.9910213913899,-13.2775024382576,19.1422856663687,-3.47635562120096,820.036575806276,-8.64491873062576,-3.9794087135607,1233.16604051173,653.578910745079,-0.21965378759038,-11.2466428921479,-2.66980340003268,-141.238963516797,60.8520072807916,"nonveg_592",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
