"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_lateSummer","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NIR_peakSummer","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_red_endSnowfree","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualMean","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.968232691287994,2517.301435172,3599.33426356396,2099.17870301244,165.568193382876,966.916678547253,6085.22222212475,6339.07745771724,2805.3976125638,2317.32818652252,2398.04266197575,768.908627434761,740.098696272464,616.206307391396,128.514870805916,-1.22694098949432,303.795751953125,0.0388961508870125,-0.0447301752865315,3.40814161300659,-1.7691535949707,0,3309.12945065637,2370.57037759172,51.0229678322896,29.6968103485106,-6.14306954540637,-68.5081520196227,3188.85796118111,64.0998442346315,42.6782450504064,-80.996129889626,390.326504156655,2347.31943378762,44.8603788726449,1.52251687977172,-68.6166337644934,5730.70745579385,3318.96401363034,75.1803526299961,37.9577929120151,-5.46851629340658,-88.775209611014,528.361248172353,4.58134036077291,-15.0004439400697,-21.9164298904547,1046.84565484548,12.547540481636,-31.5061603302115,2473.06194851444,382.07860774312,9.03478449696615,-12.7831893607169,143.135337908929,4.92398096650287,-3.51989664523205,4.8153086016958,-5.82275487845503,244.623256957424,5.58239810564556,-0.223304987069082,-8.11532723165983,3.9069440347646,-8.27685044522184,772.604781144023,204.689892118069,-2.20985289964905,6.35621820121746,-5.23168342113872,69.1471611110203,"USA.NorthSlope.HappyValley-C20",92.192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.999991178512573,562.660066476565,316.844606000166,303.322757158598,-3898.48456574513,-4379.5485039264,1240.46242278883,1833.73072917339,1257.20399990897,2548.47894854374,2368.0632484039,875.804524844483,711.075283640346,853.835003878231,370.135757687526,-0.419689178466797,419.197113037109,0.00822595879435539,-0.0189105439931154,1.21331322193146,0.751189172267914,0,562.660066476565,438.666546659681,14.1127146789106,6.77616849535993,-28.3429798545409,15.363466279775,896.047924673048,-4.65963349333543,2.03634166169009,56.0029952920655,-3897.63767054346,710.276404701596,-4.71157076413692,-32.1273888921963,44.3922752938498,1410.85697382404,977.894869495031,31.4347600487568,15.1316623081495,-39.5512204256377,10.6496594397009,850.549281940906,-9.98659676501408,-6.09945508224128,39.2932026023323,341.175088655896,2.17756153784225,16.1683100078147,2548.47894854374,323.48051990801,7.69649983265067,11.2759812587399,221.138739271441,5.29361233453736,0.178479656808858,-14.742582618096,5.91467657356999,299.291549549787,-5.57920574795418,-2.90907991703794,12.5372156608059,-9.07208270172186,9.90258549777349,852.972909717627,225.948682270369,-1.58527459219663,-9.51731468252571,10.2955775752586,67.6709047623043,"nonveg_684",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999989867210388,301.469392670946,-95.8419823826069,-104.725828090793,-3143.65191044476,-3693.46809395468,-128.589877934043,-46.1358881383079,1055.82508424664,2570.74682353995,2096.87652519771,1246.93771678071,1015.56445011402,1038.88500976081,-1013.15686273765,-1.76915812492371,564.877197265625,0.00517040630802512,0.0390412546694279,2.26101779937744,0.490762084722519,0,-55.9249262353847,406.195220761739,5.81493998258826,-4.15991447234594,0,397.311375053553,994.767330242689,6.27303117013568,-14.295757749091,994.767330242689,-3265.03079567707,894.488643410106,3.7930901635096,0,894.488643410106,-46.1358881383079,928.716709835246,13.5886256651905,-7.39231244721181,0,820.280989102877,993.998189014686,4.54110040548981,-18.2427587055797,993.998189014686,332.325103461518,-6.17226336199645,332.325103461518,2285.14183938205,473.870298342239,5.11305214863714,473.870298342239,294.536667221938,2.5656145256152,-7.53850626406865,0,294.536667221938,387.377881850628,-3.42877741539618,-7.63333113416562,257.334177883099,0,239.099188066959,1155.86971389752,231.373266666694,-6.00157550832744,0,231.373266666694,70.3339627743113,"nonveg_822",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.79019695520401,3139.24612206502,4275.10435986855,2366.22792058789,1243.54825143229,2073.94809681462,7205.3923023617,8403.33592585195,3218.53830316627,1739.7413276706,1708.45639808927,493.025776444559,376.088578072724,413.306795095463,-83.758951408308,0.540392223331663,132.106724209256,0.00581884767032332,-0.0634114204181565,3.65455799632602,-4.81748676300049,1,3382.28253976922,2504.40974778015,23.3895260312193,38.2641147934484,-24.1593254192115,-36.5496313058633,3442.16620439128,32.1652830729511,52.5745093042254,-32.4698452329358,913.624024385419,2904.11872219982,25.8031305010646,-11.4031279680673,-28.936789234087,6026.22120438186,3131.83002337541,29.9657020841109,47.151266829536,-28.7371029358797,-45.1487790606612,1672.9810481509,-28.5240239453376,-12.9760997643266,27.6957635860496,1224.23767004958,19.5786463723232,-15.4319684912556,1866.86347613537,219.217735172358,-3.64240780036688,2.11512659106381,190.961678852498,-4.77404197131245,0.236120046105193,0.442097507383788,4.38438521150617,193.010039285052,-2.60926118655156,2.33859081394085,2.97094395461921,0.268736664736976,1.62642289655443,362.998317331425,233.916067486016,0.677443302452444,4.03942914036464,5.09884569554103,57.7553686382716,"Canada.BonifaceRiver.AB8",1839.44,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.89812695980072,-119.252134927826,-264.214064279236,386.962650707904,1392.94275294804,-146.625879416476,1352.33428376718,2002.69768496543,0,28.2953682094082,0,66.897100796035,2.36368782016521,0,183.014901276253,2.22171640396118,249.606155395508,-0.00327191222459078,0.000886389170773327,0.330984532833099,-0.58266544342041,0,-119.252134927826,768.836307039493,4.70638368209408,-30.4854483935759,-0.257696046157544,5.36896034634854,4770.39656244618,-38.1796425438874,-15.8018205267379,-131.423654975043,525.112624365947,2092.41208584539,22.0315423546261,-25.836096299324,-20.4756834622547,1352.33428376718,2977.28759788421,51.0674281429174,-6.37147936455429,-25.0139769691635,-80.2828597248928,3053.62711038834,-10.0403849440726,-12.3745613181987,62.2931119303589,507.917442830107,-20.3166977132043,2.32934357457128,28.2953682094082,372.886515243148,1.82634123941173,1.04797660034845,254.004576379238,1.10714435687239,-10.1601830551695,0,1.67075363160698,287.591186601874,1.14459782531185,-11.503647464075,2.83166582221856,0.259875796688806,2.19201146819353,118.383268461,275.08190579643,-11.0032762318572,0.0909110700063543,2.3901264065137,59.2572925361689,"nonveg_1736",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999438762664795,-322.439923822384,884.149556799558,268.118056037518,2185.18762601501,3567.98548805509,918.291770716095,1002.02719956121,735.213806526931,0,607.049612922478,84.9299475380273,409.385344416064,344.114752955575,250.232986415973,4.74863862991333,139.5830078125,-0.000661461090203375,-7.42374822948477e-06,0.0454504862427712,-0.0888238549232483,0,472.858361300345,1206.58948062194,9.74953834584891,8.73062897176288,16.2819990780138,-86.1849629015673,3754.75003744561,85.4699525959889,78.8339280167297,-186.385445767099,2185.18762601501,3052.09452319602,79.4903171979021,18.5048013163102,-116.381787003831,453.613444140158,2060.27083558229,48.2498609657676,26.1149407343359,-5.98110206036558,-141.181100481227,776.663928655124,-10.0177213769384,-0.00732348863547962,-55.4759949039375,899.615494488838,5.98918059325114,-64.2582496063456,367.242854544388,607.049612922478,4.8601743399629,-43.3606866373199,336.323864906904,2.71076592364632,2.60737612110763,5.6336893672954,-24.023133207636,333.47294645794,2.3056545434711,2.21771586684377,-23.8194961755671,4.36642155400688,-21.7051662401389,277.784956937401,324.455396878037,2.15774589627849,4.66218510432069,-23.1753854912883,71.9169986205126,"nonveg_1509",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998033046722,700.896534782361,690.732877553698,518.958755449332,-1004.46161122927,-1978.91235546551,1369.52432069639,1681.02829920372,1874.41993330411,2241.11604871684,2298.62659797154,1190.8180053086,1176.42418996913,1324.5475390714,182.045218478656,-2.03243017196655,96.1729354858399,0.0818539261817932,-0.203971907496452,12.7060670852661,-4.51276350021362,0,700.896534782361,758.062142964048,30.3224857185619,-12.8612872359633,-26.47558399606,1.01636572286627,829.048534882408,6.59105840314969,-25.1596589992707,22.1262261041914,-1732.86107634145,974.450744236241,7.35009242764385,-24.6051279124057,16.5634050307663,1379.13789069268,1109.83096002032,44.393238400813,-10.4478499473361,-31.1503978507337,0.961356999629425,1404.80575917575,7.70413079019099,-41.8216686669415,20.0727026870454,819.000254463738,-22.3210785175378,0.574340806741611,2555.37353793814,901.021795505272,23.4705722513587,-5.75105492547009,745.09589713305,16.5034013981006,-17.9226608480107,-22.662049466135,-7.04088812714333,666.255625274579,-2.60527072436249,-18.4339609310216,4.71736571285697,-14.2859264347786,3.00327648785935,1434.30311688102,583.741285866915,-17.4247174705859,-14.8123349102268,1.43938153394715,74.2479289785015,"nonveg_941",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.977426660060883,1590.8328931072,2217.56217075998,765.756337519535,-1061.44721549935,-503.945844534371,4580.51755154853,5127.5183783796,2271.48167583569,1841.51178573799,2051.536944666,595.415526183312,678.511095388713,811.41017932401,-220.005756797827,-0.394001543521881,16.9553298950196,0.00204600481083616,-0.00355571084655821,0.250135639309883,-0.0264050513505934,0,2125.27678164659,1523.4160938024,30.7480076330743,16.3478742286068,-11.0181151778204,-36.0557698156156,2047.98234009813,35.7444185448553,27.1883710038914,-38.5498744500001,-569.317482969988,1184.33482444985,23.2774545743138,0.412320691306912,-30.83644040183,4563.94705973492,2626.71372008317,50.4606591880719,30.6658371534808,-3.79278485302689,-38.4744338929694,2450.67625821643,-44.6335245478217,-30.9819234147314,7.9857632925341,507.270719152428,3.27451503061929,-21.1982583838424,2329.92618685731,329.529555855419,3.30613616873504,-12.8856816493113,324.471151130967,-0.233270113600803,-7.5257871811803,0.177781720308834,-5.89907593004142,272.940173978902,-3.20800101937314,-5.16012549572611,-2.81685402962185,3.86791691196017,-3.37418300434128,876.467072506963,328.327870349407,-5.66622702610068,2.67556081512083,-3.22324405009283,70.1610444410646,"USA.NorthSlope.Deadhorse-C16",30.526,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.916890263557434,2179.09589062224,2793.33267900769,1912.79735221129,-504.029178898706,67.2176019623117,4862.26522844284,5472.68525203057,2908.51960256667,2350.3296595058,2497.22937818477,793.560722517345,849.589714976116,934.137394017411,171.464923974691,-2.43955901993646,1258.75617947049,0.0383495228106364,-0.0783516701724794,6.28604966269599,5.72122642729018,0,2595.01603788121,1238.8986256648,20.5988599290002,12.8848867105891,-16.7813977278157,-20.0682821961577,965.789538394962,-8.10822200203372,16.4732632180292,-16.1731187930818,-542.766996039697,843.015655459979,-12.2954331252096,-13.5433860685376,-14.5571357801284,4461.8908748915,1888.29899873093,33.1895077352755,17.8456003385335,-18.8549817156539,-17.806875565263,2317.96299765223,-42.1024823686112,-20.5451662165841,17.7936161697209,606.3349214629,2.93350308805329,-10.1205739124527,2200.53442811387,766.871539957771,-9.36827861938531,6.21252859875356,736.545776116487,-11.390027935784,-6.47642836384472,-2.51622976767418,8.52496117635347,912.585887111146,-15.7828362330303,-8.11462353959512,6.83226503578367,-2.57768152116419,5.5623070162324,780.011688718469,790.928908210466,-6.99592576965374,0.192498678266232,5.22241144321962,64.0654799987728,"Canada.Yukon.TOWYK",28.9688888888889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999995946884155,380.374589848435,1144.49548371647,295.43617210116,-1250.98783803132,-222.80940955351,1732.28901092503,1296.93839324313,2426.91593946816,2241.80146482349,3031.66692646655,1495.89075691142,1919.42315524321,1890.16194803018,140.493508266971,-2.47745323181152,90.4858016967773,-0.0182733740657568,-0.0331370793282986,2.18370985984802,0.245669633150101,0,459.996836760014,849.059311615309,6.09483943180941,12.8081893442196,54.311557553051,-109.160127695434,1677.63162984749,-15.2601558530936,36.2746038586183,-117.630779929116,-1060.8779148763,1028.17842847781,-4.32733940385843,79.4842305439773,-119.72407218897,795.093789566072,1195.82612632169,8.17922092224069,19.272733704975,72.5584362803155,-133.885031622708,1060.48100675797,-9.64289821222728,14.3988887156649,-151.49728667971,719.433121375093,-2.10145113352278,-102.776160196442,2916.2044500513,912.130821417743,16.7786287881061,-112.837923091866,1078.39871158365,19.2667230326251,-15.7745419637164,-2.26958198393421,-89.0134349565699,407.304932048623,-0.819915896148452,-1.81650327808854,-58.186418864089,8.69646305915467,-56.7039506050996,1863.26763363653,544.847037721109,-5.37770880722702,4.87686786883917,-60.5046283331124,72.9526882087822,"nonveg_940",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
