"permafrost_index","spectral_EVI2b_endSnowfree","spectral_NDMI_peakSummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_earlySummer","spectral_blue_startSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_northness","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_NBR_annualRange","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR2_changeESPS","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_changePSLS","spectral_red_annualRange","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.398549064993859,3200.34035738536,2605.93467765984,5444.67535317254,8085.87841641844,3479.5058612698,2607.96864073415,528.393624637506,528.036669337388,187.498794293897,-2.15241706371308,-0.0767109766602516,4173.69791718456,69.7230033945956,48.1497999548253,5231.73440212028,55.617672152607,-105.733345713341,6185.90069738869,5633.1630149815,-133.74203737132,3043.17929428771,-55.6367209167637,-5.38725118726436,10.3689333881384,-47.9503091989494,1612.26529441342,563.873255031603,0.336918337371675,-0.382879925189223,0.869258273013159,-11.1717359453956,-0.238853388461332,458.410429026319,65.1617199988323,"USA.Kougaork.TallShrub",4994.715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968232691287994,2475.84573944921,1029.20617528045,4665.44823131051,6280.11397901501,4173.29804477813,2324.05296102209,495.054135941405,623.384404775529,67.7485556801621,-0.499109724722801,-0.0376552633941174,1108.39734554566,29.5985584356619,8.33463836371549,1360.57435795344,7.24171667743872,-12.9094853804775,5283.50723101269,1438.65500630338,-17.3757559992224,1905.99649998846,-21.164770911972,-43.0739381180424,2.68700202603891,41.7564123425553,404.636866836322,307.611645052255,1.200719551569,-9.5353106473573,-6.31080348931467,6.26355758077282,-0.533691294563208,331.603205593986,69.1469611090202,"USA.NorthSlope.HappyValley-C20",30.872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.190622299909592,2376.02020962852,2636.95802316506,6396.05095621736,7658.50672943381,5606.06168653373,1549.19559503968,331.765997706179,434.575851410854,264.014701669925,3.05727036794027,-0.00702410470694303,1716.6663474983,26.4396993244651,10.0103062909418,2632.89912823482,15.4721535733498,2.97004139916034,5988.2348376962,2178.50319056159,-7.15524597174813,1831.47531907835,-0.753861317793053,-14.103606537437,-43.1735887146338,24.3518636492061,939.551950702565,581.369183872345,7.19623296419586,-1.88659054112067,-0.809466533797793,2.13719668973574,-6.94400983952907,305.046111525573,64.3235199987872,"USA.InteriorAlaska.22",3091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.104615035653114,3033.94392633665,1255.3896887082,5720.60177094806,7127.30225634197,4263.49766480583,1996.20396662764,451.422274856288,645.550716038902,-409.3285404406,-0.838302016258241,0.0412036530673504,1668.43827693382,28.7856450237048,5.19362051310311,2535.64047032545,2.42525117409978,-19.5192947821496,6363.56057545237,2540.68555091879,-45.988756589428,2164.36437851183,-26.0980650589676,-38.327300928409,64.3897853557915,11.3076808014116,623.922572657335,378.731780644655,0.00244896468572706,-9.6137509768009,-8.61156780424084,0.750899057597093,14.7106322243337,443.056288966937,68.3183111989833,"Sweden.Abisko.NF-BirchShrub",736.056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,472.715208265137,-1345.34128981812,796.660236638655,996.0898508915,1021.95700611198,3600.65275902944,1427.83354044867,1969.64994815506,631.994627375125,1.19488859176636,-0.00659457920119166,200.586423614521,-1.80205373965569,0.275775930939962,1473.02416878932,4.73883827697586,-10.9937984890832,962.112409532867,225.296769473324,-19.7686173871196,694.238672378181,-13.1634526080969,-5.6577820929774,-26.8724050377,-24.2660933943992,504.795805852848,957.932911865802,32.596927763127,-17.1296147904034,-4.80776299020782,-16.1853152111984,-19.5900362710035,433.062457600003,78.4785605854953,"nonveg_955",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.953537046909332,2504.74160952014,293.624122652237,4495.31467590714,5375.94884775681,2885.8544170054,2467.6198867818,1061.84837057754,762.964841456117,37.3122369736382,-1.32890133857727,0.00313774626702071,2301.84031669438,51.0007659655135,37.5315539073471,1258.20469925769,23.9024871797758,6.22116233176158,4611.20426925559,4105.63330455075,-32.2133549068614,1724.00595969991,-45.4715743180646,10.416110327523,-58.0402782818447,6.53755601774798,643.640611103476,1195.37865610102,25.5132481838935,8.92483042480128,2.14733558447858,-0.169197668924119,-13.6018546942383,409.202528114034,71.1788399991088,"Russia.Yamal.Kharasavey-1",24.44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.152959242463112,1131.11460906081,-3658.56369612172,2519.53182494629,1527.02021987606,1690.83008638055,2159.00317563236,768.716728994468,855.28653618184,220.6997722196,-4.39111709594727,-0.385829389095306,1210.38368674168,-32.6826980479191,17.3913097996484,2355.86271700341,18.7521872432401,104.299947720879,1527.02021987606,1617.12492302454,89.8402735013634,1558.66073401078,-39.2790770992894,24.9973808799895,-34.998319889905,86.5922630005986,971.975118415771,963.514403228879,-25.2536584832714,5.56954096912182,6.79789162344908,22.6484781882757,-9.79932152113197,439.170626948339,69.9794212598477,"nonveg_736",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.849919676780701,2546.19157193531,654.624965375811,5368.82462776334,6582.84360465023,4212.0510252858,2230.76889685286,639.673908016972,539.531564835664,-210.287557233473,1.50435927179125,-0.00141837339227398,794.930203734813,8.20590703813871,12.1769186986514,1525.48475380692,18.9815395580988,25.7739267205406,5636.61221448245,1454.82516098888,12.1409259066524,2767.94171511741,-52.6748999075426,-18.2979645826473,6.23640785176667,59.4155706012063,255.117315867791,470.284188561987,-6.07767869415811,-3.75689327574675,-2.5638335451523,10.9502648715463,-0.698807235083016,365.450723654402,58.5155472183525,"Canada.LeRoyLake.TDA3",1266.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998003363609314,466.268253118565,562.032169426352,-59.1382963924566,1149.98075245329,-995.274566644322,0,764.801075190498,47.544329140515,-13.3454868941408,-0.187780722975731,0.0214613433927298,762.535668847105,-2.88386929513039,15.2142175186592,500.912926106907,7.22495965041093,16.5825309205146,289.013404075632,2145.25531909761,-20.3896345280854,2700.06471492173,-127.668906045623,-7.33432970046283,48.8368135910168,62.9015545951337,573.358144020077,437.652010908454,-6.65951137751438,2.19034086551731,-0.888100442579727,13.2707468522228,1.84272668733627,450.654002673447,64.7873154373247,"nonveg_1646",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999438762664795,272.458561878293,2774.03419830689,-449.814633549288,405.99777764693,-690.963312920782,217.988929953198,251.105755395268,183.908547663764,591.425746707918,4.74863862991333,-7.42374822948477e-06,317.300442599594,3.95371889455899,-7.11000605255157,2971.86065674803,38.972081385567,-16.4773970087907,-31.8288754474663,1096.96109056771,-29.8561255787016,599.585281951089,-14.9805045787154,-13.5711755141936,1.84184542620013,37.7283196872077,262.030616239316,205.058512059816,1.40165745106959,-2.65467001822673,-2.25794191064192,6.9350870143006,-2.00057936616102,94.46574323082,71.9169986205126,"nonveg_1509",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
