"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_SWIR1_peakSummer","spectral_SWIR2_endSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualRange","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NIR_changePSLS","spectral_SWIR1_annualRange","spectral_SWIR2_changeESPS","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_green_annualRange","spectral_green_changeLSES","spectral_red_changeSSES","spectral_red_changeESPS","longitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.931496798992157,2234.08954427562,-350.416997400842,-160.11013193027,5236.41252502627,2472.8957548464,1275.12597481893,632.407820470029,-178.401581962714,-0.267642984787622,171.8656378852,0,1285.09568162196,28.6071324801207,-15.9469800736345,-18.239197174704,1372.28384072295,-17.4984470780345,-11.5624780242759,2057.51738141099,-30.7480839708484,1079.1171595886,2.98804217594477,-25.4340534596894,-3.25026427373776,-9.08325196241106,519.913968224051,-5.37811566285266,2.68599911739825,-4.86160866947489,211.348465772297,-0.445033354875297,3.20830242834558,-5.04117816149539,-75.601594,"Canada.CoutureLake.TD7",201.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989387691020966,941.434530678942,-2333.2213950781,-1517.70045161221,2145.09266413886,3245.01344658922,909.523489820303,1801.25077934998,-156.013443377368,2.17042922973633,80.9949264526367,0,2524.10142361662,13.5397560614651,-149.470920579943,-73.3267747697707,3499.48419050354,-217.87128402293,-67.9600786221578,3100.23576430107,-90.550289545822,2401.83570928484,-18.6224064623832,25.4811828789716,-152.071717884961,-105.915094998228,1722.6659103631,10.6244088767172,1.59486721016822,9.22192827115733,835.278187229818,-25.0952299972212,3.39990020437799,9.91048272083444,-71.6140995953265,"nonveg_680",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,606.044615677663,-4046.53927586879,-3480.44983140695,1600.42250889998,2111.99919606334,1556.45936372227,793.565191032857,-384.870100763571,-0.0125020770356059,90.751594543457,0,285.272508975037,-2.14558450445607,3.45877448740355,-36.2625689484079,1197.54213900832,-28.2370942441201,-80.8699206374054,521.206305680509,-74.4580436686441,1020.16224198027,-14.8362932628481,1.70095355888043,1.32429214151512,2.41483506146184,259.021347197833,-7.20404221763198,-2.38627497239841,0.0349829708682137,214.710248152781,-22.748693251375,-2.21894976765034,-0.0657983394985884,-118.861121351646,"nonveg_760",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.152868497371674,2057.47065947352,837.546090854505,2097.66110864502,5911.17259196732,2182.05592731256,1096.3929505116,543.343753696447,-417.331514936422,-1.52598104476929,446.066296386719,0,3318.20465870697,56.8176598293995,-7.51437644003434,-45.7582091566866,4438.52141281209,-2.5086304870794,-35.2766328789942,5096.17755841206,-55.4359688498925,1484.52316821546,-19.35519673014,-14.3132003853323,36.4840782184686,-2.18728807431578,506.066414018519,-3.3051700156305,1.43778751724401,-0.521373605681522,227.733301054323,3.46220128159486,-1.81925583861067,-1.62433001291836,21.2501068,"Finland.Kilpisjarvi.16",488.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.385226137936115,1799.26710401571,551.195470273475,1424.70012145503,6254.01444464107,2403.97376546386,1113.11270113272,619.31415130403,-169.645644237982,-1.67803645133972,59.9038820266724,0,3137.17994013723,59.1716975093677,-24.1551798914231,-31.9323157051095,5074.28917344611,-26.6721732087794,11.5587263486431,4552.4193183442,-34.5231528025028,1339.02339095975,-20.9642439266992,-6.55402668252242,-1.78019023337963,-14.0995286420527,257.570044964057,-1.94113458461643,0.362340435871755,-0.401337135243605,97.5139248012433,3.39385670631475,-1.22564625470961,-2.0420791107894,-164.8169675,"USA.Kougaork.GraminoidShrub",1222.755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999826610088348,2057.37670657013,1804.78934154793,1263.72747295756,4319.34750273011,1957.70551128489,1149.57541824024,689.936735759183,65.3142388498505,-1.32401087880134,11.2696988582611,0,1980.25529427701,31.2512224062015,-29.8679371899377,30.9420212877512,2435.10409990417,-28.7850073912724,67.2935362717217,2856.11593544646,44.0712137171754,1470.37973064945,-9.36875774920566,-21.1226759891281,-25.8716933337322,-12.2219678941763,501.811690144854,0.490290791482749,-0.445341973969494,-0.232275097024564,260.917915610849,20.0706088931422,-3.24672930040596,-1.48221829331261,147.4996,"Russia.Kytalyk.T3",433.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.710888504981995,2136.04872777105,153.850314257819,711.860878611802,6181.28400049778,2006.55970254124,1003.69107829984,398.987069137855,176.093039067779,-1.56952916251289,304.845469156901,1,2382.39308568518,33.0633168102294,-33.0013888432861,-25.3157320815978,2083.82600553213,-35.5547636600964,-6.32872738855553,3765.18634150862,-26.5234791396788,2898.89866496514,-36.4937022556576,-21.4721013367286,-12.4429752464339,-22.0966141855862,580.217212912456,-3.08803880383196,-6.51174539423803,-2.95766708461262,360.579989245839,4.10333680566257,-4.29589181475874,-3.22130885832865,-74.376048,"Canada.ClearwaterLake.AB2",1109.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999642372131,-461.999677041172,-1481.37880427528,-1821.97244748848,1387.20542329153,2984.10080360049,1958.95450782897,1747.59309900938,-60.9878427863653,-1.93563044071198,169.012969970703,0,1479.87714217759,82.2153967876441,13.9077191945029,-12.0814967736156,1184.69892412201,46.1003937806469,28.3828036011002,1751.71748152742,-15.8436038505911,1136.38835625159,57.6611370424673,-59.8099134869258,27.999370597765,4.63095240376614,1216.13509816559,-16.266874261527,4.28986899475251,-18.6299543894325,363.895473597043,-2.76968328467272,11.4476511850954,-17.8354429710842,-105.316825381642,"nonveg_922",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,3.04874529949902,-367.264770501753,-899.986563728589,648.677154050734,2350.73193755867,1939.02081697391,1711.79240558753,-1.4135100519532,-1.26573991775513,494.653259277344,0,412.223737202225,18.2639111958171,-2.24747478336916,8.22131113620939,768.598606632299,18.7204217065564,48.4292539297124,790.892182909613,13.9897564732749,560.223272944748,2.02738661685117,-19.2204874380105,6.65356826225531,-0.072342653658118,483.555886493233,-0.0870208656565203,-1.48965627715337,-5.81551400918695,111.80451518287,9.7564258387239,5.30877027075502,-3.459027069446,-79.2391801189211,"nonveg_806",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998986721039,158.969225464729,-3571.84538330474,-3088.04668838226,1062.20262591284,2305.49508761887,1775.27309955768,937.217244564234,660.240452702312,-3.268235206604,1379.72534179688,0,529.389965511657,4.54699776452044,7.99768085840455,-9.1825232872899,915.141579981238,18.1578390047259,-17.9184701823139,1304.95877812894,-18.7563706767891,1007.19406899769,-24.0279124937609,-6.49311990010857,23.3124279812046,6.20099031681076,364.824095392545,0.873986292070172,-9.97293315450788,-2.66495565400545,337.498760711788,-6.434918586963,-6.25361895842935,-1.81602248869471,145.711331175915,"nonveg_794",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999984920024872,744.519330524391,-3532.87919274659,-4090.19492058661,1670.72560958235,2396.60754164289,2029.65186859139,733.613133206545,340.87785976076,0.708070516586304,315.894775390625,0,332.892265060486,-4.12675441276998,-10.5499171651542,47.5560378657837,719.510527834772,-12.4446373223381,79.6165325485745,490.57738930305,70.08248418615,1287.25769579454,-34.6799318632626,-7.78869536174012,-0.901697280452633,-6.84617033470801,405.935486335644,-3.2887745823038,-6.37036075905348,-3.12189402649329,257.661555689599,25.1934941688266,-4.87011335443816,-2.60191660483604,-93.8282475034604,"nonveg_867",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.693538367748261,-66.841350759171,-635.80363396123,-710.087475688204,-686.854974466516,1375.44386397644,1528.57071738449,1191.49350655789,536.192171956531,-3.6203031539917,1569.79626464844,0,577.194922620267,-6.33871420580763,23.2440670823612,-11.678289251671,2977.32232949561,43.9252170631399,6.19032014391451,660.281366550433,-11.707414337152,1005.73072379748,-17.6443986631137,4.67952411534609,27.3652109632081,9.54973247957417,380.937283167294,-7.24439702973645,-14.1685473146113,-4.90009981792472,993.342807622848,12.253382145188,-9.5608898078159,-6.36878628235358,-141.238963516797,"nonveg_592",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.152868497371674,2057.47065947352,837.546090854505,2097.66110864502,5911.17259196732,2182.05592731256,1096.3929505116,543.343753696447,-417.331514936422,-1.52598104476929,446.066296386719,0,3318.20465870697,56.8176598293995,-7.51437644003434,-45.7582091566866,4438.52141281209,-2.5086304870794,-35.2766328789942,5096.17755841206,-55.4359688498925,1484.52316821546,-19.35519673014,-14.3132003853323,36.4840782184686,-2.18728807431578,506.066414018519,-3.3051700156305,1.43778751724401,-0.521373605681522,227.733301054323,3.46220128159486,-1.81925583861067,-1.62433001291836,21.2501068,"Finland.Kilpisjarvi.16",488.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998708188533783,326.845868544367,-3047.60063068038,-3075.05169644674,568.238088478072,2005.22268284027,1876.00184458495,883.467307143239,212.742621089799,-1.99036884307861,1060.35778808594,0,650.144562576116,-7.90891408576196,50.0111201981628,-19.5875568615059,2965.47447391406,106.309570361167,2.11162044356594,866.056507398918,-25.7135675971079,1849.51374451242,-38.2305532291201,-26.8640777274847,76.5286780620762,41.5175328439108,383.23644882142,-8.78306021136028,-13.6601704895109,-11.847130514613,846.926068533763,3.87809510421747,-14.804155295475,-13.8044784299553,-64.7037728273569,"nonveg_542",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,130.035998125307,-1141.42493339293,-1406.71872354296,356.648833950471,1529.64947699014,1483.34803484955,1199.59236947901,-27.800518689467,-1.43449795246124,41.4716567993164,0,679.145156679458,-3.39264988467139,-80.0714793591113,50.3495966058746,2102.28423100562,-159.734695527758,37.8991128785765,814.993498656008,60.4226302944904,874.753726936472,-4.37161597861144,23.0198349193808,-103.139097998711,-50.4974246175769,576.802985624582,-11.7396687994585,1.05533901001993,6.25772306611205,200.566177850618,28.6523111215168,4.8028711892513,-1.87918528117032,-95.8168674608823,"nonveg_953",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999827802181244,2133.21659196761,605.144129351792,1019.89551338141,5576.54628052544,2238.9647101362,1063.62421483153,654.78668564614,-201.302627853849,0.508902941431319,14.3891859054565,0,1713.45010354813,3.16516256946892,-60.8375162893182,-37.7340181460953,2285.54568500174,-84.1604317397858,-26.2927507918483,2521.47331591523,-50.2668104265253,1693.62137614056,-58.8716154786745,37.7002845854176,-68.2173956828261,-38.3228006711647,802.477506934208,14.9932471182468,-11.712425686641,12.2411248919055,353.186389132163,-1.11958791202035,-12.9309351009926,10.9368299520227,147.480351428571,"Russia.Kytalyk.T2",372.291428571429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980211257935,1324.17113789164,-339.109586228715,-63.4501025426363,3572.02785878419,2355.60077833713,1535.87850737482,867.654255790938,148.835833094907,-1.79010716080666,44.1742496490479,0,1577.0231111059,56.6826952221884,57.9402269792054,-71.8238947630905,2294.02382763746,176.463371356727,-95.7249914735011,2500.39908318893,-117.958739349842,1816.8766325791,6.0657200870692,-75.703193024129,109.720196492115,47.6174651953783,1345.63154803207,-30.5349822958182,9.40700620790947,-13.5165400044764,327.012775855059,-15.1587971204986,11.3625128629362,-16.8447375091889,-119.557847225,"Canada.BanksIsland.GreenCabin-C10",203.4625,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
