"permafrost_index","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_blue_startSnowfree","spectral_red_earlySummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999929010868073,1657.27435263673,1431.33469215348,-1042.74005431899,2533.86194232602,2995.40794995003,3317.52381498732,2860.80899402748,1852.35262784798,2011.36818953784,1020.80062499928,977.422388249632,1030.73799573478,-422.372170711064,0.0930784543355303,13.9240182240804,-0.0182351134717464,1.23239513238271,-0.0920160959164302,0,2117.23829342713,775.882599340571,11.1695012715051,2.6897659002956,34.3555551114453,-20.7015786605715,1649.51235170278,14.5820229247787,1.69531607075432,-50.0111485223143,509.421216506839,1554.45296185553,8.98906450988018,132.358415332307,-47.2587569895063,4084.53166205126,4036.42784790253,1428.6298267115,21.9047675400369,58.4955049518004,-40.2127409133783,979.433101343027,-15.8273250771918,-15.2745632484401,70.4916623848608,-11.2355206779147,321.202523526086,-0.208738142270519,24.9274984798432,-8.31259152720554,558.579999658892,1.93787984857925,-3.17438583899458,55.8579999658892,-17.4722513034962,326.148055812661,0.401021201983851,32.6148055812661,-9.22136720219521,152.44054806306,-2.19194113188093,14.762535949476,-3.375861021871,12.8945081998961,-3.51026005755296,160.902213677663,-1.60011369911443,16.0902213677663,-2.25649288304112,128.887276333333,71.5947853324602,"Russia.Tiksi.BareSoil",3.27666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.931496798992157,3186.95561439259,2465.15317968494,-725.8935240996,4848.30610530801,5682.90245231551,5889.62326190962,4676.51800167212,2053.26107755985,2318.23468270957,686.484430411339,617.240551096605,587.233614053245,14.3706464628885,-1.09069580005275,172.222540961372,-0.0096149111373557,0.581321120262146,0.590078628725475,0,2511.28672525542,1034.75784687169,-10.3800255152977,22.5123168275204,7.83887452991942,-34.0362674183738,2169.69997214474,-46.7271446755888,38.1565850071723,-42.2293307737915,-471.497413165233,1824.37971258347,-39.0425589604749,28.9452758222733,-37.0353409482767,4880.48330350083,5004.96998077879,1814.03426562613,-21.9821729574225,19.1399891697027,-54.7789668783163,2444.84413988829,-61.2169578666137,-3.04101899889669,35.4323455862317,-7.54242724854912,581.688885305531,10.5299464424277,8.55104870254249,-17.5761278277084,551.489555466008,-14.5128830385792,3.94035399829644,8.23208008313106,-13.341756096653,405.784697587449,-10.6785446733539,6.10315063855141,-8.16476976983512,433.03805495429,-11.3957382882708,7.1912562002785,-3.58385807269133,6.45955044125039,-5.94784535274411,477.061498936269,1.53149340410657,8.06216646245378,-4.36786834074462,-75.601594,60.0629279984963,"Canada.CoutureLake.TD7",17.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.950726509094238,761.36554155513,-1.27744798985273,-4524.85821166271,562.721807262507,1269.05246348863,1346.08458357576,83.0055903858012,2146.30585646654,2777.70256170976,1370.0733090716,1043.20800227552,975.47170701737,-673.956925501621,-2.65784859657288,635.769470214844,-0.320753127336502,21.2400760650635,1.3768355846405,0,241.264490400473,1086.10939661886,7.13358642324486,14.8600300329902,1.72877904022806,-63.8887880364037,1627.31918445136,-26.5018983173818,6.12540949588193,-61.6001376100118,-3566.83724967798,1688.14209071842,-26.615146957545,4.9527385559234,-61.3069127903195,562.721807262507,646.236514855983,1375.76645400855,14.1093004963737,-4.53130118159585,-76.3961372894955,1433.87817395215,-27.9779209857589,2.88877582064152,9.82850540362313,-44.1659180011995,558.252294847728,5.24106016194249,4.39364337298393,-32.8383702851605,706.518519521787,1.70902648789158,10.5434882710782,-4.41893025168057,-37.1409826613657,417.803364973704,1.04511704806562,-6.66537819388457,-17.9112903339803,561.938253706502,-13.0885161727868,4.51283897904325,-2.24504461466726,3.93226763541065,-1.52066560458486,408.026979882038,-1.93532272166145,3.7979116325981,-3.8984485850221,-64.6021066529839,59.4953870826463,"nonveg_923",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999821186066,101.358038146451,149.605535433709,-2049.54291683248,984.547893414561,587.8467555829,339.036653748021,270.05335403642,3007.5170007424,3155.0466096893,1835.04168849917,2135.3210369087,1756.20990741229,299.465827349365,-4.52695512771606,384.56640625,-0.174986153841019,17.3351593017578,17.2095584869385,0,228.353467478873,494.695618101642,16.5351155857179,-18.3220599296904,42.1343266926864,-13.9460340218349,1302.14452865449,-20.2666983840654,-27.9608767512863,22.0213553453159,-2049.54291683248,1313.4479348979,-21.2698008739221,94.3821610721941,22.9833047898046,447.356387573026,525.768208870986,714.494539378141,26.4627607177089,49.7620203669757,-23.415061334979,979.299832672475,1.05564162641652,-36.2703641730546,81.4861387284598,-2.1805057420612,581.63486146272,-21.5420319060267,34.2207754116028,-5.60040652344226,840.92066970555,26.1306708182024,-31.1452099890944,34.4178189637938,-24.5882681578167,548.729061112184,17.4209282976443,20.4849383860766,-16.2976615855107,654.28312927536,-10.6996470328982,31.4803437872342,10.6219750549872,23.8290485312832,5.56334486680976,485.021547729635,-14.0411529443116,22.5363070807504,4.33136331407384,-82.2484725862952,77.446173452275,"nonveg_997",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.970430552959442,606.396635105594,300.081706698298,-3523.88405671588,1087.90828898891,1352.00066006507,1466.02800703665,445.996307580509,2552.63893132363,2628.83537985486,1447.84766990531,1063.69542506467,902.136188195013,-96.3082576916522,-2.34532549646165,94.9197820027669,-0.0580446326898204,4.80967611736722,2.87704136636522,0,806.359091601703,679.013183402407,2.62946851337059,8.00539874689763,-8.26361423159014,23.0445403123151,1402.56494154113,-32.6177893381658,3.77994615271194,32.7286091602749,-3347.02165176769,1337.87075633179,-31.0394781496913,-4.95223978198716,24.4189086960127,1698.65355527854,1530.40092233628,1636.62774608054,13.5788471059235,-12.2881428485548,36.9728835370391,1939.20095745253,-31.9691844571365,-10.0222193790479,-8.90470616643984,43.2069910390079,261.630944581181,0.560365400329549,-4.36963013969048,16.6516539465912,88.8448172681897,-1.86877105729018,1.41547289251514,-2.27009255368721,4.13539141302311,111.572245141233,-1.59093693714295,-0.306487631109637,-2.09661336271577,868.893432999315,-16.4732888831544,-1.23366022256159,8.7562922944509,-1.47870648439495,8.12592394688659,566.209555769509,-2.43441468109974,-1.65505866239793,7.5129025885801,-77.924048,62.4016979986713,"Canada.Ivujivik.RTP13",299.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,1697.95720223121,650.46046951428,-1468.56765297734,2315.51966627962,2891.60747843408,3100.05397345133,1012.02849707032,2633.74721086516,2803.50793751502,1112.15669650836,1182.35437926011,1216.94010656327,44.7894443224852,-2.83875703811645,26.677420425415,-0.0602778702974319,4.03057985305786,-2.0665994644165,0,1107.68521888473,1426.16248198436,18.9755720345635,25.5344458741726,41.5484507875645,-106.180377764555,1545.89123423402,-7.71390646139803,39.7629360124181,-160.526317382274,-1820.57771976617,1503.27092650082,-11.7534591582452,68.2027102628953,-158.785918869226,1769.34452104913,2101.63271804046,2727.11252939495,44.0954207274199,42.2461303995844,-177.648471930143,1301.90919125999,-43.4716415706677,11.3650268246012,68.2377070264666,-120.957457821191,792.138678199623,22.034334733319,14.537139604226,-76.0774347156081,922.839010183085,2.33110792910736,29.34018606367,6.57852431857384,-102.537667798121,579.526043886415,-0.537829827436051,-4.19022318345262,-60.6671398243105,336.105856929262,-8.63419871994684,10.13546406294,-37.3450952143624,6.30064119080922,-35.7474386775901,361.481763454764,11.2647400913754,4.81592800180496,-40.1646403838627,-119.298183334,76.2283777793325,"Canada.PrincePatrickIsland.MouldBay-C03",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,4040.4517831194,2362.12510894213,2628.41410011543,7150.37702552476,7520.88914655535,7677.42548088843,5350.06881505926,1384.15878596131,1421.30561336409,313.471375866276,489.994225426134,351.827614349325,-131.826978128806,-1.95294110774994,180.230346679687,-0.0835820764303208,7.00449409484863,-0.477841174602508,1,3780.66690041832,1871.48304546448,35.3689098582089,23.114935312556,-59.9647539744502,18.8553100847246,3567.94417657083,68.3030283063688,39.0437500968573,77.0319145996946,1737.95159198968,3244.31411445021,58.679280875103,-61.0772749568247,74.6648354597733,7098.4673250292,7077.85798771885,2443.47663453404,45.325390368119,-79.5567856111865,47.1798090813128,1796.87701181803,-19.4823793715463,-11.4326056661716,-53.8398327074039,86.9283716741297,774.285144313877,10.4089513675317,-36.0709400932964,18.1695862157565,763.298962370545,-3.05378789965239,-3.48853289597994,-36.9296464606874,24.0649281091377,601.683143115627,-3.46264634375062,-24.017398905901,22.165916583915,291.292257605449,0.0957360480030829,-17.0003082149161,18.2057661003406,-15.2642391772375,17.5252500119574,331.056501435041,-0.779183585945159,-15.9702967407574,20.6910313396901,27.0437086,69.732887399046,"Finland.Kevo.7",5335.504,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999994456768036,763.158789507908,10000,-27.4425881792955,-379.882143935884,601.313846169538,891.821758845532,-579.572328373923,2598.08430705393,2554.12871199009,1924.68191756046,1522.71533984247,1859.53986498408,24.2614307601676,-3.45084881782532,690.748291015625,0.157868221402168,9.70232677459717,0.184084087610245,0,520.39164130236,10352.2332074437,-431.343050310154,46.4746665396503,-121.383574102774,-106.940736246168,2693.28373380949,-112.220155575396,43.6274688720702,-74.9050266728891,105.500619379921,2501.83375195429,-104.243072998096,-93.4698800402725,-66.471603779608,348.538084562017,176.443843453456,1471.39408721946,8.32042435158495,-145.253956337997,-126.387880803761,875.999895294826,-36.4999956372844,35.1839523644948,-113.611639663714,-92.7816950529594,637.918664945553,26.5799443727314,-41.7175992270759,11.0660247633505,882.397467652941,18.4225084102632,15.1898073461552,15.8731472175273,21.9777975319225,804.951149841831,22.1290613394818,28.8711534136182,35.0055231421568,751.643145902183,-31.318464412591,-27.2320117511856,17.1211506158022,-9.46297065794727,37.096147043351,590.21109556888,14.034355214234,-6.79409733301031,50.3221677075607,-77.067002703639,71.3418112735275,"nonveg_1477",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.86204206943512,2604.17938018208,1276.26770742139,-909.87281752967,4677.81793618005,4952.38820398054,5440.94533467199,2989.88773994048,2087.33982261501,2195.29202939112,683.182328593831,805.120000708132,731.039766200463,86.2883099553118,1.63852528151539,185.064434475369,0.00576818082481623,1.6939906279246,-0.546107308732139,0,1690.66267544863,1406.62332064967,38.0168465040451,-5.62292171663153,-30.6699189117476,-13.1178180047573,2002.27089572454,54.1154296141767,-12.3466942667165,-5.98581965034372,-1447.02271366987,1747.96993559194,47.2424306916742,-26.9257959201543,-5.39988511269834,4060.23225919623,4238.43117271821,2561.6930458644,69.2349471855242,-52.0434816198735,-26.808291461882,2347.58333950394,18.7629101597614,-46.3804446487136,-27.4568211957188,22.7516870129639,732.816077027084,-6.4856824678951,-16.8943396548382,-4.25844899031202,707.867490228992,13.4137763257266,-7.79746697555534,-14.2000030938449,-4.03309308587008,455.542443691158,8.36767360799541,-8.64967043531333,-2.21804344109445,390.126651573324,6.57042268237091,-6.60376029992843,1.45985757401891,-6.16339998918,0.849277191442045,361.307943570971,-5.95596482736118,-6.12770630254813,1.35140806149991,-75.46748038,58.4865093483495,"Canada.LeRoyLake.TD1",700.64,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.967148005962372,509.447968569935,949.701678585959,-1687.58823231099,446.331046257496,791.074191170349,767.467804087219,1310.8132794586,2158.0001613973,3313.67863846409,1316.14732929849,2785.26095407543,3098.46389014276,150.516902803486,-4.67877817153931,2167.93310546875,-0.2020473331213,26.8513469696045,5.12643718719482,0,504.10394217727,735.794234631054,-58.4160941068929,21.7282849388909,-0.124279683550361,-6.74875577261313,1406.70720887201,-58.8503024683757,46.5159915659955,-9.128007038412,-1015.75734424416,1283.28947956797,-50.9548826250945,-16.4964112480521,-9.35400435950321,767.467804087219,766.185543630797,864.482233201105,-72.0401861000921,0.548985746119313,-6.41471613930302,709.850172197062,-59.1541810164218,27.8162023077394,-3.00733015139201,-1.62021664352009,2085.82506547204,36.682453851842,-24.2008095263856,-24.3067501357549,1612.91424379898,-16.4916917848341,10.5905217874486,-8.98655178519927,-26.876243652716,1296.64529682599,-8.04779661943818,-6.27376090919049,-22.8064962859126,729.352848535678,-11.8213373420835,-9.32832769352422,-7.63336645846828,-16.8696089885711,-13.316130507539,1731.52153374134,26.100244672278,-20.8232780923162,-19.4446645528313,-127.45490721968,62.671392992697,"nonveg_1309",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
