"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NIR_peakSummer","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_changeSSES","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeESPS","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.849919676780701,2815.56495377418,2776.68279367943,3513.86710813025,1939.70650564195,-189.839057565559,465.611223958946,5690.21018131008,6379.13590628655,6888.77816045747,2342.41375001325,1933.51680595537,2045.61635562777,510.191805162399,502.884486260041,5.27252447105989,1.92407871617211,172.32054816352,-0.0296047187099854,-0.00205486309197214,1.71013793680403,1,1732.17092812513,20.2431560406147,24.6905384251736,-27.3276817756148,2850.75683975817,17.8301035360835,55.7234078304359,-35.3135262647547,2295.6649152503,13.9672529771602,45.2540846696978,-28.6353409173471,5717.00857675377,3094.47883146291,35.8671324178927,44.3981487072561,-43.6721652731709,9.19432696143699,1992.33188610971,-42.2364942134807,-0.481654116161479,-18.4280297733575,54.2080369744177,646.271954691305,5.61393554135797,11.1010872851206,-14.9821228429187,9.51851196871244,359.313080623604,-0.181710170874698,-15.9087654072333,17.9656540311802,265.986001574423,-2.40446738799452,1.52133755130353,-11.5798235989014,13.2993000787211,-2.19884680785703,-5.72991666410686,9.40998251470315,157.920948794182,2.11156070371341,-5.70685466823367,7.89604743970908,-3.04786230765354,1.20749416621493,-5.1268055710789,10.8508922613409,58.5155472183525,"Canada.LeRoyLake.TDA3",1266.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998695969581604,702.156580870442,586.608519304975,1490.87920141729,801.659012878899,-2124.83355164109,-2182.14975127624,1145.39020228821,1634.41238517241,2240.37147477654,2698.60536918874,3207.18907563774,3581.49408857296,1707.44076677199,1906.7136725293,79.6968512821052,-2.15688443183899,9.25843811035156,-0.00659720040857792,-0.0422181822359562,2.73595142364502,0,904.270682112312,-3.5536582860163,27.1973317429947,-27.6799266737155,918.054235790242,-20.9520260606356,30.9884236671044,-33.1935806755637,767.089794537008,-19.2293149270401,24.4749515483397,-28.0648528555811,1221.02711345726,1164.39878123532,-2.70131825603741,37.7579749133907,-35.6446523296546,-32.849393625364,1300.93001391636,-46.3476632546741,18.4771245072928,-26.6774119505969,-5.03035590216645,578.589462718213,-11.1146460812515,13.7795092713604,-20.6095733389804,-13.4251009385616,560.022632086575,-10.7617184213014,-22.0179419373664,-10.9245658324321,401.273693089648,-7.85245925905992,8.74267111816485,-16.5218961165434,-7.08243877108297,-21.3167364993065,-12.2110351160264,-3.14456246096784,594.969980857233,3.06570451284563,-11.6050709424597,-3.77907244310274,-14.1279851409146,3.59910096094801,-11.7219356327826,-3.66964368196591,69.2156612552185,"nonveg_998",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.102939084172249,2148.02144374598,2500.74008614862,2997.78569877447,1707.86099617435,-1017.63738674563,-119.084720895392,4021.69064984365,4845.23545467477,5219.65956918507,2514.92082535413,2296.9021013011,2431.25175775835,803.667855142593,798.503752979528,-53.7989875676649,-1.31306040287018,28.451473236084,-0.0125436820089817,-0.0116816367954016,0.994287490844727,0,1143.72062429784,8.12145216574697,15.385528986571,-24.1258626270444,937.321545998729,-8.04788296475257,19.1290111428312,-21.3762427886897,699.832835339041,-11.4421400256297,14.2823027620212,-19.8576654515609,4551.4058321963,1629.49233798767,12.2722426912988,21.2331569143943,-28.958697397389,1.30804488947189,1918.53018708313,-25.4482873734971,-10.427225932459,-7.44313289859085,28.3221646802174,333.435136760781,0.373991333056589,5.76441688707847,-13.3374054704313,2.42289231249191,259.032278982115,1.6361828016265,-8.99627100231828,5.56103328296607,189.58234637649,-0.464439221194297,-1.42802451714211,-3.892642496768,5.65976828768643,-5.5112735316318,-2.56033880418946,3.93424461690951,274.932898699993,-1.03983406013733,-3.39562171998458,4.09704256249476,-4.18185700392632,-2.48926083651701,-2.05635608598116,8.01957333890235,61.2004353319203,"USA.YukonKuskokwimDelta.4",2.76666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.184159830212593,3186.94358293511,3069.95392894507,4047.96484303331,2478.33492443109,708.670289786461,606.351629028856,5997.39495938162,6425.67706528318,7113.25757358522,2821.19751015838,2279.76686788375,2430.09455537931,664.323233122522,694.176507688377,224.331423058522,-0.91907000541687,703.139880371094,-0.048020713031292,0.099870964884758,6.40682334899902,0,1008.94435636901,29.6748340108532,-1.12859304187019,-5.17347422291924,1109.44087368547,32.6306139319256,-14.6971772287211,3.28458546112482,840.679607119048,24.725870797619,-14.3449437755832,1.27833725612678,6177.61142854642,1774.29264595305,52.1850778221486,-8.79017128275905,-9.15201714590952,-27.9762916354674,2125.79626277587,-16.4496262864556,-44.757399115325,8.5293069730707,6.72255600887758,242.42833958888,7.13024528202589,-2.98499111020775,0.27496177664156,3.80492537394833,491.489154042333,8.32094617583414,7.89265047139205,7.44862628905326,398.059116298714,5.02444725300807,-11.3731176085347,4.57025681468538,3.78101531016182,-0.953655499290509,2.8047491374984,2.09029583494627,329.004534021657,-9.40012954347593,1.39592130115514,1.23847859734215,-1.09031004532315,-9.60116105606049,3.99866562075387,2.49847612868162,68.3002483989826,"Sweden.Abisko.NT-BirchShrub",934.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,89.7337632544446,-221.257852512791,-65.9420524951958,818.403320313733,4.54861449384131,-570.468442984745,254.112741754797,329.559840156427,59.6600650183401,587.153927451523,713.942197542067,479.50444487934,673.605208012291,551.21871546632,-733.89120891783,-4.02530813217163,1614.93737792969,0.472355216741562,-0.0695891752839088,28.530839920044,0,1039.66117282652,-22.0808956684633,-4.71744896211031,13.7903509789915,2554.01274063648,-59.8465705250163,-10.6277266086908,25.0019061497017,2501.28434989627,-58.3717361338692,-14.7533716690257,23.0448021714496,254.112741754797,1286.92907868418,-20.2914767533839,-5.89250535565021,13.4949887569044,-32.9884497249591,1753.36854059718,-43.2569057350708,-8.69114845061583,22.8515647952827,-23.624478494056,708.862149885557,-16.4964168804592,-3.8158723255723,10.003322036135,-11.3630022290103,901.741091622466,-19.0034502054455,11.7218876331364,-17.379030000242,592.565986131215,-12.0045253558615,-2.98743268786,6.77869796115598,-11.1145395195964,-14.4996149270169,8.18197911092158,-0.686812647157884,461.179324781379,-2.12780601940409,5.77447284305638,-1.75257910393746,-11.4461307989035,-2.3429334278363,6.11932462729859,-2.11143416460519,66.7590561469078,"nonveg_689",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,54.187892029141,-18.5549652517558,-277.309955038215,1111.63206375893,-1787.55794069819,-1777.06634945718,434.691609708373,201.258226801671,-111.49067415891,1871.03896109668,1489.56386384488,1394.15572506826,1837.89520582792,4667.04915534652,243.702215398214,-3.92962861061096,874.108215332031,0.0529848486185074,0.117695555090904,7.41896295547485,0,1388.94201879714,-27.8274782034154,-8.49994479659887,15.4940115598172,2316.84707193908,-52.2530422299018,-8.49311454366182,17.7549946507641,1896.91262198074,-49.9187532100195,7.44214790637803,-12.0046920257803,391.192684359757,943.470261194063,-10.4549467717573,-14.004673945315,24.0576077661986,15.8278714631738,1459.74641925666,-37.6568614339237,6.3461036263156,-13.2798997757561,-8.63708575908663,1496.64861270189,-38.4585877425096,12.5850071299023,-34.6964068546655,-6.24868895350509,517.232731121275,-6.65250022398029,7.33908759820221,4.90018073084877,342.235415499696,-2.6083330871872,-6.23381431247647,5.83630507142502,4.96681256122448,-35.2932515116895,-69.9493651629428,-19.0426547123388,1317.6601104355,31.0605362323668,-72.0713256354512,-17.8599227518271,-38.7422612816324,85.4143861740085,-217.627226886046,-35.0162089992253,80.8848028805404,"nonveg_1037",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999962091445923,203.260367021908,1048.40780533,319.623119555201,17.7410392051327,-4073.92196589878,-3156.5053229653,1065.59641887541,1206.57998794802,1362.76300496934,969.054690715845,2259.1724210464,2334.86955194098,698.721429251251,724.371304748144,-81.0357366283372,-1.62145972251892,56.7298088073731,-0.0118703851476312,0.0326681062579155,2.00368094444275,0,1030.66676612486,6.39721820057846,4.0125087080446,-9.60900266878955,1240.10406679111,-1.29486861777967,3.48588566330585,-4.84790031650784,943.908775604605,-3.22360694084612,0.800611582606711,-4.51907896061121,1206.57998794802,1629.70400460808,18.350490804718,10.2471236584113,-14.198456092847,79.7130168498871,1316.99720558338,-22.6092625640703,-9.63494351512369,-4.07904930066091,109.749767131949,608.692670173192,0.901975856284511,1.21039202470672,-5.47243532236921,50.6358991808756,575.978734888088,1.88575795341774,-6.88155735405247,47.5605907386716,331.663301039539,0.650855270980997,-0.633618567857976,-5.4817873999386,27.6386084199616,-5.37631809742988,-1.02264551556449,25.6394125989791,256.058604882461,-1.60074415117769,-1.99303516071371,21.3382170735384,-2.00429011169099,-0.913612011411123,-2.3318068633539,23.6041573907304,68.7202989897757,"nonveg_882",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999997913837433,339.420670874268,278.612145510695,832.622213091595,551.875906672692,-3020.46000745731,-1066.03292213761,918.649142463508,-10.6223411112011,1671.74527380221,1674.27072454838,2087.80557893953,2780.48136552621,926.176104610307,1307.91594931923,31.2778394531964,-3.49027800559998,1739.97973632813,-0.418720901012421,-0.11010467261076,25.6608963012695,0,1041.25329373685,-14.1636823865616,32.8801028144885,-34.7084431245617,3275.02302548938,-21.5677868575609,49.6667230124408,-35.1415486557776,2266.21233382205,-27.3368579851568,49.2555522159121,-35.0206177247011,918.649142463508,1682.36761491341,-13.0604255890965,50.2064087559135,-56.0789204971137,15.5881598616944,3273.0433782448,-27.0327742633084,50.5740346183511,-38.6251398017605,109.101445941493,747.292939502897,-20.9730091112237,22.7409688295017,-24.9097646500966,8.89200765461777,1528.46240654157,-31.6422688989116,-23.089192886223,-21.581864732291,1390.50602214812,-27.1573047104704,10.1535564353558,-13.1101159643603,-24.738210636353,-15.4817504990635,-16.3257140893165,14.5140152493993,425.746430965979,12.6622569632122,-13.3344965801643,7.49212440703821,-16.5036823844296,11.6166229837608,-12.7246614902975,1.40356930901997,62.0273988239651,"nonveg_594",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982466459274292,831.458870394709,960.286701094545,907.975287745242,525.581229218344,-3137.88808550216,-3200.1026522713,1878.23271695934,2465.50348758794,2215.04314521869,1369.50097015517,2922.98966478895,2624.74471954192,977.109242433341,831.603120162237,-269.931044447821,-0.134042276276484,110.463523864746,-0.0234926978333129,-0.125461435980267,7.36062987645467,0,537.012549958232,-5.76079139759588,13.7695525630316,-40.4326409773302,1765.13428540973,-43.3743048946668,16.0694194250042,-61.9681714156295,1597.52002637817,-38.5549413191388,11.5337767705723,-48.5207958586011,1283.58157198714,1119.50379178314,-0.474237070367759,28.705225430337,-75.8594858384522,19.2318854055533,2559.98270876123,-51.9092007349461,4.1457002434287,-62.4262825272497,39.2430865476744,524.012700896361,-11.5273415735713,4.80191463973826,-22.770699337537,5.23174567380789,620.013615122244,-12.24904013838,-12.6649707817574,-21.0796157224081,549.964076871963,-11.2853746797472,5.53815024980605,-6.77874712675835,-19.6740564048389,-18.4303851214058,-14.6013895006913,5.25855135540515,685.11852257901,-0.377456207406083,-12.3751100638748,4.55185060746478,-12.1701911431926,-0.175462810921792,-12.8733756344459,3.48760734724396,62.4052479986715,"Canada.Ivujivik.TP10",76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.103674411773682,3740.89435252239,3555.76632218833,4949.94619117595,2016.89925940648,1627.7990068601,1946.37978111634,6571.1224006508,7180.07460987447,7709.71857983019,3191.91287693477,1962.62779364078,1992.64988841012,586.668918956319,547.633518628061,-209.32070930651,-2.21144046102251,613.602172851563,-0.00650870321052415,0.170885132891791,9.88241481781006,0,3118.85501257658,34.6553210546884,72.8914035169177,-26.4526556164926,3045.35527823861,2.54049633813498,102.47175463561,-5.31825991660673,2483.15263272875,-8.32221756676769,85.6259528527154,-5.06295739141845,5981.02483511454,4500.68097894521,49.2861256695071,105.90977015619,-33.9269345835024,-91.3013639329257,1912.53334925313,-65.9494258363149,22.9692680144829,-3.45159413780017,3.12611836210127,1208.6880916334,7.72027376725438,33.9586259442422,-12.8220501500738,-27.6251083512633,554.102631875509,-2.43608502677246,-10.8546607109304,-20.6463213625881,298.981655018325,-2.15297893416582,10.3097122420112,-7.35540873217668,-9.98187738743339,-13.6984134569772,-4.2804095666176,-8.41149483477892,400.472572668011,13.8093990575176,-4.49056366978934,-9.62118026920064,-13.6893183034608,11.1913489837025,-3.13906383766855,-5.67548209322321,68.4112787132732,"Sweden.Abisko.KJ-SalixShrub",612.464285714286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
